date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TROW')","('high', 'TROW')","('low', 'TROW')","('close', 'TROW')","('adj_close', 'TROW')","('volume', 'TROW')","('currency', '')"
2020-02-11,139.0500030517578,139.82000732421875,138.25999450683594,138.61000061035156,107.96463012695312,751300,,,,,,,,
2020-02-12,138.8699951171875,139.5,137.1199951171875,138.47999572753906,107.8633804321289,940300,,,,,,,,
2020-02-13,138.00999450683594,138.00999450683594,136.1300048828125,136.4199981689453,106.25879669189453,1258200,,,,,,,,
2020-02-14,136.4600067138672,137.49000549316406,136.11000061035156,137.38999938964844,107.01434326171875,713900,,,,,,,,
2020-02-18,137.39999389648438,138.1999969482422,136.63999938964844,137.77999877929688,107.31812286376953,870700,,,,,,,,
2020-02-19,138.3300018310547,139.36000061035156,137.5,139.05999755859375,108.31510162353516,866800,,,,,,,,
2020-02-20,138.91000366210938,139.35000610351562,136.8300018310547,137.74000549316406,107.28695678710938,1105100,,,,,,,,
2020-02-21,137.63999938964844,137.63999938964844,134.83999633789062,136.27000427246094,106.14198303222656,1059000,,,,,,,,
2020-02-24,132.36000061035156,133.22999572753906,130.91000366210938,131.75,102.6213150024414,1288800,,,,,,,,
2020-02-25,132.74000549316406,133.1999969482422,125.9800033569336,126.54000091552734,98.56317138671875,1866000,,,,,,,,
2020-02-26,127.19999694824219,129.35000610351562,126.58000183105469,126.61000061035156,98.61770629882812,1697200,,,,,,,,
2020-02-27,123.86000061035156,125.30000305175781,119.76000213623047,119.83999633789062,93.34449768066406,2036100,,,,,,,,
2020-02-28,115.93000030517578,118.11000061035156,113.69000244140625,118.01000213623047,91.91908264160156,3329700,,,,,,,,
2020-03-02,119.11000061035156,125.66999816894531,117.76000213623047,125.4800033569336,97.73753356933594,2737000,,,,,,,,
2020-03-03,124.44000244140625,126.58999633789062,121.0999984741211,123.48999786376953,96.18749237060547,2985900,,,,,,,,
2020-03-04,125.36000061035156,128.94000244140625,124.04000091552734,128.75999450683594,100.2923583984375,2005900,,,,,,,,
2020-03-05,125.04000091552734,125.2300033569336,119.95999908447266,122.01000213623047,95.03472900390625,2083500,,,,,,,,
2020-03-06,116.77999877929688,118.37000274658203,113.88999938964844,116.75,90.9376449584961,2228700,,,,,,,,
2020-03-09,106.1500015258789,110.80999755859375,103.5,103.63999938964844,80.72615051269531,3009100,,,,,,,,
2020-03-10,108.12999725341797,113.7300033569336,106.19999694824219,112.79000091552734,87.85318756103516,2795300,,,,,,,,
2020-03-11,109.08000183105469,110.1500015258789,103.97000122070312,105.5199966430664,82.19050598144531,2359200,,,,,,,,
2020-03-12,97.08000183105469,100.80999755859375,91.68000030517578,91.7300033569336,71.4493408203125,3494000,,,,,,,,
2020-03-13,97.3499984741211,107.36000061035156,95.01000213623047,107.33000183105469,84.42870330810547,3063400,,,,,,,,
2020-03-16,91.83999633789062,108.55000305175781,88.30000305175781,97.55000305175781,76.73548126220703,3687200,,,,,,,,
2020-03-17,99.30000305175781,108.95999908447266,97.0999984741211,108.11000061035156,85.04226684570312,3420600,,,,,,,,
2020-03-18,101.55000305175781,109.54000091552734,98.61000061035156,108.41000366210938,85.27826690673828,3937200,,,,,,,,
2020-03-19,107.12000274658203,109.16000366210938,100.62000274658203,102.61000061035156,80.71581268310547,3098100,,,,,,,,
2020-03-20,102.4000015258789,102.4000015258789,90.0,90.33999633789062,71.06391143798828,3946300,,,,,,,,
2020-03-23,89.9800033569336,90.55000305175781,82.51000213623047,85.41999816894531,67.19367980957031,3411500,,,,,,,,
2020-03-24,90.1500015258789,93.02999877929688,87.48999786376953,89.5,70.40312957763672,3037100,,,,,,,,
2020-03-25,90.58000183105469,95.66999816894531,88.83999633789062,92.98999786376953,73.14845275878906,4559500,,,,,,,,
2020-03-26,94.72000122070312,102.02999877929688,93.01000213623047,101.33999633789062,79.71680450439453,2229900,,,,,,,,
2020-03-27,99.22000122070312,101.88999938964844,95.66000366210938,98.43000030517578,77.4277114868164,1625900,,,,,,,,
2020-03-30,97.83999633789062,100.33000183105469,95.72000122070312,98.83000183105469,77.74237823486328,1966400,,,,,,,,
2020-03-31,97.69000244140625,99.02999877929688,96.0,97.6500015258789,76.81414031982422,1796900,,,,,,,,
2020-04-01,93.6500015258789,96.08000183105469,92.36000061035156,93.87000274658203,73.84069061279297,2337500,,,,,,,,
2020-04-02,92.9800033569336,97.94999694824219,92.79000091552734,97.13999938964844,76.41297149658203,1421600,,,,,,,,
2020-04-03,96.19000244140625,98.44999694824219,94.05999755859375,95.19000244140625,74.87904357910156,1159100,,,,,,,,
2020-04-06,100.27999877929688,103.44000244140625,97.79000091552734,102.69999694824219,80.78661346435547,1623900,,,,,,,,
2020-04-07,106.43000030517578,107.0,101.58999633789062,101.9000015258789,80.15729522705078,1419000,,,,,,,,
2020-04-08,102.06999969482422,106.0,100.56999969482422,105.51000213623047,82.99703216552734,1278000,,,,,,,,
2020-04-09,106.47000122070312,108.72000122070312,104.30999755859375,105.16000366210938,82.72173309326172,1772800,,,,,,,,
2020-04-13,106.9000015258789,106.9000015258789,100.1500015258789,102.23999786376953,80.42475128173828,1192000,,,,,,,,
2020-04-14,105.97000122070312,106.4000015258789,101.76000213623047,101.93000030517578,80.18091583251953,2505900,,,,,,,,
2020-04-15,100.9000015258789,100.9000015258789,97.98999786376953,98.9800033569336,77.8603515625,1228800,,,,,,,,
2020-04-16,98.83999633789062,99.94000244140625,96.41999816894531,99.54000091552734,78.30087280273438,1904600,,,,,,,,
2020-04-17,103.19000244140625,104.30000305175781,102.0199966430664,103.48999786376953,81.40806579589844,2300100,,,,,,,,
2020-04-20,101.29000091552734,102.66999816894531,99.80000305175781,101.1500015258789,79.56732940673828,1200000,,,,,,,,
2020-04-21,99.22000122070312,100.51000213623047,98.30000305175781,98.8499984741211,77.75810241699219,909900,,,,,,,,
2020-04-22,101.11000061035156,101.44000244140625,99.0999984741211,100.62999725341797,79.15828704833984,746900,,,,,,,,
2020-04-23,100.79000091552734,101.91000366210938,99.0199966430664,99.16000366210938,78.001953125,792300,,,,,,,,
2020-04-24,99.9000015258789,100.91999816894531,98.5199966430664,100.33999633789062,78.93016815185547,756100,,,,,,,,
2020-04-27,101.94999694824219,106.76000213623047,101.36000061035156,106.5,83.77578735351562,1436700,,,,,,,,
2020-04-28,110.0,115.05000305175781,109.2300033569336,113.88999938964844,89.58895874023438,2025400,,,,,,,,
2020-04-29,116.68000030517578,119.5,115.30000305175781,116.91999816894531,91.97245788574219,1531400,,,,,,,,
2020-04-30,114.33999633789062,117.5,114.33999633789062,115.62999725341797,90.95771789550781,1543000,,,,,,,,
2020-05-01,113.02999877929688,113.02999877929688,110.0,110.44000244140625,86.87509155273438,1110400,,,,,,,,
2020-05-04,110.0999984741211,110.7300033569336,108.66999816894531,109.48999786376953,86.12782287597656,972100,,,,,,,,
2020-05-05,109.5999984741211,111.51000213623047,109.54000091552734,109.66999816894531,86.26940155029297,909500,,,,,,,,
2020-05-06,108.88999938964844,110.31999969482422,107.79000091552734,108.19999694824219,85.1130599975586,844000,,,,,,,,
2020-05-07,109.66999816894531,112.05999755859375,109.41000366210938,111.33999633789062,87.58306884765625,993000,,,,,,,,
2020-05-08,114.01000213623047,114.5,112.52999877929688,114.05999755859375,89.72270202636719,666600,,,,,,,,
2020-05-11,112.11000061035156,114.33999633789062,111.33999633789062,112.66999816894531,88.62928009033203,889500,,,,,,,,
2020-05-12,114.62999725341797,117.93000030517578,112.30000305175781,112.75,88.69221496582031,2219600,,,,,,,,
2020-05-13,113.27999877929688,114.02999877929688,106.77999877929688,107.94000244140625,84.90853881835938,2819600,,,,,,,,
2020-05-14,106.52999877929688,112.68000030517578,105.55999755859375,112.56999969482422,88.55061340332031,1741200,,,,,,,,
2020-05-15,111.31999969482422,113.62999725341797,110.69000244140625,113.51000213623047,89.29005432128906,1798800,,,,,,,,
2020-05-18,117.0,118.45999908447266,115.37999725341797,117.22000122070312,92.20844268798828,1348100,,,,,,,,
2020-05-19,116.56999969482422,118.3499984741211,114.11000061035156,114.19000244140625,89.82496643066406,1024300,,,,,,,,
2020-05-20,115.12000274658203,116.48999786376953,114.27999877929688,114.83999633789062,90.33626556396484,1173000,,,,,,,,
2020-05-21,114.02999877929688,116.3499984741211,113.76000213623047,114.6500015258789,90.18679809570312,838800,,,,,,,,
2020-05-22,115.05999755859375,115.55000305175781,113.37999725341797,115.08999633789062,90.53292083740234,851900,,,,,,,,
2020-05-26,119.06999969482422,121.33000183105469,119.06999969482422,120.05000305175781,94.43458557128906,1642300,,,,,,,,
2020-05-27,123.97000122070312,123.97000122070312,120.6500015258789,122.45999908447266,96.33037567138672,1086000,,,,,,,,
2020-05-28,122.97000122070312,123.66999816894531,120.37999725341797,120.66000366210938,94.91446685791016,1088100,,,,,,,,
2020-05-29,120.19999694824219,121.0999984741211,118.58999633789062,120.9000015258789,95.10324096679688,2246900,,,,,,,,
2020-06-01,122.04000091552734,122.94000244140625,120.41999816894531,121.87000274658203,95.86625671386719,802000,,,,,,,,
2020-06-02,122.76000213623047,123.98999786376953,121.70999908447266,122.95999908447266,96.72368621826172,1109400,,,,,,,,
2020-06-03,124.2699966430664,127.83000183105469,123.44000244140625,127.51000213623047,100.3028335571289,1194900,,,,,,,,
2020-06-04,126.29000091552734,127.3499984741211,124.77999877929688,126.3499984741211,99.39033508300781,1241600,,,,,,,,
2020-06-05,130.1999969482422,132.0,127.8499984741211,128.27999877929688,100.90853881835938,1560000,,,,,,,,
2020-06-08,129.0,130.9199981689453,128.67999267578125,130.77000427246094,102.86722564697266,1089800,,,,,,,,
2020-06-09,128.08999633789062,129.69000244140625,127.91000366210938,128.63999938964844,101.19172668457031,837300,,,,,,,,
2020-06-10,128.47999572753906,129.5,126.93000030517578,127.8499984741211,100.5702896118164,1085500,,,,,,,,
2020-06-11,125.04000091552734,125.5,118.95999908447266,119.12000274658203,93.70304107666016,1471400,,,,,,,,
2020-06-12,122.25,122.73999786376953,118.87999725341797,120.93000030517578,95.85102844238281,1054000,,,,,,,,
2020-06-15,117.73999786376953,124.66999816894531,117.12999725341797,123.55999755859375,97.93561553955078,1288100,,,,,,,,
2020-06-16,127.62999725341797,127.75,122.93000030517578,124.87000274658203,98.97393798828125,946500,,,,,,,,
2020-06-17,124.23999786376953,127.19000244140625,124.23999786376953,125.31999969482422,99.33061981201172,1019500,,,,,,,,
2020-06-18,124.12999725341797,126.77999877929688,124.0,125.58000183105469,99.53667449951172,885800,,,,,,,,
2020-06-19,126.29000091552734,129.61000061035156,124.0,128.61000061035156,101.93830871582031,3489700,,,,,,,,
2020-06-22,128.36000061035156,128.4199981689453,125.30000305175781,125.41000366210938,99.40193176269531,1305800,,,,,,,,
2020-06-23,127.75,127.75,125.51000213623047,125.61000061035156,99.56045532226562,1087000,,,,,,,,
2020-06-24,125.41999816894531,125.41999816894531,120.93000030517578,121.04000091552734,95.93821716308594,1402800,,,,,,,,
2020-06-25,120.7699966430664,122.93000030517578,119.91999816894531,122.52999877929688,97.11920928955078,1038300,,,,,,,,
2020-06-26,121.51000213623047,121.68000030517578,118.62999725341797,118.94000244140625,94.27371215820312,1879500,,,,,,,,
2020-06-29,120.19000244140625,120.91999816894531,118.81999969482422,120.81999969482422,95.76383972167969,967500,,,,,,,,
2020-06-30,120.94000244140625,124.47000122070312,120.16999816894531,123.5,97.8880386352539,1485900,,,,,,,,
2020-07-01,123.66999816894531,124.1500015258789,121.9000015258789,122.51000213623047,97.1033706665039,831700,,,,,,,,
2020-07-02,124.8499984741211,125.68000030517578,122.37000274658203,122.7300033569336,97.27774810791016,1066200,,,,,,,,
2020-07-06,125.94000244140625,126.58999633789062,124.88999938964844,125.26000213623047,99.28305053710938,735100,,,,,,,,
2020-07-07,123.62000274658203,124.91000366210938,122.36000061035156,122.95999908447266,97.46002960205078,1372600,,,,,,,,
2020-07-08,123.5,125.0999984741211,123.29000091552734,124.22000122070312,98.45872497558594,1200700,,,,,,,,
2020-07-09,124.2699966430664,124.41999816894531,120.6500015258789,122.83000183105469,97.35700988769531,1057200,,,,,,,,
2020-07-10,123.25,127.37999725341797,123.19000244140625,127.2699966430664,100.8761978149414,922300,,,,,,,,
2020-07-13,128.72999572753906,129.74000549316406,127.66000366210938,128.1300048828125,101.557861328125,1498000,,,,,,,,
2020-07-14,128.75,130.89999389648438,127.83999633789062,130.63999938964844,103.54730987548828,1139600,,,,,,,,
2020-07-15,133.8300018310547,133.8300018310547,130.9199981689453,132.05999755859375,104.6728286743164,898600,,,,,,,,
2020-07-16,130.92999267578125,133.2100067138672,130.92999267578125,132.07000732421875,104.6807861328125,986700,,,,,,,,
2020-07-17,131.99000549316406,134.27000427246094,131.1199951171875,133.77000427246094,106.02822875976562,984500,,,,,,,,
2020-07-20,132.8000030517578,134.4600067138672,132.52000427246094,134.22000122070312,106.38488006591797,853400,,,,,,,,
2020-07-21,133.85000610351562,136.36000061035156,133.61000061035156,134.9499969482422,106.96348571777344,1013000,,,,,,,,
2020-07-22,134.82000732421875,136.3699951171875,134.52000427246094,136.1999969482422,107.95426940917969,850000,,,,,,,,
2020-07-23,136.25999450683594,137.25999450683594,133.75999450683594,134.07000732421875,106.26599884033203,1208300,,,,,,,,
2020-07-24,135.17999267578125,135.49000549316406,133.25,133.97000122070312,106.18672180175781,999300,,,,,,,,
2020-07-27,131.86000061035156,134.92999267578125,131.3000030517578,134.1999969482422,106.36902618408203,1072000,,,,,,,,
2020-07-28,134.75999450683594,134.8699951171875,132.86000061035156,133.92999267578125,106.15502166748047,1011400,,,,,,,,
2020-07-29,135.0,138.1699981689453,134.7100067138672,135.82000732421875,107.65308380126953,1262600,,,,,,,,
2020-07-30,133.83999633789062,135.1699981689453,132.67999267578125,134.47000122070312,106.58303833007812,984300,,,,,,,,
2020-07-31,134.17999267578125,138.32000732421875,133.1999969482422,138.10000610351562,109.46024322509766,2524000,,,,,,,,
2020-08-03,138.33999633789062,139.0399932861328,136.88999938964844,137.39999389648438,108.90541076660156,990300,,,,,,,,
2020-08-04,137.52999877929688,137.94000244140625,136.39999389648438,137.08999633789062,108.6596908569336,940400,,,,,,,,
2020-08-05,136.49000549316406,139.9600067138672,136.49000549316406,138.97000122070312,110.14982604980469,1006500,,,,,,,,
2020-08-06,139.0500030517578,139.0500030517578,136.38999938964844,138.16000366210938,109.50778198242188,1028900,,,,,,,,
2020-08-07,138.5399932861328,140.4499969482422,137.8800048828125,139.6300048828125,110.67294311523438,1108800,,,,,,,,
2020-08-10,139.85000610351562,139.85000610351562,137.9499969482422,138.66000366210938,109.90409851074219,759100,,,,,,,,
2020-08-11,139.89999389648438,140.6699981689453,138.39999389648438,138.9600067138672,110.1418685913086,782400,,,,,,,,
2020-08-12,140.17999267578125,142.50999450683594,137.6699981689453,138.4499969482422,109.73764038085938,1116600,,,,,,,,
2020-08-13,137.2100067138672,138.25,136.75999450683594,137.25999450683594,108.7944107055664,817400,,,,,,,,
2020-08-14,136.41000366210938,137.82000732421875,136.0800018310547,136.94000244140625,108.54082489013672,698100,,,,,,,,
2020-08-17,137.07000732421875,138.16000366210938,136.6999969482422,137.97999572753906,109.36510467529297,1136600,,,,,,,,
2020-08-18,137.77000427246094,138.3800048828125,137.0500030517578,137.24000549316406,108.77861785888672,541300,,,,,,,,
2020-08-19,137.3300018310547,138.4600067138672,136.77999877929688,137.13999938964844,108.69933319091797,665100,,,,,,,,
2020-08-20,136.38999938964844,137.47999572753906,136.16000366210938,136.3000030517578,108.03350830078125,607200,,,,,,,,
2020-08-21,135.41000366210938,136.11000061035156,134.13999938964844,134.82000732421875,106.8604965209961,763500,,,,,,,,
2020-08-24,135.9600067138672,136.22000122070312,135.00999450683594,135.92999267578125,107.74024963378906,629800,,,,,,,,
2020-08-25,136.19000244140625,136.99000549316406,135.33999633789062,135.75,107.59758758544922,586100,,,,,,,,
2020-08-26,135.9499969482422,137.02999877929688,134.75999450683594,136.19000244140625,107.94633483886719,642700,,,,,,,,
2020-08-27,135.88999938964844,139.47999572753906,135.4600067138672,138.13999938964844,109.49195098876953,1119400,,,,,,,,
2020-08-28,138.5,139.1199951171875,137.1699981689453,139.11000061035156,110.26077270507812,738600,,,,,,,,
2020-08-31,138.9499969482422,139.77999877929688,137.24000549316406,139.2100067138672,110.34004974365234,1332200,,,,,,,,
2020-09-01,139.17999267578125,139.57000732421875,137.8000030517578,139.17999267578125,110.3162612915039,765600,,,,,,,,
2020-09-02,139.27000427246094,141.66000366210938,138.64999389648438,141.13999938964844,111.8697738647461,754200,,,,,,,,
2020-09-03,141.32000732421875,141.63999938964844,134.33999633789062,135.0800018310547,107.06655883789062,976500,,,,,,,,
2020-09-04,136.72000122070312,137.30999755859375,131.07000732421875,132.27000427246094,104.83930206298828,1114500,,,,,,,,
2020-09-08,131.57000732421875,132.25999450683594,127.45999908447266,127.95999908447266,101.42311096191406,1268300,,,,,,,,
2020-09-09,129.08999633789062,130.05999755859375,128.0,129.24000549316406,102.43766021728516,925900,,,,,,,,
2020-09-10,129.11000061035156,129.41000366210938,125.31999969482422,125.63999938964844,99.584228515625,915800,,,,,,,,
2020-09-11,125.6500015258789,126.80000305175781,124.80999755859375,125.73999786376953,99.66351318359375,911100,,,,,,,,
2020-09-14,125.80000305175781,127.77999877929688,125.80000305175781,127.41000366210938,101.7152099609375,1083300,,,,,,,,
2020-09-15,127.76000213623047,128.8000030517578,126.5,126.73999786376953,101.1803207397461,1018000,,,,,,,,
2020-09-16,127.25,129.16000366210938,126.58000183105469,128.17999267578125,102.3299331665039,1392400,,,,,,,,
2020-09-17,127.98999786376953,129.5,126.05000305175781,127.45999908447266,101.75511932373047,1654700,,,,,,,,
2020-09-18,127.01000213623047,128.97999572753906,127.01000213623047,127.97000122070312,102.16228485107422,1638500,,,,,,,,
2020-09-21,126.5,127.77999877929688,122.79000091552734,124.73999786376953,99.58367919921875,1649900,,,,,,,,
2020-09-22,124.58999633789062,126.16000366210938,123.01000213623047,125.4800033569336,100.1744384765625,1408200,,,,,,,,
2020-09-23,126.11000061035156,126.5199966430664,122.7300033569336,122.88999938964844,98.10677337646484,1219900,,,,,,,,
2020-09-24,123.11000061035156,124.54000091552734,121.58000183105469,123.43000030517578,98.53784942626953,1151600,,,,,,,,
2020-09-25,122.94000244140625,125.87999725341797,122.62000274658203,125.22000122070312,99.96687316894531,768700,,,,,,,,
2020-09-28,127.26000213623047,129.0800018310547,126.91999816894531,128.5500030517578,102.62530517578125,1127600,,,,,,,,
2020-09-29,127.62999725341797,129.3699951171875,126.98999786376953,127.48999786376953,101.77906799316406,1086300,,,,,,,,
2020-09-30,129.10000610351562,130.02000427246094,127.11000061035156,128.22000122070312,102.36185455322266,1598200,,,,,,,,
2020-10-01,128.39999389648438,129.25999450683594,127.44999694824219,128.0399932861328,102.21815490722656,1007700,,,,,,,,
2020-10-02,126.83000183105469,130.0800018310547,125.91000366210938,129.08999633789062,103.05640411376953,1295600,,,,,,,,
2020-10-05,130.33999633789062,133.63999938964844,130.27000427246094,133.50999450683594,106.58503723144531,978200,,,,,,,,
2020-10-06,134.14999389648438,137.10000610351562,132.74000549316406,133.8699951171875,106.87240600585938,934000,,,,,,,,
2020-10-07,135.0399932861328,137.69000244140625,135.0399932861328,137.22999572753906,109.5548095703125,845200,,,,,,,,
2020-10-08,138.83999633789062,140.85000610351562,137.24000549316406,140.8300018310547,112.42879486083984,886900,,,,,,,,
2020-10-09,141.08999633789062,142.50999450683594,140.64999389648438,142.2100067138672,113.5304946899414,916500,,,,,,,,
2020-10-12,142.60000610351562,144.47999572753906,142.2100067138672,143.08999633789062,114.23302459716797,1189800,,,,,,,,
2020-10-13,143.10000610351562,145.1300048828125,142.27000427246094,144.17999267578125,115.10319519042969,1193200,,,,,,,,
2020-10-14,145.0399932861328,146.72999572753906,144.50999450683594,144.64999389648438,115.47843170166016,1174500,,,,,,,,
2020-10-15,143.2100067138672,146.97000122070312,142.4600067138672,146.88999938964844,117.26666259765625,1157900,,,,,,,,
2020-10-16,147.39999389648438,148.6999969482422,146.6300048828125,147.02999877929688,117.37842559814453,2200900,,,,,,,,
2020-10-19,147.91000366210938,148.8800048828125,143.97999572753906,144.27000427246094,115.17504119873047,1490700,,,,,,,,
2020-10-20,145.92999267578125,148.4499969482422,145.92999267578125,146.74000549316406,117.14691162109375,1040700,,,,,,,,
2020-10-21,146.11000061035156,148.1699981689453,145.5800018310547,145.9600067138672,116.52423858642578,762100,,,,,,,,
2020-10-22,146.24000549316406,146.6999969482422,144.3800048828125,146.36000061035156,116.84354400634766,598800,,,,,,,,
2020-10-23,147.8300018310547,148.1699981689453,146.13999938964844,148.10000610351562,118.23263549804688,922100,,,,,,,,
2020-10-26,146.16000366210938,146.61000061035156,142.8000030517578,145.02999877929688,115.78178405761719,928900,,,,,,,,
2020-10-27,145.6699981689453,145.67999267578125,142.22999572753906,142.3000030517578,113.60235595703125,1045900,,,,,,,,
2020-10-28,139.5800018310547,141.02999877929688,136.19000244140625,137.13999938964844,109.48296356201172,1321800,,,,,,,,
2020-10-29,136.50999450683594,136.50999450683594,128.77000427246094,131.44000244140625,104.93247985839844,1986800,,,,,,,,
2020-10-30,129.52000427246094,132.00999450683594,124.94000244140625,126.66000366210938,101.11647033691406,1768500,,,,,,,,
2020-11-02,128.77000427246094,131.33999633789062,127.76000213623047,128.97000122070312,102.96060943603516,1271900,,,,,,,,
2020-11-03,131.36000061035156,133.07000732421875,130.63999938964844,132.14999389648438,105.499267578125,1089800,,,,,,,,
2020-11-04,131.8699951171875,137.5800018310547,130.94000244140625,135.80999755859375,108.42118072509766,1257900,,,,,,,,
2020-11-05,138.50999450683594,140.00999450683594,136.0,137.3800048828125,109.67457580566406,874100,,,,,,,,
2020-11-06,139.07000732421875,139.07000732421875,133.33999633789062,133.74000549316406,106.76864624023438,885500,,,,,,,,
2020-11-09,139.74000549316406,142.2100067138672,136.14999389648438,137.02999877929688,109.39517211914062,1689800,,,,,,,,
2020-11-10,137.0800018310547,137.36000061035156,133.05999755859375,136.89999389648438,109.29137420654297,1241000,,,,,,,,
2020-11-11,137.05999755859375,140.88999938964844,136.88999938964844,140.4600067138672,112.13341522216797,1457300,,,,,,,,
2020-11-12,139.75999450683594,140.33999633789062,135.99000549316406,137.52999877929688,109.7942886352539,811400,,,,,,,,
2020-11-13,138.27000427246094,140.8800048828125,137.9199981689453,140.42999267578125,112.10946655273438,649700,,,,,,,,
2020-11-16,142.42999267578125,143.92999267578125,141.02999877929688,143.85000610351562,114.83975982666016,842400,,,,,,,,
2020-11-17,142.75999450683594,145.10000610351562,140.5399932861328,141.52999877929688,112.98762512207031,933400,,,,,,,,
2020-11-18,141.07000732421875,142.47999572753906,139.66000366210938,139.7899932861328,111.59854125976562,718300,,,,,,,,
2020-11-19,136.97000122070312,139.75,135.0,139.52999877929688,111.3909683227539,734700,,,,,,,,
2020-11-20,139.2899932861328,139.69000244140625,137.3300018310547,137.4600067138672,109.73844909667969,729500,,,,,,,,
2020-11-23,139.0,140.5800018310547,138.35000610351562,139.3699951171875,111.26322937011719,679800,,,,,,,,
2020-11-24,140.72000122070312,144.0800018310547,139.66000366210938,143.94000244140625,114.91160583496094,1082600,,,,,,,,
2020-11-25,143.11000061035156,145.57000732421875,142.16000366210938,145.0399932861328,115.78977966308594,715900,,,,,,,,
2020-11-27,145.1699981689453,146.82000732421875,144.0,145.6300048828125,116.26078033447266,409000,,,,,,,,
2020-11-30,144.94000244140625,145.60000610351562,142.3000030517578,143.41000366210938,114.48849487304688,1142600,,,,,,,,
2020-12-01,146.02999877929688,147.08999633789062,144.38999938964844,145.5,116.15699768066406,958800,,,,,,,,
2020-12-02,144.75,146.9199981689453,144.50999450683594,146.50999450683594,116.9632797241211,1010600,,,,,,,,
2020-12-03,146.25,150.99000549316406,145.80999755859375,150.07000732421875,119.80537414550781,970600,,,,,,,,
2020-12-04,149.30999755859375,153.24000549316406,149.00999450683594,152.52999877929688,121.76927185058594,971200,,,,,,,,
2020-12-07,151.27999877929688,153.4499969482422,150.0399932861328,151.3000030517578,120.78730773925781,1195600,,,,,,,,
2020-12-08,151.30999755859375,154.3300018310547,150.60000610351562,153.1699981689453,122.2801742553711,749300,,,,,,,,
2020-12-09,153.30999755859375,154.0500030517578,149.55999755859375,151.57000732421875,121.00284576416016,966600,,,,,,,,
2020-12-10,149.3000030517578,151.1199951171875,147.47999572753906,149.33999633789062,119.22259521484375,1142100,,,,,,,,
