date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EXPO')","('high', 'EXPO')","('low', 'EXPO')","('close', 'EXPO')","('adj_close', 'EXPO')","('volume', 'EXPO')","('currency', '')"
2020-01-02,69.44000244140625,69.94999694824219,68.63999938964844,69.9000015258789,65.39808654785156,184500,,,,,,,,
2020-01-03,69.55999755859375,70.91000366210938,69.3499984741211,70.45999908447266,65.92203521728516,254800,,,,,,,,
2020-01-06,70.12000274658203,70.12000274658203,68.69000244140625,69.41999816894531,64.94902038574219,264800,,,,,,,,
2020-01-07,69.45999908447266,69.54000091552734,68.37999725341797,69.02999877929688,64.58414459228516,136600,,,,,,,,
2020-01-08,68.95999908447266,69.43000030517578,68.4800033569336,68.83000183105469,64.39701843261719,284700,,,,,,,,
2020-01-09,69.22000122070312,70.23999786376953,69.20999908447266,69.44999694824219,64.97708892822266,194500,,,,,,,,
2020-01-10,69.62999725341797,70.36000061035156,68.88999938964844,70.27999877929688,65.75362396240234,292900,,,,,,,,
2020-01-13,70.44000244140625,70.93000030517578,70.44000244140625,70.56999969482422,66.02495574951172,250800,,,,,,,,
2020-01-14,70.69999694824219,70.9000015258789,69.80999755859375,70.55000305175781,66.0062255859375,143800,,,,,,,,
2020-01-15,70.55000305175781,71.7300033569336,70.29000091552734,71.43000030517578,66.82958221435547,257200,,,,,,,,
2020-01-16,71.91999816894531,72.63999938964844,71.73999786376953,72.61000061035156,67.93355560302734,132300,,,,,,,,
2020-01-17,72.87999725341797,72.87999725341797,71.83999633789062,72.06999969482422,67.42833709716797,156600,,,,,,,,
2020-01-21,72.02999877929688,72.44000244140625,71.7300033569336,72.16999816894531,67.52191925048828,186800,,,,,,,,
2020-01-22,72.54000091552734,72.79000091552734,71.91000366210938,72.73999786376953,68.0551986694336,119700,,,,,,,,
2020-01-23,72.58999633789062,73.5199966430664,72.36000061035156,73.36000061035156,68.63526916503906,214500,,,,,,,,
2020-01-24,73.62999725341797,73.76000213623047,72.19000244140625,72.4000015258789,67.73709869384766,131200,,,,,,,,
2020-01-27,71.69999694824219,73.5199966430664,71.69999694824219,73.18000030517578,68.46685791015625,145800,,,,,,,,
2020-01-28,73.69999694824219,74.27999877929688,73.19999694824219,73.6500015258789,68.90660095214844,138700,,,,,,,,
2020-01-29,73.77999877929688,74.08999633789062,73.0199966430664,73.06999969482422,68.36393737792969,142300,,,,,,,,
2020-01-30,72.80999755859375,73.63999938964844,72.80999755859375,73.5999984741211,68.85980987548828,93600,,,,,,,,
2020-01-31,73.56999969482422,73.86000061035156,72.30000305175781,72.7699966430664,68.08326721191406,161100,,,,,,,,
2020-02-03,73.11000061035156,74.11000061035156,73.05999755859375,73.16000366210938,68.4481430053711,226500,,,,,,,,
2020-02-04,73.91999816894531,74.80999755859375,73.44999694824219,74.0,69.23405456542969,125500,,,,,,,,
2020-02-05,74.5999984741211,74.5999984741211,73.30999755859375,73.81999969482422,69.06563568115234,137700,,,,,,,,
2020-02-06,74.05000305175781,74.8499984741211,73.0999984741211,73.94000244140625,69.17790222167969,158700,,,,,,,,
2020-02-07,78.69999694824219,78.69999694824219,72.58999633789062,78.37999725341797,73.3319320678711,275300,,,,,,,,
2020-02-10,77.48999786376953,78.05999755859375,76.56999969482422,77.55999755859375,72.56476593017578,183600,,,,,,,,
2020-02-11,77.55999755859375,78.25,77.4000015258789,77.66999816894531,72.66767883300781,119300,,,,,,,,
2020-02-12,78.16000366210938,79.26000213623047,77.05000305175781,79.19000244140625,74.08978271484375,190400,,,,,,,,
2020-02-13,78.80000305175781,80.06999969482422,78.0199966430664,79.43000030517578,74.31432342529297,146500,,,,,,,,
2020-02-14,79.5,80.31999969482422,78.88999938964844,80.19999694824219,75.03473663330078,274300,,,,,,,,
2020-02-18,80.1500015258789,80.97000122070312,79.91999816894531,80.79000091552734,75.58673858642578,240500,,,,,,,,
2020-02-19,81.12000274658203,82.6500015258789,80.27999877929688,82.33999633789062,77.03689575195312,198100,,,,,,,,
2020-02-20,81.8499984741211,82.81999969482422,80.7300033569336,81.4000015258789,76.1574478149414,123600,,,,,,,,
2020-02-21,81.44000244140625,81.87000274658203,81.11000061035156,81.18000030517578,75.95161437988281,302600,,,,,,,,
2020-02-24,79.04000091552734,80.30000305175781,78.18000030517578,78.93000030517578,73.84652709960938,237100,,,,,,,,
2020-02-25,79.27999877929688,79.44000244140625,76.94999694824219,77.20999908447266,72.23728942871094,259500,,,,,,,,
2020-02-26,77.30000305175781,79.72000122070312,77.0999984741211,78.43000030517578,73.37873840332031,292400,,,,,,,,
2020-02-27,77.11000061035156,77.72000122070312,75.31999969482422,75.31999969482422,70.46902465820312,284500,,,,,,,,
2020-02-28,73.77999877929688,74.69000244140625,72.19000244140625,73.6500015258789,68.90660095214844,327900,,,,,,,,
2020-03-02,74.06999969482422,76.04000091552734,73.23999786376953,74.93000030517578,70.10414123535156,369800,,,,,,,,
2020-03-03,75.18000030517578,75.95999908447266,72.5999984741211,73.75,69.00012969970703,486500,,,,,,,,
2020-03-04,74.95999908447266,77.4800033569336,74.70999908447266,77.06999969482422,72.10630798339844,496000,,,,,,,,
2020-03-05,75.75,77.33999633789062,75.05000305175781,76.62999725341797,71.69464111328125,314100,,,,,,,,
2020-03-06,74.9800033569336,77.33999633789062,74.4000015258789,77.02999877929688,72.06888580322266,209700,,,,,,,,
2020-03-09,73.19000244140625,76.62999725341797,73.19000244140625,75.06999969482422,70.2351303100586,324100,,,,,,,,
2020-03-10,76.26000213623047,79.33000183105469,74.66999816894531,79.1500015258789,74.0523681640625,348400,,,,,,,,
2020-03-11,77.62999725341797,78.66999816894531,73.25,75.98999786376953,71.09587097167969,351100,,,,,,,,
2020-03-12,71.79000091552734,73.87999725341797,65.30999755859375,65.75,61.66958236694336,643800,,,,,,,,
2020-03-13,68.26000213623047,70.97000122070312,65.08999633789062,67.69000244140625,63.489166259765625,655100,,,,,,,,
2020-03-16,61.720001220703125,62.7400016784668,59.86000061035156,62.0099983215332,58.161678314208984,525000,,,,,,,,
2020-03-17,62.52000045776367,66.9800033569336,59.52000045776367,66.37999725341797,62.26046371459961,749700,,,,,,,,
2020-03-18,62.63999938964844,64.63999938964844,58.380001068115234,62.209999084472656,58.349281311035156,396600,,,,,,,,
2020-03-19,62.650001525878906,69.9000015258789,60.27000045776367,63.099998474121094,59.18404006958008,446900,,,,,,,,
2020-03-20,63.400001525878906,67.36000061035156,58.029998779296875,60.209999084472656,56.473388671875,530700,,,,,,,,
2020-03-23,60.97999954223633,62.849998474121094,58.619998931884766,61.099998474121094,57.30815124511719,523400,,,,,,,,
2020-03-24,63.16999816894531,65.3499984741211,60.869998931884766,62.34000015258789,58.4712028503418,519800,,,,,,,,
2020-03-25,62.029998779296875,63.66999816894531,58.810001373291016,59.34000015258789,55.65737533569336,532400,,,,,,,,
2020-03-26,59.68000030517578,69.12999725341797,59.68000030517578,68.45999908447266,64.21138000488281,386600,,,,,,,,
2020-03-27,66.54000091552734,73.33000183105469,63.540000915527344,70.5199966430664,66.14356231689453,411300,,,,,,,,
2020-03-30,70.33999633789062,73.75,69.76000213623047,73.1500015258789,68.61032104492188,299600,,,,,,,,
2020-03-31,72.4800033569336,74.94000244140625,69.8499984741211,71.91000366210938,67.44730377197266,477200,,,,,,,,
2020-04-01,69.41000366210938,70.80999755859375,67.5,69.12000274658203,64.83043670654297,277900,,,,,,,,
2020-04-02,68.26000213623047,72.44999694824219,68.26000213623047,72.06999969482422,67.59735107421875,294600,,,,,,,,
2020-04-03,71.30999755859375,72.44000244140625,68.52999877929688,70.63999938964844,66.25611877441406,316500,,,,,,,,
2020-04-06,72.81999969482422,73.5,68.33999633789062,72.44999694824219,67.95378112792969,493600,,,,,,,,
2020-04-07,73.5,74.37000274658203,70.36000061035156,70.77999877929688,66.3874282836914,360300,,,,,,,,
2020-04-08,71.79000091552734,72.94000244140625,70.87000274658203,71.29000091552734,66.86576843261719,283700,,,,,,,,
2020-04-09,72.79000091552734,73.83000183105469,69.93000030517578,70.63999938964844,66.25611877441406,387700,,,,,,,,
2020-04-13,69.05000305175781,69.77999877929688,66.48999786376953,67.30999755859375,63.13277053833008,180600,,,,,,,,
2020-04-14,68.72000122070312,71.45999908447266,68.72000122070312,71.4000015258789,66.96894073486328,325600,,,,,,,,
2020-04-15,69.44999694824219,69.44999694824219,66.87000274658203,67.37000274658203,63.18904113769531,308900,,,,,,,,
2020-04-16,67.86000061035156,70.05999755859375,67.2699966430664,69.81999969482422,65.48699188232422,347300,,,,,,,,
2020-04-17,71.9800033569336,73.44000244140625,71.19999694824219,73.2699966430664,68.722900390625,328600,,,,,,,,
2020-04-20,71.61000061035156,73.19000244140625,71.5999984741211,72.11000061035156,67.6348876953125,238000,,,,,,,,
2020-04-21,70.38999938964844,71.44999694824219,69.44000244140625,69.7699966430664,65.4400863647461,230400,,,,,,,,
2020-04-22,71.1500015258789,72.16000366210938,69.62999725341797,71.31999969482422,66.89389038085938,175200,,,,,,,,
2020-04-23,71.29000091552734,72.33999633789062,70.3499984741211,70.80000305175781,66.40617370605469,141500,,,,,,,,
2020-04-24,71.0,71.11000061035156,69.87000274658203,70.41999816894531,66.04974365234375,157400,,,,,,,,
2020-04-27,71.25,72.08999633789062,70.8499984741211,71.19000244140625,66.77198791503906,194800,,,,,,,,
2020-04-28,72.2699966430664,72.38999938964844,69.73999786376953,70.04000091552734,65.6933364868164,255000,,,,,,,,
2020-04-29,71.38999938964844,71.9800033569336,67.5999984741211,71.0999984741211,66.68755340576172,439200,,,,,,,,
2020-04-30,69.63999938964844,71.47000122070312,68.1500015258789,70.33000183105469,65.96534729003906,336100,,,,,,,,
2020-05-01,68.56999969482422,69.0,64.36000061035156,67.0,62.842010498046875,438200,,,,,,,,
2020-05-04,66.22000122070312,66.80000305175781,64.87000274658203,65.80999755859375,61.725868225097656,259200,,,,,,,,
2020-05-05,66.63999938964844,67.37999725341797,65.76000213623047,65.95999908447266,61.86653518676758,244900,,,,,,,,
2020-05-06,66.33999633789062,66.81999969482422,64.95999908447266,65.26000213623047,61.20998764038086,273700,,,,,,,,
2020-05-07,66.3499984741211,66.58000183105469,65.08000183105469,65.48999786376953,61.42571258544922,235100,,,,,,,,
2020-05-08,66.0,66.88999938964844,65.93000030517578,65.95999908447266,61.86653518676758,186900,,,,,,,,
2020-05-11,65.76000213623047,67.33999633789062,65.08000183105469,65.7699966430664,61.68833923339844,268300,,,,,,,,
2020-05-12,65.97000122070312,65.97000122070312,62.630001068115234,62.720001220703125,58.827632904052734,269300,,,,,,,,
2020-05-13,63.40999984741211,65.36000061035156,62.54999923706055,65.11000061035156,61.06929397583008,339500,,,,,,,,
2020-05-14,64.31999969482422,64.7300033569336,61.470001220703125,63.20000076293945,59.277835845947266,357900,,,,,,,,
2020-05-15,62.97999954223633,64.61000061035156,62.0,64.5199966430664,60.51591110229492,404200,,,,,,,,
2020-05-18,66.69999694824219,68.12999725341797,66.05000305175781,67.76000213623047,63.554847717285156,332400,,,,,,,,
2020-05-19,67.75,69.06999969482422,67.05999755859375,67.54000091552734,63.34848403930664,270800,,,,,,,,
2020-05-20,68.55999755859375,68.87999725341797,67.76000213623047,68.51000213623047,64.25830841064453,291000,,,,,,,,
2020-05-21,68.22000122070312,69.19999694824219,67.91000366210938,68.68000030517578,64.41776275634766,215200,,,,,,,,
