date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GD')","('high', 'GD')","('low', 'GD')","('close', 'GD')","('adj_close', 'GD')","('volume', 'GD')","('currency', '')"
2020-02-05,181.00999450683594,184.4600067138672,180.0800018310547,183.97000122070312,160.72171020507812,1273300,,,,,,,,
2020-02-06,185.64999389648438,187.30999755859375,185.1999969482422,186.1300048828125,162.60879516601562,1319600,,,,,,,,
2020-02-07,185.77999877929688,188.3000030517578,185.58999633789062,186.74000549316406,163.14169311523438,1715400,,,,,,,,
2020-02-10,186.50999450683594,188.47000122070312,185.33999633789062,186.25,162.71359252929688,1239900,,,,,,,,
2020-02-11,186.92999267578125,188.3800048828125,185.3800048828125,186.94000244140625,163.31640625,1599100,,,,,,,,
2020-02-12,187.36000061035156,188.75,186.44000244140625,188.75,164.89767456054688,1447900,,,,,,,,
2020-02-13,187.82000732421875,190.0800018310547,187.5800018310547,189.42999267578125,165.4917755126953,1546000,,,,,,,,
2020-02-14,189.36000061035156,189.39999389648438,186.6199951171875,188.05999755859375,164.29489135742188,1351800,,,,,,,,
2020-02-18,187.16000366210938,188.72999572753906,186.69000244140625,188.13999938964844,164.36477661132812,1139900,,,,,,,,
2020-02-19,188.22999572753906,188.69000244140625,186.3300018310547,186.5500030517578,162.9756622314453,1191200,,,,,,,,
2020-02-20,186.07000732421875,187.35000610351562,184.42999267578125,185.9499969482422,162.4515380859375,1247900,,,,,,,,
2020-02-21,184.91000366210938,187.86000061035156,183.61000061035156,187.60000610351562,163.8929901123047,1416900,,,,,,,,
2020-02-24,183.11000061035156,185.64999389648438,182.0800018310547,184.61000061035156,161.28082275390625,1857900,,,,,,,,
2020-02-25,184.9499969482422,185.63999938964844,173.27000427246094,173.9199981689453,151.94175720214844,2780100,,,,,,,,
2020-02-26,175.25,176.83999633789062,171.22000122070312,171.5500030517578,149.87124633789062,2737400,,,,,,,,
2020-02-27,169.17999267578125,172.69000244140625,165.52999877929688,166.13999938964844,145.1448974609375,2809100,,,,,,,,
2020-02-28,160.5800018310547,163.69000244140625,155.47000122070312,159.69000244140625,139.50999450683594,3827400,,,,,,,,
2020-03-02,160.55999755859375,165.22999572753906,157.60000610351562,165.02999877929688,144.17514038085938,2233200,,,,,,,,
2020-03-03,164.88999938964844,170.19000244140625,160.72999572753906,161.0500030517578,140.69813537597656,2418200,,,,,,,,
2020-03-04,163.44000244140625,169.72000122070312,161.2100067138672,168.27999877929688,147.0144500732422,2694600,,,,,,,,
2020-03-05,164.66000366210938,167.92999267578125,161.63999938964844,163.36000061035156,142.71624755859375,2951400,,,,,,,,
2020-03-06,159.35000610351562,164.19000244140625,157.11000061035156,163.02999877929688,142.42791748046875,1879300,,,,,,,,
2020-03-09,152.0399932861328,157.1199951171875,146.58999633789062,150.02000427246094,131.06202697753906,3241700,,,,,,,,
2020-03-10,155.00999450683594,155.63999938964844,149.61000061035156,155.3000030517578,135.67474365234375,2606800,,,,,,,,
2020-03-11,150.6300048828125,154.3000030517578,147.13999938964844,148.4499969482422,129.6903839111328,2753300,,,,,,,,
2020-03-12,137.63999938964844,139.4600067138672,128.52999877929688,132.22999572753906,115.52011108398438,5116200,,,,,,,,
2020-03-13,139.13999938964844,141.57000732421875,131.6199951171875,139.63999938964844,121.99373626708984,4187600,,,,,,,,
2020-03-16,126.26000213623047,137.10000610351562,126.26000213623047,126.69999694824219,110.68891906738281,3951400,,,,,,,,
2020-03-17,128.1699981689453,131.94000244140625,125.4000015258789,131.58999633789062,114.96099090576172,3327300,,,,,,,,
2020-03-18,123.38999938964844,126.31999969482422,115.70999908447266,121.11000061035156,105.80534362792969,2780000,,,,,,,,
2020-03-19,120.01000213623047,120.01000213623047,110.0199966430664,118.02999877929688,103.11456298828125,3248100,,,,,,,,
2020-03-20,118.19000244140625,121.83999633789062,113.27999877929688,113.98999786376953,99.58509826660156,3390300,,,,,,,,
2020-03-23,112.16000366210938,113.0,100.55000305175781,106.5999984741211,93.12896728515625,3724400,,,,,,,,
2020-03-24,112.20999908447266,116.02999877929688,110.58000183105469,114.20999908447266,99.77730560302734,3280800,,,,,,,,
2020-03-25,116.5,125.70999908447266,114.5199966430664,122.0,106.58287048339844,3310200,,,,,,,,
2020-03-26,124.47000122070312,134.8800048828125,124.13999938964844,133.16000366210938,116.33259582519531,2842400,,,,,,,,
2020-03-27,129.47999572753906,133.58999633789062,128.0,130.07000732421875,113.63306427001953,2431300,,,,,,,,
2020-03-30,130.0,134.4600067138672,127.08000183105469,133.60000610351562,116.71697998046875,1880700,,,,,,,,
2020-03-31,132.5,134.57000732421875,131.1300048828125,132.30999755859375,115.59003448486328,1701200,,,,,,,,
2020-04-01,126.70999908447266,129.0,125.19000244140625,127.4000015258789,111.30047607421875,1439100,,,,,,,,
2020-04-02,125.9000015258789,130.25999450683594,124.9000015258789,127.91999816894531,111.75475311279297,1426300,,,,,,,,
2020-04-03,127.23999786376953,128.58999633789062,124.69999694824219,125.68000030517578,109.7978286743164,1207500,,,,,,,,
2020-04-06,131.6199951171875,134.49000549316406,130.3000030517578,133.69000244140625,116.79560852050781,2370700,,,,,,,,
2020-04-07,140.41000366210938,141.3800048828125,134.17999267578125,134.39999389648438,117.41588592529297,2783900,,,,,,,,
2020-04-08,135.4199981689453,138.3800048828125,134.0399932861328,137.38999938964844,121.01850891113281,1701000,,,,,,,,
2020-04-09,140.35000610351562,142.4600067138672,138.61000061035156,141.00999450683594,124.20716094970703,2273700,,,,,,,,
2020-04-13,140.94000244140625,141.42999267578125,136.52000427246094,136.9499969482422,120.63093566894531,1406700,,,,,,,,
2020-04-14,139.00999450683594,141.52000427246094,138.4199981689453,138.5,121.99627685546875,1446600,,,,,,,,
2020-04-15,135.1999969482422,136.0,131.8000030517578,133.80999755859375,117.8650894165039,1609100,,,,,,,,
2020-04-16,133.61000061035156,134.05999755859375,130.55999755859375,132.44000244140625,116.65837860107422,1289500,,,,,,,,
2020-04-17,136.00999450683594,139.5,135.25,138.19000244140625,121.72319030761719,2036600,,,,,,,,
2020-04-20,137.99000549316406,138.1999969482422,135.1999969482422,135.25,119.13355255126953,1272500,,,,,,,,
2020-04-21,132.4499969482422,133.85000610351562,130.67999267578125,131.69000244140625,115.99776458740234,1328000,,,,,,,,
2020-04-22,134.57000732421875,134.8800048828125,132.5800018310547,133.3699951171875,117.47752380371094,1692700,,,,,,,,
2020-04-23,134.0,134.82000732421875,130.36000061035156,130.49000549316406,114.94071197509766,1885200,,,,,,,,
2020-04-24,131.39999389648438,131.6199951171875,128.66000366210938,129.3000030517578,113.8925552368164,2651400,,,,,,,,
2020-04-27,130.0,135.60000610351562,129.75999450683594,134.5,118.47291564941406,3679500,,,,,,,,
2020-04-28,138.41000366210938,139.22000122070312,135.8000030517578,136.49000549316406,120.22576904296875,1967200,,,,,,,,
2020-04-29,139.8000030517578,140.25999450683594,134.7899932861328,136.64999389648438,120.36669921875,3700700,,,,,,,,
2020-04-30,133.94000244140625,135.27000427246094,129.50999450683594,130.6199951171875,115.05524444580078,2784400,,,,,,,,
2020-05-01,129.16000366210938,129.33999633789062,126.38999938964844,127.80000305175781,112.5712661743164,1881200,,,,,,,,
2020-05-04,126.08000183105469,126.55000305175781,123.52999877929688,124.77999877929688,109.9111328125,3111000,,,,,,,,
2020-05-05,126.0,129.3800048828125,125.51000213623047,126.36000061035156,111.30286407470703,1987700,,,,,,,,
2020-05-06,126.70999908447266,127.12000274658203,121.66999816894531,121.7300033569336,107.22460174560547,1792900,,,,,,,,
2020-05-07,123.2699966430664,127.36000061035156,123.11000061035156,127.12999725341797,111.98110961914062,1855900,,,,,,,,
2020-05-08,128.8000030517578,135.5800018310547,128.8000030517578,135.35000610351562,119.22163391113281,2916000,,,,,,,,
2020-05-11,134.02000427246094,136.89999389648438,133.0399932861328,133.80999755859375,117.8650894165039,3247400,,,,,,,,
2020-05-12,134.11000061035156,134.8300018310547,131.72999572753906,132.0399932861328,116.30602264404297,4013200,,,,,,,,
2020-05-13,131.5399932861328,132.0399932861328,129.9499969482422,131.5,115.83036804199219,3236800,,,,,,,,
2020-05-14,130.0,134.30999755859375,129.11000061035156,132.91000366210938,117.0723648071289,2547600,,,,,,,,
2020-05-15,131.32000732421875,134.02999877929688,130.1999969482422,130.9199981689453,115.31950378417969,2975600,,,,,,,,
2020-05-18,136.22999572753906,140.4499969482422,134.99000549316406,139.47999572753906,122.8594741821289,1719600,,,,,,,,
2020-05-19,140.1199951171875,140.52999877929688,136.05999755859375,136.19000244140625,119.96151733398438,1415700,,,,,,,,
2020-05-20,137.85000610351562,138.4199981689453,136.5500030517578,136.99000549316406,120.66617584228516,1336300,,,,,,,,
2020-05-21,137.1999969482422,139.10000610351562,136.39999389648438,138.6699981689453,122.14601135253906,1271400,,,,,,,,
2020-05-22,139.3000030517578,139.3000030517578,136.60000610351562,138.57000732421875,122.05792999267578,884100,,,,,,,,
2020-05-26,143.0800018310547,146.0500030517578,142.55999755859375,144.64999389648438,127.41340637207031,1619500,,,,,,,,
2020-05-27,149.22999572753906,150.57000732421875,147.50999450683594,150.4499969482422,132.52230834960938,1901200,,,,,,,,
2020-05-28,152.1699981689453,152.4499969482422,148.02999877929688,148.49000549316406,130.7958221435547,1429400,,,,,,,,
2020-05-29,147.24000549316406,147.8300018310547,143.8000030517578,146.8300018310547,129.33363342285156,1611000,,,,,,,,
2020-06-01,146.75,148.8000030517578,146.47999572753906,147.27000427246094,129.72119140625,957000,,,,,,,,
2020-06-02,148.3300018310547,149.97000122070312,147.3699951171875,149.32000732421875,131.52694702148438,1225600,,,,,,,,
2020-06-03,151.38999938964844,155.72000122070312,151.05999755859375,155.22999572753906,136.7327117919922,1284100,,,,,,,,
2020-06-04,155.22000122070312,157.44000244140625,153.8699951171875,157.08999633789062,138.37109375,1387700,,,,,,,,
2020-06-05,164.3699951171875,165.13999938964844,160.9199981689453,162.22000122070312,142.88975524902344,1969800,,,,,,,,
2020-06-08,164.14999389648438,168.3300018310547,164.02000427246094,167.77999877929688,147.7872314453125,1770800,,,,,,,,
2020-06-09,165.0,165.75,162.0,163.47999572753906,143.9995880126953,1389400,,,,,,,,
2020-06-10,162.80999755859375,162.80999755859375,157.97000122070312,158.0500030517578,139.21670532226562,1187000,,,,,,,,
2020-06-11,151.6699981689453,153.66000366210938,148.11000061035156,148.5500030517578,130.8487091064453,1864500,,,,,,,,
2020-06-12,153.3300018310547,153.67999267578125,147.39999389648438,149.1999969482422,131.4212188720703,1859500,,,,,,,,
2020-06-15,145.11000061035156,154.47999572753906,144.52000427246094,153.08999633789062,134.84771728515625,1338700,,,,,,,,
2020-06-16,158.69000244140625,159.47999572753906,154.14999389648438,155.99000549316406,137.40216064453125,1694800,,,,,,,,
2020-06-17,156.57000732421875,158.85000610351562,156.25,157.0500030517578,138.33584594726562,1273600,,,,,,,,
2020-06-18,156.0,160.55999755859375,155.3699951171875,159.05999755859375,140.10629272460938,1589000,,,,,,,,
2020-06-19,161.7899932861328,161.7899932861328,156.52000427246094,157.6199951171875,138.837890625,3180200,,,,,,,,
2020-06-22,155.72999572753906,156.6300048828125,153.1999969482422,153.8000030517578,135.47311401367188,1632800,,,,,,,,
2020-06-23,154.10000610351562,155.3300018310547,152.49000549316406,152.75,134.54820251464844,1057400,,,,,,,,
2020-06-24,151.0,151.0,145.89999389648438,146.4499969482422,128.99893188476562,1811000,,,,,,,,
2020-06-25,145.0,147.08999633789062,143.67999267578125,146.9600067138672,129.4481658935547,1589500,,,,,,,,
2020-06-26,146.47999572753906,147.32000732421875,144.52000427246094,146.0500030517578,128.6466064453125,2073100,,,,,,,,
2020-06-29,148.22000122070312,149.38999938964844,147.05999755859375,149.33999633789062,131.54458618164062,1032600,,,,,,,,
2020-06-30,148.1300048828125,150.2100067138672,147.6999969482422,149.4600067138672,131.6502685546875,1330300,,,,,,,,
2020-07-01,149.0,150.61000061035156,146.91000366210938,147.13999938964844,130.56768798828125,873300,,,,,,,,
2020-07-02,149.63999938964844,150.86000061035156,147.05999755859375,147.3000030517578,130.70965576171875,761200,,,,,,,,
2020-07-06,149.50999450683594,149.66000366210938,147.02000427246094,148.47000122070312,131.74783325195312,931300,,,,,,,,
2020-07-07,148.0,149.1999969482422,145.00999450683594,145.17999267578125,128.8284149169922,1511700,,,,,,,,
2020-07-08,145.52000427246094,145.80999755859375,143.05999755859375,143.89999389648438,127.69256591796875,1176300,,,,,,,,
2020-07-09,142.97999572753906,143.88999938964844,137.82000732421875,138.02000427246094,122.47482299804688,1301400,,,,,,,,
2020-07-10,138.1999969482422,142.05999755859375,138.1999969482422,141.97000122070312,125.97997283935547,948900,,,,,,,,
2020-07-13,142.9199981689453,144.42999267578125,141.35000610351562,142.82000732421875,126.73419189453125,1293500,,,,,,,,
2020-07-14,142.25,143.92999267578125,141.11000061035156,143.36000061035156,127.21337890625,960100,,,,,,,,
2020-07-15,146.85000610351562,146.85000610351562,145.2100067138672,145.7899932861328,129.36968994140625,1999900,,,,,,,,
2020-07-16,145.52000427246094,149.58999633789062,144.55999755859375,148.50999450683594,131.78335571289062,1648400,,,,,,,,
2020-07-17,149.39999389648438,149.63999938964844,148.02999877929688,148.91000366210938,132.1383056640625,827100,,,,,,,,
2020-07-20,147.85000610351562,148.47000122070312,145.35000610351562,145.4499969482422,129.0679931640625,1010400,,,,,,,,
2020-07-21,146.66000366210938,149.75999450683594,146.3000030517578,147.80999755859375,131.16220092773438,881000,,,,,,,,
2020-07-22,146.9199981689453,151.5800018310547,146.6199951171875,151.52999877929688,134.46322631835938,1253500,,,,,,,,
2020-07-23,152.1999969482422,152.9199981689453,150.11000061035156,151.00999450683594,134.00180053710938,963200,,,,,,,,
2020-07-24,151.6199951171875,153.25999450683594,149.52000427246094,150.14999389648438,133.23863220214844,787700,,,,,,,,
2020-07-27,149.47000122070312,149.50999450683594,147.50999450683594,147.97999572753906,131.3130340576172,695000,,,,,,,,
2020-07-28,147.5,150.64999389648438,147.10000610351562,148.57000732421875,131.8366241455078,1000700,,,,,,,,
2020-07-29,147.22999572753906,149.64999389648438,144.5800018310547,149.44000244140625,132.60858154296875,1918500,,,,,,,,
2020-07-30,147.02000427246094,149.69000244140625,146.8000030517578,148.86000061035156,132.0939483642578,1408800,,,,,,,,
2020-07-31,148.22999572753906,148.22999572753906,144.75999450683594,146.74000549316406,130.2126922607422,1659600,,,,,,,,
2020-08-03,145.66000366210938,148.3699951171875,144.32000732421875,147.72000122070312,131.08233642578125,1387600,,,,,,,,
2020-08-04,148.1199951171875,149.0399932861328,146.75,147.24000549316406,130.65638732910156,2103900,,,,,,,,
2020-08-05,148.6999969482422,149.88999938964844,148.0800018310547,149.19000244140625,132.38674926757812,1148300,,,,,,,,
2020-08-06,148.99000549316406,149.64999389648438,148.3300018310547,149.13999938964844,132.34243774414062,867200,,,,,,,,
2020-08-07,149.11000061035156,152.97999572753906,148.50999450683594,152.97000122070312,135.7410430908203,1851900,,,,,,,,
2020-08-10,153.52000427246094,156.77000427246094,153.42999267578125,156.55999755859375,138.9266357421875,1144600,,,,,,,,
2020-08-11,159.47999572753906,160.83999633789062,157.9499969482422,158.85000610351562,140.95877075195312,1793200,,,,,,,,
2020-08-12,160.3699951171875,160.67999267578125,154.69000244140625,156.41000366210938,138.79356384277344,1312000,,,,,,,,
2020-08-13,154.32000732421875,156.5,153.74000549316406,154.9499969482422,137.49803161621094,1053800,,,,,,,,
2020-08-14,154.11000061035156,157.66000366210938,153.64999389648438,156.4600067138672,138.83798217773438,719100,,,,,,,,
2020-08-17,156.52000427246094,156.7899932861328,153.35000610351562,153.72000122070312,136.4065704345703,1089900,,,,,,,,
2020-08-18,153.27999877929688,154.10000610351562,152.72000122070312,153.02999877929688,135.79425048828125,617500,,,,,,,,
2020-08-19,152.9600067138672,154.55999755859375,152.08999633789062,152.49000549316406,135.3150634765625,701900,,,,,,,,
2020-08-20,151.25,151.9499969482422,150.49000549316406,150.94000244140625,133.9396514892578,801500,,,,,,,,
2020-08-21,150.0,151.35000610351562,149.02999877929688,149.80999755859375,132.9369354248047,1518900,,,,,,,,
2020-08-24,150.49000549316406,153.38999938964844,149.75,153.3000030517578,136.03387451171875,1002300,,,,,,,,
2020-08-25,154.3000030517578,154.72999572753906,150.8699951171875,151.47000122070312,134.40997314453125,741200,,,,,,,,
2020-08-26,150.9199981689453,151.49000549316406,149.4199981689453,150.47000122070312,133.52256774902344,806200,,,,,,,,
2020-08-27,150.61000061035156,153.52999877929688,150.39999389648438,152.44000244140625,135.27072143554688,1147600,,,,,,,,
2020-08-28,152.83999633789062,152.99000549316406,150.72999572753906,152.27000427246094,135.119873046875,670600,,,,,,,,
2020-08-31,152.07000732421875,152.39999389648438,148.9499969482422,149.35000610351562,132.52874755859375,1176600,,,,,,,,
2020-09-01,147.8000030517578,150.32000732421875,147.36000061035156,150.19000244140625,133.2741241455078,954300,,,,,,,,
2020-09-02,150.05999755859375,154.5,149.9199981689453,153.9199981689453,136.58404541015625,1259100,,,,,,,,
2020-09-03,155.0,156.55999755859375,150.61000061035156,151.94000244140625,134.8270263671875,1338400,,,,,,,,
2020-09-04,153.5,154.3800048828125,149.7899932861328,151.6999969482422,134.6140899658203,1121700,,,,,,,,
2020-09-08,149.77999877929688,150.5500030517578,146.60000610351562,146.9600067138672,130.407958984375,1587900,,,,,,,,
2020-09-09,147.27999877929688,147.7899932861328,145.14999389648438,146.1699981689453,129.7069091796875,1289700,,,,,,,,
2020-09-10,146.60000610351562,147.75,142.41000366210938,142.5800018310547,126.5212631225586,1396000,,,,,,,,
2020-09-11,144.10000610351562,146.1999969482422,142.6199951171875,145.36000061035156,128.98812866210938,1131500,,,,,,,,
2020-09-14,146.4600067138672,148.52000427246094,145.75,147.47000122070312,130.86050415039062,763800,,,,,,,,
2020-09-15,147.32000732421875,148.11000061035156,144.97999572753906,145.13999938964844,128.79290771484375,830900,,,,,,,,
2020-09-16,145.25,148.5500030517578,144.3000030517578,146.77999877929688,130.24819946289062,1069000,,,,,,,,
2020-09-17,140.64999389648438,144.91000366210938,139.50999450683594,144.58999633789062,128.3048553466797,1532800,,,,,,,,
2020-09-18,143.00999450683594,145.6300048828125,142.72999572753906,142.99000549316406,126.88505554199219,1836500,,,,,,,,
2020-09-21,141.35000610351562,141.49000549316406,137.42999267578125,138.3300018310547,122.74992370605469,1373600,,,,,,,,
2020-09-22,138.36000061035156,140.25,137.35000610351562,139.4499969482422,123.74380493164062,935500,,,,,,,,
2020-09-23,140.07000732421875,141.82000732421875,136.19000244140625,136.50999450683594,121.1349105834961,1033400,,,,,,,,
2020-09-24,136.1199951171875,138.4499969482422,135.16000366210938,136.89999389648438,121.48099517822266,929400,,,,,,,,
2020-09-25,135.83999633789062,138.77000427246094,135.55999755859375,138.2100067138672,122.64344787597656,883000,,,,,,,,
2020-09-28,139.6999969482422,142.39999389648438,139.6999969482422,140.9199981689453,125.04822540283203,721500,,,,,,,,
2020-09-29,140.42999267578125,140.5800018310547,137.88999938964844,138.5500030517578,122.94514465332031,1066600,,,,,,,,
2020-09-30,139.16000366210938,140.13999938964844,137.07000732421875,138.42999267578125,122.838623046875,1208700,,,,,,,,
2020-10-01,138.88999938964844,140.0800018310547,136.8000030517578,138.22000122070312,122.65233612060547,887400,,,,,,,,
2020-10-02,133.72000122070312,140.94000244140625,133.60000610351562,140.49000549316406,124.6666488647461,1325300,,,,,,,,
2020-10-05,141.97999572753906,143.35000610351562,141.11000061035156,142.72999572753906,126.65434265136719,936200,,,,,,,,
2020-10-06,144.0800018310547,146.97000122070312,142.02999877929688,142.30999755859375,126.28166961669922,1347500,,,,,,,,
2020-10-07,143.6699981689453,145.64999389648438,143.52999877929688,144.8699951171875,128.55335998535156,1204100,,,,,,,,
2020-10-08,145.0,145.66000366210938,143.60000610351562,145.0399932861328,129.68890380859375,854600,,,,,,,,
2020-10-09,146.11000061035156,146.11000061035156,143.52999877929688,143.66000366210938,128.45494079589844,1974000,,,,,,,,
2020-10-12,144.8000030517578,146.75999450683594,143.83999633789062,144.72999572753906,129.4117431640625,1611700,,,,,,,,
2020-10-13,144.60000610351562,144.97999572753906,141.66000366210938,143.24000549316406,128.07940673828125,1235800,,,,,,,,
2020-10-14,142.8000030517578,145.39999389648438,142.6999969482422,142.88999938964844,127.76649475097656,1350800,,,,,,,,
2020-10-15,141.6999969482422,142.0,140.17999267578125,140.80999755859375,125.9066162109375,1336200,,,,,,,,
2020-10-16,141.6199951171875,142.5,140.25,142.24000549316406,127.18525695800781,2653200,,,,,,,,
2020-10-19,142.25,142.77000427246094,138.1999969482422,138.67999267578125,124.0020523071289,1500400,,,,,,,,
2020-10-20,140.25,140.57000732421875,137.77000427246094,138.4600067138672,123.80535888671875,889100,,,,,,,,
2020-10-21,137.83999633789062,138.7100067138672,136.5,136.61000061035156,122.15116119384766,1007200,,,,,,,,
2020-10-22,136.5800018310547,139.6699981689453,136.36000061035156,139.4199981689453,124.66372680664062,1282400,,,,,,,,
2020-10-23,140.39999389648438,141.19000244140625,139.41000366210938,140.6999969482422,125.80825805664062,993100,,,,,,,,
2020-10-26,139.25999450683594,139.61000061035156,136.42999267578125,138.50999450683594,123.85005950927734,1646200,,,,,,,,
2020-10-27,137.9499969482422,138.11000061035156,134.8699951171875,134.8699951171875,120.59530639648438,1998200,,,,,,,,
2020-10-28,134.83999633789062,137.66000366210938,132.1699981689453,132.42999267578125,118.41353607177734,1866900,,,,,,,,
2020-10-29,131.82000732421875,133.47999572753906,130.1199951171875,131.32000732421875,117.42105102539062,1454900,,,,,,,,
2020-10-30,130.55999755859375,132.72000122070312,129.1699981689453,131.3300018310547,117.42997741699219,2350000,,,,,,,,
2020-11-02,133.3699951171875,136.52999877929688,132.57000732421875,136.08999633789062,121.68617248535156,1417100,,,,,,,,
2020-11-03,137.75,139.58999633789062,136.97000122070312,138.1999969482422,123.5728759765625,1928500,,,,,,,,
2020-11-04,138.97999572753906,143.3300018310547,137.24000549316406,139.08999633789062,124.3686294555664,1855900,,,,,,,,
2020-11-05,139.52999877929688,141.1300048828125,138.0,139.14999389648438,124.42230987548828,1158200,,,,,,,,
2020-11-06,139.5500030517578,140.13999938964844,138.13999938964844,139.32000732421875,124.5743408203125,999000,,,,,,,,
2020-11-09,147.17999267578125,150.38999938964844,144.77000427246094,147.1300048828125,131.55770874023438,2276200,,,,,,,,
2020-11-10,148.8000030517578,152.02999877929688,148.14999389648438,151.30999755859375,135.29525756835938,1994800,,,,,,,,
2020-11-11,151.08999633789062,151.08999633789062,148.1699981689453,150.2899932861328,134.3832550048828,1794600,,,,,,,,
2020-11-12,148.55999755859375,149.52000427246094,146.6999969482422,147.5,131.88853454589844,1298400,,,,,,,,
2020-11-13,148.75,151.3800048828125,148.00999450683594,151.14999389648438,135.1522216796875,1217500,,,,,,,,
2020-11-16,153.8300018310547,154.08999633789062,151.75999450683594,152.92999267578125,136.74380493164062,1605400,,,,,,,,
2020-11-17,151.67999267578125,153.2899932861328,150.9199981689453,151.47000122070312,135.43836975097656,1241700,,,,,,,,
2020-11-18,152.42999267578125,155.22000122070312,151.83999633789062,153.5,137.25350952148438,1536200,,,,,,,,
2020-11-19,152.5,153.1999969482422,149.2899932861328,149.99000549316406,134.11500549316406,1413100,,,,,,,,
2020-11-20,150.0,150.3300018310547,147.5,148.36000061035156,132.65753173828125,1358800,,,,,,,,
2020-11-23,148.99000549316406,150.75999450683594,148.86000061035156,150.02000427246094,134.1417999267578,1413000,,,,,,,,
2020-11-24,152.63999938964844,153.74000549316406,151.22000122070312,153.6699981689453,137.405517578125,1784700,,,,,,,,
2020-11-25,153.85000610351562,153.85000610351562,151.5399932861328,152.0399932861328,135.94802856445312,845000,,,,,,,,
2020-11-27,151.6199951171875,153.02999877929688,151.27000427246094,152.05999755859375,135.9658966064453,629000,,,,,,,,
2020-11-30,151.00999450683594,152.1699981689453,148.64999389648438,149.35000610351562,133.54275512695312,1572300,,,,,,,,
2020-12-01,151.0399932861328,154.2899932861328,150.6999969482422,151.75999450683594,135.6976776123047,1302700,,,,,,,,
2020-12-02,150.8699951171875,153.6199951171875,150.1199951171875,153.35000610351562,137.1194305419922,1123000,,,,,,,,
2020-12-03,153.35000610351562,155.22000122070312,152.94000244140625,153.8800048828125,137.59332275390625,1081800,,,,,,,,
2020-12-04,153.9199981689453,156.13999938964844,153.9199981689453,156.0399932861328,139.524658203125,1065000,,,,,,,,
2020-12-07,154.9499969482422,155.6300048828125,152.5,153.0,136.80642700195312,1033000,,,,,,,,
2020-12-08,152.3000030517578,154.3000030517578,152.1199951171875,153.57000732421875,137.3161163330078,958700,,,,,,,,
2020-12-09,153.6999969482422,154.7899932861328,152.9199981689453,154.13999938964844,137.82577514648438,1204000,,,,,,,,
2020-12-10,152.57000732421875,153.58999633789062,150.0800018310547,150.3699951171875,134.45480346679688,2042500,,,,,,,,
2020-12-11,149.8000030517578,151.9199981689453,148.77999877929688,151.3300018310547,135.31320190429688,2444700,,,,,,,,
