date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'INDB')","('high', 'INDB')","('low', 'INDB')","('close', 'INDB')","('adj_close', 'INDB')","('volume', 'INDB')","('currency', '')"
2020-02-11,75.58999633789062,76.33999633789062,75.44999694824219,75.69000244140625,62.254539489746094,152700,,,,,,,,
2020-02-12,76.37000274658203,76.37000274658203,75.43000030517578,76.11000061035156,62.599998474121094,101100,,,,,,,,
2020-02-13,75.5999984741211,77.36000061035156,75.43000030517578,77.2699966430664,63.5540885925293,97300,,,,,,,,
2020-02-14,77.0199966430664,77.44999694824219,76.44999694824219,76.86000061035156,63.21687316894531,104100,,,,,,,,
2020-02-18,76.5199966430664,77.05000305175781,75.54000091552734,76.08999633789062,62.58353805541992,120100,,,,,,,,
2020-02-19,76.16999816894531,77.25,76.06999969482422,76.80000305175781,63.16751480102539,145300,,,,,,,,
2020-02-20,76.51000213623047,77.79000091552734,76.51000213623047,77.51000213623047,63.75149917602539,105300,,,,,,,,
2020-02-21,77.30000305175781,77.30000305175781,75.9000015258789,76.2300033569336,62.69872283935547,111000,,,,,,,,
2020-02-24,73.6500015258789,74.06999969482422,72.41999816894531,72.56999969482422,59.68838119506836,66800,,,,,,,,
2020-02-25,72.52999877929688,72.8499984741211,70.80000305175781,71.31999969482422,58.660247802734375,178200,,,,,,,,
2020-02-26,71.79000091552734,72.47000122070312,70.20999908447266,70.38999938964844,57.895347595214844,119600,,,,,,,,
2020-02-27,68.73999786376953,72.05000305175781,68.41999816894531,70.83000183105469,58.25723648071289,267000,,,,,,,,
2020-02-28,68.05000305175781,70.13999938964844,66.33000183105469,67.52999877929688,55.543006896972656,226400,,,,,,,,
2020-03-02,67.47000122070312,71.48999786376953,67.06999969482422,71.48999786376953,58.80006790161133,203900,,,,,,,,
2020-03-03,71.16999816894531,72.29000091552734,69.11000061035156,69.56999969482422,57.22090530395508,164700,,,,,,,,
2020-03-04,68.51000213623047,69.68000030517578,66.76000213623047,69.45999908447266,57.13042068481445,228400,,,,,,,,
2020-03-05,68.0999984741211,69.05000305175781,67.23999786376953,67.73999786376953,55.715728759765625,267000,,,,,,,,
2020-03-06,65.36000061035156,67.05999755859375,62.869998931884766,64.62999725341797,53.15776824951172,212800,,,,,,,,
2020-03-09,59.93000030517578,62.45000076293945,58.27000045776367,58.38999938964844,48.025413513183594,228300,,,,,,,,
2020-03-10,60.529998779296875,62.20000076293945,57.630001068115234,61.77000045776367,50.805442810058594,195600,,,,,,,,
2020-03-11,59.75,61.709999084472656,58.91999816894531,59.36000061035156,48.8232307434082,171700,,,,,,,,
2020-03-12,55.58000183105469,58.25,52.18000030517578,52.369998931884766,43.073997497558594,345000,,,,,,,,
2020-03-13,55.97999954223633,57.88999938964844,53.54999923706055,57.869998931884766,47.597713470458984,306100,,,,,,,,
2020-03-16,52.5099983215332,59.06999969482422,51.97999954223633,55.45000076293945,45.607276916503906,356600,,,,,,,,
2020-03-17,56.220001220703125,61.2400016784668,55.02000045776367,60.310001373291016,49.60459899902344,549000,,,,,,,,
2020-03-18,56.720001220703125,63.189998626708984,56.369998931884766,61.0,50.172119140625,400300,,,,,,,,
2020-03-19,60.18000030517578,66.26000213623047,59.09000015258789,64.2300033569336,52.828773498535156,371900,,,,,,,,
2020-03-20,63.52000045776367,67.0,57.7400016784668,60.31999969482422,49.61282730102539,528600,,,,,,,,
2020-03-23,60.5,60.5,50.45000076293945,52.709999084472656,43.3536491394043,323000,,,,,,,,
2020-03-24,55.36000061035156,57.970001220703125,54.75,56.849998474121094,46.75876998901367,455400,,,,,,,,
2020-03-25,57.209999084472656,59.9900016784668,54.939998626708984,57.91999816894531,47.63883972167969,399700,,,,,,,,
2020-03-26,58.40999984741211,65.27999877929688,58.40999984741211,64.8499984741211,53.338722229003906,275400,,,,,,,,
2020-03-27,61.09000015258789,65.11000061035156,58.84000015258789,62.79999923706055,52.0216064453125,301400,,,,,,,,
2020-03-30,63.40999984741211,65.69000244140625,62.22999954223633,64.69000244140625,53.58723449707031,281600,,,,,,,,
2020-03-31,63.59000015258789,65.0,62.869998931884766,64.37000274658203,53.3221549987793,243300,,,,,,,,
2020-04-01,61.439998626708984,64.43000030517578,61.439998626708984,64.0,53.01565933227539,490400,,,,,,,,
2020-04-02,63.189998626708984,67.93000030517578,62.779998779296875,67.58999633789062,55.98949432373047,359700,,,,,,,,
2020-04-03,66.70999908447266,68.18000030517578,62.47999954223633,63.209999084472656,52.36124801635742,326600,,,,,,,,
2020-04-06,65.94999694824219,67.94999694824219,65.87999725341797,67.5999984741211,55.99778747558594,291400,,,,,,,,
2020-04-07,68.55000305175781,70.55000305175781,64.48999786376953,64.98999786376953,53.83574676513672,234200,,,,,,,,
2020-04-08,66.58000183105469,67.80000305175781,64.51000213623047,67.27999877929688,55.73271179199219,184800,,,,,,,,
2020-04-09,68.75,72.16999816894531,68.27999877929688,71.62999725341797,59.33611297607422,179000,,,,,,,,
2020-04-13,71.41000366210938,71.44999694824219,68.26000213623047,69.1500015258789,57.2817497253418,139400,,,,,,,,
2020-04-14,70.62000274658203,71.56999969482422,69.25,71.47000122070312,59.20357131958008,382100,,,,,,,,
2020-04-15,69.51000213623047,70.19000244140625,66.08999633789062,66.4000015258789,55.003753662109375,231700,,,,,,,,
2020-04-16,66.41999816894531,67.63999938964844,63.119998931884766,65.11000061035156,53.93515396118164,279100,,,,,,,,
2020-04-17,66.04000091552734,69.44999694824219,66.04000091552734,68.83999633789062,57.024967193603516,201500,,,,,,,,
2020-04-20,67.1500015258789,69.44000244140625,67.1500015258789,68.19000244140625,56.48653030395508,161600,,,,,,,,
2020-04-21,66.25,66.94999694824219,65.5999984741211,66.43000030517578,55.02859878540039,195100,,,,,,,,
2020-04-22,68.2699966430664,68.70999908447266,66.6500015258789,67.12999725341797,55.60844421386719,109600,,,,,,,,
2020-04-23,67.22000122070312,68.44999694824219,65.19999694824219,67.70999908447266,56.088905334472656,150600,,,,,,,,
2020-04-24,68.2699966430664,70.80999755859375,65.01000213623047,66.93000030517578,55.442779541015625,246200,,,,,,,,
2020-04-27,67.79000091552734,72.08000183105469,67.70999908447266,70.83000183105469,58.67342758178711,166700,,,,,,,,
2020-04-28,71.72000122070312,73.36000061035156,71.66000366210938,72.77999877929688,60.288726806640625,177600,,,,,,,,
2020-04-29,74.69000244140625,78.29000091552734,73.81999969482422,76.62000274658203,63.46967697143555,262000,,,,,,,,
2020-04-30,74.75,74.75,72.86000061035156,72.88999938964844,60.37985610961914,272300,,,,,,,,
2020-05-01,71.3499984741211,71.98999786376953,69.16000366210938,70.29000091552734,58.226097106933594,169600,,,,,,,,
2020-05-04,69.51000213623047,69.9000015258789,67.7699966430664,67.95999908447266,56.29600143432617,195900,,,,,,,,
2020-05-05,69.27999877929688,69.54000091552734,65.76000213623047,66.13999938964844,54.78837585449219,129900,,,,,,,,
2020-05-06,66.33999633789062,66.54000091552734,63.939998626708984,65.19999694824219,54.00969696044922,171800,,,,,,,,
2020-05-07,66.66000366210938,67.11000061035156,63.459999084472656,63.70000076293945,52.767154693603516,127800,,,,,,,,
2020-05-08,64.75,67.05000305175781,64.75,66.69999694824219,55.252254486083984,111300,,,,,,,,
2020-05-11,65.20999908447266,65.20999908447266,62.84000015258789,63.79999923706055,52.8499870300293,141700,,,,,,,,
2020-05-12,63.61000061035156,63.61000061035156,61.40999984741211,61.54999923706055,50.98615264892578,200200,,,,,,,,
2020-05-13,61.5,61.599998474121094,56.880001068115234,57.59000015258789,47.70579528808594,253100,,,,,,,,
2020-05-14,56.150001525878906,57.61000061035156,54.650001525878906,56.810001373291016,47.0596809387207,215200,,,,,,,,
2020-05-15,56.439998626708984,57.150001525878906,55.56999969482422,56.279998779296875,46.620635986328125,189900,,,,,,,,
2020-05-18,58.84000015258789,62.4900016784668,58.630001068115234,62.060001373291016,51.40862274169922,209000,,,,,,,,
2020-05-19,61.63999938964844,62.08000183105469,59.810001373291016,59.86000061035156,49.586212158203125,138600,,,,,,,,
2020-05-20,61.310001373291016,64.69999694824219,60.25,64.58000183105469,53.49610900878906,210800,,,,,,,,
2020-05-21,64.3499984741211,65.76000213623047,64.3499984741211,64.95999908447266,53.81090545654297,153000,,,,,,,,
2020-05-22,65.31999969482422,65.62000274658203,63.20000076293945,63.779998779296875,52.83341979980469,85500,,,,,,,,
2020-05-26,66.45999908447266,69.55999755859375,65.79000091552734,68.77999877929688,56.97526550292969,155400,,,,,,,,
2020-05-27,71.05999755859375,75.0,70.72000122070312,74.23999786376953,61.4981575012207,226800,,,,,,,,
2020-05-28,74.93000030517578,74.98999786376953,71.0199966430664,71.68000030517578,59.377532958984375,154400,,,,,,,,
2020-05-29,70.41999816894531,70.91999816894531,68.55000305175781,69.47000122070312,57.54683303833008,159300,,,,,,,,
2020-06-01,70.0,71.20999908447266,69.26000213623047,69.54000091552734,57.60483169555664,162100,,,,,,,,
2020-06-02,70.38999938964844,70.87000274658203,68.23999786376953,68.93000030517578,57.09951400756836,93900,,,,,,,,
2020-06-03,70.48999786376953,72.94999694824219,70.36000061035156,71.3499984741211,59.10417556762695,173300,,,,,,,,
2020-06-04,70.30000305175781,74.13999938964844,70.25,73.05999755859375,60.52067565917969,217600,,,,,,,,
2020-06-05,75.0,78.62999725341797,74.11000061035156,77.1500015258789,63.908714294433594,261500,,,,,,,,
2020-06-08,75.83999633789062,78.77999877929688,75.6500015258789,76.27999877929688,63.18804168701172,194900,,,,,,,,
2020-06-09,75.0,76.58999633789062,74.18000030517578,75.1500015258789,62.25199508666992,213700,,,,,,,,
2020-06-10,75.0999984741211,75.0999984741211,71.4000015258789,71.48999786376953,59.22014236450195,136700,,,,,,,,
2020-06-11,68.0,68.0,63.560001373291016,64.01000213623047,53.023948669433594,159400,,,,,,,,
2020-06-12,67.16999816894531,67.16999816894531,63.58000183105469,65.77999877929688,54.49014663696289,209600,,,,,,,,
2020-06-15,63.2599983215332,67.62000274658203,62.61000061035156,66.72000122070312,55.26881790161133,158200,,,,,,,,
2020-06-16,69.9800033569336,70.43000030517578,68.04000091552734,68.41999816894531,56.67704772949219,187500,,,,,,,,
2020-06-17,68.63999938964844,69.43000030517578,66.45999908447266,66.45999908447266,55.0534553527832,159900,,,,,,,,
2020-06-18,65.27999877929688,68.44999694824219,65.27999877929688,66.6500015258789,55.21084213256836,163300,,,,,,,,
2020-06-19,66.33000183105469,68.2699966430664,65.11000061035156,67.72000122070312,56.09718704223633,583000,,,,,,,,
2020-06-22,67.04000091552734,68.38999938964844,66.20999908447266,67.72000122070312,56.09718704223633,135300,,,,,,,,
2020-06-23,68.95999908447266,69.41000366210938,66.7300033569336,66.76000213623047,55.30195999145508,125700,,,,,,,,
2020-06-24,63.18000030517578,64.7699966430664,62.439998626708984,62.65999984741211,51.9056396484375,196400,,,,,,,,
2020-06-25,62.150001525878906,64.5,62.0,64.5,53.429840087890625,172000,,,,,,,,
2020-06-26,62.65999984741211,63.72999954223633,60.79999923706055,61.52000045776367,51.327354431152344,257800,,,,,,,,
2020-06-29,62.790000915527344,64.94000244140625,62.13999938964844,64.48999786376953,53.80528259277344,157600,,,,,,,,
2020-06-30,64.58000183105469,67.41999816894531,64.48999786376953,67.08999633789062,55.974510192871094,132300,,,,,,,,
2020-07-01,67.31999969482422,67.31999969482422,64.04000091552734,64.19999694824219,53.56332778930664,150500,,,,,,,,
2020-07-02,66.33999633789062,66.8499984741211,63.95000076293945,64.13999938964844,53.51327133178711,131300,,,,,,,,
2020-07-06,65.80000305175781,66.5,63.060001373291016,63.72999954223633,53.17120361328125,109500,,,,,,,,
2020-07-07,63.0,63.5,61.86000061035156,62.369998931884766,52.03652572631836,150200,,,,,,,,
2020-07-08,62.40999984741211,63.09000015258789,60.58000183105469,61.83000183105469,51.58600616455078,123600,,,,,,,,
2020-07-09,61.59000015258789,61.59000015258789,59.61000061035156,60.77000045776367,50.70161056518555,157800,,,,,,,,
2020-07-10,60.880001068115234,62.88999938964844,60.880001068115234,62.7599983215332,52.361907958984375,107500,,,,,,,,
2020-07-13,63.77000045776367,64.80999755859375,62.36000061035156,63.72999954223633,53.17120361328125,133200,,,,,,,,
2020-07-14,63.5,63.9900016784668,62.040000915527344,62.869998931884766,52.453678131103516,119200,,,,,,,,
2020-07-15,64.7300033569336,67.05999755859375,64.54000091552734,66.2699966430664,55.290382385253906,153600,,,,,,,,
2020-07-16,65.83999633789062,66.81999969482422,64.91999816894531,65.94999694824219,55.02339172363281,74900,,,,,,,,
2020-07-17,65.72000122070312,66.16999816894531,64.30999755859375,64.69000244140625,53.97215270996094,108200,,,,,,,,
2020-07-20,64.22000122070312,64.95999908447266,63.400001525878906,63.40999984741211,52.90422058105469,81100,,,,,,,,
2020-07-21,64.26000213623047,67.6500015258789,64.26000213623047,67.3499984741211,56.191429138183594,112600,,,,,,,,
2020-07-22,67.16000366210938,67.16000366210938,65.44000244140625,66.20999908447266,55.24031448364258,89900,,,,,,,,
2020-07-23,65.81999969482422,67.95999908447266,65.81999969482422,67.58000183105469,56.383338928222656,113600,,,,,,,,
2020-07-24,68.0,69.29000091552734,66.54000091552734,66.76000213623047,55.69919204711914,96300,,,,,,,,
2020-07-27,66.56999969482422,66.56999969482422,64.33999633789062,65.55000305175781,54.68967819213867,68700,,,,,,,,
2020-07-28,65.06999969482422,66.2300033569336,64.9000015258789,64.91999816894531,54.16403579711914,73400,,,,,,,,
2020-07-29,65.08000183105469,66.83999633789062,64.79000091552734,66.66999816894531,55.62411117553711,72200,,,,,,,,
2020-07-30,65.36000061035156,65.68000030517578,64.19999694824219,65.5999984741211,54.73138427734375,51600,,,,,,,,
2020-07-31,65.13999938964844,65.38999938964844,62.75,64.5199966430664,53.83030319213867,135400,,,,,,,,
2020-08-03,65.11000061035156,65.33000183105469,63.880001068115234,64.0999984741211,53.47990036010742,82100,,,,,,,,
2020-08-04,64.16000366210938,64.22000122070312,62.5,63.52000045776367,52.995994567871094,133700,,,,,,,,
2020-08-05,64.37000274658203,66.26000213623047,63.65999984741211,65.87000274658203,54.9566535949707,133800,,,,,,,,
2020-08-06,65.87000274658203,66.19999694824219,64.58999633789062,65.4800033569336,54.631263732910156,59400,,,,,,,,
2020-08-07,65.06999969482422,68.52999877929688,64.9000015258789,68.5199966430664,57.16759490966797,83300,,,,,,,,
2020-08-10,68.69000244140625,71.0999984741211,68.69000244140625,69.73999786376953,58.185462951660156,91100,,,,,,,,
2020-08-11,71.08000183105469,72.16999816894531,69.37000274658203,70.05000305175781,58.444114685058594,137900,,,,,,,,
2020-08-12,71.66999816894531,71.66999816894531,68.5999984741211,69.5,57.98522186279297,67200,,,,,,,,
2020-08-13,68.86000061035156,69.04000091552734,67.86000061035156,68.1500015258789,56.85889434814453,66000,,,,,,,,
2020-08-14,67.38999938964844,69.30999755859375,63.5,68.75,57.3594970703125,93400,,,,,,,,
2020-08-17,68.41000366210938,68.41000366210938,67.54000091552734,67.94000244140625,56.68368911743164,68500,,,,,,,,
2020-08-18,68.12000274658203,68.22000122070312,66.41000366210938,66.9800033569336,55.88274383544922,81100,,,,,,,,
2020-08-19,67.23999786376953,67.94000244140625,65.7300033569336,66.30999755859375,55.32374572753906,108700,,,,,,,,
2020-08-20,65.27999877929688,66.30000305175781,64.41999816894531,64.45999908447266,53.780250549316406,68900,,,,,,,,
2020-08-21,63.880001068115234,64.69000244140625,63.22999954223633,63.630001068115234,53.087772369384766,81100,,,,,,,,
2020-08-24,64.3499984741211,65.69999694824219,62.91999816894531,65.58000183105469,54.71470642089844,103700,,,,,,,,
2020-08-25,66.33000183105469,66.33000183105469,65.45999908447266,65.58999633789062,54.723026275634766,68700,,,,,,,,
2020-08-26,66.01000213623047,66.01000213623047,63.970001220703125,64.08999633789062,53.471561431884766,54200,,,,,,,,
2020-08-27,63.90999984741211,66.0,63.65999984741211,64.98999786376953,54.222442626953125,101600,,,,,,,,
2020-08-28,65.81999969482422,65.81999969482422,63.779998779296875,63.959999084472656,53.36309051513672,65800,,,,,,,,
2020-08-31,64.0,64.23999786376953,62.79999923706055,62.849998474121094,52.43699264526367,123300,,,,,,,,
2020-09-01,62.369998931884766,63.400001525878906,61.88999938964844,62.7400016784668,52.3452262878418,90500,,,,,,,,
2020-09-02,62.34000015258789,63.560001373291016,62.13999938964844,63.040000915527344,52.595523834228516,70400,,,,,,,,
2020-09-03,63.20000076293945,65.2699966430664,62.040000915527344,62.40999984741211,52.06989669799805,146400,,,,,,,,
2020-09-04,63.779998779296875,64.20999908447266,61.41999816894531,62.65999984741211,52.27847671508789,197900,,,,,,,,
2020-09-08,62.130001068115234,62.849998474121094,59.029998779296875,59.58000183105469,49.70878601074219,159100,,,,,,,,
2020-09-09,60.150001525878906,60.2599983215332,58.2599983215332,58.43000030517578,48.74930953979492,158600,,,,,,,,
2020-09-10,58.54999923706055,59.099998474121094,56.90999984741211,57.029998779296875,47.58125305175781,150300,,,,,,,,
2020-09-11,57.0,57.02000045776367,55.38999938964844,56.18000030517578,46.87207794189453,257200,,,,,,,,
2020-09-14,57.0,58.209999084472656,56.41999816894531,57.0,47.55622482299805,154100,,,,,,,,
2020-09-15,57.060001373291016,57.38999938964844,56.0099983215332,56.650001525878906,47.26422119140625,217600,,,,,,,,
2020-09-16,56.779998779296875,56.79999923706055,54.630001068115234,54.900001525878906,45.804161071777344,241600,,,,,,,,
2020-09-17,54.040000915527344,55.5,53.75,54.34000015258789,45.33693313598633,173100,,,,,,,,
2020-09-18,54.81999969482422,55.09000015258789,53.470001220703125,54.20000076293945,45.22012710571289,518800,,,,,,,,
2020-09-21,52.970001220703125,53.459999084472656,51.63999938964844,52.5,43.801788330078125,228400,,,,,,,,
2020-09-22,52.52000045776367,53.209999084472656,51.33000183105469,51.63999938964844,43.08427429199219,161600,,,,,,,,
2020-09-23,51.52000045776367,52.79999923706055,50.2599983215332,50.29999923706055,41.96628952026367,166300,,,,,,,,
2020-09-24,50.41999816894531,51.400001525878906,49.79999923706055,50.4900016784668,42.12481689453125,129300,,,,,,,,
2020-09-25,49.849998474121094,50.400001525878906,49.52000045776367,50.119998931884766,42.200584411621094,172700,,,,,,,,
2020-09-28,50.689998626708984,51.68000030517578,50.2599983215332,50.34000015258789,42.38582229614258,131800,,,,,,,,
2020-09-29,50.189998626708984,51.2400016784668,49.25,50.630001068115234,42.6300048828125,127700,,,,,,,,
2020-09-30,50.779998779296875,52.7599983215332,50.779998779296875,52.380001068115234,44.103492736816406,259100,,,,,,,,
2020-10-01,52.119998931884766,52.95000076293945,51.4900016784668,52.150001525878906,43.909828186035156,138500,,,,,,,,
2020-10-02,51.11000061035156,53.540000915527344,51.0,52.88999938964844,44.53290939331055,157000,,,,,,,,
2020-10-05,53.4900016784668,54.58000183105469,52.40999984741211,54.310001373291016,45.728538513183594,111500,,,,,,,,
2020-10-06,55.220001220703125,56.810001373291016,54.29999923706055,55.36000061035156,46.612613677978516,183100,,,,,,,,
2020-10-07,55.689998626708984,56.709999084472656,54.869998931884766,55.34000015258789,46.59577941894531,138700,,,,,,,,
2020-10-08,55.93000030517578,56.43000030517578,55.310001373291016,55.720001220703125,46.91573715209961,68300,,,,,,,,
2020-10-09,56.439998626708984,56.58000183105469,54.970001220703125,55.040000915527344,46.34318161010742,109200,,,,,,,,
2020-10-12,55.0,55.38999938964844,54.56999969482422,54.9900016784668,46.30108642578125,76500,,,,,,,,
2020-10-13,53.77000045776367,54.709999084472656,52.900001525878906,53.209999084472656,44.802337646484375,82100,,,,,,,,
2020-10-14,53.099998474121094,53.790000915527344,51.52000045776367,51.58000183105469,43.42989730834961,124400,,,,,,,,
2020-10-15,50.81999969482422,52.540000915527344,50.81999969482422,52.369998931884766,44.09506607055664,114400,,,,,,,,
2020-10-16,52.16999816894531,53.439998626708984,51.75,52.939998626708984,44.57500457763672,235600,,,,,,,,
2020-10-19,53.279998779296875,53.279998779296875,51.279998779296875,51.33000183105469,43.21939468383789,111000,,,,,,,,
2020-10-20,51.88999938964844,52.83000183105469,50.79999923706055,51.939998626708984,43.733001708984375,111600,,,,,,,,
2020-10-21,52.09000015258789,52.720001220703125,51.790000915527344,52.34000015258789,44.069801330566406,237300,,,,,,,,
2020-10-22,51.91999816894531,55.75,51.91999816894531,55.52000045776367,46.74732971191406,408900,,,,,,,,
2020-10-23,56.25,59.029998779296875,55.77000045776367,58.119998931884766,48.93651580810547,243700,,,,,,,,
2020-10-26,58.619998931884766,59.400001525878906,58.0,59.0,49.67745590209961,204200,,,,,,,,
2020-10-27,58.900001525878906,59.52000045776367,55.52000045776367,58.16999816894531,48.97860336303711,160400,,,,,,,,
2020-10-28,56.91999816894531,57.369998931884766,55.45000076293945,55.849998474121094,47.02519989013672,154800,,,,,,,,
2020-10-29,55.45000076293945,56.970001220703125,54.029998779296875,56.5099983215332,47.58090591430664,140300,,,,,,,,
2020-10-30,56.40999984741211,57.540000915527344,56.2599983215332,57.290000915527344,48.23765182495117,120400,,,,,,,,
2020-11-02,58.0099983215332,59.84000015258789,57.29999923706055,59.72999954223633,50.292118072509766,161900,,,,,,,,
2020-11-03,61.02000045776367,62.380001068115234,60.38999938964844,61.869998931884766,52.09397506713867,185100,,,,,,,,
2020-11-04,60.68000030517578,61.29999923706055,58.13999938964844,58.310001373291016,49.096492767333984,159700,,,,,,,,
2020-11-05,58.31999969482422,59.45000076293945,57.77000045776367,59.15999984741211,49.81217956542969,63600,,,,,,,,
2020-11-06,59.84000015258789,60.15999984741211,58.290000915527344,58.4900016784668,49.248043060302734,82400,,,,,,,,
2020-11-09,63.77000045776367,70.20999908447266,62.47999954223633,67.95999908447266,57.221710205078125,232000,,,,,,,,
2020-11-10,69.05999755859375,71.68000030517578,67.61000061035156,71.18000030517578,59.93290710449219,181600,,,,,,,,
2020-11-11,71.18000030517578,71.18000030517578,66.5999984741211,67.66000366210938,56.969112396240234,115100,,,,,,,,
2020-11-12,66.55000305175781,68.08999633789062,64.70999908447266,66.18000030517578,55.722957611083984,106000,,,,,,,,
2020-11-13,66.1500015258789,69.05000305175781,64.01000213623047,68.5999984741211,57.76058578491211,97400,,,,,,,,
2020-11-16,71.11000061035156,71.97000122070312,70.08999633789062,71.43000030517578,60.143394470214844,136800,,,,,,,,
2020-11-17,70.36000061035156,71.26000213623047,68.7699966430664,70.81999969482422,59.62979507446289,111700,,,,,,,,
2020-11-18,71.31999969482422,71.88999938964844,69.12000274658203,69.12999725341797,58.20682907104492,98700,,,,,,,,
2020-11-19,69.02999877929688,69.5999984741211,67.12000274658203,69.38999938964844,58.425750732421875,94300,,,,,,,,
2020-11-20,68.4000015258789,69.7300033569336,67.66000366210938,69.43000030517578,58.459434509277344,196200,,,,,,,,
2020-11-23,69.83999633789062,70.5999984741211,67.91999816894531,69.83999633789062,58.804649353027344,162000,,,,,,,,
2020-11-24,71.37000274658203,73.33999633789062,70.61000061035156,73.02999877929688,61.4905891418457,176100,,,,,,,,
2020-11-25,72.69000244140625,73.45999908447266,70.63999938964844,71.0999984741211,59.86556625366211,133700,,,,,,,,
2020-11-27,70.91000366210938,73.08999633789062,68.87999725341797,70.9800033569336,59.76451110839844,58100,,,,,,,,
2020-11-30,70.0999984741211,70.33000183105469,67.44000244140625,67.63999938964844,56.95226287841797,110800,,,,,,,,
2020-12-01,68.95999908447266,69.69000244140625,67.61000061035156,68.38999938964844,57.58374786376953,129000,,,,,,,,
2020-12-02,68.26000213623047,70.51000213623047,68.26000213623047,70.48999786376953,59.351932525634766,107300,,,,,,,,
2020-12-03,70.79000091552734,71.11000061035156,69.33000183105469,70.37999725341797,59.25932693481445,80500,,,,,,,,
2020-12-04,70.8499984741211,72.47000122070312,70.05000305175781,72.2699966430664,60.85067367553711,71100,,,,,,,,
2020-12-07,71.73999786376953,72.51000213623047,70.75,72.19999694824219,60.7917366027832,70700,,,,,,,,
2020-12-08,71.41999816894531,73.33000183105469,70.87999725341797,73.02999877929688,61.4905891418457,70800,,,,,,,,
2020-12-09,73.91999816894531,74.36000061035156,72.86000061035156,73.58999633789062,61.96210861206055,111800,,,,,,,,
2020-12-10,72.77999877929688,73.87000274658203,70.51000213623047,73.81999969482422,62.15576934814453,83800,,,,,,,,
2020-12-11,72.7300033569336,74.76000213623047,72.7300033569336,74.56999969482422,62.787269592285156,88700,,,,,,,,
2020-12-14,75.0,76.19999694824219,74.12999725341797,75.11000061035156,63.2419319152832,120500,,,,,,,,
2020-12-15,76.08000183105469,77.33000183105469,74.12000274658203,76.81999969482422,64.68174743652344,118800,,,,,,,,
