date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GLAXF')","('high', 'GLAXF')","('low', 'GLAXF')","('close', 'GLAXF')","('adj_close', 'GLAXF')","('volume', 'GLAXF')","('currency', '')"
2020-03-04,26.4375,26.837499618530273,26.4375,26.600000381469727,20.727581024169922,1280,,,,,,,,
2020-03-05,25.875,26.662500381469727,25.875,26.299999237060547,20.49380874633789,3280,,,,,,,,
2020-03-06,26.25,26.25,25.737499237060547,25.737499237060547,20.055490493774414,880,,,,,,,,
2020-03-09,26.25,26.25,24.875,24.875,19.383405685424805,800,,,,,,,,
2020-03-10,25.875,25.875,24.450000762939453,24.450000762939453,19.05223274230957,2400,,,,,,,,
2020-03-11,24.0,25.600000381469727,24.0,25.5,19.870426177978516,1040,,,,,,,,
2020-03-12,23.487499237060547,23.487499237060547,21.25,21.299999237060547,16.59764862060547,4240,,,,,,,,
2020-03-13,21.799999237060547,22.799999237060547,21.637500762939453,21.875,17.045711517333984,4480,,,,,,,,
2020-03-16,22.1875,22.4375,19.475000381469727,20.049999237060547,15.623611450195312,8880,,,,,,,,
2020-03-17,22.8125,23.262500762939453,20.875,21.100000381469727,16.441804885864258,4640,,,,,,,,
2020-03-18,22.5,22.524999618530273,20.9375,20.9375,16.315176010131836,2880,,,,,,,,
2020-03-19,20.700000762939453,22.837499618530273,19.087499618530273,20.612499237060547,16.061927795410156,24880,,,,,,,,
2020-03-20,20.25,22.674999237060547,20.0,20.25,15.77945327758789,2000,,,,,,,,
2020-03-23,20.0,20.0,18.700000762939453,18.700000762939453,14.571645736694336,3120,,,,,,,,
2020-03-24,19.4375,22.25,19.4375,20.924999237060547,16.305437088012695,1600,,,,,,,,
2020-03-25,20.0,21.299999237060547,20.0,21.299999237060547,16.59764862060547,7040,,,,,,,,
2020-03-26,21.549999237060547,21.875,21.549999237060547,21.875,17.045711517333984,1840,,,,,,,,
2020-03-27,20.975000381469727,23.012500762939453,20.712499618530273,21.774999618530273,16.9677791595459,3120,,,,,,,,
2020-03-30,22.899999618530273,23.100000381469727,22.0625,22.0625,17.191810607910156,1520,,,,,,,,
2020-03-31,24.4375,24.4375,22.0625,22.075000762939453,17.201555252075195,1200,,,,,,,,
2020-04-01,21.575000762939453,23.225000381469727,21.575000762939453,22.549999237060547,17.571693420410156,12080,,,,,,,,
2020-04-02,24.162500381469727,24.162500381469727,22.5,22.799999237060547,17.766496658325195,8480,,,,,,,,
2020-04-03,24.575000762939453,24.575000762939453,21.375,21.375,16.656091690063477,2400,,,,,,,,
2020-04-06,24.5625,24.5625,22.137500762939453,22.862499237060547,17.815202713012695,3600,,,,,,,,
2020-04-07,24.149999618530273,24.149999618530273,23.299999237060547,24.0,18.701574325561523,5360,,,,,,,,
2020-04-08,23.774999618530273,23.774999618530273,22.424999237060547,22.424999237060547,17.474285125732422,400,,,,,,,,
2020-04-09,23.337499618530273,25.037500381469727,23.212499618530273,24.0,18.701574325561523,621600,,,,,,,,
2020-04-13,24.0,25.375,23.875,23.875,18.60417366027832,1520,,,,,,,,
2020-04-14,25.399999618530273,26.012500762939453,23.424999237060547,26.012500762939453,20.2697811126709,7120,,,,,,,,
2020-04-15,25.575000762939453,25.575000762939453,24.612499237060547,25.0,19.480812072753906,11600,,,,,,,,
2020-04-16,25.174999237060547,26.049999237060547,25.174999237060547,25.700000762939453,20.02627182006836,5200,,,,,,,,
2020-04-17,25.924999237060547,27.0,25.3125,26.575000762939453,20.708101272583008,29440,,,,,,,,
2020-04-20,26.862499237060547,26.862499237060547,25.625,26.5,20.649654388427734,2480,,,,,,,,
2020-04-21,26.375,26.375,25.075000762939453,25.412500381469727,19.8022403717041,4240,,,,,,,,
2020-04-22,26.799999237060547,26.799999237060547,24.412500381469727,24.4375,19.042491912841797,720,,,,,,,,
2020-04-23,25.75,26.3125,25.5625,26.3125,20.50354766845703,19440,,,,,,,,
2020-04-24,25.9375,25.9375,25.9375,25.9375,20.211334228515625,1840,,,,,,,,
2020-04-27,25.4375,27.5,25.4375,27.5,21.42888832092285,1440,,,,,,,,
2020-04-28,26.6875,26.6875,26.350000381469727,26.350000381469727,20.532773971557617,880,,,,,,,,
2020-04-29,26.25,26.25,25.6875,25.6875,20.01653289794922,1280,,,,,,,,
2020-04-30,26.25,26.5,26.25,26.5,20.649654388427734,1040,,,,,,,,
2020-05-01,25.0,25.9375,25.0,25.0,19.480812072753906,42240,,,,,,,,
2020-05-04,26.25,26.25,26.25,26.25,20.454845428466797,320,,,,,,,,
2020-05-05,25.375,25.725000381469727,25.125,25.125,19.578210830688477,22080,,,,,,,,
2020-05-06,26.662500381469727,26.975000381469727,25.3125,25.8125,20.113937377929688,15600,,,,,,,,
2020-05-07,25.0,26.700000762939453,25.0,26.700000762939453,20.80550193786621,1280,,,,,,,,
2020-05-08,26.375,26.625,25.737499237060547,26.625,20.747060775756836,3200,,,,,,,,
2020-05-11,25.149999618530273,26.100000381469727,24.9375,25.299999237060547,19.714574813842773,4400,,,,,,,,
2020-05-12,27.1875,27.1875,26.350000381469727,27.0625,21.087976455688477,800,,,,,,,,
2020-05-13,27.0625,27.399999618530273,25.5625,25.674999237060547,20.006792068481445,6720,,,,,,,,
2020-05-14,25.625,25.625,24.737499237060547,25.5625,20.146684646606445,960,,,,,,,,
2020-05-15,25.950000762939453,26.0,24.4375,25.6875,20.245203018188477,1920,,,,,,,,
2020-05-18,26.600000381469727,26.737499237060547,25.049999237060547,26.737499237060547,21.07274055480957,2560,,,,,,,,
2020-05-19,26.0,26.0,25.1875,25.1875,19.851133346557617,1600,,,,,,,,
2020-05-20,26.5625,26.5625,25.4375,25.625,20.195941925048828,560,,,,,,,,
2020-05-21,25.625,25.625,25.049999237060547,25.049999237060547,19.742761611938477,480,,,,,,,,
2020-05-22,25.825000762939453,25.825000762939453,25.149999618530273,25.174999237060547,19.841283798217773,880,,,,,,,,
2020-05-26,25.9375,25.9375,25.8125,25.8125,20.343717575073242,1600,,,,,,,,
2020-05-27,25.0,25.0625,25.0,25.0,19.70335578918457,1200,,,,,,,,
2020-05-28,25.5,26.049999237060547,25.5,25.762500762939453,20.304317474365234,7600,,,,,,,,
2020-05-29,26.4375,26.4375,25.625,25.625,20.195941925048828,1760,,,,,,,,
2020-06-01,25.887500762939453,25.887500762939453,25.5,25.887500762939453,20.402828216552734,2160,,,,,,,,
2020-06-02,25.887500762939453,25.887500762939453,25.887500762939453,25.887500762939453,20.402828216552734,0,,,,,,,,
2020-06-03,25.875,26.125,25.875,25.887500762939453,20.402828216552734,1840,,,,,,,,
2020-06-04,26.5625,26.5625,25.612499237060547,25.612499237060547,20.18609046936035,1920,,,,,,,,
2020-06-05,25.850000381469727,25.850000381469727,25.75,25.75,20.29446029663086,400,,,,,,,,
2020-06-08,26.637500762939453,26.637500762939453,25.6875,26.0,20.491493225097656,12880,,,,,,,,
2020-06-09,26.0,26.8125,25.9375,25.9375,20.44223403930664,18880,,,,,,,,
2020-06-10,26.875,26.875,26.1875,26.325000762939453,20.747634887695312,3120,,,,,,,,
2020-06-11,25.575000762939453,26.137500762939453,25.424999237060547,26.137500762939453,20.599857330322266,2880,,,,,,,,
2020-06-12,25.1875,25.637500762939453,25.0,25.0,19.70335578918457,1680,,,,,,,,
2020-06-15,25.0,25.700000762939453,24.862499237060547,24.862499237060547,19.594993591308594,1120,,,,,,,,
2020-06-16,25.825000762939453,26.0625,25.350000381469727,25.4375,20.048166275024414,5680,,,,,,,,
2020-06-17,26.75,26.75,25.75,25.75,20.29446029663086,800,,,,,,,,
2020-06-18,26.262500762939453,26.262500762939453,25.362499237060547,26.200000762939453,20.649120330810547,960,,,,,,,,
2020-06-19,26.262500762939453,26.262500762939453,25.25,25.25,19.900394439697266,1920,,,,,,,,
2020-06-22,25.4375,26.524999618530273,25.299999237060547,26.287500381469727,20.718082427978516,12160,,,,,,,,
2020-06-23,26.512500762939453,26.575000762939453,25.987499237060547,25.987499237060547,20.48164176940918,1360,,,,,,,,
2020-06-24,25.174999237060547,25.212499618530273,25.174999237060547,25.212499618530273,19.870838165283203,2160,,,,,,,,
2020-06-25,25.112499237060547,25.987499237060547,25.112499237060547,25.862499237060547,20.383121490478516,1200,,,,,,,,
2020-06-26,25.987499237060547,25.987499237060547,25.837499618530273,25.837499618530273,20.363420486450195,2320,,,,,,,,
2020-06-29,25.9375,25.9375,25.9375,25.9375,20.44223403930664,160,,,,,,,,
2020-06-30,24.8125,25.774999618530273,24.8125,25.112499237060547,19.792022705078125,3200,,,,,,,,
2020-07-01,25.625,25.625,25.125,25.225000381469727,19.880687713623047,1520,,,,,,,,
2020-07-02,25.987499237060547,25.987499237060547,25.375,25.424999237060547,20.038314819335938,640,,,,,,,,
2020-07-06,25.1875,25.9375,25.1875,25.424999237060547,20.038314819335938,1680,,,,,,,,
2020-07-07,25.25,25.25,25.0625,25.112499237060547,19.792022705078125,1520,,,,,,,,
2020-07-08,25.174999237060547,25.174999237060547,25.137500762939453,25.137500762939453,19.811731338500977,480,,,,,,,,
2020-07-09,25.375,25.375,25.112499237060547,25.375,19.9989070892334,1680,,,,,,,,
2020-07-10,25.0,25.325000762939453,25.0,25.325000762939453,19.959501266479492,480,,,,,,,,
2020-07-13,25.0,25.725000381469727,24.950000762939453,25.725000381469727,20.274755477905273,2080,,,,,,,,
2020-07-14,24.6875,25.25,24.6875,24.899999618530273,19.624544143676758,2240,,,,,,,,
2020-07-15,25.625,25.9375,25.625,25.75,20.29446029663086,2880,,,,,,,,
2020-07-16,25.75,25.75,25.625,25.625,20.195941925048828,4560,,,,,,,,
2020-07-17,25.799999237060547,25.850000381469727,25.799999237060547,25.850000381469727,20.373271942138672,320,,,,,,,,
2020-07-20,26.25,26.575000762939453,25.8125,26.575000762939453,20.944669723510742,8800,,,,,,,,
2020-07-21,26.5625,26.5625,25.799999237060547,26.387500762939453,20.79689598083496,1120,,,,,,,,
2020-07-22,26.375,26.375,25.674999237060547,25.674999237060547,20.235349655151367,1680,,,,,,,,
2020-07-23,26.0,26.137500762939453,25.625,25.625,20.195941925048828,2800,,,,,,,,
2020-07-24,24.637500762939453,25.837499618530273,24.637500762939453,25.837499618530273,20.363420486450195,2640,,,,,,,,
2020-07-27,25.875,25.875,24.912500381469727,24.962499618530273,19.673803329467773,2160,,,,,,,,
2020-07-28,24.987499237060547,25.174999237060547,24.987499237060547,25.125,19.801870346069336,1280,,,,,,,,
2020-07-29,26.1875,26.1875,24.875,25.149999618530273,19.821578979492188,1680,,,,,,,,
2020-07-30,25.0625,25.475000381469727,24.8125,25.475000381469727,20.077722549438477,2640,,,,,,,,
2020-07-31,25.487499237060547,26.049999237060547,24.850000381469727,25.1875,19.851133346557617,15520,,,,,,,,
2020-08-03,26.0625,26.200000762939453,25.424999237060547,26.200000762939453,20.649120330810547,41120,,,,,,,,
2020-08-04,26.087499618530273,26.212499618530273,25.5,26.212499618530273,20.65896987915039,1440,,,,,,,,
2020-08-05,26.1875,26.200000762939453,25.587499618530273,26.0,20.491493225097656,3120,,,,,,,,
2020-08-06,25.850000381469727,25.975000381469727,25.0,25.087499618530273,19.772319793701172,1920,,,,,,,,
2020-08-07,24.875,26.012500762939453,24.875,25.674999237060547,20.235349655151367,1600,,,,,,,,
2020-08-10,25.899999618530273,25.899999618530273,25.0625,25.612499237060547,20.18609046936035,4080,,,,,,,,
2020-08-11,26.25,26.25,25.5,25.5625,20.146684646606445,6080,,,,,,,,
2020-08-12,26.200000762939453,26.25,25.700000762939453,25.975000381469727,20.47178840637207,2720,,,,,,,,
2020-08-13,25.337499618530273,26.412500381469727,25.337499618530273,25.375,20.240468978881836,1600,,,,,,,,
2020-08-14,25.674999237060547,25.700000762939453,25.674999237060547,25.700000762939453,20.499710083007812,560,,,,,,,,
2020-08-17,25.0625,25.1875,25.0625,25.1875,20.090909957885742,400,,,,,,,,
2020-08-18,26.100000381469727,26.100000381469727,26.100000381469727,26.100000381469727,20.818769454956055,480,,,,,,,,
2020-08-19,25.0625,25.612499237060547,25.0625,25.1875,20.090909957885742,12560,,,,,,,,
2020-08-20,26.112499237060547,26.112499237060547,25.162500381469727,25.587499618530273,20.40997314453125,2480,,,,,,,,
2020-08-21,25.0625,25.737499237060547,24.625,25.1875,20.090909957885742,9680,,,,,,,,
2020-08-24,25.649999618530273,25.649999618530273,24.412500381469727,25.350000381469727,20.220531463623047,1520,,,,,,,,
2020-08-25,24.700000762939453,25.375,24.524999618530273,25.262500762939453,20.150737762451172,1280,,,,,,,,
2020-08-26,24.899999618530273,25.337499618530273,24.475000381469727,25.262500762939453,20.150737762451172,2960,,,,,,,,
2020-08-27,25.262500762939453,25.262500762939453,24.637500762939453,24.637500762939453,19.652198791503906,960,,,,,,,,
2020-08-28,25.075000762939453,25.075000762939453,25.075000762939453,25.075000762939453,20.001174926757812,400,,,,,,,,
2020-08-31,26.024999618530273,26.024999618530273,24.674999237060547,24.674999237060547,19.682111740112305,1200,,,,,,,,
2020-09-01,24.625,24.625,22.899999618530273,22.899999618530273,18.266281127929688,1200,,,,,,,,
2020-09-02,23.524999618530273,25.799999237060547,23.524999618530273,23.524999618530273,18.764806747436523,960,,,,,,,,
2020-09-03,25.875,25.875,23.899999618530273,24.0625,19.19354820251465,960,,,,,,,,
2020-09-04,24.612499237060547,24.612499237060547,23.174999237060547,23.299999237060547,18.585336685180664,1680,,,,,,,,
2020-09-08,24.799999237060547,24.912500381469727,23.837499618530273,24.299999237060547,19.382993698120117,3520,,,,,,,,
2020-09-09,24.537500381469727,25.087499618530273,24.537500381469727,25.0,19.941349029541016,12080,,,,,,,,
2020-09-10,25.075000762939453,25.075000762939453,23.637500762939453,23.649999618530273,18.864517211914062,880,,,,,,,,
2020-09-11,24.25,24.787500381469727,23.962499618530273,24.787500381469727,19.7718505859375,1280,,,,,,,,
2020-09-14,24.762500762939453,24.899999618530273,24.762500762939453,24.899999618530273,19.861583709716797,560,,,,,,,,
2020-09-15,24.162500381469727,24.875,24.162500381469727,24.875,19.841644287109375,2000,,,,,,,,
2020-09-16,24.9375,25.0,23.950000762939453,25.0,19.941349029541016,2160,,,,,,,,
2020-09-17,24.049999237060547,24.987499237060547,24.049999237060547,24.75,19.741939544677734,11280,,,,,,,,
2020-09-18,25.137500762939453,25.137500762939453,24.3125,24.3125,19.392963409423828,3520,,,,,,,,
2020-09-21,23.299999237060547,24.487499237060547,23.299999237060547,24.487499237060547,19.532550811767578,1280,,,,,,,,
2020-09-22,23.024999618530273,24.287500381469727,23.024999618530273,24.075000762939453,19.203519821166992,3440,,,,,,,,
2020-09-23,23.875,24.0,23.462499618530273,23.462499618530273,18.714956283569336,2640,,,,,,,,
2020-09-24,23.125,23.125,22.8125,22.862499237060547,18.236366271972656,4560,,,,,,,,
2020-09-25,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,18.904401779174805,320,,,,,,,,
2020-09-28,23.537500381469727,23.537500381469727,23.137500762939453,23.137500762939453,18.455717086791992,4080,,,,,,,,
2020-09-29,23.049999237060547,23.299999237060547,23.049999237060547,23.299999237060547,18.585336685180664,720,,,,,,,,
2020-09-30,23.625,23.625,23.625,23.625,18.84457778930664,960,,,,,,,,
2020-10-01,23.0625,23.274999618530273,23.0625,23.274999618530273,18.56539535522461,3840,,,,,,,,
2020-10-02,22.700000762939453,23.662500381469727,22.700000762939453,22.9375,18.296192169189453,4800,,,,,,,,
2020-10-05,22.9375,22.9375,22.9375,22.9375,18.296192169189453,0,,,,,,,,
2020-10-06,22.9375,23.3125,22.9375,23.125,18.445749282836914,3840,,,,,,,,
2020-10-07,22.8125,23.0,22.75,22.75,18.146629333496094,4160,,,,,,,,
2020-10-08,23.125,23.125,22.75,23.0,18.346040725708008,4480,,,,,,,,
2020-10-09,23.737499237060547,23.737499237060547,23.049999237060547,23.112499237060547,18.43577766418457,880,,,,,,,,
2020-10-12,23.700000762939453,23.75,23.6875,23.75,18.944286346435547,4000,,,,,,,,
2020-10-13,23.75,23.75,23.75,23.75,18.944286346435547,720,,,,,,,,
2020-10-14,22.825000762939453,22.825000762939453,22.825000762939453,22.825000762939453,18.206451416015625,640,,,,,,,,
2020-10-15,22.75,22.774999618530273,21.875,21.875,17.448680877685547,1440,,,,,,,,
2020-10-16,23.087499618530273,23.087499618530273,22.337499618530273,22.337499618530273,17.81759262084961,800,,,,,,,,
2020-10-19,23.274999618530273,23.274999618530273,22.475000381469727,22.825000762939453,18.206451416015625,3360,,,,,,,,
2020-10-20,22.8125,22.8125,22.362499237060547,22.75,18.146629333496094,1200,,,,,,,,
2020-10-21,21.899999618530273,22.087499618530273,21.887500762939453,22.087499618530273,17.618179321289062,1280,,,,,,,,
2020-10-22,22.037500381469727,22.037500381469727,21.612499237060547,21.612499237060547,17.239295959472656,8400,,,,,,,,
2020-10-23,22.424999237060547,22.424999237060547,21.5625,22.25,17.747798919677734,3440,,,,,,,,
2020-10-26,22.3125,22.3125,21.612499237060547,21.612499237060547,17.239295959472656,1840,,,,,,,,
2020-10-27,21.737499237060547,22.212499618530273,21.737499237060547,21.850000381469727,17.428741455078125,1440,,,,,,,,
2020-10-28,21.5625,21.5625,20.924999237060547,20.9375,16.70088005065918,2320,,,,,,,,
2020-10-29,21.25,21.387500762939453,21.25,21.387500762939453,17.059825897216797,1040,,,,,,,,
2020-10-30,21.212499618530273,21.212499618530273,21.212499618530273,21.212499618530273,16.920236587524414,880,,,,,,,,
2020-11-02,21.637500762939453,21.700000762939453,21.0,21.700000762939453,17.309091567993164,2560,,,,,,,,
2020-11-03,21.037500381469727,21.875,21.037500381469727,21.412500381469727,17.079771041870117,1040,,,,,,,,
2020-11-04,22.1875,23.100000381469727,22.1875,22.3125,17.79765510559082,6960,,,,,,,,
2020-11-05,23.125,23.125,22.737499237060547,22.737499237060547,18.13665771484375,6240,,,,,,,,
2020-11-06,23.174999237060547,23.462499618530273,22.575000762939453,22.575000762939453,18.007043838500977,2000,,,,,,,,
2020-11-09,23.950000762939453,24.0,23.0,23.037500381469727,18.375951766967773,6480,,,,,,,,
2020-11-10,24.537500381469727,24.537500381469727,23.875,24.0625,19.19354820251465,11520,,,,,,,,
2020-11-11,24.25,24.262500762939453,23.6875,23.6875,18.894428253173828,10320,,,,,,,,
2020-11-12,24.087499618530273,24.087499618530273,23.512500762939453,23.549999237060547,19.036907196044922,4480,,,,,,,,
2020-11-13,23.3125,23.350000381469727,23.3125,23.350000381469727,18.875232696533203,880,,,,,,,,
2020-11-16,23.5,23.962499618530273,23.5,23.587499618530273,19.067216873168945,646080,,,,,,,,
2020-11-17,23.662500381469727,23.662500381469727,22.837499618530273,23.0625,18.642826080322266,1907920,,,,,,,,
2020-11-18,23.637500762939453,23.637500762939453,22.274999618530273,22.737499237060547,18.380109786987305,2418960,,,,,,,,
2020-11-19,22.75,23.149999618530273,22.75,22.799999237060547,18.430635452270508,7840,,,,,,,,
2020-11-20,22.737499237060547,23.375,22.737499237060547,23.162500381469727,18.723665237426758,3200,,,,,,,,
2020-11-23,23.0,23.212499618530273,22.6875,22.6875,18.339689254760742,897840,,,,,,,,
2020-11-24,22.674999237060547,23.350000381469727,22.674999237060547,23.350000381469727,18.875232696533203,378320,,,,,,,,
2020-11-25,22.975000381469727,23.25,22.587499618530273,22.799999237060547,18.430635452270508,375840,,,,,,,,
2020-11-27,22.787500381469727,22.787500381469727,22.787500381469727,22.787500381469727,18.4205265045166,240,,,,,,,,
2020-11-30,23.625,23.625,23.012500762939453,23.0625,18.642826080322266,476800,,,,,,,,
2020-12-01,23.0625,23.600000381469727,23.0,23.600000381469727,19.077320098876953,3760,,,,,,,,
2020-12-02,23.462499618530273,23.462499618530273,22.8125,23.212499618530273,18.764081954956055,484000,,,,,,,,
2020-12-03,23.112499237060547,23.412500381469727,22.799999237060547,22.799999237060547,18.430635452270508,161840,,,,,,,,
2020-12-04,23.1875,23.75,23.149999618530273,23.5,18.996484756469727,330240,,,,,,,,
2020-12-07,23.825000762939453,23.825000762939453,23.174999237060547,23.174999237060547,18.7337703704834,782320,,,,,,,,
2020-12-08,23.475000381469727,23.549999237060547,23.149999618530273,23.549999237060547,19.036907196044922,327600,,,,,,,,
2020-12-09,23.125,23.700000762939453,23.125,23.162500381469727,18.723665237426758,965840,,,,,,,,
2020-12-10,23.087499618530273,24.024999618530273,23.087499618530273,23.600000381469727,19.077320098876953,233360,,,,,,,,
2020-12-11,23.674999237060547,23.674999237060547,23.012500762939453,23.075000762939453,18.65293312072754,541920,,,,,,,,
2020-12-14,23.424999237060547,23.450000762939453,23.212499618530273,23.212499618530273,18.764081954956055,5920,,,,,,,,
2020-12-15,23.162500381469727,23.162500381469727,22.549999237060547,22.549999237060547,18.228538513183594,9760,,,,,,,,
2020-12-16,22.950000762939453,23.174999237060547,22.799999237060547,22.799999237060547,18.430635452270508,692960,,,,,,,,
2020-12-17,23.1875,23.462499618530273,22.987499237060547,23.1875,18.743871688842773,243680,,,,,,,,
2020-12-18,23.0,23.450000762939453,22.549999237060547,23.0,18.592304229736328,638000,,,,,,,,
2020-12-21,22.5,22.987499237060547,22.25,22.987499237060547,18.582202911376953,4000,,,,,,,,
2020-12-22,22.237499237060547,22.799999237060547,22.237499237060547,22.799999237060547,18.430635452270508,308000,,,,,,,,
2020-12-23,22.512500762939453,22.8125,22.3125,22.8125,18.44074058532715,14640,,,,,,,,
2020-12-24,22.237499237060547,22.237499237060547,22.1875,22.237499237060547,17.975927352905273,1040,,,,,,,,
2020-12-28,22.1875,22.762500762939453,22.1875,22.524999618530273,18.20833396911621,7120,,,,,,,,
2020-12-29,22.8125,22.8125,22.3125,22.362499237060547,18.07697105407715,4560,,,,,,,,
2020-12-30,22.362499237060547,23.200000762939453,22.287500381469727,23.200000762939453,18.753976821899414,800,,,,,,,,
2020-12-31,21.975000381469727,22.737499237060547,21.975000381469727,22.237499237060547,17.975927352905273,3920,,,,,,,,
2021-01-04,23.25,23.712499618530273,22.625,23.174999237060547,18.7337703704834,6000,,,,,,,,
2021-01-05,23.75,23.75,22.950000762939453,22.950000762939453,18.55188751220703,1280,,,,,,,,
2021-01-06,23.362499237060547,24.387500762939453,23.362499237060547,23.649999618530273,19.117738723754883,4720,,,,,,,,
2021-01-07,23.75,24.024999618530273,23.6875,24.024999618530273,19.42087745666504,800,,,,,,,,
2021-01-08,23.5,24.3125,23.274999618530273,24.087499618530273,19.47139549255371,6160,,,,,,,,
2021-01-11,23.887500762939453,23.887500762939453,23.1875,23.612499237060547,19.08742904663086,496720,,,,,,,,
2021-01-12,23.387500762939453,23.774999618530273,22.875,22.875,18.491262435913086,600720,,,,,,,,
2021-01-13,22.950000762939453,23.375,22.950000762939453,23.375,18.895442962646484,1120,,,,,,,,
2021-01-14,23.875,23.975000381469727,23.399999618530273,23.875,19.299617767333984,14080,,,,,,,,
2021-01-15,23.725000381469727,24.337499618530273,23.549999237060547,24.337499618530273,19.673486709594727,4160,,,,,,,,
2021-01-19,24.375,24.375,23.862499237060547,23.862499237060547,19.28951644897461,3280,,,,,,,,
2021-01-20,23.387500762939453,23.387500762939453,23.387500762939453,23.387500762939453,18.905546188354492,960,,,,,,,,
2021-01-21,23.375,23.524999618530273,23.375,23.524999618530273,19.016691207885742,240,,,,,,,,
2021-01-22,23.774999618530273,23.837499618530273,23.174999237060547,23.174999237060547,18.7337703704834,74640,,,,,,,,
