date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SVMB')","('high', 'SVMB')","('low', 'SVMB')","('close', 'SVMB')","('adj_close', 'SVMB')","('volume', 'SVMB')","('currency', '')"
2023-10-03,276.0,276.0,202.0,220.0,220.0,5,,,,,,,,
2023-10-04,220.0,230.0,202.0,210.0,210.0,7,,,,,,,,
2023-10-05,230.0,232.0,230.0,230.0,230.0,2,,,,,,,,
2023-10-06,202.0,202.0,198.0,198.0,198.0,3,,,,,,,,
2023-10-09,232.0,276.0,232.0,276.0,276.0,2,,,,,,,,
2023-10-10,240.0,300.0,240.0,300.0,300.0,1,,,,,,,,
2023-10-11,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-12,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-13,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-16,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-17,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-18,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-19,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-20,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-23,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-24,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-25,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-26,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-27,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-30,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-10-31,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-11-01,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-11-02,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-11-03,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-11-06,300.0,300.0,300.0,300.0,300.0,0,,,,,,,,
2023-11-07,200.0,200.0,200.0,200.0,200.0,0,,,,,,,,
2023-11-08,200.0,200.0,200.0,200.0,200.0,1,,,,,,,,
2023-11-09,200.0,200.0,200.0,200.0,200.0,0,,,,,,,,
2023-11-10,200.0,200.0,200.0,200.0,200.0,0,,,,,,,,
2023-11-13,200.0,200.0,200.0,200.0,200.0,0,,,,,,,,
2023-11-14,200.0,200.0,200.0,200.0,200.0,0,,,,,,,,
2023-11-15,200.0,200.0,200.0,200.0,200.0,0,,,,,,,,
2023-11-16,200.0,200.0,200.0,200.0,200.0,0,,,,,,,,
2023-11-17,204.0,204.0,204.0,204.0,204.0,1,,,,,,,,
2023-11-20,204.0,204.0,204.0,204.0,204.0,0,,,,,,,,
2023-11-21,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-11-22,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-11-24,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-11-27,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-11-28,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-11-29,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-11-30,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-01,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-04,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-05,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-06,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-07,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-08,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-11,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-12,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-13,230.0,230.0,230.0,230.0,230.0,0,,,,,,,,
2023-12-14,110.0,110.0,110.0,110.0,110.0,2,,,,,,,,
2023-12-15,110.0,110.0,110.0,110.0,110.0,0,,,,,,,,
2023-12-18,110.0,110.0,110.0,110.0,110.0,0,,,,,,,,
2023-12-19,200.0,222.0,200.0,222.0,222.0,1,,,,,,,,
2023-12-20,222.0,222.0,222.0,222.0,222.0,0,,,,,,,,
2023-12-21,222.0,222.0,222.0,222.0,222.0,0,,,,,,,,
2023-12-22,222.0,222.0,222.0,222.0,222.0,0,,,,,,,,
2023-12-26,222.0,222.0,222.0,222.0,222.0,0,,,,,,,,
2023-12-27,222.0,222.0,222.0,222.0,222.0,0,,,,,,,,
2023-12-28,222.0,222.0,222.0,222.0,222.0,0,,,,,,,,
2023-12-29,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-02,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-03,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-04,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-05,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-08,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-09,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-10,150.0,150.0,150.0,150.0,150.0,0,,,,,,,,
2024-01-11,170.0,170.0,170.0,170.0,170.0,1,,,,,,,,
2024-01-12,170.0,170.0,170.0,170.0,170.0,0,,,,,,,,
2024-01-16,170.0,170.0,170.0,170.0,170.0,0,,,,,,,,
2024-01-17,170.0,170.0,170.0,170.0,170.0,0,,,,,,,,
2024-01-18,170.0,170.0,170.0,170.0,170.0,0,,,,,,,,
2024-01-19,170.0,170.0,170.0,170.0,170.0,0,,,,,,,,
2024-01-22,170.0,170.0,170.0,170.0,170.0,0,,,,,,,,
2024-01-23,170.0,170.0,170.0,170.0,170.0,0,,,,,,,,
2024-01-24,102.0,102.0,102.0,102.0,102.0,5,,,,,,,,
2024-01-25,102.0,102.0,102.0,102.0,102.0,0,,,,,,,,
2024-01-26,102.0,102.0,102.0,102.0,102.0,0,,,,,,,,
2024-01-29,102.0,102.0,102.0,102.0,102.0,0,,,,,,,,
2024-01-30,110.0,110.0,110.0,110.0,110.0,3,,,,,,,,
2024-01-31,110.0,110.0,110.0,110.0,110.0,0,,,,,,,,
2024-02-01,110.0,110.0,110.0,110.0,110.0,0,,,,,,,,
2024-02-02,110.0,110.0,110.0,110.0,110.0,0,,,,,,,,
2024-02-05,80.0,80.0,80.0,80.0,80.0,1,,,,,,,,
2024-02-06,80.0,80.0,80.0,80.0,80.0,0,,,,,,,,
2024-02-07,80.0,80.0,80.0,80.0,80.0,0,,,,,,,,
2024-02-08,80.0,80.0,10.0,10.0,10.0,260,,,,,,,,
2024-02-09,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-12,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-13,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-14,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-15,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-16,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-20,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-21,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-22,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-23,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-26,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-27,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-28,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-02-29,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-01,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-04,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-05,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-06,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-07,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-08,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-11,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-12,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-13,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-14,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2024-03-15,7.0,7.0,0.02590000070631504,7.0,7.0,348,,,,,,,,
2024-03-18,3.9800000190734863,3.9800000190734863,3.6700000762939453,3.9800000190734863,3.9800000190734863,230,,,,,,,,
2024-03-19,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,0,,,,,,,,
2024-03-20,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,0,,,,,,,,
2024-03-21,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,0,,,,,,,,
2024-03-22,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,0,,,,,,,,
2024-03-25,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,0,,,,,,,,
2024-03-26,3.75,3.75,3.75,3.75,3.75,209,,,,,,,,
2024-03-27,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-03-28,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-01,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-02,3.75,3.75,3.75,3.75,3.75,127,,,,,,,,
2024-04-03,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-04,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-05,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-08,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-09,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-10,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-11,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,220,,,,,,,,
2024-04-12,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,0,,,,,,,,
2024-04-15,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,0,,,,,,,,
2024-04-16,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,0,,,,,,,,
2024-04-17,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,0,,,,,,,,
2024-04-18,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,0,,,,,,,,
2024-04-19,3.75,3.75,3.75,3.75,3.75,176,,,,,,,,
2024-04-22,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-23,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-24,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-25,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-26,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-29,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-04-30,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-01,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-02,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-03,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-06,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-07,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-08,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-09,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-10,3.75,3.75,3.75,3.75,3.75,1902,,,,,,,,
2024-05-13,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,113,,,,,,,,
2024-05-14,3.9700000286102295,3.9700000286102295,3.9700000286102295,3.9700000286102295,3.9700000286102295,100,,,,,,,,
2024-05-15,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,108,,,,,,,,
2024-05-16,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,0,,,,,,,,
2024-05-17,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,0,,,,,,,,
2024-05-20,3.75,3.75,3.75,3.75,3.75,100,,,,,,,,
2024-05-21,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-22,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-23,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-24,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-28,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-29,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-30,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-05-31,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2024-06-03,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,122,,,,,,,,
2024-06-04,4.269999980926514,4.690000057220459,4.269999980926514,4.690000057220459,4.690000057220459,250,,,,,,,,
2024-06-05,4.349999904632568,4.349999904632568,4.25,4.25,4.25,315,,,,,,,,
2024-06-06,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-07,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-10,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-11,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-12,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-13,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-14,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-17,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-18,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-20,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-21,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-24,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-25,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-26,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-27,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-06-28,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-07-01,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-07-02,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-07-03,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-07-05,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-07-08,4.0,4.0,4.0,4.0,4.0,825,,,,,,,,
2024-07-09,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2024-07-10,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2024-07-11,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2024-07-12,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2024-07-15,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2024-07-16,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2024-07-17,4.0,4.0,4.0,4.0,4.0,250,,,,,,,,
2024-07-18,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,100,,,,,,,,
2024-07-19,3.5,3.5,3.5,3.5,3.5,100,,,,,,,,
2024-07-22,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-07-23,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-07-24,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-07-25,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-07-26,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-07-29,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-07-30,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-07-31,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-08-01,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-08-02,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-08-05,2.0,2.0,2.0,2.0,2.0,151,,,,,,,,
2024-08-06,2.200000047683716,2.5,2.200000047683716,2.5,2.5,200,,,,,,,,
2024-08-07,2.75,2.75,2.75,2.75,2.75,100,,,,,,,,
2024-08-08,3.0,3.0,3.0,3.0,3.0,100,,,,,,,,
2024-08-09,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,100,,,,,,,,
2024-08-12,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,0,,,,,,,,
2024-08-13,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,0,,,,,,,,
2024-08-14,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,100,,,,,,,,
2024-08-15,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-16,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-19,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-20,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-21,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-22,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-23,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-26,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-27,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-28,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-29,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-08-30,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2024-09-03,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,100,,,,,,,,
2024-09-04,2.75,2.75,2.75,2.75,2.75,220,,,,,,,,
2024-09-05,2.5,2.5,2.5,2.5,2.5,414,,,,,,,,
2024-09-06,3.0,3.0,3.0,3.0,3.0,100,,,,,,,,
2024-09-09,3.5,3.5,3.5,3.5,3.5,100,,,,,,,,
2024-09-10,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-11,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-12,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-13,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-16,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-17,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-18,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-19,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-20,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-23,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-24,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-25,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-26,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-27,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-09-30,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-10-01,3.0,3.0,3.0,3.0,3.0,154,,,,,,,,
2024-10-02,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-03,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-04,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-07,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-08,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-09,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-10,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-11,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-14,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-15,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-16,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-17,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-18,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-21,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2024-10-22,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1300,,,,,,,,
2024-10-23,2.0,2.0,2.0,2.0,2.0,100,,,,,,,,
2024-10-24,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-10-25,2.25,2.25,2.1600000858306885,2.240000009536743,2.240000009536743,300,,,,,,,,
2024-10-28,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,100,,,,,,,,
2024-10-29,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,,,,,,,
2024-10-30,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,,,,,,,
2024-10-31,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,,,,,,,
2024-11-01,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,,,,,,,
2024-11-04,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,102,,,,,,,,
2024-11-05,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-06,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-07,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-08,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-11,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-12,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-13,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-14,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-15,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-18,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,0,,,,,,,,
2024-11-19,2.0,2.25,2.0,2.25,2.25,500,,,,,,,,
2024-11-20,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-21,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-22,2.0,2.0,2.0,2.0,2.0,200,,,,,,,,
2024-11-25,2.25,2.25,2.1600000858306885,2.1600000858306885,2.1600000858306885,200,,,,,,,,
2024-11-26,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,0,,,,,,,,
2024-11-27,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,0,,,,,,,,
2024-11-29,2.0,2.0,2.0,2.0,2.0,693,,,,,,,,
2024-12-02,1.940000057220459,2.799999952316284,1.940000057220459,2.799999952316284,2.799999952316284,3533,,,,,,,,
2024-12-03,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-04,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-05,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-06,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-09,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-10,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-11,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-12,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2024-12-13,2.200000047683716,2.200000047683716,2.0,2.0,2.0,1635,,,,,,,,
2024-12-16,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-12-17,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-12-18,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-12-19,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,206,,,,,,,,
2024-12-20,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,200,,,,,,,,
2024-12-23,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,0,,,,,,,,
2024-12-24,2.619999885559082,2.630000114440918,2.619999885559082,2.630000114440918,2.630000114440918,201,,,,,,,,
2024-12-26,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,0,,,,,,,,
2024-12-27,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,0,,,,,,,,
2024-12-30,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,0,,,,,,,,
2024-12-31,2.2076001167297363,2.2076001167297363,1.0099999904632568,2.1500000953674316,2.1500000953674316,435,,,,,,,,
2025-01-02,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,100,,,,,,,,
2025-01-03,2.75,2.75,2.75,2.75,2.75,100,,,,,,,,
2025-01-06,3.75,3.75,3.75,3.75,3.75,150,,,,,,,,
2025-01-07,3.75,3.75,3.75,3.75,3.75,0,,,,,,,,
2025-01-08,2.75,2.75,2.75,2.75,2.75,100,,,,,,,,
2025-01-10,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-13,2.75,2.75,2.75,2.75,2.75,200,,,,,,,,
2025-01-14,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-15,2.75,2.75,2.75,2.75,2.75,100,,,,,,,,
2025-01-16,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-17,2.75,2.75,2.75,2.75,2.75,100,,,,,,,,
2025-01-21,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-22,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-23,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-24,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2025-01-27,2.75,2.75,1.9500000476837158,2.75,2.75,800,,,,,,,,
