date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MNTN')","('high', 'MNTN')","('low', 'MNTN')","('close', 'MNTN')","('adj_close', 'MNTN')","('volume', 'MNTN')","('currency', '')"
2025-07-21,27.780000686645508,29.989999771118164,27.780000686645508,28.920000076293945,28.920000076293945,707600,,,,,,,,
2025-07-22,29.6200008392334,29.6200008392334,27.207000732421875,27.3799991607666,27.3799991607666,642500,,,,,,,,
2025-07-23,26.899999618530273,29.0,26.510000228881836,28.940000534057617,28.940000534057617,379200,,,,,,,,
2025-07-24,29.010000228881836,30.0,28.540000915527344,29.18000030517578,29.18000030517578,349600,,,,,,,,
2025-07-25,28.989999771118164,29.09000015258789,27.590999603271484,28.610000610351562,28.610000610351562,629200,,,,,,,,
2025-07-28,28.6299991607666,30.299999237060547,27.860000610351562,28.0,28.0,743700,,,,,,,,
2025-07-29,28.239999771118164,28.764999389648438,26.510000228881836,27.219999313354492,27.219999313354492,401500,,,,,,,,
2025-07-30,27.200000762939453,29.950000762939453,27.200000762939453,29.170000076293945,29.170000076293945,891800,,,,,,,,
2025-07-31,29.1200008392334,29.22599983215332,27.75,28.15999984741211,28.15999984741211,372100,,,,,,,,
2025-08-01,27.5,28.15999984741211,26.264999389648438,27.719999313354492,27.719999313354492,377300,,,,,,,,
2025-08-04,27.520000457763672,30.079999923706055,27.323999404907227,29.219999313354492,29.219999313354492,439300,,,,,,,,
2025-08-05,29.770000457763672,31.81999969482422,28.860000610351562,31.469999313354492,31.469999313354492,1595800,,,,,,,,
2025-08-06,32.0,32.0,25.5,25.850000381469727,25.850000381469727,2837300,,,,,,,,
2025-08-07,26.389999389648438,27.489999771118164,24.934999465942383,24.979999542236328,24.979999542236328,1028200,,,,,,,,
2025-08-08,24.989999771118164,25.709999084472656,21.799999237060547,21.829999923706055,21.829999923706055,1473300,,,,,,,,
2025-08-11,23.399999618530273,23.860000610351562,22.239999771118164,22.6200008392334,22.6200008392334,770100,,,,,,,,
2025-08-12,22.5,23.13800048828125,22.049999237060547,22.979999542236328,22.979999542236328,635400,,,,,,,,
2025-08-13,23.020000457763672,23.440000534057617,22.049999237060547,23.079999923706055,23.079999923706055,610900,,,,,,,,
2025-08-14,22.549999237060547,22.989999771118164,21.700000762939453,21.979999542236328,21.979999542236328,654500,,,,,,,,
2025-08-15,22.049999237060547,22.229999542236328,20.889999389648438,21.399999618530273,21.399999618530273,882500,,,,,,,,
2025-08-18,21.229999542236328,22.920000076293945,21.229999542236328,22.850000381469727,22.850000381469727,717000,,,,,,,,
2025-08-19,22.68000030517578,23.200000762939453,21.854999542236328,22.100000381469727,22.100000381469727,630700,,,,,,,,
2025-08-20,22.100000381469727,22.649999618530273,21.760000228881836,22.5,22.5,439000,,,,,,,,
2025-08-21,22.479999542236328,22.84000015258789,22.030000686645508,22.280000686645508,22.280000686645508,216500,,,,,,,,
2025-08-22,22.270000457763672,23.25,22.270000457763672,23.0,23.0,618400,,,,,,,,
2025-08-25,22.520000457763672,22.895000457763672,20.84000015258789,21.1299991607666,21.1299991607666,796500,,,,,,,,
2025-08-26,21.31999969482422,21.479999542236328,20.329999923706055,20.760000228881836,20.760000228881836,980500,,,,,,,,
2025-08-27,20.760000228881836,21.06999969482422,20.5,20.979999542236328,20.979999542236328,550700,,,,,,,,
2025-08-28,21.010000228881836,21.125,20.325000762939453,20.399999618530273,20.399999618530273,316300,,,,,,,,
2025-08-29,20.399999618530273,20.719999313354492,19.950000762939453,20.40999984741211,20.40999984741211,733500,,,,,,,,
2025-09-02,20.450000762939453,20.450000762939453,19.25,19.979999542236328,19.979999542236328,640100,,,,,,,,
2025-09-03,19.829999923706055,21.700000762939453,19.829999923706055,20.889999389648438,20.889999389648438,693700,,,,,,,,
2025-09-04,21.0,21.299999237060547,19.65999984741211,20.520000457763672,20.520000457763672,501200,,,,,,,,
2025-09-05,20.68000030517578,21.042999267578125,19.774999618530273,20.020000457763672,20.020000457763672,804800,,,,,,,,
2025-09-08,20.040000915527344,20.190000534057617,19.15999984741211,19.989999771118164,19.989999771118164,707000,,,,,,,,
2025-09-09,19.959999084472656,19.969999313354492,19.329999923706055,19.940000534057617,19.940000534057617,438600,,,,,,,,
2025-09-10,20.420000076293945,20.56999969482422,19.270000457763672,19.34000015258789,19.34000015258789,666900,,,,,,,,
2025-09-11,19.350000381469727,20.010000228881836,19.31999969482422,19.770000457763672,19.770000457763672,618900,,,,,,,,
2025-09-12,19.729999542236328,20.149999618530273,19.520000457763672,19.75,19.75,605300,,,,,,,,
2025-09-15,19.850000381469727,19.937000274658203,19.35099983215332,19.850000381469727,19.850000381469727,560900,,,,,,,,
2025-09-16,19.770000457763672,20.459999084472656,19.489999771118164,20.190000534057617,20.190000534057617,390700,,,,,,,,
2025-09-17,20.09000015258789,20.709999084472656,20.010000228881836,20.06999969482422,20.06999969482422,622400,,,,,,,,
2025-09-18,20.40999984741211,20.860000610351562,20.049999237060547,20.079999923706055,20.079999923706055,758500,,,,,,,,
2025-09-19,20.100000381469727,20.84000015258789,20.049999237060547,20.219999313354492,20.219999313354492,1420600,,,,,,,,
2025-09-22,20.25,20.642000198364258,19.959999084472656,20.350000381469727,20.350000381469727,450400,,,,,,,,
2025-09-23,20.360000610351562,20.52199935913086,18.040000915527344,18.110000610351562,18.110000610351562,977600,,,,,,,,
2025-09-24,18.280000686645508,18.42799949645996,17.219999313354492,18.329999923706055,18.329999923706055,911800,,,,,,,,
2025-09-25,18.0,18.09000015258789,17.489999771118164,17.709999084472656,17.709999084472656,731400,,,,,,,,
2025-09-26,17.719999313354492,17.809999465942383,17.290000915527344,17.3700008392334,17.3700008392334,436300,,,,,,,,
2025-09-29,17.799999237060547,18.958999633789062,17.610000610351562,18.670000076293945,18.670000076293945,550200,,,,,,,,
2025-09-30,18.440000534057617,18.809999465942383,18.06999969482422,18.549999237060547,18.549999237060547,951200,,,,,,,,
2025-10-01,18.34000015258789,18.610000610351562,17.719999313354492,17.940000534057617,17.940000534057617,526400,,,,,,,,
2025-10-02,17.989999771118164,18.55500030517578,17.940000534057617,18.299999237060547,18.299999237060547,515400,,,,,,,,
2025-10-03,18.3799991607666,18.7450008392334,17.969999313354492,17.969999313354492,17.969999313354492,335500,,,,,,,,
2025-10-06,18.010000228881836,18.389999389648438,17.68000030517578,18.15999984741211,18.15999984741211,285600,,,,,,,,
2025-10-07,18.219999313354492,18.299999237060547,17.1299991607666,17.139999389648438,17.139999389648438,441100,,,,,,,,
2025-10-08,17.600000381469727,17.600000381469727,16.934999465942383,17.520000457763672,17.520000457763672,611600,,,,,,,,
2025-10-09,17.5,17.69700050354004,16.665000915527344,16.989999771118164,16.989999771118164,343400,,,,,,,,
2025-10-10,16.850000381469727,17.18000030517578,16.0,16.059999465942383,16.059999465942383,406800,,,,,,,,
2025-10-13,16.239999771118164,16.395000457763672,15.25,15.880000114440918,15.880000114440918,501100,,,,,,,,
2025-10-14,15.649999618530273,16.25,15.270000457763672,15.880000114440918,15.880000114440918,243500,,,,,,,,
2025-10-15,16.559999465942383,16.559999465942383,15.100000381469727,15.279999732971191,15.279999732971191,998700,,,,,,,,
2025-10-16,15.40999984741211,15.40999984741211,14.850000381469727,15.050000190734863,15.050000190734863,517000,,,,,,,,
2025-10-17,14.829999923706055,15.050000190734863,14.710000038146973,15.029999732971191,15.029999732971191,383700,,,,,,,,
2025-10-20,15.0,15.289999961853027,14.868000030517578,15.130000114440918,15.130000114440918,311100,,,,,,,,
2025-10-21,15.119999885559082,16.260000228881836,15.119999885559082,16.040000915527344,16.040000915527344,551200,,,,,,,,
2025-10-22,15.850000381469727,16.15999984741211,15.3100004196167,15.649999618530273,15.649999618530273,1374000,,,,,,,,
2025-10-23,15.90999984741211,16.420000076293945,15.739999771118164,16.010000228881836,16.010000228881836,694900,,,,,,,,
2025-10-24,17.149999618530273,18.469999313354492,16.829999923706055,18.469999313354492,18.469999313354492,1295200,,,,,,,,
2025-10-27,18.579999923706055,18.604999542236328,17.489999771118164,17.950000762939453,17.950000762939453,1043700,,,,,,,,
2025-10-28,18.030000686645508,18.42799949645996,16.415000915527344,16.549999237060547,16.549999237060547,838300,,,,,,,,
2025-10-29,16.559999465942383,17.059999465942383,16.31999969482422,16.399999618530273,16.399999618530273,574000,,,,,,,,
2025-10-30,16.399999618530273,16.584999084472656,16.049999237060547,16.3700008392334,16.3700008392334,517700,,,,,,,,
2025-10-31,16.350000381469727,16.795000076293945,16.290000915527344,16.579999923706055,16.579999923706055,390600,,,,,,,,
2025-11-03,16.899999618530273,16.90999984741211,15.449999809265137,15.489999771118164,15.489999771118164,725200,,,,,,,,
2025-11-04,15.449999809265137,15.604999542236328,14.569999694824219,14.850000381469727,14.850000381469727,988600,,,,,,,,
2025-11-05,14.0,14.979999542236328,13.359999656677246,13.649999618530273,13.649999618530273,2765000,,,,,,,,
2025-11-06,13.479999542236328,14.699999809265137,13.300000190734863,14.369999885559082,14.369999885559082,2983100,,,,,,,,
2025-11-07,14.239999771118164,14.789999961853027,13.335000038146973,14.390000343322754,14.390000343322754,3027800,,,,,,,,
2025-11-10,14.529999732971191,14.890000343322754,13.829999923706055,13.899999618530273,13.899999618530273,1029400,,,,,,,,
2025-11-11,13.899999618530273,14.170000076293945,13.630000114440918,14.069999694824219,14.069999694824219,818100,,,,,,,,
2025-11-12,14.020000457763672,14.300000190734863,13.857999801635742,14.270000457763672,14.270000457763672,1056500,,,,,,,,
2025-11-13,14.119999885559082,14.260000228881836,13.550000190734863,13.949999809265137,13.949999809265137,681400,,,,,,,,
2025-11-14,13.5,14.253999710083008,13.34000015258789,14.0,14.0,960400,,,,,,,,
2025-11-17,13.869999885559082,14.34000015258789,13.380000114440918,13.640000343322754,13.640000343322754,636900,,,,,,,,
2025-11-18,13.630000114440918,14.170000076293945,13.449999809265137,14.0,14.0,819300,,,,,,,,
2025-11-19,13.970000267028809,14.180000305175781,13.420000076293945,13.899999618530273,13.899999618530273,694200,,,,,,,,
2025-11-20,14.220000267028809,14.234999656677246,13.380000114440918,13.6899995803833,13.6899995803833,555900,,,,,,,,
2025-11-21,13.84000015258789,13.920000076293945,13.430000305175781,13.819999694824219,13.819999694824219,585400,,,,,,,,
2025-11-24,13.640000343322754,14.0,13.494999885559082,13.619999885559082,13.619999885559082,738600,,,,,,,,
2025-11-25,13.829999923706055,13.9399995803833,13.34000015258789,13.569999694824219,13.569999694824219,1442700,,,,,,,,
2025-11-26,13.5,13.645000457763672,13.130000114440918,13.390000343322754,13.390000343322754,773500,,,,,,,,
2025-11-28,13.399999618530273,13.795999526977539,13.300000190734863,13.649999618530273,13.649999618530273,421400,,,,,,,,
2025-12-01,13.4399995803833,13.609999656677246,13.0,13.270000457763672,13.270000457763672,730700,,,,,,,,
2025-12-02,13.180000305175781,13.720000267028809,13.039999961853027,13.300000190734863,13.300000190734863,589800,,,,,,,,
2025-12-03,13.279999732971191,13.699999809265137,13.100000381469727,13.680000305175781,13.680000305175781,429400,,,,,,,,
2025-12-04,13.720000267028809,13.880000114440918,13.359999656677246,13.489999771118164,13.489999771118164,465700,,,,,,,,
2025-12-05,13.3100004196167,13.579999923706055,12.949999809265137,13.050000190734863,13.050000190734863,576300,,,,,,,,
2025-12-08,13.149999618530273,13.399999618530273,12.579999923706055,12.600000381469727,12.600000381469727,587400,,,,,,,,
2025-12-09,12.569999694824219,13.006999969482422,12.281000137329102,12.8100004196167,12.8100004196167,513200,,,,,,,,
2025-12-10,12.859999656677246,13.15999984741211,12.593000411987305,12.930000305175781,12.930000305175781,361600,,,,,,,,
2025-12-11,12.899999618530273,13.013999938964844,12.760000228881836,12.960000038146973,12.960000038146973,255600,,,,,,,,
2025-12-12,12.960000038146973,13.09000015258789,12.541999816894531,12.699999809265137,12.699999809265137,464100,,,,,,,,
2025-12-15,12.699999809265137,12.729999542236328,12.09000015258789,12.100000381469727,12.100000381469727,632000,,,,,,,,
2025-12-16,12.050000190734863,12.378999710083008,11.729999542236328,11.869999885559082,11.869999885559082,911500,,,,,,,,
2025-12-17,11.75,12.244999885559082,11.649999618530273,11.670000076293945,11.670000076293945,362200,,,,,,,,
2025-12-18,11.779999732971191,12.09000015258789,11.649999618530273,11.720000267028809,11.720000267028809,541400,,,,,,,,
2025-12-19,11.710000038146973,11.930000305175781,11.619999885559082,11.779999732971191,11.779999732971191,529600,,,,,,,,
2025-12-22,11.789999961853027,12.050000190734863,11.460000038146973,11.819999694824219,11.819999694824219,914000,,,,,,,,
2025-12-23,11.779999732971191,11.859999656677246,11.520000457763672,11.770000457763672,11.770000457763672,355100,,,,,,,,
2025-12-24,11.720000267028809,12.010000228881836,11.720000267028809,11.949999809265137,11.949999809265137,197900,,,,,,,,
2025-12-26,11.930000305175781,12.029999732971191,11.8100004196167,11.859999656677246,11.859999656677246,247700,,,,,,,,
2025-12-29,11.850000381469727,12.15999984741211,11.755000114440918,12.010000228881836,12.010000228881836,869000,,,,,,,,
2025-12-30,11.899999618530273,12.149999618530273,11.760000228881836,11.880000114440918,11.880000114440918,347500,,,,,,,,
,MNTN,MNTN,MNTN,MNTN,MNTN,MNTN,,,,,,,,
