date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MMM')","('high', 'MMM')","('low', 'MMM')","('close', 'MMM')","('adj_close', 'MMM')","('volume', 'MMM')","('currency', '')"
2020-02-04,133.5869598388672,133.74581909179688,131.27090454101562,131.47157287597656,105.42288208007812,5219224,,,,,,,,
2020-02-05,133.04347229003906,135.72743225097656,132.6923065185547,135.72743225097656,108.83549499511719,3729367,,,,,,,,
2020-02-06,137.533447265625,137.95986938476562,135.844482421875,136.19564819335938,109.21094512939453,4082905,,,,,,,,
2020-02-07,134.95819091796875,135.38461303710938,133.4698944091797,133.84616088867188,107.32697296142578,3272495,,,,,,,,
2020-02-10,133.95484924316406,134.83277893066406,132.83444213867188,133.90467834472656,107.37389373779297,3294741,,,,,,,,
2020-02-11,134.61538696289062,135.88629150390625,133.79598999023438,135.8277587890625,108.91596221923828,2721020,,,,,,,,
2020-02-12,137.3244171142578,137.99331665039062,136.76422119140625,136.95652770996094,109.82109069824219,3272734,,,,,,,,
2020-02-13,135.25083923339844,135.34280395507812,132.94314575195312,133.57859802246094,108.08241271972656,4083024,,,,,,,,
2020-02-14,133.65383911132812,134.73243713378906,132.7926483154297,134.62374877929688,108.9280776977539,2671266,,,,,,,,
2020-02-18,134.08026123046875,134.222412109375,132.14047241210938,132.84280395507812,107.48704528808594,2964764,,,,,,,,
2020-02-19,133.01004028320312,134.1722412109375,132.40802001953125,133.22743225097656,107.79825592041016,2746494,,,,,,,,
2020-02-20,132.94314575195312,134.94146728515625,132.52508544921875,132.57525634765625,107.27056884765625,3917020,,,,,,,,
2020-02-21,132.38294982910156,132.60032653808594,130.5351104736328,131.21237182617188,106.16780853271484,4228219,,,,,,,,
2020-02-24,129.1387939453125,129.35618591308594,127.27424621582031,127.55016326904297,103.20462036132812,4348178,,,,,,,,
2020-02-25,128.1856231689453,128.2943115234375,122.04849243164062,122.7842788696289,99.34839630126953,6295026,,,,,,,,
2020-02-26,125.05852508544922,126.9397964477539,123.8210678100586,124.54849243164062,100.77587890625,6161912,,,,,,,,
2020-02-27,126.44648742675781,129.95819091796875,124.58193969726562,125.55184173583984,101.58773803710938,9856954,,,,,,,,
2020-02-28,128.83779907226562,131.0367889404297,122.07357788085938,124.78260803222656,100.9653091430664,13753641,,,,,,,,
2020-03-02,126.53845977783203,128.28594970703125,124.05518341064453,127.94314575195312,103.52256774902344,9599455,,,,,,,,
2020-03-03,127.45819091796875,128.76254272460938,120.76923370361328,121.43812561035156,98.25919342041016,9922614,,,,,,,,
2020-03-04,122.92642211914062,128.76254272460938,122.06521606445312,128.74581909179688,104.17205810546875,6905465,,,,,,,,
2020-03-05,126.08695983886719,129.05519104003906,125.04180908203125,126.59699249267578,102.43338012695312,7040852,,,,,,,,
2020-03-06,125.07524871826172,129.3812713623047,123.63712310791016,128.4698944091797,103.94880676269531,8557500,,,,,,,,
2020-03-09,122.56688690185547,124.966552734375,120.02508544921875,120.45150756835938,97.46088409423828,9800502,,,,,,,,
2020-03-10,124.59866333007812,128.244140625,121.13712310791016,128.17726135253906,103.7120132446289,6759433,,,,,,,,
2020-03-11,125.19230651855469,125.19230651855469,122.466552734375,123.11036682128906,99.61226654052734,5678847,,,,,,,,
2020-03-12,117.0234146118164,118.48662567138672,108.97993469238281,111.68896484375,90.370849609375,9826097,,,,,,,,
2020-03-13,117.90133666992188,118.46990203857422,109.53177642822266,118.46154022216797,95.85074615478516,7870039,,,,,,,,
2020-03-16,108.57859802246094,113.2943115234375,107.03177642822266,109.4565200805664,88.56449890136719,8899197,,,,,,,,
2020-03-17,110.3177261352539,114.35618591308594,108.36956787109375,112.40802764892578,90.9526596069336,7816338,,,,,,,,
2020-03-18,107.40802764892578,116.53009796142578,107.34949493408203,114.56521606445312,92.6981201171875,8205038,,,,,,,,
2020-03-19,115.14214324951172,117.20735931396484,111.1454849243164,114.97491455078125,93.02961730957031,7613377,,,,,,,,
2020-03-20,115.44314575195312,116.42140197753906,102.60033416748047,104.42308044433594,84.49181365966797,11468683,,,,,,,,
2020-03-23,107.15718841552734,107.35785675048828,95.3511734008789,98.55351257324219,79.7425765991211,9489423,,,,,,,,
2020-03-24,102.24916076660156,111.58026885986328,101.17057037353516,110.96990203857422,89.78902435302734,11136793,,,,,,,,
2020-03-25,111.32942962646484,112.61705780029297,106.02006530761719,109.9832763671875,88.99073791503906,9260030,,,,,,,,
2020-03-26,110.19230651855469,114.03009796142578,109.2056884765625,113.86287689208984,92.12982940673828,8033532,,,,,,,,
2020-03-27,111.06187438964844,114.60702514648438,109.4565200805664,111.40467834472656,90.14083099365234,5097711,,,,,,,,
2020-03-30,110.57691955566406,115.39297485351562,109.58193969726562,115.16722106933594,93.18521118164062,4627922,,,,,,,,
2020-03-31,113.45317840576172,116.58863067626953,113.44481658935547,114.1387939453125,92.35308837890625,4321985,,,,,,,,
2020-04-01,110.36788940429688,113.57859802246094,109.54013061523438,111.3210678100586,90.07316589355469,4518010,,,,,,,,
2020-04-02,110.66889953613281,115.5602035522461,110.45150756835938,115.30936431884766,93.30020904541016,4772399,,,,,,,,
2020-04-03,113.72073364257812,114.91638946533203,111.12039947509766,111.86454772949219,90.5129165649414,4291607,,,,,,,,
2020-04-06,115.2675552368164,118.10200500488281,114.46488189697266,117.64214324951172,95.18775939941406,6745081,,,,,,,,
2020-04-07,123.3277587890625,125.95317840576172,120.73578643798828,120.90300750732422,97.82621765136719,6573575,,,,,,,,
2020-04-08,121.84782409667969,125.18394470214844,120.32608795166016,124.57357788085938,100.79618072509766,3673036,,,,,,,,
2020-04-09,124.13043212890625,125.19230651855469,122.52508544921875,123.56187438964844,99.97756958007812,5721305,,,,,,,,
2020-04-13,123.3277587890625,124.23076629638672,121.48829650878906,122.40802764892578,99.04397583007812,3160191,,,,,,,,
2020-04-14,125.10033416748047,126.23745727539062,123.78762817382812,125.53511810302734,101.57417297363281,3968806,,,,,,,,
2020-04-15,123.90467834472656,124.2056884765625,121.15384674072266,121.3712387084961,98.20508575439453,3640504,,,,,,,,
2020-04-16,121.46321105957031,122.44983673095703,119.75752258300781,121.15384674072266,98.02915954589844,4987798,,,,,,,,
2020-04-17,123.27759552001953,124.16387939453125,121.07023620605469,122.45819091796875,99.08455657958984,6450148,,,,,,,,
2020-04-20,121.02842712402344,122.92642211914062,120.10869598388672,120.12541961669922,97.1970443725586,3460028,,,,,,,,
2020-04-21,118.93812561035156,119.37290954589844,117.47491455078125,118.41973114013672,95.8169174194336,2787996,,,,,,,,
2020-04-22,119.86621856689453,120.80267333984375,118.48662567138672,120.07524871826172,97.15644836425781,3288522,,,,,,,,
2020-04-23,120.88629150390625,123.39464569091797,120.3010025024414,120.67726135253906,97.64354705810547,3092019,,,,,,,,
2020-04-24,121.37960052490234,123.19397735595703,120.66053771972656,122.90969848632812,99.44989776611328,2687532,,,,,,,,
2020-04-27,123.74581909179688,129.1722412109375,123.65384674072266,128.4698944091797,103.94880676269531,5555300,,,,,,,,
2020-04-28,133.80435180664062,136.35450744628906,129.76588439941406,131.7809295654297,106.62785339355469,9919744,,,,,,,,
2020-04-29,132.55853271484375,133.9632110595703,129.7407989501953,130.6521759033203,105.71452331542969,4768572,,,,,,,,
2020-04-30,129.02174377441406,129.54849243164062,126.88127136230469,127.0234146118164,102.7784194946289,4386689,,,,,,,,
2020-05-01,124.83277893066406,125.45150756835938,123.52006530761719,124.24748992919922,100.53231811523438,3499974,,,,,,,,
2020-05-04,124.19732666015625,124.21405029296875,122.12374877929688,124.08026885986328,100.39701080322266,2666841,,,,,,,,
2020-05-05,125.32608795166016,125.41806030273438,122.9933090209961,123.26923370361328,99.74077606201172,2713963,,,,,,,,
2020-05-06,123.57023620605469,123.8879623413086,122.06521606445312,122.24080657958984,98.90866088867188,2593646,,,,,,,,
2020-05-07,123.49497985839844,123.62039947509766,121.15384674072266,121.85618591308594,98.59746551513672,3349757,,,,,,,,
2020-05-08,122.9765853881836,124.7324447631836,122.39130401611328,124.1722412109375,100.47145080566406,2594961,,,,,,,,
2020-05-11,123.59532165527344,123.71237182617188,121.73076629638672,121.84782409667969,98.59068298339844,3629382,,,,,,,,
2020-05-12,122.533447265625,123.09364318847656,118.26923370361328,118.3277587890625,95.74249267578125,3623880,,,,,,,,
2020-05-13,117.65050506591797,117.66722106933594,112.87625122070312,113.81270599365234,92.08924865722656,5747976,,,,,,,,
2020-05-14,112.87625122070312,113.8377914428711,109.63211059570312,113.70401000976562,92.00128936767578,7053649,,,,,,,,
2020-05-15,112.4832763671875,116.1120376586914,112.20735931396484,115.96154022216797,93.82791900634766,12095985,,,,,,,,
2020-05-18,119.6989974975586,125.18394470214844,119.155517578125,124.80769348144531,100.98558807373047,7196452,,,,,,,,
2020-05-19,124.16387939453125,126.79766082763672,123.21906280517578,124.06354522705078,100.38349914550781,4855640,,,,,,,,
2020-05-20,125.30936431884766,126.61370849609375,124.4397964477539,125.15050506591797,101.26297760009766,4100845,,,,,,,,
2020-05-21,123.52842712402344,124.28093719482422,121.52173614501953,121.91471862792969,99.62319946289062,3335764,,,,,,,,
2020-05-22,121.85618591308594,122.60869598388672,120.90300750732422,122.44147491455078,100.05364227294922,3183034,,,,,,,,
2020-05-26,125.77759552001953,127.90969848632812,124.74916076660156,127.15718841552734,103.90711212158203,5521095,,,,,,,,
2020-05-27,128.75418090820312,132.2407989501953,128.21070861816406,132.23243713378906,108.05438232421875,7243335,,,,,,,,
2020-05-28,132.70066833496094,133.67056274414062,128.87123107910156,131.1204071044922,107.14568328857422,8049917,,,,,,,,
2020-05-29,130.0167236328125,131.16220092773438,127.96822357177734,130.80267333984375,106.88603210449219,10324111,,,,,,,,
2020-06-01,130.39297485351562,131.73077392578125,129.50668334960938,130.0836181640625,106.2984619140625,2491746,,,,,,,,
2020-06-02,131.06187438964844,132.60870361328125,130.96153259277344,131.80601501464844,107.70594024658203,2791225,,,,,,,,
2020-06-03,133.23577880859375,135.16722106933594,132.54180908203125,134.7909698486328,110.14508819580078,4394463,,,,,,,,
2020-06-04,133.57859802246094,135.93646240234375,133.09364318847656,135.911376953125,111.06065368652344,3445317,,,,,,,,
2020-06-05,137.95986938476562,140.7608642578125,137.95986938476562,139.97491455078125,114.38119506835938,5414531,,,,,,,,
2020-06-08,139.71571350097656,141.755859375,138.1856231689453,139.52340698242188,114.0122299194336,3573170,,,,,,,,
2020-06-09,138.3612060546875,140.43478393554688,137.1906280517578,139.3812713623047,113.89610290527344,3781274,,,,,,,,
2020-06-10,139.54849243164062,139.9163818359375,136.9648895263672,137.04013061523438,111.9830093383789,3051355,,,,,,,,
2020-06-11,133.82943725585938,133.98829650878906,127.34949493408203,127.40802764892578,104.11209869384766,5999854,,,,,,,,
2020-06-12,130.6688995361328,131.6220703125,126.86454772949219,129.48995971679688,105.81333923339844,3586565,,,,,,,,
2020-06-15,126.15384674072266,133.46153259277344,125.8277587890625,131.8812713623047,107.76742553710938,4896185,,,,,,,,
2020-06-16,136.16220092773438,136.6053466796875,131.17892456054688,133.5033416748047,109.0928955078125,4050493,,,,,,,,
2020-06-17,133.9464874267578,134.50668334960938,132.91806030273438,133.12709045410156,108.78546905517578,2050662,,,,,,,,
2020-06-18,132.16555786132812,133.6371307373047,131.76422119140625,133.1187286376953,108.77861022949219,2160096,,,,,,,,
2020-06-19,134.90802001953125,135.52674865722656,130.8277587890625,132.23243713378906,108.05438232421875,7660619,,,,,,,,
2020-06-22,131.27090454101562,131.6220703125,130.0,131.01170349121094,107.0568618774414,2416996,,,,,,,,
2020-06-23,132.07357788085938,132.66722106933594,130.6354522705078,131.97325134277344,107.84257507324219,2752953,,,,,,,,
2020-06-24,130.67726135253906,131.04515075683594,126.84782409667969,127.27424621582031,104.00277709960938,3639189,,,,,,,,
2020-06-25,127.13211059570312,129.64047241210938,125.50167083740234,129.32273864746094,105.67668914794922,2464597,,,,,,,,
2020-06-26,129.26422119140625,129.4147186279297,126.69732666015625,127.52508544921875,104.2077407836914,3380374,,,,,,,,
2020-06-29,128.67892456054688,130.8612060546875,128.3277587890625,130.07525634765625,106.29163360595703,2565540,,,,,,,,
2020-06-30,129.52340698242188,131.02842712402344,128.80435180664062,130.42642211914062,106.57858276367188,3518154,,,,,,,,
2020-07-01,130.7190704345703,131.93980407714844,129.8578643798828,129.95819091796875,106.19597625732422,1944218,,,,,,,,
2020-07-02,131.78929138183594,132.84280395507812,130.81939697265625,131.30435180664062,107.29598999023438,2371429,,,,,,,,
2020-07-06,132.83444213867188,133.74581909179688,131.31271362304688,132.1906280517578,108.02021026611328,2511002,,,,,,,,
2020-07-07,130.50167846679688,131.35450744628906,129.33946228027344,129.4481658935547,105.77919006347656,1879753,,,,,,,,
2020-07-08,129.65719604492188,130.10032653808594,128.65383911132812,129.24749755859375,105.61522674560547,1987752,,,,,,,,
2020-07-09,128.69564819335938,129.3645477294922,126.28762817382812,126.63043212890625,103.4766616821289,2619240,,,,,,,,
2020-07-10,126.83110046386719,128.1354522705078,126.24581909179688,127.8010025024414,104.43318939208984,2337582,,,,,,,,
2020-07-13,129.05519104003906,131.21237182617188,128.8963165283203,129.4314422607422,105.76551818847656,2652489,,,,,,,,
2020-07-14,129.4314422607422,133.1354522705078,128.69564819335938,132.55853271484375,108.32085418701172,3825884,,,,,,,,
2020-07-15,133.76254272460938,134.93310546875,133.1521759033203,133.2190704345703,108.86061096191406,4152871,,,,,,,,
2020-07-16,133.1521759033203,134.54013061523438,132.14047241210938,134.19732666015625,109.6600112915039,2154594,,,,,,,,
2020-07-17,134.49832153320312,135.0836181640625,133.36956787109375,133.6371307373047,109.20221710205078,3051833,,,,,,,,
2020-07-20,132.81771850585938,132.83444213867188,130.744140625,130.744140625,106.83821868896484,2140960,,,,,,,,
2020-07-21,131.27090454101562,133.4698944091797,131.26254272460938,131.93980407714844,107.81525421142578,3297611,,,,,,,,
2020-07-22,131.63043212890625,133.72073364257812,131.28762817382812,132.70066833496094,108.43701934814453,2271922,,,,,,,,
2020-07-23,132.94314575195312,133.4866180419922,132.40802001953125,133.1856231689453,108.8332748413086,3223340,,,,,,,,
2020-07-24,133.82107543945312,135.11705017089844,132.7090301513672,133.64549255371094,109.20906829833984,3019541,,,,,,,,
2020-07-27,133.38629150390625,136.6053466796875,133.2190704345703,136.48829650878906,111.53207397460938,3825406,,,,,,,,
2020-07-28,129.99163818359375,131.6722412109375,128.59532165527344,129.8745880126953,106.12765502929688,9255605,,,,,,,,
2020-07-29,130.85284423828125,131.71405029296875,129.53176879882812,130.64381408691406,106.7562255859375,3973949,,,,,,,,
2020-07-30,129.02174377441406,129.3645477294922,126.55518341064453,127.19063568115234,103.93444061279297,3723148,,,,,,,,
2020-07-31,126.82273864746094,126.88127136230469,124.41471862792969,125.81103515625,102.80708312988281,3906614,,,,,,,,
2020-08-03,126.32942962646484,126.60535430908203,124.84114074707031,125.76087188720703,102.76611328125,2708820,,,,,,,,
2020-08-04,125.3344497680664,126.45484924316406,125.13378143310547,126.42976379394531,103.31269073486328,2314858,,,,,,,,
2020-08-05,127.22408294677734,129.93310546875,127.17391204833984,129.89129638671875,106.14130401611328,3162702,,,,,,,,
2020-08-06,130.37625122070312,130.844482421875,129.3311004638672,130.43478393554688,106.58541107177734,3451417,,,,,,,,
2020-08-07,130.42642211914062,132.45819091796875,129.65719604492188,132.38294982910156,108.17738342285156,2612423,,,,,,,,
2020-08-10,132.56689453125,135.11705017089844,132.56689453125,134.9832763671875,110.30223846435547,2718269,,,,,,,,
2020-08-11,137.23243713378906,139.3311004638672,136.32107543945312,136.6053466796875,111.62774658203125,4502342,,,,,,,,
2020-08-12,137.95986938476562,138.75418090820312,136.58026123046875,137.3411407470703,112.2289810180664,2486723,,,,,,,,
2020-08-13,138.3946533203125,140.04180908203125,137.75083923339844,138.67892456054688,113.32215881347656,3449264,,,,,,,,
2020-08-14,137.63377380371094,139.0468292236328,137.55853271484375,138.8795928955078,113.48611450195312,1922331,,,,,,,,
2020-08-17,138.1020050048828,139.1053466796875,136.8311004638672,137.71739196777344,112.53643798828125,2473448,,,,,,,,
2020-08-18,137.4832763671875,138.3277587890625,136.92308044433594,137.44146728515625,112.31097412109375,1816844,,,,,,,,
2020-08-19,137.90969848632812,138.5367889404297,136.93980407714844,137.09866333007812,112.03084564208984,2407309,,,,,,,,
2020-08-20,136.30435180664062,136.83946228027344,135.76922607421875,136.26254272460938,111.34760284423828,2380399,,,,,,,,
2020-08-21,134.55685424804688,136.02842712402344,134.3979949951172,135.2090301513672,111.49238586425781,2398698,,,,,,,,
2020-08-24,135.07525634765625,137.08193969726562,134.7407989501953,136.73077392578125,112.74720764160156,3114862,,,,,,,,
2020-08-25,137.84280395507812,138.1688995361328,135.80267333984375,136.37123107910156,112.45074462890625,2318446,,,,,,,,
2020-08-26,136.17892456054688,137.76756286621094,135.1923065185547,137.04013061523438,113.00228881835938,2994066,,,,,,,,
2020-08-27,137.54180908203125,138.2608642578125,136.43812561035156,137.1906280517578,113.12640380859375,2781776,,,,,,,,
2020-08-28,137.6588592529297,138.93812561035156,137.05685424804688,138.51170349121094,114.21577453613281,3643375,,,,,,,,
2020-08-31,138.09364318847656,138.5869598388672,135.52674865722656,136.30435180664062,112.39556884765625,3445796,,,,,,,,
2020-09-01,135.59364318847656,138.41973876953125,135.15049743652344,137.7926483154297,113.62283325195312,3469716,,,,,,,,
2020-09-02,138.09364318847656,142.14047241210938,138.07691955566406,141.73077392578125,116.87019348144531,4716665,,,,,,,,
2020-09-03,142.14047241210938,142.49163818359375,137.95150756835938,139.05519104003906,114.66390228271484,4163635,,,,,,,,
2020-09-04,140.6187286376953,141.3963165283203,137.04013061523438,138.6036834716797,114.29158020019531,3907332,,,,,,,,
2020-09-08,138.44480895996094,138.4866180419922,135.35116577148438,136.4297637939453,112.49901580810547,3425224,,,,,,,,
2020-09-09,137.12374877929688,139.9163818359375,137.12374877929688,138.54515075683594,114.24331665039062,3255153,,,,,,,,
2020-09-10,138.9966583251953,139.35618591308594,136.07859802246094,136.4130401611328,112.48519897460938,2456823,,,,,,,,
2020-09-11,136.655517578125,139.3812713623047,136.33779907226562,138.93812561035156,114.56739807128906,2031406,,,,,,,,
2020-09-14,140.18394470214844,141.66387939453125,139.155517578125,140.85284423828125,116.146240234375,2707983,,,,,,,,
2020-09-15,142.03176879882812,142.08193969726562,138.93812561035156,139.27256774902344,114.8431625366211,2459335,,,,,,,,
2020-09-16,140.35952758789062,143.06019592285156,140.05853271484375,141.73077392578125,116.87019348144531,3506313,,,,,,,,
2020-09-17,140.46823120117188,144.81605529785156,139.7909698486328,144.13043212890625,118.84891510009766,3296296,,,,,,,,
2020-09-18,143.8628692626953,144.4648895263672,141.69732666015625,141.76422119140625,116.89775848388672,4885062,,,,,,,,
2020-09-21,138.77926635742188,139.35618591308594,133.47825622558594,134.9163818359375,111.25104522705078,4678393,,,,,,,,
2020-09-22,134.66555786132812,136.8478240966797,134.13043212890625,135.73577880859375,111.92674255371094,2516145,,,,,,,,
2020-09-23,135.88629150390625,137.3244171142578,133.04347229003906,133.36956787109375,109.97555541992188,2688847,,,,,,,,
2020-09-24,133.277587890625,135.41806030273438,132.16555786132812,134.13043212890625,110.60299682617188,1877361,,,,,,,,
2020-09-25,133.2023468017578,134.59866333007812,132.82608032226562,134.00502014160156,110.49956512451172,2330884,,,,,,,,
2020-09-28,135.45150756835938,137.2407989501953,134.89129638671875,135.16722106933594,111.45791625976562,2509806,,,,,,,,
2020-09-29,135.1755828857422,135.40969848632812,132.7592010498047,133.6204071044922,110.18241119384766,2400013,,,,,,,,
2020-09-30,134.55685424804688,136.37123107910156,132.61705017089844,133.9297637939453,110.43749237060547,3656052,,,,,,,,
2020-10-01,134.33946228027344,135.36788940429688,131.87290954589844,132.76756286621094,109.47917175292969,2378964,,,,,,,,
2020-10-02,130.8277587890625,135.40133666992188,130.64381408691406,134.08026123046875,110.56161499023438,2115246,,,,,,,,
2020-10-05,135.66053771972656,136.7056884765625,135.25083923339844,136.07859802246094,112.20941925048828,1742572,,,,,,,,
2020-10-06,136.655517578125,138.54515075683594,135.3093719482422,135.64381408691406,111.85089874267578,2418192,,,,,,,,
2020-10-07,138.04347229003906,140.2592010498047,137.466552734375,139.2056884765625,114.78799438476562,2577858,,,,,,,,
2020-10-08,139.88294982910156,140.59364318847656,138.90467834472656,140.2257537841797,115.62913513183594,2275510,,,,,,,,
2020-10-09,141.20401000976562,142.54180908203125,140.42642211914062,141.55519104003906,116.72539520263672,2410538,,,,,,,,
2020-10-12,141.69732666015625,142.65049743652344,140.5685577392578,141.01170349121094,116.27722930908203,1834186,,,,,,,,
2020-10-13,140.7190704345703,141.68060302734375,138.79598999023438,139.32273864746094,114.88451385498047,1884059,,,,,,,,
2020-10-14,139.64047241210938,141.755859375,139.45652770996094,140.80267333984375,116.10486602783203,1716619,,,,,,,,
2020-10-15,138.83779907226562,141.87290954589844,138.62876892089844,141.37123107910156,116.5737075805664,1959168,,,,,,,,
2020-10-16,142.09030151367188,143.87123107910156,141.48829650878906,142.95150756835938,117.87677001953125,2964406,,,,,,,,
2020-10-19,142.99331665039062,144.1053466796875,141.19564819335938,141.76422119140625,116.89775848388672,2284240,,,,,,,,
2020-10-20,142.55853271484375,144.8076934814453,142.13211059570312,142.93478393554688,117.86298370361328,2168348,,,,,,,,
2020-10-21,142.42474365234375,143.90467834472656,141.3628692626953,141.4464874267578,116.63577270507812,1807276,,,,,,,,
2020-10-22,141.83946228027344,142.96823120117188,140.7943115234375,142.73411560058594,117.697509765625,1989187,,,,,,,,
2020-10-23,143.74581909179688,143.9632110595703,141.32107543945312,141.97325134277344,117.0700912475586,2556450,,,,,,,,
2020-10-26,140.20066833496094,140.54347229003906,137.4498291015625,138.9297637939453,114.56049346923828,3993205,,,,,,,,
2020-10-27,137.54180908203125,137.94314575195312,134.32273864746094,134.64047241210938,111.02357482910156,4657702,,,,,,,,
2020-10-28,133.6204071044922,136.16220092773438,132.2073516845703,132.5501708984375,109.29991149902344,3665860,,,,,,,,
2020-10-29,132.19898986816406,133.9297637939453,130.54347229003906,132.50836181640625,109.26541900634766,3206356,,,,,,,,
2020-10-30,132.38294982910156,133.74581909179688,131.27090454101562,133.74581909179688,110.28582763671875,2672462,,,,,,,,
2020-11-02,135.61036682128906,136.6387939453125,134.55685424804688,136.23745727539062,112.34044647216797,2531454,,,,,,,,
2020-11-03,137.84280395507812,139.48995971679688,136.90635681152344,138.38629150390625,114.11234283447266,2268692,,,,,,,,
2020-11-04,136.07859802246094,138.21070861816406,133.69564819335938,133.9130401611328,110.42371368408203,3756516,,,,,,,,
2020-11-05,135.5852813720703,137.466552734375,135.46823120117188,136.45484924316406,112.51970672607422,2605486,,,,,,,,
2020-11-06,136.83946228027344,137.3745880126953,135.09197998046875,136.30435180664062,112.39556884765625,2015260,,,,,,,,
2020-11-09,145.59364318847656,146.68060302734375,136.4130401611328,136.64715576171875,112.67826080322266,5284048,,,,,,,,
2020-11-10,138.1187286376953,141.5301055908203,137.00668334960938,141.42140197753906,116.61505889892578,4186478,,,,,,,,
2020-11-11,142.75083923339844,142.7592010498047,140.13377380371094,141.4799346923828,116.6633071899414,3449742,,,,,,,,
2020-11-12,140.59364318847656,141.4632110595703,138.44480895996094,139.67391967773438,115.17410278320312,2651173,,,,,,,,
2020-11-13,140.40133666992188,142.3578643798828,139.86622619628906,141.9648895263672,117.06324005126953,2167272,,,,,,,,
2020-11-16,144.3311004638672,145.39297485351562,142.2909698486328,145.36788940429688,119.86933135986328,2911423,,,,,,,,
2020-11-17,144.68228149414062,145.90301513671875,142.85952758789062,145.18394470214844,119.71763610839844,3097520,,,,,,,,
2020-11-18,145.90301513671875,146.0702362060547,143.25250244140625,143.31103515625,118.17325592041016,3128497,,,,,,,,
2020-11-19,142.61705017089844,143.71237182617188,141.55519104003906,143.4866180419922,119.341552734375,3571256,,,,,,,,
2020-11-20,143.3946533203125,144.60702514648438,142.94314575195312,144.55685424804688,120.23170471191406,3177652,,,,,,,,
2020-11-23,145.28428649902344,146.20401000976562,145.02508544921875,145.6020050048828,121.10099029541016,2468903,,,,,,,,
2020-11-24,146.32107543945312,148.17726135253906,146.23745727539062,148.06019592285156,123.1455307006836,3690856,,,,,,,,
2020-11-25,147.85952758789062,148.277587890625,146.69732666015625,148.09364318847656,123.17333221435547,2454431,,,,,,,,
2020-11-27,148.67892456054688,150.1923065185547,146.7976531982422,147.90133666992188,123.01338958740234,1515452,,,,,,,,
2020-11-30,146.9648895263672,147.15719604492188,144.3979949951172,144.42308044433594,120.12044525146484,7344995,,,,,,,,
2020-12-01,145.6688995361328,146.8979949951172,142.14883422851562,142.57525634765625,118.58354949951172,4616082,,,,,,,,
2020-12-02,142.3578643798828,144.2976531982422,142.3244171142578,143.68728637695312,119.50845336914062,2896473,,,,,,,,
2020-12-03,143.01004028320312,144.97491455078125,143.01004028320312,143.67056274414062,119.49453735351562,2843849,,,,,,,,
