date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ICE')","('high', 'ICE')","('low', 'ICE')","('close', 'ICE')","('adj_close', 'ICE')","('volume', 'ICE')","('currency', '')"
2020-02-26,92.1500015258789,94.5,91.7699966430664,93.86000061035156,86.92735290527344,3923900,,,,,,,,
2020-02-27,93.08000183105469,95.30999755859375,91.80000305175781,91.81999969482422,85.03800964355469,5272800,,,,,,,,
2020-02-28,90.66000366210938,92.63999938964844,87.41999816894531,89.22000122070312,82.63005828857422,7199900,,,,,,,,
2020-03-02,89.94000244140625,93.4000015258789,89.52999877929688,93.4000015258789,86.50131225585938,7056100,,,,,,,,
2020-03-03,93.62000274658203,96.22000122070312,92.23999786376953,94.94000244140625,87.92756652832031,6139200,,,,,,,,
2020-03-04,95.25,100.45999908447266,94.86000061035156,100.16999816894531,92.77127838134766,5223500,,,,,,,,
2020-03-05,98.20999908447266,99.30999755859375,96.7699966430664,97.91000366210938,90.67820739746094,3752300,,,,,,,,
2020-03-06,95.12999725341797,96.58000183105469,92.18000030517578,94.04000091552734,87.09403228759766,5964000,,,,,,,,
2020-03-09,88.93000030517578,91.93000030517578,87.66999816894531,88.62000274658203,82.07437133789062,5790200,,,,,,,,
2020-03-10,90.81999969482422,91.5,86.8499984741211,90.55000305175781,83.86182403564453,5243100,,,,,,,,
2020-03-11,88.23999786376953,89.30999755859375,84.95999908447266,86.19999694824219,79.8331069946289,4539900,,,,,,,,
2020-03-12,80.43000030517578,83.04000091552734,75.45999908447266,75.61000061035156,70.02530670166016,6554300,,,,,,,,
2020-03-13,79.7699966430664,83.29000091552734,76.77999877929688,83.12000274658203,76.98060607910156,7338700,,,,,,,,
2020-03-16,75.02999877929688,79.94999694824219,72.81999969482422,74.12999725341797,68.9033203125,5791800,,,,,,,,
2020-03-17,75.80999755859375,78.87999725341797,73.70999908447266,76.79000091552734,71.3757553100586,7108100,,,,,,,,
2020-03-18,72.72000122070312,73.58000183105469,66.04000091552734,70.08000183105469,65.13887786865234,8145300,,,,,,,,
2020-03-19,70.02999877929688,74.94000244140625,64.11000061035156,73.68000030517578,68.48504638671875,5503100,,,,,,,,
2020-03-20,73.7699966430664,74.0999984741211,68.81999969482422,72.98999786376953,67.84369659423828,8462600,,,,,,,,
2020-03-23,72.23999786376953,72.41000366210938,63.5099983215332,66.8499984741211,62.13660430908203,6813600,,,,,,,,
2020-03-24,70.30000305175781,74.1500015258789,69.88999938964844,73.66000366210938,68.4664535522461,5101200,,,,,,,,
2020-03-25,73.48999786376953,77.54000091552734,72.51000213623047,74.5199966430664,69.26580810546875,4553200,,,,,,,,
2020-03-26,75.41000366210938,80.69999694824219,75.41000366210938,79.81999969482422,74.192138671875,4670400,,,,,,,,
2020-03-27,77.66000366210938,84.3499984741211,77.31999969482422,81.25,75.52130126953125,4639700,,,,,,,,
2020-03-30,82.06999969482422,84.5,81.26000213623047,83.80999755859375,77.90081787109375,4768800,,,,,,,,
2020-03-31,82.55000305175781,82.95999908447266,80.29000091552734,80.75,75.05656433105469,3815600,,,,,,,,
2020-04-01,77.37999725341797,80.12000274658203,77.37999725341797,79.30999755859375,73.71808624267578,3229100,,,,,,,,
2020-04-02,79.0,81.38999938964844,77.16999816894531,81.13999938964844,75.4190902709961,2963200,,,,,,,,
2020-04-03,80.8499984741211,82.94999694824219,80.70999908447266,80.98999786376953,75.2796401977539,4932300,,,,,,,,
2020-04-06,83.54000091552734,85.66000366210938,82.44999694824219,84.43000030517578,78.47709655761719,4128100,,,,,,,,
2020-04-07,87.16999816894531,87.16999816894531,82.11000061035156,82.30000305175781,76.49727630615234,4680500,,,,,,,,
2020-04-08,83.19000244140625,85.95999908447266,82.30000305175781,85.33999633789062,79.32292175292969,3512100,,,,,,,,
2020-04-09,86.19999694824219,87.87000274658203,85.86000061035156,87.37999725341797,81.21910095214844,4285600,,,,,,,,
2020-04-13,86.69000244140625,86.69000244140625,84.66999816894531,85.18000030517578,79.17422485351562,2499300,,,,,,,,
2020-04-14,86.70999908447266,87.5,86.16000366210938,87.0,80.86589050292969,3350600,,,,,,,,
2020-04-15,86.0199966430664,86.73999786376953,85.4000015258789,86.25,80.16877746582031,3483100,,,,,,,,
2020-04-16,86.6500015258789,88.44000244140625,86.0,88.0999984741211,81.88833618164062,2675800,,,,,,,,
2020-04-17,89.70999908447266,90.55000305175781,87.87000274658203,90.4000015258789,84.02616882324219,3854600,,,,,,,,
2020-04-20,90.83000183105469,91.7300033569336,88.18000030517578,89.4000015258789,83.09667205810547,4323000,,,,,,,,
2020-04-21,87.83999633789062,88.98999786376953,86.73999786376953,87.52999877929688,81.3585205078125,3154600,,,,,,,,
2020-04-22,88.73999786376953,90.05000305175781,87.04000091552734,89.19000244140625,82.9014892578125,2237300,,,,,,,,
2020-04-23,89.06999969482422,90.30999755859375,88.1500015258789,88.5,82.26013946533203,2204600,,,,,,,,
2020-04-24,89.20999908447266,89.33000183105469,87.80999755859375,88.91999816894531,82.6505126953125,1804400,,,,,,,,
2020-04-27,90.01000213623047,92.58000183105469,89.80000305175781,92.3499984741211,85.83866882324219,2273800,,,,,,,,
2020-04-28,93.51000213623047,94.19999694824219,90.16000366210938,90.29000091552734,83.9239273071289,2333000,,,,,,,,
2020-04-29,91.69999694824219,92.26000213623047,90.55999755859375,90.69999694824219,84.30502319335938,2054500,,,,,,,,
2020-04-30,90.04000091552734,91.8499984741211,89.02999877929688,89.44999694824219,83.14313507080078,3764200,,,,,,,,
2020-05-01,88.55000305175781,90.63999938964844,88.12000274658203,88.66999816894531,82.41813659667969,3026200,,,,,,,,
2020-05-04,88.1500015258789,90.5,87.51000213623047,89.66999816894531,83.34764862060547,3015400,,,,,,,,
2020-05-05,89.8499984741211,93.77999877929688,89.68000030517578,92.97000122070312,86.41496276855469,2676900,,,,,,,,
2020-05-06,93.33999633789062,93.44000244140625,91.6500015258789,91.73999786376953,85.27168273925781,2318900,,,,,,,,
2020-05-07,92.98999786376953,94.68000030517578,92.61000061035156,93.08999633789062,86.52649688720703,2064500,,,,,,,,
2020-05-08,94.66000366210938,94.69999694824219,92.7699966430664,93.5199966430664,86.92617797851562,2126700,,,,,,,,
2020-05-11,93.22000122070312,94.31999969482422,92.69999694824219,94.0999984741211,87.46530151367188,3081300,,,,,,,,
2020-05-12,94.66000366210938,94.69999694824219,92.51000213623047,92.55000305175781,86.02457427978516,2624500,,,,,,,,
2020-05-13,92.16999816894531,93.98999786376953,91.41000366210938,93.30000305175781,86.72169494628906,3332700,,,,,,,,
2020-05-14,91.7699966430664,93.2699966430664,91.01000213623047,93.25,86.67522430419922,2450400,,,,,,,,
2020-05-15,92.91999816894531,94.08999633789062,92.68000030517578,93.47000122070312,86.87969970703125,2595800,,,,,,,,
2020-05-18,95.26000213623047,96.73999786376953,94.38999938964844,96.0,89.23133087158203,2872200,,,,,,,,
2020-05-19,95.51000213623047,96.13999938964844,92.69000244140625,92.95999908447266,86.40565490722656,2656300,,,,,,,,
2020-05-20,94.05999755859375,94.36000061035156,93.08999633789062,93.44999694824219,86.86111450195312,3702000,,,,,,,,
2020-05-21,93.19999694824219,93.72000122070312,92.04000091552734,92.86000061035156,86.31273651123047,2397500,,,,,,,,
2020-05-22,93.16000366210938,93.83999633789062,92.41999816894531,93.7699966430664,87.15856170654297,1747500,,,,,,,,
2020-05-26,95.33999633789062,95.69000244140625,94.0199966430664,94.2300033569336,87.58611297607422,2689600,,,,,,,,
2020-05-27,94.87000274658203,94.98999786376953,91.88999938964844,92.83000183105469,86.28484344482422,3450100,,,,,,,,
2020-05-28,93.87000274658203,95.62999725341797,93.11000061035156,94.87000274658203,88.1810073852539,2682000,,,,,,,,
2020-05-29,94.91999816894531,97.37000274658203,94.54000091552734,97.25,90.39319610595703,3405600,,,,,,,,
2020-06-01,97.4000015258789,98.4800033569336,96.93000030517578,97.62000274658203,90.73711395263672,2137300,,,,,,,,
2020-06-02,98.04000091552734,98.12000274658203,95.93000030517578,96.3499984741211,89.55665588378906,3342800,,,,,,,,
2020-06-03,96.62999725341797,98.16000366210938,95.94999694824219,97.87999725341797,90.97877502441406,2781800,,,,,,,,
2020-06-04,97.20999908447266,97.47000122070312,95.0,95.79000091552734,89.03614044189453,3720900,,,,,,,,
2020-06-05,96.0,98.38999938964844,93.4800033569336,97.80999755859375,90.91370391845703,3964700,,,,,,,,
2020-06-08,97.25,97.7300033569336,96.41999816894531,97.4800033569336,90.60697174072266,5449400,,,,,,,,
2020-06-09,97.05999755859375,98.16999816894531,96.68000030517578,97.44000244140625,90.56981658935547,2202200,,,,,,,,
2020-06-10,97.4800033569336,97.91000366210938,96.56999969482422,97.30999755859375,90.44896697998047,2466900,,,,,,,,
2020-06-11,96.98999786376953,97.0,91.77999877929688,92.04000091552734,85.55054473876953,3560700,,,,,,,,
2020-06-12,93.58999633789062,94.45999908447266,91.55999755859375,93.26000213623047,86.68452453613281,2808800,,,,,,,,
2020-06-15,91.33999633789062,94.04000091552734,90.76000213623047,93.7699966430664,87.4398422241211,2437000,,,,,,,,
2020-06-16,95.75,95.75,93.4000015258789,94.66000366210938,88.26976776123047,2266200,,,,,,,,
2020-06-17,95.16999816894531,95.22000122070312,94.36000061035156,94.62000274658203,88.2324447631836,3188400,,,,,,,,
2020-06-18,94.43000030517578,94.63999938964844,93.66000366210938,94.38999938964844,88.01799011230469,1944200,,,,,,,,
2020-06-19,95.7300033569336,95.76000213623047,93.48999786376953,94.5199966430664,88.13919830322266,4015800,,,,,,,,
2020-06-22,94.16999816894531,94.94999694824219,93.73999786376953,94.30999755859375,87.94336700439453,1570600,,,,,,,,
2020-06-23,95.02999877929688,95.25,93.44999694824219,93.5,87.18807983398438,2055000,,,,,,,,
2020-06-24,92.91999816894531,93.26000213623047,90.44999694824219,90.70999908447266,84.5864028930664,3967700,,,,,,,,
2020-06-25,90.86000061035156,92.95999908447266,90.01000213623047,92.83000183105469,86.56328582763672,2718900,,,,,,,,
2020-06-26,92.13999938964844,92.79000091552734,90.33000183105469,90.4000015258789,84.2973403930664,3368700,,,,,,,,
2020-06-29,91.29000091552734,91.29000091552734,90.0999984741211,90.4000015258789,84.2973403930664,2186600,,,,,,,,
2020-06-30,90.30999755859375,91.86000061035156,90.30999755859375,91.5999984741211,85.41632843017578,5300800,,,,,,,,
2020-07-01,91.68000030517578,93.9000015258789,91.56999969482422,93.30000305175781,87.0015640258789,2304000,,,,,,,,
2020-07-02,94.55000305175781,94.5999984741211,92.19000244140625,92.26000213623047,86.0317611694336,2084900,,,,,,,,
2020-07-06,93.5,93.54000091552734,92.1500015258789,92.52999877929688,86.28353881835938,1921600,,,,,,,,
2020-07-07,92.0,93.11000061035156,91.98999786376953,92.56999969482422,86.32086181640625,2085700,,,,,,,,
2020-07-08,92.68000030517578,93.87000274658203,92.55000305175781,93.83999633789062,87.50511932373047,2530000,,,,,,,,
2020-07-09,94.12999725341797,94.12999725341797,91.5,92.13999938964844,85.91986846923828,1888600,,,,,,,,
2020-07-10,92.23999786376953,92.69999694824219,91.55000305175781,92.55000305175781,86.30218505859375,1784100,,,,,,,,
2020-07-13,92.7300033569336,94.31999969482422,91.72000122070312,91.83000183105469,85.63079071044922,2435800,,,,,,,,
2020-07-14,91.83999633789062,92.33999633789062,90.83999633789062,91.72000122070312,85.52823638916016,2387100,,,,,,,,
2020-07-15,92.76000213623047,93.81999969482422,91.51000213623047,93.23999786376953,86.94561767578125,3542200,,,,,,,,
2020-07-16,92.88999938964844,93.61000061035156,92.05999755859375,92.37000274658203,86.13434600830078,2401400,,,,,,,,
2020-07-17,92.83000183105469,94.04000091552734,92.55000305175781,93.83000183105469,87.49578857421875,2094900,,,,,,,,
2020-07-20,93.38999938964844,94.62999725341797,93.22000122070312,94.25,87.8874282836914,1900400,,,,,,,,
2020-07-21,94.29000091552734,95.45999908447266,94.26000213623047,95.11000061035156,88.68936920166016,2420300,,,,,,,,
2020-07-22,94.66000366210938,96.20999908447266,94.38999938964844,96.05999755859375,89.57523345947266,2908100,,,,,,,,
2020-07-23,96.29000091552734,97.04000091552734,95.5199966430664,95.8499984741211,89.3794174194336,3245200,,,,,,,,
2020-07-24,95.8499984741211,96.54000091552734,95.5,96.31999969482422,89.81771087646484,3222000,,,,,,,,
2020-07-27,95.91999816894531,96.52999877929688,94.54000091552734,94.54000091552734,88.1578598022461,3023700,,,,,,,,
2020-07-28,94.58000183105469,94.68000030517578,92.81999969482422,92.91999816894531,86.647216796875,3218700,,,,,,,,
2020-07-29,92.8499984741211,94.7699966430664,92.80999755859375,94.30000305175781,87.93405151367188,2489500,,,,,,,,
2020-07-30,93.62999725341797,95.37999725341797,93.3499984741211,94.37000274658203,87.99933624267578,3402900,,,,,,,,
2020-07-31,94.72000122070312,96.83000183105469,93.91000366210938,96.77999877929688,90.24663543701172,3423700,,,,,,,,
2020-08-03,97.12000274658203,97.9000015258789,95.94000244140625,96.27999877929688,89.7803726196289,2873300,,,,,,,,
2020-08-04,95.70999908447266,96.0199966430664,95.04000091552734,95.77999877929688,89.31414794921875,1834600,,,,,,,,
2020-08-05,96.1500015258789,96.56999969482422,95.68000030517578,96.16000366210938,89.66850280761719,2217900,,,,,,,,
2020-08-06,95.9000015258789,97.73999786376953,95.77999877929688,97.45999908447266,90.88072204589844,3174300,,,,,,,,
2020-08-07,96.91999816894531,101.11000061035156,95.27999877929688,100.95999908447266,94.14445495605469,5646100,,,,,,,,
2020-08-10,100.95999908447266,101.11000061035156,98.5,99.16000366210938,92.46597290039062,3587500,,,,,,,,
2020-08-11,99.87000274658203,99.87000274658203,98.37000274658203,98.61000061035156,91.95309448242188,3825200,,,,,,,,
2020-08-12,99.33000183105469,100.0999984741211,99.0999984741211,99.43000030517578,92.71774291992188,2859800,,,,,,,,
2020-08-13,99.18000030517578,100.73999786376953,98.87999725341797,100.19999694824219,93.4357681274414,5028700,,,,,,,,
2020-08-14,100.11000061035156,102.95999908447266,100.08999633789062,102.48999786376953,95.57115936279297,4239600,,,,,,,,
2020-08-17,102.5,104.30000305175781,102.0999984741211,104.05000305175781,97.02586364746094,4852100,,,,,,,,
2020-08-18,103.31999969482422,104.5999984741211,102.91000366210938,104.37999725341797,97.33357238769531,3333700,,,,,,,,
2020-08-19,104.62000274658203,104.83000183105469,103.26000213623047,103.52999877929688,96.54097747802734,2726700,,,,,,,,
2020-08-20,103.0,104.18000030517578,102.95999908447266,103.75,96.7461166381836,3332400,,,,,,,,
2020-08-21,103.79000091552734,104.44000244140625,103.33000183105469,104.19999694824219,97.16572570800781,2333500,,,,,,,,
2020-08-24,104.70999908447266,105.98999786376953,103.98999786376953,105.80999755859375,98.66704559326172,3492300,,,,,,,,
2020-08-25,105.88999938964844,105.88999938964844,104.01000213623047,104.44000244140625,97.3895492553711,3434800,,,,,,,,
2020-08-26,104.5,105.41999816894531,103.5999984741211,105.0,97.91173553466797,1944400,,,,,,,,
2020-08-27,105.16999816894531,105.47000122070312,104.43000030517578,105.01000213623047,97.9210433959961,2968300,,,,,,,,
2020-08-28,105.7300033569336,105.8499984741211,104.83999633789062,105.55999755859375,98.43390655517578,2053100,,,,,,,,
2020-08-31,105.75,106.62999725341797,105.45999908447266,106.2300033569336,99.05870056152344,2321500,,,,,,,,
2020-09-01,105.9000015258789,106.55000305175781,105.76000213623047,106.5199966430664,99.32909393310547,2670700,,,,,,,,
2020-09-02,106.01000213623047,106.98999786376953,105.66999816894531,106.33000183105469,99.15194702148438,3027800,,,,,,,,
2020-09-03,106.76000213623047,106.87000274658203,102.6500015258789,103.22000122070312,96.25189971923828,4110300,,,,,,,,
2020-09-04,103.33000183105469,103.72000122070312,98.63999938964844,100.08000183105469,93.32386779785156,4906700,,,,,,,,
2020-09-08,99.33000183105469,99.6500015258789,98.37000274658203,98.81999969482422,92.14892578125,3258100,,,,,,,,
2020-09-09,99.77999877929688,102.08999633789062,99.31999969482422,101.20999908447266,94.37757873535156,2718400,,,,,,,,
2020-09-10,99.83999633789062,100.37999725341797,98.19000244140625,98.25,91.61740112304688,5602700,,,,,,,,
2020-09-11,98.69000244140625,99.26000213623047,97.51000213623047,98.2300033569336,91.5987777709961,3219900,,,,,,,,
2020-09-14,99.37000274658203,100.86000061035156,98.9000015258789,100.45999908447266,93.67821502685547,2994400,,,,,,,,
2020-09-15,100.58999633789062,101.3499984741211,100.33000183105469,100.52999877929688,94.02426147460938,3270600,,,,,,,,
2020-09-16,101.0,102.47000122070312,100.73999786376953,100.91000366210938,94.37966918945312,2258100,,,,,,,,
2020-09-17,99.86000061035156,100.4000015258789,99.23999786376953,99.95999908447266,93.49116516113281,2520700,,,,,,,,
2020-09-18,100.0,100.5999984741211,98.76000213623047,99.20999908447266,92.78968048095703,4798600,,,,,,,,
2020-09-21,97.7699966430664,99.33999633789062,97.63999938964844,99.2699966430664,92.8458023071289,2923300,,,,,,,,
2020-09-22,99.37000274658203,100.0,97.62000274658203,98.80000305175781,92.4062271118164,2522500,,,,,,,,
2020-09-23,98.94999694824219,99.72000122070312,96.79000091552734,97.0,90.72271728515625,2456300,,,,,,,,
2020-09-24,97.20999908447266,98.69999694824219,96.66999816894531,98.33000183105469,91.96664428710938,2531000,,,,,,,,
2020-09-25,97.47000122070312,100.62000274658203,97.44000244140625,100.55999755859375,94.05231475830078,2512400,,,,,,,,
2020-09-28,101.27999877929688,102.30999755859375,101.11000061035156,101.2300033569336,94.6789779663086,1855900,,,,,,,,
2020-09-29,101.41000366210938,101.77999877929688,96.9000015258789,99.16999816894531,92.75228118896484,4536100,,,,,,,,
2020-09-30,99.54000091552734,101.1500015258789,99.16999816894531,100.05000305175781,93.57532501220703,2344600,,,,,,,,
2020-10-01,101.08999633789062,102.11000061035156,100.52999877929688,101.43000030517578,94.86602020263672,2239200,,,,,,,,
2020-10-02,100.2300033569336,101.8499984741211,100.19000244140625,101.33999633789062,94.7818374633789,1925400,,,,,,,,
2020-10-05,101.77999877929688,102.06999969482422,100.7699966430664,101.80999755859375,95.221435546875,1635700,,,,,,,,
2020-10-06,102.48999786376953,102.48999786376953,100.5999984741211,101.01000213623047,94.47321319580078,2470300,,,,,,,,
2020-10-07,101.4800033569336,102.16000366210938,100.29000091552734,100.8499984741211,94.32355499267578,2383200,,,,,,,,
2020-10-08,101.29000091552734,102.2699966430664,100.94000244140625,101.44000244140625,94.87537384033203,2251500,,,,,,,,
2020-10-09,101.97000122070312,102.29000091552734,101.16000366210938,101.38999938964844,94.82860565185547,1910900,,,,,,,,
2020-10-12,101.68000030517578,103.11000061035156,101.55000305175781,102.95999908447266,96.29700469970703,3357400,,,,,,,,
2020-10-13,103.0,103.87999725341797,101.9800033569336,102.6500015258789,96.00706481933594,3454100,,,,,,,,
2020-10-14,102.87000274658203,103.44999694824219,101.5999984741211,102.30999755859375,95.68907165527344,2602900,,,,,,,,
2020-10-15,101.2300033569336,102.25,100.9000015258789,102.06999969482422,95.46459197998047,2144700,,,,,,,,
2020-10-16,102.47000122070312,102.62999725341797,101.16999816894531,101.30000305175781,94.74443054199219,2410600,,,,,,,,
2020-10-19,101.6500015258789,101.66999816894531,98.31999969482422,98.44999694824219,92.07886505126953,2806000,,,,,,,,
2020-10-20,98.94000244140625,100.97000122070312,98.83999633789062,99.94999694824219,93.48179626464844,2026500,,,,,,,,
2020-10-21,99.81999969482422,100.76000213623047,99.06999969482422,99.47000122070312,93.03287506103516,1847900,,,,,,,,
2020-10-22,99.5999984741211,100.20999908447266,99.12000274658203,99.36000061035156,92.92997741699219,1973800,,,,,,,,
2020-10-23,100.0,100.08000183105469,98.75,98.94999694824219,92.54650115966797,2039900,,,,,,,,
2020-10-26,98.05000305175781,98.25,97.18000030517578,97.76000213623047,91.43353271484375,2552100,,,,,,,,
2020-10-27,97.95999908447266,98.63999938964844,97.4800033569336,97.55999755859375,91.24646759033203,1922700,,,,,,,,
2020-10-28,95.8499984741211,96.11000061035156,93.63999938964844,93.7699966430664,87.70172882080078,3170400,,,,,,,,
2020-10-29,93.36000061035156,96.33000183105469,92.41000366210938,95.69999694824219,89.50684356689453,3823000,,,,,,,,
2020-10-30,94.94999694824219,95.87000274658203,93.36000061035156,94.4000015258789,88.29096984863281,3520600,,,,,,,,
2020-11-02,95.87000274658203,97.33999633789062,93.97000122070312,94.66000366210938,88.5341567993164,3016600,,,,,,,,
2020-11-03,95.95999908447266,97.86000061035156,95.30000305175781,96.05999755859375,89.84353637695312,2251200,,,,,,,,
2020-11-04,97.52999877929688,100.62999725341797,96.56999969482422,98.36000061035156,91.99468994140625,2989700,,,,,,,,
2020-11-05,101.91000366210938,102.33000183105469,100.44000244140625,100.95999908447266,94.42644500732422,6270000,,,,,,,,
2020-11-06,101.19000244140625,101.48999786376953,98.56999969482422,100.66000366210938,94.14585876464844,2542300,,,,,,,,
2020-11-09,105.04000091552734,105.04000091552734,97.9000015258789,98.22000122070312,91.86373138427734,5231500,,,,,,,,
2020-11-10,98.0199966430664,98.30999755859375,96.13999938964844,98.0,91.65798950195312,3570100,,,,,,,,
2020-11-11,99.08000183105469,100.86000061035156,99.06999969482422,99.9800033569336,93.50985717773438,2352600,,,,,,,,
2020-11-12,99.77999877929688,99.77999877929688,97.58000183105469,98.30999755859375,91.94793701171875,2104200,,,,,,,,
2020-11-13,98.72000122070312,99.68000030517578,98.4000015258789,99.3499984741211,92.9206314086914,1446000,,,,,,,,
2020-11-16,100.13999938964844,100.36000061035156,98.9000015258789,99.70999908447266,93.25732421875,1996700,,,,,,,,
2020-11-17,99.29000091552734,100.47000122070312,98.75,100.02999877929688,93.55661010742188,2056500,,,,,,,,
2020-11-18,99.87999725341797,100.68000030517578,99.22000122070312,99.45999908447266,93.02352142333984,1954300,,,,,,,,
2020-11-19,101.0,101.76000213623047,99.5199966430664,100.9000015258789,94.37030029296875,2278900,,,,,,,,
2020-11-20,100.88999938964844,101.79000091552734,100.88999938964844,101.05999755859375,94.51995086669922,3639400,,,,,,,,
2020-11-23,101.5,103.1500015258789,101.2699966430664,102.36000061035156,95.73582458496094,2131300,,,,,,,,
2020-11-24,102.61000061035156,103.95999908447266,102.0999984741211,103.06999969482422,96.39989471435547,2470400,,,,,,,,
2020-11-25,103.44999694824219,104.12999725341797,102.5,103.93000030517578,97.2042465209961,1930100,,,,,,,,
2020-11-27,104.12999725341797,105.02999877929688,103.94999694824219,104.98999786376953,98.19563293457031,1593300,,,,,,,,
2020-11-30,104.97000122070312,105.6500015258789,104.55000305175781,105.51000213623047,98.68199157714844,4146500,,,,,,,,
2020-12-01,106.20999908447266,107.37000274658203,105.63999938964844,107.16000366210938,100.2251968383789,4498900,,,,,,,,
2020-12-02,106.83999633789062,107.20999908447266,105.6500015258789,106.55999755859375,99.66402435302734,2627300,,,,,,,,
2020-12-03,106.38999938964844,108.04000091552734,105.76000213623047,107.45999908447266,100.50577545166016,4226400,,,,,,,,
2020-12-04,108.02999877929688,109.8499984741211,108.02999877929688,109.2300033569336,102.1612548828125,2376200,,,,,,,,
2020-12-07,109.18000030517578,110.61000061035156,109.04000091552734,110.27999877929688,103.14330291748047,2293600,,,,,,,,
2020-12-08,110.01000213623047,110.4000015258789,109.19999694824219,110.05999755859375,102.93753051757812,2451100,,,,,,,,
2020-12-09,109.83999633789062,110.70999908447266,109.05000305175781,110.16999816894531,103.04041290283203,2217300,,,,,,,,
