date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FMCKL')","('high', 'FMCKL')","('low', 'FMCKL')","('close', 'FMCKL')","('adj_close', 'FMCKL')","('volume', 'FMCKL')","('currency', '')"
2020-01-02,11.050000190734863,11.600000381469727,11.050000190734863,11.600000381469727,11.600000381469727,10410,,,,,,,,
2020-01-03,11.5,11.600000381469727,11.5,11.600000381469727,11.600000381469727,5600,,,,,,,,
2020-01-06,11.600000381469727,11.949999809265137,11.600000381469727,11.670000076293945,11.670000076293945,33802,,,,,,,,
2020-01-07,11.75,11.9399995803833,11.520000457763672,11.520000457763672,11.520000457763672,171200,,,,,,,,
2020-01-08,11.619999885559082,11.800000190734863,11.609999656677246,11.800000190734863,11.800000190734863,16234,,,,,,,,
2020-01-09,11.6899995803833,11.770000457763672,11.6899995803833,11.770000457763672,11.770000457763672,1043,,,,,,,,
2020-01-10,11.899999618530273,11.899999618530273,11.880000114440918,11.880000114440918,11.880000114440918,1300,,,,,,,,
2020-01-13,11.5,11.5,10.649999618530273,11.25,11.25,209370,,,,,,,,
2020-01-14,11.125,11.399999618530273,10.100000381469727,10.649999618530273,10.649999618530273,441555,,,,,,,,
2020-01-15,10.800000190734863,11.100000381469727,10.800000190734863,10.899999618530273,10.899999618530273,265197,,,,,,,,
2020-01-16,10.989999771118164,11.0,10.475000381469727,10.5,10.5,787889,,,,,,,,
2020-01-17,11.0,11.0,10.800000190734863,10.899999618530273,10.899999618530273,31971,,,,,,,,
2020-01-21,10.899999618530273,10.899999618530273,10.850000381469727,10.899999618530273,10.899999618530273,6250,,,,,,,,
2020-01-22,10.875,10.875,10.699999809265137,10.779999732971191,10.779999732971191,6700,,,,,,,,
2020-01-23,10.649999618530273,10.75,10.595000267028809,10.75,10.75,13032,,,,,,,,
2020-01-24,10.75,10.75,10.75,10.75,10.75,700,,,,,,,,
2020-01-27,10.699999809265137,10.800000190734863,10.699999809265137,10.791000366210938,10.791000366210938,5000,,,,,,,,
2020-01-28,10.75,10.75,10.600000381469727,10.649999618530273,10.649999618530273,2394,,,,,,,,
2020-01-29,10.600000381469727,10.600000381469727,10.399999618530273,10.5,10.5,4222,,,,,,,,
2020-01-30,10.350000381469727,10.5,10.25,10.5,10.5,12108,,,,,,,,
2020-01-31,10.350000381469727,10.5,10.300000190734863,10.5,10.5,7189,,,,,,,,
2020-02-03,10.539999961853027,10.539999961853027,10.539999961853027,10.539999961853027,10.539999961853027,1100,,,,,,,,
2020-02-04,10.699999809265137,10.850000381469727,10.5,10.75,10.75,456432,,,,,,,,
2020-02-05,10.649999618530273,10.899999618530273,10.649999618530273,10.899999618530273,10.899999618530273,248012,,,,,,,,
2020-02-06,10.800000190734863,10.850000381469727,10.75,10.850000381469727,10.850000381469727,1600,,,,,,,,
2020-02-07,10.869999885559082,10.869999885559082,10.829999923706055,10.869999885559082,10.869999885559082,5300,,,,,,,,
2020-02-10,10.869999885559082,10.869999885559082,10.869999885559082,10.869999885559082,10.869999885559082,0,,,,,,,,
2020-02-11,10.850000381469727,10.899999618530273,10.850000381469727,10.899999618530273,10.899999618530273,97287,,,,,,,,
2020-02-12,10.899999618530273,11.100000381469727,10.899999618530273,11.100000381469727,11.100000381469727,1700,,,,,,,,
2020-02-13,11.0,11.100000381469727,11.0,11.100000381469727,11.100000381469727,7770,,,,,,,,
2020-02-14,11.109999656677246,11.109999656677246,11.109999656677246,11.109999656677246,11.109999656677246,500,,,,,,,,
2020-02-18,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,100,,,,,,,,
2020-02-19,10.75,10.949999809265137,10.649999618530273,10.949999809265137,10.949999809265137,2900,,,,,,,,
2020-02-20,11.0,11.100000381469727,11.0,11.0,11.0,303,,,,,,,,
2020-02-21,10.899999618530273,11.0,10.75,10.949999809265137,10.949999809265137,8600,,,,,,,,
2020-02-24,10.850000381469727,10.949999809265137,10.850000381469727,10.949999809265137,10.949999809265137,650,,,,,,,,
2020-02-25,10.949999809265137,10.949999809265137,10.800000190734863,10.800000190734863,10.800000190734863,8000,,,,,,,,
2020-02-26,10.850000381469727,10.899999618530273,10.680000305175781,10.800000190734863,10.800000190734863,2110,,,,,,,,
2020-02-27,10.680000305175781,10.680000305175781,10.0,10.479999542236328,10.479999542236328,5300,,,,,,,,
2020-02-28,10.050000190734863,10.149999618530273,9.699999809265137,10.149999618530273,10.149999618530273,314283,,,,,,,,
2020-03-02,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,0,,,,,,,,
2020-03-03,10.149999618530273,10.149999618530273,9.680000305175781,10.100000381469727,10.100000381469727,10671,,,,,,,,
2020-03-04,9.899999618530273,10.100000381469727,9.899999618530273,10.100000381469727,10.100000381469727,1827,,,,,,,,
2020-03-05,9.670000076293945,10.099900245666504,9.670000076293945,9.899999618530273,9.899999618530273,1500,,,,,,,,
2020-03-06,9.800000190734863,9.800000190734863,9.600000381469727,9.75,9.75,1631,,,,,,,,
2020-03-09,9.329999923706055,9.329999923706055,8.25,8.25,8.25,12863,,,,,,,,
2020-03-10,8.5,8.649999618530273,8.199999809265137,8.300000190734863,8.300000190734863,8183,,,,,,,,
2020-03-11,8.199999809265137,8.359999656677246,8.050000190734863,8.289999961853027,8.289999961853027,26819,,,,,,,,
2020-03-12,8.0,8.0,6.900000095367432,7.099999904632568,7.099999904632568,7778,,,,,,,,
2020-03-13,7.400000095367432,7.599999904632568,7.050000190734863,7.449999809265137,7.449999809265137,3500,,,,,,,,
2020-03-16,6.75,6.75,6.539999961853027,6.75,6.75,370,,,,,,,,
2020-03-17,6.539999961853027,6.75,6.539999961853027,6.75,6.75,610,,,,,,,,
2020-03-18,5.599999904632568,5.599999904632568,5.010000228881836,5.400000095367432,5.400000095367432,600,,,,,,,,
2020-03-19,5.400000095367432,6.0,5.400000095367432,5.599999904632568,5.599999904632568,434,,,,,,,,
2020-03-20,5.75,6.5,4.25,4.699999809265137,4.699999809265137,106340,,,,,,,,
2020-03-23,4.699999809265137,4.75,4.5,4.5,4.5,10265,,,,,,,,
2020-03-24,4.603000164031982,4.849999904632568,4.603000164031982,4.849999904632568,4.849999904632568,24800,,,,,,,,
2020-03-25,4.849999904632568,5.889999866485596,4.829999923706055,5.889999866485596,5.889999866485596,2201,,,,,,,,
2020-03-26,5.199999809265137,6.309999942779541,5.199999809265137,6.25,6.25,7337,,,,,,,,
2020-03-27,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,257,,,,,,,,
2020-03-30,6.099999904632568,6.099999904632568,5.25,6.099999904632568,6.099999904632568,1085,,,,,,,,
2020-03-31,5.519999980926514,5.880000114440918,5.519999980926514,5.880000114440918,5.880000114440918,210,,,,,,,,
2020-04-01,5.320000171661377,5.420000076293945,5.019999980926514,5.400000095367432,5.400000095367432,5331,,,,,,,,
2020-04-02,5.019999980926514,5.400000095367432,4.360000133514404,4.949999809265137,4.949999809265137,14122,,,,,,,,
2020-04-03,5.125,5.125,4.559999942779541,4.900000095367432,4.900000095367432,8070,,,,,,,,
2020-04-06,4.949999809265137,5.199999809265137,4.900000095367432,5.099999904632568,5.099999904632568,8100,,,,,,,,
2020-04-07,5.199999809265137,5.400000095367432,4.949999809265137,5.25,5.25,28265,,,,,,,,
2020-04-08,5.320000171661377,6.099999904632568,5.320000171661377,6.0,6.0,26631,,,,,,,,
2020-04-09,6.25,6.650000095367432,6.0,6.599999904632568,6.599999904632568,7951,,,,,,,,
2020-04-13,6.699999809265137,6.900000095367432,6.53000020980835,6.800000190734863,6.800000190734863,33668,,,,,,,,
2020-04-14,6.75,7.0,6.699999809265137,6.900000095367432,6.900000095367432,2650,,,,,,,,
2020-04-15,6.599999904632568,6.699999809265137,6.5,6.599999904632568,6.599999904632568,2400,,,,,,,,
2020-04-16,6.550000190734863,6.650000095367432,6.5,6.650000095367432,6.650000095367432,1800,,,,,,,,
2020-04-17,6.949999809265137,7.0,6.864999771118164,7.0,7.0,1800,,,,,,,,
2020-04-20,6.599999904632568,6.900000095367432,6.400000095367432,6.400000095367432,6.400000095367432,1908,,,,,,,,
2020-04-21,6.199999809265137,6.199999809265137,5.699999809265137,6.0,6.0,4820,,,,,,,,
2020-04-22,6.099999904632568,6.199999809265137,6.099999904632568,6.199999809265137,6.199999809265137,3200,,,,,,,,
2020-04-23,6.050000190734863,6.199999809265137,6.050000190734863,6.199999809265137,6.199999809265137,2202,,,,,,,,
2020-04-24,6.0,6.199999809265137,5.925000190734863,6.199999809265137,6.199999809265137,5750,,,,,,,,
2020-04-27,6.150000095367432,6.199999809265137,6.150000095367432,6.199999809265137,6.199999809265137,400,,,,,,,,
2020-04-28,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,100,,,,,,,,
2020-04-29,6.199999809265137,6.329999923706055,6.199999809265137,6.309999942779541,6.309999942779541,15031,,,,,,,,
2020-04-30,6.380000114440918,6.400000095367432,6.340000152587891,6.400000095367432,6.400000095367432,1700,,,,,,,,
2020-05-01,6.320000171661377,6.400000095367432,6.300000190734863,6.400000095367432,6.400000095367432,2650,,,,,,,,
2020-05-04,6.300000190734863,6.699999809265137,6.300000190734863,6.699999809265137,6.699999809265137,4200,,,,,,,,
2020-05-05,6.699999809265137,7.0,6.619999885559082,6.800000190734863,6.800000190734863,3699,,,,,,,,
2020-05-06,6.949999809265137,6.949999809265137,6.5,6.900000095367432,6.900000095367432,500,,,,,,,,
2020-05-07,6.869999885559082,7.099999904632568,6.699999809265137,7.099999904632568,7.099999904632568,6534,,,,,,,,
2020-05-08,7.130000114440918,7.21999979019165,7.050000190734863,7.139999866485596,7.139999866485596,15200,,,,,,,,
2020-05-11,6.989999771118164,7.400000095367432,6.989999771118164,7.349999904632568,7.349999904632568,10700,,,,,,,,
2020-05-12,7.420000076293945,7.420000076293945,7.300000190734863,7.420000076293945,7.420000076293945,700,,,,,,,,
2020-05-13,7.099999904632568,7.400000095367432,6.835000038146973,7.150000095367432,7.150000095367432,3900,,,,,,,,
2020-05-14,6.800000190734863,7.150000095367432,6.800000190734863,7.150000095367432,7.150000095367432,500,,,,,,,,
2020-05-15,7.099999904632568,7.21999979019165,7.099999904632568,7.21999979019165,7.21999979019165,900,,,,,,,,
2020-05-18,7.21999979019165,7.269999980926514,7.0,7.269999980926514,7.269999980926514,3200,,,,,,,,
2020-05-19,8.0,8.300000190734863,7.650000095367432,7.682499885559082,7.682499885559082,8641,,,,,,,,
2020-05-20,7.75,7.800000190734863,7.519999980926514,7.800000190734863,7.800000190734863,11326,,,,,,,,
2020-05-21,7.829999923706055,8.300000190734863,7.829999923706055,8.100000381469727,8.100000381469727,34000,,,,,,,,
2020-05-22,7.949999809265137,7.949999809265137,7.800000190734863,7.800000190734863,7.800000190734863,1650,,,,,,,,
2020-05-26,7.949999809265137,8.149999618530273,7.949999809265137,8.0,8.0,4813,,,,,,,,
2020-05-27,8.100000381469727,8.100000381469727,7.96750020980835,8.0,8.0,3510,,,,,,,,
2020-05-28,7.900000095367432,8.0,7.900000095367432,8.0,8.0,8600,,,,,,,,
2020-05-29,8.100000381469727,8.25,8.0,8.25,8.25,506,,,,,,,,
2020-06-01,8.130000114440918,8.5,8.100000381469727,8.5,8.5,18410,,,,,,,,
2020-06-02,8.850000381469727,9.029999732971191,8.75,8.75,8.75,43600,,,,,,,,
2020-06-03,8.75,9.0,8.75,8.899999618530273,8.899999618530273,4315,,,,,,,,
2020-06-04,9.0,9.0,8.75,8.850000381469727,8.850000381469727,3638,,,,,,,,
2020-06-05,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,4390,,,,,,,,
2020-06-08,8.75,8.850000381469727,8.75,8.800000190734863,8.800000190734863,7404,,,,,,,,
2020-06-09,8.399999618530273,8.449999809265137,8.300000190734863,8.449999809265137,8.449999809265137,8803,,,,,,,,
2020-06-10,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,638,,,,,,,,
2020-06-11,8.210000038146973,8.350000381469727,8.199999809265137,8.350000381469727,8.350000381469727,300,,,,,,,,
2020-06-12,8.050000190734863,8.34000015258789,7.849999904632568,7.900000095367432,7.900000095367432,14710,,,,,,,,
2020-06-15,7.849999904632568,7.980000019073486,7.849999904632568,7.980000019073486,7.980000019073486,1127,,,,,,,,
2020-06-16,8.350000381469727,8.350000381469727,8.0,8.25,8.25,3275,,,,,,,,
2020-06-17,8.050000190734863,8.100000381469727,8.020000457763672,8.100000381469727,8.100000381469727,700,,,,,,,,
2020-06-18,8.039999961853027,8.039999961853027,8.039999961853027,8.039999961853027,8.039999961853027,2500,,,,,,,,
2020-06-19,8.0600004196167,8.0600004196167,7.5,7.5,7.5,1420,,,,,,,,
2020-06-22,7.599999904632568,7.599999904632568,7.050000190734863,7.400000095367432,7.400000095367432,2048,,,,,,,,
2020-06-23,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,1032,,,,,,,,
2020-06-24,7.349999904632568,7.599999904632568,7.349999904632568,7.599999904632568,7.599999904632568,12009,,,,,,,,
2020-06-25,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,7.349999904632568,1700,,,,,,,,
2020-06-26,7.150000095367432,7.400000095367432,7.099999904632568,7.360000133514404,7.360000133514404,7102,,,,,,,,
2020-06-29,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,102,,,,,,,,
2020-06-30,7.5,7.699999809265137,7.5,7.699999809265137,7.699999809265137,905,,,,,,,,
2020-07-01,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,100,,,,,,,,
2020-07-02,7.800000190734863,7.900000095367432,7.800000190734863,7.900000095367432,7.900000095367432,200,,,,,,,,
2020-07-06,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,100,,,,,,,,
2020-07-07,7.849999904632568,7.849999904632568,7.650000095367432,7.800000190734863,7.800000190734863,2100,,,,,,,,
2020-07-08,7.849999904632568,7.949999809265137,7.849999904632568,7.949999809265137,7.949999809265137,500,,,,,,,,
2020-07-09,7.900000095367432,8.350000381469727,7.824999809265137,8.350000381469727,8.350000381469727,9300,,,,,,,,
2020-07-10,8.25,8.75,8.25,8.75,8.75,1861,,,,,,,,
2020-07-13,9.0,9.149999618530273,9.0,9.149999618530273,9.149999618530273,1720,,,,,,,,
2020-07-14,9.149999618530273,9.25,9.119999885559082,9.25,9.25,1409,,,,,,,,
2020-07-15,9.100000381469727,9.25,9.100000381469727,9.25,9.25,300,,,,,,,,
2020-07-16,8.899999618530273,9.100000381469727,8.850000381469727,9.0,9.0,10613,,,,,,,,
2020-07-17,9.0,9.0,8.600000381469727,8.75,8.75,3503,,,,,,,,
2020-07-20,8.800000190734863,8.800000190734863,8.5,8.75,8.75,1420,,,,,,,,
2020-07-21,8.75,8.75,8.550000190734863,8.75,8.75,1300,,,,,,,,
2020-07-22,8.550000190734863,8.75,8.550000190734863,8.75,8.75,376,,,,,,,,
2020-07-23,8.75,8.75,8.75,8.75,8.75,100,,,,,,,,
2020-07-24,8.649999618530273,8.699999809265137,8.600000381469727,8.699999809265137,8.699999809265137,600,,,,,,,,
2020-07-27,8.850000381469727,8.850000381469727,8.550000190734863,8.550000190734863,8.550000190734863,440,,,,,,,,
2020-07-28,8.649999618530273,8.649999618530273,8.399999618530273,8.619999885559082,8.619999885559082,501,,,,,,,,
2020-07-29,8.609999656677246,8.609999656677246,8.350000381469727,8.609999656677246,8.609999656677246,400,,,,,,,,
2020-07-30,8.350000381469727,8.5,8.199999809265137,8.5,8.5,605,,,,,,,,
2020-07-31,8.399999618530273,8.5,8.399999618530273,8.5,8.5,200,,,,,,,,
2020-08-03,8.5,8.5,8.5,8.5,8.5,100,,,,,,,,
2020-08-04,8.5,8.5,8.5,8.5,8.5,100,,,,,,,,
2020-08-05,8.5,8.5,8.5,8.5,8.5,0,,,,,,,,
2020-08-06,8.399999618530273,8.600000381469727,8.399999618530273,8.600000381469727,8.600000381469727,978,,,,,,,,
2020-08-07,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,100,,,,,,,,
2020-08-10,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,100,,,,,,,,
2020-08-11,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,201,,,,,,,,
