date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'THG')","('high', 'THG')","('low', 'THG')","('close', 'THG')","('adj_close', 'THG')","('volume', 'THG')","('currency', '')"
2020-02-07,138.49000549316406,139.0800018310547,138.02000427246094,138.5800018310547,120.27337646484375,163300,,,,,,,,
2020-02-10,138.05999755859375,139.39999389648438,138.05999755859375,138.69000244140625,120.36888122558594,156000,,,,,,,,
2020-02-11,138.69000244140625,139.1999969482422,137.86000061035156,137.8800048828125,119.66585540771484,225800,,,,,,,,
2020-02-12,138.00999450683594,138.00999450683594,136.6300048828125,137.24000549316406,119.11042022705078,190100,,,,,,,,
2020-02-13,137.02999877929688,138.44000244140625,137.02999877929688,137.75999450683594,119.56173706054688,169000,,,,,,,,
2020-02-14,137.69000244140625,138.2899932861328,137.1699981689453,137.77999877929688,119.57906341552734,111100,,,,,,,,
2020-02-18,137.49000549316406,138.8000030517578,137.47000122070312,137.6300048828125,119.44892883300781,241500,,,,,,,,
2020-02-19,137.82000732421875,138.32000732421875,137.0500030517578,137.50999450683594,119.34476470947266,227500,,,,,,,,
2020-02-20,137.11000061035156,138.0399932861328,136.7100067138672,137.41000366210938,119.25797271728516,197800,,,,,,,,
2020-02-21,137.22999572753906,137.9499969482422,136.22999572753906,136.6999969482422,118.64175415039062,318200,,,,,,,,
2020-02-24,134.9600067138672,136.0500030517578,133.82000732421875,134.22000122070312,116.48936462402344,278500,,,,,,,,
2020-02-25,134.3000030517578,135.99000549316406,130.13999938964844,130.2899932861328,113.07852935791016,290600,,,,,,,,
2020-02-26,131.17999267578125,132.08999633789062,130.44000244140625,130.44000244140625,113.20870971679688,273000,,,,,,,,
2020-02-27,129.00999450683594,129.69000244140625,124.94999694824219,124.94999694824219,108.44392395019531,233100,,,,,,,,
2020-02-28,123.16000366210938,123.45999908447266,117.44000244140625,118.54000091552734,102.88069915771484,372400,,,,,,,,
2020-03-02,118.75,124.58000183105469,118.08000183105469,124.45999908447266,108.01866149902344,388800,,,,,,,,
2020-03-03,124.2300033569336,125.80999755859375,120.36000061035156,120.55999755859375,104.63384246826172,289200,,,,,,,,
2020-03-04,122.16999816894531,123.75,120.11000061035156,123.06999969482422,106.8122787475586,285200,,,,,,,,
2020-03-05,120.30999755859375,121.19000244140625,117.7300033569336,118.94999694824219,103.23655700683594,222900,,,,,,,,
2020-03-06,115.83999633789062,118.83000183105469,114.63999938964844,118.30999755859375,102.68109130859375,257400,,,,,,,,
2020-03-09,111.44999694824219,114.29000091552734,108.7699966430664,110.77999877929688,96.14580535888672,460900,,,,,,,,
2020-03-10,113.86000061035156,115.12999725341797,109.36000061035156,113.62999725341797,98.61931610107422,383800,,,,,,,,
2020-03-11,110.29000091552734,111.12999725341797,105.41999816894531,106.02999877929688,92.0232925415039,377800,,,,,,,,
2020-03-12,85.0,103.47000122070312,85.0,94.25,82.30400085449219,459900,,,,,,,,
2020-03-13,99.7699966430664,103.19999694824219,93.73999786376953,103.02999877929688,89.97116088867188,542500,,,,,,,,
2020-03-16,91.0,97.80999755859375,87.04000091552734,87.22000122070312,76.16503143310547,454700,,,,,,,,
2020-03-17,88.9000015258789,93.63999938964844,84.76000213623047,92.93000030517578,81.15130615234375,534900,,,,,,,,
2020-03-18,87.33999633789062,88.72000122070312,75.11000061035156,84.05000305175781,73.39683532714844,456800,,,,,,,,
2020-03-19,83.0,89.0,79.5,86.51000213623047,75.54503631591797,387700,,,,,,,,
2020-03-20,86.4000015258789,89.80000305175781,83.04000091552734,85.04000091552734,74.26133728027344,596000,,,,,,,,
2020-03-23,83.94999694824219,84.41999816894531,78.73999786376953,83.66999816894531,73.06499481201172,361900,,,,,,,,
2020-03-24,87.27999877929688,91.48999786376953,85.19999694824219,90.86000061035156,79.34366607666016,390500,,,,,,,,
2020-03-25,91.19999694824219,94.01000213623047,86.58999633789062,91.91999816894531,80.26932525634766,560100,,,,,,,,
2020-03-26,92.91999816894531,94.0999984741211,90.98999786376953,93.9000015258789,81.99836730957031,300600,,,,,,,,
2020-03-27,89.9000015258789,94.25,88.87000274658203,91.13999938964844,79.58818054199219,277700,,,,,,,,
2020-03-30,91.41000366210938,93.33000183105469,85.9000015258789,92.68000030517578,80.9330062866211,409300,,,,,,,,
2020-03-31,91.9000015258789,92.54000091552734,90.2699966430664,90.58000183105469,79.09915161132812,361000,,,,,,,,
2020-04-01,86.63999938964844,88.9000015258789,86.12000274658203,87.9000015258789,76.75886535644531,447500,,,,,,,,
2020-04-02,87.2300033569336,90.7300033569336,86.43000030517578,88.37999725341797,77.17802429199219,301500,,,,,,,,
2020-04-03,87.12999725341797,88.3499984741211,83.08000183105469,84.63999938964844,73.91204071044922,211500,,,,,,,,
2020-04-06,86.80000305175781,89.69999694824219,86.5999984741211,89.29000091552734,77.97267150878906,405600,,,,,,,,
2020-04-07,92.44000244140625,95.79000091552734,91.44000244140625,93.30000305175781,81.47442626953125,447400,,,,,,,,
2020-04-08,94.87999725341797,95.62000274658203,92.23999786376953,95.11000061035156,83.05500030517578,212900,,,,,,,,
2020-04-09,96.55000305175781,99.77999877929688,95.62000274658203,98.58000183105469,86.08519744873047,147500,,,,,,,,
2020-04-13,98.58000183105469,100.30000305175781,95.94000244140625,99.3499984741211,86.7575912475586,367900,,,,,,,,
2020-04-14,102.04000091552734,103.33999633789062,99.69999694824219,101.47000122070312,88.60888671875,247400,,,,,,,,
2020-04-15,98.45999908447266,100.37999725341797,95.23999786376953,95.4000015258789,83.30824279785156,214400,,,,,,,,
2020-04-16,95.0,95.86000061035156,92.58000183105469,95.70999908447266,83.5789566040039,271000,,,,,,,,
2020-04-17,99.37999725341797,101.22000122070312,98.08999633789062,100.13999938964844,87.44744873046875,283100,,,,,,,,
2020-04-20,98.23999786376953,99.51000213623047,96.83999633789062,97.55000305175781,85.18573760986328,192900,,,,,,,,
2020-04-21,95.0,99.52999877929688,94.91000366210938,97.20999908447266,84.88883972167969,394300,,,,,,,,
2020-04-22,99.44999694824219,99.44999694824219,95.93000030517578,96.04000091552734,83.86711120605469,213200,,,,,,,,
2020-04-23,96.16000366210938,97.80000305175781,95.12000274658203,95.73999786376953,83.60513305664062,147200,,,,,,,,
2020-04-24,96.37999725341797,96.37999725341797,93.7300033569336,95.1500015258789,83.08993530273438,139900,,,,,,,,
2020-04-27,95.0,99.87999725341797,94.7300033569336,99.18000030517578,86.609130859375,175600,,,,,,,,
2020-04-28,101.45999908447266,102.19999694824219,99.73999786376953,100.69999694824219,87.93647003173828,260300,,,,,,,,
2020-04-29,105.27999877929688,105.30999755859375,97.4800033569336,104.45999908447266,91.21990966796875,420100,,,,,,,,
2020-04-30,102.41000366210938,103.76000213623047,99.81999969482422,100.37999725341797,87.65703582763672,430100,,,,,,,,
2020-05-01,98.38999938964844,99.30999755859375,94.83999633789062,95.51000213623047,83.40431213378906,324600,,,,,,,,
2020-05-04,94.45999908447266,94.45999908447266,92.62000274658203,94.16999816894531,82.23414611816406,262100,,,,,,,,
2020-05-05,95.0,97.69000244140625,94.08999633789062,94.08999633789062,82.1642837524414,206500,,,,,,,,
2020-05-06,94.6500015258789,94.6500015258789,92.08000183105469,92.12999725341797,80.45272064208984,217000,,,,,,,,
2020-05-07,93.19999694824219,95.62999725341797,93.19999694824219,94.88999938964844,82.86288452148438,285900,,,,,,,,
2020-05-08,96.68000030517578,97.76000213623047,95.0999984741211,97.61000061035156,85.23812866210938,202800,,,,,,,,
2020-05-11,96.29000091552734,97.27999877929688,94.2300033569336,95.76000213623047,83.62261199951172,320500,,,,,,,,
2020-05-12,95.95999908447266,96.38999938964844,90.69000244140625,90.75,79.24763488769531,317200,,,,,,,,
2020-05-13,89.87000274658203,90.25,85.05999755859375,85.25,74.44474029541016,284500,,,,,,,,
2020-05-14,83.79000091552734,86.33000183105469,80.79000091552734,85.55000305175781,74.70670318603516,357400,,,,,,,,
2020-05-15,84.69999694824219,86.4800033569336,83.9000015258789,86.01000213623047,75.10840606689453,496500,,,,,,,,
2020-05-18,89.77999877929688,91.83999633789062,89.54000091552734,90.95999908447266,79.43097686767578,232700,,,,,,,,
2020-05-19,91.04000091552734,91.08999633789062,88.7699966430664,88.94999694824219,77.67575073242188,221800,,,,,,,,
2020-05-20,90.37999725341797,93.72000122070312,90.0999984741211,93.54000091552734,81.68399810791016,293500,,,,,,,,
2020-05-21,93.43000030517578,98.62000274658203,93.43000030517578,98.13999938964844,85.70094299316406,370500,,,,,,,,
2020-05-22,98.01000213623047,98.30000305175781,95.56999969482422,97.52999877929688,85.16828155517578,202800,,,,,,,,
2020-05-26,101.30999755859375,102.13999938964844,98.83000183105469,99.8499984741211,87.19422912597656,288800,,,,,,,,
2020-05-27,102.66999816894531,103.51000213623047,100.6500015258789,102.94000244140625,89.892578125,243200,,,,,,,,
2020-05-28,104.54000091552734,104.54000091552734,101.86000061035156,102.94000244140625,89.892578125,235200,,,,,,,,
2020-05-29,101.83999633789062,102.44999694824219,99.56999969482422,100.3499984741211,87.63085174560547,257700,,,,,,,,
2020-06-01,100.69000244140625,102.44999694824219,99.19999694824219,101.87999725341797,88.96692657470703,250300,,,,,,,,
2020-06-02,102.36000061035156,104.11000061035156,102.29000091552734,102.72000122070312,89.70045471191406,171800,,,,,,,,
2020-06-03,104.58999633789062,106.4800033569336,104.58999633789062,105.30000305175781,91.95343780517578,172100,,,,,,,,
2020-06-04,104.26000213623047,106.88999938964844,103.29000091552734,106.83000183105469,93.28951263427734,275700,,,,,,,,
2020-06-05,111.18000030517578,111.97000122070312,108.63999938964844,110.58000183105469,96.56420135498047,197500,,,,,,,,
2020-06-08,112.25,115.12999725341797,111.87999725341797,115.05999755859375,100.47637939453125,295000,,,,,,,,
2020-06-09,112.66999816894531,114.31999969482422,111.41999816894531,113.08999633789062,98.75607299804688,272600,,,,,,,,
2020-06-10,112.23999786376953,112.23999786376953,109.62999725341797,110.01000213623047,96.06645202636719,335600,,,,,,,,
2020-06-11,105.33999633789062,105.94000244140625,100.61000061035156,100.72000122070312,88.47671508789062,295400,,,,,,,,
2020-06-12,104.69000244140625,104.69000244140625,98.48999786376953,100.80000305175781,88.5469970703125,277700,,,,,,,,
2020-06-15,97.48999786376953,101.87000274658203,96.87000274658203,101.45999908447266,89.12676239013672,311400,,,,,,,,
2020-06-16,105.43000030517578,105.44999694824219,101.2699966430664,101.63999938964844,89.2848892211914,349000,,,,,,,,
2020-06-17,101.66999816894531,102.68000030517578,100.16999816894531,101.23999786376953,88.93350219726562,306800,,,,,,,,
2020-06-18,100.3499984741211,102.9800033569336,99.5,101.86000061035156,89.47814178466797,318400,,,,,,,,
2020-06-19,102.88999938964844,103.5,101.02999877929688,102.45999908447266,90.00519561767578,635400,,,,,,,,
2020-06-22,101.8499984741211,102.8499984741211,100.43000030517578,102.5,90.04034423828125,345000,,,,,,,,
2020-06-23,103.87000274658203,104.12000274658203,101.05000305175781,101.66999816894531,89.31123352050781,324500,,,,,,,,
2020-06-24,100.41999816894531,100.7699966430664,97.5,98.55000305175781,86.57050323486328,238600,,,,,,,,
2020-06-25,98.01000213623047,99.47000122070312,97.3499984741211,99.26000213623047,87.19419860839844,195800,,,,,,,,
2020-06-26,98.08000183105469,99.16999816894531,95.27999877929688,95.86000061035156,84.20748901367188,376300,,,,,,,,
2020-06-29,97.23999786376953,100.8499984741211,95.9000015258789,100.0199966430664,87.86178588867188,256500,,,,,,,,
2020-06-30,100.11000061035156,102.5999984741211,99.58000183105469,101.33000183105469,89.0125732421875,221500,,,,,,,,
2020-07-01,101.01000213623047,101.83000183105469,99.05999755859375,99.22000122070312,87.15906524658203,246400,,,,,,,,
2020-07-02,101.08999633789062,101.52999877929688,98.62999725341797,98.70999908447266,86.71105194091797,236000,,,,,,,,
2020-07-06,101.04000091552734,101.69000244140625,98.55000305175781,98.94000244140625,86.91309356689453,233800,,,,,,,,
2020-07-07,97.26000213623047,98.0,95.44000244140625,95.70999908447266,84.07572937011719,235700,,,,,,,,
2020-07-08,95.38999938964844,97.45999908447266,95.19000244140625,96.95999908447266,85.17376708984375,242200,,,,,,,,
2020-07-09,96.7300033569336,96.7300033569336,93.01000213623047,93.36000061035156,82.0113754272461,198500,,,,,,,,
2020-07-10,93.7300033569336,96.12999725341797,93.25,95.62999725341797,84.00541687011719,404600,,,,,,,,
2020-07-13,96.66999816894531,97.01000213623047,94.66999816894531,96.62000274658203,84.8750991821289,284500,,,,,,,,
2020-07-14,96.62000274658203,98.88999938964844,95.94999694824219,98.29000091552734,86.34207916259766,239000,,,,,,,,
2020-07-15,100.36000061035156,103.26000213623047,100.36000061035156,101.93000030517578,89.53961944580078,365500,,,,,,,,
2020-07-16,101.44000244140625,103.25,100.44999694824219,100.87000274658203,88.60848999023438,209700,,,,,,,,
2020-07-17,100.83999633789062,101.08999633789062,98.37999725341797,98.44999694824219,86.4826431274414,234100,,,,,,,,
2020-07-20,98.01000213623047,98.56999969482422,95.80999755859375,95.9800033569336,84.31289672851562,202100,,,,,,,,
2020-07-21,96.19000244140625,99.70999908447266,96.12999725341797,99.18000030517578,87.12390899658203,278200,,,,,,,,
2020-07-22,98.26000213623047,100.06999969482422,98.26000213623047,99.91000366210938,87.76518249511719,564500,,,,,,,,
2020-07-23,99.5199966430664,102.08000183105469,99.5199966430664,100.88999938964844,88.62606048583984,222000,,,,,,,,
2020-07-24,101.30000305175781,101.86000061035156,99.66999816894531,100.6500015258789,88.41521453857422,172800,,,,,,,,
2020-07-27,100.06999969482422,100.3499984741211,97.69999694824219,98.30999755859375,86.35966491699219,287200,,,,,,,,
2020-07-28,98.3499984741211,99.41000366210938,97.62999725341797,98.94999694824219,86.92185974121094,369500,,,,,,,,
2020-07-29,98.69000244140625,101.97000122070312,97.48999786376953,101.0,88.72265625,534000,,,,,,,,
2020-07-30,99.51000213623047,101.58000183105469,98.80999755859375,101.48999786376953,89.15311431884766,533000,,,,,,,,
2020-07-31,101.16999816894531,102.0,100.1500015258789,101.87999725341797,89.49571228027344,344800,,,,,,,,
2020-08-03,102.33999633789062,103.98999786376953,101.44000244140625,102.69999694824219,90.21602630615234,298800,,,,,,,,
2020-08-04,102.3499984741211,103.87000274658203,101.80999755859375,101.8499984741211,89.4693603515625,283400,,,,,,,,
2020-08-05,102.91000366210938,104.05000305175781,102.36000061035156,103.12999725341797,90.59375762939453,135600,,,,,,,,
2020-08-06,102.7300033569336,103.66999816894531,102.63999938964844,102.98999786376953,90.47078704833984,143400,,,,,,,,
2020-08-07,102.5,106.27999877929688,102.08000183105469,106.22000122070312,93.30815124511719,129300,,,,,,,,
2020-08-10,106.4000015258789,108.33999633789062,106.4000015258789,107.36000061035156,94.30956268310547,148400,,,,,,,,
2020-08-11,109.47000122070312,110.48999786376953,106.87000274658203,107.12000274658203,94.09872436523438,216800,,,,,,,,
2020-08-12,109.11000061035156,109.11000061035156,106.16000366210938,106.19000244140625,93.28179168701172,219600,,,,,,,,
2020-08-13,105.30999755859375,106.38999938964844,104.41999816894531,106.01000213623047,93.1236801147461,171200,,,,,,,,
2020-08-14,105.2300033569336,107.76000213623047,105.08000183105469,106.51000213623047,93.56289672851562,160300,,,,,,,,
2020-08-17,106.51000213623047,106.93000030517578,104.58000183105469,105.11000061035156,92.33307647705078,194900,,,,,,,,
2020-08-18,105.04000091552734,106.12999725341797,104.16000366210938,105.69000244140625,92.84255981445312,182900,,,,,,,,
2020-08-19,106.4800033569336,106.5199966430664,102.52999877929688,102.7699966430664,90.27751159667969,406100,,,,,,,,
2020-08-20,101.62000274658203,102.45999908447266,101.37999725341797,101.44999694824219,89.11796569824219,171300,,,,,,,,
2020-08-21,101.37999725341797,102.0,100.47000122070312,100.72000122070312,88.47671508789062,181000,,,,,,,,
2020-08-24,101.29000091552734,103.08999633789062,100.86000061035156,102.97000122070312,90.45318603515625,133200,,,,,,,,
2020-08-25,104.0,104.11000061035156,102.19000244140625,102.9800033569336,90.46198272705078,193400,,,,,,,,
2020-08-26,102.5199966430664,102.5199966430664,100.91999816894531,101.9000015258789,89.51329040527344,181900,,,,,,,,
2020-08-27,102.08000183105469,105.33000183105469,102.08000183105469,104.08000183105469,91.42825317382812,158700,,,,,,,,
2020-08-28,105.25,105.25,103.6500015258789,104.93000030517578,92.17494201660156,161500,,,,,,,,
2020-08-31,104.68000030517578,104.79000091552734,102.45999908447266,102.48999786376953,90.03155517578125,185500,,,,,,,,
2020-09-01,101.69999694824219,102.48999786376953,101.41000366210938,101.95999908447266,89.56598663330078,122000,,,,,,,,
2020-09-02,101.4800033569336,103.3499984741211,101.4800033569336,102.48999786376953,90.03155517578125,151600,,,,,,,,
2020-09-03,102.4000015258789,105.19999694824219,99.47000122070312,100.11000061035156,87.94085693359375,227400,,,,,,,,
2020-09-04,101.97000122070312,102.30000305175781,98.77999877929688,100.16999816894531,87.99359130859375,228400,,,,,,,,
2020-09-08,99.48999786376953,99.54000091552734,96.58000183105469,97.18000030517578,85.36701202392578,186800,,,,,,,,
2020-09-09,98.29000091552734,99.44000244140625,97.51000213623047,98.12999725341797,86.2015380859375,224300,,,,,,,,
2020-09-10,97.79000091552734,97.91999816894531,95.33999633789062,95.44000244140625,84.39757537841797,242000,,,,,,,,
2020-09-11,95.7300033569336,95.88999938964844,94.41999816894531,95.29000091552734,84.26495361328125,195500,,,,,,,,
2020-09-14,96.22000122070312,98.1500015258789,95.8499984741211,96.33000183105469,85.1845932006836,410900,,,,,,,,
2020-09-15,96.68000030517578,96.86000061035156,94.33000183105469,94.4800033569336,83.54864501953125,226600,,,,,,,,
2020-09-16,94.4800033569336,96.7699966430664,94.33000183105469,95.9000015258789,84.8043441772461,276600,,,,,,,,
2020-09-17,94.75,96.16000366210938,94.16000366210938,95.79000091552734,84.70709228515625,309000,,,,,,,,
2020-09-18,95.69999694824219,96.30999755859375,93.52999877929688,93.8499984741211,82.99153137207031,545700,,,,,,,,
2020-09-21,91.54000091552734,93.12000274658203,90.37999725341797,92.94000244140625,82.18682861328125,336800,,,,,,,,
2020-09-22,93.01000213623047,94.63999938964844,91.91000366210938,91.94999694824219,81.31138610839844,315900,,,,,,,,
2020-09-23,91.98999786376953,93.2699966430664,89.61000061035156,89.66999816894531,79.29515838623047,396500,,,,,,,,
2020-09-24,89.87999725341797,90.98999786376953,88.75,89.0999984741211,78.79110717773438,261000,,,,,,,,
2020-09-25,88.41999816894531,90.6500015258789,87.70999908447266,90.58999633789062,80.10871124267578,256300,,,,,,,,
2020-09-28,92.0,94.08000183105469,91.93000030517578,92.79000091552734,82.05419158935547,215700,,,,,,,,
2020-09-29,92.37000274658203,92.62999725341797,90.95999908447266,92.0,81.35556030273438,180500,,,,,,,,
2020-09-30,92.56999969482422,93.80000305175781,92.0,93.18000030517578,82.39906311035156,250600,,,,,,,,
2020-10-01,93.44999694824219,94.43000030517578,92.66000366210938,93.58000183105469,82.75279235839844,243700,,,,,,,,
2020-10-02,92.0199966430664,95.08999633789062,92.0199966430664,93.63999938964844,82.80583190917969,245300,,,,,,,,
2020-10-05,94.80000305175781,96.55000305175781,94.80000305175781,95.86000061035156,84.76898193359375,224800,,,,,,,,
2020-10-06,96.77999877929688,96.93000030517578,94.87000274658203,95.16999816894531,84.15882110595703,223800,,,,,,,,
2020-10-07,95.68000030517578,97.08000183105469,95.6500015258789,96.22000122070312,85.08732604980469,188300,,,,,,,,
2020-10-08,97.01000213623047,97.69999694824219,95.9800033569336,96.54000091552734,85.37031555175781,126800,,,,,,,,
2020-10-09,96.91999816894531,96.95999908447266,95.81999969482422,95.94000244140625,84.8397216796875,119000,,,,,,,,
2020-10-12,95.93000030517578,98.4000015258789,95.79000091552734,97.98999786376953,86.65254974365234,162700,,,,,,,,
2020-10-13,98.0,98.63999938964844,95.83999633789062,96.0,84.89279174804688,260100,,,,,,,,
2020-10-14,95.30999755859375,98.43000030517578,95.30999755859375,95.68000030517578,84.60980987548828,205000,,,,,,,,
2020-10-15,94.4800033569336,97.1500015258789,94.4800033569336,96.7699966430664,85.5737075805664,139100,,,,,,,,
2020-10-16,96.87999725341797,97.69000244140625,96.06999969482422,97.4000015258789,86.13081359863281,118200,,,,,,,,
2020-10-19,97.80999755859375,98.41000366210938,96.3499984741211,96.77999877929688,85.58255004882812,157900,,,,,,,,
2020-10-20,98.02999877929688,99.5999984741211,97.9000015258789,98.66999816894531,87.25386047363281,249100,,,,,,,,
2020-10-21,98.5999984741211,101.80000305175781,98.20999908447266,101.31999969482422,89.59725189208984,243500,,,,,,,,
2020-10-22,101.23999786376953,103.19999694824219,100.56999969482422,103.12000274658203,91.18900299072266,288000,,,,,,,,
2020-10-23,104.0199966430664,104.16999816894531,101.12000274658203,101.7300033569336,89.9598159790039,178400,,,,,,,,
2020-10-26,100.26000213623047,100.26000213623047,98.45999908447266,99.41000366210938,87.90824127197266,207900,,,,,,,,
2020-10-27,99.26000213623047,99.5999984741211,96.5,96.80000305175781,85.60023498535156,295300,,,,,,,,
2020-10-28,95.68000030517578,99.12999725341797,94.56999969482422,95.0,84.00846099853516,450800,,,,,,,,
2020-10-29,94.2699966430664,97.5,93.16999816894531,96.0,84.89279174804688,404300,,,,,,,,
2020-10-30,95.56999969482422,96.88999938964844,94.95999908447266,95.66000366210938,84.59213256835938,306700,,,,,,,,
2020-11-02,96.80000305175781,98.9000015258789,96.12999725341797,98.6500015258789,87.23617553710938,181600,,,,,,,,
2020-11-03,100.31999969482422,101.52999877929688,99.86000061035156,100.16000366210938,88.57146453857422,167300,,,,,,,,
2020-11-04,98.33000183105469,100.23999786376953,97.2300033569336,97.51000213623047,86.22807312011719,214600,,,,,,,,
2020-11-05,98.05999755859375,101.2300033569336,97.58999633789062,100.5999984741211,88.96055603027344,173800,,,,,,,,
2020-11-06,101.20999908447266,101.94000244140625,99.93000030517578,100.2300033569336,88.63337707519531,206100,,,,,,,,
2020-11-09,107.72000122070312,111.08000183105469,106.63999938964844,109.08000183105469,96.45941162109375,307300,,,,,,,,
2020-11-10,110.0,114.7699966430664,109.83000183105469,112.81999969482422,99.76670837402344,349700,,,,,,,,
2020-11-11,113.05999755859375,113.66999816894531,110.25,111.12999725341797,98.2722396850586,180900,,,,,,,,
2020-11-12,109.95999908447266,110.69999694824219,108.95999908447266,110.4000015258789,97.62669372558594,190000,,,,,,,,
2020-11-13,111.44999694824219,113.69999694824219,111.33999633789062,113.43000030517578,100.30611419677734,129200,,,,,,,,
2020-11-16,116.06999969482422,117.70999908447266,115.41999816894531,117.55999755859375,103.9582748413086,265800,,,,,,,,
2020-11-17,115.8499984741211,116.7699966430664,113.79000091552734,115.87999725341797,102.47267150878906,212300,,,,,,,,
2020-11-18,116.11000061035156,117.62000274658203,115.02999877929688,115.12000274658203,101.80059051513672,147000,,,,,,,,
2020-11-19,114.29000091552734,115.27999877929688,112.7699966430664,115.13999938964844,101.81827545166016,127900,,,,,,,,
2020-11-20,115.0199966430664,115.70999908447266,113.62000274658203,115.2300033569336,101.89788055419922,242500,,,,,,,,
2020-11-23,116.76000213623047,116.76000213623047,114.91000366210938,116.02999877929688,102.60530853271484,212500,,,,,,,,
2020-11-24,117.68000030517578,119.20999908447266,117.04000091552734,118.33999633789062,104.64802551269531,134600,,,,,,,,
2020-11-25,117.9000015258789,118.3499984741211,115.88999938964844,117.25,103.68416595458984,205400,,,,,,,,
2020-11-27,116.94999694824219,117.43000030517578,115.51000213623047,116.01000213623047,102.5876235961914,64000,,,,,,,,
2020-11-30,115.05000305175781,115.98999786376953,112.30000305175781,112.3499984741211,99.35108947753906,308800,,,,,,,,
2020-12-01,114.5199966430664,115.3499984741211,113.77999877929688,114.87000274658203,101.57952117919922,176000,,,,,,,,
2020-12-02,114.55999755859375,116.12999725341797,113.80999755859375,114.62999725341797,101.3672866821289,160400,,,,,,,,
2020-12-03,114.75,115.47000122070312,113.33000183105469,113.9000015258789,100.72175598144531,243900,,,,,,,,
2020-12-04,115.01000213623047,117.41000366210938,115.01000213623047,117.0199966430664,103.48076629638672,164000,,,,,,,,
2020-12-07,116.23999786376953,116.86000061035156,114.30999755859375,114.83999633789062,101.55299377441406,126000,,,,,,,,
2020-12-08,113.6500015258789,115.55999755859375,113.6500015258789,115.47000122070312,102.11009216308594,142400,,,,,,,,
2020-12-09,116.26000213623047,116.80000305175781,115.02999877929688,116.05999755859375,102.63182830810547,127200,,,,,,,,
2020-12-10,115.12999725341797,116.69999694824219,114.6500015258789,116.36000061035156,102.89712524414062,161500,,,,,,,,
2020-12-11,115.23999786376953,117.33999633789062,115.23999786376953,116.23999786376953,102.79100799560547,128400,,,,,,,,
2020-12-14,117.44999694824219,117.98999786376953,115.36000061035156,115.73999786376953,102.3488540649414,130600,,,,,,,,
