date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NPPXF')","('high', 'NPPXF')","('low', 'NPPXF')","('close', 'NPPXF')","('adj_close', 'NPPXF')","('volume', 'NPPXF')","('currency', '')"
2020-01-02,1.0288000106811523,1.0288000106811523,1.0199999809265137,1.0199999809265137,0.8317592144012451,315000,,,,,,,,
2020-01-03,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.8001197576522827,2500,,,,,,,,
2020-01-06,1.0191999673843384,1.0407999753952026,1.0191999673843384,1.0399999618530273,0.8480679988861084,1250000,,,,,,,,
2020-01-07,1.0476000308990479,1.0476000308990479,1.0460000038146973,1.0460000038146973,0.8529608845710754,27500,,,,,,,,
2020-01-08,1.0044000148773193,1.0083999633789062,1.0044000148773193,1.0044000148773193,0.8190381526947021,5000,,,,,,,,
2020-01-09,1.016800045967102,1.016800045967102,1.0063999891281128,1.0063999891281128,0.8206691145896912,17500,,,,,,,,
2020-01-10,1.0063999891281128,1.0063999891281128,1.0063999891281128,1.0063999891281128,0.8206691145896912,2500,,,,,,,,
2020-01-13,1.0063999891281128,1.0063999891281128,1.0063999891281128,1.0063999891281128,0.8206691145896912,0,,,,,,,,
2020-01-14,1.0063999891281128,1.0119999647140503,1.0063999891281128,1.0119999647140503,0.8252355456352234,7500,,,,,,,,
2020-01-15,1.0063999891281128,1.0063999891281128,1.0063999891281128,1.0063999891281128,0.8206691145896912,2500,,,,,,,,
2020-01-16,1.0219999551773071,1.0219999551773071,1.0063999891281128,1.0063999891281128,0.8206691145896912,775000,,,,,,,,
2020-01-17,1.0063999891281128,1.0460000038146973,1.0063999891281128,1.0460000038146973,0.8529608845710754,2500,,,,,,,,
2020-01-21,1.0055999755859375,1.0260000228881836,1.0055999755859375,1.0260000228881836,0.8366519212722778,17500,,,,,,,,
2020-01-22,1.0260000228881836,1.0260000228881836,1.0260000228881836,1.0260000228881836,0.8366519212722778,0,,,,,,,,
2020-01-23,1.0260000228881836,1.0260000228881836,1.0260000228881836,1.0260000228881836,0.8366519212722778,0,,,,,,,,
2020-01-24,1.0176000595092773,1.0176000595092773,1.0176000595092773,1.0176000595092773,0.8298022747039795,2500,,,,,,,,
2020-01-27,1.0176000595092773,1.0176000595092773,1.0176000595092773,1.0176000595092773,0.8298022747039795,0,,,,,,,,
2020-01-28,1.0011999607086182,1.0011999607086182,1.0011999607086182,1.0011999607086182,0.8164286613464355,2500,,,,,,,,
2020-01-29,1.027999997138977,1.027999997138977,1.027999997138977,1.027999997138977,0.8382828831672668,27500,,,,,,,,
2020-01-30,1.027999997138977,1.027999997138977,1.027999997138977,1.027999997138977,0.8382828831672668,0,,,,,,,,
2020-01-31,0.9968000054359436,0.9968000054359436,0.9968000054359436,0.9968000054359436,0.8128407001495361,2500,,,,,,,,
2020-02-03,1.0424000024795532,1.0424000024795532,1.009600043296814,1.009600043296814,0.823278546333313,55000,,,,,,,,
2020-02-04,1.0468000173568726,1.0468000173568726,1.0044000148773193,1.0044000148773193,0.8190381526947021,42500,,,,,,,,
2020-02-05,1.0044000148773193,1.0044000148773193,1.0044000148773193,1.0044000148773193,0.8190381526947021,0,,,,,,,,
2020-02-06,1.0551999807357788,1.0679999589920044,1.0479999780654907,1.0651999711990356,0.8686175346374512,772500,,,,,,,,
2020-02-07,1.0399999618530273,1.0399999618530273,1.0399999618530273,1.0399999618530273,0.8480679988861084,1210000,,,,,,,,
2020-02-10,1.0176000595092773,1.0176000595092773,1.0176000595092773,1.0176000595092773,0.8298022747039795,22500,,,,,,,,
2020-02-11,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,0.8643772006034851,2500,,,,,,,,
2020-02-12,1.0463999509811401,1.0463999509811401,1.0144000053405762,1.020799994468689,0.8324115872383118,905000,,,,,,,,
2020-02-13,1.0016000270843506,1.0299999713897705,1.0,1.0180000066757202,0.8301283717155457,90000,,,,,,,,
2020-02-14,1.0180000066757202,1.0180000066757202,1.0180000066757202,1.0180000066757202,0.8301283717155457,0,,,,,,,,
2020-02-18,1.0008000135421753,1.0008000135421753,1.0008000135421753,1.0008000135421753,0.8161025643348694,2500,,,,,,,,
2020-02-19,1.0008000135421753,1.0008000135421753,1.0008000135421753,1.0008000135421753,0.8161025643348694,0,,,,,,,,
2020-02-20,1.0,1.0,1.0,1.0,0.8154503107070923,5000,,,,,,,,
2020-02-21,1.0119999647140503,1.0119999647140503,1.0044000148773193,1.0044000148773193,0.8190381526947021,230000,,,,,,,,
2020-02-24,1.0044000148773193,1.0044000148773193,1.0044000148773193,1.0044000148773193,0.8190381526947021,0,,,,,,,,
2020-02-25,1.0003999471664429,1.0011999607086182,0.9732000231742859,0.9732000231742859,0.7935961484909058,992500,,,,,,,,
2020-02-26,0.9732000231742859,0.9732000231742859,0.9732000231742859,0.9732000231742859,0.7935961484909058,0,,,,,,,,
