date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NVS')","('high', 'NVS')","('low', 'NVS')","('close', 'NVS')","('adj_close', 'NVS')","('volume', 'NVS')","('currency', '')"
2020-03-19,75.13999938964844,77.76000213623047,74.37999725341797,75.55999755859375,62.077369689941406,4822900,,,,,,,,
2020-03-20,75.94999694824219,76.76000213623047,72.16999816894531,72.41999816894531,59.497657775878906,3552700,,,,,,,,
2020-03-23,73.7300033569336,74.48999786376953,70.2300033569336,70.66999816894531,58.05992126464844,3714400,,,,,,,,
2020-03-24,73.9000015258789,74.30000305175781,72.02999877929688,73.55999755859375,60.43424606323242,2877700,,,,,,,,
2020-03-25,75.54000091552734,78.05999755859375,74.2699966430664,76.88999938964844,63.170047760009766,3623600,,,,,,,,
2020-03-26,76.88999938964844,79.93000030517578,76.86000061035156,79.73999786376953,65.51150512695312,2677600,,,,,,,,
2020-03-27,77.54000091552734,81.04000091552734,77.16000366210938,79.27999877929688,65.13358306884766,2653700,,,,,,,,
2020-03-30,80.55999755859375,82.18000030517578,80.43000030517578,81.9000015258789,67.28607940673828,2864800,,,,,,,,
2020-03-31,81.29000091552734,83.20999908447266,80.5999984741211,82.44999694824219,67.73794555664062,2764300,,,,,,,,
2020-04-01,81.01000213623047,82.43000030517578,80.41999816894531,80.93000030517578,66.48918151855469,1979500,,,,,,,,
2020-04-02,81.9800033569336,83.62000274658203,81.48999786376953,83.5999984741211,68.68274688720703,1882700,,,,,,,,
2020-04-03,83.69999694824219,84.2699966430664,82.7699966430664,83.63999938964844,68.71560668945312,1598500,,,,,,,,
2020-04-06,85.0999984741211,86.16999816894531,84.80000305175781,85.7300033569336,70.43267822265625,2018200,,,,,,,,
2020-04-07,86.51000213623047,86.58000183105469,83.77999877929688,83.98999786376953,69.0031509399414,2090100,,,,,,,,
2020-04-08,84.70999908447266,86.23999786376953,84.02999877929688,85.62000274658203,70.3423080444336,1524500,,,,,,,,
2020-04-09,85.0,85.58999633789062,84.51000213623047,84.8499984741211,69.70970153808594,2245300,,,,,,,,
2020-04-13,85.0,85.33000183105469,83.91000366210938,84.19999694824219,69.1756820678711,1453400,,,,,,,,
2020-04-14,86.33000183105469,86.77999877929688,85.73999786376953,86.22000122070312,70.83525085449219,4104000,,,,,,,,
2020-04-15,84.72000122070312,86.30000305175781,84.2300033569336,85.61000061035156,70.33409118652344,1744200,,,,,,,,
2020-04-16,87.54000091552734,87.75,86.63999938964844,87.54000091552734,71.91971588134766,1642300,,,,,,,,
2020-04-17,88.80999755859375,89.43000030517578,88.12999725341797,89.29000091552734,73.3574447631836,2219100,,,,,,,,
2020-04-20,89.7300033569336,91.36000061035156,89.52999877929688,89.77999877929688,73.760009765625,3097300,,,,,,,,
2020-04-21,88.76000213623047,89.0999984741211,87.9800033569336,88.2699966430664,72.51944732666016,3280400,,,,,,,,
2020-04-22,89.29000091552734,89.33000183105469,88.22000122070312,88.30000305175781,72.54409790039062,2214600,,,,,,,,
2020-04-23,88.2699966430664,90.4000015258789,87.7699966430664,88.0999984741211,72.3797836303711,2546100,,,,,,,,
2020-04-24,88.20999908447266,89.37000274658203,87.75,89.05000305175781,73.1602783203125,1775300,,,,,,,,
2020-04-27,89.9800033569336,90.5,89.4800033569336,89.58999633789062,73.60391235351562,2022100,,,,,,,,
2020-04-28,90.4800033569336,90.58000183105469,87.55000305175781,88.04000091552734,72.33049011230469,3462700,,,,,,,,
2020-04-29,87.33999633789062,87.58999633789062,85.66000366210938,85.70999908447266,70.41624450683594,2953500,,,,,,,,
2020-04-30,85.93000030517578,85.94000244140625,84.58999633789062,84.7300033569336,69.61111450195312,2183200,,,,,,,,
2020-05-01,84.0,84.30000305175781,82.97000122070312,83.41000366210938,68.52664947509766,1401800,,,,,,,,
2020-05-04,84.08000183105469,84.19999694824219,83.37000274658203,84.0,69.0113754272461,1598800,,,,,,,,
2020-05-05,84.62000274658203,85.33000183105469,84.52999877929688,84.75,69.6275405883789,1613600,,,,,,,,
2020-05-06,85.37999725341797,86.12000274658203,85.01000213623047,85.3499984741211,70.1204833984375,958200,,,,,,,,
2020-05-07,85.29000091552734,85.47000122070312,83.94000244140625,84.66999816894531,69.56182098388672,1292300,,,,,,,,
2020-05-08,85.13999938964844,85.30000305175781,84.69000244140625,84.93000030517578,69.77542114257812,1555200,,,,,,,,
2020-05-11,84.86000061035156,86.91000366210938,84.77999877929688,86.58999633789062,71.13921356201172,1640200,,,,,,,,
2020-05-12,86.44000244140625,86.5999984741211,85.05999755859375,85.1500015258789,69.95616912841797,1438500,,,,,,,,
2020-05-13,85.4800033569336,86.1500015258789,84.81999969482422,85.19999694824219,69.99724578857422,1805600,,,,,,,,
2020-05-14,82.86000061035156,84.23999786376953,82.69999694824219,84.02999877929688,69.03601837158203,2248000,,,,,,,,
2020-05-15,84.23999786376953,84.55000305175781,83.16999816894531,84.0199966430664,69.02780151367188,1494700,,,,,,,,
2020-05-18,84.77999877929688,85.41999816894531,84.62000274658203,84.8499984741211,69.70970153808594,1497900,,,,,,,,
2020-05-19,84.98999786376953,85.6500015258789,84.75,85.2300033569336,70.02189636230469,1818200,,,,,,,,
2020-05-20,85.73999786376953,86.12999725341797,85.36000061035156,85.94999694824219,70.61341857910156,2912600,,,,,,,,
2020-05-21,86.19999694824219,86.22000122070312,84.56999969482422,84.98999786376953,69.82472229003906,1696000,,,,,,,,
2020-05-22,83.8499984741211,84.93000030517578,83.51000213623047,84.91000366210938,69.75899505615234,1356700,,,,,,,,
2020-05-26,85.12999725341797,85.54000091552734,84.83999633789062,85.05000305175781,69.87400817871094,1847900,,,,,,,,
2020-05-27,84.23999786376953,84.51000213623047,83.25,84.44999694824219,69.3810806274414,1838100,,,,,,,,
2020-05-28,85.06999969482422,87.27999877929688,85.0199966430664,86.27999877929688,70.88452911376953,2806200,,,,,,,,
2020-05-29,87.33000183105469,87.58999633789062,85.81999969482422,87.43000030517578,71.82933807373047,2565800,,,,,,,,
2020-06-01,87.12000274658203,87.38999938964844,86.08999633789062,86.68000030517578,71.21316528320312,1089700,,,,,,,,
2020-06-02,85.83999633789062,86.45999908447266,85.58999633789062,86.45999908447266,71.03241729736328,1665900,,,,,,,,
2020-06-03,85.55000305175781,85.98999786376953,85.41999816894531,85.69999694824219,70.40802764892578,1676700,,,,,,,,
2020-06-04,85.5,86.33999633789062,84.94000244140625,85.12000274658203,69.93152618408203,1801100,,,,,,,,
2020-06-05,85.66999816894531,86.44999694824219,85.5,85.88999938964844,70.56412506103516,1533300,,,,,,,,
2020-06-08,85.73999786376953,86.20999908447266,85.18000030517578,85.66999816894531,70.38338470458984,1956200,,,,,,,,
2020-06-09,88.0199966430664,89.33999633789062,87.7699966430664,88.43000030517578,72.6509017944336,2106600,,,,,,,,
2020-06-10,88.55999755859375,88.70999908447266,87.87000274658203,88.0,72.29762268066406,1631100,,,,,,,,
2020-06-11,87.55999755859375,87.69999694824219,84.29000091552734,84.4000015258789,69.33999633789062,1758400,,,,,,,,
2020-06-12,85.13999938964844,85.33999633789062,83.4000015258789,84.3499984741211,69.29891204833984,1852800,,,,,,,,
2020-06-15,85.4000015258789,85.76000213623047,84.7699966430664,85.16000366210938,69.96438598632812,1813600,,,,,,,,
2020-06-16,87.27999877929688,87.44999694824219,86.48999786376953,86.76000213623047,71.27889251708984,2498200,,,,,,,,
2020-06-17,89.19000244140625,89.68000030517578,88.97000122070312,89.48999786376953,73.52175903320312,4152100,,,,,,,,
2020-06-18,89.88999938964844,90.41999816894531,89.33999633789062,89.66000366210938,73.66143035888672,2227300,,,,,,,,
2020-06-19,90.87000274658203,91.44000244140625,90.5999984741211,91.0999984741211,74.84447479248047,2384600,,,,,,,,
2020-06-22,90.66999816894531,90.70999908447266,89.80000305175781,90.62000274658203,74.45012664794922,2214800,,,,,,,,
2020-06-23,90.86000061035156,91.43000030517578,90.45999908447266,90.45999908447266,74.31867980957031,1145100,,,,,,,,
2020-06-24,89.95999908447266,90.54000091552734,88.44000244140625,88.80000305175781,72.95488739013672,1271600,,,,,,,,
2020-06-25,88.79000091552734,89.63999938964844,88.30999755859375,89.5999984741211,73.61212921142578,1335600,,,,,,,,
2020-06-26,88.56999969482422,88.77999877929688,86.8499984741211,87.0999984741211,71.55821990966797,1876900,,,,,,,,
2020-06-29,88.0199966430664,88.0199966430664,87.01000213623047,87.33000183105469,71.74717712402344,1196000,,,,,,,,
2020-06-30,86.48999786376953,87.6500015258789,86.08999633789062,87.33999633789062,71.7553939819336,1500400,,,,,,,,
2020-07-01,87.47000122070312,88.19000244140625,87.04000091552734,87.8499984741211,72.17439270019531,1200800,,,,,,,,
2020-07-02,87.45999908447266,88.06999969482422,87.38999938964844,87.56999969482422,71.94435119628906,1101100,,,,,,,,
2020-07-06,88.4000015258789,88.87000274658203,88.26000213623047,88.45999908447266,72.67554473876953,1043300,,,,,,,,
2020-07-07,88.02999877929688,88.5,87.72000122070312,87.80000305175781,72.1333236694336,1002500,,,,,,,,
2020-07-08,87.69999694824219,88.12000274658203,87.4800033569336,88.12000274658203,72.39622497558594,856500,,,,,,,,
2020-07-09,88.19999694824219,88.44000244140625,86.91000366210938,87.33999633789062,71.7553939819336,1018800,,,,,,,,
2020-07-10,87.16999816894531,87.30999755859375,86.56999969482422,87.01000213623047,71.48428344726562,1194700,,,,,,,,
2020-07-13,86.69000244140625,87.37999725341797,85.95999908447266,86.08000183105469,70.72023010253906,1411000,,,,,,,,
2020-07-14,86.1500015258789,87.56999969482422,85.93000030517578,87.47000122070312,71.8622055053711,1546400,,,,,,,,
2020-07-15,87.8499984741211,88.5199966430664,87.37999725341797,87.87000274658203,72.19082641601562,1351000,,,,,,,,
2020-07-16,87.12000274658203,87.44999694824219,86.83999633789062,87.38999938964844,71.79647064208984,886600,,,,,,,,
2020-07-17,87.51000213623047,88.36000061035156,87.48999786376953,88.16999816894531,72.43729400634766,1242800,,,,,,,,
2020-07-20,88.66000366210938,89.02999877929688,87.54000091552734,88.01000213623047,72.30584716796875,1963500,,,,,,,,
2020-07-21,87.2300033569336,87.30999755859375,85.86000061035156,86.0199966430664,70.6709213256836,2579500,,,,,,,,
2020-07-22,86.80000305175781,86.9000015258789,85.93000030517578,86.5,71.0652847290039,2705200,,,,,,,,
2020-07-23,86.36000061035156,86.44999694824219,84.7300033569336,84.88999938964844,69.74256134033203,2617000,,,,,,,,
2020-07-24,84.7699966430664,84.7699966430664,83.80999755859375,84.22000122070312,69.19210815429688,1968400,,,,,,,,
2020-07-27,84.33999633789062,84.86000061035156,84.30999755859375,84.70999908447266,69.59468841552734,1445900,,,,,,,,
2020-07-28,84.37000274658203,84.81999969482422,84.01000213623047,84.01000213623047,69.01957702636719,1332400,,,,,,,,
2020-07-29,84.0,84.73999786376953,83.69999694824219,84.41000366210938,69.34821319580078,1407400,,,,,,,,
2020-07-30,83.08000183105469,84.3499984741211,83.04000091552734,84.2300033569336,69.20033264160156,1968900,,,,,,,,
2020-07-31,83.08000183105469,84.06999969482422,81.55999755859375,82.13999938964844,67.4832534790039,2341200,,,,,,,,
2020-08-03,83.87999725341797,84.62000274658203,83.55999755859375,83.6500015258789,68.72382354736328,2409100,,,,,,,,
2020-08-04,83.6500015258789,84.41999816894531,83.36000061035156,84.1500015258789,69.13460540771484,2115500,,,,,,,,
2020-08-05,84.20999908447266,84.37000274658203,83.31999969482422,83.41999816894531,68.53486633300781,1067200,,,,,,,,
2020-08-06,83.47000122070312,83.75,82.94000244140625,83.41000366210938,68.52664947509766,1415700,,,,,,,,
2020-08-07,82.66000366210938,83.02999877929688,82.44999694824219,82.91000366210938,68.11587524414062,1289300,,,,,,,,
2020-08-10,82.36000061035156,82.62999725341797,82.11000061035156,82.38999938964844,67.68865966796875,1251400,,,,,,,,
2020-08-11,83.4800033569336,83.61000061035156,82.33000183105469,82.43000030517578,67.72151184082031,1645600,,,,,,,,
2020-08-12,84.5,85.23999786376953,84.41000366210938,84.93000030517578,69.77542114257812,1882400,,,,,,,,
2020-08-13,85.5999984741211,85.83999633789062,85.11000061035156,85.37000274658203,70.13691711425781,2656300,,,,,,,,
2020-08-14,85.06999969482422,85.11000061035156,84.44000244140625,84.6500015258789,69.5453872680664,1935200,,,,,,,,
2020-08-17,85.44000244140625,87.11000061035156,85.3499984741211,86.08999633789062,70.72843933105469,1573700,,,,,,,,
2020-08-18,86.1500015258789,86.31999969482422,85.16999816894531,85.62999725341797,70.35050964355469,1602300,,,,,,,,
2020-08-19,86.51000213623047,86.5999984741211,85.30000305175781,85.47000122070312,70.21906280517578,1676000,,,,,,,,
2020-08-20,85.95999908447266,87.31999969482422,85.75,87.13999938964844,71.59107208251953,1992000,,,,,,,,
2020-08-21,86.2300033569336,86.47000122070312,85.86000061035156,86.4000015258789,70.9831314086914,896700,,,,,,,,
2020-08-24,86.75,86.98999786376953,86.02999877929688,86.37999725341797,70.96669006347656,919900,,,,,,,,
2020-08-25,86.91000366210938,86.93000030517578,86.12999725341797,86.44999694824219,71.02420043945312,1431200,,,,,,,,
2020-08-26,86.43000030517578,87.05999755859375,86.30999755859375,87.02999877929688,71.5007095336914,1358600,,,,,,,,
2020-08-27,88.1500015258789,88.2300033569336,86.66999816894531,87.0,71.47606658935547,1372100,,,,,,,,
2020-08-28,86.62000274658203,86.68000030517578,85.83999633789062,86.5999984741211,71.14743041992188,1436200,,,,,,,,
2020-08-31,86.37999725341797,86.94999694824219,86.04000091552734,86.05999755859375,70.70379638671875,2320900,,,,,,,,
2020-09-01,87.88999938964844,87.88999938964844,86.20999908447266,86.87000274658203,71.3692626953125,2986100,,,,,,,,
2020-09-02,87.80000305175781,88.94999694824219,87.73999786376953,88.86000061035156,73.00416564941406,1639100,,,,,,,,
2020-09-03,89.2300033569336,89.2300033569336,86.55999755859375,87.0999984741211,71.55821990966797,1840800,,,,,,,,
2020-09-04,87.30000305175781,87.4800033569336,85.44000244140625,86.68000030517578,71.21316528320312,1529600,,,,,,,,
2020-09-08,86.9000015258789,87.9000015258789,86.47000122070312,87.33000183105469,71.74717712402344,1635700,,,,,,,,
2020-09-09,88.4000015258789,89.12000274658203,88.22000122070312,88.22000122070312,72.4783706665039,1360500,,,,,,,,
2020-09-10,89.72000122070312,89.87000274658203,88.37000274658203,88.5199966430664,72.72483825683594,1655500,,,,,,,,
2020-09-11,90.41999816894531,90.68000030517578,89.33999633789062,89.87999725341797,73.84217071533203,1860400,,,,,,,,
2020-09-14,89.58000183105469,90.5199966430664,89.55000305175781,90.02999877929688,73.96540069580078,1172600,,,,,,,,
2020-09-15,91.7300033569336,91.97000122070312,90.87000274658203,91.0,74.76232147216797,1049800,,,,,,,,
2020-09-16,92.2699966430664,92.2699966430664,89.68000030517578,89.8499984741211,73.81752014160156,5933100,,,,,,,,
2020-09-17,90.23999786376953,90.98999786376953,89.88999938964844,90.97000122070312,74.73766326904297,2154100,,,,,,,,
2020-09-18,91.86000061035156,91.86000061035156,90.30000305175781,90.94000244140625,74.71302032470703,2275900,,,,,,,,
2020-09-21,89.61000061035156,89.70999908447266,88.3499984741211,89.5,73.52997589111328,1770300,,,,,,,,
2020-09-22,89.30000305175781,89.5,88.33000183105469,88.91999816894531,73.053466796875,1674100,,,,,,,,
2020-09-23,88.58000183105469,88.69000244140625,87.3499984741211,87.44999694824219,71.84575653076172,1548700,,,,,,,,
2020-09-24,86.66000366210938,86.93000030517578,85.8499984741211,86.30000305175781,70.90097045898438,1580200,,,,,,,,
2020-09-25,85.98999786376953,87.23999786376953,85.98999786376953,87.11000061035156,71.56643676757812,1034500,,,,,,,,
2020-09-28,87.36000061035156,87.73999786376953,86.98999786376953,87.05000305175781,71.51714324951172,1011200,,,,,,,,
2020-09-29,88.0999984741211,88.0999984741211,86.68000030517578,87.04000091552734,71.50892639160156,3839200,,,,,,,,
2020-09-30,87.29000091552734,87.47000122070312,86.4800033569336,86.95999908447266,71.44319915771484,2676800,,,,,,,,
2020-10-01,88.30000305175781,88.31999969482422,87.04000091552734,87.30000305175781,71.72252655029297,1965100,,,,,,,,
2020-10-02,86.87999725341797,87.80999755859375,86.76000213623047,87.5199966430664,71.90328216552734,1708800,,,,,,,,
2020-10-05,88.19999694824219,88.48999786376953,87.97000122070312,88.2699966430664,72.51944732666016,2488400,,,,,,,,
2020-10-06,87.86000061035156,87.91999816894531,86.33000183105469,86.44999694824219,71.02420043945312,1436200,,,,,,,,
2020-10-07,86.02999877929688,86.2699966430664,85.37000274658203,85.94000244140625,70.60520935058594,1572900,,,,,,,,
2020-10-08,86.86000061035156,87.58999633789062,86.75,87.54000091552734,71.91971588134766,1210700,,,,,,,,
2020-10-09,88.37999725341797,88.69999694824219,88.18000030517578,88.38999938964844,72.61802673339844,1441800,,,,,,,,
2020-10-12,88.83999633789062,88.91000366210938,88.08999633789062,88.2300033569336,72.48658752441406,1122100,,,,,,,,
2020-10-13,88.4800033569336,88.54000091552734,87.33000183105469,87.43000030517578,71.82933807373047,2478100,,,,,,,,
2020-10-14,87.83999633789062,87.91999816894531,87.02999877929688,87.43000030517578,71.82933807373047,1428400,,,,,,,,
2020-10-15,85.4000015258789,85.86000061035156,84.94999694824219,85.38999938964844,70.15335083007812,1156500,,,,,,,,
2020-10-16,85.98999786376953,87.0,85.91000366210938,86.19000244140625,70.81060028076172,1181900,,,,,,,,
2020-10-19,86.75,86.87999725341797,85.44999694824219,85.79000091552734,70.48197174072266,1294500,,,,,,,,
2020-10-20,85.48999786376953,86.06999969482422,85.33000183105469,85.69000244140625,70.39981842041016,1795500,,,,,,,,
2020-10-21,84.93000030517578,85.20999908447266,84.12999725341797,84.13999938964844,69.12638092041016,1520000,,,,,,,,
2020-10-22,84.20999908447266,84.66999816894531,84.04000091552734,84.41000366210938,69.34821319580078,1303900,,,,,,,,
2020-10-23,84.62999725341797,84.87999725341797,84.12000274658203,84.43000030517578,69.36463928222656,810400,,,,,,,,
2020-10-26,84.0999984741211,84.4000015258789,83.5,84.18000030517578,69.15925598144531,1876400,,,,,,,,
2020-10-27,81.98999786376953,82.31999969482422,80.80000305175781,80.94999694824219,66.5055923461914,4040400,,,,,,,,
2020-10-28,79.38999938964844,79.72000122070312,78.30999755859375,78.36000061035156,64.37774658203125,1971500,,,,,,,,
2020-10-29,77.66000366210938,78.45999908447266,77.05999755859375,78.06999969482422,64.13949584960938,1639100,,,,,,,,
2020-10-30,77.70999908447266,78.08000183105469,77.04000091552734,78.08000183105469,64.14771270751953,1467800,,,,,,,,
2020-11-02,79.20999908447266,79.95999908447266,78.61000061035156,79.7699966430664,65.53614807128906,2102900,,,,,,,,
2020-11-03,81.43000030517578,81.76000213623047,81.0199966430664,81.05000305175781,66.58776092529297,1759000,,,,,,,,
2020-11-04,83.44000244140625,85.04000091552734,83.43000030517578,83.76000213623047,68.81420135498047,3426000,,,,,,,,
2020-11-05,84.47000122070312,84.55000305175781,83.7699966430664,84.2300033569336,69.20033264160156,1748000,,,,,,,,
2020-11-06,84.68000030517578,85.02999877929688,84.37999725341797,84.72000122070312,69.60289001464844,2262300,,,,,,,,
2020-11-09,85.18000030517578,85.77999877929688,83.91000366210938,83.93000030517578,68.95386505126953,2227000,,,,,,,,
2020-11-10,84.7699966430664,84.91000366210938,84.16999816894531,84.25,69.21676635742188,1577900,,,,,,,,
2020-11-11,85.94000244140625,86.19999694824219,85.4000015258789,86.0,70.65450286865234,1334300,,,,,,,,
2020-11-12,86.43000030517578,86.43000030517578,85.4000015258789,85.62000274658203,70.3423080444336,1178000,,,,,,,,
2020-11-13,85.72000122070312,86.22000122070312,85.58999633789062,86.0999984741211,70.73664855957031,1043400,,,,,,,,
2020-11-16,86.29000091552734,86.62000274658203,86.12000274658203,86.41000366210938,70.99134063720703,1033000,,,,,,,,
2020-11-17,86.94999694824219,87.05000305175781,86.37000274658203,86.5199966430664,71.08171081542969,1553100,,,,,,,,
2020-11-18,86.6500015258789,86.72000122070312,85.72000122070312,85.72000122070312,70.4244613647461,3149400,,,,,,,,
2020-11-19,86.36000061035156,87.23999786376953,86.08000183105469,87.19999694824219,71.64037322998047,2659300,,,,,,,,
2020-11-20,87.0199966430664,87.55000305175781,86.95999908447266,87.5199966430664,71.90328216552734,2652000,,,,,,,,
2020-11-23,87.1500015258789,87.41000366210938,86.94000244140625,87.30999755859375,71.73075103759766,2805800,,,,,,,,
2020-11-24,87.76000213623047,88.43000030517578,87.7300033569336,88.30000305175781,72.54409790039062,2750000,,,,,,,,
2020-11-25,89.0199966430664,89.56999969482422,88.88999938964844,89.18000030517578,73.2670669555664,2030300,,,,,,,,
2020-11-27,89.16000366210938,89.91999816894531,88.79000091552734,89.76000213623047,73.74358367919922,1503200,,,,,,,,
2020-11-30,89.87999725341797,90.93000030517578,89.73999786376953,90.83000183105469,74.6226577758789,4070300,,,,,,,,
2020-12-01,89.30000305175781,90.7699966430664,89.30000305175781,90.72000122070312,74.53228759765625,4722400,,,,,,,,
2020-12-02,91.43000030517578,92.0999984741211,91.2699966430664,91.58000183105469,75.23883819580078,1317600,,,,,,,,
2020-12-03,90.81999969482422,91.11000061035156,90.11000061035156,90.23999786376953,74.13792419433594,1499100,,,,,,,,
2020-12-04,91.05999755859375,91.62000274658203,90.9800033569336,91.62000274658203,75.27168273925781,882600,,,,,,,,
2020-12-07,91.48999786376953,91.72000122070312,91.27999877929688,91.5,75.17310333251953,841200,,,,,,,,
