date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LNWO')","('high', 'LNWO')","('low', 'LNWO')","('close', 'LNWO')","('adj_close', 'LNWO')","('volume', 'LNWO')","('currency', '')"
2020-04-23,9.460000038146973,10.199999809265137,9.220000267028809,9.789999961853027,9.789999961853027,1493600,,,,,,,,
2020-04-24,10.130000114440918,10.479999542236328,9.760000228881836,10.40999984741211,10.40999984741211,3677800,,,,,,,,
2020-04-27,10.569999694824219,11.59000015258789,10.569999694824219,11.329999923706055,11.329999923706055,1991000,,,,,,,,
2020-04-28,12.050000190734863,12.239999771118164,11.210000038146973,11.550000190734863,11.550000190734863,1746000,,,,,,,,
2020-04-29,12.0,13.539999961853027,11.670000076293945,13.34000015258789,13.34000015258789,3262200,,,,,,,,
2020-04-30,13.25,13.520000457763672,12.199999809265137,12.609999656677246,12.609999656677246,2241900,,,,,,,,
2020-05-01,11.8100004196167,12.140000343322754,10.859999656677246,11.170000076293945,11.170000076293945,1506900,,,,,,,,
2020-05-04,10.779999732971191,11.649999618530273,10.069999694824219,11.550000190734863,11.550000190734863,1335800,,,,,,,,
2020-05-05,12.029999732971191,12.279999732971191,11.520000457763672,11.819999694824219,11.819999694824219,1161500,,,,,,,,
2020-05-06,11.710000038146973,11.970000267028809,11.020000457763672,11.109999656677246,11.109999656677246,1226200,,,,,,,,
2020-05-07,11.359999656677246,12.319999694824219,11.350000381469727,12.1899995803833,12.1899995803833,2032100,,,,,,,,
2020-05-08,12.489999771118164,13.279999732971191,12.270000457763672,13.149999618530273,13.149999618530273,1577700,,,,,,,,
2020-05-11,12.65999984741211,13.380000114440918,12.40999984741211,12.970000267028809,12.970000267028809,1394900,,,,,,,,
2020-05-12,12.770000457763672,13.59000015258789,11.579999923706055,11.649999618530273,11.649999618530273,1951800,,,,,,,,
2020-05-13,11.699999809265137,11.760000228881836,10.550000190734863,10.869999885559082,10.869999885559082,1736800,,,,,,,,
2020-05-14,10.380000114440918,11.020000457763672,9.5,10.8100004196167,10.8100004196167,2212800,,,,,,,,
2020-05-15,10.649999618530273,12.0,10.510000228881836,11.75,11.75,1400100,,,,,,,,
2020-05-18,12.850000381469727,13.489999771118164,12.510000228881836,12.880000114440918,12.880000114440918,2419700,,,,,,,,
2020-05-19,12.890000343322754,14.140000343322754,12.40999984741211,13.369999885559082,13.369999885559082,1813300,,,,,,,,
2020-05-20,13.859999656677246,14.699999809265137,13.819999694824219,14.449999809265137,14.449999809265137,1613200,,,,,,,,
2020-05-21,14.359999656677246,14.5600004196167,13.819999694824219,14.369999885559082,14.369999885559082,1739100,,,,,,,,
2020-05-22,14.479999542236328,14.600000381469727,14.010000228881836,14.3100004196167,14.3100004196167,1195400,,,,,,,,
2020-05-26,15.619999885559082,16.020000457763672,14.75,14.9399995803833,14.9399995803833,2415600,,,,,,,,
2020-05-27,15.550000190734863,16.520000457763672,14.850000381469727,16.43000030517578,16.43000030517578,2687400,,,,,,,,
2020-05-28,16.649999618530273,16.8799991607666,15.640000343322754,15.819999694824219,15.819999694824219,2130900,,,,,,,,
2020-05-29,15.770000457763672,16.15999984741211,15.229999542236328,15.729999542236328,15.729999542236328,1614900,,,,,,,,
2020-06-01,15.720000267028809,16.3799991607666,15.449999809265137,16.200000762939453,16.200000762939453,1297000,,,,,,,,
2020-06-02,16.489999771118164,16.530000686645508,15.8100004196167,16.239999771118164,16.239999771118164,1719900,,,,,,,,
2020-06-03,16.6299991607666,19.010000228881836,16.5,18.649999618530273,18.649999618530273,3197400,,,,,,,,
2020-06-04,18.940000534057617,19.540000915527344,18.6299991607666,18.920000076293945,18.920000076293945,2080700,,,,,,,,
2020-06-05,19.899999618530273,20.959999084472656,19.450000762939453,19.690000534057617,19.690000534057617,2819700,,,,,,,,
2020-06-08,20.31999969482422,20.559999465942383,19.350000381469727,19.760000228881836,19.760000228881836,2030200,,,,,,,,
2020-06-09,19.200000762939453,19.540000915527344,18.68000030517578,18.93000030517578,18.93000030517578,1592800,,,,,,,,
2020-06-10,18.690000534057617,18.719999313354492,15.5,16.75,16.75,2427900,,,,,,,,
2020-06-11,14.960000038146973,15.720000267028809,13.520000457763672,13.579999923706055,13.579999923706055,3354400,,,,,,,,
2020-06-12,15.100000381469727,15.539999961853027,13.8100004196167,15.239999771118164,15.239999771118164,2718200,,,,,,,,
2020-06-15,14.119999885559082,15.949999809265137,13.960000038146973,15.670000076293945,15.670000076293945,1784600,,,,,,,,
2020-06-16,16.979999542236328,17.440000534057617,15.399999618530273,15.770000457763672,15.770000457763672,1717700,,,,,,,,
2020-06-17,15.65999984741211,16.100000381469727,15.329999923706055,15.800000190734863,15.800000190734863,1199900,,,,,,,,
2020-06-18,15.649999618530273,17.049999237060547,15.369999885559082,16.440000534057617,16.440000534057617,2474800,,,,,,,,
2020-06-19,16.899999618530273,17.010000228881836,15.829999923706055,16.209999084472656,16.209999084472656,1916300,,,,,,,,
2020-06-22,16.079999923706055,16.290000915527344,15.109999656677246,16.260000228881836,16.260000228881836,1753400,,,,,,,,
2020-06-23,16.780000686645508,17.010000228881836,16.170000076293945,16.770000457763672,16.770000457763672,2271200,,,,,,,,
2020-06-24,16.670000076293945,16.700000762939453,14.680000305175781,15.449999809265137,15.449999809265137,1518100,,,,,,,,
2020-06-25,15.039999961853027,15.380000114440918,13.880000114440918,14.699999809265137,14.699999809265137,1876700,,,,,,,,
2020-06-26,14.510000228881836,14.65999984741211,13.75,14.180000305175781,14.180000305175781,2233100,,,,,,,,
2020-06-29,14.350000381469727,15.329999923706055,13.609999656677246,15.229999542236328,15.229999542236328,2091500,,,,,,,,
2020-06-30,15.510000228881836,15.899999618530273,14.710000038146973,15.460000038146973,15.460000038146973,1088700,,,,,,,,
2020-07-01,15.479999542236328,16.350000381469727,15.449999809265137,16.15999984741211,16.15999984741211,1103100,,,,,,,,
2020-07-02,16.700000762939453,17.219999313354492,16.190000534057617,16.25,16.25,1070000,,,,,,,,
2020-07-06,16.809999465942383,16.969999313354492,16.139999389648438,16.469999313354492,16.469999313354492,1152500,,,,,,,,
2020-07-07,16.100000381469727,16.729999542236328,15.640000343322754,16.190000534057617,16.190000534057617,1307800,,,,,,,,
2020-07-08,16.1200008392334,16.6299991607666,15.5,16.600000381469727,16.600000381469727,1363500,,,,,,,,
2020-07-09,16.559999465942383,17.059999465942383,16.100000381469727,16.719999313354492,16.719999313354492,1613300,,,,,,,,
2020-07-10,16.5,17.290000915527344,16.25,17.100000381469727,17.100000381469727,1586300,,,,,,,,
2020-07-13,17.489999771118164,17.6200008392334,16.280000686645508,16.40999984741211,16.40999984741211,1695400,,,,,,,,
2020-07-14,16.200000762939453,16.559999465942383,15.270000457763672,15.539999961853027,15.539999961853027,1104400,,,,,,,,
2020-07-15,16.219999313354492,16.780000686645508,15.649999618530273,16.190000534057617,16.190000534057617,2409800,,,,,,,,
2020-07-16,16.0,16.690000534057617,15.520000457763672,16.579999923706055,16.579999923706055,1397900,,,,,,,,
2020-07-17,16.479999542236328,16.540000915527344,15.710000038146973,15.8100004196167,15.8100004196167,891500,,,,,,,,
2020-07-20,15.760000228881836,16.1200008392334,14.850000381469727,15.319999694824219,15.319999694824219,1401200,,,,,,,,
2020-07-21,15.680000305175781,16.469999313354492,15.40999984741211,15.899999618530273,15.899999618530273,1553900,,,,,,,,
2020-07-22,15.720000267028809,16.6200008392334,15.40999984741211,16.299999237060547,16.299999237060547,1231500,,,,,,,,
2020-07-23,16.059999465942383,16.059999465942383,14.489999771118164,15.180000305175781,15.180000305175781,2104000,,,,,,,,
2020-07-24,16.0,17.309999465942383,15.529999732971191,17.1200008392334,17.1200008392334,3756600,,,,,,,,
2020-07-27,17.020000457763672,17.700000762939453,16.899999618530273,17.5,17.5,2099600,,,,,,,,
2020-07-28,17.170000076293945,17.809999465942383,17.0,17.239999771118164,17.239999771118164,931500,,,,,,,,
2020-07-29,17.3799991607666,18.6299991607666,17.239999771118164,18.530000686645508,18.530000686645508,1064600,,,,,,,,
2020-07-30,18.1200008392334,18.56999969482422,17.809999465942383,18.260000228881836,18.260000228881836,952800,,,,,,,,
2020-07-31,18.170000076293945,18.290000915527344,17.290000915527344,17.56999969482422,17.56999969482422,960200,,,,,,,,
2020-08-03,17.75,18.829999923706055,17.450000762939453,18.690000534057617,18.690000534057617,855700,,,,,,,,
2020-08-04,18.579999923706055,18.950000762939453,18.5,18.770000457763672,18.770000457763672,831900,,,,,,,,
2020-08-05,19.010000228881836,19.31999969482422,18.469999313354492,19.270000457763672,19.270000457763672,836400,,,,,,,,
2020-08-06,19.1200008392334,20.149999618530273,18.84000015258789,20.030000686645508,20.030000686645508,915200,,,,,,,,
2020-08-07,19.809999465942383,20.309999465942383,19.100000381469727,19.510000228881836,19.510000228881836,855300,,,,,,,,
2020-08-10,19.850000381469727,20.3799991607666,19.709999084472656,20.209999084472656,20.209999084472656,599600,,,,,,,,
2020-08-11,20.860000610351562,21.200000762939453,19.979999542236328,20.219999313354492,20.219999313354492,838300,,,,,,,,
2020-08-12,20.709999084472656,20.709999084472656,20.1299991607666,20.639999389648438,20.639999389648438,808700,,,,,,,,
2020-08-13,20.6200008392334,21.600000381469727,20.559999465942383,20.739999771118164,20.739999771118164,801300,,,,,,,,
2020-08-14,20.440000534057617,20.8799991607666,20.190000534057617,20.510000228881836,20.510000228881836,647600,,,,,,,,
2020-08-17,20.65999984741211,20.8700008392334,19.969999313354492,20.59000015258789,20.59000015258789,632400,,,,,,,,
2020-08-18,20.59000015258789,20.850000381469727,19.959999084472656,20.850000381469727,20.850000381469727,699800,,,,,,,,
2020-08-19,20.920000076293945,20.979999542236328,19.81999969482422,19.93000030517578,19.93000030517578,708100,,,,,,,,
2020-08-20,19.5,20.25,19.239999771118164,19.959999084472656,19.959999084472656,830000,,,,,,,,
2020-08-21,19.940000534057617,20.25,19.579999923706055,19.829999923706055,19.829999923706055,446100,,,,,,,,
2020-08-24,20.0,20.540000915527344,19.540000915527344,20.049999237060547,20.049999237060547,554500,,,,,,,,
2020-08-25,20.290000915527344,20.350000381469727,19.700000762939453,19.899999618530273,19.899999618530273,433600,,,,,,,,
2020-08-26,19.8799991607666,20.8799991607666,19.81999969482422,20.81999969482422,20.81999969482422,533600,,,,,,,,
2020-08-27,20.889999389648438,21.329999923706055,20.6299991607666,21.1299991607666,21.1299991607666,409200,,,,,,,,
2020-08-28,21.399999618530273,22.1299991607666,21.360000610351562,21.979999542236328,21.979999542236328,709100,,,,,,,,
2020-08-31,21.940000534057617,21.940000534057617,20.6200008392334,20.690000534057617,20.690000534057617,607400,,,,,,,,
2020-09-01,20.829999923706055,21.59000015258789,20.360000610351562,21.530000686645508,21.530000686645508,487900,,,,,,,,
2020-09-02,22.43000030517578,22.43000030517578,21.079999923706055,21.360000610351562,21.360000610351562,622800,,,,,,,,
2020-09-03,21.1299991607666,21.149999618530273,19.010000228881836,19.190000534057617,19.190000534057617,1047200,,,,,,,,
2020-09-04,19.440000534057617,19.850000381469727,18.020000457763672,19.329999923706055,19.329999923706055,825800,,,,,,,,
2020-09-08,18.729999542236328,20.040000915527344,18.639999389648438,18.780000686645508,18.780000686645508,701200,,,,,,,,
2020-09-09,18.940000534057617,19.329999923706055,18.350000381469727,19.170000076293945,19.170000076293945,420400,,,,,,,,
2020-09-10,19.510000228881836,20.309999465942383,19.200000762939453,19.229999542236328,19.229999542236328,657900,,,,,,,,
2020-09-11,19.40999984741211,19.450000762939453,18.3700008392334,18.969999313354492,18.969999313354492,551900,,,,,,,,
2020-09-14,24.760000228881836,28.770000457763672,24.520000457763672,26.43000030517578,26.43000030517578,12951900,,,,,,,,
2020-09-15,27.1200008392334,30.540000915527344,26.700000762939453,30.309999465942383,30.309999465942383,20639100,,,,,,,,
2020-09-16,31.649999618530273,33.86000061035156,30.190000534057617,30.899999618530273,30.899999618530273,6067500,,,,,,,,
2020-09-17,30.5,31.979999542236328,30.25,30.850000381469727,30.850000381469727,2516500,,,,,,,,
2020-09-18,31.0,33.779998779296875,31.0,32.959999084472656,32.959999084472656,3245500,,,,,,,,
2020-09-21,34.5,35.029998779296875,31.729999542236328,33.95000076293945,33.95000076293945,3088800,,,,,,,,
2020-09-22,34.04999923706055,34.369998931884766,32.790000915527344,33.77000045776367,33.77000045776367,1819100,,,,,,,,
2020-09-23,33.41999816894531,34.06999969482422,30.34000015258789,30.450000762939453,30.450000762939453,2204500,,,,,,,,
2020-09-24,30.18000030517578,33.779998779296875,29.540000915527344,32.779998779296875,32.779998779296875,2313000,,,,,,,,
2020-09-25,32.86000061035156,35.939998626708984,32.439998626708984,35.41999816894531,35.41999816894531,8270400,,,,,,,,
2020-09-28,35.70000076293945,37.58000183105469,34.790000915527344,36.689998626708984,36.689998626708984,3435100,,,,,,,,
2020-09-29,36.7599983215332,36.7599983215332,34.380001068115234,34.959999084472656,34.959999084472656,3650700,,,,,,,,
2020-09-30,35.08000183105469,36.0,34.5,34.90999984741211,34.90999984741211,4747700,,,,,,,,
2020-10-01,34.91999816894531,36.47999954223633,34.36000061035156,35.970001220703125,35.970001220703125,3622800,,,,,,,,
2020-10-02,34.290000915527344,36.86000061035156,33.709999084472656,36.47999954223633,36.47999954223633,3939700,,,,,,,,
2020-10-05,36.88999938964844,37.20000076293945,34.20000076293945,36.45000076293945,36.45000076293945,3593500,,,,,,,,
2020-10-06,36.97999954223633,37.33000183105469,34.279998779296875,34.81999969482422,34.81999969482422,4717000,,,,,,,,
2020-10-07,35.790000915527344,35.93000030517578,34.22999954223633,34.40999984741211,34.40999984741211,6182800,,,,,,,,
2020-10-08,34.810001373291016,35.29999923706055,34.2400016784668,34.880001068115234,34.880001068115234,2915200,,,,,,,,
2020-10-09,34.66999816894531,34.9900016784668,32.880001068115234,33.56999969482422,33.56999969482422,2677200,,,,,,,,
2020-10-12,34.099998474121094,34.400001525878906,33.349998474121094,33.400001525878906,33.400001525878906,1940400,,,,,,,,
2020-10-13,32.75,34.43000030517578,32.20000076293945,34.2400016784668,34.2400016784668,2356500,,,,,,,,
2020-10-14,34.79999923706055,35.63999938964844,34.13999938964844,34.650001525878906,34.650001525878906,1133600,,,,,,,,
2020-10-15,34.47999954223633,35.61000061035156,34.400001525878906,35.36000061035156,35.36000061035156,644500,,,,,,,,
2020-10-16,35.650001525878906,36.45000076293945,34.939998626708984,35.5,35.5,944600,,,,,,,,
2020-10-19,35.779998779296875,35.81999969482422,33.7599983215332,34.060001373291016,34.060001373291016,1028700,,,,,,,,
2020-10-20,34.279998779296875,35.09000015258789,33.83000183105469,33.880001068115234,33.880001068115234,576800,,,,,,,,
2020-10-21,34.20000076293945,34.810001373291016,33.5099983215332,33.560001373291016,33.560001373291016,5436100,,,,,,,,
2020-10-22,34.68000030517578,34.720001220703125,33.33000183105469,34.06999969482422,34.06999969482422,3495700,,,,,,,,
2020-10-23,33.869998931884766,34.86000061035156,33.709999084472656,34.84000015258789,34.84000015258789,1318400,,,,,,,,
2020-10-26,33.79999923706055,33.79999923706055,31.850000381469727,33.040000915527344,33.040000915527344,2287200,,,,,,,,
2020-10-27,33.0,33.02000045776367,31.260000228881836,31.770000457763672,31.770000457763672,1535600,,,,,,,,
2020-10-28,30.549999237060547,31.540000915527344,30.209999084472656,30.90999984741211,30.90999984741211,2710400,,,,,,,,
2020-10-29,31.260000228881836,32.38999938964844,30.850000381469727,31.510000228881836,31.510000228881836,3214300,,,,,,,,
2020-10-30,31.360000610351562,32.38999938964844,30.110000610351562,31.8799991607666,31.8799991607666,1352700,,,,,,,,
2020-11-02,32.119998931884766,33.34000015258789,31.489999771118164,33.2400016784668,33.2400016784668,627000,,,,,,,,
2020-11-03,33.83000183105469,35.540000915527344,33.349998474121094,35.18000030517578,35.18000030517578,915400,,,,,,,,
2020-11-04,34.709999084472656,36.61000061035156,34.130001068115234,35.2599983215332,35.2599983215332,1885900,,,,,,,,
2020-11-05,34.81999969482422,37.09000015258789,34.65999984741211,35.119998931884766,35.119998931884766,4072500,,,,,,,,
2020-11-06,34.869998931884766,36.33000183105469,34.33000183105469,36.0,36.0,2866700,,,,,,,,
2020-11-09,39.5099983215332,41.7400016784668,34.650001525878906,34.75,34.75,2189500,,,,,,,,
2020-11-10,34.95000076293945,35.4900016784668,32.75,33.31999969482422,33.31999969482422,1733500,,,,,,,,
2020-11-11,34.099998474121094,34.13999938964844,33.04999923706055,34.029998779296875,34.029998779296875,1536700,,,,,,,,
2020-11-12,34.0,35.79999923706055,32.77000045776367,33.31999969482422,33.31999969482422,1716000,,,,,,,,
2020-11-13,33.310001373291016,34.599998474121094,33.310001373291016,34.189998626708984,34.189998626708984,1230800,,,,,,,,
2020-11-16,35.150001525878906,35.88999938964844,34.849998474121094,35.20000076293945,35.20000076293945,992300,,,,,,,,
2020-11-17,34.86000061035156,36.209999084472656,34.599998474121094,35.61000061035156,35.61000061035156,1524000,,,,,,,,
2020-11-18,35.59000015258789,36.4900016784668,35.11000061035156,35.720001220703125,35.720001220703125,2454000,,,,,,,,
2020-11-19,36.0,39.540000915527344,35.79999923706055,39.349998474121094,39.349998474121094,1300700,,,,,,,,
2020-11-20,39.279998779296875,40.2599983215332,38.54999923706055,38.7400016784668,38.7400016784668,861800,,,,,,,,
2020-11-23,39.16999816894531,39.97999954223633,38.27000045776367,39.5099983215332,39.5099983215332,703600,,,,,,,,
2020-11-24,40.130001068115234,40.79999923706055,39.599998474121094,39.97999954223633,39.97999954223633,940200,,,,,,,,
2020-11-25,39.68000030517578,39.95000076293945,38.5099983215332,38.83000183105469,38.83000183105469,591200,,,,,,,,
2020-11-27,38.900001525878906,40.93000030517578,38.59000015258789,39.380001068115234,39.380001068115234,439800,,,,,,,,
2020-11-30,39.2400016784668,39.36000061035156,36.119998931884766,37.279998779296875,37.279998779296875,849300,,,,,,,,
2020-12-01,37.939998626708984,37.939998626708984,36.77000045776367,37.06999969482422,37.06999969482422,589200,,,,,,,,
2020-12-02,37.22999954223633,37.75,35.810001373291016,36.88999938964844,36.88999938964844,589200,,,,,,,,
2020-12-03,37.16999816894531,38.25,37.029998779296875,37.369998931884766,37.369998931884766,377000,,,,,,,,
2020-12-04,37.16999816894531,37.880001068115234,36.529998779296875,37.86000061035156,37.86000061035156,656200,,,,,,,,
2020-12-07,38.209999084472656,39.779998779296875,38.0,39.290000915527344,39.290000915527344,1150700,,,,,,,,
2020-12-08,38.25,40.22999954223633,37.66999816894531,40.08000183105469,40.08000183105469,1268800,,,,,,,,
2020-12-09,41.15999984741211,41.810001373291016,39.59000015258789,40.439998626708984,40.439998626708984,819400,,,,,,,,
2020-12-10,40.31999969482422,41.900001525878906,39.939998626708984,41.650001525878906,41.650001525878906,1015700,,,,,,,,
