date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NEMCL')","('high', 'NEMCL')","('low', 'NEMCL')","('close', 'NEMCL')","('adj_close', 'NEMCL')","('volume', 'NEMCL')","('currency', '')"
2024-05-01,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-02,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-03,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-06,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-07,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-08,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-09,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-10,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-13,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-14,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-15,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-16,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-17,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-20,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-21,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-22,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-23,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-24,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-28,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-29,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-30,37.0,37.0,37.0,37.0,35.73333740234375,0,,,,,,,,
2024-05-31,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,39.95942306518555,100000,,,,,,,,
2024-06-03,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-04,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-05,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-06,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-07,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-10,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-11,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-12,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-13,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-14,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-17,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-18,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-20,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-21,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-24,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-25,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-26,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-27,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-06-28,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-01,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-02,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-03,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-05,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-08,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-09,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-10,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-11,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-12,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-15,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-16,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-17,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-18,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-19,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-22,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-23,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-24,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-25,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-26,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-29,41.37588882446289,41.37588882446289,41.37588882446289,41.37588882446289,40.213382720947266,0,,,,,,,,
2024-07-30,46.5,46.5,46.5,46.5,45.193519592285156,261,,,,,,,,
2024-07-31,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-01,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-02,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-05,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-06,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-07,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-08,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-09,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-12,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-13,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-14,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-15,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-16,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-19,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-20,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-21,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-22,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-23,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-26,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-27,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-28,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-29,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-08-30,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-09-03,46.5,46.5,46.5,46.5,45.193519592285156,0,,,,,,,,
2024-09-04,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-05,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-06,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-09,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-10,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-11,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-12,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-13,46.5,46.5,46.5,46.5,45.437808990478516,0,,,,,,,,
2024-09-16,52.25,52.25,52.25,52.25,51.05646514892578,404,,,,,,,,
2024-09-17,52.25,52.25,52.25,52.25,51.05646514892578,0,,,,,,,,
2024-09-18,52.25,52.25,52.25,52.25,51.05646514892578,0,,,,,,,,
2024-09-19,52.25,52.25,52.25,52.25,51.05646514892578,0,,,,,,,,
2024-09-20,52.25,52.25,52.25,52.25,51.05646514892578,0,,,,,,,,
2024-09-23,52.25,52.25,52.25,52.25,51.05646514892578,0,,,,,,,,
2024-09-24,54.689998626708984,54.689998626708984,54.689998626708984,54.689998626708984,53.44072341918945,726,,,,,,,,
2024-09-25,54.689998626708984,54.689998626708984,54.689998626708984,54.689998626708984,53.44072341918945,0,,,,,,,,
2024-09-26,54.689998626708984,54.689998626708984,54.689998626708984,54.689998626708984,53.44072341918945,0,,,,,,,,
2024-09-27,54.689998626708984,54.689998626708984,54.689998626708984,54.689998626708984,53.44072341918945,0,,,,,,,,
2024-09-30,54.689998626708984,54.689998626708984,54.689998626708984,54.689998626708984,53.44072341918945,0,,,,,,,,
2024-10-01,54.0,54.0,54.0,54.0,52.7664909362793,169,,,,,,,,
2024-10-02,54.0,54.0,54.0,54.0,52.7664909362793,0,,,,,,,,
2024-10-03,54.0,54.0,54.0,54.0,52.7664909362793,0,,,,,,,,
2024-10-04,54.0,54.0,54.0,54.0,52.7664909362793,0,,,,,,,,
2024-10-07,54.0,54.0,54.0,54.0,52.7664909362793,0,,,,,,,,
2024-10-08,54.0,54.0,54.0,54.0,52.7664909362793,0,,,,,,,,
2024-10-09,54.0,54.0,54.0,54.0,52.7664909362793,0,,,,,,,,
2024-10-10,54.0,54.0,54.0,54.0,52.7664909362793,0,,,,,,,,
2024-10-11,53.5,53.5,53.5,53.5,52.27791213989258,222,,,,,,,,
2024-10-14,53.5,53.5,53.5,53.5,52.27791213989258,0,,,,,,,,
2024-10-15,53.5,53.5,53.5,53.5,52.27791213989258,0,,,,,,,,
2024-10-16,56.5,56.5,56.5,56.5,55.209381103515625,1600,,,,,,,,
2024-10-17,56.5,56.5,56.5,56.5,55.209381103515625,0,,,,,,,,
2024-10-18,56.5,56.5,56.5,56.5,55.209381103515625,0,,,,,,,,
2024-10-21,57.5,57.5,57.5,57.5,56.18654251098633,295,,,,,,,,
2024-10-22,57.5,57.5,57.5,57.5,56.18654251098633,0,,,,,,,,
2024-10-23,57.5,57.5,57.5,57.5,56.18654251098633,0,,,,,,,,
2024-10-24,49.789058685302734,49.789058685302734,49.789058685302734,49.789058685302734,48.651737213134766,150000,,,,,,,,
2024-10-25,46.0,46.0,46.0,46.0,44.9492301940918,170,,,,,,,,
2024-10-28,47.75,47.75,47.75,47.75,46.65925979614258,323,,,,,,,,
2024-10-29,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-10-30,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-10-31,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-01,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-04,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-05,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-06,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-07,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-08,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-11,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-12,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-13,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-14,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-15,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-18,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-19,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-20,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-21,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-22,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-25,47.75,47.75,47.75,47.75,46.65925979614258,0,,,,,,,,
2024-11-26,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-11-27,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-11-29,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-12-02,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-12-03,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-12-04,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-12-05,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-12-06,47.75,47.75,47.75,47.75,46.90483474731445,0,,,,,,,,
2024-12-09,40.0,40.0,40.0,40.0,39.29200744628906,282,,,,,,,,
2024-12-10,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-11,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-12,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-13,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-16,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-17,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-18,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-19,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-20,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-23,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-24,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-26,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-27,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-30,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2024-12-31,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-01-02,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-01-03,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,872,,,,,,,,
2025-01-06,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-07,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-08,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-10,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-13,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-14,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-15,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-16,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-17,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-21,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-22,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-23,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-24,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-27,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-28,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-29,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-30,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-01-31,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-02-03,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-02-04,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-02-05,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-02-06,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-02-07,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,32.700775146484375,0,,,,,,,,
2025-02-10,40.0,40.0,40.0,40.0,39.29200744628906,808,,,,,,,,
2025-02-11,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-12,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-13,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-14,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-18,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-19,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-20,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-21,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-24,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-25,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-26,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-27,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-02-28,40.0,40.0,40.0,40.0,39.29200744628906,0,,,,,,,,
2025-03-03,42.5,42.5,42.5,42.5,42.01032257080078,160,,,,,,,,
2025-03-04,42.5,42.5,42.5,42.5,42.01032257080078,0,,,,,,,,
2025-03-05,42.5,42.5,42.5,42.5,42.01032257080078,0,,,,,,,,
2025-03-06,42.5,42.5,42.5,42.5,42.01032257080078,0,,,,,,,,
2025-03-07,44.0,44.0,44.0,44.0,43.493038177490234,1676,,,,,,,,
2025-03-10,44.0,44.0,44.0,44.0,43.493038177490234,0,,,,,,,,
2025-03-11,44.0,44.0,44.0,44.0,43.493038177490234,0,,,,,,,,
2025-03-12,44.0,44.0,44.0,44.0,43.493038177490234,0,,,,,,,,
2025-03-13,44.0,44.0,44.0,44.0,43.493038177490234,0,,,,,,,,
2025-03-14,46.5,46.5,46.5,46.5,45.964237213134766,100,,,,,,,,
2025-03-17,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-18,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-19,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-20,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-21,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-24,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-25,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-26,46.5,46.5,46.5,46.5,45.964237213134766,0,,,,,,,,
2025-03-27,47.75,47.75,47.75,47.75,47.199832916259766,403,,,,,,,,
2025-03-28,47.75,47.75,47.75,47.75,47.199832916259766,0,,,,,,,,
2025-03-31,47.75,47.75,47.75,47.75,47.199832916259766,0,,,,,,,,
2025-04-01,47.75,47.75,47.75,47.75,47.199832916259766,0,,,,,,,,
2025-04-02,48.0,48.0,48.0,48.0,47.446956634521484,193,,,,,,,,
2025-04-03,48.0,48.0,48.0,48.0,47.446956634521484,0,,,,,,,,
2025-04-04,48.0,48.0,48.0,48.0,47.446956634521484,0,,,,,,,,
2025-04-07,48.0,48.0,48.0,48.0,47.446956634521484,0,,,,,,,,
2025-04-08,48.0,48.0,48.0,48.0,47.446956634521484,0,,,,,,,,
2025-04-09,48.0,48.0,48.0,48.0,47.446956634521484,0,,,,,,,,
2025-04-10,48.0,48.0,48.0,48.0,47.446956634521484,0,,,,,,,,
2025-04-11,52.5,52.5,52.5,52.5,51.89510726928711,161,,,,,,,,
2025-04-14,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-15,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-16,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-17,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-21,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-22,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-23,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-24,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-25,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-28,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-29,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-04-30,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-05-01,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-05-02,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-05-05,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-05-06,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-05-07,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-05-08,52.5,52.5,52.5,52.5,51.89510726928711,0,,,,,,,,
2025-05-09,53.0,53.0,53.0,53.0,52.38934326171875,1330,,,,,,,,
2025-05-12,53.0,53.0,53.0,53.0,52.38934326171875,0,,,,,,,,
2025-05-13,53.0,53.0,53.0,53.0,52.38934326171875,0,,,,,,,,
2025-05-14,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,50000,,,,,,,,
2025-05-15,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,0,,,,,,,,
2025-05-16,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,0,,,,,,,,
2025-05-19,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,0,,,,,,,,
2025-05-20,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,0,,,,,,,,
2025-05-21,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,0,,,,,,,,
2025-05-22,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,0,,,,,,,,
2025-05-23,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.44581985473633,0,,,,,,,,
2025-05-27,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.69423294067383,0,,,,,,,,
2025-05-28,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.69423294067383,0,,,,,,,,
2025-05-29,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.69423294067383,0,,,,,,,,
2025-05-30,47.99885177612305,47.99885177612305,47.99885177612305,47.99885177612305,47.69423294067383,0,,,,,,,,
