date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NWSGY')","('high', 'NWSGY')","('low', 'NWSGY')","('close', 'NWSGY')","('adj_close', 'NWSGY')","('volume', 'NWSGY')","('currency', '')"
2020-01-02,14.5,14.5,14.5,14.5,6.586181640625,450,,,,,,,,
2020-01-03,14.5,14.5,14.5,14.5,6.586181640625,0,,,,,,,,
2020-01-06,14.5,14.5,14.5,14.5,6.586181640625,0,,,,,,,,
2020-01-07,14.5,14.5,14.5,14.5,6.586181640625,0,,,,,,,,
2020-01-08,14.5,14.5,14.5,14.5,6.586181640625,0,,,,,,,,
2020-01-09,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,6.745157718658447,1000,,,,,,,,
2020-01-10,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,6.745157718658447,0,,,,,,,,
2020-01-13,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,6.745157718658447,0,,,,,,,,
2020-01-14,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,6.745157718658447,0,,,,,,,,
2020-01-15,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,6.745157718658447,0,,,,,,,,
2020-01-16,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,6.745157718658447,0,,,,,,,,
2020-01-17,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,6.745157718658447,0,,,,,,,,
2020-01-21,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,2200,,,,,,,,
2020-01-22,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,0,,,,,,,,
2020-01-23,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,0,,,,,,,,
2020-01-24,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,0,,,,,,,,
2020-01-27,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,0,,,,,,,,
2020-01-28,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,0,,,,,,,,
2020-01-29,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,0,,,,,,,,
2020-01-30,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,6.608893394470215,0,,,,,,,,
2020-01-31,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,100,,,,,,,,
2020-02-03,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-04,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-05,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-06,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-07,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-10,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-11,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-12,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-13,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-14,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-18,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-19,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-20,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-21,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-24,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-25,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-26,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-27,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-02-28,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
2020-03-02,12.90999984741211,12.90999984741211,12.90999984741211,12.90999984741211,5.863973140716553,0,,,,,,,,
