date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FIX')","('high', 'FIX')","('low', 'FIX')","('close', 'FIX')","('adj_close', 'FIX')","('volume', 'FIX')","('currency', '')"
2020-01-02,50.18000030517578,50.349998474121094,48.900001525878906,49.220001220703125,47.587806701660156,170900,,,,,,,,
2020-01-03,48.540000915527344,49.20000076293945,48.540000915527344,49.18000030517578,47.549129486083984,201400,,,,,,,,
2020-01-06,48.70000076293945,49.849998474121094,48.630001068115234,49.400001525878906,47.761844635009766,200100,,,,,,,,
2020-01-07,49.56999969482422,49.56999969482422,48.72999954223633,48.90999984741211,47.288089752197266,141900,,,,,,,,
2020-01-08,48.849998474121094,49.22999954223633,48.560001373291016,48.720001220703125,47.10439682006836,146000,,,,,,,,
2020-01-09,48.869998931884766,49.13999938964844,48.29999923706055,48.369998931884766,46.765995025634766,178300,,,,,,,,
2020-01-10,48.31999969482422,48.91999816894531,48.15999984741211,48.209999084472656,46.611297607421875,321300,,,,,,,,
2020-01-13,48.290000915527344,48.83000183105469,47.77000045776367,48.650001525878906,47.03670120239258,205700,,,,,,,,
2020-01-14,48.619998931884766,49.4900016784668,48.56999969482422,48.810001373291016,47.191402435302734,243100,,,,,,,,
2020-01-15,48.54999923706055,48.900001525878906,48.34000015258789,48.790000915527344,47.17206954956055,152800,,,,,,,,
2020-01-16,49.20000076293945,49.91999816894531,49.11000061035156,49.709999084472656,48.06156539916992,173900,,,,,,,,
2020-01-17,49.79999923706055,49.90999984741211,49.11000061035156,49.459999084472656,47.81984329223633,136100,,,,,,,,
2020-01-21,49.290000915527344,49.70000076293945,49.099998474121094,49.619998931884766,47.97453689575195,147900,,,,,,,,
2020-01-22,49.7599983215332,50.27000045776367,49.59000015258789,49.970001220703125,48.31292724609375,186300,,,,,,,,
2020-01-23,49.84000015258789,50.33000183105469,49.220001220703125,50.25,48.58363723754883,198900,,,,,,,,
2020-01-24,50.15999984741211,50.15999984741211,49.22999954223633,49.40999984741211,47.77149963378906,139800,,,,,,,,
2020-01-27,48.65999984741211,49.130001068115234,48.439998626708984,48.7599983215332,47.14305877685547,218200,,,,,,,,
2020-01-28,48.97999954223633,49.27000045776367,48.59000015258789,49.0,47.37509536743164,118700,,,,,,,,
2020-01-29,49.040000915527344,49.119998931884766,47.88999938964844,48.04999923706055,46.45659637451172,130000,,,,,,,,
2020-01-30,47.52000045776367,48.150001525878906,47.40999984741211,47.90999984741211,46.32124328613281,160300,,,,,,,,
2020-01-31,47.59000015258789,47.83000183105469,46.040000915527344,46.400001525878906,44.8613166809082,264400,,,,,,,,
2020-02-03,46.65999984741211,47.529998779296875,46.56999969482422,46.970001220703125,45.412410736083984,311200,,,,,,,,
2020-02-04,47.540000915527344,47.93000030517578,47.209999084472656,47.2400016784668,45.673465728759766,164500,,,,,,,,
2020-02-05,47.83000183105469,49.25,47.75,49.15999984741211,47.529788970947266,162900,,,,,,,,
2020-02-06,49.15999984741211,49.439998626708984,48.68000030517578,49.11000061035156,47.481449127197266,189100,,,,,,,,
2020-02-07,48.86000061035156,48.86000061035156,47.66999816894531,47.720001220703125,46.137550354003906,120000,,,,,,,,
2020-02-10,47.650001525878906,48.61000061035156,47.400001525878906,48.61000061035156,46.99802780151367,235200,,,,,,,,
2020-02-11,49.099998474121094,50.34000015258789,49.08000183105469,49.31999969482422,47.684486389160156,198800,,,,,,,,
2020-02-12,49.720001220703125,49.869998931884766,49.130001068115234,49.61000061035156,47.964866638183594,188300,,,,,,,,
2020-02-13,49.290000915527344,50.2400016784668,49.13999938964844,50.099998474121094,48.43861389160156,136400,,,,,,,,
2020-02-14,50.099998474121094,50.25,49.02000045776367,49.150001525878906,47.52013397216797,256700,,,,,,,,
2020-02-18,49.029998779296875,49.04999923706055,48.279998779296875,48.439998626708984,46.83367156982422,153000,,,,,,,,
2020-02-19,48.63999938964844,48.88999938964844,48.189998626708984,48.34000015258789,46.736976623535156,234900,,,,,,,,
2020-02-20,48.06999969482422,49.18000030517578,48.02000045776367,49.08000183105469,47.45244598388672,244400,,,,,,,,
2020-02-21,48.849998474121094,49.290000915527344,48.209999084472656,48.849998474121094,47.23006820678711,227200,,,,,,,,
2020-02-24,47.29999923706055,48.099998474121094,46.79999923706055,48.0099983215332,46.41792297363281,202900,,,,,,,,
2020-02-25,48.06999969482422,48.06999969482422,45.599998474121094,46.130001068115234,44.60026931762695,363100,,,,,,,,
2020-02-26,46.29999923706055,46.970001220703125,45.040000915527344,45.45000076293945,43.94282150268555,192400,,,,,,,,
2020-02-27,45.63999938964844,46.90999984741211,43.22999954223633,43.27000045776367,41.83510208129883,447400,,,,,,,,
2020-02-28,41.91999816894531,43.099998474121094,41.54999923706055,42.220001220703125,40.8199348449707,292300,,,,,,,,
2020-03-02,42.18000030517578,43.27000045776367,41.4900016784668,43.16999816894531,41.738441467285156,192700,,,,,,,,
2020-03-03,43.119998931884766,44.880001068115234,42.5099983215332,43.41999816894531,41.98013687133789,277700,,,,,,,,
2020-03-04,44.290000915527344,44.41999816894531,43.31999969482422,44.25,42.78261947631836,244200,,,,,,,,
2020-03-05,42.81999969482422,43.689998626708984,41.7400016784668,42.2400016784668,40.839263916015625,238200,,,,,,,,
2020-03-06,40.650001525878906,42.400001525878906,40.650001525878906,42.15999984741211,40.86349868774414,268200,,,,,,,,
2020-03-09,38.869998931884766,40.7400016784668,38.349998474121094,39.31999969482422,38.110836029052734,431100,,,,,,,,
2020-03-10,40.720001220703125,41.08000183105469,38.34000015258789,40.790000915527344,39.5356330871582,749900,,,,,,,,
2020-03-11,39.5,41.43000030517578,39.27000045776367,40.720001220703125,39.46778869628906,511900,,,,,,,,
2020-03-12,37.56999969482422,38.90999984741211,33.86000061035156,33.88999938964844,32.84782028198242,445500,,,,,,,,
2020-03-13,35.63999938964844,37.86000061035156,34.43000030517578,37.86000061035156,36.695735931396484,340100,,,,,,,,
2020-03-16,33.0,34.650001525878906,30.8700008392334,31.459999084472656,30.492549896240234,387400,,,,,,,,
2020-03-17,32.02000045776367,36.040000915527344,30.100000381469727,36.029998779296875,34.9220085144043,602100,,,,,,,,
2020-03-18,33.59000015258789,35.560001373291016,31.969999313354492,33.529998779296875,32.49888229370117,497100,,,,,,,,
2020-03-19,33.11000061035156,36.459999084472656,29.760000228881836,33.029998779296875,32.01426315307617,512400,,,,,,,,
2020-03-20,33.16999816894531,34.4900016784668,32.25,32.75,31.742877960205078,492000,,,,,,,,
2020-03-23,33.119998931884766,33.720001220703125,29.43000030517578,29.950000762939453,29.028982162475586,413400,,,,,,,,
2020-03-24,31.5,34.439998626708984,31.5,33.709999084472656,32.67335510253906,291100,,,,,,,,
2020-03-25,33.459999084472656,36.529998779296875,32.68000030517578,33.040000915527344,32.023956298828125,409900,,,,,,,,
2020-03-26,33.81999969482422,37.189998626708984,33.41999816894531,36.790000915527344,35.65864944458008,307700,,,,,,,,
2020-03-27,35.34000015258789,35.5,32.470001220703125,32.939998626708984,31.92703628540039,326300,,,,,,,,
2020-03-30,32.97999954223633,35.72999954223633,32.29999923706055,35.38999938964844,34.30168151855469,383300,,,,,,,,
2020-03-31,35.22999954223633,36.54999923706055,34.290000915527344,36.54999923706055,35.42601013183594,430900,,,,,,,,
2020-04-01,34.72999954223633,35.959999084472656,33.90999984741211,34.75,33.68136978149414,338000,,,,,,,,
2020-04-02,34.470001220703125,36.54999923706055,33.849998474121094,34.29999923706055,33.24520492553711,348200,,,,,,,,
2020-04-03,34.0,34.29999923706055,30.579999923706055,31.329999923706055,30.366544723510742,384900,,,,,,,,
2020-04-06,32.47999954223633,34.630001068115234,31.920000076293945,32.970001220703125,31.956104278564453,326900,,,,,,,,
2020-04-07,33.61000061035156,34.4900016784668,32.16999816894531,33.34000015258789,32.31473159790039,425400,,,,,,,,
2020-04-08,34.0,35.2400016784668,33.33000183105469,34.810001373291016,33.73952865600586,319100,,,,,,,,
2020-04-09,35.849998474121094,37.970001220703125,34.93000030517578,37.83000183105469,36.666656494140625,260200,,,,,,,,
2020-04-13,37.369998931884766,37.369998931884766,36.189998626708984,36.68000030517578,35.55202102661133,193300,,,,,,,,
2020-04-14,37.779998779296875,38.150001525878906,36.54999923706055,36.959999084472656,35.82341003417969,252800,,,,,,,,
2020-04-15,35.47999954223633,36.20000076293945,32.81999969482422,33.040000915527344,32.023956298828125,270600,,,,,,,,
2020-04-16,32.849998474121094,33.380001068115234,31.280000686645508,31.530000686645508,30.560392379760742,388600,,,,,,,,
2020-04-17,32.90999984741211,34.290000915527344,32.310001373291016,33.529998779296875,32.49888229370117,476900,,,,,,,,
2020-04-20,31.59000015258789,31.729999542236328,30.610000610351562,30.84000015258789,29.891605377197266,474300,,,,,,,,
2020-04-21,30.010000228881836,30.610000610351562,29.1299991607666,29.469999313354492,28.563739776611328,395300,,,,,,,,
2020-04-22,30.190000534057617,30.6299991607666,29.610000610351562,30.170000076293945,29.242216110229492,398100,,,,,,,,
2020-04-23,30.260000228881836,31.65999984741211,29.700000762939453,29.969999313354492,29.048370361328125,452100,,,,,,,,
2020-04-24,30.1200008392334,31.299999237060547,29.0,31.06999969482422,30.114540100097656,347400,,,,,,,,
2020-04-27,31.540000915527344,33.34000015258789,30.860000610351562,33.20000076293945,32.17904281616211,470200,,,,,,,,
2020-04-28,35.88999938964844,36.599998474121094,34.66999816894531,35.4900016784668,34.39861297607422,829900,,,,,,,,
2020-04-29,34.9900016784668,36.54999923706055,33.40999984741211,35.849998474121094,34.74754333496094,580100,,,,,,,,
2020-04-30,34.9900016784668,35.220001220703125,33.279998779296875,33.29999923706055,32.27596664428711,397200,,,,,,,,
2020-05-01,32.41999816894531,32.599998474121094,31.389999389648438,32.599998474121094,31.597488403320312,352000,,,,,,,,
2020-05-04,32.43000030517578,32.43000030517578,31.229999542236328,31.75,30.77362823486328,526200,,,,,,,,
