date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RIOFF')","('high', 'RIOFF')","('low', 'RIOFF')","('close', 'RIOFF')","('adj_close', 'RIOFF')","('volume', 'RIOFF')","('currency', '')"
2021-01-08,0.75,0.75,0.6959999799728394,0.7170000076293945,0.7170000076293945,467500,,,,,,,,
2021-01-11,0.6710000038146973,0.7099999785423279,0.6710000038146973,0.6800000071525574,0.6800000071525574,343100,,,,,,,,
2021-01-12,0.6800000071525574,0.7049999833106995,0.6800000071525574,0.6899999976158142,0.6899999976158142,69200,,,,,,,,
2021-01-13,0.6990000009536743,0.699999988079071,0.6549999713897705,0.656000018119812,0.656000018119812,172700,,,,,,,,
2021-01-14,0.6830000281333923,0.6880000233650208,0.656000018119812,0.6620000004768372,0.6620000004768372,61700,,,,,,,,
2021-01-15,0.6549999713897705,0.6600000262260437,0.6349999904632568,0.6349999904632568,0.6349999904632568,164700,,,,,,,,
2021-01-19,0.6230000257492065,0.6349999904632568,0.6100000143051147,0.6200000047683716,0.6200000047683716,201500,,,,,,,,
2021-01-20,0.6399999856948853,0.6660000085830688,0.6320000290870667,0.652999997138977,0.652999997138977,164800,,,,,,,,
2021-01-21,0.6600000262260437,0.6779999732971191,0.6320000290870667,0.6330000162124634,0.6330000162124634,84900,,,,,,,,
2021-01-22,0.6330000162124634,0.6389999985694885,0.6119999885559082,0.6200000047683716,0.6200000047683716,132700,,,,,,,,
2021-01-25,0.6430000066757202,0.6430000066757202,0.6050000190734863,0.6159999966621399,0.6159999966621399,250500,,,,,,,,
2021-01-26,0.6200000047683716,0.6399999856948853,0.6119999885559082,0.621999979019165,0.621999979019165,121700,,,,,,,,
2021-01-27,0.6100000143051147,0.6800000071525574,0.6039999723434448,0.6549999713897705,0.6549999713897705,353000,,,,,,,,
2021-01-28,0.6600000262260437,0.6899999976158142,0.6499999761581421,0.6499999761581421,0.6499999761581421,163500,,,,,,,,
2021-01-29,0.6600000262260437,0.6859999895095825,0.6499999761581421,0.6600000262260437,0.6600000262260437,81500,,,,,,,,
2021-02-01,0.6800000071525574,0.6809999942779541,0.6499999761581421,0.6600000262260437,0.6600000262260437,230500,,,,,,,,
2021-02-02,0.6499999761581421,0.6539999842643738,0.6200000047683716,0.625,0.625,127800,,,,,,,,
2021-02-03,0.6290000081062317,0.6340000033378601,0.6000000238418579,0.6000000238418579,0.6000000238418579,143900,,,,,,,,
2021-02-04,0.6100000143051147,0.6200000047683716,0.6000000238418579,0.6140000224113464,0.6140000224113464,141800,,,,,,,,
2021-02-05,0.6000000238418579,0.6349999904632568,0.6000000238418579,0.6349999904632568,0.6349999904632568,174300,,,,,,,,
2021-02-08,0.6470000147819519,0.6800000071525574,0.6190000176429749,0.6600000262260437,0.6600000262260437,230800,,,,,,,,
2021-02-09,0.6930000185966492,0.6930000185966492,0.6119999885559082,0.6549999713897705,0.6549999713897705,123100,,,,,,,,
2021-02-10,0.6499999761581421,0.6589999794960022,0.6380000114440918,0.6399999856948853,0.6399999856948853,110600,,,,,,,,
2021-02-11,0.6510000228881836,0.6600000262260437,0.6200000047683716,0.6200000047683716,0.6200000047683716,121700,,,,,,,,
2021-02-12,0.621999979019165,0.6230000257492065,0.6000000238418579,0.6150000095367432,0.6150000095367432,229000,,,,,,,,
2021-02-16,0.6000000238418579,0.6269999742507935,0.6000000238418579,0.6230000257492065,0.6230000257492065,216200,,,,,,,,
2021-02-17,0.6050000190734863,0.6200000047683716,0.5809999704360962,0.6060000061988831,0.6060000061988831,303200,,,,,,,,
2021-02-18,0.628000020980835,0.628000020980835,0.5799999833106995,0.5820000171661377,0.5820000171661377,169100,,,,,,,,
2021-02-19,0.5950000286102295,0.6000000238418579,0.5619999766349792,0.5720000267028809,0.5720000267028809,238900,,,,,,,,
2021-02-22,0.5830000042915344,0.6299999952316284,0.5600000023841858,0.593999981880188,0.593999981880188,407600,,,,,,,,
2021-02-23,0.6000000238418579,0.6000000238418579,0.5619999766349792,0.5630000233650208,0.5630000233650208,108400,,,,,,,,
2021-02-24,0.6000000238418579,0.6230000257492065,0.5910000205039978,0.6159999966621399,0.6159999966621399,240600,,,,,,,,
2021-02-25,0.621999979019165,0.6700000166893005,0.6000000238418579,0.6349999904632568,0.6349999904632568,1123400,,,,,,,,
2021-02-26,0.6370000243186951,0.6600000262260437,0.5699999928474426,0.621999979019165,0.621999979019165,649000,,,,,,,,
2021-03-01,0.6240000128746033,0.6480000019073486,0.6050000190734863,0.6069999933242798,0.6069999933242798,444000,,,,,,,,
2021-03-02,0.6129999756813049,0.6769999861717224,0.6129999756813049,0.6399999856948853,0.6399999856948853,495900,,,,,,,,
2021-03-03,0.6230000257492065,0.625,0.5950000286102295,0.6029999852180481,0.6029999852180481,108400,,,,,,,,
2021-03-04,0.6359999775886536,0.6389999985694885,0.5879999995231628,0.6019999980926514,0.6019999980926514,117300,,,,,,,,
2021-03-05,0.6010000109672546,0.6010000109672546,0.5649999976158142,0.5789999961853027,0.5789999961853027,271500,,,,,,,,
2021-03-08,0.6029999852180481,0.6029999852180481,0.5640000104904175,0.5799999833106995,0.5799999833106995,63900,,,,,,,,
2021-03-09,0.5920000076293945,0.6700000166893005,0.5910000205039978,0.6380000114440918,0.6380000114440918,174100,,,,,,,,
2021-03-10,0.6700000166893005,0.6700000166893005,0.621999979019165,0.6510000228881836,0.6510000228881836,93400,,,,,,,,
2021-03-11,0.6499999761581421,0.6620000004768372,0.6200000047683716,0.6320000290870667,0.6320000290870667,89300,,,,,,,,
2021-03-12,0.6499999761581421,0.6499999761581421,0.6100000143051147,0.6299999952316284,0.6299999952316284,55300,,,,,,,,
2021-03-15,0.6650000214576721,0.6650000214576721,0.6100000143051147,0.6340000033378601,0.6340000033378601,235300,,,,,,,,
2021-03-16,0.6389999985694885,0.6399999856948853,0.6100000143051147,0.6169999837875366,0.6169999837875366,202900,,,,,,,,
2021-03-17,0.6290000081062317,0.6399999856948853,0.6100000143051147,0.6399999856948853,0.6399999856948853,203200,,,,,,,,
2021-03-18,0.6460000276565552,0.6460000276565552,0.6159999966621399,0.6200000047683716,0.6200000047683716,70300,,,,,,,,
2021-03-19,0.6190000176429749,0.6399999856948853,0.6190000176429749,0.6349999904632568,0.6349999904632568,57700,,,,,,,,
2021-03-22,0.6309999823570251,0.6340000033378601,0.6000000238418579,0.6060000061988831,0.6060000061988831,218600,,,,,,,,
2021-03-23,0.6000000238418579,0.6100000143051147,0.5699999928474426,0.5759999752044678,0.5759999752044678,290100,,,,,,,,
2021-03-24,0.5699999928474426,0.5979999899864197,0.5699999928474426,0.5799999833106995,0.5799999833106995,40700,,,,,,,,
2021-03-25,0.574999988079071,0.5889999866485596,0.5600000023841858,0.5600000023841858,0.5600000023841858,205500,,,,,,,,
2021-03-26,0.578000009059906,0.5899999737739563,0.5699999928474426,0.5849999785423279,0.5849999785423279,36100,,,,,,,,
2021-03-29,0.5849999785423279,0.5950000286102295,0.5799999833106995,0.5899999737739563,0.5899999737739563,319300,,,,,,,,
2021-03-30,0.5830000042915344,0.6060000061988831,0.5659999847412109,0.5950000286102295,0.5950000286102295,168300,,,,,,,,
2021-03-31,0.5600000023841858,0.593999981880188,0.5600000023841858,0.5720000267028809,0.5720000267028809,145400,,,,,,,,
2021-04-01,0.574999988079071,0.5929999947547913,0.5600000023841858,0.5799999833106995,0.5799999833106995,41400,,,,,,,,
2021-04-05,0.593999981880188,0.6320000290870667,0.5849999785423279,0.6169999837875366,0.6169999837875366,123800,,,,,,,,
2021-04-06,0.625,0.6399999856948853,0.6140000224113464,0.6370000243186951,0.6370000243186951,105500,,,,,,,,
2021-04-07,0.6179999709129333,0.6650000214576721,0.6169999837875366,0.6340000033378601,0.6340000033378601,487000,,,,,,,,
2021-04-08,0.6150000095367432,0.6489999890327454,0.6150000095367432,0.6449999809265137,0.6449999809265137,60400,,,,,,,,
2021-04-09,0.6449999809265137,0.6539999842643738,0.6370000243186951,0.6539999842643738,0.6539999842643738,23100,,,,,,,,
2021-04-12,0.640999972820282,0.6779999732971191,0.628000020980835,0.6669999957084656,0.6669999957084656,450400,,,,,,,,
2021-04-13,0.6610000133514404,0.6790000200271606,0.6610000133514404,0.6690000295639038,0.6690000295639038,25600,,,,,,,,
2021-04-14,0.6700000166893005,0.6700000166893005,0.6269999742507935,0.6269999742507935,0.6269999742507935,86300,,,,,,,,
2021-04-15,0.628000020980835,0.6499999761581421,0.628000020980835,0.6389999985694885,0.6389999985694885,89500,,,,,,,,
2021-04-16,0.6399999856948853,0.6729999780654907,0.6399999856948853,0.6610000133514404,0.6610000133514404,71600,,,,,,,,
2021-04-19,0.6629999876022339,0.6700000166893005,0.6349999904632568,0.6349999904632568,0.6349999904632568,66000,,,,,,,,
2021-04-20,0.6349999904632568,0.6399999856948853,0.6169999837875366,0.6209999918937683,0.6209999918937683,50400,,,,,,,,
2021-04-21,0.6710000038146973,0.6710000038146973,0.6150000095367432,0.6200000047683716,0.6200000047683716,99200,,,,,,,,
2021-04-22,0.6600000262260437,0.6600000262260437,0.6010000109672546,0.6100000143051147,0.6100000143051147,95400,,,,,,,,
2021-04-23,0.6150000095367432,0.625,0.609000027179718,0.609000027179718,0.609000027179718,44400,,,,,,,,
2021-04-26,0.6729999780654907,0.6729999780654907,0.6209999918937683,0.6259999871253967,0.6259999871253967,170700,,,,,,,,
2021-04-27,0.6340000033378601,0.6349999904632568,0.5960000157356262,0.6050000190734863,0.6050000190734863,237100,,,,,,,,
2021-04-28,0.5950000286102295,0.6600000262260437,0.5910000205039978,0.6600000262260437,0.6600000262260437,97800,,,,,,,,
2021-04-29,0.6200000047683716,0.6430000066757202,0.6100000143051147,0.6259999871253967,0.6259999871253967,112300,,,,,,,,
2021-04-30,0.5809999704360962,0.6389999985694885,0.5809999704360962,0.6240000128746033,0.6240000128746033,81700,,,,,,,,
2021-05-03,0.6200000047683716,0.6320000290870667,0.5979999899864197,0.6200000047683716,0.6200000047683716,137900,,,,,,,,
2021-05-04,0.6000000238418579,0.6320000290870667,0.5910000205039978,0.6119999885559082,0.6119999885559082,137300,,,,,,,,
2021-05-05,0.6240000128746033,0.6290000081062317,0.6179999709129333,0.625,0.625,53300,,,,,,,,
2021-05-06,0.6299999952316284,0.6579999923706055,0.625,0.6480000019073486,0.6480000019073486,129800,,,,,,,,
2021-05-07,0.6510000228881836,0.6579999923706055,0.6399999856948853,0.6579999923706055,0.6579999923706055,64200,,,,,,,,
2021-05-10,0.6600000262260437,0.6620000004768372,0.628000020980835,0.628000020980835,0.628000020980835,246900,,,,,,,,
2021-05-11,0.6000000238418579,0.6299999952316284,0.6000000238418579,0.6169999837875366,0.6169999837875366,102000,,,,,,,,
2021-05-12,0.6119999885559082,0.6230000257492065,0.6000000238418579,0.6000000238418579,0.6000000238418579,80100,,,,,,,,
2021-05-13,0.6000000238418579,0.6050000190734863,0.5910000205039978,0.6050000190734863,0.6050000190734863,76400,,,,,,,,
2021-05-14,0.6100000143051147,0.6230000257492065,0.6100000143051147,0.6230000257492065,0.6230000257492065,47500,,,,,,,,
2021-05-17,0.6330000162124634,0.7139999866485596,0.625,0.7080000042915344,0.7080000042915344,614100,,,,,,,,
2021-05-18,0.7120000123977661,0.7120000123977661,0.6499999761581421,0.6949999928474426,0.6949999928474426,614800,,,,,,,,
2021-05-19,0.6779999732971191,0.7099999785423279,0.6660000085830688,0.6800000071525574,0.6800000071525574,212300,,,,,,,,
2021-05-20,0.7200000286102295,0.7200000286102295,0.6830000281333923,0.6980000138282776,0.6980000138282776,215800,,,,,,,,
2021-05-21,0.7179999947547913,0.7179999947547913,0.6700000166893005,0.6890000104904175,0.6890000104904175,84700,,,,,,,,
2021-05-24,0.6800000071525574,0.7400000095367432,0.6800000071525574,0.7200000286102295,0.7200000286102295,50600,,,,,,,,
2021-05-25,0.6850000023841858,0.7149999737739563,0.6800000071525574,0.7049999833106995,0.7049999833106995,137100,,,,,,,,
2021-05-26,0.7400000095367432,0.7400000095367432,0.7009999752044678,0.7139999866485596,0.7139999866485596,88600,,,,,,,,
2021-05-27,0.699999988079071,0.718999981880188,0.699999988079071,0.7049999833106995,0.7049999833106995,161700,,,,,,,,
2021-05-28,0.7049999833106995,0.7129999995231628,0.7020000219345093,0.7049999833106995,0.7049999833106995,88400,,,,,,,,
2021-06-01,0.7400000095367432,0.7400000095367432,0.7049999833106995,0.7080000042915344,0.7080000042915344,87700,,,,,,,,
2021-06-02,0.7540000081062317,0.7540000081062317,0.6970000267028809,0.7139999866485596,0.7139999866485596,328600,,,,,,,,
2021-06-03,0.699999988079071,0.7110000252723694,0.6850000023841858,0.7110000252723694,0.7110000252723694,82400,,,,,,,,
2021-06-04,0.6850000023841858,0.7099999785423279,0.6800000071525574,0.7049999833106995,0.7049999833106995,65500,,,,,,,,
2021-06-07,0.699999988079071,0.7089999914169312,0.6869999766349792,0.6869999766349792,0.6869999766349792,60500,,,,,,,,
2021-06-08,0.6899999976158142,0.699999988079071,0.6899999976158142,0.699999988079071,0.699999988079071,49800,,,,,,,,
2021-06-09,0.699999988079071,0.7160000205039978,0.6930000185966492,0.7009999752044678,0.7009999752044678,54200,,,,,,,,
2021-06-10,0.6990000009536743,0.7039999961853027,0.6899999976158142,0.6899999976158142,0.6899999976158142,47900,,,,,,,,
2021-06-11,0.7049999833106995,0.7070000171661377,0.6899999976158142,0.7020000219345093,0.7020000219345093,53500,,,,,,,,
2021-06-14,0.6869999766349792,0.7099999785423279,0.6869999766349792,0.6930000185966492,0.6930000185966492,80000,,,,,,,,
2021-06-15,0.6859999895095825,0.6909999847412109,0.6620000004768372,0.6690000295639038,0.6690000295639038,73400,,,,,,,,
2021-06-16,0.675000011920929,0.6800000071525574,0.6610000133514404,0.6620000004768372,0.6620000004768372,110300,,,,,,,,
2021-06-17,0.6600000262260437,0.6600000262260437,0.6230000257492065,0.6299999952316284,0.6299999952316284,284300,,,,,,,,
2021-06-18,0.6200000047683716,0.621999979019165,0.609000027179718,0.6169999837875366,0.6169999837875366,124700,,,,,,,,
2021-06-21,0.6330000162124634,0.6330000162124634,0.597000002861023,0.6299999952316284,0.6299999952316284,330000,,,,,,,,
2021-06-22,0.6320000290870667,0.6340000033378601,0.6159999966621399,0.621999979019165,0.621999979019165,218100,,,,,,,,
2021-06-23,0.6349999904632568,0.6380000114440918,0.609000027179718,0.609000027179718,0.609000027179718,64100,,,,,,,,
