date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PHTCF')","('high', 'PHTCF')","('low', 'PHTCF')","('close', 'PHTCF')","('adj_close', 'PHTCF')","('volume', 'PHTCF')","('currency', '')"
2020-01-02,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-03,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-06,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-07,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-08,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-09,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-10,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-13,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-14,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-15,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-16,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-17,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-21,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-22,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-23,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-24,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-27,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-28,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-29,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-30,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-01-31,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-03,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-04,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-05,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-06,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-07,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-10,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-11,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-12,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-13,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-14,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-18,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-19,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-20,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,100,,,,,,,,
2020-02-21,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-24,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-25,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-26,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-27,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-02-28,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-03-02,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
2020-03-03,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,12.636123657226562,0,,,,,,,,
