date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KFRC')","('high', 'KFRC')","('low', 'KFRC')","('close', 'KFRC')","('adj_close', 'KFRC')","('volume', 'KFRC')","('currency', '')"
2020-01-02,39.869998931884766,40.150001525878906,38.869998931884766,39.70000076293945,34.21680450439453,160300,,,,,,,,
2020-01-03,39.31999969482422,39.869998931884766,39.20000076293945,39.63999938964844,34.165096282958984,79000,,,,,,,,
2020-01-06,39.459999084472656,39.63999938964844,39.0099983215332,39.4900016784668,34.03581237792969,78800,,,,,,,,
2020-01-07,39.290000915527344,39.52000045776367,38.93000030517578,39.36000061035156,33.92375946044922,92700,,,,,,,,
2020-01-08,39.47999954223633,39.88999938964844,39.25,39.560001373291016,34.09614181518555,68900,,,,,,,,
2020-01-09,39.75,39.880001068115234,39.349998474121094,39.380001068115234,33.941001892089844,90700,,,,,,,,
2020-01-10,39.47999954223633,39.56999969482422,38.93000030517578,39.43000030517578,33.98409652709961,113100,,,,,,,,
2020-01-13,39.52000045776367,39.77000045776367,39.290000915527344,39.7400016784668,34.251277923583984,121400,,,,,,,,
2020-01-14,39.689998626708984,39.70000076293945,39.13999938964844,39.41999816894531,33.9754753112793,103700,,,,,,,,
2020-01-15,39.220001220703125,39.72999954223633,39.18000030517578,39.470001220703125,34.01856994628906,123200,,,,,,,,
2020-01-16,39.63999938964844,40.439998626708984,39.63999938964844,39.959999084472656,34.440895080566406,101300,,,,,,,,
2020-01-17,40.11000061035156,40.11000061035156,39.5,39.70000076293945,34.21680450439453,65300,,,,,,,,
2020-01-21,39.540000915527344,39.619998931884766,39.02000045776367,39.18000030517578,33.76861572265625,81000,,,,,,,,
2020-01-22,39.220001220703125,39.52000045776367,39.189998626708984,39.22999954223633,33.81171417236328,59600,,,,,,,,
2020-01-23,39.18000030517578,39.18000030517578,38.58000183105469,38.9900016784668,33.60486602783203,57500,,,,,,,,
2020-01-24,39.08000183105469,39.08000183105469,38.25,38.470001220703125,33.156681060791016,75000,,,,,,,,
2020-01-27,38.040000915527344,38.630001068115234,37.7400016784668,38.459999084472656,33.1480712890625,125600,,,,,,,,
2020-01-28,38.529998779296875,38.77000045776367,38.2599983215332,38.34000015258789,33.04463195800781,134100,,,,,,,,
2020-01-29,38.349998474121094,38.63999938964844,37.88999938964844,37.9900016784668,32.742977142333984,72000,,,,,,,,
2020-01-30,37.779998779296875,38.06999969482422,37.5,38.0099983215332,32.76021194458008,74800,,,,,,,,
2020-01-31,37.959999084472656,38.18000030517578,36.939998626708984,37.04999923706055,31.93280601501465,140500,,,,,,,,
2020-02-03,37.15999984741211,37.470001220703125,36.869998931884766,37.099998474121094,31.97590446472168,121700,,,,,,,,
2020-02-04,37.459999084472656,37.58000183105469,37.04999923706055,37.369998931884766,32.20862579345703,91700,,,,,,,,
2020-02-05,36.04999923706055,36.400001525878906,34.880001068115234,35.18000030517578,30.321088790893555,282600,,,,,,,,
2020-02-06,35.189998626708984,35.439998626708984,33.79999923706055,34.599998474121094,29.821189880371094,194500,,,,,,,,
2020-02-07,34.459999084472656,34.630001068115234,32.880001068115234,33.619998931884766,28.976543426513672,176000,,,,,,,,
2020-02-10,33.349998474121094,33.97999954223633,33.060001373291016,33.779998779296875,29.114450454711914,213800,,,,,,,,
2020-02-11,33.83000183105469,34.41999816894531,33.79999923706055,34.2400016784668,29.51091766357422,178600,,,,,,,,
2020-02-12,34.41999816894531,34.7400016784668,34.290000915527344,34.33000183105469,29.58848762512207,184500,,,,,,,,
2020-02-13,34.279998779296875,34.65999984741211,34.11000061035156,34.380001068115234,29.63158416748047,80700,,,,,,,,
2020-02-14,34.369998931884766,34.5099983215332,33.790000915527344,33.93000030517578,29.24373435974121,101100,,,,,,,,
2020-02-18,33.90999984741211,34.150001525878906,33.560001373291016,33.97999954223633,29.28682518005371,117100,,,,,,,,
2020-02-19,33.93000030517578,34.0099983215332,33.2599983215332,33.869998931884766,29.192018508911133,123900,,,,,,,,
2020-02-20,33.720001220703125,34.16999816894531,33.599998474121094,34.08000183105469,29.373010635375977,129400,,,,,,,,
2020-02-21,34.04999923706055,34.04999923706055,33.29999923706055,33.790000915527344,29.12306785583496,68600,,,,,,,,
2020-02-24,32.77000045776367,33.220001220703125,32.33000183105469,33.029998779296875,28.46803855895996,170900,,,,,,,,
2020-02-25,33.09000015258789,33.09000015258789,31.440000534057617,31.5,27.14935302734375,220300,,,,,,,,
2020-02-26,31.56999969482422,32.02000045776367,30.75,30.940000534057617,26.666702270507812,143300,,,,,,,,
2020-02-27,30.469999313354492,31.65999984741211,30.09000015258789,30.559999465942383,26.33917808532715,201300,,,,,,,,
2020-02-28,29.8700008392334,30.829999923706055,29.520000457763672,30.459999084472656,26.252994537353516,299500,,,,,,,,
2020-03-02,30.579999923706055,30.81999969482422,29.809999465942383,30.579999923706055,26.356422424316406,119800,,,,,,,,
2020-03-03,30.59000015258789,31.200000762939453,30.1200008392334,30.729999542236328,26.485700607299805,217400,,,,,,,,
2020-03-04,31.100000381469727,32.66999816894531,30.75,32.459999084472656,27.976762771606445,229500,,,,,,,,
2020-03-05,31.770000457763672,32.36000061035156,31.649999618530273,32.06999969482422,27.81199073791504,244900,,,,,,,,
2020-03-06,31.3700008392334,32.79999923706055,31.010000228881836,32.709999084472656,28.36701774597168,196800,,,,,,,,
2020-03-09,31.829999923706055,31.829999923706055,28.520000457763672,28.700000762939453,24.889434814453125,185200,,,,,,,,
2020-03-10,29.260000228881836,30.139999389648438,27.540000915527344,29.440000534057617,25.53118324279785,343400,,,,,,,,
2020-03-11,28.489999771118164,29.3799991607666,28.219999313354492,29.209999084472656,25.331714630126953,169400,,,,,,,,
2020-03-12,27.989999771118164,28.989999771118164,25.989999771118164,26.1200008392334,22.651979446411133,282600,,,,,,,,
2020-03-13,27.270000457763672,27.459999084472656,25.860000610351562,27.459999084472656,23.814067840576172,294900,,,,,,,,
2020-03-16,25.020000457763672,25.770000457763672,22.260000228881836,22.399999618530273,19.425899505615234,239900,,,,,,,,
2020-03-17,22.709999084472656,24.149999618530273,20.600000381469727,23.540000915527344,20.414541244506836,326100,,,,,,,,
2020-03-18,22.1299991607666,23.309999465942383,20.969999313354492,21.899999618530273,18.992286682128906,233300,,,,,,,,
2020-03-19,22.510000228881836,25.93000030517578,21.770000457763672,25.18000030517578,21.836788177490234,220400,,,,,,,,
2020-03-20,25.200000762939453,25.510000228881836,23.350000381469727,24.5,21.2470760345459,326700,,,,,,,,
2020-03-23,24.610000610351562,24.610000610351562,22.75,23.93000030517578,20.752761840820312,277300,,,,,,,,
2020-03-24,25.020000457763672,25.81999969482422,24.309999465942383,25.65999984741211,22.253063201904297,192300,,,,,,,,
2020-03-25,25.540000915527344,27.209999084472656,24.600000381469727,25.8700008392334,22.4351806640625,192500,,,,,,,,
2020-03-26,26.149999618530273,27.010000228881836,25.530000686645508,26.40999984741211,22.90348243713379,149900,,,,,,,,
2020-03-27,25.549999237060547,26.170000076293945,24.459999084472656,25.3700008392334,22.001567840576172,205500,,,,,,,,
2020-03-30,25.530000686645508,26.989999771118164,25.209999084472656,26.3799991607666,22.87746238708496,167600,,,,,,,,
2020-03-31,26.1200008392334,26.93000030517578,25.239999771118164,25.56999969482422,22.175010681152344,182000,,,,,,,,
2020-04-01,24.280000686645508,25.920000076293945,24.229999542236328,25.40999984741211,22.0362548828125,188400,,,,,,,,
2020-04-02,25.3700008392334,26.489999771118164,25.270000457763672,25.760000228881836,22.339780807495117,140100,,,,,,,,
2020-04-03,25.540000915527344,25.979999542236328,24.8700008392334,25.579999923706055,22.183683395385742,137000,,,,,,,,
2020-04-06,26.31999969482422,26.579999923706055,25.010000228881836,25.920000076293945,22.478538513183594,159100,,,,,,,,
2020-04-07,26.6299991607666,27.489999771118164,25.530000686645508,26.290000915527344,22.799413681030273,211600,,,,,,,,
2020-04-08,26.6299991607666,28.510000228881836,26.329999923706055,27.8700008392334,24.169639587402344,135700,,,,,,,,
2020-04-09,28.510000228881836,29.8799991607666,28.110000610351562,29.479999542236328,25.565874099731445,141200,,,,,,,,
2020-04-13,29.079999923706055,29.479999542236328,28.559999465942383,28.739999771118164,24.924123764038086,100300,,,,,,,,
2020-04-14,29.139999389648438,29.239999771118164,27.309999465942383,27.610000610351562,23.944156646728516,192500,,,,,,,,
2020-04-15,26.6200008392334,27.489999771118164,26.100000381469727,26.59000015258789,23.05958366394043,164000,,,,,,,,
2020-04-16,26.700000762939453,27.1200008392334,25.219999313354492,26.09000015258789,22.6259708404541,144800,,,,,,,,
2020-04-17,26.860000610351562,27.84000015258789,26.600000381469727,27.56999969482422,23.909461975097656,93900,,,,,,,,
2020-04-20,28.049999237060547,29.299999237060547,27.010000228881836,27.31999969482422,23.692657470703125,106500,,,,,,,,
2020-04-21,26.399999618530273,28.09000015258789,26.260000228881836,27.8799991607666,24.17830467224121,132400,,,,,,,,
2020-04-22,28.65999984741211,29.020000457763672,27.489999771118164,27.81999969482422,24.12627410888672,76900,,,,,,,,
2020-04-23,27.950000762939453,28.920000076293945,27.950000762939453,28.290000915527344,24.53386688232422,71500,,,,,,,,
2020-04-24,28.5,28.65999984741211,27.600000381469727,27.93000030517578,24.221668243408203,55700,,,,,,,,
2020-04-27,28.110000610351562,29.299999237060547,28.110000610351562,29.110000610351562,25.244997024536133,82200,,,,,,,,
2020-04-28,29.770000457763672,29.920000076293945,29.1200008392334,29.59000015258789,25.661266326904297,94100,,,,,,,,
2020-04-29,30.549999237060547,31.920000076293945,30.190000534057617,31.719999313354492,27.50846290588379,118100,,,,,,,,
2020-04-30,31.030000686645508,32.04999923706055,29.770000457763672,29.950000762939453,25.97347068786621,111000,,,,,,,,
2020-05-01,29.81999969482422,30.299999237060547,29.110000610351562,30.219999313354492,26.207618713378906,122700,,,,,,,,
2020-05-04,30.06999969482422,30.610000610351562,29.309999465942383,29.75,25.800024032592773,102300,,,,,,,,
2020-05-05,29.899999618530273,30.399999618530273,29.479999542236328,29.84000015258789,25.878068923950195,183500,,,,,,,,
2020-05-06,29.739999771118164,30.200000762939453,29.229999542236328,29.389999389648438,25.487817764282227,105300,,,,,,,,
2020-05-07,30.43000030517578,30.760000228881836,29.690000534057617,29.81999969482422,25.860727310180664,159800,,,,,,,,
2020-05-08,30.579999923706055,31.219999313354492,30.219999313354492,30.950000762939453,26.8406925201416,122500,,,,,,,,
2020-05-11,30.559999465942383,30.559999465942383,29.1200008392334,29.290000915527344,25.40109634399414,153300,,,,,,,,
2020-05-12,29.229999542236328,29.450000762939453,27.920000076293945,28.31999969482422,24.55988883972168,147900,,,,,,,,
2020-05-13,28.059999465942383,28.31999969482422,27.010000228881836,27.790000915527344,24.10025978088379,112500,,,,,,,,
2020-05-14,27.139999389648438,27.469999313354492,26.190000534057617,27.229999542236328,23.614606857299805,113800,,,,,,,,
2020-05-15,27.139999389648438,28.450000762939453,27.139999389648438,28.139999389648438,24.403783798217773,134200,,,,,,,,
2020-05-18,29.440000534057617,30.149999618530273,29.440000534057617,29.969999313354492,25.99081039428711,128600,,,,,,,,
2020-05-19,29.799999237060547,30.100000381469727,29.25,29.309999465942383,25.41844367980957,86100,,,,,,,,
2020-05-20,29.860000610351562,30.729999542236328,29.549999237060547,30.1299991607666,26.12957000732422,84800,,,,,,,,
2020-05-21,30.110000610351562,30.899999618530273,30.110000610351562,30.350000381469727,26.32036018371582,63700,,,,,,,,
2020-05-22,30.469999313354492,30.469999313354492,29.579999923706055,29.829999923706055,25.869396209716797,59900,,,,,,,,
2020-05-26,30.989999771118164,31.459999084472656,30.469999313354492,31.190000534057617,27.048830032348633,169700,,,,,,,,
2020-05-27,31.489999771118164,32.279998779296875,31.110000610351562,32.220001220703125,27.942073822021484,129300,,,,,,,,
2020-05-28,32.150001525878906,32.150001525878906,30.040000915527344,30.25,26.233638763427734,208000,,,,,,,,
