date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FNMAN')","('high', 'FNMAN')","('low', 'FNMAN')","('close', 'FNMAN')","('adj_close', 'FNMAN')","('volume', 'FNMAN')","('currency', '')"
2020-01-29,18.5,18.5,18.5,18.5,18.5,1800,,,,,,,,
2020-01-30,18.389999389648438,18.389999389648438,18.329999923706055,18.329999923706055,18.329999923706055,1600,,,,,,,,
2020-01-31,18.5,18.510000228881836,18.0,18.510000228881836,18.510000228881836,88100,,,,,,,,
2020-02-03,18.0,18.200000762939453,18.0,18.200000762939453,18.200000762939453,300,,,,,,,,
2020-02-04,18.350000381469727,18.920000076293945,18.350000381469727,18.360000610351562,18.360000610351562,243800,,,,,,,,
2020-02-05,18.65999984741211,18.889999389648438,18.65999984741211,18.770000457763672,18.770000457763672,700,,,,,,,,
2020-02-06,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,0,,,,,,,,
2020-02-07,18.360000610351562,18.899999618530273,18.360000610351562,18.899999618530273,18.899999618530273,400,,,,,,,,
2020-02-10,18.5,18.5,18.360000610351562,18.360000610351562,18.360000610351562,4600,,,,,,,,
2020-02-11,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,300,,,,,,,,
2020-02-12,18.729999542236328,18.850000381469727,18.729999542236328,18.850000381469727,18.850000381469727,1900,,,,,,,,
2020-02-13,18.790000915527344,18.899999618530273,18.790000915527344,18.899999618530273,18.899999618530273,500,,,,,,,,
2020-02-14,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,0,,,,,,,,
2020-02-18,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,3100,,,,,,,,
2020-02-19,18.799999237060547,18.799999237060547,18.0,18.5,18.5,4600,,,,,,,,
2020-02-20,18.399999618530273,18.399999618530273,18.200000762939453,18.200000762939453,18.200000762939453,1200,,,,,,,,
2020-02-21,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,0,,,,,,,,
2020-02-24,18.399999618530273,18.399999618530273,18.200000762939453,18.200000762939453,18.200000762939453,1700,,,,,,,,
2020-02-25,18.989999771118164,19.0,18.75,18.75,18.75,2600,,,,,,,,
2020-02-26,18.209999084472656,18.209999084472656,18.209999084472656,18.209999084472656,18.209999084472656,700,,,,,,,,
2020-02-27,18.200000762939453,18.200000762939453,18.0,18.0,18.0,70400,,,,,,,,
2020-02-28,17.600000381469727,17.950000762939453,17.329999923706055,17.950000762939453,17.950000762939453,11100,,,,,,,,
2020-03-02,17.350000381469727,17.950000762939453,17.350000381469727,17.950000762939453,17.950000762939453,53400,,,,,,,,
2020-03-03,17.950000762939453,18.100000381469727,17.59000015258789,18.0,18.0,212600,,,,,,,,
2020-03-04,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2020-03-05,17.65999984741211,18.0,17.649999618530273,18.0,18.0,2400,,,,,,,,
2020-03-06,17.600000381469727,17.600000381469727,17.1299991607666,17.1299991607666,17.1299991607666,1100,,,,,,,,
2020-03-09,17.0,17.0,14.699999809265137,14.699999809265137,14.699999809265137,2800,,,,,,,,
2020-03-10,14.5,14.510000228881836,14.020000457763672,14.399999618530273,14.399999618530273,2600,,,,,,,,
2020-03-11,14.550000190734863,14.550000190734863,13.75,13.75,13.75,2900,,,,,,,,
2020-03-12,13.720000267028809,13.720000267028809,11.510000228881836,12.0,12.0,3700,,,,,,,,
2020-03-13,12.739999771118164,12.739999771118164,12.0,12.0,12.0,3800,,,,,,,,
2020-03-16,11.5,11.5,11.5,11.5,11.5,100,,,,,,,,
2020-03-17,11.5,11.699999809265137,11.5,11.699999809265137,11.699999809265137,11400,,,,,,,,
2020-03-18,11.25,11.25,10.0,10.0,10.0,3500,,,,,,,,
2020-03-19,9.130000114440918,9.8100004196167,9.0,9.5,9.5,31700,,,,,,,,
2020-03-20,10.0,10.0,9.0,9.0,9.0,500,,,,,,,,
2020-03-23,8.779999732971191,8.779999732971191,8.5,8.739999771118164,8.739999771118164,2100,,,,,,,,
2020-03-24,8.75,8.75,8.75,8.75,8.75,1400,,,,,,,,
2020-03-25,8.399999618530273,9.199999809265137,8.399999618530273,9.0,9.0,16500,,,,,,,,
2020-03-26,9.34000015258789,10.75,9.34000015258789,10.300000190734863,10.300000190734863,6100,,,,,,,,
2020-03-27,10.050000190734863,10.050000190734863,9.5,9.5,9.5,1400,,,,,,,,
2020-03-30,8.5,9.050000190734863,7.25,9.050000190734863,9.050000190734863,1000,,,,,,,,
2020-03-31,10.0,10.0,9.729999542236328,9.729999542236328,9.729999542236328,400,,,,,,,,
2020-04-01,9.0,9.0,8.850000381469727,8.850000381469727,8.850000381469727,300,,,,,,,,
2020-04-02,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,100,,,,,,,,
2020-04-03,8.850000381469727,8.850000381469727,7.989999771118164,7.989999771118164,7.989999771118164,5400,,,,,,,,
2020-04-06,9.0,9.100000381469727,8.149999618530273,8.760000228881836,8.760000228881836,2800,,,,,,,,
2020-04-07,9.0,9.600000381469727,9.0,9.600000381469727,9.600000381469727,900,,,,,,,,
2020-04-08,9.670000076293945,10.0,9.670000076293945,9.880000114440918,9.880000114440918,3900,,,,,,,,
2020-04-09,10.75,10.850000381469727,10.5,10.850000381469727,10.850000381469727,9100,,,,,,,,
2020-04-13,10.5,10.5,10.430000305175781,10.430000305175781,10.430000305175781,1300,,,,,,,,
2020-04-14,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,1200,,,,,,,,
2020-04-15,11.0,11.0,11.0,11.0,11.0,100,,,,,,,,
2020-04-16,11.0,11.0,10.550000190734863,10.550000190734863,10.550000190734863,2000,,,,,,,,
2020-04-17,10.25,10.569999694824219,10.25,10.569999694824219,10.569999694824219,1200,,,,,,,,
2020-04-20,10.100000381469727,10.210000038146973,10.100000381469727,10.149999618530273,10.149999618530273,3800,,,,,,,,
2020-04-21,10.0,10.0,10.0,10.0,10.0,500,,,,,,,,
2020-04-22,9.75,9.850000381469727,9.75,9.850000381469727,9.850000381469727,1400,,,,,,,,
2020-04-23,10.0,10.0,9.949999809265137,9.949999809265137,9.949999809265137,300,,,,,,,,
2020-04-24,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,0,,,,,,,,
2020-04-27,10.100000381469727,10.25,10.100000381469727,10.25,10.25,300,,,,,,,,
2020-04-28,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,500,,,,,,,,
2020-04-29,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,800,,,,,,,,
2020-04-30,10.0,10.300000190734863,10.0,10.300000190734863,10.300000190734863,3000,,,,,,,,
2020-05-01,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0,,,,,,,,
2020-05-04,10.0,10.75,10.0,10.75,10.75,7100,,,,,,,,
2020-05-05,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,500,,,,,,,,
2020-05-06,10.800000190734863,10.800000190734863,10.449999809265137,10.449999809265137,10.449999809265137,1200,,,,,,,,
2020-05-07,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,100,,,,,,,,
2020-05-08,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,0,,,,,,,,
2020-05-11,10.930000305175781,11.0,10.930000305175781,11.0,11.0,700,,,,,,,,
2020-05-12,11.0,11.109999656677246,10.930000305175781,11.109999656677246,11.109999656677246,2900,,,,,,,,
2020-05-13,10.75,11.399999618530273,10.75,11.399999618530273,11.399999618530273,50300,,,,,,,,
2020-05-14,10.880000114440918,10.880000114440918,10.75,10.75,10.75,800,,,,,,,,
2020-05-15,10.75,10.75,10.75,10.75,10.75,0,,,,,,,,
2020-05-18,10.699999809265137,10.800000190734863,10.699999809265137,10.800000190734863,10.800000190734863,600400,,,,,,,,
2020-05-19,12.0,12.699999809265137,12.0,12.699999809265137,12.699999809265137,6700,,,,,,,,
2020-05-20,13.0,13.0,13.0,13.0,13.0,200,,,,,,,,
2020-05-21,13.199999809265137,14.0,13.199999809265137,13.600000381469727,13.600000381469727,10200,,,,,,,,
2020-05-22,13.449999809265137,13.75,13.0,13.0,13.0,1500,,,,,,,,
2020-05-26,13.300000190734863,13.5,13.300000190734863,13.399999618530273,13.399999618530273,5200,,,,,,,,
2020-05-27,13.5,13.5,13.5,13.5,13.5,100,,,,,,,,
2020-05-28,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-05-29,13.220000267028809,13.649999618530273,13.220000267028809,13.649999618530273,13.649999618530273,1800,,,,,,,,
2020-06-01,13.649999618530273,13.649999618530273,13.649999618530273,13.649999618530273,13.649999618530273,0,,,,,,,,
2020-06-02,13.720000267028809,13.720000267028809,13.5,13.520000457763672,13.520000457763672,1700,,,,,,,,
2020-06-03,13.020000457763672,13.920000076293945,13.020000457763672,13.920000076293945,13.920000076293945,3200,,,,,,,,
2020-06-04,13.949999809265137,13.989999771118164,13.489999771118164,13.489999771118164,13.489999771118164,2000,,,,,,,,
2020-06-05,13.800000190734863,13.989999771118164,13.800000190734863,13.989999771118164,13.989999771118164,300,,,,,,,,
2020-06-08,13.899999618530273,14.0,13.5,13.5,13.5,2000,,,,,,,,
2020-06-09,13.300000190734863,13.300000190734863,13.100000381469727,13.199999809265137,13.199999809265137,2800,,,,,,,,
2020-06-10,13.100000381469727,13.199999809265137,12.75,13.100000381469727,13.100000381469727,13500,,,,,,,,
2020-06-11,13.0,13.0,12.75,12.75,12.75,12600,,,,,,,,
2020-06-12,12.75,12.75,12.75,12.75,12.75,100,,,,,,,,
2020-06-15,12.800000190734863,12.800000190734863,12.550000190734863,12.550000190734863,12.550000190734863,800,,,,,,,,
2020-06-16,13.850000381469727,13.850000381469727,13.0,13.0,13.0,5900,,,,,,,,
2020-06-17,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-06-18,13.0,13.0,13.0,13.0,13.0,100,,,,,,,,
2020-06-19,12.800000190734863,12.800000190734863,12.25,12.25,12.25,900,,,,,,,,
2020-06-22,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-06-23,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,1000,,,,,,,,
2020-06-24,12.649999618530273,12.649999618530273,12.25,12.399999618530273,12.399999618530273,1500,,,,,,,,
2020-06-25,12.25,12.25,12.25,12.25,12.25,800,,,,,,,,
2020-06-26,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-06-29,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-06-30,12.34000015258789,12.399999618530273,12.300000190734863,12.399999618530273,12.399999618530273,2700,,,,,,,,
2020-07-01,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,,,,,,,,
2020-07-02,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,,,,,,,,
2020-07-06,12.729999542236328,12.729999542236328,12.729999542236328,12.729999542236328,12.729999542236328,600,,,,,,,,
2020-07-07,12.729999542236328,12.729999542236328,12.729999542236328,12.729999542236328,12.729999542236328,0,,,,,,,,
2020-07-08,12.640000343322754,12.640000343322754,12.640000343322754,12.640000343322754,12.640000343322754,500,,,,,,,,
2020-07-09,12.649999618530273,13.0,12.359999656677246,12.359999656677246,12.359999656677246,14200,,,,,,,,
2020-07-10,13.119999885559082,14.449999809265137,13.119999885559082,14.390000343322754,14.390000343322754,2500,,,,,,,,
2020-07-13,14.25,14.670000076293945,14.25,14.449999809265137,14.449999809265137,4700,,,,,,,,
2020-07-14,14.550000190734863,14.600000381469727,14.550000190734863,14.600000381469727,14.600000381469727,500,,,,,,,,
2020-07-15,14.449999809265137,14.449999809265137,14.399999618530273,14.399999618530273,14.399999618530273,600,,,,,,,,
2020-07-16,14.350000381469727,14.350000381469727,14.149999618530273,14.149999618530273,14.149999618530273,400,,,,,,,,
2020-07-17,14.229999542236328,14.25,14.229999542236328,14.25,14.25,1000,,,,,,,,
2020-07-20,14.100000381469727,14.100000381469727,14.0,14.050000190734863,14.050000190734863,1300,,,,,,,,
2020-07-21,14.0,14.0,14.0,14.0,14.0,200,,,,,,,,
2020-07-22,14.0,14.0,14.0,14.0,14.0,100,,,,,,,,
2020-07-23,13.760000228881836,13.760000228881836,13.6899995803833,13.710000038146973,13.710000038146973,1200,,,,,,,,
2020-07-24,13.649999618530273,13.649999618530273,13.649999618530273,13.649999618530273,13.649999618530273,100,,,,,,,,
2020-07-27,13.5,13.600000381469727,13.5,13.600000381469727,13.600000381469727,900,,,,,,,,
2020-07-28,13.649999618530273,13.649999618530273,13.399999618530273,13.399999618530273,13.399999618530273,200,,,,,,,,
2020-07-29,13.3100004196167,13.350000381469727,13.3100004196167,13.350000381469727,13.350000381469727,200,,,,,,,,
2020-07-30,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,300,,,,,,,,
2020-07-31,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,100,,,,,,,,
2020-08-03,13.350000381469727,13.350000381469727,13.149999618530273,13.170000076293945,13.170000076293945,3200,,,,,,,,
2020-08-04,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,0,,,,,,,,
2020-08-05,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,0,,,,,,,,
2020-08-06,13.25,13.479999542236328,13.25,13.479999542236328,13.479999542236328,3000,,,,,,,,
2020-08-07,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328,0,,,,,,,,
2020-08-10,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328,0,,,,,,,,
2020-08-11,13.5,13.5,13.5,13.5,13.5,1200,,,,,,,,
2020-08-12,13.5,13.5,13.5,13.5,13.5,0,,,,,,,,
2020-08-13,13.75,13.75,13.75,13.75,13.75,100,,,,,,,,
2020-08-14,13.100000381469727,13.199999809265137,13.100000381469727,13.199999809265137,13.199999809265137,1100,,,,,,,,
2020-08-17,14.0,14.020000457763672,13.829999923706055,14.0,14.0,8400,,,,,,,,
2020-08-18,14.149999618530273,14.170000076293945,13.979999542236328,13.979999542236328,13.979999542236328,18500,,,,,,,,
2020-08-19,13.979999542236328,13.979999542236328,13.979999542236328,13.979999542236328,13.979999542236328,0,,,,,,,,
2020-08-20,14.0,14.0,14.0,14.0,14.0,1300,,,,,,,,
2020-08-21,14.0,14.0,14.0,14.0,14.0,300,,,,,,,,
2020-08-24,13.75,14.0,13.75,14.0,14.0,1700,,,,,,,,
2020-08-25,14.0,14.449999809265137,14.0,14.449999809265137,14.449999809265137,400,,,,,,,,
2020-08-26,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,0,,,,,,,,
2020-08-27,14.149999618530273,14.300000190734863,14.149999618530273,14.199999809265137,14.199999809265137,1000,,,,,,,,
2020-08-28,14.819999694824219,14.819999694824219,14.100000381469727,14.800000190734863,14.800000190734863,6100,,,,,,,,
2020-08-31,14.25,14.25,14.25,14.25,14.25,1100,,,,,,,,
2020-09-01,14.5,14.5,14.149999618530273,14.5,14.5,1600,,,,,,,,
2020-09-02,14.199999809265137,14.5,14.199999809265137,14.5,14.5,4000,,,,,,,,
2020-09-03,14.220000267028809,14.220000267028809,14.199999809265137,14.199999809265137,14.199999809265137,1700,,,,,,,,
2020-09-04,14.199999809265137,14.329999923706055,14.199999809265137,14.329999923706055,14.329999923706055,500,,,,,,,,
2020-09-08,14.229999542236328,14.25,14.229999542236328,14.25,14.25,2200,,,,,,,,
2020-09-09,14.100000381469727,14.100000381469727,14.0,14.0,14.0,1500,,,,,,,,
2020-09-10,13.989999771118164,13.989999771118164,13.75,13.75,13.75,3800,,,,,,,,
2020-09-11,13.75,13.75,13.550000190734863,13.550000190734863,13.550000190734863,600,,,,,,,,
2020-09-14,13.550000190734863,13.550000190734863,13.5,13.5,13.5,500,,,,,,,,
2020-09-15,13.25,13.550000190734863,13.100000381469727,13.100000381469727,13.100000381469727,1300,,,,,,,,
2020-09-16,13.100000381469727,13.100000381469727,12.710000038146973,12.710000038146973,12.710000038146973,500,,,,,,,,
2020-09-17,12.5,12.5,12.300000190734863,12.300000190734863,12.300000190734863,13300,,,,,,,,
2020-09-18,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,0,,,,,,,,
2020-09-21,12.5,12.630000114440918,12.5,12.529999732971191,12.529999732971191,2500,,,,,,,,
2020-09-22,12.25,12.850000381469727,12.25,12.850000381469727,12.850000381469727,4700,,,,,,,,
2020-09-23,12.850000381469727,13.020000457763672,12.350000381469727,12.399999618530273,12.399999618530273,19100,,,,,,,,
2020-09-24,12.449999809265137,12.5,12.399999618530273,12.399999618530273,12.399999618530273,7000,,,,,,,,
2020-09-25,12.760000228881836,12.90999984741211,12.699999809265137,12.90999984741211,12.90999984741211,4700,,,,,,,,
2020-09-28,13.0,13.270000457763672,13.0,13.199999809265137,13.199999809265137,4200,,,,,,,,
2020-09-29,13.199999809265137,13.25,13.199999809265137,13.25,13.25,500,,,,,,,,
2020-09-30,13.449999809265137,13.649999618530273,13.449999809265137,13.550000190734863,13.550000190734863,2100,,,,,,,,
2020-10-01,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,1000,,,,,,,,
2020-10-02,13.350000381469727,13.510000228881836,13.0,13.0,13.0,104400,,,,,,,,
2020-10-05,13.550000190734863,13.59000015258789,13.5,13.59000015258789,13.59000015258789,6700,,,,,,,,
2020-10-06,13.470000267028809,13.539999961853027,13.350000381469727,13.539999961853027,13.539999961853027,5400,,,,,,,,
2020-10-07,13.550000190734863,13.75,13.529999732971191,13.699999809265137,13.699999809265137,4400,,,,,,,,
2020-10-08,13.649999618530273,13.850000381469727,13.350000381469727,13.449999809265137,13.449999809265137,149900,,,,,,,,
2020-10-09,13.5,13.5,13.5,13.5,13.5,1000,,,,,,,,
2020-10-12,13.579999923706055,13.579999923706055,13.350000381469727,13.350000381469727,13.350000381469727,600,,,,,,,,
2020-10-13,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,3000,,,,,,,,
2020-10-14,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,200,,,,,,,,
2020-10-15,13.789999961853027,13.800000190734863,13.649999618530273,13.649999618530273,13.649999618530273,6000,,,,,,,,
2020-10-16,13.649999618530273,13.84000015258789,13.649999618530273,13.84000015258789,13.84000015258789,400,,,,,,,,
2020-10-19,13.779999732971191,13.800000190734863,13.779999732971191,13.800000190734863,13.800000190734863,3000,,,,,,,,
2020-10-20,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,400,,,,,,,,
2020-10-21,13.949999809265137,14.0,13.800000190734863,13.800000190734863,13.800000190734863,1300,,,,,,,,
2020-10-22,13.949999809265137,14.029999732971191,13.949999809265137,14.0,14.0,1600,,,,,,,,
2020-10-23,14.0,14.0,14.0,14.0,14.0,0,,,,,,,,
2020-10-26,14.0,14.0,13.800000190734863,13.800000190734863,13.800000190734863,10600,,,,,,,,
2020-10-27,13.800000190734863,13.850000381469727,13.800000190734863,13.850000381469727,13.850000381469727,2000,,,,,,,,
2020-10-28,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,0,,,,,,,,
2020-10-29,13.75,13.75,13.5,13.5,13.5,600,,,,,,,,
2020-10-30,13.100000381469727,13.100000381469727,13.0,13.079999923706055,13.079999923706055,2100,,,,,,,,
2020-11-02,13.100000381469727,13.180000305175781,12.899999618530273,12.899999618530273,12.899999618530273,3600,,,,,,,,
2020-11-03,12.899999618530273,13.289999961853027,12.899999618530273,13.229999542236328,13.229999542236328,4000,,,,,,,,
2020-11-04,12.819999694824219,12.819999694824219,12.649999618530273,12.720000267028809,12.720000267028809,2900,,,,,,,,
2020-11-05,13.0,13.0,13.0,13.0,13.0,14100,,,,,,,,
2020-11-06,13.25,13.5,13.25,13.5,13.5,2600,,,,,,,,
2020-11-09,13.899999618530273,14.300000190734863,13.899999618530273,14.0,14.0,4100,,,,,,,,
2020-11-10,13.699999809265137,13.699999809265137,13.5,13.5,13.5,5600,,,,,,,,
2020-11-11,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,1200,,,,,,,,
2020-11-12,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,0,,,,,,,,
2020-11-13,13.649999618530273,13.84000015258789,13.600000381469727,13.600000381469727,13.600000381469727,1600,,,,,,,,
2020-11-16,13.649999618530273,13.800000190734863,13.649999618530273,13.649999618530273,13.649999618530273,3500,,,,,,,,
2020-11-17,13.649999618530273,13.649999618530273,13.600000381469727,13.649999618530273,13.649999618530273,17100,,,,,,,,
2020-11-18,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,100,,,,,,,,
2020-11-19,14.489999771118164,16.5,14.489999771118164,16.5,16.5,11100,,,,,,,,
2020-11-20,16.5,17.5,16.5,16.5,16.5,11000,,,,,,,,
2020-11-23,17.200000762939453,17.899999618530273,17.200000762939453,17.200000762939453,17.200000762939453,6700,,,,,,,,
2020-11-24,17.899999618530273,17.899999618530273,17.100000381469727,17.5,17.5,1900,,,,,,,,
2020-11-25,17.729999542236328,17.75,17.200000762939453,17.739999771118164,17.739999771118164,4800,,,,,,,,
2020-11-27,17.739999771118164,17.799999237060547,17.739999771118164,17.799999237060547,17.799999237060547,1200,,,,,,,,
2020-11-30,17.950000762939453,17.989999771118164,17.399999618530273,17.600000381469727,17.600000381469727,2100,,,,,,,,
2020-12-01,17.59000015258789,17.850000381469727,17.5,17.5,17.5,800,,,,,,,,
2020-12-02,16.790000915527344,16.809999465942383,16.790000915527344,16.809999465942383,16.809999465942383,500,,,,,,,,
2020-12-03,17.25,17.25,16.950000762939453,16.950000762939453,16.950000762939453,2000,,,,,,,,
2020-12-04,17.25,17.299999237060547,17.25,17.25,17.25,800,,,,,,,,
2020-12-07,17.149999618530273,17.239999771118164,17.1200008392334,17.219999313354492,17.219999313354492,4500,,,,,,,,
2020-12-08,17.149999618530273,17.149999618530273,16.399999618530273,16.799999237060547,16.799999237060547,2900,,,,,,,,
2020-12-09,17.299999237060547,17.549999237060547,16.850000381469727,17.25,17.25,5100,,,,,,,,
2020-12-10,17.399999618530273,17.5,17.299999237060547,17.389999389648438,17.389999389648438,23500,,,,,,,,
2020-12-11,17.469999313354492,17.469999313354492,17.299999237060547,17.450000762939453,17.450000762939453,900,,,,,,,,
2020-12-14,17.0,17.049999237060547,16.75,16.75,16.75,1800,,,,,,,,
2020-12-15,16.299999237060547,16.299999237060547,13.449999809265137,14.300000190734863,14.300000190734863,5500,,,,,,,,
2020-12-16,14.020000457763672,14.5,13.25,14.289999961853027,14.289999961853027,13700,,,,,,,,
2020-12-17,14.25,14.649999618530273,14.25,14.649999618530273,14.649999618530273,400,,,,,,,,
2020-12-18,14.649999618530273,16.219999313354492,14.649999618530273,16.200000762939453,16.200000762939453,21500,,,,,,,,
2020-12-21,15.600000381469727,16.209999084472656,15.600000381469727,16.209999084472656,16.209999084472656,9300,,,,,,,,
2020-12-22,16.15999984741211,16.18000030517578,15.75,16.18000030517578,16.18000030517578,9500,,,,,,,,
2020-12-23,15.75,15.819999694824219,15.699999809265137,15.800000190734863,15.800000190734863,10400,,,,,,,,
2020-12-24,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,0,,,,,,,,
2020-12-28,14.420000076293945,14.470000267028809,13.59000015258789,14.25,14.25,7200,,,,,,,,
2020-12-29,14.279999732971191,14.279999732971191,13.880000114440918,14.100000381469727,14.100000381469727,1600,,,,,,,,
2020-12-30,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,500,,,,,,,,
2020-12-31,14.170000076293945,14.170000076293945,14.170000076293945,14.170000076293945,14.170000076293945,100,,,,,,,,
2021-01-04,14.300000190734863,14.449999809265137,13.75,13.930000305175781,13.930000305175781,3600,,,,,,,,
2021-01-05,13.949999809265137,13.949999809265137,12.949999809265137,13.199999809265137,13.199999809265137,3900,,,,,,,,
2021-01-06,13.149999618530273,13.149999618530273,11.850000381469727,12.399999618530273,12.399999618530273,4000,,,,,,,,
2021-01-07,12.149999618530273,12.149999618530273,10.899999618530273,10.899999618530273,10.899999618530273,5100,,,,,,,,
2021-01-08,10.75,10.979999542236328,10.5,10.550000190734863,10.550000190734863,3900,,,,,,,,
2021-01-11,11.0,11.0,10.800000190734863,10.800000190734863,10.800000190734863,1400,,,,,,,,
2021-01-12,11.100000381469727,11.489999771118164,10.800000190734863,11.100000381469727,11.100000381469727,1800,,,,,,,,
2021-01-13,10.25,10.25,9.8100004196167,9.949999809265137,9.949999809265137,8100,,,,,,,,
2021-01-14,10.34000015258789,10.550000190734863,10.34000015258789,10.350000381469727,10.350000381469727,27600,,,,,,,,
2021-01-15,9.34000015258789,9.350000381469727,8.600000381469727,8.899999618530273,8.899999618530273,45500,,,,,,,,
2021-01-19,8.850000381469727,9.460000038146973,8.720000267028809,9.199999809265137,9.199999809265137,14300,,,,,,,,
2021-01-20,9.0,9.199999809265137,9.0,9.199999809265137,9.199999809265137,2500,,,,,,,,
2021-01-21,9.260000228881836,9.399999618530273,9.149999618530273,9.350000381469727,9.350000381469727,3200,,,,,,,,
2021-01-22,9.029999732971191,9.029999732971191,8.979999542236328,9.0,9.0,2000,,,,,,,,
2021-01-25,8.930000305175781,8.930000305175781,8.699999809265137,8.699999809265137,8.699999809265137,3300,,,,,,,,
