date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IMDA.PA')","('high', 'IMDA.PA')","('low', 'IMDA.PA')","('close', 'IMDA.PA')","('adj_close', 'IMDA.PA')","('volume', 'IMDA.PA')","('currency', '')"
2021-02-01,54.20000076293945,55.79999923706055,54.20000076293945,55.79999923706055,47.43552017211914,1819,,,,,,,,
2021-02-02,55.400001525878906,58.20000076293945,55.400001525878906,58.0,49.30574035644531,2162,,,,,,,,
2021-02-03,58.0,59.0,58.0,59.0,50.15583801269531,916,,,,,,,,
2021-02-04,59.0,59.0,58.400001525878906,58.400001525878906,49.64577865600586,216,,,,,,,,
2021-02-05,58.400001525878906,58.400001525878906,58.0,58.0,49.30574035644531,2044,,,,,,,,
2021-02-08,58.20000076293945,58.400001525878906,58.0,58.0,49.30574035644531,143,,,,,,,,
2021-02-09,58.20000076293945,59.0,58.20000076293945,59.0,50.15583801269531,313,,,,,,,,
2021-02-10,59.20000076293945,59.20000076293945,59.0,59.0,50.15583801269531,417,,,,,,,,
2021-02-11,59.20000076293945,59.599998474121094,58.20000076293945,59.0,50.15583801269531,585,,,,,,,,
2021-02-12,58.400001525878906,58.599998474121094,58.0,58.0,49.30574035644531,1352,,,,,,,,
2021-02-15,58.0,58.599998474121094,58.0,58.599998474121094,49.8157958984375,25,,,,,,,,
2021-02-16,58.599998474121094,58.79999923706055,58.0,58.20000076293945,49.47575759887695,202,,,,,,,,
2021-02-17,58.20000076293945,58.599998474121094,58.20000076293945,58.599998474121094,49.8157958984375,10,,,,,,,,
2021-02-18,58.400001525878906,58.400001525878906,58.0,58.0,49.30574035644531,158,,,,,,,,
2021-02-19,58.20000076293945,58.599998474121094,58.0,58.0,49.30574035644531,1009,,,,,,,,
2021-02-22,57.0,57.20000076293945,56.599998474121094,56.599998474121094,48.115596771240234,1854,,,,,,,,
2021-02-23,57.400001525878906,57.400001525878906,56.79999923706055,57.0,48.45563888549805,53,,,,,,,,
2021-02-24,57.20000076293945,58.20000076293945,57.0,58.0,49.30574035644531,617,,,,,,,,
2021-02-25,60.0,60.0,57.79999923706055,58.0,49.30574035644531,3608,,,,,,,,
2021-02-26,57.79999923706055,57.79999923706055,57.20000076293945,57.20000076293945,48.62566375732422,61,,,,,,,,
2021-03-01,58.400001525878906,58.400001525878906,57.0,57.20000076293945,48.62566375732422,203,,,,,,,,
2021-03-02,56.79999923706055,57.400001525878906,56.0,56.400001525878906,47.94558334350586,603,,,,,,,,
2021-03-03,56.79999923706055,56.79999923706055,56.400001525878906,56.400001525878906,47.94558334350586,76,,,,,,,,
2021-03-04,56.599998474121094,57.0,56.400001525878906,56.400001525878906,47.94558334350586,299,,,,,,,,
2021-03-05,56.400001525878906,56.79999923706055,56.0,56.0,47.60554122924805,1184,,,,,,,,
2021-03-08,56.0,56.400001525878906,56.0,56.20000076293945,47.77556228637695,344,,,,,,,,
2021-03-09,58.0,60.79999923706055,58.0,60.20000076293945,51.175960540771484,3296,,,,,,,,
2021-03-10,60.20000076293945,60.20000076293945,60.0,60.0,51.00593566894531,891,,,,,,,,
2021-03-11,60.0,60.20000076293945,59.599998474121094,59.599998474121094,50.665897369384766,129,,,,,,,,
2021-03-12,59.599998474121094,60.0,59.599998474121094,60.0,51.00593566894531,107,,,,,,,,
2021-03-15,60.0,60.20000076293945,59.0,60.0,51.00593566894531,594,,,,,,,,
2021-03-16,59.79999923706055,60.0,59.20000076293945,59.400001525878906,50.495880126953125,171,,,,,,,,
2021-03-17,59.400001525878906,59.400001525878906,59.20000076293945,59.20000076293945,50.32585525512695,4,,,,,,,,
2021-03-18,59.20000076293945,60.0,59.20000076293945,60.0,51.00593566894531,230,,,,,,,,
2021-03-19,59.79999923706055,59.79999923706055,59.20000076293945,59.20000076293945,50.32585525512695,124,,,,,,,,
2021-03-22,59.0,59.400001525878906,59.0,59.400001525878906,50.495880126953125,66,,,,,,,,
2021-03-23,59.20000076293945,59.400001525878906,59.0,59.0,50.15583801269531,220,,,,,,,,
2021-03-24,59.20000076293945,59.20000076293945,59.0,59.20000076293945,50.32585525512695,369,,,,,,,,
2021-03-25,59.20000076293945,59.20000076293945,59.0,59.20000076293945,50.32585525512695,95,,,,,,,,
2021-03-26,59.0,59.20000076293945,59.0,59.0,50.15583801269531,236,,,,,,,,
2021-03-29,59.20000076293945,59.400001525878906,59.20000076293945,59.400001525878906,50.495880126953125,29,,,,,,,,
2021-03-30,59.0,59.0,58.0,58.599998474121094,49.8157958984375,1031,,,,,,,,
2021-03-31,58.599998474121094,59.599998474121094,58.599998474121094,59.599998474121094,50.665897369384766,1423,,,,,,,,
2021-04-01,59.400001525878906,59.400001525878906,59.0,59.0,50.15583801269531,70,,,,,,,,
2021-04-06,58.79999923706055,60.0,58.79999923706055,59.0,50.15583801269531,2375,,,,,,,,
2021-04-07,59.20000076293945,59.20000076293945,59.0,59.0,50.15583801269531,2,,,,,,,,
2021-04-08,59.20000076293945,59.79999923706055,59.20000076293945,59.79999923706055,50.83592224121094,206,,,,,,,,
2021-04-09,60.0,60.0,59.79999923706055,60.0,51.00593566894531,201,,,,,,,,
2021-04-12,60.20000076293945,60.599998474121094,59.79999923706055,60.599998474121094,51.515995025634766,147,,,,,,,,
2021-04-13,60.599998474121094,60.79999923706055,60.20000076293945,60.20000076293945,51.175960540771484,43,,,,,,,,
2021-04-14,60.20000076293945,60.400001525878906,59.0,60.400001525878906,51.34598159790039,4811,,,,,,,,
2021-04-15,60.79999923706055,61.79999923706055,60.79999923706055,61.79999923706055,52.53611373901367,591,,,,,,,,
2021-04-16,62.0,62.0,61.599998474121094,62.0,52.706138610839844,146,,,,,,,,
2021-04-19,62.0,62.400001525878906,62.0,62.400001525878906,53.046180725097656,198,,,,,,,,
2021-04-20,62.400001525878906,63.20000076293945,62.0,62.20000076293945,52.876155853271484,358,,,,,,,,
2021-04-21,62.599998474121094,62.599998474121094,62.400001525878906,62.400001525878906,53.046180725097656,75,,,,,,,,
2021-04-22,62.400001525878906,62.400001525878906,61.20000076293945,61.400001525878906,52.19607925415039,285,,,,,,,,
2021-04-23,61.400001525878906,61.599998474121094,61.0,61.0,51.85603332519531,104,,,,,,,,
2021-04-26,61.79999923706055,61.79999923706055,60.79999923706055,60.79999923706055,51.68601608276367,267,,,,,,,,
2021-04-27,60.599998474121094,60.599998474121094,60.599998474121094,60.599998474121094,51.515995025634766,15,,,,,,,,
2021-04-28,60.79999923706055,60.79999923706055,60.79999923706055,60.79999923706055,51.68601608276367,1,,,,,,,,
2021-04-29,60.79999923706055,61.599998474121094,60.79999923706055,60.79999923706055,51.68601608276367,116,,,,,,,,
2021-04-30,61.0,61.20000076293945,60.0,60.0,51.00593566894531,1133,,,,,,,,
2021-05-03,60.400001525878906,60.400001525878906,60.0,60.0,51.00593566894531,65,,,,,,,,
2021-05-04,60.20000076293945,60.79999923706055,60.0,60.79999923706055,51.68601608276367,179,,,,,,,,
2021-05-05,60.79999923706055,61.20000076293945,60.400001525878906,60.599998474121094,51.515995025634766,107,,,,,,,,
2021-05-06,60.79999923706055,61.400001525878906,60.79999923706055,61.400001525878906,52.19607925415039,158,,,,,,,,
2021-05-07,60.400001525878906,60.79999923706055,59.0,59.0,50.958465576171875,609,,,,,,,,
2021-05-10,59.400001525878906,60.20000076293945,59.400001525878906,60.20000076293945,51.994911193847656,152,,,,,,,,
2021-05-11,60.400001525878906,60.400001525878906,60.400001525878906,60.400001525878906,52.16765213012695,103,,,,,,,,
2021-05-12,60.79999923706055,60.79999923706055,60.0,60.599998474121094,52.34038543701172,111,,,,,,,,
2021-05-13,60.599998474121094,60.599998474121094,59.599998474121094,59.79999923706055,51.64942932128906,127,,,,,,,,
2021-05-14,59.79999923706055,60.20000076293945,59.599998474121094,60.20000076293945,51.994911193847656,118,,,,,,,,
2021-05-17,60.400001525878906,60.400001525878906,60.400001525878906,60.400001525878906,52.16765213012695,153,,,,,,,,
2021-05-18,60.599998474121094,60.79999923706055,60.400001525878906,60.599998474121094,52.34038543701172,384,,,,,,,,
2021-05-19,60.79999923706055,60.79999923706055,60.79999923706055,60.79999923706055,52.51313018798828,85,,,,,,,,
2021-05-20,60.599998474121094,60.79999923706055,60.599998474121094,60.599998474121094,52.34038543701172,271,,,,,,,,
2021-05-21,60.599998474121094,60.599998474121094,60.400001525878906,60.400001525878906,52.16765213012695,3,,,,,,,,
2021-05-24,60.400001525878906,60.599998474121094,59.400001525878906,59.599998474121094,51.4766845703125,458,,,,,,,,
2021-05-25,59.79999923706055,60.599998474121094,59.79999923706055,60.400001525878906,52.16765213012695,453,,,,,,,,
2021-05-26,60.79999923706055,60.79999923706055,60.0,60.599998474121094,52.34038543701172,221,,,,,,,,
2021-05-27,60.79999923706055,60.79999923706055,60.79999923706055,60.79999923706055,52.51313018798828,121,,,,,,,,
2021-05-28,60.79999923706055,60.79999923706055,60.400001525878906,60.79999923706055,52.51313018798828,679,,,,,,,,
2021-05-31,60.79999923706055,60.79999923706055,60.400001525878906,60.79999923706055,52.51313018798828,561,,,,,,,,
2021-06-01,60.599998474121094,60.79999923706055,60.599998474121094,60.599998474121094,52.34038543701172,400,,,,,,,,
2021-06-02,60.79999923706055,60.79999923706055,60.79999923706055,60.79999923706055,52.51313018798828,327,,,,,,,,
2021-06-03,60.79999923706055,60.79999923706055,60.599998474121094,60.599998474121094,52.34038543701172,59,,,,,,,,
2021-06-04,60.79999923706055,63.0,60.599998474121094,63.0,54.41327667236328,662,,,,,,,,
2021-06-07,62.400001525878906,62.400001525878906,61.400001525878906,62.0,53.54957580566406,256,,,,,,,,
2021-06-08,62.0,62.79999923706055,62.0,62.79999923706055,54.24053192138672,105,,,,,,,,
2021-06-09,62.400001525878906,62.599998474121094,61.599998474121094,62.0,53.54957580566406,596,,,,,,,,
2021-06-10,62.0,62.20000076293945,61.79999923706055,62.20000076293945,53.722312927246094,13,,,,,,,,
2021-06-11,62.400001525878906,62.79999923706055,62.20000076293945,62.79999923706055,54.24053192138672,857,,,,,,,,
2021-06-14,63.0,63.0,62.599998474121094,62.79999923706055,54.24053192138672,105,,,,,,,,
2021-06-15,63.0,63.0,63.0,63.0,54.41327667236328,120,,,,,,,,
2021-06-16,62.79999923706055,63.0,62.79999923706055,62.79999923706055,54.24053192138672,123,,,,,,,,
2021-06-17,62.79999923706055,62.79999923706055,62.0,62.599998474121094,54.06779479980469,203,,,,,,,,
2021-06-18,62.599998474121094,62.599998474121094,61.599998474121094,62.0,53.54957580566406,257,,,,,,,,
2021-06-21,61.599998474121094,61.599998474121094,60.79999923706055,60.79999923706055,52.51313018798828,236,,,,,,,,
2021-06-22,61.0,61.20000076293945,59.400001525878906,61.20000076293945,52.858612060546875,519,,,,,,,,
2021-06-23,61.20000076293945,61.20000076293945,60.79999923706055,60.79999923706055,52.51313018798828,35,,,,,,,,
2021-06-24,60.79999923706055,60.79999923706055,60.0,60.599998474121094,52.34038543701172,71,,,,,,,,
2021-06-25,60.599998474121094,61.0,59.400001525878906,61.0,52.68586730957031,717,,,,,,,,
2021-06-28,59.599998474121094,60.400001525878906,59.599998474121094,59.79999923706055,51.64942932128906,81,,,,,,,,
2021-06-29,60.0,60.0,59.400001525878906,59.400001525878906,51.30394744873047,1322,,,,,,,,
2021-06-30,59.0,59.400001525878906,59.0,59.400001525878906,51.30394744873047,55,,,,,,,,
2021-07-01,59.400001525878906,59.400001525878906,59.20000076293945,59.400001525878906,51.30394744873047,685,,,,,,,,
2021-07-02,59.599998474121094,60.400001525878906,59.599998474121094,60.400001525878906,52.16765213012695,119,,,,,,,,
2021-07-05,60.599998474121094,62.599998474121094,60.400001525878906,60.400001525878906,52.16765213012695,435,,,,,,,,
2021-07-06,60.400001525878906,63.20000076293945,60.20000076293945,62.599998474121094,54.06779479980469,272,,,,,,,,
2021-07-07,62.599998474121094,62.599998474121094,60.599998474121094,61.0,52.68586730957031,324,,,,,,,,
2021-07-08,61.20000076293945,62.79999923706055,61.20000076293945,62.400001525878906,53.895057678222656,272,,,,,,,,
2021-07-09,62.20000076293945,62.20000076293945,61.0,61.400001525878906,53.03135299682617,180,,,,,,,,
2021-07-12,61.400001525878906,61.79999923706055,61.20000076293945,61.20000076293945,52.858612060546875,101,,,,,,,,
2021-07-13,61.400001525878906,61.79999923706055,61.400001525878906,61.400001525878906,53.03135299682617,279,,,,,,,,
2021-07-14,61.79999923706055,62.0,61.400001525878906,61.79999923706055,53.3768310546875,310,,,,,,,,
2021-07-15,61.400001525878906,62.0,61.400001525878906,62.0,53.54957580566406,319,,,,,,,,
2021-07-16,62.0,62.0,60.0,62.0,53.54957580566406,293,,,,,,,,
2021-07-19,62.599998474121094,62.599998474121094,60.599998474121094,60.599998474121094,52.34038543701172,350,,,,,,,,
2021-07-20,60.400001525878906,61.79999923706055,60.400001525878906,60.79999923706055,52.51313018798828,481,,,,,,,,
2021-07-21,60.79999923706055,62.0,60.599998474121094,62.0,53.54957580566406,317,,,,,,,,
2021-07-22,61.79999923706055,61.79999923706055,60.79999923706055,60.79999923706055,52.51313018798828,199,,,,,,,,
2021-07-23,61.400001525878906,62.20000076293945,60.599998474121094,61.20000076293945,52.858612060546875,934,,,,,,,,
2021-07-26,61.20000076293945,61.20000076293945,60.599998474121094,61.20000076293945,52.858612060546875,318,,,,,,,,
2021-07-27,61.0,61.400001525878906,60.79999923706055,60.79999923706055,52.51313018798828,122,,,,,,,,
2021-07-28,60.79999923706055,61.400001525878906,60.79999923706055,61.400001525878906,53.03135299682617,213,,,,,,,,
2021-07-29,61.0,61.400001525878906,60.599998474121094,60.599998474121094,52.34038543701172,106,,,,,,,,
2021-07-30,60.79999923706055,61.0,60.400001525878906,61.0,52.68586730957031,486,,,,,,,,
2021-08-02,61.0,61.0,60.599998474121094,60.599998474121094,52.34038543701172,59,,,,,,,,
2021-08-03,60.400001525878906,61.400001525878906,60.0,60.400001525878906,52.16765213012695,822,,,,,,,,
2021-08-04,60.400001525878906,61.400001525878906,60.400001525878906,60.400001525878906,52.16765213012695,143,,,,,,,,
2021-08-05,60.20000076293945,60.400001525878906,60.0,60.0,51.822166442871094,343,,,,,,,,
2021-08-06,59.79999923706055,60.79999923706055,59.79999923706055,60.79999923706055,52.51313018798828,509,,,,,,,,
2021-08-09,61.20000076293945,62.599998474121094,60.79999923706055,62.400001525878906,53.895057678222656,2233,,,,,,,,
2021-08-10,62.20000076293945,63.400001525878906,62.20000076293945,63.400001525878906,54.758758544921875,291,,,,,,,,
2021-08-11,62.599998474121094,64.19999694824219,62.599998474121094,64.19999694824219,55.44971466064453,609,,,,,,,,
2021-08-12,64.0,64.19999694824219,63.79999923706055,64.0,55.2769775390625,298,,,,,,,,
2021-08-13,63.79999923706055,64.0,63.0,63.79999923706055,55.10424041748047,226,,,,,,,,
2021-08-16,63.0,64.19999694824219,63.0,64.19999694824219,55.44971466064453,188,,,,,,,,
2021-08-17,64.19999694824219,64.19999694824219,64.0,64.19999694824219,55.44971466064453,78,,,,,,,,
2021-08-18,64.19999694824219,64.19999694824219,63.0,63.599998474121094,54.931495666503906,309,,,,,,,,
2021-08-19,63.400001525878906,63.79999923706055,63.20000076293945,63.400001525878906,54.758758544921875,127,,,,,,,,
2021-08-20,63.79999923706055,64.0,63.20000076293945,64.0,55.2769775390625,184,,,,,,,,
2021-08-23,63.599998474121094,66.0,63.599998474121094,66.0,57.0043830871582,1201,,,,,,,,
2021-08-24,65.4000015258789,67.0,65.4000015258789,66.0,57.0043830871582,540,,,,,,,,
2021-08-25,65.5999984741211,66.0,65.19999694824219,66.0,57.0043830871582,1226,,,,,,,,
2021-08-26,65.80000305175781,66.0,65.80000305175781,66.0,57.0043830871582,79,,,,,,,,
2021-08-27,66.0,66.0,65.5999984741211,66.0,57.0043830871582,244,,,,,,,,
2021-08-30,66.4000015258789,66.5999984741211,66.0,66.0,57.0043830871582,145,,,,,,,,
2021-08-31,66.0,66.4000015258789,66.0,66.4000015258789,57.34986877441406,53,,,,,,,,
2021-09-01,66.4000015258789,66.4000015258789,65.4000015258789,65.4000015258789,56.48616027832031,117,,,,,,,,
2021-09-02,64.5999984741211,66.4000015258789,64.5999984741211,66.4000015258789,57.34986877441406,287,,,,,,,,
2021-09-03,66.0,66.5999984741211,65.80000305175781,65.80000305175781,56.831642150878906,80,,,,,,,,
2021-09-06,66.0,66.0,66.0,66.0,57.0043830871582,36,,,,,,,,
2021-09-07,66.0,66.0,65.80000305175781,65.80000305175781,56.831642150878906,147,,,,,,,,
2021-09-08,66.0,66.0,65.80000305175781,65.80000305175781,56.831642150878906,52,,,,,,,,
2021-09-09,66.0,66.0,65.80000305175781,66.0,57.0043830871582,21,,,,,,,,
2021-09-10,66.0,66.0,65.80000305175781,66.0,57.0043830871582,235,,,,,,,,
2021-09-13,66.0,66.80000305175781,66.0,66.0,57.0043830871582,251,,,,,,,,
2021-09-14,66.0,66.5999984741211,65.4000015258789,65.4000015258789,56.48616027832031,293,,,,,,,,
2021-09-15,65.4000015258789,65.4000015258789,65.0,65.0,56.140682220458984,534,,,,,,,,
2021-09-16,65.5999984741211,65.5999984741211,65.4000015258789,65.4000015258789,56.48616027832031,101,,,,,,,,
2021-09-17,65.4000015258789,65.4000015258789,65.0,65.0,56.140682220458984,11,,,,,,,,
2021-09-20,64.19999694824219,65.0,64.19999694824219,65.0,56.140682220458984,503,,,,,,,,
2021-09-21,65.0,65.19999694824219,65.0,65.0,56.140682220458984,345,,,,,,,,
2021-09-22,65.0,65.0,65.0,65.0,56.140682220458984,69,,,,,,,,
2021-09-23,65.0,65.0,65.0,65.0,56.140682220458984,601,,,,,,,,
2021-09-24,65.0,65.0,64.19999694824219,64.19999694824219,55.44971466064453,784,,,,,,,,
2021-09-27,64.19999694824219,64.19999694824219,64.0,64.0,55.2769775390625,239,,,,,,,,
2021-09-28,64.0,64.0,64.0,64.0,55.2769775390625,1,,,,,,,,
2021-09-29,63.79999923706055,63.79999923706055,63.20000076293945,63.20000076293945,54.58601379394531,133,,,,,,,,
2021-09-30,63.0,64.0,63.0,63.79999923706055,55.10424041748047,249,,,,,,,,
2021-10-01,63.400001525878906,64.0,63.400001525878906,64.0,55.2769775390625,111,,,,,,,,
2021-10-04,63.599998474121094,64.5999984741211,63.20000076293945,64.0,55.2769775390625,213,,,,,,,,
2021-10-05,64.0,64.0,62.79999923706055,62.79999923706055,54.24053192138672,220,,,,,,,,
2021-10-06,63.20000076293945,63.20000076293945,61.79999923706055,61.79999923706055,53.3768310546875,378,,,,,,,,
2021-10-07,61.599998474121094,62.20000076293945,61.599998474121094,62.20000076293945,53.722312927246094,111,,,,,,,,
2021-10-08,62.400001525878906,62.79999923706055,62.400001525878906,62.79999923706055,54.24053192138672,76,,,,,,,,
2021-10-11,62.79999923706055,62.79999923706055,62.400001525878906,62.400001525878906,53.895057678222656,144,,,,,,,,
2021-10-12,62.400001525878906,62.79999923706055,62.400001525878906,62.79999923706055,54.24053192138672,69,,,,,,,,
2021-10-13,62.400001525878906,63.20000076293945,62.400001525878906,63.0,54.41327667236328,101,,,,,,,,
2021-10-14,63.0,64.4000015258789,62.79999923706055,62.79999923706055,54.24053192138672,192,,,,,,,,
2021-10-15,62.79999923706055,63.20000076293945,62.79999923706055,63.20000076293945,54.58601379394531,54,,,,,,,,
2021-10-18,63.20000076293945,63.79999923706055,63.0,63.0,54.41327667236328,321,,,,,,,,
2021-10-19,63.0,64.19999694824219,62.599998474121094,63.0,54.41327667236328,623,,,,,,,,
2021-10-20,63.0,63.599998474121094,63.0,63.599998474121094,54.931495666503906,67,,,,,,,,
2021-10-21,63.599998474121094,63.599998474121094,62.400001525878906,63.599998474121094,54.931495666503906,236,,,,,,,,
2021-10-22,63.599998474121094,64.0,63.20000076293945,64.0,55.2769775390625,46,,,,,,,,
2021-10-25,64.0,64.0,64.0,64.0,55.2769775390625,31,,,,,,,,
2021-10-26,64.19999694824219,64.19999694824219,63.400001525878906,63.400001525878906,54.758758544921875,138,,,,,,,,
2021-10-27,63.400001525878906,63.400001525878906,63.400001525878906,63.400001525878906,54.758758544921875,1,,,,,,,,
2021-10-28,63.400001525878906,64.19999694824219,63.400001525878906,63.400001525878906,54.758758544921875,150,,,,,,,,
2021-10-29,63.79999923706055,63.79999923706055,63.20000076293945,63.20000076293945,54.58601379394531,139,,,,,,,,
2021-11-01,63.400001525878906,63.599998474121094,63.400001525878906,63.599998474121094,54.931495666503906,11,,,,,,,,
2021-11-02,63.599998474121094,63.79999923706055,62.400001525878906,62.400001525878906,53.895057678222656,273,,,,,,,,
2021-11-03,62.599998474121094,63.599998474121094,62.599998474121094,63.599998474121094,54.931495666503906,217,,,,,,,,
2021-11-04,63.599998474121094,64.0,63.599998474121094,64.0,55.2769775390625,47,,,,,,,,
2021-11-05,64.0,64.0,63.400001525878906,63.400001525878906,54.758758544921875,283,,,,,,,,
2021-11-08,64.19999694824219,65.0,64.19999694824219,64.80000305175781,55.96794509887695,714,,,,,,,,
2021-11-09,64.4000015258789,64.4000015258789,63.599998474121094,63.599998474121094,54.931495666503906,399,,,,,,,,
2021-11-10,63.0,63.79999923706055,63.0,63.79999923706055,55.10424041748047,480,,,,,,,,
2021-11-11,63.599998474121094,64.80000305175781,63.599998474121094,63.599998474121094,54.931495666503906,306,,,,,,,,
2021-11-12,64.4000015258789,64.4000015258789,63.400001525878906,64.4000015258789,55.622459411621094,348,,,,,,,,
2021-11-15,64.4000015258789,64.4000015258789,63.599998474121094,64.4000015258789,55.622459411621094,76,,,,,,,,
2021-11-16,64.0,64.19999694824219,64.0,64.19999694824219,55.44971466064453,129,,,,,,,,
2021-11-17,64.0,64.0,63.79999923706055,63.79999923706055,55.10424041748047,51,,,,,,,,
2021-11-18,63.79999923706055,64.5999984741211,63.599998474121094,63.599998474121094,54.931495666503906,308,,,,,,,,
2021-11-19,64.0,64.0,63.400001525878906,64.0,55.2769775390625,69,,,,,,,,
2021-11-22,63.599998474121094,64.0,63.400001525878906,63.400001525878906,54.758758544921875,356,,,,,,,,
2021-11-23,63.400001525878906,63.400001525878906,62.599998474121094,62.599998474121094,54.06779479980469,500,,,,,,,,
2021-11-24,62.599998474121094,63.0,62.0,62.0,53.54957580566406,556,,,,,,,,
2021-11-25,62.20000076293945,63.0,62.20000076293945,63.0,54.41327667236328,121,,,,,,,,
2021-11-26,63.0,64.0,62.20000076293945,62.599998474121094,54.06779479980469,437,,,,,,,,
2021-11-29,62.20000076293945,63.0,62.20000076293945,63.0,54.41327667236328,63,,,,,,,,
2021-11-30,62.599998474121094,62.599998474121094,62.0,62.0,53.54957580566406,383,,,,,,,,
2021-12-01,61.79999923706055,62.599998474121094,61.79999923706055,62.599998474121094,54.06779479980469,208,,,,,,,,
2021-12-02,62.79999923706055,62.79999923706055,62.599998474121094,62.599998474121094,54.06779479980469,26,,,,,,,,
2021-12-03,62.599998474121094,64.0,62.599998474121094,63.79999923706055,55.10424041748047,372,,,,,,,,
2021-12-06,63.599998474121094,63.599998474121094,62.599998474121094,62.599998474121094,54.06779479980469,277,,,,,,,,
2021-12-07,62.599998474121094,63.0,62.599998474121094,62.599998474121094,54.06779479980469,100,,,,,,,,
2021-12-08,62.79999923706055,63.0,62.79999923706055,63.0,54.41327667236328,34,,,,,,,,
2021-12-09,63.0,63.20000076293945,63.0,63.20000076293945,54.58601379394531,66,,,,,,,,
2021-12-10,63.20000076293945,63.20000076293945,62.599998474121094,62.599998474121094,54.06779479980469,101,,,,,,,,
2021-12-13,62.79999923706055,62.79999923706055,62.599998474121094,62.599998474121094,54.06779479980469,5,,,,,,,,
2021-12-14,62.599998474121094,62.79999923706055,62.400001525878906,62.79999923706055,54.24053192138672,18,,,,,,,,
2021-12-15,62.79999923706055,62.79999923706055,62.0,62.79999923706055,54.24053192138672,167,,,,,,,,
2021-12-16,63.0,63.0,62.79999923706055,62.79999923706055,54.24053192138672,3,,,,,,,,
2021-12-17,62.79999923706055,62.79999923706055,61.79999923706055,61.79999923706055,53.3768310546875,471,,,,,,,,
2021-12-20,62.0,62.0,61.79999923706055,61.79999923706055,53.3768310546875,8,,,,,,,,
2021-12-21,62.0,63.20000076293945,61.79999923706055,63.20000076293945,54.58601379394531,563,,,,,,,,
2021-12-22,63.20000076293945,65.0,62.400001525878906,65.0,56.140682220458984,804,,,,,,,,
2021-12-23,65.4000015258789,65.4000015258789,63.599998474121094,63.599998474121094,54.931495666503906,1070,,,,,,,,
2021-12-24,63.599998474121094,63.599998474121094,63.20000076293945,63.20000076293945,54.58601379394531,11,,,,,,,,
2021-12-27,63.20000076293945,64.4000015258789,63.20000076293945,64.4000015258789,55.622459411621094,131,,,,,,,,
2021-12-28,64.4000015258789,65.80000305175781,64.4000015258789,65.5999984741211,56.65890121459961,676,,,,,,,,
2021-12-29,65.5999984741211,65.5999984741211,65.19999694824219,65.5999984741211,56.65890121459961,57,,,,,,,,
2021-12-30,65.5999984741211,66.0,65.19999694824219,66.0,57.0043830871582,63,,,,,,,,
2021-12-31,65.5999984741211,66.0,65.19999694824219,66.0,57.0043830871582,421,,,,,,,,
2022-01-03,65.80000305175781,66.0,62.20000076293945,65.0,56.140682220458984,388,,,,,,,,
2022-01-04,65.19999694824219,65.80000305175781,64.4000015258789,64.80000305175781,55.96794509887695,1337,,,,,,,,
2022-01-05,64.80000305175781,66.0,64.80000305175781,65.5999984741211,56.65890121459961,458,,,,,,,,
2022-01-06,66.0,66.0,65.5999984741211,65.5999984741211,56.65890121459961,279,,,,,,,,
2022-01-07,65.80000305175781,66.0,64.5999984741211,66.0,57.0043830871582,926,,,,,,,,
2022-01-10,66.0,66.19999694824219,65.5999984741211,65.5999984741211,56.65890121459961,517,,,,,,,,
2022-01-11,65.5999984741211,66.0,65.5999984741211,66.0,57.0043830871582,216,,,,,,,,
2022-01-12,65.80000305175781,66.0,65.0,65.0,56.140682220458984,323,,,,,,,,
2022-01-13,65.0,65.0,64.5999984741211,64.80000305175781,55.96794509887695,59,,,,,,,,
2022-01-14,64.80000305175781,64.80000305175781,64.0,64.0,55.2769775390625,135,,,,,,,,
2022-01-17,63.599998474121094,64.4000015258789,63.599998474121094,64.0,55.2769775390625,63,,,,,,,,
2022-01-18,64.0,64.4000015258789,63.79999923706055,64.4000015258789,55.622459411621094,219,,,,,,,,
2022-01-19,64.4000015258789,64.4000015258789,64.19999694824219,64.19999694824219,55.44971466064453,6,,,,,,,,
2022-01-20,64.19999694824219,64.4000015258789,63.79999923706055,64.4000015258789,55.622459411621094,735,,,,,,,,
2022-01-21,64.19999694824219,64.19999694824219,64.0,64.19999694824219,55.44971466064453,463,,,,,,,,
2022-01-24,64.80000305175781,64.80000305175781,63.0,63.599998474121094,54.931495666503906,651,,,,,,,,
2022-01-25,63.599998474121094,63.79999923706055,63.0,63.79999923706055,55.10424041748047,203,,,,,,,,
2022-01-26,63.79999923706055,63.79999923706055,63.400001525878906,63.400001525878906,54.758758544921875,56,,,,,,,,
2022-01-27,63.400001525878906,63.400001525878906,62.79999923706055,63.0,54.41327667236328,97,,,,,,,,
2022-01-28,63.20000076293945,63.400001525878906,63.20000076293945,63.400001525878906,54.758758544921875,90,,,,,,,,
2022-01-31,63.400001525878906,64.0,63.400001525878906,64.0,55.2769775390625,234,,,,,,,,
2022-02-01,64.0,64.0,63.20000076293945,63.20000076293945,54.58601379394531,180,,,,,,,,
2022-02-02,63.20000076293945,64.0,62.20000076293945,64.0,55.2769775390625,725,,,,,,,,
2022-02-03,65.0,66.0,64.0,64.0,55.2769775390625,708,,,,,,,,
2022-02-04,64.0,64.19999694824219,64.0,64.0,55.2769775390625,25,,,,,,,,
2022-02-07,65.0,65.19999694824219,64.80000305175781,65.19999694824219,56.313419342041016,411,,,,,,,,
