date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SVM')","('high', 'SVM')","('low', 'SVM')","('close', 'SVM')","('adj_close', 'SVM')","('volume', 'SVM')","('currency', '')"
2020-01-30,5.440000057220459,5.46999979019165,5.0,5.070000171661377,4.876636981964111,2698900,,,,,,,,
2020-01-31,5.03000020980835,5.289999961853027,5.03000020980835,5.199999809265137,5.001678943634033,1024000,,,,,,,,
2020-02-03,5.150000095367432,5.190000057220459,5.0,5.059999942779541,4.867018222808838,1191000,,,,,,,,
2020-02-04,4.949999809265137,5.059999942779541,4.840000152587891,4.929999828338623,4.741975784301758,1165000,,,,,,,,
2020-02-05,4.940000057220459,5.139999866485596,4.920000076293945,5.090000152587891,4.8958740234375,1140100,,,,,,,,
2020-02-06,5.110000133514404,5.199999809265137,5.079999923706055,5.179999828338623,4.982440948486328,867900,,,,,,,,
2020-02-07,5.239999771118164,5.260000228881836,3.9000000953674316,3.950000047683716,3.7993521690368652,4478900,,,,,,,,
2020-02-10,4.179999828338623,4.25,4.0,4.230000019073486,4.068673133850098,2084200,,,,,,,,
2020-02-11,4.230000019073486,4.230000019073486,4.019999980926514,4.139999866485596,3.982105255126953,2179600,,,,,,,,
2020-02-12,4.099999904632568,4.130000114440918,4.03000020980835,4.110000133514404,3.9532501697540283,1652200,,,,,,,,
2020-02-13,4.119999885559082,4.175000190734863,4.010000228881836,4.110000133514404,3.9532501697540283,1592900,,,,,,,,
2020-02-14,4.099999904632568,4.215000152587891,3.950000047683716,3.9700000286102295,3.818589210510254,1711400,,,,,,,,
2020-02-18,3.990000009536743,4.130000114440918,3.9600000381469727,4.059999942779541,3.9051570892333984,2031300,,,,,,,,
2020-02-19,4.110000133514404,4.239999771118164,3.9200000762939453,4.239999771118164,4.078292369842529,2142900,,,,,,,,
2020-02-20,4.25,4.25,4.010000228881836,4.03000020980835,3.8763012886047363,1476000,,,,,,,,
2020-02-21,4.130000114440918,4.190000057220459,4.01800012588501,4.170000076293945,4.010961532592773,1638800,,,,,,,,
2020-02-24,4.289999961853027,4.300000190734863,4.0,4.050000190734863,3.895538330078125,1849100,,,,,,,,
2020-02-25,4.0,4.085000038146973,3.869999885559082,3.880000114440918,3.7320220470428467,1582100,,,,,,,,
2020-02-26,3.7100000381469727,3.880000114440918,3.700000047683716,3.7799999713897705,3.635836124420166,1273000,,,,,,,,
2020-02-27,3.809999942779541,3.822999954223633,3.359999895095825,3.359999895095825,3.231853485107422,1727300,,,,,,,,
2020-02-28,3.0,3.2899999618530273,2.950000047683716,3.25,3.126049041748047,2753400,,,,,,,,
2020-03-02,3.319999933242798,3.440000057220459,3.2699999809265137,3.4200000762939453,3.289565324783325,1460700,,,,,,,,
2020-03-03,3.5299999713897705,3.690000057220459,3.369999885559082,3.5,3.366514205932617,1946100,,,,,,,,
2020-03-04,3.5999999046325684,3.5999999046325684,3.3399999141693115,3.440000057220459,3.308802366256714,1097400,,,,,,,,
2020-03-05,3.5,3.5799999237060547,3.390000104904175,3.559999942779541,3.4242258071899414,1028100,,,,,,,,
2020-03-06,3.5999999046325684,3.5999999046325684,3.2899999618530273,3.4200000762939453,3.289565324783325,1107200,,,,,,,,
2020-03-09,3.2899999618530273,3.299999952316284,2.990000009536743,3.049999952316284,2.9336767196655273,1045800,,,,,,,,
2020-03-10,3.130000114440918,3.2100000381469727,2.950000047683716,3.140000104904175,3.020244598388672,1049900,,,,,,,,
2020-03-11,3.0999999046325684,3.1600000858306885,2.825000047683716,2.859999895095825,2.7509231567382812,1261800,,,,,,,,
2020-03-12,2.5,2.819999933242798,2.1700000762939453,2.390000104904175,2.2988483905792236,1830400,,,,,,,,
2020-03-13,2.380000114440918,2.5299999713897705,2.0299999713897705,2.0299999713897705,1.9525785446166992,2464400,,,,,,,,
2020-03-16,1.7799999713897705,2.2300000190734863,1.5,2.0999999046325684,2.0199086666107178,3374400,,,,,,,,
2020-03-17,2.109999895095825,2.884999990463257,2.0799999237060547,2.880000114440918,2.7701609134674072,3190100,,,,,,,,
2020-03-18,2.680000066757202,3.299999952316284,2.509999990463257,2.5299999713897705,2.433509111404419,3323100,,,,,,,,
2020-03-19,2.690000057220459,3.1700000762939453,2.359999895095825,2.809999942779541,2.7028300762176514,3038000,,,,,,,,
2020-03-20,3.0,3.0950000286102295,2.430000066757202,2.430000066757202,2.3373231887817383,3827900,,,,,,,,
2020-03-23,3.240000009536743,3.440000057220459,2.859999895095825,3.240000009536743,3.1164305210113525,6596100,,,,,,,,
2020-03-24,4.110000133514404,4.110000133514404,3.5199999809265137,3.930000066757202,3.7801148891448975,5880100,,,,,,,,
2020-03-25,3.990000009536743,4.440000057220459,3.8299999237060547,4.179999828338623,4.020579814910889,4152900,,,,,,,,
2020-03-26,4.199999809265137,4.639999866485596,3.880000114440918,4.039999961853027,3.8859198093414307,3951600,,,,,,,,
2020-03-27,3.9700000286102295,4.010000228881836,3.5399999618530273,3.619999885559082,3.4819376468658447,2117200,,,,,,,,
2020-03-30,3.5999999046325684,3.7799999713897705,3.200000047683716,3.3499999046325684,3.2222352027893066,2717400,,,,,,,,
2020-03-31,3.119999885559082,3.549999952316284,3.119999885559082,3.2699999809265137,3.1452860832214355,1379100,,,,,,,,
2020-04-01,3.2300000190734863,3.375,3.109999895095825,3.240000009536743,3.1164305210113525,1736800,,,,,,,,
2020-04-02,3.5,3.6600000858306885,3.3499999046325684,3.3499999046325684,3.2222352027893066,2027500,,,,,,,,
2020-04-03,3.309999942779541,3.490000009536743,3.2300000190734863,3.240000009536743,3.1164305210113525,1059600,,,,,,,,
2020-04-06,3.4800000190734863,3.630000114440918,3.369999885559082,3.509999990463257,3.3761324882507324,2012800,,,,,,,,
2020-04-07,3.700000047683716,3.700000047683716,3.390000104904175,3.450000047683716,3.3184211254119873,1722400,,,,,,,,
2020-04-08,3.450000047683716,3.515000104904175,3.299999952316284,3.380000114440918,3.251091480255127,1283400,,,,,,,,
2020-04-09,3.509999990463257,3.9000000953674316,3.4600000381469727,3.859999895095825,3.7127842903137207,2043800,,,,,,,,
2020-04-13,3.930000066757202,4.150000095367432,3.5999999046325684,4.079999923706055,3.924394130706787,2326700,,,,,,,,
2020-04-14,4.239999771118164,4.559999942779541,3.7899999618530273,3.930000066757202,3.7801148891448975,3726700,,,,,,,,
2020-04-15,3.75,3.930000066757202,3.5199999809265137,3.690000057220459,3.5492684841156006,1754200,,,,,,,,
2020-04-16,3.7799999713897705,3.819999933242798,3.5,3.630000114440918,3.491556406021118,2228800,,,,,,,,
2020-04-17,3.509999990463257,3.5799999237060547,3.3299999237060547,3.3499999046325684,3.2222352027893066,4073400,,,,,,,,
2020-04-20,3.2799999713897705,3.6500000953674316,3.1700000762939453,3.4600000381469727,3.32804012298584,3816300,,,,,,,,
2020-04-21,3.3499999046325684,3.490000009536743,3.2799999713897705,3.359999895095825,3.231853485107422,1948000,,,,,,,,
2020-04-22,3.609999895095825,3.6500000953674316,3.430000066757202,3.4800000190734863,3.3472771644592285,2144500,,,,,,,,
2020-04-23,3.690000057220459,3.940000057220459,3.5799999237060547,3.6600000858306885,3.5204122066497803,2133200,,,,,,,,
2020-04-24,3.7799999713897705,3.819999933242798,3.549999952316284,3.690000057220459,3.5492684841156006,1578600,,,,,,,,
2020-04-27,3.6600000858306885,3.6600000858306885,3.4149999618530273,3.630000114440918,3.491556406021118,3666300,,,,,,,,
2020-04-28,3.700000047683716,4.0370001792907715,3.609999895095825,3.9700000286102295,3.818589210510254,3913100,,,,,,,,
2020-04-29,4.050000190734863,4.170000076293945,3.9000000953674316,4.079999923706055,3.924394130706787,3593900,,,,,,,,
2020-04-30,4.110000133514404,4.110000133514404,3.7300000190734863,3.7300000190734863,3.587742805480957,2299500,,,,,,,,
2020-05-01,3.7200000286102295,3.940000057220459,3.6500000953674316,3.940000057220459,3.789733409881592,2251300,,,,,,,,
2020-05-04,4.039999961853027,4.039999961853027,3.859999895095825,3.9200000762939453,3.770495891571045,2336500,,,,,,,,
2020-05-05,3.9600000381469727,3.9600000381469727,3.7799999713897705,3.880000114440918,3.7320220470428467,1492500,,,,,,,,
2020-05-06,3.8499999046325684,3.890000104904175,3.700000047683716,3.8299999237060547,3.6839287281036377,1456100,,,,,,,,
2020-05-07,3.880000114440918,4.090000152587891,3.805000066757202,4.039999961853027,3.8859198093414307,2027800,,,,,,,,
2020-05-08,4.099999904632568,4.320000171661377,4.090000152587891,4.170000076293945,4.010961532592773,2162600,,,,,,,,
2020-05-11,4.170000076293945,4.239999771118164,3.9600000381469727,4.0,3.847445249557495,2183800,,,,,,,,
2020-05-12,4.079999923706055,4.159999847412109,3.880000114440918,3.9000000953674316,3.7512588500976562,2204000,,,,,,,,
2020-05-13,4.050000190734863,4.079999923706055,3.740000009536743,3.859999895095825,3.7127842903137207,1679400,,,,,,,,
2020-05-14,3.859999895095825,4.139999866485596,3.7850000858306885,4.119999885559082,3.9628682136535645,2821300,,,,,,,,
2020-05-15,4.309999942779541,4.545000076293945,4.260000228881836,4.53000020980835,4.357232093811035,4629700,,,,,,,,
2020-05-18,4.840000152587891,4.949999809265137,4.360000133514404,4.449999809265137,4.280282497406006,4602500,,,,,,,,
2020-05-19,4.550000190734863,4.610000133514404,4.039999961853027,4.230000019073486,4.068673133850098,7007300,,,,,,,,
2020-05-20,4.320000171661377,4.460000038146973,4.150000095367432,4.349999904632568,4.184096336364746,2996400,,,,,,,,
2020-05-21,4.239999771118164,4.260000228881836,4.039999961853027,4.179999828338623,4.020579814910889,2340800,,,,,,,,
2020-05-22,4.25,4.349999904632568,4.105000019073486,4.130000114440918,3.972487211227417,2473100,,,,,,,,
2020-05-26,4.25,4.28000020980835,3.940000057220459,3.9700000286102295,3.818589210510254,2818800,,,,,,,,
2020-05-27,3.9100000858306885,4.190000057220459,3.8499999046325684,4.150000095367432,3.9917240142822266,2589800,,,,,,,,
2020-05-28,4.300000190734863,4.360000133514404,4.159999847412109,4.190000057220459,4.030198574066162,1771500,,,,,,,,
2020-05-29,4.300000190734863,4.449999809265137,4.21999979019165,4.420000076293945,4.2514262199401855,2774400,,,,,,,,
2020-06-01,4.519999980926514,4.659999847412109,4.420000076293945,4.650000095367432,4.472654819488525,2381600,,,,,,,,
2020-06-02,4.650000095367432,4.650000095367432,4.425000190734863,4.46999979019165,4.299519062042236,3155800,,,,,,,,
2020-06-03,4.369999885559082,4.510000228881836,4.230000019073486,4.480000019073486,4.309138774871826,2943000,,,,,,,,
2020-06-04,4.579999923706055,5.119999885559082,4.579999923706055,4.860000133514404,4.688250541687012,5450700,,,,,,,,
2020-06-05,4.670000076293945,4.880000114440918,4.579999923706055,4.869999885559082,4.697896480560303,3029700,,,,,,,,
2020-06-08,5.0,5.03000020980835,4.760000228881836,4.940000057220459,4.765422821044922,1505400,,,,,,,,
2020-06-09,4.949999809265137,5.090000152587891,4.889999866485596,4.949999809265137,4.775069236755371,1661500,,,,,,,,
2020-06-10,5.050000190734863,5.079999923706055,4.710000038146973,5.079999923706055,4.90047550201416,2956700,,,,,,,,
2020-06-11,4.989999771118164,5.170000076293945,4.625,4.699999809265137,4.533904075622559,3026000,,,,,,,,
2020-06-12,4.75,4.960000038146973,4.659999847412109,4.730000019073486,4.5628437995910645,2245800,,,,,,,,
2020-06-15,4.550000190734863,4.880000114440918,4.429999828338623,4.840000152587891,4.668956756591797,1567700,,,,,,,,
2020-06-16,4.889999866485596,4.889999866485596,4.559999942779541,4.599999904632568,4.437438011169434,2121700,,,,,,,,
2020-06-17,4.610000133514404,4.730000019073486,4.599999904632568,4.670000076293945,4.5049638748168945,1032100,,,,,,,,
2020-06-18,4.579999923706055,4.730000019073486,4.5320000648498535,4.579999923706055,4.418145179748535,955500,,,,,,,,
2020-06-19,4.610000133514404,4.829999923706055,4.610000133514404,4.670000076293945,4.5049638748168945,2873300,,,,,,,,
2020-06-22,4.869999885559082,5.079999923706055,4.835000038146973,4.989999771118164,4.813655376434326,1865400,,,,,,,,
2020-06-23,5.079999923706055,5.164999961853027,5.0,5.130000114440918,4.948709487915039,1882400,,,,,,,,
2020-06-24,5.090000152587891,5.119999885559082,4.829999923706055,4.96999979019165,4.794363021850586,1938800,,,,,,,,
2020-06-25,4.929999828338623,5.0,4.800000190734863,4.989999771118164,4.813655376434326,1071700,,,,,,,,
2020-06-26,5.010000228881836,5.070000171661377,4.829999923706055,5.039999961853027,4.861888408660889,1443300,,,,,,,,
2020-06-29,5.059999942779541,5.099999904632568,4.96999979019165,5.059999942779541,4.881182670593262,1129800,,,,,,,,
2020-06-30,5.03000020980835,5.389999866485596,4.960000038146973,5.369999885559082,5.180226802825928,2137300,,,,,,,,
2020-07-01,5.349999904632568,5.360000133514404,5.110000133514404,5.289999961853027,5.103053569793701,1229700,,,,,,,,
2020-07-02,5.260000228881836,5.420000076293945,5.170000076293945,5.199999809265137,5.016234874725342,1588400,,,,,,,,
2020-07-06,5.369999885559082,5.369999885559082,5.090000152587891,5.210000038146973,5.025881290435791,1429200,,,,,,,,
2020-07-07,5.159999847412109,5.514999866485596,5.159999847412109,5.409999847412109,5.218813419342041,1791200,,,,,,,,
2020-07-08,5.5,5.880000114440918,5.5,5.840000152587891,5.633617401123047,2364800,,,,,,,,
2020-07-09,5.989999771118164,6.178999900817871,5.75,5.920000076293945,5.710790157318115,2694800,,,,,,,,
2020-07-10,6.0,6.090000152587891,5.800000190734863,5.900000095367432,5.691497802734375,1407400,,,,,,,,
2020-07-13,6.010000228881836,6.159999847412109,5.684999942779541,5.710000038146973,5.508212089538574,2294200,,,,,,,,
2020-07-14,5.71999979019165,6.019999980926514,5.619999885559082,6.019999980926514,5.807255268096924,1990800,,,,,,,,
2020-07-15,6.019999980926514,6.210000038146973,5.829999923706055,6.199999809265137,5.980895042419434,2187900,,,,,,,,
2020-07-16,6.139999866485596,6.239999771118164,5.989999771118164,6.070000171661377,5.8554887771606445,1684300,,,,,,,,
2020-07-17,6.190000057220459,6.724999904632568,6.150000095367432,6.630000114440918,6.395699501037598,2618100,,,,,,,,
2020-07-20,6.710000038146973,7.175000190734863,6.710000038146973,7.079999923706055,6.829796314239502,3953600,,,,,,,,
2020-07-21,7.539999961853027,7.989999771118164,7.230000019073486,7.380000114440918,7.119195461273193,4716600,,,,,,,,
2020-07-22,7.800000190734863,7.800000190734863,7.40500020980835,7.639999866485596,7.370006084442139,4334300,,,,,,,,
2020-07-23,7.650000095367432,7.650000095367432,7.019999980926514,7.260000228881836,7.003435134887695,4443200,,,,,,,,
2020-07-24,7.369999885559082,7.568999767303467,7.210000038146973,7.46999979019165,7.2060136795043945,2463300,,,,,,,,
2020-07-27,8.0,8.039999961853027,7.409999847412109,7.650000095367432,7.379652976989746,5075400,,,,,,,,
2020-07-28,7.53000020980835,7.650000095367432,7.349999904632568,7.460000038146973,7.196368217468262,2574400,,,,,,,,
2020-07-29,7.460000038146973,7.53000020980835,7.139999866485596,7.369999885559082,7.1095476150512695,2982300,,,,,,,,
2020-07-30,7.199999809265137,7.340000152587891,6.960000038146973,7.110000133514404,6.858736038208008,2831600,,,,,,,,
2020-07-31,7.230000019073486,7.349999904632568,7.130000114440918,7.239999771118164,6.984141826629639,1812700,,,,,,,,
2020-08-03,7.25,7.269999980926514,6.980000019073486,7.139999866485596,6.8876752853393555,1595900,,,,,,,,
2020-08-04,7.119999885559082,7.590000152587891,7.050000190734863,7.590000152587891,7.321773529052734,2328900,,,,,,,,
2020-08-05,7.78000020980835,7.840000152587891,7.489999771118164,7.690000057220459,7.418239593505859,2825300,,,,,,,,
2020-08-06,7.940000057220459,7.949999809265137,7.369999885559082,7.570000171661377,7.302480220794678,2723000,,,,,,,,
2020-08-07,7.360000133514404,7.565000057220459,7.210000038146973,7.369999885559082,7.1095476150512695,1633200,,,,,,,,
2020-08-10,7.539999961853027,8.489999771118164,7.442999839782715,8.0600004196167,7.775164604187012,5150600,,,,,,,,
2020-08-11,7.53000020980835,7.684999942779541,7.230000019073486,7.289999961853027,7.032374382019043,3543600,,,,,,,,
2020-08-12,7.539999961853027,7.550000190734863,7.269999980926514,7.28000020980835,7.022728443145752,1476500,,,,,,,,
2020-08-13,7.420000076293945,7.789999961853027,7.360000133514404,7.769999980926514,7.495412349700928,2053400,,,,,,,,
2020-08-14,7.78000020980835,7.800000190734863,7.429999828338623,7.679999828338623,7.408592700958252,1648600,,,,,,,,
2020-08-17,7.849999904632568,8.1899995803833,7.849999904632568,8.170000076293945,7.881276607513428,1897400,,,,,,,,
2020-08-18,8.350000381469727,8.399999618530273,7.920000076293945,7.980000019073486,7.697991371154785,1857800,,,,,,,,
2020-08-19,7.989999771118164,8.0600004196167,7.650000095367432,7.75,7.476119041442871,1537700,,,,,,,,
2020-08-20,7.710000038146973,7.945000171661377,7.679999828338623,7.860000133514404,7.582231521606445,1097500,,,,,,,,
2020-08-21,7.639999866485596,7.730000019073486,7.514999866485596,7.579999923706055,7.312126636505127,1230200,,,,,,,,
2020-08-24,7.610000133514404,7.650000095367432,7.449999809265137,7.480000019073486,7.215661525726318,1065300,,,,,,,,
2020-08-25,7.510000228881836,7.548999786376953,7.159999847412109,7.429999828338623,7.167428016662598,1750400,,,,,,,,
2020-08-26,7.190000057220459,7.769999980926514,7.159999847412109,7.71999979019165,7.447178840637207,1311500,,,,,,,,
2020-08-27,7.900000095367432,7.909999847412109,7.440000057220459,7.699999809265137,7.427886009216309,1130900,,,,,,,,
2020-08-28,8.0,8.3100004196167,7.849999904632568,8.300000190734863,8.006682395935059,2196500,,,,,,,,
2020-08-31,8.5,8.850000381469727,8.399999618530273,8.65999984741211,8.353960990905762,2065400,,,,,,,,
2020-09-01,8.899999618530273,8.90999984741211,8.380000114440918,8.59000015258789,8.286434173583984,1774700,,,,,,,,
2020-09-02,8.550000190734863,8.550000190734863,8.085000038146973,8.369999885559082,8.07420825958252,1565400,,,,,,,,
2020-09-03,8.34000015258789,8.369999885559082,7.909999847412109,8.329999923706055,8.035622596740723,1824800,,,,,,,,
2020-09-04,8.25,8.34000015258789,7.690000057220459,8.130000114440918,7.842689514160156,1600000,,,,,,,,
2020-09-08,7.889999866485596,8.170000076293945,7.619999885559082,7.920000076293945,7.640110969543457,1431400,,,,,,,,
2020-09-09,7.929999828338623,8.319999694824219,7.929999828338623,8.270000457763672,7.977743625640869,2108600,,,,,,,,
2020-09-10,8.350000381469727,8.529999732971191,8.095000267028809,8.210000038146973,7.919862747192383,1325300,,,,,,,,
2020-09-11,8.1899995803833,8.395000457763672,8.0,8.0600004196167,7.775164604187012,974300,,,,,,,,
2020-09-14,8.0600004196167,8.5,8.050000190734863,8.5,8.199615478515625,1328000,,,,,,,,
2020-09-15,8.520000457763672,8.649999618530273,8.220000267028809,8.470000267028809,8.170674324035645,1496500,,,,,,,,
2020-09-16,8.579999923706055,8.619999885559082,8.4399995803833,8.520000457763672,8.218908309936523,956200,,,,,,,,
2020-09-17,8.399999618530273,8.645000457763672,8.199999809265137,8.609999656677246,8.3057279586792,1008300,,,,,,,,
2020-09-18,8.619999885559082,8.710000038146973,8.390000343322754,8.4399995803833,8.14173412322998,1924500,,,,,,,,
2020-09-21,8.210000038146973,8.329999923706055,7.710000038146973,7.829999923706055,7.553291320800781,1980900,,,,,,,,
2020-09-22,7.769999980926514,7.960000038146973,7.670000076293945,7.849999904632568,7.572584629058838,940000,,,,,,,,
2020-09-23,7.639999866485596,7.659999847412109,6.840000152587891,6.920000076293945,6.675450801849365,2633000,,,,,,,,
2020-09-24,6.679999828338623,7.230000019073486,6.550000190734863,7.21999979019165,6.96484899520874,2215600,,,,,,,,
2020-09-25,7.139999866485596,7.239999771118164,7.0,7.170000076293945,6.916616439819336,863900,,,,,,,,
2020-09-28,7.28000020980835,7.329999923706055,7.054999828338623,7.179999828338623,6.926262378692627,944800,,,,,,,,
2020-09-29,7.269999980926514,7.480000019073486,7.230000019073486,7.380000114440918,7.119195461273193,1037400,,,,,,,,
2020-09-30,7.28000020980835,7.389999866485596,7.130000114440918,7.239999771118164,6.984141826629639,1001900,,,,,,,,
2020-10-01,7.349999904632568,7.519999980926514,7.239999771118164,7.449999809265137,7.186720848083496,885900,,,,,,,,
2020-10-02,7.309999942779541,7.449999809265137,7.230000019073486,7.260000228881836,7.003435134887695,902400,,,,,,,,
2020-10-05,7.289999961853027,7.659999847412109,7.289999961853027,7.539999961853027,7.273540019989014,1171100,,,,,,,,
2020-10-06,7.559999942779541,7.610000133514404,7.130000114440918,7.139999866485596,6.8876752853393555,982100,,,,,,,,
2020-10-07,7.21999979019165,7.28000020980835,7.079999923706055,7.139999866485596,6.8876752853393555,984200,,,,,,,,
2020-10-08,7.239999771118164,7.349999904632568,7.159999847412109,7.300000190734863,7.042021751403809,851100,,,,,,,,
2020-10-09,7.380000114440918,7.78000020980835,7.380000114440918,7.760000228881836,7.4857659339904785,1268100,,,,,,,,
2020-10-12,7.760000228881836,7.869999885559082,7.639999866485596,7.75,7.476119041442871,721600,,,,,,,,
2020-10-13,7.550000190734863,7.679999828338623,7.360000133514404,7.570000171661377,7.302480220794678,1003800,,,,,,,,
2020-10-14,7.679999828338623,7.75,7.539999961853027,7.739999771118164,7.466472625732422,940700,,,,,,,,
2020-10-15,7.519999980926514,7.610000133514404,7.429999828338623,7.519999980926514,7.254247188568115,871800,,,,,,,,
2020-10-16,7.550000190734863,7.940000057220459,7.550000190734863,7.679999828338623,7.408592700958252,1199400,,,,,,,,
2020-10-19,7.739999771118164,7.800000190734863,7.239999771118164,7.239999771118164,6.984141826629639,1169400,,,,,,,,
2020-10-20,7.239999771118164,7.480000019073486,7.21999979019165,7.440000057220459,7.177074432373047,721600,,,,,,,,
2020-10-21,7.489999771118164,7.730000019073486,7.480000019073486,7.539999961853027,7.273540019989014,829900,,,,,,,,
2020-10-22,7.519999980926514,7.519999980926514,7.263000011444092,7.400000095367432,7.138487815856934,752200,,,,,,,,
2020-10-23,7.389999866485596,7.400000095367432,7.224999904632568,7.380000114440918,7.119195461273193,556500,,,,,,,,
2020-10-26,7.309999942779541,7.434999942779541,7.110000133514404,7.119999885559082,6.868382453918457,1000800,,,,,,,,
2020-10-27,7.190000057220459,7.349999904632568,7.059999942779541,7.349999904632568,7.090254783630371,840900,,,,,,,,
2020-10-28,7.019999980926514,7.050000190734863,6.409999847412109,6.429999828338623,6.2027668952941895,2431700,,,,,,,,
2020-10-29,6.380000114440918,6.75,6.360000133514404,6.670000076293945,6.434285640716553,1394800,,,,,,,,
2020-10-30,6.78000020980835,6.824999809265137,6.489999771118164,6.75,6.511457920074463,980200,,,,,,,,
2020-11-02,6.75,7.090000152587891,6.75,7.070000171661377,6.820149898529053,1043000,,,,,,,,
2020-11-03,7.269999980926514,7.349999904632568,7.139999866485596,7.260000228881836,7.003435134887695,915400,,,,,,,,
2020-11-04,7.239999771118164,7.239999771118164,6.835000038146973,6.900000095367432,6.65615701675415,1202200,,,,,,,,
2020-11-05,7.25,8.010000228881836,7.150000095367432,8.010000228881836,7.726931571960449,2304400,,,,,,,,
2020-11-06,7.78000020980835,8.010000228881836,7.619999885559082,7.989999771118164,7.707636833190918,1778600,,,,,,,,
2020-11-09,8.0,8.100000381469727,7.440000057220459,7.710000038146973,7.437532424926758,2721400,,,,,,,,
2020-11-10,7.800000190734863,7.860000133514404,7.460000038146973,7.46999979019165,7.2060136795043945,1150800,,,,,,,,
2020-11-11,7.420000076293945,7.454999923706055,7.179999828338623,7.25,6.993789196014404,1008000,,,,,,,,
2020-11-12,7.329999923706055,7.519999980926514,7.230000019073486,7.309999942779541,7.051668167114258,1267400,,,,,,,,
2020-11-13,7.550000190734863,7.760000228881836,7.5,7.599999904632568,7.331419944763184,900000,,,,,,,,
2020-11-16,7.659999847412109,7.709000110626221,7.480000019073486,7.610000133514404,7.341066360473633,810800,,,,,,,,
2020-11-17,7.53000020980835,7.559999942779541,7.340000152587891,7.449999809265137,7.186720848083496,876800,,,,,,,,
2020-11-18,7.440000057220459,7.440000057220459,7.105000019073486,7.119999885559082,6.868382453918457,898600,,,,,,,,
2020-11-19,6.949999809265137,7.199999809265137,6.880000114440918,7.110000133514404,6.858736038208008,878600,,,,,,,,
2020-11-20,7.199999809265137,7.389999866485596,7.150000095367432,7.170000076293945,6.916616439819336,668300,,,,,,,,
2020-11-23,7.070000171661377,7.130000114440918,6.619999885559082,6.619999885559082,6.386052131652832,1924500,,,,,,,,
2020-11-24,5.699999809265137,6.074999809265137,5.699999809265137,5.840000152587891,5.644701957702637,6221800,,,,,,,,
2020-11-25,5.900000095367432,6.0,5.730000019073486,5.860000133514404,5.664033889770508,2768100,,,,,,,,
2020-11-27,5.730000019073486,6.0,5.730000019073486,5.96999979019165,5.770354270935059,1344300,,,,,,,,
2020-11-30,5.849999904632568,6.0,5.619999885559082,5.96999979019165,5.770354270935059,2633800,,,,,,,,
2020-12-01,6.139999866485596,6.28000020980835,5.934999942779541,6.28000020980835,6.069988250732422,2446300,,,,,,,,
2020-12-02,6.25,6.25,6.059999942779541,6.150000095367432,5.944334983825684,1193100,,,,,,,,
2020-12-03,6.119999885559082,6.170000076293945,5.940000057220459,6.019999980926514,5.818681716918945,1307300,,,,,,,,
2020-12-04,6.050000190734863,6.099999904632568,5.921000003814697,5.960000038146973,5.7606892585754395,1417900,,,,,,,,
2020-12-07,5.860000133514404,6.210000038146973,5.809999942779541,6.119999885559082,5.915337562561035,1504700,,,,,,,,
