date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PII')","('high', 'PII')","('low', 'PII')","('close', 'PII')","('adj_close', 'PII')","('volume', 'PII')","('currency', '')"
2020-02-05,94.0,95.83999633789062,93.4000015258789,94.75,79.01018524169922,719700,,,,,,,,
2020-02-06,95.01000213623047,95.43000030517578,92.0,92.41000366210938,77.05888366699219,669900,,,,,,,,
2020-02-07,91.69999694824219,91.88999938964844,89.69999694824219,90.37999725341797,75.36609649658203,703000,,,,,,,,
2020-02-10,90.0,91.04000091552734,89.91999816894531,90.38999938964844,75.37446594238281,614200,,,,,,,,
2020-02-11,91.0,93.31999969482422,90.61000061035156,92.9800033569336,77.53421020507812,637800,,,,,,,,
2020-02-12,93.91000366210938,95.79000091552734,93.91000366210938,95.0,79.2186279296875,666600,,,,,,,,
2020-02-13,94.08000183105469,94.98999786376953,93.51000213623047,94.66999816894531,78.94346618652344,449600,,,,,,,,
2020-02-14,95.0199966430664,95.16000366210938,92.83000183105469,93.9000015258789,78.30137634277344,456300,,,,,,,,
2020-02-18,93.54000091552734,94.56999969482422,92.81999969482422,93.86000061035156,78.26800537109375,625800,,,,,,,,
2020-02-19,94.54000091552734,94.73999786376953,93.05000305175781,93.08000183105469,77.61758422851562,809100,,,,,,,,
2020-02-20,92.97000122070312,94.54000091552734,92.5199966430664,94.5199966430664,78.81837463378906,504800,,,,,,,,
2020-02-21,93.45999908447266,93.45999908447266,90.81999969482422,91.43000030517578,76.24169158935547,773200,,,,,,,,
2020-02-24,87.91000366210938,88.08999633789062,86.1500015258789,86.51000213623047,72.13898468017578,754100,,,,,,,,
2020-02-25,87.08000183105469,87.08000183105469,83.2699966430664,83.81999969482422,69.89585876464844,780500,,,,,,,,
2020-02-26,85.02999877929688,85.87000274658203,83.05000305175781,83.30000305175781,69.46224975585938,538100,,,,,,,,
2020-02-27,80.87000274658203,86.87999725341797,80.31999969482422,83.37999725341797,69.52894592285156,1047300,,,,,,,,
2020-02-28,79.87000274658203,83.05000305175781,79.62000274658203,82.52999877929688,69.3357162475586,1078700,,,,,,,,
2020-03-02,82.95999908447266,85.08000183105469,80.55000305175781,85.06999969482422,71.46964263916016,864600,,,,,,,,
2020-03-03,85.18000030517578,86.94000244140625,81.4800033569336,84.44999694824219,70.94878387451172,837100,,,,,,,,
2020-03-04,86.69999694824219,92.81999969482422,86.0999984741211,92.4800033569336,77.69498443603516,1635900,,,,,,,,
2020-03-05,89.19999694824219,89.54000091552734,84.16000366210938,86.0199966430664,72.26776885986328,1165000,,,,,,,,
2020-03-06,82.80000305175781,86.81999969482422,82.33999633789062,85.58999633789062,71.90653228759766,888800,,,,,,,,
2020-03-09,78.80999755859375,79.37000274658203,70.63999938964844,73.41000366210938,61.67376708984375,1738800,,,,,,,,
2020-03-10,75.16999816894531,76.94999694824219,70.11000061035156,76.33999633789062,64.13533020019531,989800,,,,,,,,
2020-03-11,74.0999984741211,74.9800033569336,71.4000015258789,72.4800033569336,60.8924446105957,685400,,,,,,,,
2020-03-12,67.63999938964844,67.63999938964844,59.84000015258789,60.279998779296875,50.64289093017578,1028900,,,,,,,,
2020-03-13,64.63999938964844,68.80999755859375,60.29999923706055,68.5199966430664,57.56553268432617,1046800,,,,,,,,
2020-03-16,57.560001373291016,64.98999786376953,54.36000061035156,55.130001068115234,46.31623458862305,1013700,,,,,,,,
2020-03-17,56.400001525878906,57.0,50.36000061035156,54.58000183105469,45.85416030883789,1030500,,,,,,,,
2020-03-18,50.0099983215332,52.099998474121094,46.400001525878906,50.119998931884766,42.1071891784668,1170700,,,,,,,,
2020-03-19,49.06999969482422,54.47999954223633,45.599998474121094,52.75,44.31673049926758,822100,,,,,,,,
2020-03-20,53.0,56.470001220703125,48.13999938964844,48.4900016784668,40.7377815246582,974500,,,,,,,,
2020-03-23,47.900001525878906,47.900001525878906,41.13999938964844,41.77000045776367,35.092124938964844,913700,,,,,,,,
2020-03-24,44.5099983215332,47.18000030517578,43.83000183105469,46.93000030517578,39.42718505859375,1183400,,,,,,,,
2020-03-25,48.060001373291016,54.43000030517578,45.849998474121094,48.279998779296875,40.56135559082031,1675900,,,,,,,,
2020-03-26,49.2599983215332,55.91999816894531,48.369998931884766,53.09000015258789,44.60236358642578,1003300,,,,,,,,
2020-03-27,50.31999969482422,50.540000915527344,46.7599983215332,47.439998626708984,39.85565185546875,1002200,,,,,,,,
2020-03-30,46.45000076293945,47.7599983215332,45.25,47.16999816894531,39.628814697265625,834000,,,,,,,,
2020-03-31,47.220001220703125,49.18000030517578,46.619998931884766,48.150001525878906,40.45214080810547,1452700,,,,,,,,
2020-04-01,46.31999969482422,48.459999084472656,45.349998474121094,46.119998931884766,38.74667739868164,824900,,,,,,,,
2020-04-02,45.0,48.52000045776367,43.88999938964844,44.7400016784668,37.587303161621094,938600,,,,,,,,
2020-04-03,42.439998626708984,44.0,37.349998474121094,39.0,32.76496887207031,2112000,,,,,,,,
2020-04-06,41.40999984741211,44.810001373291016,40.65999984741211,43.86000061035156,36.84798812866211,1602900,,,,,,,,
2020-04-07,47.15999984741211,50.459999084472656,47.0,48.720001220703125,40.93101119995117,1739400,,,,,,,,
2020-04-08,49.630001068115234,53.119998931884766,48.70000076293945,52.88999938964844,44.43434143066406,1363200,,,,,,,,
2020-04-09,55.54999923706055,57.95000076293945,54.59000015258789,56.0,47.047142028808594,1922300,,,,,,,,
2020-04-13,56.75,58.11000061035156,52.41999816894531,54.060001373291016,45.417301177978516,1152800,,,,,,,,
2020-04-14,55.369998931884766,56.849998474121094,54.27000045776367,56.41999816894531,47.39999771118164,1339900,,,,,,,,
2020-04-15,53.4900016784668,55.27000045776367,53.0099983215332,54.560001373291016,45.837364196777344,940300,,,,,,,,
2020-04-16,54.529998779296875,55.689998626708984,53.52000045776367,55.400001525878906,46.543067932128906,1137800,,,,,,,,
2020-04-17,57.9900016784668,60.900001525878906,57.47999954223633,60.04999923706055,50.44965744018555,1416300,,,,,,,,
2020-04-20,59.47999954223633,61.59000015258789,58.16999816894531,59.04999923706055,49.60953903198242,1198300,,,,,,,,
2020-04-21,58.029998779296875,59.560001373291016,57.2400016784668,59.119998931884766,49.6683464050293,979800,,,,,,,,
2020-04-22,60.459999084472656,60.90999984741211,58.369998931884766,59.2599983215332,49.785953521728516,751000,,,,,,,,
2020-04-23,59.84000015258789,62.75,59.31999969482422,61.470001220703125,51.64263916015625,1186800,,,,,,,,
2020-04-24,62.88999938964844,64.08000183105469,61.220001220703125,63.33000183105469,53.20527267456055,1352900,,,,,,,,
2020-04-27,65.0,69.66999816894531,63.75,67.51000213623047,56.71701431274414,1602700,,,,,,,,
2020-04-28,69.44999694824219,72.48999786376953,66.55999755859375,70.0,58.80891036987305,2289500,,,,,,,,
2020-04-29,73.05999755859375,76.36000061035156,72.26000213623047,75.06999969482422,63.068363189697266,1420700,,,,,,,,
2020-04-30,73.63999938964844,74.38999938964844,70.04000091552734,70.93000030517578,59.59024429321289,3407300,,,,,,,,
2020-05-01,68.66000366210938,69.58000183105469,65.05000305175781,65.63999938964844,55.14596176147461,1174900,,,,,,,,
2020-05-04,64.5999984741211,68.62000274658203,63.15999984741211,67.62000274658203,56.80942153930664,1099500,,,,,,,,
2020-05-05,69.68000030517578,72.25,68.66000366210938,69.0999984741211,58.05280303955078,1052300,,,,,,,,
2020-05-06,70.0199966430664,70.91000366210938,67.66999816894531,68.27999877929688,57.363914489746094,1171600,,,,,,,,
2020-05-07,69.5,71.04000091552734,68.0,68.23999786376953,57.33030319213867,645600,,,,,,,,
2020-05-08,69.9800033569336,73.16999816894531,69.33000183105469,72.93000030517578,61.27049255371094,1220700,,,,,,,,
2020-05-11,71.05000305175781,74.41000366210938,69.8499984741211,73.41000366210938,61.67376708984375,993600,,,,,,,,
2020-05-12,73.5999984741211,74.97000122070312,69.2699966430664,69.3499984741211,58.262855529785156,682300,,,,,,,,
2020-05-13,68.79000091552734,68.9000015258789,64.1500015258789,65.54000091552734,55.06196212768555,1183900,,,,,,,,
2020-05-14,63.2400016784668,71.12999725341797,62.09000015258789,70.9800033569336,59.63226318359375,2561600,,,,,,,,
2020-05-15,69.26000213623047,74.22000122070312,68.48999786376953,73.94999694824219,62.12743377685547,1743700,,,,,,,,
2020-05-18,78.12000274658203,82.31999969482422,77.80000305175781,79.55999755859375,66.84053802490234,1301000,,,,,,,,
2020-05-19,78.9800033569336,81.2699966430664,77.61000061035156,79.4000015258789,66.70613098144531,719900,,,,,,,,
2020-05-20,81.0,84.43000030517578,80.5,82.58999633789062,69.38612365722656,1337600,,,,,,,,
2020-05-21,82.08000183105469,83.5999984741211,81.41000366210938,83.05999755859375,69.7809829711914,841000,,,,,,,,
2020-05-22,82.79000091552734,84.06999969482422,81.37999725341797,83.72000122070312,70.33547973632812,828500,,,,,,,,
2020-05-26,87.18000030517578,88.11000061035156,84.9000015258789,86.11000061035156,72.3433837890625,1253900,,,,,,,,
2020-05-27,90.0,91.0,87.79000091552734,90.88999938964844,76.35919189453125,1184000,,,,,,,,
2020-05-28,91.98999786376953,92.25,87.63999938964844,88.83000183105469,74.62853240966797,1557200,,,,,,,,
2020-05-29,89.38999938964844,89.80000305175781,84.7300033569336,87.33999633789062,73.37674713134766,4070100,,,,,,,,
2020-06-01,88.04000091552734,90.69000244140625,87.06999969482422,89.26000213623047,74.98979187011719,882300,,,,,,,,
2020-06-02,90.20999908447266,91.30999755859375,88.86000061035156,89.23999786376953,74.97298431396484,1016900,,,,,,,,
2020-06-03,92.0,92.94999694824219,90.0999984741211,92.43000030517578,77.65299224853516,1062700,,,,,,,,
2020-06-04,91.26000213623047,96.19999694824219,90.41999816894531,95.80000305175781,81.02774047851562,1276800,,,,,,,,
2020-06-05,99.69999694824219,104.22000122070312,96.37999725341797,96.91000366210938,81.96656799316406,1462100,,,,,,,,
2020-06-08,98.93000030517578,102.51000213623047,98.63999938964844,102.3499984741211,86.56771850585938,1178500,,,,,,,,
2020-06-09,99.9800033569336,100.26000213623047,97.08999633789062,99.97000122070312,84.55471801757812,887700,,,,,,,,
2020-06-10,100.0999984741211,100.4800033569336,96.16000366210938,96.19000244140625,81.35760498046875,660100,,,,,,,,
2020-06-11,92.68000030517578,94.91000366210938,91.05999755859375,92.62000274658203,78.33809661865234,1103400,,,,,,,,
2020-06-12,97.62999725341797,97.91999816894531,92.12000274658203,94.79000091552734,80.17347717285156,972700,,,,,,,,
2020-06-15,90.95999908447266,97.06999969482422,90.16000366210938,95.86000061035156,81.07848358154297,665900,,,,,,,,
2020-06-16,100.0,100.0,96.01000213623047,97.33000183105469,82.32180786132812,637900,,,,,,,,
2020-06-17,97.83999633789062,98.51000213623047,95.66999816894531,96.62999725341797,81.72974395751953,640900,,,,,,,,
2020-06-18,95.45999908447266,95.69000244140625,93.41999816894531,94.12000274658203,79.60680389404297,839300,,,,,,,,
2020-06-19,95.16999816894531,96.37000274658203,93.72000122070312,94.01000213623047,79.51374816894531,1344800,,,,,,,,
2020-06-22,93.83000183105469,95.26000213623047,92.2699966430664,95.0999984741211,80.4356689453125,607600,,,,,,,,
2020-06-23,96.20999908447266,96.54000091552734,93.66999816894531,95.36000061035156,80.65557861328125,594900,,,,,,,,
2020-06-24,94.41999816894531,94.41999816894531,89.94999694824219,91.45999908447266,77.35694885253906,700500,,,,,,,,
2020-06-25,90.87999725341797,93.44999694824219,90.29000091552734,93.0,78.65950012207031,536700,,,,,,,,
2020-06-26,92.0,92.26000213623047,89.51000213623047,89.97000122070312,76.09671783447266,1585900,,,,,,,,
2020-06-29,90.54000091552734,93.2300033569336,88.68000030517578,92.26000213623047,78.0335922241211,642200,,,,,,,,
2020-06-30,91.55000305175781,93.75,91.27999877929688,92.55000305175781,78.27888488769531,500000,,,,,,,,
2020-07-01,92.87000274658203,93.62000274658203,90.33999633789062,90.91000366210938,76.89176940917969,483400,,,,,,,,
2020-07-02,92.9000015258789,94.56999969482422,91.02999877929688,91.70999908447266,77.56840515136719,722200,,,,,,,,
2020-07-06,94.61000061035156,96.0199966430664,93.44999694824219,95.0,80.35108947753906,765800,,,,,,,,
2020-07-07,93.5,94.63999938964844,91.66000366210938,91.91999816894531,77.74601745605469,647700,,,,,,,,
2020-07-08,93.12000274658203,94.95999908447266,92.62000274658203,94.05000305175781,79.54759979248047,549500,,,,,,,,
2020-07-09,94.44999694824219,94.44999694824219,91.36000061035156,92.08000183105469,77.88134765625,617000,,,,,,,,
2020-07-10,91.83000183105469,94.12000274658203,91.56999969482422,94.05999755859375,79.55603790283203,405400,,,,,,,,
2020-07-13,96.20999908447266,98.37000274658203,94.41999816894531,95.7300033569336,80.96854400634766,1015200,,,,,,,,
2020-07-14,95.36000061035156,97.66000366210938,94.37000274658203,97.62000274658203,82.56707763671875,421700,,,,,,,,
2020-07-15,99.52999877929688,101.30999755859375,97.91000366210938,100.95999908447266,85.3920669555664,781400,,,,,,,,
2020-07-16,98.80000305175781,100.83999633789062,97.7699966430664,99.73999786376953,84.36019134521484,501200,,,,,,,,
2020-07-17,100.08999633789062,100.08999633789062,96.16999816894531,96.4800033569336,81.6028823852539,869200,,,,,,,,
2020-07-20,95.91000366210938,96.62999725341797,94.20999908447266,95.45999908447266,80.74015808105469,749300,,,,,,,,
2020-07-21,96.94000244140625,98.30000305175781,96.23999786376953,97.38999938964844,82.37255859375,493800,,,,,,,,
2020-07-22,97.06999969482422,97.87000274658203,96.45999908447266,97.33000183105469,82.32180786132812,540000,,,,,,,,
2020-07-23,97.16999816894531,98.7699966430664,95.02999877929688,96.06999969482422,81.25611114501953,695500,,,,,,,,
2020-07-24,95.91999816894531,96.2300033569336,94.9800033569336,95.44000244140625,80.72325897216797,738100,,,,,,,,
2020-07-27,95.12999725341797,98.19000244140625,94.30999755859375,97.97000122070312,82.86312866210938,1378400,,,,,,,,
2020-07-28,103.66000366210938,108.9800033569336,103.62000274658203,105.26000213623047,89.0290298461914,3442700,,,,,,,,
2020-07-29,108.13999938964844,108.38999938964844,105.47000122070312,106.27999877929688,89.89173889160156,1531000,,,,,,,,
2020-07-30,104.20999908447266,107.0,102.37000274658203,104.23999786376953,88.16630554199219,1210700,,,,,,,,
2020-07-31,104.0,104.0,100.30999755859375,103.62999725341797,87.65037536621094,3704100,,,,,,,,
2020-08-03,103.83000183105469,106.5999984741211,103.80000305175781,105.91999816894531,89.58723449707031,743400,,,,,,,,
2020-08-04,105.26000213623047,106.16000366210938,104.54000091552734,105.2300033569336,89.00363159179688,587200,,,,,,,,
2020-08-05,106.0,108.13999938964844,105.80999755859375,107.16000366210938,90.63603210449219,602000,,,,,,,,
2020-08-06,107.0,107.45999908447266,103.66000366210938,103.8499984741211,87.83642578125,676800,,,,,,,,
2020-08-07,103.44000244140625,105.54000091552734,102.68000030517578,105.43000030517578,89.17279815673828,516500,,,,,,,,
2020-08-10,105.25,106.77999877929688,104.76000213623047,105.30999755859375,89.07130432128906,475200,,,,,,,,
2020-08-11,106.87000274658203,109.37999725341797,106.31999969482422,107.26000213623047,90.72062683105469,1020900,,,,,,,,
2020-08-12,108.33000183105469,110.30000305175781,106.91000366210938,107.16000366210938,90.63603210449219,667800,,,,,,,,
2020-08-13,106.79000091552734,109.48999786376953,106.0,107.62000274658203,91.02510070800781,493100,,,,,,,,
2020-08-14,106.12999725341797,106.56999969482422,102.5999984741211,103.0999984741211,87.20209503173828,611900,,,,,,,,
2020-08-17,102.5999984741211,105.75,102.51000213623047,104.94999694824219,88.76680755615234,504000,,,,,,,,
2020-08-18,105.31999969482422,105.5,103.5199966430664,103.9000015258789,87.87873077392578,510500,,,,,,,,
2020-08-19,103.79000091552734,105.6500015258789,103.31999969482422,103.5,87.54041290283203,322000,,,,,,,,
2020-08-20,102.4000015258789,103.58000183105469,101.36000061035156,101.94999694824219,86.22941589355469,464300,,,,,,,,
2020-08-21,101.3499984741211,102.33999633789062,100.41000366210938,100.83000183105469,85.28209686279297,708600,,,,,,,,
2020-08-24,101.54000091552734,104.52999877929688,100.8499984741211,103.66000366210938,87.67573547363281,576400,,,,,,,,
2020-08-25,103.72000122070312,104.45999908447266,102.68000030517578,103.6500015258789,87.6672592163086,801400,,,,,,,,
2020-08-26,104.08000183105469,105.5,102.81999969482422,104.05999755859375,88.01402282714844,796800,,,,,,,,
2020-08-27,104.9800033569336,106.38999938964844,103.95999908447266,104.12000274658203,88.06481170654297,414100,,,,,,,,
2020-08-28,104.8499984741211,104.95999908447266,103.4000015258789,104.2300033569336,88.1578369140625,301200,,,,,,,,
2020-08-31,104.1500015258789,104.1500015258789,100.98999786376953,101.04000091552734,85.97112274169922,677100,,,,,,,,
2020-09-01,100.26000213623047,103.94999694824219,99.51000213623047,103.9000015258789,88.40459442138672,542100,,,,,,,,
2020-09-02,104.08999633789062,106.98999786376953,102.63999938964844,106.69000244140625,90.77850341796875,563800,,,,,,,,
2020-09-03,106.5,106.5,98.7699966430664,99.37000274658203,84.55017852783203,676500,,,,,,,,
2020-09-04,100.61000061035156,101.22000122070312,94.66000366210938,98.69999694824219,83.98009490966797,579200,,,,,,,,
2020-09-08,93.05000305175781,97.36000061035156,92.41999816894531,94.11000061035156,80.07464599609375,1050600,,,,,,,,
2020-09-09,95.83000183105469,96.29000091552734,93.01000213623047,93.93000030517578,79.92150115966797,783400,,,,,,,,
2020-09-10,94.86000061035156,96.66000366210938,92.66999816894531,92.93000030517578,79.07062530517578,586600,,,,,,,,
2020-09-11,94.25,94.5999984741211,91.7699966430664,92.66999816894531,78.84940338134766,379600,,,,,,,,
2020-09-14,93.41000366210938,94.33999633789062,92.9000015258789,93.88999938964844,79.88743591308594,982400,,,,,,,,
2020-09-15,95.36000061035156,96.73999786376953,92.56999969482422,92.77999877929688,78.94300079345703,730400,,,,,,,,
2020-09-16,93.87999725341797,94.55000305175781,91.56999969482422,92.04000091552734,78.31333923339844,792900,,,,,,,,
2020-09-17,90.51000213623047,92.12000274658203,89.56999969482422,91.30000305175781,77.68373107910156,648500,,,,,,,,
2020-09-18,91.66999816894531,92.0,89.16999816894531,89.58000183105469,76.22024536132812,1302300,,,,,,,,
2020-09-21,88.0,89.05000305175781,86.66999816894531,87.87000274658203,74.76524353027344,583000,,,,,,,,
2020-09-22,88.75,91.30999755859375,87.94999694824219,90.9000015258789,77.3433609008789,604900,,,,,,,,
2020-09-23,91.77999877929688,93.1500015258789,88.69999694824219,88.73999786376953,75.50550842285156,936200,,,,,,,,
2020-09-24,88.8499984741211,91.8499984741211,87.38999938964844,90.44999694824219,76.96047973632812,682300,,,,,,,,
2020-09-25,90.0,92.19000244140625,89.66999816894531,90.83999633789062,77.29232025146484,601600,,,,,,,,
2020-09-28,92.58999633789062,93.04000091552734,91.4800033569336,92.08000183105469,78.3473892211914,443300,,,,,,,,
2020-09-29,96.04000091552734,96.12999725341797,90.22000122070312,91.30999755859375,77.69223022460938,1165300,,,,,,,,
2020-09-30,93.18000030517578,96.6500015258789,92.91999816894531,94.33999633789062,80.27034759521484,1670800,,,,,,,,
2020-10-01,95.6500015258789,96.80999755859375,93.80999755859375,94.54000091552734,80.44050598144531,573600,,,,,,,,
2020-10-02,91.58000183105469,99.8499984741211,91.58000183105469,98.83000183105469,84.09070587158203,664600,,,,,,,,
2020-10-05,102.38999938964844,103.91000366210938,100.55999755859375,102.02999877929688,86.8134765625,668100,,,,,,,,
2020-10-06,102.26000213623047,103.91999816894531,101.05000305175781,101.41999816894531,86.29444885253906,682500,,,,,,,,
2020-10-07,102.5,104.33000183105469,102.45999908447266,104.0,88.48966979980469,566500,,,,,,,,
2020-10-08,105.0,105.0,99.7699966430664,101.05999755859375,85.9881362915039,729500,,,,,,,,
2020-10-09,101.5,101.80999755859375,99.58000183105469,99.87999725341797,84.9841079711914,369100,,,,,,,,
2020-10-12,100.77999877929688,101.1500015258789,96.56999969482422,97.31999969482422,82.805908203125,1087700,,,,,,,,
2020-10-13,96.91999816894531,99.0,96.13999938964844,97.61000061035156,83.05266571044922,693500,,,,,,,,
2020-10-14,98.19999694824219,98.72000122070312,94.9800033569336,95.16000366210938,80.96805572509766,549300,,,,,,,,
2020-10-15,93.62000274658203,97.69000244140625,93.56999969482422,97.27999877929688,82.7718734741211,472100,,,,,,,,
2020-10-16,97.12000274658203,97.72000122070312,96.0,96.05000305175781,81.7253189086914,432900,,,,,,,,
2020-10-19,96.41000366210938,97.41000366210938,94.26000213623047,94.44999694824219,80.36392974853516,382300,,,,,,,,
2020-10-20,95.55000305175781,98.2300033569336,95.37000274658203,95.5,81.25733947753906,447000,,,,,,,,
2020-10-21,96.27999877929688,96.69000244140625,90.19000244140625,90.25,76.79031372070312,1022300,,,,,,,,
2020-10-22,90.75,92.94000244140625,89.61000061035156,91.80000305175781,78.10914611816406,834800,,,,,,,,
2020-10-23,92.87000274658203,93.66000366210938,90.19000244140625,91.66999816894531,77.99855041503906,843300,,,,,,,,
2020-10-26,90.69999694824219,92.08000183105469,88.68000030517578,91.55000305175781,77.89643859863281,884000,,,,,,,,
2020-10-27,90.83999633789062,96.55999755859375,88.83999633789062,92.04000091552734,78.31333923339844,1226800,,,,,,,,
2020-10-28,90.01000213623047,94.68000030517578,89.5,92.37999725341797,78.60264587402344,728400,,,,,,,,
2020-10-29,92.8499984741211,94.41999816894531,91.18000030517578,91.30999755859375,77.69223022460938,758800,,,,,,,,
2020-10-30,90.93000030517578,92.0999984741211,88.7699966430664,90.86000061035156,77.3093490600586,1002400,,,,,,,,
2020-11-02,91.58999633789062,93.30000305175781,90.94999694824219,92.8499984741211,79.00257110595703,638100,,,,,,,,
2020-11-03,94.16000366210938,95.12999725341797,93.02999877929688,94.16999816894531,80.12570190429688,668800,,,,,,,,
2020-11-04,93.05999755859375,97.4000015258789,92.0999984741211,95.4800033569336,81.24032592773438,536000,,,,,,,,
2020-11-05,96.83999633789062,101.2699966430664,96.52999877929688,100.37000274658203,85.40103912353516,713100,,,,,,,,
2020-11-06,100.69000244140625,101.69999694824219,97.36000061035156,97.73999786376953,83.16327667236328,602500,,,,,,,,
2020-11-09,102.81999969482422,103.98999786376953,89.12000274658203,89.19000244140625,75.8884048461914,1908500,,,,,,,,
2020-11-10,89.95999908447266,95.05999755859375,89.3499984741211,92.87999725341797,79.02809143066406,1071200,,,,,,,,
2020-11-11,93.94999694824219,94.83999633789062,91.79000091552734,94.76000213623047,80.62771606445312,622700,,,,,,,,
2020-11-12,93.83000183105469,94.44999694824219,90.29000091552734,90.91999816894531,77.36038208007812,674100,,,,,,,,
2020-11-13,92.05999755859375,94.23999786376953,92.05999755859375,93.20999908447266,79.30886840820312,670700,,,,,,,,
2020-11-16,94.0,96.5999984741211,93.81999969482422,96.45999908447266,82.07417297363281,763400,,,,,,,,
2020-11-17,95.66999816894531,97.33999633789062,93.7300033569336,97.01000213623047,82.5421371459961,469100,,,,,,,,
2020-11-18,92.0,93.69000244140625,90.52999877929688,90.87999725341797,77.32634735107422,1732800,,,,,,,,
2020-11-19,91.33000183105469,92.43000030517578,90.05000305175781,92.0,78.2793197631836,778700,,,,,,,,
2020-11-20,91.80999755859375,92.26000213623047,90.30999755859375,91.91000366210938,78.20274353027344,805500,,,,,,,,
2020-11-23,92.94000244140625,95.44999694824219,92.52999877929688,94.79000091552734,80.65322875976562,625800,,,,,,,,
2020-11-24,96.0,97.1500015258789,93.05999755859375,95.33000183105469,81.1126937866211,701100,,,,,,,,
2020-11-25,95.88999938964844,96.12999725341797,94.13999938964844,95.66000366210938,81.39347839355469,749400,,,,,,,,
2020-11-27,95.75,96.70999908447266,95.0,95.54000091552734,81.29137420654297,247100,,,,,,,,
2020-11-30,95.54000091552734,96.97000122070312,93.41999816894531,96.0,82.2163314819336,681600,,,,,,,,
2020-12-01,96.97000122070312,99.33999633789062,96.05999755859375,99.11000061035156,84.87976837158203,659800,,,,,,,,
2020-12-02,98.27999877929688,99.37000274658203,96.33999633789062,97.36000061035156,83.38104248046875,914600,,,,,,,,
2020-12-03,97.01000213623047,98.16999816894531,96.19999694824219,96.44999694824219,82.60169982910156,489200,,,,,,,,
2020-12-04,97.16000366210938,97.43000030517578,95.11000061035156,97.0,83.07272338867188,415500,,,,,,,,
2020-12-07,96.8499984741211,96.8499984741211,94.0199966430664,95.62000274658203,81.89088439941406,578000,,,,,,,,
2020-12-08,95.05000305175781,95.27999877929688,93.4000015258789,94.2699966430664,80.73470306396484,561600,,,,,,,,
2020-12-09,94.72000122070312,95.5999984741211,93.94000244140625,94.93000030517578,81.29995727539062,556400,,,,,,,,
2020-12-10,93.9000015258789,95.20999908447266,93.0199966430664,94.87000274658203,81.2485580444336,512000,,,,,,,,
2020-12-11,94.48999786376953,95.44000244140625,92.58000183105469,93.86000061035156,80.3835678100586,502700,,,,,,,,
2020-12-14,95.08000183105469,96.19999694824219,94.38999938964844,94.52999877929688,80.9573745727539,485000,,,,,,,,
2020-12-15,95.1500015258789,96.29000091552734,94.4000015258789,96.06999969482422,82.27626037597656,822100,,,,,,,,
