date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FANG')","('high', 'FANG')","('low', 'FANG')","('close', 'FANG')","('adj_close', 'FANG')","('volume', 'FANG')","('currency', '')"
2020-02-20,80.4000015258789,81.58999633789062,78.25,78.4800033569336,61.32636642456055,2429400,,,,,,,,
2020-02-21,77.30999755859375,77.30999755859375,75.52999877929688,76.4000015258789,59.70099639892578,2015200,,,,,,,,
2020-02-24,73.19999694824219,73.30999755859375,70.36000061035156,71.08000183105469,55.5438117980957,2522700,,,,,,,,
2020-02-25,71.36000061035156,71.6500015258789,66.38999938964844,67.16000366210938,52.48063278198242,3401300,,,,,,,,
2020-02-26,67.20999908447266,67.70999908447266,63.09000015258789,63.13999938964844,49.33928680419922,3366500,,,,,,,,
2020-02-27,60.43000030517578,62.529998779296875,57.630001068115234,59.47999954223633,46.47926712036133,4306000,,,,,,,,
2020-02-28,57.130001068115234,62.130001068115234,57.0,62.0,48.44845962524414,4762200,,,,,,,,
2020-03-02,62.75,62.779998779296875,59.61000061035156,62.13999938964844,48.85334777832031,3284100,,,,,,,,
2020-03-03,62.099998474121094,64.23999786376953,61.060001373291016,61.7599983215332,48.554595947265625,3101200,,,,,,,,
2020-03-04,62.47999954223633,62.61000061035156,59.75,61.06999969482422,48.012123107910156,2453500,,,,,,,,
2020-03-05,60.150001525878906,60.2599983215332,57.16999816894531,58.209999084472656,45.763648986816406,2460900,,,,,,,,
2020-03-06,55.54999923706055,55.93000030517578,47.5,48.560001373291016,38.17698669433594,6880600,,,,,,,,
2020-03-09,29.059999465942383,29.5,23.3700008392334,26.8799991607666,21.132570266723633,19434300,,,,,,,,
2020-03-10,30.0,31.8799991607666,25.989999771118164,29.68000030517578,23.333877563476562,11259800,,,,,,,,
2020-03-11,28.309999465942383,28.309999465942383,25.010000228881836,26.200000762939453,20.597963333129883,7510100,,,,,,,,
2020-03-12,23.65999984741211,26.489999771118164,22.559999465942383,25.6200008392334,20.141977310180664,7646900,,,,,,,,
2020-03-13,27.8700008392334,28.18000030517578,25.350000381469727,27.190000534057617,21.376283645629883,6709900,,,,,,,,
2020-03-16,22.829999923706055,27.280000686645508,20.239999771118164,23.489999771118164,18.46741485595703,5636300,,,,,,,,
2020-03-17,23.68000030517578,24.0,19.920000076293945,20.229999542236328,15.904461860656738,6335400,,,,,,,,
2020-03-18,18.3799991607666,18.90999984741211,14.550000190734863,15.5600004196167,12.232991218566895,7658200,,,,,,,,
2020-03-19,15.880000114440918,19.360000610351562,15.270000457763672,18.690000534057617,14.693740844726562,7577400,,,,,,,,
2020-03-20,19.34000015258789,20.809999465942383,17.510000228881836,18.59000015258789,14.615119934082031,8186000,,,,,,,,
2020-03-23,18.690000534057617,21.489999771118164,17.489999771118164,20.3700008392334,16.014528274536133,6731200,,,,,,,,
2020-03-24,22.25,24.68000030517578,22.079999923706055,24.1200008392334,18.962709426879883,6282000,,,,,,,,
2020-03-25,24.600000381469727,25.969999313354492,22.170000076293945,24.170000076293945,19.002017974853516,5472600,,,,,,,,
2020-03-26,24.15999984741211,26.81999969482422,23.969999313354492,25.950000762939453,20.401418685913086,5156700,,,,,,,,
2020-03-27,24.780000686645508,24.829999923706055,23.299999237060547,23.8700008392334,18.766155242919922,3532600,,,,,,,,
2020-03-30,22.760000228881836,23.889999389648438,22.0,23.59000015258789,18.546030044555664,4627000,,,,,,,,
2020-03-31,24.6299991607666,27.280000686645508,24.329999923706055,26.200000762939453,20.597963333129883,5978800,,,,,,,,
2020-04-01,25.190000534057617,25.6200008392334,23.700000762939453,25.06999969482422,19.70958137512207,5043300,,,,,,,,
2020-04-02,26.59000015258789,33.18000030517578,26.440000534057617,29.049999237060547,22.838579177856445,10438900,,,,,,,,
2020-04-03,31.219999313354492,32.880001068115234,27.790000915527344,31.59000015258789,24.835485458374023,9649600,,,,,,,,
2020-04-06,32.20000076293945,32.4900016784668,29.6299991607666,32.099998474121094,25.23643684387207,5645200,,,,,,,,
2020-04-07,33.650001525878906,38.099998474121094,32.47999954223633,33.0099983215332,25.951860427856445,6543400,,,,,,,,
2020-04-08,34.25,37.65999984741211,33.66999816894531,37.47999954223633,29.466100692749023,5067400,,,,,,,,
2020-04-09,40.380001068115234,41.0,33.22999954223633,34.86000061035156,27.406299591064453,8914200,,,,,,,,
2020-04-13,36.95000076293945,37.189998626708984,32.720001220703125,33.08000183105469,26.00689697265625,5231200,,,,,,,,
2020-04-14,32.790000915527344,33.869998931884766,31.100000381469727,31.649999618530273,24.882658004760742,5110200,,,,,,,,
2020-04-15,29.479999542236328,30.479999542236328,28.600000381469727,30.229999542236328,23.766277313232422,5506700,,,,,,,,
2020-04-16,30.489999771118164,30.5,27.459999084472656,28.030000686645508,22.03668212890625,5225200,,,,,,,,
2020-04-17,28.3799991607666,31.579999923706055,28.270000457763672,31.520000457763672,24.780458450317383,5523300,,,,,,,,
2020-04-20,29.0,32.47999954223633,28.549999237060547,30.860000610351562,24.261573791503906,4717700,,,,,,,,
2020-04-21,29.469999313354492,31.540000915527344,29.149999618530273,31.399999618530273,24.686105728149414,4822500,,,,,,,,
2020-04-22,33.20000076293945,34.650001525878906,32.97999954223633,34.2400016784668,26.918865203857422,4612900,,,,,,,,
2020-04-23,35.45000076293945,37.83000183105469,34.849998474121094,37.099998474121094,29.16734504699707,5175800,,,,,,,,
2020-04-24,37.880001068115234,39.4900016784668,35.15999984741211,35.779998779296875,28.129587173461914,5357000,,,,,,,,
2020-04-27,34.81999969482422,36.75,33.119998931884766,36.220001220703125,28.47551155090332,3587000,,,,,,,,
2020-04-28,37.63999938964844,38.290000915527344,35.79999923706055,38.0,29.874906539916992,4282800,,,,,,,,
2020-04-29,40.040000915527344,44.25,39.630001068115234,44.189998626708984,34.74137496948242,5239400,,,,,,,,
2020-04-30,44.189998626708984,44.650001525878906,40.83000183105469,43.540000915527344,34.23035430908203,5484800,,,,,,,,
2020-05-01,42.11000061035156,42.72999954223633,38.959999084472656,40.279998779296875,31.667396545410156,3825500,,,,,,,,
2020-05-04,38.84000015258789,42.54999923706055,38.279998779296875,42.52000045776367,33.42845153808594,3596000,,,,,,,,
2020-05-05,45.540000915527344,45.880001068115234,39.83000183105469,40.33000183105469,31.706716537475586,5252200,,,,,,,,
2020-05-06,40.54999923706055,41.77000045776367,38.900001525878906,38.91999816894531,30.598196029663086,2879900,,,,,,,,
2020-05-07,40.2400016784668,41.65999984741211,39.7599983215332,40.369998931884766,31.738161087036133,2376700,,,,,,,,
2020-05-08,41.560001373291016,42.4900016784668,40.70000076293945,42.08000183105469,33.08253479003906,2804900,,,,,,,,
2020-05-11,41.88999938964844,42.5,40.91999816894531,41.02000045776367,32.24917984008789,2340700,,,,,,,,
2020-05-12,41.619998931884766,41.900001525878906,40.040000915527344,40.869998931884766,32.13124465942383,2651300,,,,,,,,
2020-05-13,40.13999938964844,40.13999938964844,37.209999084472656,37.790000915527344,29.984933853149414,3626200,,,,,,,,
2020-05-14,37.2599983215332,39.52000045776367,35.810001373291016,38.18000030517578,30.294391632080078,2732800,,,,,,,,
2020-05-15,38.380001068115234,39.779998779296875,38.0099983215332,38.779998779296875,30.770465850830078,2701900,,,,,,,,
2020-05-18,41.709999084472656,43.650001525878906,41.40999984741211,43.439998626708984,34.46799850463867,2908600,,,,,,,,
2020-05-19,43.77000045776367,44.20000076293945,41.81999969482422,41.84000015258789,33.198455810546875,2503800,,,,,,,,
2020-05-20,42.790000915527344,44.029998779296875,42.68000030517578,43.65999984741211,34.64255905151367,2104300,,,,,,,,
2020-05-21,43.630001068115234,44.2400016784668,42.060001373291016,42.88999938964844,34.03159713745117,1616800,,,,,,,,
2020-05-22,42.56999969482422,43.0,41.380001068115234,42.939998626708984,34.071258544921875,1773800,,,,,,,,
2020-05-26,44.4900016784668,45.439998626708984,43.779998779296875,44.900001525878906,35.626461029052734,2680900,,,,,,,,
2020-05-27,45.41999816894531,46.18000030517578,42.79999923706055,44.29999923706055,35.15037536621094,2796200,,,,,,,,
2020-05-28,44.599998474121094,44.720001220703125,42.5,43.02000045776367,34.1347541809082,1983000,,,,,,,,
2020-05-29,42.59000015258789,43.27000045776367,41.5099983215332,42.58000183105469,33.78561782836914,4327500,,,,,,,,
2020-06-01,42.29999923706055,44.060001373291016,41.380001068115234,43.72999954223633,34.6981086730957,2103300,,,,,,,,
2020-06-02,44.25,45.709999084472656,44.18000030517578,45.61000061035156,36.18981170654297,1941800,,,,,,,,
2020-06-03,46.58000183105469,47.81999969482422,45.630001068115234,47.58000183105469,37.752933502197266,2014500,,,,,,,,
2020-06-04,47.29999923706055,48.380001068115234,46.20000076293945,47.68000030517578,37.832275390625,1697800,,,,,,,,
2020-06-05,51.58000183105469,53.40999984741211,50.59000015258789,52.209999084472656,41.426658630371094,4400900,,,,,,,,
2020-06-08,55.290000915527344,59.88999938964844,54.08000183105469,59.81999969482422,47.46491241455078,4506800,,,,,,,,
2020-06-09,57.25,57.27000045776367,53.29999923706055,53.91999816894531,42.783477783203125,4396800,,,,,,,,
2020-06-10,52.439998626708984,53.31999969482422,50.15999984741211,50.16999816894531,39.8079948425293,2612300,,,,,,,,
2020-06-11,44.900001525878906,47.779998779296875,44.22999954223633,44.36000061035156,35.19798278808594,3623300,,,,,,,,
2020-06-12,47.7599983215332,48.72999954223633,44.400001525878906,46.959999084472656,37.260986328125,2637300,,,,,,,,
2020-06-15,43.880001068115234,49.06999969482422,43.15999984741211,48.119998931884766,38.181396484375,2998500,,,,,,,,
2020-06-16,51.52000045776367,51.86000061035156,48.040000915527344,49.970001220703125,39.64930725097656,2151500,,,,,,,,
2020-06-17,49.810001373291016,49.849998474121094,46.5,46.54999923706055,36.93566131591797,2263800,,,,,,,,
2020-06-18,46.43000030517578,47.970001220703125,45.75,46.59000015258789,36.967403411865234,2401200,,,,,,,,
2020-06-19,47.68000030517578,48.20000076293945,45.689998626708984,46.72999954223633,37.0784912109375,5432500,,,,,,,,
2020-06-22,46.849998474121094,46.959999084472656,45.04999923706055,46.09000015258789,36.5706787109375,2671400,,,,,,,,
2020-06-23,47.150001525878906,47.650001525878906,45.959999084472656,46.310001373291016,36.7452278137207,2740100,,,,,,,,
2020-06-24,45.5,45.5,41.75,41.900001525878906,33.24606704711914,4372000,,,,,,,,
2020-06-25,41.77000045776367,43.650001525878906,40.83000183105469,43.619998931884766,34.61082077026367,3468600,,,,,,,,
2020-06-26,42.849998474121094,42.97999954223633,40.45000076293945,41.130001068115234,32.63509750366211,3699000,,,,,,,,
2020-06-29,40.400001525878906,41.88999938964844,39.91999816894531,41.43000030517578,32.87314224243164,2680100,,,,,,,,
2020-06-30,40.790000915527344,42.15999984741211,39.84000015258789,41.81999969482422,33.182594299316406,2632400,,,,,,,,
2020-07-01,42.36000061035156,42.849998474121094,39.52000045776367,39.599998474121094,31.421096801757812,4343000,,,,,,,,
2020-07-02,40.93000030517578,42.540000915527344,40.31999969482422,41.560001373291016,32.976287841796875,3305900,,,,,,,,
2020-07-06,42.66999816894531,43.130001068115234,41.29999923706055,42.880001068115234,34.02365493774414,2497900,,,,,,,,
2020-07-07,41.9900016784668,42.439998626708984,40.11000061035156,40.119998931884766,31.833702087402344,2133100,,,,,,,,
2020-07-08,40.27000045776367,41.06999969482422,39.84000015258789,40.22999954223633,31.920991897583008,2738300,,,,,,,,
2020-07-09,40.04999923706055,40.439998626708984,37.369998931884766,37.5,29.754840850830078,3235300,,,,,,,,
2020-07-10,37.369998931884766,39.0,36.90999984741211,38.93000030517578,30.889488220214844,2557200,,,,,,,,
2020-07-13,39.11000061035156,39.689998626708984,36.900001525878906,37.099998474121094,29.43745231628418,3915700,,,,,,,,
2020-07-14,37.150001525878906,39.41999816894531,36.79999923706055,39.279998779296875,31.167203903198242,2776800,,,,,,,,
2020-07-15,39.880001068115234,40.20000076293945,38.13999938964844,39.900001525878906,31.659149169921875,3706300,,,,,,,,
2020-07-16,39.08000183105469,40.529998779296875,38.16999816894531,39.5099983215332,31.349685668945312,1651600,,,,,,,,
2020-07-17,39.59000015258789,40.33000183105469,38.689998626708984,39.02000045776367,30.960901260375977,1904100,,,,,,,,
2020-07-20,39.04999923706055,40.11000061035156,38.560001373291016,38.58000183105469,30.611772537231445,1623700,,,,,,,,
2020-07-21,40.22999954223633,42.81999969482422,40.15999984741211,42.11000061035156,33.41268539428711,3450300,,,,,,,,
2020-07-22,41.36000061035156,41.88999938964844,40.369998931884766,41.70000076293945,33.087379455566406,1267800,,,,,,,,
2020-07-23,41.189998626708984,41.88999938964844,40.61000061035156,41.06999969482422,32.58749771118164,1257200,,,,,,,,
2020-07-24,41.380001068115234,41.869998931884766,40.31999969482422,40.72999954223633,32.317718505859375,1026000,,,,,,,,
2020-07-27,41.0,41.099998474121094,39.689998626708984,40.04999923706055,31.778173446655273,1231600,,,,,,,,
2020-07-28,39.63999938964844,40.279998779296875,38.7599983215332,38.880001068115234,30.84980583190918,1534200,,,,,,,,
2020-07-29,39.040000915527344,40.81999969482422,38.65999984741211,40.7599983215332,32.34151840209961,1644400,,,,,,,,
2020-07-30,39.369998931884766,39.95000076293945,38.4900016784668,39.5099983215332,31.349685668945312,1717900,,,,,,,,
2020-07-31,39.41999816894531,40.06999969482422,39.119998931884766,39.86000061035156,31.627405166625977,2380400,,,,,,,,
2020-08-03,39.869998931884766,40.63999938964844,38.83000183105469,40.0099983215332,31.746427536010742,2151000,,,,,,,,
2020-08-04,39.77000045776367,41.45000076293945,39.27000045776367,41.06999969482422,32.58749771118164,2728200,,,,,,,,
2020-08-05,42.150001525878906,43.2599983215332,41.029998779296875,41.630001068115234,33.03183364868164,1973900,,,,,,,,
2020-08-06,41.099998474121094,41.70000076293945,40.349998474121094,40.72999954223633,32.317718505859375,1706300,,,,,,,,
2020-08-07,40.290000915527344,42.20000076293945,39.900001525878906,42.0099983215332,33.333343505859375,1584200,,,,,,,,
2020-08-10,42.2599983215332,44.880001068115234,42.2599983215332,44.66999816894531,35.443965911865234,2869300,,,,,,,,
2020-08-11,45.689998626708984,46.95000076293945,44.20000076293945,44.45000076293945,35.2693977355957,2717200,,,,,,,,
2020-08-12,45.11000061035156,45.7599983215332,44.099998474121094,44.56999969482422,35.665504455566406,1702400,,,,,,,,
2020-08-13,44.45000076293945,45.0,43.880001068115234,44.58000183105469,35.67350387573242,1508000,,,,,,,,
2020-08-14,44.400001525878906,45.810001373291016,44.099998474121094,45.5099983215332,36.417694091796875,1775400,,,,,,,,
2020-08-17,45.310001373291016,45.79999923706055,44.349998474121094,45.08000183105469,36.073604583740234,1712400,,,,,,,,
2020-08-18,44.63999938964844,45.33000183105469,44.33000183105469,44.4900016784668,35.60148620605469,1604500,,,,,,,,
2020-08-19,44.45000076293945,44.779998779296875,43.20000076293945,43.29999923706055,34.649227142333984,1057500,,,,,,,,
2020-08-20,42.41999816894531,42.810001373291016,40.619998931884766,40.630001068115234,32.51266098022461,2567000,,,,,,,,
2020-08-21,40.0099983215332,40.380001068115234,39.060001373291016,39.209999084472656,31.376354217529297,2582500,,,,,,,,
2020-08-24,39.63999938964844,40.88999938964844,39.150001525878906,40.04999923706055,32.04854965209961,1722200,,,,,,,,
2020-08-25,40.529998779296875,41.2599983215332,40.060001373291016,41.060001373291016,32.85675048828125,1653300,,,,,,,,
2020-08-26,40.97999954223633,41.36000061035156,39.33000183105469,39.38999938964844,31.520397186279297,1318800,,,,,,,,
2020-08-27,39.7400016784668,40.119998931884766,39.15999984741211,39.77000045776367,31.82447624206543,1690400,,,,,,,,
2020-08-28,39.959999084472656,40.58000183105469,39.619998931884766,40.13999938964844,32.12055969238281,1239000,,,,,,,,
2020-08-31,40.15999984741211,40.20000076293945,38.95000076293945,38.959999084472656,31.17630958557129,1819300,,,,,,,,
2020-09-01,38.79999923706055,39.16999816894531,38.18000030517578,38.47999954223633,30.792203903198242,2169400,,,,,,,,
2020-09-02,38.130001068115234,38.2400016784668,36.25,36.31999969482422,29.063743591308594,4058600,,,,,,,,
2020-09-03,36.36000061035156,36.93000030517578,35.47999954223633,35.77000045776367,28.623628616333008,3410700,,,,,,,,
2020-09-04,36.22999954223633,36.439998626708984,34.97999954223633,35.529998779296875,28.43157196044922,2883800,,,,,,,,
2020-09-08,34.70000076293945,34.84000015258789,31.920000076293945,31.989999771118164,25.598819732666016,3869100,,,,,,,,
2020-09-09,32.61000061035156,32.61000061035156,31.549999237060547,32.189998626708984,25.758861541748047,4372900,,,,,,,,
2020-09-10,32.22999954223633,32.22999954223633,30.079999923706055,30.079999923706055,24.070409774780273,2852300,,,,,,,,
2020-09-11,30.149999618530273,30.489999771118164,29.1200008392334,29.6200008392334,23.702316284179688,3425800,,,,,,,,
2020-09-14,30.25,31.479999542236328,29.75,31.059999465942383,24.85462188720703,3083900,,,,,,,,
2020-09-15,31.190000534057617,31.719999313354492,30.360000610351562,30.5,24.406503677368164,2517700,,,,,,,,
2020-09-16,30.8799991607666,33.880001068115234,30.600000381469727,32.90999984741211,26.33501625061035,3570800,,,,,,,,
2020-09-17,32.060001373291016,33.81999969482422,31.809999465942383,33.790000915527344,27.039203643798828,3290200,,,,,,,,
2020-09-18,33.4900016784668,34.0,32.9900016784668,33.77000045776367,27.02320098876953,4801000,,,,,,,,
2020-09-21,32.54999923706055,32.790000915527344,31.030000686645508,32.08000183105469,25.670841217041016,2850900,,,,,,,,
2020-09-22,32.369998931884766,33.099998474121094,30.940000534057617,31.610000610351562,25.294736862182617,2702700,,,,,,,,
2020-09-23,31.610000610351562,32.02000045776367,29.860000610351562,29.899999618530273,23.92637825012207,2398000,,,,,,,,
2020-09-24,29.8700008392334,30.93000030517578,28.850000381469727,29.989999771118164,23.998395919799805,2031200,,,,,,,,
2020-09-25,29.600000381469727,30.139999389648438,28.84000015258789,29.899999618530273,23.92637825012207,3254500,,,,,,,,
2020-09-28,30.809999465942383,32.029998779296875,30.65999984741211,31.489999771118164,25.19870948791504,2581200,,,,,,,,
2020-09-29,31.06999969482422,31.309999465942383,30.260000228881836,31.200000762939453,24.966651916503906,2002600,,,,,,,,
2020-09-30,31.31999969482422,31.770000457763672,29.989999771118164,30.1200008392334,24.1024227142334,2935100,,,,,,,,
2020-10-01,30.010000228881836,30.010000228881836,28.59000015258789,29.09000015258789,23.278202056884766,4321700,,,,,,,,
2020-10-02,28.170000076293945,30.969999313354492,28.049999237060547,30.469999313354492,24.382497787475586,3746800,,,,,,,,
2020-10-05,31.0,31.280000686645508,30.229999542236328,30.8700008392334,24.702579498291016,2377900,,,,,,,,
2020-10-06,31.6299991607666,32.43000030517578,29.030000686645508,29.209999084472656,23.37422752380371,3605300,,,,,,,,
2020-10-07,29.649999618530273,29.8700008392334,28.920000076293945,29.469999313354492,23.582277297973633,3222600,,,,,,,,
2020-10-08,29.850000381469727,31.149999618530273,29.5,31.1200008392334,24.90263557434082,2542400,,,,,,,,
2020-10-09,31.5,31.860000610351562,30.420000076293945,30.690000534057617,24.55854034423828,2767900,,,,,,,,
2020-10-12,30.34000015258789,31.520000457763672,29.56999969482422,31.200000762939453,24.966651916503906,1891700,,,,,,,,
2020-10-13,30.829999923706055,31.450000762939453,30.3799991607666,30.40999984741211,24.334482192993164,1866100,,,,,,,,
2020-10-14,30.690000534057617,32.38999938964844,30.479999542236328,30.489999771118164,24.398500442504883,2691400,,,,,,,,
2020-10-15,29.90999984741211,30.6299991607666,29.209999084472656,30.6299991607666,24.510530471801758,2778900,,,,,,,,
2020-10-16,30.520000457763672,30.59000015258789,29.200000762939453,29.290000915527344,23.438243865966797,2778000,,,,,,,,
2020-10-19,29.68000030517578,29.690000534057617,28.010000228881836,28.040000915527344,22.437978744506836,4017700,,,,,,,,
2020-10-20,28.389999389648438,29.079999923706055,27.579999923706055,28.450000762939453,22.766069412231445,2940000,,,,,,,,
2020-10-21,28.209999084472656,28.440000534057617,27.510000228881836,27.709999084472656,22.173906326293945,3020000,,,,,,,,
2020-10-22,27.770000457763672,29.399999618530273,27.690000534057617,29.170000076293945,23.34221839904785,3398000,,,,,,,,
2020-10-23,29.299999237060547,29.65999984741211,28.6299991607666,29.030000686645508,23.23018455505371,2758800,,,,,,,,
2020-10-26,28.540000915527344,28.739999771118164,27.239999771118164,27.530000686645508,22.029869079589844,2738100,,,,,,,,
2020-10-27,27.350000381469727,27.440000534057617,26.450000762939453,26.56999969482422,21.26166343688965,4581200,,,,,,,,
2020-10-28,25.5,26.06999969482422,24.510000228881836,24.600000381469727,19.68524742126465,5808200,,,,,,,,
2020-10-29,24.0,25.6299991607666,23.6299991607666,25.540000915527344,20.437448501586914,4695000,,,,,,,,
2020-10-30,25.389999389648438,25.989999771118164,24.850000381469727,25.959999084472656,20.773534774780273,3394700,,,,,,,,
2020-11-02,26.450000762939453,28.209999084472656,25.43000030517578,27.709999084472656,22.173906326293945,4311300,,,,,,,,
2020-11-03,28.709999084472656,29.469999313354492,27.850000381469727,28.1200008392334,22.50199317932129,4269200,,,,,,,,
2020-11-04,28.040000915527344,28.829999923706055,26.899999618530273,27.1200008392334,21.7017822265625,3972000,,,,,,,,
2020-11-05,27.299999237060547,27.829999923706055,26.15999984741211,26.200000762939453,20.965585708618164,3870000,,,,,,,,
2020-11-06,26.079999923706055,26.350000381469727,24.56999969482422,24.739999771118164,19.797273635864258,4655900,,,,,,,,
2020-11-09,28.25,33.599998474121094,28.010000228881836,32.400001525878906,25.926910400390625,10946900,,,,,,,,
2020-11-10,33.439998626708984,33.79999923706055,31.5,33.72999954223633,27.3072509765625,5136900,,,,,,,,
2020-11-11,34.099998474121094,34.22999954223633,32.47999954223633,32.849998474121094,26.59481430053711,4373600,,,,,,,,
2020-11-12,31.799999237060547,33.2400016784668,31.139999389648438,31.65999984741211,25.63140869140625,2862200,,,,,,,,
2020-11-13,32.150001525878906,34.20000076293945,32.130001068115234,33.599998474121094,27.202003479003906,3066800,,,,,,,,
2020-11-16,35.45000076293945,36.310001373291016,35.09000015258789,35.93000030517578,29.08833122253418,4228600,,,,,,,,
2020-11-17,35.02000045776367,37.36000061035156,34.70000076293945,37.310001373291016,30.205556869506836,3521400,,,,,,,,
2020-11-18,37.75,39.849998474121094,37.119998931884766,37.7400016784668,30.553674697875977,5090200,,,,,,,,
2020-11-19,37.08000183105469,39.650001525878906,36.459999084472656,39.439998626708984,31.929954528808594,6155600,,,,,,,,
2020-11-20,39.38999938964844,40.0,38.599998474121094,39.84000015258789,32.25379943847656,3236500,,,,,,,,
2020-11-23,40.72999954223633,44.790000915527344,40.599998474121094,44.4900016784668,36.01836395263672,5003500,,,,,,,,
2020-11-24,46.529998779296875,47.25,45.0,47.13999938964844,38.16374969482422,5386400,,,,,,,,
2020-11-25,46.310001373291016,47.150001525878906,44.189998626708984,45.38999938964844,36.74699020385742,4276800,,,,,,,,
2020-11-27,44.61000061035156,44.75,42.5,43.52000045776367,35.23306655883789,3677400,,,,,,,,
2020-11-30,42.810001373291016,43.290000915527344,39.779998779296875,39.959999084472656,32.3509521484375,16587200,,,,,,,,
2020-12-01,41.52000045776367,41.93000030517578,39.540000915527344,39.849998474121094,32.26189041137695,4307200,,,,,,,,
2020-12-02,39.59000015258789,42.36000061035156,39.29999923706055,40.52000045776367,32.8043212890625,4252800,,,,,,,,
2020-12-03,41.08000183105469,42.58000183105469,40.599998474121094,41.90999984741211,33.92963409423828,3509900,,,,,,,,
2020-12-04,43.099998474121094,47.38999938964844,43.099998474121094,47.220001220703125,38.2285270690918,6387500,,,,,,,,
2020-12-07,46.38999938964844,47.150001525878906,45.13999938964844,45.63999938964844,36.94939041137695,3446900,,,,,,,,
2020-12-08,45.0099983215332,46.97999954223633,44.720001220703125,46.13999938964844,37.35417175292969,3125200,,,,,,,,
2020-12-09,46.77000045776367,48.31999969482422,46.13999938964844,47.33000183105469,38.31758117675781,4312000,,,,,,,,
