date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MAN')","('high', 'MAN')","('low', 'MAN')","('close', 'MAN')","('adj_close', 'MAN')","('volume', 'MAN')","('currency', '')"
2020-04-20,62.36000061035156,63.650001525878906,61.650001525878906,61.91999816894531,50.149879455566406,796200,,,,,,,,
2020-04-21,60.189998626708984,67.55000305175781,59.56999969482422,66.6500015258789,53.98078155517578,886600,,,,,,,,
2020-04-22,68.16000366210938,68.30000305175781,66.05000305175781,66.87999725341797,54.167057037353516,894000,,,,,,,,
2020-04-23,67.31999969482422,69.83999633789062,67.31999969482422,68.75,55.68159484863281,698400,,,,,,,,
2020-04-24,69.2699966430664,70.08999633789062,67.62000274658203,68.75,55.68159484863281,638700,,,,,,,,
2020-04-27,69.31999969482422,73.30000305175781,69.31999969482422,72.91999816894531,59.058937072753906,592100,,,,,,,,
2020-04-28,74.0199966430664,75.69999694824219,72.05999755859375,72.13999938964844,58.427207946777344,724900,,,,,,,,
2020-04-29,74.12999725341797,76.87999725341797,73.02999877929688,76.56999969482422,62.015140533447266,686600,,,,,,,,
2020-04-30,75.19000244140625,75.61000061035156,73.81999969482422,74.23999786376953,60.128021240234375,560500,,,,,,,,
2020-05-01,72.80999755859375,72.91000366210938,69.68000030517578,70.4000015258789,57.0179557800293,428100,,,,,,,,
2020-05-04,69.81999969482422,70.70999908447266,69.08000183105469,69.5199966430664,56.30522537231445,462600,,,,,,,,
2020-05-05,70.54000091552734,71.4000015258789,69.44000244140625,69.45999908447266,56.256629943847656,421600,,,,,,,,
2020-05-06,69.9000015258789,70.75,66.88999938964844,67.08000183105469,54.32904815673828,565000,,,,,,,,
2020-05-07,68.11000061035156,69.62000274658203,68.11000061035156,68.38999938964844,55.3900260925293,436100,,,,,,,,
2020-05-08,69.58999633789062,71.91000366210938,69.06999969482422,71.83999633789062,58.18423080444336,417100,,,,,,,,
2020-05-11,70.77999877929688,70.77999877929688,69.29000091552734,69.63999938964844,56.40241622924805,593100,,,,,,,,
2020-05-12,70.22000122070312,70.41999816894531,66.66999816894531,66.66999816894531,53.99697494506836,584000,,,,,,,,
2020-05-13,66.0,66.83000183105469,62.790000915527344,63.66999816894531,51.567237854003906,995300,,,,,,,,
2020-05-14,62.63999938964844,64.95999908447266,61.119998931884766,64.9000015258789,52.56343460083008,358500,,,,,,,,
2020-05-15,64.26000213623047,64.94999694824219,63.33000183105469,64.75,52.44194030761719,550900,,,,,,,,
2020-05-18,67.44999694824219,71.61000061035156,67.30999755859375,71.08000183105469,57.568695068359375,591100,,,,,,,,
2020-05-19,70.36000061035156,71.30000305175781,68.80000305175781,68.80000305175781,55.722103118896484,447200,,,,,,,,
2020-05-20,70.27999877929688,71.45999908447266,69.88999938964844,70.69000244140625,57.252830505371094,490600,,,,,,,,
2020-05-21,71.19000244140625,73.4000015258789,71.19000244140625,71.54000091552734,57.94126510620117,716900,,,,,,,,
2020-05-22,71.45999908447266,72.16000366210938,70.2699966430664,70.66000366210938,57.22853469848633,600700,,,,,,,,
2020-05-26,72.9000015258789,75.5,72.52999877929688,74.04000091552734,59.96604919433594,708900,,,,,,,,
2020-05-27,76.16000366210938,77.33000183105469,74.05000305175781,75.02999877929688,60.767860412597656,633700,,,,,,,,
2020-05-28,75.56999969482422,76.7699966430664,73.5199966430664,75.55000305175781,61.189022064208984,981400,,,,,,,,
2020-05-29,73.06999969482422,73.77999877929688,68.80999755859375,69.13999938964844,56.81719207763672,5424100,,,,,,,,
2020-06-01,69.56999969482422,73.47000122070312,69.02999877929688,72.69999694824219,59.74269104003906,1103500,,,,,,,,
2020-06-02,73.31999969482422,74.4800033569336,72.54000091552734,72.77999877929688,59.80843734741211,1102600,,,,,,,,
2020-06-03,74.19999694824219,74.91999816894531,73.72000122070312,74.55000305175781,61.26298141479492,1066400,,,,,,,,
2020-06-04,74.47000122070312,76.25,74.16000366210938,75.13999938964844,61.7478141784668,1075600,,,,,,,,
2020-06-05,78.61000061035156,80.29000091552734,78.02999877929688,78.44000244140625,64.45966339111328,852500,,,,,,,,
2020-06-08,78.94999694824219,79.77999877929688,78.44999694824219,79.19000244140625,65.07599639892578,741400,,,,,,,,
2020-06-09,77.91999816894531,78.02999877929688,76.55000305175781,77.2699966430664,63.4981803894043,586100,,,,,,,,
2020-06-10,77.0199966430664,77.0199966430664,73.12000274658203,73.16999816894531,60.128929138183594,1013600,,,,,,,,
2020-06-11,70.69999694824219,70.69999694824219,66.80999755859375,66.88999938964844,54.96821975708008,1007400,,,,,,,,
2020-06-12,69.29000091552734,69.8499984741211,66.95999908447266,69.05000305175781,56.74323654174805,805200,,,,,,,,
2020-06-15,66.04000091552734,70.48999786376953,66.04000091552734,70.0,57.52391815185547,847000,,,,,,,,
2020-06-16,72.80000305175781,73.04000091552734,70.30999755859375,70.95999908447266,58.31282043457031,481600,,,,,,,,
2020-06-17,70.91000366210938,71.72000122070312,69.80000305175781,70.62000274658203,58.033409118652344,620800,,,,,,,,
2020-06-18,69.75,70.83000183105469,69.2300033569336,69.68000030517578,57.26095199584961,422800,,,,,,,,
2020-06-19,70.4000015258789,70.66000366210938,68.22000122070312,69.0999984741211,56.78432083129883,964500,,,,,,,,
2020-06-22,68.7300033569336,69.45999908447266,67.69000244140625,69.41000366210938,57.03907775878906,536800,,,,,,,,
2020-06-23,70.69000244140625,70.94999694824219,69.75,70.55000305175781,57.97589874267578,846800,,,,,,,,
2020-06-24,69.52999877929688,69.61000061035156,66.79000091552734,67.08000183105469,55.12435531616211,980600,,,,,,,,
2020-06-25,66.52999877929688,68.0999984741211,65.37000274658203,68.04000091552734,55.91324996948242,815800,,,,,,,,
2020-06-26,67.5199966430664,68.83999633789062,66.5199966430664,67.75,55.6749382019043,843000,,,,,,,,
2020-06-29,68.58999633789062,69.55000305175781,67.9800033569336,69.06999969482422,56.75967025756836,524000,,,,,,,,
2020-06-30,68.47000122070312,69.4800033569336,67.75,68.75,56.4967041015625,943200,,,,,,,,
2020-07-01,69.30999755859375,69.8499984741211,67.26000213623047,67.37999725341797,55.370880126953125,564400,,,,,,,,
2020-07-02,68.91999816894531,70.5,67.86000061035156,67.93000030517578,55.822853088378906,494600,,,,,,,,
2020-07-06,69.33000183105469,70.62999725341797,68.63999938964844,69.43000030517578,57.05552291870117,459800,,,,,,,,
2020-07-07,68.75,68.75,66.66000366210938,66.86000061035156,54.943565368652344,677400,,,,,,,,
2020-07-08,66.94000244140625,67.38999938964844,65.69999694824219,66.4000015258789,54.56554412841797,408400,,,,,,,,
2020-07-09,66.01000213623047,66.1500015258789,64.2699966430664,64.66000366210938,53.13566970825195,640600,,,,,,,,
2020-07-10,65.08000183105469,67.61000061035156,65.04000091552734,67.41000366210938,55.39554214477539,740300,,,,,,,,
2020-07-13,68.44000244140625,70.93000030517578,67.73999786376953,70.30000305175781,57.77045822143555,805400,,,,,,,,
2020-07-14,67.91999816894531,68.8499984741211,66.19000244140625,68.75,56.4967041015625,1228600,,,,,,,,
2020-07-15,70.13999938964844,73.06999969482422,70.05000305175781,72.66000366210938,59.70983123779297,605800,,,,,,,,
2020-07-16,72.9000015258789,74.08000183105469,72.31999969482422,72.9000015258789,59.90705871582031,478400,,,,,,,,
2020-07-17,73.25,73.61000061035156,71.55999755859375,72.91000366210938,59.915283203125,580200,,,,,,,,
2020-07-20,72.04000091552734,72.38999938964844,68.31999969482422,69.61000061035156,57.20342254638672,922200,,,,,,,,
2020-07-21,70.06999969482422,72.8499984741211,70.06999969482422,72.33999633789062,59.446861267089844,759600,,,,,,,,
2020-07-22,71.93000030517578,72.91999816894531,71.63999938964844,72.70999908447266,59.75091552734375,374500,,,,,,,,
2020-07-23,72.31999969482422,72.88999938964844,71.37000274658203,71.52999877929688,58.78123474121094,601000,,,,,,,,
2020-07-24,71.6500015258789,73.80000305175781,71.58999633789062,72.01000213623047,59.17567825317383,511800,,,,,,,,
2020-07-27,71.77999877929688,72.33000183105469,71.25,72.12000274658203,59.26608657836914,318500,,,,,,,,
2020-07-28,71.98999786376953,72.61000061035156,70.76000213623047,70.81999969482422,58.197776794433594,449500,,,,,,,,
2020-07-29,71.29000091552734,72.25,70.97000122070312,71.95999908447266,59.13459777832031,261700,,,,,,,,
2020-07-30,70.94000244140625,70.94000244140625,69.13999938964844,69.9000015258789,57.441749572753906,274900,,,,,,,,
2020-07-31,69.58000183105469,69.79000091552734,67.5,68.79000091552734,56.529579162597656,560900,,,,,,,,
2020-08-03,68.79000091552734,70.0,68.61000061035156,69.0199966430664,56.71857452392578,293200,,,,,,,,
2020-08-04,68.80000305175781,69.3499984741211,68.0999984741211,68.98999786376953,56.69392395019531,396800,,,,,,,,
2020-08-05,69.95999908447266,71.45999908447266,69.56999969482422,71.36000061035156,58.64152908325195,332300,,,,,,,,
2020-08-06,71.22000122070312,72.22000122070312,71.22000122070312,72.06999969482422,59.2249755859375,419300,,,,,,,,
2020-08-07,71.58000183105469,73.86000061035156,70.5999984741211,73.58000183105469,60.46586227416992,567400,,,,,,,,
2020-08-10,73.5,75.23999786376953,73.30999755859375,74.9800033569336,61.616336822509766,360500,,,,,,,,
2020-08-11,76.0,77.98999786376953,75.80999755859375,77.0,63.27632141113281,918800,,,,,,,,
2020-08-12,78.01000213623047,78.48999786376953,77.37999725341797,78.16999816894531,64.2377700805664,520700,,,,,,,,
2020-08-13,77.19999694824219,77.88999938964844,76.98999786376953,77.19000244140625,63.43244552612305,487400,,,,,,,,
2020-08-14,76.47000122070312,77.23999786376953,76.16999816894531,76.93000030517578,63.21878433227539,349000,,,,,,,,
2020-08-17,77.5999984741211,78.08999633789062,76.69999694824219,76.75,63.070865631103516,452300,,,,,,,,
2020-08-18,76.68000030517578,76.83999633789062,75.72000122070312,75.87999725341797,62.35593032836914,514500,,,,,,,,
2020-08-19,75.66999816894531,77.25,75.5199966430664,76.05999755859375,62.50385284423828,495100,,,,,,,,
2020-08-20,74.94000244140625,75.79000091552734,74.66000366210938,75.48999786376953,62.03543472290039,356600,,,,,,,,
2020-08-21,74.98999786376953,75.43000030517578,73.2699966430664,73.5199966430664,60.41654968261719,553000,,,,,,,,
2020-08-24,74.16000366210938,75.41999816894531,73.05000305175781,75.41999816894531,61.97792053222656,266800,,,,,,,,
2020-08-25,75.94000244140625,76.2300033569336,74.30999755859375,75.20999908447266,61.80535125732422,326400,,,,,,,,
2020-08-26,74.94000244140625,75.19000244140625,74.08000183105469,74.08999633789062,60.884952545166016,432700,,,,,,,,
2020-08-27,74.66999816894531,75.37000274658203,73.8499984741211,74.30000305175781,61.05754089355469,377200,,,,,,,,
2020-08-28,74.43000030517578,75.01000213623047,73.87000274658203,74.87999725341797,61.53416061401367,208500,,,,,,,,
2020-08-31,74.66000366210938,74.66000366210938,73.22000122070312,73.30999755859375,60.24397277832031,314700,,,,,,,,
2020-09-01,73.0,73.01000213623047,72.29000091552734,72.72000122070312,59.759124755859375,280100,,,,,,,,
2020-09-02,73.0,74.31999969482422,72.5999984741211,74.04000091552734,60.843875885009766,261200,,,,,,,,
2020-09-03,74.1500015258789,74.94000244140625,72.91000366210938,73.48999786376953,60.39189529418945,326700,,,,,,,,
2020-09-04,74.37999725341797,75.12999725341797,72.55000305175781,73.30000305175781,60.235755920410156,420400,,,,,,,,
2020-09-08,72.63999938964844,72.63999938964844,70.45999908447266,71.01000213623047,58.353904724121094,535500,,,,,,,,
2020-09-09,71.33000183105469,71.9000015258789,70.58999633789062,71.19999694824219,58.510047912597656,411900,,,,,,,,
2020-09-10,71.7300033569336,71.81999969482422,68.3499984741211,68.5,56.29126739501953,502700,,,,,,,,
2020-09-11,69.02999877929688,69.58000183105469,67.83999633789062,67.93000030517578,55.822853088378906,824500,,,,,,,,
2020-09-14,68.58000183105469,69.0,68.0,68.58000183105469,56.35699462890625,730700,,,,,,,,
2020-09-15,69.0,69.37000274658203,68.16000366210938,68.5999984741211,56.37342834472656,1282300,,,,,,,,
2020-09-16,68.66999816894531,70.26000213623047,67.05999755859375,69.33999633789062,56.98155212402344,823800,,,,,,,,
2020-09-17,68.73999786376953,71.12000274658203,68.06999969482422,70.5,57.93480682373047,499000,,,,,,,,
2020-09-18,70.87000274658203,71.20999908447266,69.30000305175781,70.69000244140625,58.090938568115234,2321500,,,,,,,,
2020-09-21,70.45999908447266,71.91000366210938,69.26000213623047,71.4000015258789,58.67439270019531,954200,,,,,,,,
2020-09-22,71.41999816894531,73.23999786376953,71.41999816894531,71.98999786376953,59.15924835205078,800200,,,,,,,,
2020-09-23,71.91000366210938,72.83000183105469,70.2699966430664,70.30999755859375,57.778663635253906,597900,,,,,,,,
2020-09-24,69.7300033569336,71.0999984741211,69.08999633789062,70.25,57.72936248779297,389400,,,,,,,,
2020-09-25,69.61000061035156,72.25,69.61000061035156,71.80000305175781,59.003108978271484,505400,,,,,,,,
2020-09-28,72.56999969482422,73.54000091552734,72.30000305175781,72.62999725341797,59.68517303466797,652400,,,,,,,,
2020-09-29,72.7300033569336,73.05999755859375,71.76000213623047,72.4000015258789,59.49616241455078,434100,,,,,,,,
2020-09-30,72.5999984741211,74.26000213623047,72.54000091552734,73.33000183105469,60.26042556762695,504100,,,,,,,,
2020-10-01,73.7699966430664,74.04000091552734,71.9800033569336,72.56999969482422,59.635860443115234,367000,,,,,,,,
2020-10-02,71.70999908447266,75.37999725341797,71.2300033569336,75.08999633789062,61.706729888916016,427600,,,,,,,,
2020-10-05,75.81999969482422,76.86000061035156,74.94000244140625,75.69000244140625,62.199798583984375,336300,,,,,,,,
2020-10-06,76.16999816894531,76.73999786376953,74.08000183105469,74.29000091552734,61.049320220947266,386900,,,,,,,,
2020-10-07,74.9800033569336,75.73999786376953,74.68000030517578,74.8499984741211,61.509498596191406,414500,,,,,,,,
2020-10-08,75.44999694824219,75.9800033569336,74.12000274658203,75.29000091552734,61.871089935302734,306200,,,,,,,,
2020-10-09,76.02999877929688,76.2300033569336,74.69999694824219,74.80000305175781,61.468421936035156,181700,,,,,,,,
2020-10-12,74.97000122070312,76.54000091552734,74.83000183105469,75.47000122070312,62.019004821777344,226300,,,,,,,,
2020-10-13,75.05999755859375,75.83999633789062,74.16999816894531,74.38999938964844,61.13148498535156,231400,,,,,,,,
2020-10-14,74.16999816894531,75.61000061035156,73.08000183105469,73.16000366210938,60.12071228027344,308700,,,,,,,,
2020-10-15,72.0199966430664,73.29000091552734,71.56999969482422,72.94999694824219,59.94812774658203,228200,,,,,,,,
2020-10-16,73.0,73.25,72.16999816894531,72.22000122070312,59.34825134277344,579900,,,,,,,,
2020-10-19,72.44000244140625,73.26000213623047,72.1500015258789,72.23999786376953,59.364681243896484,432300,,,,,,,,
2020-10-20,74.26000213623047,75.04000091552734,69.18000030517578,70.5,57.93480682373047,1219700,,,,,,,,
2020-10-21,72.19000244140625,73.94999694824219,71.12000274658203,71.23999786376953,58.54291915893555,797200,,,,,,,,
2020-10-22,71.48999786376953,75.38999938964844,71.41000366210938,75.27999877929688,61.86288070678711,1268100,,,,,,,,
2020-10-23,75.79000091552734,76.38999938964844,74.05000305175781,75.26000213623047,61.846435546875,685500,,,,,,,,
2020-10-26,74.4800033569336,74.66000366210938,70.69000244140625,71.33000183105469,58.61688232421875,665300,,,,,,,,
2020-10-27,70.81999969482422,71.33000183105469,69.22000122070312,69.23999786376953,56.89937973022461,573400,,,,,,,,
2020-10-28,67.25,68.11000061035156,65.04000091552734,66.88999938964844,54.96821975708008,764700,,,,,,,,
2020-10-29,66.05000305175781,68.62999725341797,66.05000305175781,67.12999725341797,55.165443420410156,798300,,,,,,,,
2020-10-30,66.68000030517578,68.30000305175781,66.68000030517578,67.87000274658203,55.7735595703125,572200,,,,,,,,
2020-11-02,68.87000274658203,69.6500015258789,68.41000366210938,68.80999755859375,56.5460205078125,769400,,,,,,,,
2020-11-03,69.94999694824219,72.5999984741211,69.94999694824219,72.13999938964844,59.282508850097656,617900,,,,,,,,
2020-11-04,71.83999633789062,73.58000183105469,70.1500015258789,73.19999694824219,60.15357208251953,766100,,,,,,,,
2020-11-05,73.55999755859375,75.98999786376953,73.5,75.44000244140625,61.99435806274414,719900,,,,,,,,
2020-11-06,75.76000213623047,76.70999908447266,73.97000122070312,74.37999725341797,61.123287200927734,419200,,,,,,,,
2020-11-09,80.7300033569336,85.69000244140625,78.70999908447266,84.83999633789062,69.71897888183594,733200,,,,,,,,
2020-11-10,85.61000061035156,87.26000213623047,84.91000366210938,85.88999938964844,70.58184814453125,749200,,,,,,,,
2020-11-11,86.01000213623047,86.47000122070312,84.04000091552734,85.0999984741211,69.93265533447266,739500,,,,,,,,
2020-11-12,83.87000274658203,85.58999633789062,83.87000274658203,85.19999694824219,70.01483154296875,959300,,,,,,,,
2020-11-13,85.63999938964844,87.27999877929688,85.29000091552734,87.01000213623047,71.5022201538086,401900,,,,,,,,
2020-11-16,89.52999877929688,90.02999877929688,88.43000030517578,89.70999908447266,73.72100067138672,616000,,,,,,,,
2020-11-17,88.47000122070312,89.58999633789062,88.0,88.83000183105469,72.99785614013672,804400,,,,,,,,
2020-11-18,89.1500015258789,89.26000213623047,87.5199966430664,87.5999984741211,71.98707580566406,586700,,,,,,,,
2020-11-19,86.88999938964844,87.6500015258789,85.41000366210938,87.33999633789062,71.77340698242188,419900,,,,,,,,
2020-11-20,86.8499984741211,87.4000015258789,86.20999908447266,86.61000061035156,71.17352294921875,737300,,,,,,,,
2020-11-23,89.19999694824219,90.93000030517578,87.31999969482422,87.62000274658203,72.00350952148438,602800,,,,,,,,
2020-11-24,88.9000015258789,92.5999984741211,88.19999694824219,91.97000122070312,75.5782241821289,369900,,,,,,,,
2020-11-25,91.19000244140625,91.20999908447266,89.37999725341797,90.61000061035156,74.46060180664062,225400,,,,,,,,
2020-11-27,90.30000305175781,91.62000274658203,90.2300033569336,90.31999969482422,74.2222900390625,108800,,,,,,,,
2020-11-30,88.62000274658203,88.8499984741211,86.22000122070312,86.6500015258789,72.14091491699219,1043700,,,,,,,,
2020-12-01,88.37999725341797,89.45999908447266,87.4000015258789,88.83999633789062,73.96420288085938,362200,,,,,,,,
2020-12-02,88.41000366210938,89.12999725341797,87.2699966430664,88.27999877929688,73.49796295166016,369000,,,,,,,,
2020-12-03,88.48999786376953,89.73999786376953,88.31999969482422,88.5999984741211,73.76439666748047,392800,,,,,,,,
2020-12-04,88.86000061035156,92.43000030517578,88.58999633789062,92.25,76.8031997680664,375300,,,,,,,,
2020-12-07,91.4000015258789,91.87999725341797,89.41000366210938,89.61000061035156,74.60526275634766,388400,,,,,,,,
2020-12-08,88.70999908447266,91.33000183105469,88.70999908447266,90.2699966430664,75.15474700927734,342700,,,,,,,,
2020-12-09,90.37999725341797,90.94000244140625,89.23999786376953,90.1500015258789,75.05485534667969,343800,,,,,,,,
2020-12-10,89.33999633789062,90.0,89.02999877929688,89.58999633789062,74.58860778808594,360900,,,,,,,,
2020-12-11,89.06999969482422,91.41999816894531,89.05000305175781,90.36000061035156,75.22967529296875,376400,,,,,,,,
2020-12-14,91.0199966430664,91.0199966430664,88.76000213623047,88.86000061035156,73.98085021972656,320600,,,,,,,,
2020-12-15,89.69000244140625,90.44999694824219,87.87000274658203,90.2300033569336,75.12145233154297,547600,,,,,,,,
