date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FNV')","('high', 'FNV')","('low', 'FNV')","('close', 'FNV')","('adj_close', 'FNV')","('volume', 'FNV')","('currency', '')"
2020-02-26,117.38999938964844,119.62000274658203,117.16999816894531,118.08000183105469,111.93508911132812,710800,,,,,,,,
2020-02-27,119.47000122070312,119.6500015258789,112.61000061035156,112.66000366210938,106.79714965820312,1522600,,,,,,,,
2020-02-28,105.5,110.5999984741211,104.0,107.5,101.90567016601562,2627800,,,,,,,,
2020-03-02,108.5,110.19999694824219,107.19000244140625,109.94000244140625,104.21868896484375,1032800,,,,,,,,
2020-03-03,111.18000030517578,117.7699966430664,109.75,114.55000305175781,108.58879089355469,1347900,,,,,,,,
2020-03-04,116.16000366210938,117.1500015258789,113.61000061035156,117.02999877929688,110.93971252441406,653300,,,,,,,,
2020-03-05,118.5199966430664,120.77999877929688,116.62999725341797,120.61000061035156,114.33341217041016,834600,,,,,,,,
2020-03-06,121.0199966430664,122.30999755859375,115.7699966430664,119.08000183105469,112.88304901123047,1158700,,,,,,,,
2020-03-09,115.26000213623047,115.95999908447266,107.05000305175781,107.66999816894531,102.06680297851562,2139600,,,,,,,,
2020-03-10,107.80999755859375,112.2699966430664,101.83000183105469,108.08000183105469,102.45549011230469,2059200,,,,,,,,
2020-03-11,105.87999725341797,109.37999725341797,101.5199966430664,102.16000366210938,97.06809997558594,1494600,,,,,,,,
2020-03-12,93.80000305175781,101.9000015258789,82.08999633789062,95.6500015258789,90.88256072998047,2779200,,,,,,,,
2020-03-13,97.52999877929688,98.9800033569336,86.16000366210938,87.9800033569336,83.5948715209961,2544600,,,,,,,,
2020-03-16,77.75,99.7300033569336,77.18000030517578,97.1500015258789,92.30778503417969,2349800,,,,,,,,
2020-03-17,95.81999969482422,113.6500015258789,95.81999969482422,105.8499984741211,100.57416534423828,2439200,,,,,,,,
2020-03-18,102.43000030517578,108.19999694824219,97.47000122070312,104.02999877929688,98.8448715209961,2251200,,,,,,,,
2020-03-19,101.8499984741211,107.56999969482422,93.01000213623047,101.36000061035156,96.30797576904297,1655400,,,,,,,,
2020-03-20,102.47000122070312,104.75,93.20999908447266,93.87999725341797,89.2007827758789,1507600,,,,,,,,
2020-03-23,97.2300033569336,104.88999938964844,95.63999938964844,100.05999755859375,95.07275390625,1492800,,,,,,,,
2020-03-24,109.9800033569336,112.8499984741211,105.0199966430664,111.12999725341797,105.59100341796875,1529300,,,,,,,,
2020-03-25,111.91000366210938,114.75,108.30999755859375,110.81999969482422,105.29644775390625,1734400,,,,,,,,
2020-03-26,112.0,114.70999908447266,104.4000015258789,109.94999694824219,104.46981811523438,1381400,,,,,,,,
2020-03-27,108.08999633789062,110.0,99.5199966430664,100.5999984741211,95.5858383178711,1359800,,,,,,,,
2020-03-30,101.58000183105469,104.19999694824219,95.33000183105469,97.98999786376953,93.10592651367188,1489600,,,,,,,,
2020-03-31,97.0199966430664,102.12999725341797,95.87999725341797,99.5199966430664,94.5596694946289,957200,,,,,,,,
2020-04-01,99.63999938964844,103.3499984741211,99.05000305175781,102.7300033569336,97.60967254638672,830700,,,,,,,,
2020-04-02,105.0,109.27999877929688,103.75,107.88999938964844,102.51249694824219,1181100,,,,,,,,
2020-04-03,107.83000183105469,111.63999938964844,106.51000213623047,107.94999694824219,102.56950378417969,1010900,,,,,,,,
2020-04-06,109.58000183105469,111.80000305175781,108.04000091552734,110.44000244140625,104.93539428710938,832400,,,,,,,,
2020-04-07,109.4000015258789,109.9800033569336,103.20999908447266,107.51000213623047,102.15142822265625,1268400,,,,,,,,
2020-04-08,105.58999633789062,107.79000091552734,103.38999938964844,105.25,100.00407409667969,672800,,,,,,,,
2020-04-09,107.36000061035156,115.95999908447266,107.36000061035156,113.69000244140625,108.0234146118164,1705900,,,,,,,,
2020-04-13,114.41000366210938,122.97000122070312,112.5199966430664,121.83000183105469,115.75768280029297,1700600,,,,,,,,
2020-04-14,124.27999877929688,127.8499984741211,120.33999633789062,123.1500015258789,117.01187133789062,1774100,,,,,,,,
2020-04-15,121.2300033569336,125.54000091552734,120.22000122070312,122.7300033569336,116.61283111572266,1006500,,,,,,,,
2020-04-16,123.5999984741211,125.06999969482422,122.0999984741211,123.98999786376953,117.8100357055664,1145300,,,,,,,,
2020-04-17,120.83000183105469,125.55999755859375,118.80000305175781,124.4800033569336,118.27558898925781,2092400,,,,,,,,
2020-04-20,125.0,127.37999725341797,122.44000244140625,124.08999633789062,117.905029296875,1213500,,,,,,,,
2020-04-21,121.94000244140625,127.16999816894531,120.37000274658203,125.51000213623047,119.2542724609375,1195700,,,,,,,,
2020-04-22,129.41000366210938,131.66000366210938,128.27999877929688,131.10000610351562,124.56565856933594,1164000,,,,,,,,
2020-04-23,132.88999938964844,138.55999755859375,132.47000122070312,133.25999450683594,126.61797332763672,1349100,,,,,,,,
2020-04-24,136.2899932861328,137.35000610351562,133.55999755859375,136.25,129.45892333984375,1009700,,,,,,,,
2020-04-27,138.30999755859375,138.50999450683594,133.2899932861328,135.57000732421875,128.81283569335938,749300,,,,,,,,
2020-04-28,134.0,138.22000122070312,133.75,136.16000366210938,129.37344360351562,765600,,,,,,,,
2020-04-29,135.33999633789062,138.44000244140625,132.0399932861328,136.8800048828125,130.0575714111328,1269600,,,,,,,,
2020-04-30,135.66000366210938,137.5,131.75999450683594,132.2100067138672,125.62033081054688,1038000,,,,,,,,
2020-05-01,130.0800018310547,138.24000549316406,128.63999938964844,137.85000610351562,130.97921752929688,1047700,,,,,,,,
2020-05-04,140.0,144.60000610351562,139.74000549316406,143.02999877929688,135.90101623535156,1288600,,,,,,,,
2020-05-05,141.5399932861328,146.80999755859375,140.8800048828125,145.8300018310547,138.56146240234375,885400,,,,,,,,
2020-05-06,143.02000427246094,144.0500030517578,141.11000061035156,142.4499969482422,135.3499298095703,1078000,,,,,,,,
2020-05-07,142.27999877929688,147.6199951171875,141.0,144.6199951171875,137.41175842285156,1600100,,,,,,,,
2020-05-08,146.1199951171875,147.6199951171875,140.97000122070312,143.3800048828125,136.23355102539062,1586800,,,,,,,,
2020-05-11,143.10000610351562,143.14999389648438,137.86000061035156,141.2100067138672,134.17176818847656,907400,,,,,,,,
2020-05-12,142.10000610351562,144.50999450683594,140.5,140.8800048828125,133.8582000732422,725400,,,,,,,,
2020-05-13,143.1300048828125,144.8000030517578,139.0500030517578,141.4499969482422,134.39974975585938,990900,,,,,,,,
2020-05-14,142.0,147.36000061035156,141.0500030517578,146.52000427246094,139.21705627441406,1141100,,,,,,,,
2020-05-15,149.14999389648438,152.36000061035156,148.5,150.66000366210938,143.15077209472656,1301100,,,,,,,,
2020-05-18,152.02000427246094,152.6999969482422,144.6999969482422,147.24000549316406,139.9011993408203,854300,,,,,,,,
2020-05-19,148.27999877929688,152.0500030517578,147.85000610351562,148.82000732421875,141.40248107910156,1155500,,,,,,,,
2020-05-20,149.99000549316406,151.8699951171875,147.22999572753906,147.63999938964844,140.28125,710300,,,,,,,,
2020-05-21,147.07000732421875,147.07000732421875,141.5,144.55999755859375,137.35476684570312,805500,,,,,,,,
2020-05-22,145.5800018310547,148.85000610351562,145.25999450683594,147.3300018310547,139.98672485351562,732300,,,,,,,,
2020-05-26,148.00999450683594,148.05999755859375,141.6999969482422,142.08999633789062,135.00784301757812,911900,,,,,,,,
2020-05-27,138.6999969482422,139.77999877929688,135.00999450683594,139.17999267578125,132.24288940429688,1330900,,,,,,,,
2020-05-28,141.5800018310547,143.3000030517578,139.55999755859375,141.36000061035156,134.3142547607422,974300,,,,,,,,
2020-05-29,146.0,146.0,139.92999267578125,140.5800018310547,133.5731201171875,1168600,,,,,,,,
2020-06-01,140.5399932861328,141.5399932861328,137.5,140.1999969482422,133.2120361328125,1006100,,,,,,,,
2020-06-02,140.1999969482422,140.8699951171875,134.36000061035156,135.5399932861328,128.78431701660156,993600,,,,,,,,
2020-06-03,132.05999755859375,134.3699951171875,130.19000244140625,131.39999389648438,124.85067749023438,1271300,,,,,,,,
2020-06-04,132.47999572753906,135.4600067138672,131.8800048828125,132.42999267578125,125.82936096191406,915800,,,,,,,,
2020-06-05,127.87999725341797,129.13999938964844,124.51000213623047,128.8800048828125,122.45630645751953,1528900,,,,,,,,
2020-06-08,128.5800018310547,129.97000122070312,127.30999755859375,128.6300048828125,122.21875762939453,813600,,,,,,,,
2020-06-09,131.2100067138672,131.2100067138672,127.5999984741211,129.47999572753906,123.02637481689453,956600,,,,,,,,
2020-06-10,131.5,135.57000732421875,127.93000030517578,134.9600067138672,128.49134826660156,1205600,,,,,,,,
2020-06-11,136.92999267578125,137.88999938964844,129.11000061035156,130.2899932861328,124.04508972167969,1280900,,,,,,,,
2020-06-12,131.8300018310547,133.5399932861328,128.88999938964844,129.22000122070312,123.0263900756836,753500,,,,,,,,
2020-06-15,126.94999694824219,132.57000732421875,125.01000213623047,132.47000122070312,126.12063598632812,654800,,,,,,,,
2020-06-16,131.6199951171875,132.97999572753906,127.77999877929688,128.4600067138672,122.30284118652344,917900,,,,,,,,
2020-06-17,129.00999450683594,131.33999633789062,128.72000122070312,129.9600067138672,123.73094177246094,562500,,,,,,,,
2020-06-18,129.5,130.02000427246094,128.1199951171875,128.24000549316406,122.0933837890625,601000,,,,,,,,
2020-06-19,129.8300018310547,132.7899932861328,129.2100067138672,131.72000122070312,125.40654754638672,1106900,,,,,,,,
2020-06-22,134.8800048828125,138.3000030517578,134.02000427246094,136.66000366210938,130.10980224609375,1267100,,,,,,,,
2020-06-23,138.25999450683594,139.47000122070312,136.0800018310547,136.08999633789062,129.5670623779297,853700,,,,,,,,
2020-06-24,136.0,137.6699981689453,133.0,134.63999938964844,128.18658447265625,1008900,,,,,,,,
2020-06-25,135.0500030517578,136.6699981689453,133.1300048828125,136.5399932861328,129.99554443359375,761300,,,,,,,,
2020-06-26,135.8300018310547,137.60000610351562,133.77000427246094,137.24000549316406,130.66195678710938,538300,,,,,,,,
2020-06-29,138.27000427246094,138.77999877929688,136.82000732421875,138.6699981689453,132.0234832763672,651800,,,,,,,,
2020-06-30,139.0,140.52000427246094,137.22999572753906,139.63999938964844,132.94692993164062,692700,,,,,,,,
2020-07-01,139.52999877929688,140.08999633789062,136.3699951171875,139.6699981689453,132.97549438476562,482300,,,,,,,,
2020-07-02,138.5800018310547,140.52000427246094,136.66000366210938,136.77999877929688,130.22401428222656,862100,,,,,,,,
2020-07-06,139.0,140.1199951171875,137.86000061035156,139.0,132.33761596679688,580700,,,,,,,,
2020-07-07,138.30999755859375,142.2100067138672,138.24000549316406,141.4600067138672,134.67971801757812,775400,,,,,,,,
2020-07-08,144.3000030517578,145.75999450683594,141.4199981689453,144.60000610351562,137.66921997070312,968300,,,,,,,,
2020-07-09,145.72999572753906,146.22999572753906,140.80999755859375,144.1699981689453,137.25982666015625,1012200,,,,,,,,
2020-07-10,144.72999572753906,145.22000122070312,141.8800048828125,143.0,136.14593505859375,542800,,,,,,,,
2020-07-13,145.1300048828125,146.4600067138672,141.3000030517578,141.49000549316406,134.7082977294922,936600,,,,,,,,
2020-07-14,141.0500030517578,146.77000427246094,141.0500030517578,146.7100067138672,139.6781005859375,681300,,,,,,,,
2020-07-15,145.47999572753906,148.60000610351562,143.74000549316406,148.24000549316406,141.13473510742188,618100,,,,,,,,
2020-07-16,147.9499969482422,149.4499969482422,146.3300018310547,147.58999633789062,140.51589965820312,517300,,,,,,,,
2020-07-17,149.0,150.64999389648438,147.61000061035156,150.3800048828125,143.17214965820312,544300,,,,,,,,
2020-07-20,151.91000366210938,155.67999267578125,151.3300018310547,153.89999389648438,146.52345275878906,722300,,,,,,,,
2020-07-21,155.88999938964844,158.42999267578125,154.3800048828125,155.66000366210938,148.19908142089844,836100,,,,,,,,
2020-07-22,157.35000610351562,159.36000061035156,156.42999267578125,158.24000549316406,150.65548706054688,666000,,,,,,,,
2020-07-23,158.35000610351562,159.9199981689453,153.75,156.08999633789062,148.6084747314453,792700,,,,,,,,
2020-07-24,157.0,158.72999572753906,156.00999450683594,158.5399932861328,150.94105529785156,662200,,,,,,,,
2020-07-27,163.83999633789062,165.97999572753906,161.8000030517578,163.36000061035156,155.53004455566406,1346800,,,,,,,,
2020-07-28,160.58999633789062,164.88999938964844,159.6199951171875,163.39999389648438,155.56809997558594,622100,,,,,,,,
2020-07-29,163.3800048828125,163.66000366210938,158.85000610351562,161.57000732421875,153.82582092285156,808000,,,,,,,,
2020-07-30,159.35000610351562,160.5,155.13999938964844,157.52999877929688,149.97946166992188,879100,,,,,,,,
2020-07-31,159.4600067138672,160.49000549316406,158.3000030517578,159.85000610351562,152.1882781982422,565400,,,,,,,,
2020-08-03,160.72999572753906,161.22999572753906,155.80999755859375,157.5500030517578,149.99851989746094,560200,,,,,,,,
2020-08-04,157.94000244140625,163.07000732421875,156.6300048828125,162.91000366210938,155.10159301757812,966600,,,,,,,,
2020-08-05,166.11000061035156,166.11000061035156,160.00999450683594,160.55999755859375,152.8642578125,1100500,,,,,,,,
2020-08-06,163.94000244140625,164.4499969482422,153.57000732421875,156.32000732421875,148.82748413085938,1184100,,,,,,,,
2020-08-07,153.82000732421875,156.3699951171875,152.5800018310547,153.57000732421875,146.20928955078125,706300,,,,,,,,
2020-08-10,155.4499969482422,158.57000732421875,152.10000610351562,152.6999969482422,145.3809814453125,682100,,,,,,,,
2020-08-11,146.35000610351562,148.66000366210938,141.25999450683594,142.47999572753906,135.65081787109375,1656800,,,,,,,,
2020-08-12,145.36000061035156,148.24000549316406,143.72999572753906,144.22999572753906,137.3169708251953,1083800,,,,,,,,
2020-08-13,146.30999755859375,149.80999755859375,145.1999969482422,148.02000427246094,140.92527770996094,885000,,,,,,,,
2020-08-14,148.10000610351562,148.3000030517578,145.4199981689453,147.4199981689453,140.35403442382812,689800,,,,,,,,
2020-08-17,152.14999389648438,153.14999389648438,150.14999389648438,152.89999389648438,145.5713653564453,725000,,,,,,,,
2020-08-18,156.72999572753906,156.77999877929688,149.94000244140625,151.64999389648438,144.38128662109375,710700,,,,,,,,
2020-08-19,150.77999877929688,152.3300018310547,147.47999572753906,148.05999755859375,140.96337890625,650900,,,,,,,,
2020-08-20,147.86000061035156,152.22000122070312,147.30999755859375,151.17999267578125,143.9337921142578,514000,,,,,,,,
2020-08-21,149.16000366210938,149.1699981689453,146.0,148.52999877929688,141.4108428955078,472200,,,,,,,,
2020-08-24,149.74000549316406,150.17999267578125,146.22999572753906,146.5,139.4781494140625,418500,,,,,,,,
2020-08-25,146.63999938964844,147.3800048828125,143.55999755859375,147.32000732421875,140.25885009765625,858500,,,,,,,,
2020-08-26,145.2100067138672,151.13999938964844,145.2100067138672,150.55999755859375,143.34352111816406,562600,,,,,,,,
2020-08-27,153.11000061035156,153.4600067138672,146.63999938964844,148.6300048828125,141.5060577392578,590800,,,,,,,,
2020-08-28,151.00999450683594,151.72999572753906,149.0800018310547,149.17999267578125,142.0296630859375,562900,,,,,,,,
2020-08-31,150.0,152.3800048828125,149.35000610351562,150.47999572753906,143.2673797607422,695800,,,,,,,,
2020-09-01,153.1199951171875,153.27000427246094,146.49000549316406,148.97000122070312,141.82974243164062,552900,,,,,,,,
2020-09-02,148.0,150.61000061035156,145.38999938964844,149.97999572753906,142.7913360595703,600700,,,,,,,,
2020-09-03,149.61000061035156,150.47999572753906,144.6699981689453,148.08999633789062,140.99195861816406,855600,,,,,,,,
2020-09-04,147.00999450683594,147.94000244140625,142.22000122070312,145.6999969482422,138.7164764404297,818200,,,,,,,,
2020-09-08,142.50999450683594,147.94000244140625,140.42999267578125,145.22999572753906,138.26904296875,671600,,,,,,,,
2020-09-09,147.02999877929688,151.25,146.50999450683594,150.3699951171875,143.41944885253906,1360500,,,,,,,,
2020-09-10,151.92999267578125,151.92999267578125,145.9499969482422,146.41000366210938,139.64248657226562,768500,,,,,,,,
2020-09-11,147.5,148.6999969482422,144.22999572753906,144.9199981689453,138.22134399414062,570000,,,,,,,,
2020-09-14,145.8699951171875,147.75,145.75999450683594,147.2899932861328,140.48178100585938,635800,,,,,,,,
2020-09-15,149.89999389648438,150.3300018310547,147.1199951171875,148.17999267578125,141.3306121826172,604300,,,,,,,,
2020-09-16,149.52999877929688,149.89999389648438,146.74000549316406,147.27999877929688,140.4722137451172,965300,,,,,,,,
2020-09-17,144.22000122070312,146.97999572753906,142.9199981689453,146.36000061035156,139.59475708007812,654100,,,,,,,,
2020-09-18,146.97000122070312,147.58999633789062,142.57000732421875,142.83999633789062,136.23748779296875,1695400,,,,,,,,
2020-09-21,140.89999389648438,142.89999389648438,138.2100067138672,141.36000061035156,134.82589721679688,1053400,,,,,,,,
2020-09-22,142.27000427246094,143.86000061035156,140.6300048828125,142.27999877929688,135.703369140625,620100,,,,,,,,
2020-09-23,140.69000244140625,141.4600067138672,135.39999389648438,135.80999755859375,129.5324249267578,1039900,,,,,,,,
2020-09-24,135.0,140.5500030517578,134.74000549316406,139.35000610351562,132.9088134765625,961400,,,,,,,,
2020-09-25,138.6199951171875,139.25,136.8000030517578,138.6699981689453,132.26026916503906,605800,,,,,,,,
2020-09-28,139.2100067138672,140.33999633789062,136.99000549316406,138.75999450683594,132.34603881835938,521100,,,,,,,,
2020-09-29,139.88999938964844,141.1199951171875,138.97999572753906,139.52000427246094,133.07095336914062,483800,,,,,,,,
2020-09-30,139.66000366210938,141.16000366210938,137.5500030517578,139.5800018310547,133.12815856933594,550800,,,,,,,,
2020-10-01,140.74000549316406,143.2899932861328,140.2899932861328,141.27000427246094,134.74002075195312,680000,,,,,,,,
2020-10-02,141.72999572753906,142.52000427246094,139.6300048828125,139.69000244140625,133.23304748535156,460900,,,,,,,,
2020-10-05,139.9600067138672,142.9499969482422,139.85000610351562,141.13999938964844,134.61605834960938,394300,,,,,,,,
2020-10-06,141.10000610351562,142.33999633789062,134.80999755859375,134.91000366210938,128.6740264892578,646700,,,,,,,,
2020-10-07,136.0399932861328,137.0,134.86000061035156,135.6300048828125,129.36077880859375,498800,,,,,,,,
2020-10-08,136.05999755859375,138.32000732421875,136.05999755859375,137.19000244140625,130.8486785888672,485600,,,,,,,,
2020-10-09,138.86000061035156,141.33999633789062,138.6999969482422,140.97000122070312,134.45391845703125,644000,,,,,,,,
2020-10-12,141.61000061035156,143.91000366210938,140.47999572753906,143.0500030517578,136.43775939941406,430200,,,,,,,,
2020-10-13,141.9499969482422,142.3300018310547,139.05999755859375,141.67999267578125,135.1310577392578,449900,,,,,,,,
2020-10-14,142.74000549316406,143.3800048828125,140.6699981689453,141.4600067138672,134.9212646484375,351900,,,,,,,,
2020-10-15,139.30999755859375,140.99000549316406,138.7899932861328,140.42999267578125,133.9388427734375,430200,,,,,,,,
2020-10-16,140.8000030517578,141.38999938964844,139.52999877929688,139.80999755859375,133.34750366210938,397200,,,,,,,,
2020-10-19,140.4199981689453,141.1300048828125,137.27999877929688,137.47999572753906,131.12525939941406,452400,,,,,,,,
2020-10-20,138.41000366210938,139.9199981689453,137.5,139.67999267578125,133.22352600097656,487900,,,,,,,,
2020-10-21,140.2100067138672,142.27000427246094,139.7899932861328,140.6699981689453,134.16775512695312,1073000,,,,,,,,
2020-10-22,139.50999450683594,140.10000610351562,137.4499969482422,139.85000610351562,133.38565063476562,459500,,,,,,,,
2020-10-23,139.1300048828125,139.7100067138672,137.69000244140625,137.99000549316406,131.61163330078125,558300,,,,,,,,
2020-10-26,137.47000122070312,139.2899932861328,135.75,135.7899932861328,129.51333618164062,462600,,,,,,,,
2020-10-27,136.22000122070312,138.3699951171875,135.8300018310547,138.0500030517578,131.66888427734375,561700,,,,,,,,
2020-10-28,135.0,135.5399932861328,132.1300048828125,132.3800048828125,126.26097869873047,1135500,,,,,,,,
2020-10-29,132.3800048828125,134.44000244140625,131.77999877929688,132.89999389648438,126.7569580078125,732300,,,,,,,,
2020-10-30,134.0500030517578,136.80999755859375,132.8300018310547,136.5500030517578,130.2382049560547,876600,,,,,,,,
2020-11-02,137.8000030517578,139.36000061035156,136.6999969482422,138.4199981689453,132.0218048095703,743600,,,,,,,,
2020-11-03,140.05999755859375,141.77999877929688,139.0500030517578,141.05999755859375,134.53976440429688,635700,,,,,,,,
2020-11-04,141.0,143.50999450683594,139.67999267578125,139.9499969482422,133.48104858398438,653800,,,,,,,,
2020-11-05,144.0500030517578,150.4199981689453,143.0,149.8300018310547,142.90438842773438,903300,,,,,,,,
2020-11-06,151.0,151.47999572753906,148.74000549316406,150.6999969482422,143.73416137695312,479000,,,,,,,,
2020-11-09,144.52000427246094,144.99000549316406,140.57000732421875,142.3300018310547,135.75103759765625,1387400,,,,,,,,
2020-11-10,143.1999969482422,143.33999633789062,135.4199981689453,135.47999572753906,129.21768188476562,1256700,,,,,,,,
2020-11-11,135.10000610351562,135.25999450683594,132.25,133.13999938964844,126.98583221435547,863300,,,,,,,,
2020-11-12,134.5800018310547,136.92999267578125,133.8699951171875,135.77000427246094,129.49429321289062,592700,,,,,,,,
2020-11-13,137.77000427246094,137.7899932861328,135.61000061035156,136.02000427246094,129.7327423095703,442300,,,,,,,,
2020-11-16,134.66000366210938,135.8800048828125,133.8000030517578,134.8000030517578,128.5691375732422,559300,,,,,,,,
2020-11-17,134.64999389648438,136.0,134.1199951171875,134.22999572753906,128.02548217773438,435600,,,,,,,,
2020-11-18,134.05999755859375,134.39999389648438,128.91000366210938,128.97999572753906,123.01814270019531,1132300,,,,,,,,
2020-11-19,127.73999786376953,128.75,126.86000061035156,127.5999984741211,121.701904296875,951600,,,,,,,,
2020-11-20,129.0,130.27999877929688,128.44000244140625,130.08999633789062,124.07682037353516,564900,,,,,,,,
2020-11-23,128.10000610351562,129.2899932861328,125.62000274658203,127.0199966430664,121.14873504638672,757300,,,,,,,,
2020-11-24,124.5,127.55999755859375,123.95999908447266,125.83999633789062,120.02326202392578,1005200,,,,,,,,
2020-11-25,127.5999984741211,131.0,127.13999938964844,130.47999572753906,124.44881439208984,1075400,,,,,,,,
2020-11-27,128.69000244140625,132.08999633789062,128.1699981689453,131.08999633789062,125.03059387207031,558400,,,,,,,,
2020-11-30,129.85000610351562,134.08999633789062,129.63999938964844,133.0399932861328,126.89048767089844,931600,,,,,,,,
2020-12-01,136.16000366210938,136.16000366210938,130.3300018310547,131.6300048828125,125.54563903808594,977700,,,,,,,,
2020-12-02,131.6300048828125,134.00999450683594,131.57000732421875,133.6300048828125,127.7054443359375,614700,,,,,,,,
2020-12-03,133.9199981689453,134.7100067138672,131.3300018310547,132.44000244140625,126.56817626953125,505200,,,,,,,,
2020-12-04,132.80999755859375,134.0800018310547,130.27999877929688,130.5500030517578,124.76199340820312,442400,,,,,,,,
2020-12-07,130.80999755859375,135.60000610351562,130.5,134.47000122070312,128.5081787109375,614500,,,,,,,,
2020-12-08,135.0,136.92999267578125,134.3699951171875,136.6199951171875,130.56289672851562,451600,,,,,,,,
2020-12-09,135.83999633789062,136.55999755859375,133.8800048828125,135.52999877929688,129.5211944580078,561500,,,,,,,,
2020-12-10,135.89999389648438,136.8800048828125,131.27999877929688,131.4600067138672,125.63166046142578,539100,,,,,,,,
2020-12-11,131.61000061035156,132.49000549316406,130.4499969482422,131.2100067138672,125.39276123046875,404700,,,,,,,,
2020-12-14,130.97000122070312,133.0,129.64999389648438,129.89999389648438,124.14081573486328,731900,,,,,,,,
2020-12-15,131.24000549316406,132.83999633789062,129.92999267578125,131.74000549316406,125.89924621582031,467400,,,,,,,,
