date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FIS')","('high', 'FIS')","('low', 'FIS')","('close', 'FIS')","('adj_close', 'FIS')","('volume', 'FIS')","('currency', '')"
2020-02-19,156.5500030517578,157.9199981689453,156.35000610351562,157.2899932861328,139.3873291015625,2328500,,,,,,,,
2020-02-20,157.0,157.2899932861328,152.9600067138672,156.77999877929688,138.9353485107422,2326700,,,,,,,,
2020-02-21,155.77999877929688,156.3699951171875,153.74000549316406,154.92999267578125,137.29591369628906,2759400,,,,,,,,
2020-02-24,150.57000732421875,152.9600067138672,149.55999755859375,150.72000122070312,133.56512451171875,3651200,,,,,,,,
2020-02-25,151.0500030517578,151.67999267578125,144.38999938964844,144.66000366210938,128.19488525390625,5343900,,,,,,,,
2020-02-26,144.97000122070312,148.1300048828125,143.55999755859375,143.89999389648438,127.5213623046875,4085900,,,,,,,,
2020-02-27,141.22999572753906,145.3800048828125,138.75,138.8699951171875,123.06387329101562,4392500,,,,,,,,
2020-02-28,135.8699951171875,141.1199951171875,135.14999389648438,139.72000122070312,123.8171157836914,8619900,,,,,,,,
2020-03-02,140.05999755859375,148.8699951171875,139.2899932861328,148.61000061035156,131.6952667236328,6618600,,,,,,,,
2020-03-03,149.05999755859375,150.44000244140625,141.60000610351562,143.08999633789062,126.80354309082031,4561500,,,,,,,,
2020-03-04,145.24000549316406,150.0,144.05999755859375,149.92999267578125,132.86500549316406,2692500,,,,,,,,
2020-03-05,145.7899932861328,147.14999389648438,141.0500030517578,142.75,126.50226593017578,4238000,,,,,,,,
2020-03-06,139.94000244140625,140.6999969482422,135.60000610351562,139.91000366210938,123.98548126220703,5042700,,,,,,,,
2020-03-09,130.1199951171875,133.8300018310547,127.0,130.0399932861328,115.2388916015625,6199900,,,,,,,,
2020-03-10,134.99000549316406,141.0,131.24000549316406,140.89999389648438,124.86280822753906,6580800,,,,,,,,
2020-03-11,136.52999877929688,138.74000549316406,131.4600067138672,132.9600067138672,117.8265609741211,4872900,,,,,,,,
2020-03-12,123.26000213623047,129.35000610351562,118.4000015258789,118.45999908447266,105.25399017333984,8314700,,,,,,,,
2020-03-13,124.5199966430664,130.72999572753906,119.25,129.89999389648438,115.41867065429688,6787400,,,,,,,,
2020-03-16,111.5,118.55999755859375,108.3499984741211,108.3499984741211,96.27104949951172,8147000,,,,,,,,
2020-03-17,110.01000213623047,116.38999938964844,105.5999984741211,113.95999908447266,101.25564575195312,7426100,,,,,,,,
2020-03-18,105.2300033569336,108.1500015258789,91.68000030517578,102.94000244140625,91.46417236328125,10211800,,,,,,,,
2020-03-19,102.0,108.5,96.93000030517578,105.2300033569336,93.49888610839844,8058800,,,,,,,,
2020-03-20,106.30000305175781,109.27999877929688,99.0999984741211,102.81999969482422,91.3575439453125,10109400,,,,,,,,
2020-03-23,100.58000183105469,104.79000091552734,98.33000183105469,102.44999694824219,91.02877807617188,8300700,,,,,,,,
2020-03-24,109.01000213623047,120.26000213623047,108.63999938964844,119.16000366210938,105.87596893310547,7863600,,,,,,,,
2020-03-25,119.45999908447266,124.73999786376953,115.05000305175781,120.37000274658203,106.95105743408203,5841200,,,,,,,,
2020-03-26,121.76000213623047,124.30000305175781,118.33999633789062,123.63999938964844,109.85651397705078,6534500,,,,,,,,
2020-03-27,119.91999816894531,124.26000213623047,117.02999877929688,120.0999984741211,106.71116638183594,3940600,,,,,,,,
2020-03-30,123.0999984741211,125.88999938964844,120.68000030517578,125.29000091552734,111.32258605957031,3758400,,,,,,,,
2020-03-31,123.9800033569336,125.11000061035156,119.0999984741211,121.63999938964844,108.0794677734375,8623600,,,,,,,,
2020-04-01,116.27999877929688,117.51000213623047,113.19000244140625,114.55999755859375,101.78875732421875,5207300,,,,,,,,
2020-04-02,113.29000091552734,118.44999694824219,112.47000122070312,117.11000061035156,104.05449676513672,3565700,,,,,,,,
2020-04-03,116.54000091552734,117.18000030517578,112.19999694824219,115.22000122070312,102.37519073486328,3741300,,,,,,,,
2020-04-06,121.7300033569336,123.72000122070312,119.3499984741211,123.0199966430664,109.3056411743164,5708200,,,,,,,,
2020-04-07,128.8300018310547,130.8300018310547,119.91000366210938,120.13999938964844,106.74669647216797,5157200,,,,,,,,
2020-04-08,121.87999725341797,126.05999755859375,120.33999633789062,124.7699966430664,110.86054992675781,3645500,,,,,,,,
2020-04-09,126.41999816894531,128.66000366210938,123.87999725341797,125.12000274658203,111.17152404785156,4682600,,,,,,,,
2020-04-13,124.16999816894531,124.6500015258789,120.41000366210938,123.5999984741211,109.82098388671875,4525600,,,,,,,,
2020-04-14,122.9000015258789,124.8499984741211,118.01000213623047,123.79000091552734,109.98979187011719,6022800,,,,,,,,
2020-04-15,121.16999816894531,121.22000122070312,117.68000030517578,120.16000366210938,106.76448822021484,4517600,,,,,,,,
2020-04-16,122.22000122070312,123.05999755859375,119.94999694824219,122.98999786376953,109.27899169921875,5082900,,,,,,,,
2020-04-17,125.73999786376953,128.22000122070312,124.36000061035156,127.95999908447266,113.69491577148438,3901100,,,,,,,,
2020-04-20,125.86000061035156,125.91999816894531,122.33000183105469,122.62000274658203,108.95022583007812,4281200,,,,,,,,
2020-04-21,120.08999633789062,120.63999938964844,117.05000305175781,117.47000122070312,104.37435913085938,3654000,,,,,,,,
2020-04-22,120.30999755859375,123.63999938964844,120.01000213623047,122.55000305175781,108.88804626464844,3016200,,,,,,,,
2020-04-23,123.27999877929688,123.86000061035156,120.87999725341797,121.18000030517578,107.6707763671875,2160100,,,,,,,,
2020-04-24,122.5,126.19000244140625,121.69999694824219,125.7300033569336,111.71353912353516,4006700,,,,,,,,
2020-04-27,126.63999938964844,128.0,124.18000030517578,127.63999938964844,113.41059875488281,3401200,,,,,,,,
2020-04-28,129.67999267578125,131.38999938964844,125.22000122070312,129.1300048828125,114.73451232910156,4376000,,,,,,,,
2020-04-29,133.0,137.19000244140625,132.1699981689453,134.2899932861328,119.31924438476562,5650100,,,,,,,,
2020-04-30,132.97999572753906,133.52000427246094,130.39999389648438,131.88999938964844,117.1867904663086,3433900,,,,,,,,
2020-05-01,128.5800018310547,130.6300048828125,128.0,129.2899932861328,114.87665557861328,2579700,,,,,,,,
2020-05-04,128.11000061035156,129.11000061035156,127.13999938964844,128.5800018310547,114.24579620361328,2622600,,,,,,,,
2020-05-05,130.5,132.80999755859375,128.9199981689453,131.9499969482422,117.24012756347656,3103700,,,,,,,,
2020-05-06,134.14999389648438,135.4499969482422,131.82000732421875,131.91000366210938,117.20458984375,4160000,,,,,,,,
2020-05-07,130.4499969482422,134.44000244140625,128.1699981689453,129.44000244140625,115.00994873046875,5933600,,,,,,,,
2020-05-08,131.16000366210938,134.1300048828125,127.62000274658203,128.22999572753906,113.934814453125,4530100,,,,,,,,
2020-05-11,127.27999877929688,130.4499969482422,126.22000122070312,128.24000549316406,113.94371795654297,4449700,,,,,,,,
2020-05-12,128.8699951171875,130.3800048828125,127.7699966430664,127.91000366210938,113.65050506591797,3356900,,,,,,,,
2020-05-13,128.10000610351562,130.2899932861328,126.11000061035156,127.48999786376953,113.2773208618164,6441600,,,,,,,,
2020-05-14,125.94000244140625,130.1999969482422,125.58000183105469,129.77000427246094,115.30315399169922,5089300,,,,,,,,
2020-05-15,129.0399932861328,132.63999938964844,128.02000427246094,132.22000122070312,117.4800033569336,3965900,,,,,,,,
2020-05-18,135.0500030517578,139.6199951171875,134.97999572753906,136.33999633789062,121.14073944091797,4653300,,,,,,,,
2020-05-19,135.41000366210938,138.0,135.19000244140625,135.44000244140625,120.341064453125,2427100,,,,,,,,
2020-05-20,137.36000061035156,139.8300018310547,136.50999450683594,138.11000061035156,122.71339416503906,3007100,,,,,,,,
2020-05-21,137.72000122070312,138.41000366210938,135.57000732421875,136.5,121.28289031982422,4023400,,,,,,,,
2020-05-22,136.64999389648438,137.02000427246094,135.27000427246094,136.16000366210938,120.98075103759766,1894000,,,,,,,,
2020-05-26,140.0,140.5800018310547,136.38999938964844,136.60000610351562,121.3717269897461,3253600,,,,,,,,
2020-05-27,138.00999450683594,138.44000244140625,134.67999267578125,138.02999877929688,122.64232635498047,3096800,,,,,,,,
2020-05-28,139.02000427246094,140.3000030517578,138.02999877929688,138.3699951171875,122.94440460205078,2803700,,,,,,,,
2020-05-29,138.5500030517578,139.35000610351562,136.4499969482422,138.8300018310547,123.35311126708984,3804200,,,,,,,,
2020-06-01,138.91000366210938,139.52000427246094,137.8699951171875,138.8699951171875,123.3886947631836,2028200,,,,,,,,
2020-06-02,139.5,139.97000122070312,137.69000244140625,138.9600067138672,123.46865844726562,5925600,,,,,,,,
2020-06-03,139.5500030517578,140.0,137.85000610351562,139.57000732421875,124.01065826416016,3268300,,,,,,,,
2020-06-04,138.8699951171875,139.5,134.38999938964844,136.27000427246094,121.07853698730469,4680800,,,,,,,,
2020-06-05,138.50999450683594,143.2100067138672,136.7100067138672,143.07000732421875,127.12049102783203,4920700,,,,,,,,
2020-06-08,142.4199981689453,143.39999389648438,140.52000427246094,142.57000732421875,126.67620086669922,3135100,,,,,,,,
2020-06-09,142.00999450683594,143.05999755859375,141.0800018310547,141.3699951171875,125.60997009277344,2322400,,,,,,,,
2020-06-10,141.88999938964844,142.58999633789062,139.66000366210938,141.22000122070312,125.47667694091797,2786700,,,,,,,,
2020-06-11,138.16000366210938,139.02000427246094,134.2100067138672,134.22999572753906,119.56227111816406,3560100,,,,,,,,
2020-06-12,137.3300018310547,138.5,134.0500030517578,137.0800018310547,122.10083770751953,3495400,,,,,,,,
2020-06-15,134.25999450683594,138.74000549316406,133.72000122070312,137.44000244140625,122.4215087890625,4925900,,,,,,,,
2020-06-16,141.41000366210938,143.00999450683594,139.11000061035156,140.5800018310547,125.2183837890625,5258200,,,,,,,,
2020-06-17,138.55999755859375,141.1999969482422,138.24000549316406,138.58999633789062,123.44581604003906,3585100,,,,,,,,
2020-06-18,137.85000610351562,140.91000366210938,137.85000610351562,139.9499969482422,124.65724182128906,2072200,,,,,,,,
2020-06-19,142.27999877929688,142.8000030517578,135.0,135.0,120.24813079833984,6306300,,,,,,,,
2020-06-22,135.64999389648438,139.25,135.16000366210938,138.9499969482422,123.76649475097656,3170800,,,,,,,,
2020-06-23,140.69000244140625,140.69000244140625,137.49000549316406,137.9600067138672,122.88469696044922,2301800,,,,,,,,
2020-06-24,137.22000122070312,137.94000244140625,131.77999877929688,132.3000030517578,117.84317016601562,5811100,,,,,,,,
2020-06-25,133.0,134.0,131.42999267578125,133.27999877929688,118.71607208251953,3267800,,,,,,,,
2020-06-26,132.75,133.61000061035156,130.22000122070312,130.50999450683594,116.2487564086914,10841600,,,,,,,,
2020-06-29,131.64999389648438,131.7899932861328,129.3800048828125,131.1699981689453,116.83666229248047,3436200,,,,,,,,
2020-06-30,131.16000366210938,134.8699951171875,130.6999969482422,134.08999633789062,119.43757629394531,3774200,,,,,,,,
2020-07-01,134.5399932861328,137.66000366210938,133.6999969482422,136.86000061035156,121.90487670898438,3299600,,,,,,,,
2020-07-02,138.5399932861328,139.49000549316406,136.47000122070312,136.77999877929688,121.83362579345703,2009700,,,,,,,,
2020-07-06,139.1699981689453,139.1699981689453,136.6999969482422,137.52999877929688,122.50164031982422,2336600,,,,,,,,
2020-07-07,136.5500030517578,139.02000427246094,135.64999389648438,136.5,121.58421325683594,3525400,,,,,,,,
2020-07-08,136.83999633789062,137.58999633789062,135.35000610351562,136.8000030517578,121.85144805908203,4408500,,,,,,,,
2020-07-09,137.11000061035156,137.55999755859375,134.07000732421875,135.7899932861328,120.95179748535156,4387900,,,,,,,,
2020-07-10,135.4600067138672,137.0800018310547,134.6300048828125,136.8800048828125,121.92269134521484,1993900,,,,,,,,
2020-07-13,138.1300048828125,138.72999572753906,135.10000610351562,135.47999572753906,120.6756591796875,3469400,,,,,,,,
2020-07-14,134.99000549316406,136.4600067138672,133.22999572753906,136.4199981689453,121.51294708251953,3600600,,,,,,,,
2020-07-15,138.0500030517578,140.92999267578125,137.55999755859375,140.42999267578125,125.08474731445312,4440100,,,,,,,,
2020-07-16,139.5399932861328,139.94000244140625,138.17999267578125,138.85000610351562,123.67743682861328,1835500,,,,,,,,
2020-07-17,139.44000244140625,141.2100067138672,138.42999267578125,140.47000122070312,125.12040710449219,2066000,,,,,,,,
2020-07-20,140.39999389648438,141.97000122070312,139.1999969482422,141.5500030517578,126.08238983154297,2328500,,,,,,,,
2020-07-21,142.49000549316406,144.1999969482422,141.99000549316406,143.39999389648438,127.73021697998047,3412400,,,,,,,,
2020-07-22,143.75999450683594,144.9600067138672,143.19000244140625,144.77000427246094,128.95054626464844,2083000,,,,,,,,
2020-07-23,144.91000366210938,148.1699981689453,144.19000244140625,144.99000549316406,129.146484375,3354800,,,,,,,,
2020-07-24,144.0399932861328,144.6199951171875,142.67999267578125,143.6999969482422,127.99746704101562,2435900,,,,,,,,
2020-07-27,143.60000610351562,144.72999572753906,142.3300018310547,143.44000244140625,127.76585388183594,2733900,,,,,,,,
2020-07-28,142.9600067138672,144.08999633789062,142.39999389648438,142.6300048828125,127.04436492919922,1842100,,,,,,,,
2020-07-29,142.69000244140625,145.17999267578125,141.91000366210938,144.72999572753906,128.91490173339844,2264000,,,,,,,,
2020-07-30,142.61000061035156,145.52000427246094,142.02000427246094,145.1999969482422,129.33355712890625,2697500,,,,,,,,
2020-07-31,144.88999938964844,146.39999389648438,144.19000244140625,146.30999755859375,130.3222198486328,3557100,,,,,,,,
2020-08-03,147.1199951171875,149.36000061035156,146.8800048828125,148.92999267578125,132.6559295654297,4490100,,,,,,,,
2020-08-04,146.72999572753906,149.25999450683594,145.0,147.1999969482422,131.11497497558594,6052200,,,,,,,,
2020-08-05,148.47999572753906,148.8800048828125,145.02000427246094,146.5,130.49148559570312,6465100,,,,,,,,
2020-08-06,145.82000732421875,147.69000244140625,145.47999572753906,147.0,130.93690490722656,4396900,,,,,,,,
2020-08-07,146.22999572753906,147.97999572753906,145.39999389648438,147.77999877929688,131.63160705566406,3380100,,,,,,,,
2020-08-10,148.0,148.42999267578125,145.24000549316406,146.16000366210938,130.1885986328125,3389800,,,,,,,,
2020-08-11,146.4199981689453,146.57000732421875,142.7100067138672,143.0500030517578,127.4184799194336,2843200,,,,,,,,
2020-08-12,143.74000549316406,144.89999389648438,143.14999389648438,143.82000732421875,128.10435485839844,2216500,,,,,,,,
2020-08-13,142.75,145.61000061035156,142.75,145.1999969482422,129.33355712890625,2854900,,,,,,,,
2020-08-14,145.1300048828125,145.3000030517578,143.1999969482422,143.8800048828125,128.1577606201172,1749900,,,,,,,,
2020-08-17,144.5800018310547,145.55999755859375,143.8000030517578,144.27000427246094,128.50515747070312,2631300,,,,,,,,
2020-08-18,144.89999389648438,145.00999450683594,142.82000732421875,143.80999755859375,128.09539794921875,3792900,,,,,,,,
2020-08-19,145.0,145.0,142.4499969482422,142.61000061035156,127.02656555175781,3700300,,,,,,,,
2020-08-20,141.6300048828125,142.14999389648438,140.6999969482422,141.24000549316406,125.80623626708984,3496700,,,,,,,,
2020-08-21,141.32000732421875,142.47999572753906,140.6999969482422,141.8000030517578,126.30504608154297,3310000,,,,,,,,
2020-08-24,143.22000122070312,143.22999572753906,140.22999572753906,141.6699981689453,126.18926239013672,3145900,,,,,,,,
2020-08-25,141.9600067138672,145.4600067138672,140.8300018310547,145.3699951171875,129.4849853515625,2649300,,,,,,,,
2020-08-26,145.75,148.5399932861328,144.69000244140625,147.88999938964844,131.7296142578125,4660100,,,,,,,,
2020-08-27,148.75999450683594,151.4499969482422,147.66000366210938,151.1999969482422,134.6779022216797,4061900,,,,,,,,
2020-08-28,151.08999633789062,152.52000427246094,150.32000732421875,152.47000122070312,135.80909729003906,2512300,,,,,,,,
2020-08-31,152.47000122070312,152.47000122070312,150.6999969482422,150.85000610351562,134.3661346435547,3896500,,,,,,,,
2020-09-01,150.75,152.52999877929688,150.36000061035156,152.35000610351562,135.7022247314453,2640000,,,,,,,,
2020-09-02,152.5,156.72999572753906,151.55999755859375,155.75999450683594,138.73960876464844,3186700,,,,,,,,
2020-09-03,154.52000427246094,154.69000244140625,148.85000610351562,150.89999389648438,134.41065979003906,2512500,,,,,,,,
2020-09-04,151.00999450683594,151.47999572753906,145.85000610351562,148.0,131.8275909423828,3205600,,,,,,,,
2020-09-08,144.77000427246094,147.02999877929688,144.0,145.6999969482422,129.77890014648438,4134000,,,,,,,,
2020-09-09,147.60000610351562,149.47000122070312,145.77999877929688,148.5,132.27291870117188,3693500,,,,,,,,
2020-09-10,149.05999755859375,150.5399932861328,145.19000244140625,145.86000061035156,130.22833251953125,2206200,,,,,,,,
2020-09-11,145.8000030517578,146.67999267578125,142.72999572753906,144.22999572753906,128.77301025390625,2586500,,,,,,,,
2020-09-14,145.69000244140625,147.57000732421875,144.77999877929688,146.22999572753906,130.55868530273438,2848200,,,,,,,,
2020-09-15,147.6199951171875,149.10000610351562,146.9600067138672,148.5,132.5854034423828,2112600,,,,,,,,
2020-09-16,149.69000244140625,150.8300018310547,148.60000610351562,148.6699981689453,132.73721313476562,2691400,,,,,,,,
2020-09-17,145.75,148.89999389648438,145.4600067138672,148.80999755859375,132.86216735839844,2907400,,,,,,,,
2020-09-18,148.50999450683594,149.94000244140625,145.5,146.64999389648438,130.9337158203125,3620100,,,,,,,,
2020-09-21,144.07000732421875,144.5399932861328,141.1999969482422,144.02000427246094,128.58554077148438,2950500,,,,,,,,
2020-09-22,144.22000122070312,146.61000061035156,142.99000549316406,146.19000244140625,130.52296447753906,2106600,,,,,,,,
2020-09-23,146.39999389648438,146.64999389648438,143.2100067138672,143.61000061035156,128.21949768066406,1875600,,,,,,,,
2020-09-24,143.25999450683594,145.3800048828125,138.4600067138672,144.2100067138672,128.7552032470703,3426700,,,,,,,,
2020-09-25,143.1699981689453,146.63999938964844,142.3000030517578,146.0,130.35336303710938,2023700,,,,,,,,
2020-09-28,147.6300048828125,148.75999450683594,147.1199951171875,147.92999267578125,132.07650756835938,1722700,,,,,,,,
2020-09-29,148.2899932861328,149.19000244140625,147.72999572753906,148.8000030517578,132.853271484375,2018200,,,,,,,,
2020-09-30,148.75,149.27999877929688,145.9199981689453,147.2100067138672,131.43368530273438,3403100,,,,,,,,
2020-10-01,148.99000549316406,150.30999755859375,145.52000427246094,146.8699951171875,131.13009643554688,3731300,,,,,,,,
2020-10-02,145.05999755859375,145.9199981689453,143.02999877929688,145.14999389648438,129.5944061279297,2082200,,,,,,,,
2020-10-05,146.1300048828125,146.88999938964844,144.24000549316406,145.57000732421875,129.96945190429688,2158700,,,,,,,,
2020-10-06,145.57000732421875,147.97999572753906,144.02000427246094,144.3699951171875,128.89805603027344,3034400,,,,,,,,
2020-10-07,145.74000549316406,146.27000427246094,144.02000427246094,144.60000610351562,129.10340881347656,3226100,,,,,,,,
2020-10-08,146.27999877929688,146.91000366210938,145.1699981689453,146.60000610351562,130.88905334472656,1995300,,,,,,,,
2020-10-09,147.52999877929688,149.1699981689453,146.8300018310547,149.02999877929688,133.05865478515625,2793600,,,,,,,,
2020-10-12,149.60000610351562,150.27999877929688,148.27999877929688,149.19000244140625,133.2014617919922,2969200,,,,,,,,
2020-10-13,149.52000427246094,149.97999572753906,145.30999755859375,145.9600067138672,130.31765747070312,2432000,,,,,,,,
2020-10-14,146.32000732421875,146.8000030517578,143.00999450683594,144.07000732421875,128.63018798828125,2337800,,,,,,,,
2020-10-15,141.57000732421875,143.88999938964844,140.75999450683594,143.8800048828125,128.46054077148438,3528300,,,,,,,,
2020-10-16,144.13999938964844,146.08999633789062,143.77000427246094,143.8800048828125,128.46054077148438,3520800,,,,,,,,
2020-10-19,144.25,144.67999267578125,139.25999450683594,139.77999877929688,124.79995727539062,2931900,,,,,,,,
2020-10-20,140.0800018310547,142.14999389648438,139.39999389648438,140.6999969482422,125.62133026123047,2726700,,,,,,,,
2020-10-21,140.4600067138672,142.55999755859375,140.02000427246094,141.41000366210938,126.25527954101562,1897500,,,,,,,,
2020-10-22,141.36000061035156,143.19000244140625,140.19000244140625,142.72000122070312,127.42486572265625,1745600,,,,,,,,
2020-10-23,144.30999755859375,144.94000244140625,142.92999267578125,144.39999389648438,128.92478942871094,2971000,,,,,,,,
2020-10-26,142.50999450683594,142.9600067138672,138.27000427246094,139.4199981689453,124.47852325439453,2613500,,,,,,,,
2020-10-27,140.19000244140625,141.52000427246094,137.72000122070312,137.86000061035156,123.08573150634766,3162500,,,,,,,,
2020-10-28,135.6199951171875,136.14999389648438,132.27000427246094,132.50999450683594,118.30905151367188,4285600,,,,,,,,
2020-10-29,122.87999725341797,129.11000061035156,120.16999816894531,125.0199966430664,111.62174987792969,9668100,,,,,,,,
2020-10-30,124.47000122070312,127.6500015258789,122.86000061035156,124.58999633789062,111.23782348632812,5496100,,,,,,,,
2020-11-02,125.75,126.55000305175781,123.25,123.97000122070312,110.68428802490234,4401000,,,,,,,,
2020-11-03,125.97000122070312,129.25999450683594,125.12999725341797,128.49000549316406,114.71988677978516,3219500,,,,,,,,
2020-11-04,130.6199951171875,134.94000244140625,129.85000610351562,132.8000030517578,118.56798553466797,3558400,,,,,,,,
2020-11-05,134.7899932861328,134.88999938964844,131.69000244140625,132.58999633789062,118.3804931640625,3728400,,,,,,,,
2020-11-06,133.3800048828125,133.75,131.92999267578125,133.13999938964844,118.87152862548828,1564900,,,,,,,,
2020-11-09,141.3699951171875,146.0399932861328,140.0,141.69000244140625,126.50521850585938,6479400,,,,,,,,
2020-11-10,141.3699951171875,145.13999938964844,141.02000427246094,144.36000061035156,128.88912963867188,3466200,,,,,,,,
2020-11-11,144.13999938964844,144.24000549316406,141.6999969482422,143.5500030517578,128.16590881347656,2247600,,,,,,,,
2020-11-12,143.83999633789062,144.02999877929688,141.6999969482422,142.1699981689453,126.933837890625,2027900,,,,,,,,
2020-11-13,142.77000427246094,145.5,142.5399932861328,144.72000122070312,129.21051025390625,1926600,,,,,,,,
2020-11-16,147.0,148.25,145.8699951171875,147.88999938964844,132.0408172607422,2459500,,,,,,,,
2020-11-17,146.9600067138672,148.7899932861328,145.17999267578125,146.97000122070312,131.2194061279297,2363400,,,,,,,,
2020-11-18,146.41000366210938,146.5,144.97000122070312,144.97000122070312,129.43373107910156,2325500,,,,,,,,
2020-11-19,144.89999389648438,148.0,142.83999633789062,147.6999969482422,131.8711700439453,2997700,,,,,,,,
2020-11-20,147.39999389648438,147.5500030517578,144.11000061035156,144.1699981689453,128.71951293945312,2252500,,,,,,,,
2020-11-23,144.66000366210938,146.36000061035156,144.14999389648438,145.32000732421875,129.74623107910156,2370700,,,,,,,,
2020-11-24,146.22999572753906,149.44000244140625,145.42999267578125,148.9199981689453,132.96041870117188,2959600,,,,,,,,
2020-11-25,148.25,148.64999389648438,145.97999572753906,147.97000122070312,132.11221313476562,1689000,,,,,,,,
2020-11-27,148.8300018310547,149.7100067138672,147.7100067138672,148.27999877929688,132.3890380859375,1990400,,,,,,,,
2020-11-30,147.0,148.5,145.17999267578125,148.41000366210938,132.5050811767578,4582500,,,,,,,,
2020-12-01,149.72000122070312,151.3300018310547,149.14999389648438,150.3800048828125,134.2639923095703,3466500,,,,,,,,
2020-12-02,150.3800048828125,150.52999877929688,147.82000732421875,148.58999633789062,132.66580200195312,2962400,,,,,,,,
2020-12-03,148.67999267578125,149.13999938964844,146.63999938964844,147.27999877929688,131.49618530273438,2608300,,,,,,,,
2020-12-04,147.8300018310547,149.9499969482422,147.39999389648438,149.86000061035156,133.7996826171875,2090600,,,,,,,,
2020-12-07,150.60000610351562,151.61000061035156,149.77000427246094,150.55999755859375,134.42462158203125,3104700,,,,,,,,
2020-12-08,150.72000122070312,151.3699951171875,149.69000244140625,151.17999267578125,134.97821044921875,1879600,,,,,,,,
2020-12-09,151.1699981689453,151.1699981689453,146.77000427246094,147.77000427246094,131.93365478515625,4007600,,,,,,,,
