date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MZTI')","('high', 'MZTI')","('low', 'MZTI')","('close', 'MZTI')","('adj_close', 'MZTI')","('volume', 'MZTI')","('currency', '')"
2020-01-30,156.7100067138672,158.77999877929688,156.52999877929688,158.58999633789062,141.23080444335938,115200,,,,,,,,
2020-01-31,158.07000732421875,158.19000244140625,153.6300048828125,154.64999389648438,137.7220001220703,450000,,,,,,,,
2020-02-03,155.5500030517578,157.4199981689453,154.86000061035156,155.7899932861328,138.73728942871094,196400,,,,,,,,
2020-02-04,156.27999877929688,160.44000244140625,152.0,153.7100067138672,136.88497924804688,297700,,,,,,,,
2020-02-05,154.94000244140625,155.8699951171875,152.55999755859375,152.72000122070312,136.00328063964844,159700,,,,,,,,
2020-02-06,153.3300018310547,156.32000732421875,152.66000366210938,155.30999755859375,138.30982971191406,180400,,,,,,,,
2020-02-07,155.11000061035156,155.9199981689453,153.9199981689453,155.00999450683594,138.0426483154297,144800,,,,,,,,
2020-02-10,155.27000427246094,156.0,153.6199951171875,153.77000427246094,136.9384307861328,70500,,,,,,,,
2020-02-11,154.19000244140625,155.25,152.4600067138672,154.0,137.1431884765625,78300,,,,,,,,
2020-02-12,154.3800048828125,154.5500030517578,152.0800018310547,152.6300048828125,135.92320251464844,72200,,,,,,,,
2020-02-13,152.25999450683594,155.08999633789062,150.16000366210938,154.74000549316406,137.8022003173828,88100,,,,,,,,
2020-02-14,154.80999755859375,155.16000366210938,153.22000122070312,153.5500030517578,136.7425079345703,77600,,,,,,,,
2020-02-18,153.58999633789062,153.75999450683594,150.8000030517578,152.5,135.80740356445312,118000,,,,,,,,
2020-02-19,152.58999633789062,154.33999633789062,150.38999938964844,153.27000427246094,136.4930877685547,95800,,,,,,,,
2020-02-20,152.97999572753906,155.22999572753906,152.75999450683594,155.11000061035156,138.1317138671875,87700,,,,,,,,
2020-02-21,155.22000122070312,157.22999572753906,154.35000610351562,156.9499969482422,139.77027893066406,482000,,,,,,,,
2020-02-24,154.7100067138672,155.41000366210938,152.5,154.02999877929688,137.16995239257812,103000,,,,,,,,
2020-02-25,154.61000061035156,157.8699951171875,152.39999389648438,153.7100067138672,136.88497924804688,210700,,,,,,,,
2020-02-26,154.17999267578125,155.25,150.10000610351562,150.77999877929688,134.27569580078125,590600,,,,,,,,
2020-02-27,149.0,149.75,145.8000030517578,146.3000030517578,130.28607177734375,155900,,,,,,,,
2020-02-28,143.49000549316406,145.32000732421875,140.3000030517578,144.4499969482422,128.6385498046875,230400,,,,,,,,
2020-03-02,144.75999450683594,149.7899932861328,143.7899932861328,149.25999450683594,132.92202758789062,162200,,,,,,,,
2020-03-03,148.74000549316406,151.08999633789062,146.24000549316406,148.88999938964844,132.592529296875,148800,,,,,,,,
2020-03-04,150.17999267578125,152.08999633789062,148.0399932861328,151.89999389648438,135.27310180664062,102300,,,,,,,,
2020-03-05,149.08999633789062,149.75,146.07000732421875,149.1199951171875,133.41213989257812,154400,,,,,,,,
2020-03-06,146.16000366210938,150.6199951171875,145.1199951171875,150.27000427246094,134.4410400390625,108000,,,,,,,,
2020-03-09,144.49000549316406,150.19000244140625,140.58999633789062,142.9600067138672,127.90108489990234,128300,,,,,,,,
2020-03-10,145.0,147.5399932861328,140.0,146.27999877929688,130.8712921142578,128100,,,,,,,,
2020-03-11,143.63999938964844,145.0500030517578,139.77000427246094,144.3800048828125,129.1714630126953,223600,,,,,,,,
2020-03-12,139.0500030517578,139.74000549316406,129.80999755859375,133.74000549316406,119.65228271484375,216500,,,,,,,,
2020-03-13,135.0800018310547,147.9499969482422,133.77000427246094,147.9199981689453,132.3385772705078,253000,,,,,,,,
2020-03-16,130.08999633789062,151.38999938964844,130.08999633789062,135.10000610351562,120.8689956665039,170100,,,,,,,,
2020-03-17,137.3300018310547,156.5500030517578,131.2899932861328,154.27999877929688,138.0286102294922,225300,,,,,,,,
2020-03-18,148.64999389648438,157.86000061035156,147.6999969482422,153.5,137.330810546875,172900,,,,,,,,
2020-03-19,152.63999938964844,166.30999755859375,149.4600067138672,164.10000610351562,146.8142547607422,206400,,,,,,,,
2020-03-20,164.0,164.27999877929688,135.02000427246094,136.72999572753906,122.32733154296875,291000,,,,,,,,
2020-03-23,138.02000427246094,139.89999389648438,125.01000213623047,125.16999816894531,111.98499298095703,203100,,,,,,,,
2020-03-24,128.24000549316406,129.0800018310547,119.5,127.91999816894531,114.44532012939453,311700,,,,,,,,
2020-03-25,127.5199966430664,130.4600067138672,114.55000305175781,129.58999633789062,115.93939971923828,816700,,,,,,,,
2020-03-26,130.50999450683594,137.27999877929688,130.50999450683594,137.02000427246094,122.58673858642578,157100,,,,,,,,
2020-03-27,134.0399932861328,138.3000030517578,130.5800018310547,133.6999969482422,119.61648559570312,113800,,,,,,,,
2020-03-30,135.63999938964844,138.44000244140625,133.25,137.83999633789062,123.32038116455078,153100,,,,,,,,
2020-03-31,137.6699981689453,148.41000366210938,136.88999938964844,144.63999938964844,129.40411376953125,241700,,,,,,,,
2020-04-01,140.52999877929688,141.80999755859375,133.52999877929688,135.0500030517578,120.82425689697266,144500,,,,,,,,
2020-04-02,133.13999938964844,135.82000732421875,126.80999755859375,127.98999786376953,114.5079345703125,180700,,,,,,,,
2020-04-03,126.70999908447266,126.83000183105469,116.87000274658203,124.4800033569336,111.36767578125,460100,,,,,,,,
2020-04-06,127.9800033569336,133.22000122070312,122.9800033569336,132.22999572753906,118.30133056640625,243200,,,,,,,,
2020-04-07,134.10000610351562,136.0500030517578,125.05999755859375,126.06999969482422,112.7901840209961,245300,,,,,,,,
2020-04-08,129.1699981689453,132.6199951171875,124.43000030517578,130.83999633789062,117.05773162841797,212200,,,,,,,,
2020-04-09,132.8300018310547,135.8800048828125,131.88999938964844,133.2100067138672,119.1781005859375,103300,,,,,,,,
2020-04-13,132.41000366210938,133.1699981689453,127.55000305175781,129.10000610351562,115.50101470947266,109100,,,,,,,,
2020-04-14,131.88999938964844,135.1199951171875,131.0,134.8300018310547,120.62741088867188,150500,,,,,,,,
2020-04-15,133.4199981689453,135.5399932861328,130.16000366210938,134.27999877929688,120.1353759765625,155100,,,,,,,,
2020-04-16,135.85000610351562,141.0,134.5399932861328,140.6199951171875,125.80753326416016,170500,,,,,,,,
2020-04-17,144.8300018310547,145.80999755859375,141.5500030517578,143.27999877929688,128.1873321533203,151600,,,,,,,,
2020-04-20,142.1999969482422,146.27999877929688,140.94000244140625,143.4600067138672,128.34837341308594,176700,,,,,,,,
2020-04-21,140.94000244140625,144.0500030517578,135.30999755859375,135.9600067138672,121.63839721679688,167900,,,,,,,,
2020-04-22,137.64999389648438,139.02999877929688,135.33999633789062,135.69000244140625,121.3968505859375,104200,,,,,,,,
2020-04-23,135.00999450683594,135.00999450683594,132.66000366210938,133.1999969482422,119.16912078857422,123300,,,,,,,,
2020-04-24,134.44000244140625,136.11000061035156,132.50999450683594,135.49000549316406,121.2179183959961,93000,,,,,,,,
2020-04-27,137.10000610351562,141.52999877929688,135.0500030517578,139.22999572753906,124.5639419555664,117900,,,,,,,,
2020-04-28,141.49000549316406,144.0399932861328,138.74000549316406,140.75,125.92386627197266,130900,,,,,,,,
2020-04-29,142.86000061035156,146.7899932861328,140.3000030517578,143.83999633789062,128.68836975097656,146600,,,,,,,,
2020-04-30,141.97999572753906,141.97999572753906,134.35000610351562,134.6300048828125,120.44851684570312,380200,,,,,,,,
2020-05-01,132.57000732421875,136.44000244140625,131.9600067138672,135.0399932861328,120.8153076171875,234200,,,,,,,,
2020-05-04,134.99000549316406,136.36000061035156,132.00999450683594,134.9600067138672,120.74375915527344,154400,,,,,,,,
2020-05-05,142.7899932861328,147.60000610351562,138.38999938964844,142.6300048828125,127.6058120727539,304300,,,,,,,,
2020-05-06,142.97999572753906,144.02999877929688,141.25,141.8000030517578,126.86327362060547,185900,,,,,,,,
2020-05-07,143.35000610351562,144.39999389648438,138.07000732421875,139.4600067138672,124.7697525024414,136900,,,,,,,,
2020-05-08,141.39999389648438,146.50999450683594,140.22000122070312,146.3000030517578,130.8892364501953,132600,,,,,,,,
2020-05-11,145.50999450683594,148.97999572753906,145.50999450683594,146.8000030517578,131.33657836914062,187600,,,,,,,,
2020-05-12,146.77999877929688,147.4600067138672,144.83999633789062,145.0500030517578,129.77090454101562,133600,,,,,,,,
2020-05-13,144.61000061035156,145.94000244140625,142.3300018310547,145.67999267578125,130.3345184326172,148900,,,,,,,,
2020-05-14,143.4199981689453,145.05999755859375,141.8000030517578,143.50999450683594,128.39309692382812,133900,,,,,,,,
2020-05-15,142.89999389648438,147.83999633789062,142.89999389648438,145.44000244140625,130.11981201171875,406000,,,,,,,,
2020-05-18,147.25,149.27000427246094,145.8300018310547,148.25,132.63381958007812,115400,,,,,,,,
2020-05-19,147.24000549316406,150.33999633789062,145.57000732421875,145.69000244140625,130.34349060058594,140200,,,,,,,,
2020-05-20,147.39999389648438,148.1999969482422,145.13999938964844,145.4600067138672,130.13772583007812,115100,,,,,,,,
2020-05-21,144.85000610351562,146.97000122070312,142.72999572753906,143.27999877929688,128.1873321533203,137000,,,,,,,,
2020-05-22,143.0399932861328,144.74000549316406,142.10000610351562,142.80999755859375,127.766845703125,73100,,,,,,,,
2020-05-26,146.2100067138672,150.7899932861328,145.5,148.32000732421875,132.69642639160156,149500,,,,,,,,
2020-05-27,150.9600067138672,156.6199951171875,148.72999572753906,155.91000366210938,139.48692321777344,273000,,,,,,,,
2020-05-28,158.16000366210938,159.41000366210938,151.32000732421875,153.47999572753906,137.3129119873047,603200,,,,,,,,
2020-05-29,152.02999877929688,154.07000732421875,149.14999389648438,153.4600067138672,137.29498291015625,174700,,,,,,,,
2020-06-01,154.8000030517578,155.25,152.02000427246094,154.11000061035156,137.87657165527344,115400,,,,,,,,
2020-06-02,153.99000549316406,154.2100067138672,151.64999389648438,153.22999572753906,137.08924865722656,57200,,,,,,,,
2020-06-03,154.88999938964844,156.14999389648438,153.10000610351562,155.0,138.6728057861328,105200,,,,,,,,
2020-06-04,153.8300018310547,156.41000366210938,153.8300018310547,155.6699981689453,139.272216796875,111300,,,,,,,,
2020-06-05,158.6999969482422,165.75,158.00999450683594,165.50999450683594,148.07571411132812,185600,,,,,,,,
2020-06-08,165.0800018310547,168.2100067138672,164.77000427246094,167.22999572753906,150.25001525878906,181700,,,,,,,,
2020-06-09,165.6699981689453,166.0800018310547,162.8699951171875,163.3800048828125,146.79090881347656,169800,,,,,,,,
2020-06-10,164.1999969482422,165.13999938964844,160.6300048828125,163.5399932861328,146.9346466064453,176700,,,,,,,,
2020-06-11,160.6199951171875,161.67999267578125,154.72999572753906,155.24000549316406,139.4774169921875,157000,,,,,,,,
2020-06-12,159.02000427246094,159.14999389648438,152.6999969482422,154.97000122070312,139.23484802246094,126400,,,,,,,,
2020-06-15,153.16000366210938,160.24000549316406,152.49000549316406,160.2100067138672,143.94276428222656,144500,,,,,,,,
2020-06-16,163.41000366210938,164.91000366210938,158.0,158.25,142.1818389892578,111000,,,,,,,,
2020-06-17,159.47999572753906,163.0399932861328,157.27999877929688,158.1699981689453,142.10989379882812,137400,,,,,,,,
2020-06-18,158.00999450683594,159.0,155.11000061035156,155.7899932861328,139.9715118408203,95000,,,,,,,,
2020-06-19,156.8300018310547,159.8300018310547,154.16000366210938,154.72000122070312,139.01019287109375,210900,,,,,,,,
2020-06-22,153.6699981689453,153.8000030517578,151.63999938964844,152.72000122070312,137.21328735351562,90000,,,,,,,,
2020-06-23,153.0,154.05999755859375,148.47000122070312,150.88999938964844,135.569091796875,189100,,,,,,,,
2020-06-24,150.24000549316406,152.6300048828125,148.36000061035156,150.2899932861328,135.030029296875,501700,,,,,,,,
2020-06-25,149.5399932861328,152.5,149.35000610351562,151.8300018310547,136.41372680664062,144900,,,,,,,,
2020-06-26,151.3300018310547,152.10000610351562,146.74000549316406,147.02000427246094,132.0920867919922,332800,,,,,,,,
2020-06-29,148.1300048828125,153.6999969482422,147.67999267578125,151.6699981689453,136.2698974609375,114600,,,,,,,,
2020-06-30,151.7100067138672,155.4600067138672,151.7100067138672,154.99000549316406,139.2528076171875,114700,,,,,,,,
2020-07-01,154.1999969482422,156.77999877929688,153.3300018310547,154.88999938964844,139.1629638671875,123200,,,,,,,,
2020-07-02,157.16000366210938,159.30999755859375,156.8300018310547,157.5500030517578,141.55287170410156,122100,,,,,,,,
2020-07-06,159.5800018310547,160.83999633789062,158.02000427246094,158.6699981689453,142.55917358398438,115700,,,,,,,,
2020-07-07,157.47000122070312,159.72999572753906,157.47000122070312,158.5,142.40638732910156,67400,,,,,,,,
2020-07-08,158.47000122070312,158.77000427246094,153.61000061035156,156.6199951171875,140.71728515625,65200,,,,,,,,
2020-07-09,155.74000549316406,156.35000610351562,151.4199981689453,153.1199951171875,137.5726776123047,131800,,,,,,,,
2020-07-10,154.11000061035156,157.0500030517578,152.82000732421875,156.44000244140625,140.55552673339844,77300,,,,,,,,
2020-07-13,157.00999450683594,158.0800018310547,153.6300048828125,153.86000061035156,138.23753356933594,82700,,,,,,,,
2020-07-14,153.91000366210938,156.57000732421875,152.6199951171875,156.02000427246094,140.17819213867188,76400,,,,,,,,
2020-07-15,158.47999572753906,160.0,156.55999755859375,156.89999389648438,140.96884155273438,116800,,,,,,,,
2020-07-16,156.4499969482422,159.4199981689453,156.4499969482422,158.3699951171875,142.2896270751953,87900,,,,,,,,
2020-07-17,158.39999389648438,159.3300018310547,156.6699981689453,156.75,140.83409118652344,80800,,,,,,,,
2020-07-20,155.92999267578125,157.1300048828125,153.61000061035156,156.1300048828125,140.2770538330078,62700,,,,,,,,
2020-07-21,157.5,160.64999389648438,156.82000732421875,156.92999267578125,140.99578857421875,95400,,,,,,,,
2020-07-22,156.19000244140625,159.1199951171875,154.83999633789062,158.14999389648438,142.09194946289062,101100,,,,,,,,
2020-07-23,158.80999755859375,160.16000366210938,156.9600067138672,158.77999877929688,142.657958984375,95400,,,,,,,,
2020-07-24,159.33999633789062,163.9199981689453,156.1999969482422,156.5,140.60948181152344,65900,,,,,,,,
2020-07-27,156.8800048828125,159.42999267578125,156.13999938964844,159.0,142.85565185546875,93700,,,,,,,,
2020-07-28,158.05999755859375,160.88999938964844,156.1999969482422,157.08999633789062,141.13954162597656,94300,,,,,,,,
2020-07-29,158.22999572753906,160.92999267578125,157.3300018310547,159.08999633789062,142.93650817871094,65700,,,,,,,,
2020-07-30,157.55999755859375,159.5500030517578,156.60000610351562,158.35000610351562,142.27163696289062,98600,,,,,,,,
2020-07-31,157.5,159.25999450683594,156.69000244140625,158.58999633789062,142.48724365234375,148700,,,,,,,,
2020-08-03,159.32000732421875,160.72999572753906,157.16000366210938,160.02000427246094,143.77207946777344,73900,,,,,,,,
2020-08-04,158.9199981689453,161.63999938964844,158.02999877929688,160.91000366210938,144.57167053222656,71500,,,,,,,,
2020-08-05,162.05999755859375,162.1699981689453,159.41000366210938,160.02999877929688,143.78106689453125,82800,,,,,,,,
2020-08-06,159.66000366210938,161.41000366210938,159.66000366210938,160.80999755859375,144.48182678222656,55100,,,,,,,,
2020-08-07,160.25999450683594,165.17999267578125,160.25999450683594,165.1300048828125,148.3632049560547,83200,,,,,,,,
2020-08-10,165.7899932861328,167.8300018310547,164.7100067138672,167.66000366210938,150.63632202148438,84600,,,,,,,,
2020-08-11,169.49000549316406,170.6300048828125,168.02999877929688,168.60000610351562,151.4809112548828,85500,,,,,,,,
2020-08-12,169.83999633789062,172.92999267578125,169.74000549316406,171.74000549316406,154.30206298828125,72600,,,,,,,,
2020-08-13,171.42999267578125,172.7899932861328,170.38999938964844,171.3000030517578,153.9066925048828,62300,,,,,,,,
2020-08-14,170.3699951171875,171.6699981689453,167.75,168.66000366210938,151.53477478027344,67800,,,,,,,,
2020-08-17,169.17999267578125,171.2899932861328,168.6699981689453,169.55999755859375,152.3434295654297,46000,,,,,,,,
2020-08-18,169.10000610351562,169.22000122070312,166.83999633789062,167.17999267578125,150.2050323486328,84200,,,,,,,,
2020-08-19,167.75999450683594,167.75999450683594,165.72999572753906,167.25,150.26792907714844,65400,,,,,,,,
2020-08-20,166.35000610351562,168.49000549316406,164.1999969482422,167.08999633789062,150.1241912841797,96700,,,,,,,,
2020-08-21,166.5399932861328,168.16000366210938,166.1999969482422,167.19000244140625,150.21405029296875,79900,,,,,,,,
2020-08-24,168.27000427246094,171.2100067138672,167.66000366210938,171.05999755859375,153.69110107421875,75000,,,,,,,,
2020-08-25,171.89999389648438,171.89999389648438,168.72000122070312,169.1999969482422,152.01995849609375,60600,,,,,,,,
2020-08-26,169.22000122070312,171.0,168.3800048828125,169.11000061035156,151.93907165527344,121900,,,,,,,,
2020-08-27,172.47999572753906,184.25,170.0,172.86000061035156,155.30833435058594,153200,,,,,,,,
2020-08-28,173.63999938964844,175.77000427246094,171.08999633789062,174.5500030517578,156.82672119140625,107700,,,,,,,,
2020-08-31,173.86000061035156,179.00999450683594,172.08999633789062,177.72000122070312,159.6748809814453,167900,,,,,,,,
2020-09-01,177.17999267578125,178.41000366210938,174.5500030517578,177.0500030517578,159.07290649414062,111200,,,,,,,,
2020-09-02,177.0,182.02999877929688,176.97999572753906,179.9199981689453,161.65151977539062,114700,,,,,,,,
2020-09-03,179.24000549316406,180.66000366210938,176.7899932861328,177.82000732421875,159.7647247314453,53700,,,,,,,,
2020-09-04,179.11000061035156,180.64999389648438,176.55999755859375,180.14999389648438,161.85813903808594,67300,,,,,,,,
2020-09-08,177.94000244140625,177.94000244140625,174.42999267578125,174.80999755859375,157.67300415039062,81900,,,,,,,,
2020-09-09,175.67999267578125,179.25999450683594,175.67999267578125,176.92999267578125,159.58517456054688,64000,,,,,,,,
2020-09-10,176.52000427246094,177.9499969482422,175.64999389648438,175.8300018310547,158.593017578125,70700,,,,,,,,
2020-09-11,175.8000030517578,176.8000030517578,172.83999633789062,173.66000366210938,156.63572692871094,80900,,,,,,,,
2020-09-14,173.97000122070312,177.00999450683594,171.50999450683594,176.6300048828125,159.3145751953125,73300,,,,,,,,
2020-09-15,184.97000122070312,184.97000122070312,176.92999267578125,177.4499969482422,160.05421447753906,155000,,,,,,,,
2020-09-16,177.91000366210938,181.27000427246094,177.63999938964844,179.1699981689453,161.60556030273438,95300,,,,,,,,
2020-09-17,177.19000244140625,179.1199951171875,176.97000122070312,177.83999633789062,160.4059600830078,88100,,,,,,,,
2020-09-18,179.3300018310547,181.35000610351562,176.91000366210938,179.4199981689453,161.83108520507812,282300,,,,,,,,
2020-09-21,177.1999969482422,178.33999633789062,173.80999755859375,175.6699981689453,158.44873046875,97200,,,,,,,,
2020-09-22,175.83999633789062,178.97000122070312,174.89999389648438,176.8699951171875,159.53103637695312,90400,,,,,,,,
2020-09-23,177.69000244140625,178.75999450683594,175.27999877929688,176.77000427246094,159.4408721923828,127200,,,,,,,,
2020-09-24,177.19000244140625,180.9199981689453,175.8300018310547,178.47999572753906,160.9832000732422,78100,,,,,,,,
2020-09-25,178.27999877929688,181.3300018310547,178.17999267578125,179.97000122070312,162.32713317871094,81000,,,,,,,,
2020-09-28,181.52000427246094,184.2100067138672,181.0399932861328,183.02000427246094,165.0781707763672,93200,,,,,,,,
2020-09-29,183.17999267578125,183.17999267578125,178.05999755859375,178.24000549316406,160.76673889160156,89800,,,,,,,,
2020-09-30,178.36000061035156,181.3699951171875,177.7100067138672,178.8000030517578,161.27182006835938,107000,,,,,,,,
2020-10-01,178.6999969482422,178.6999969482422,175.07000732421875,177.6300048828125,160.21653747558594,73100,,,,,,,,
2020-10-02,175.75999450683594,177.75999450683594,174.94000244140625,176.75999450683594,159.43182373046875,78600,,,,,,,,
2020-10-05,178.16000366210938,179.22000122070312,177.58999633789062,178.72000122070312,161.19967651367188,55600,,,,,,,,
2020-10-06,179.49000549316406,179.61000061035156,174.97999572753906,176.0399932861328,158.78236389160156,81600,,,,,,,,
2020-10-07,177.2100067138672,177.2100067138672,174.82000732421875,176.3300018310547,159.0439910888672,126800,,,,,,,,
2020-10-08,177.7100067138672,180.1300048828125,177.0,177.39999389648438,160.00909423828125,73600,,,,,,,,
2020-10-09,178.4600067138672,179.19000244140625,175.72999572753906,176.88999938964844,159.54905700683594,67100,,,,,,,,
2020-10-12,177.10000610351562,180.67999267578125,176.97000122070312,179.63999938964844,162.02951049804688,59700,,,,,,,,
2020-10-13,179.32000732421875,180.77000427246094,176.27999877929688,178.4600067138672,160.96517944335938,61400,,,,,,,,
2020-10-14,178.5,180.25999450683594,176.60000610351562,177.47000122070312,160.07225036621094,51300,,,,,,,,
2020-10-15,175.3699951171875,177.72999572753906,174.5399932861328,176.99000549316406,159.6392822265625,65100,,,,,,,,
2020-10-16,176.41000366210938,178.0500030517578,174.14999389648438,174.61000061035156,157.49258422851562,77000,,,,,,,,
2020-10-19,174.72000122070312,176.85000610351562,172.4499969482422,174.5,157.39340209960938,90000,,,,,,,,
2020-10-20,175.8699951171875,177.3699951171875,174.64999389648438,175.88999938964844,158.64710998535156,86600,,,,,,,,
2020-10-21,176.11000061035156,179.5800018310547,176.11000061035156,179.0800018310547,161.52438354492188,77500,,,,,,,,
2020-10-22,179.99000549316406,182.38999938964844,178.5,182.38999938964844,164.50990295410156,102000,,,,,,,,
2020-10-23,183.14999389648438,183.30999755859375,181.38999938964844,183.0,165.0601043701172,63100,,,,,,,,
2020-10-26,181.52000427246094,182.61000061035156,177.52000427246094,179.1300048828125,161.56951904296875,94700,,,,,,,,
2020-10-27,178.47999572753906,180.13999938964844,176.9499969482422,177.22999572753906,159.8557586669922,82400,,,,,,,,
2020-10-28,175.32000732421875,175.32000732421875,166.97000122070312,167.3000030517578,150.89923095703125,121400,,,,,,,,
2020-10-29,166.44000244140625,167.0399932861328,163.6699981689453,165.80999755859375,149.55532836914062,143900,,,,,,,,
2020-10-30,165.55999755859375,167.0500030517578,163.3000030517578,166.13999938964844,149.85296630859375,268700,,,,,,,,
2020-11-02,168.02000427246094,170.77000427246094,166.66000366210938,169.61000061035156,152.98275756835938,71000,,,,,,,,
2020-11-03,171.67999267578125,177.9600067138672,171.1199951171875,176.80999755859375,159.47689819335938,141700,,,,,,,,
2020-11-04,163.11000061035156,172.47999572753906,162.52999877929688,169.5399932861328,152.91961669921875,172200,,,,,,,,
2020-11-05,169.72000122070312,171.77999877929688,167.11000061035156,168.38999938964844,151.88235473632812,113800,,,,,,,,
2020-11-06,168.52999877929688,170.66000366210938,166.97999572753906,168.61000061035156,152.08079528808594,111200,,,,,,,,
2020-11-09,176.91000366210938,181.3800048828125,168.07000732421875,168.0800018310547,151.6027374267578,193800,,,,,,,,
2020-11-10,169.52000427246094,173.74000549316406,169.35000610351562,172.24000549316406,155.3549041748047,131100,,,,,,,,
2020-11-11,173.41000366210938,174.08999633789062,170.67999267578125,172.4199981689453,155.51727294921875,88200,,,,,,,,
2020-11-12,171.94000244140625,174.00999450683594,171.19000244140625,173.85000610351562,156.80711364746094,108600,,,,,,,,
2020-11-13,174.8000030517578,175.75999450683594,171.97999572753906,174.9199981689453,157.772216796875,78500,,,,,,,,
2020-11-16,177.08999633789062,179.6300048828125,175.86000061035156,179.6199951171875,162.01148986816406,91000,,,,,,,,
2020-11-17,178.14999389648438,180.47999572753906,177.64999389648438,179.88999938964844,162.25498962402344,98700,,,,,,,,
2020-11-18,179.77000427246094,180.38999938964844,177.67999267578125,178.27000427246094,160.79380798339844,123200,,,,,,,,
2020-11-19,177.35000610351562,177.35000610351562,172.25999450683594,173.52000427246094,156.50942993164062,96400,,,,,,,,
2020-11-20,171.8699951171875,173.64999389648438,170.1999969482422,173.0,156.04043579101562,132500,,,,,,,,
2020-11-23,172.67999267578125,173.25999450683594,168.89999389648438,172.61000061035156,155.68865966796875,196700,,,,,,,,
2020-11-24,174.38999938964844,176.77999877929688,171.0399932861328,175.10000610351562,157.93455505371094,252700,,,,,,,,
2020-11-25,175.36000061035156,177.67999267578125,170.5,171.2899932861328,154.49803161621094,604600,,,,,,,,
2020-11-27,170.61000061035156,171.27999877929688,167.66000366210938,170.75,154.01101684570312,91600,,,,,,,,
2020-11-30,169.42999267578125,170.8000030517578,166.67999267578125,169.3300018310547,152.730224609375,166200,,,,,,,,
2020-12-01,170.07000732421875,171.94000244140625,166.82000732421875,171.00999450683594,154.2454833984375,179900,,,,,,,,
2020-12-02,170.17999267578125,171.0500030517578,165.7100067138672,167.44000244140625,151.0254669189453,127200,,,,,,,,
2020-12-03,167.22000122070312,169.3800048828125,165.35000610351562,168.94000244140625,152.37840270996094,94900,,,,,,,,
2020-12-04,168.3000030517578,172.02999877929688,168.3000030517578,171.66000366210938,155.52223205566406,124200,,,,,,,,
2020-12-07,171.24000549316406,174.16000366210938,169.72999572753906,173.6300048828125,157.3070526123047,228400,,,,,,,,
2020-12-08,172.97000122070312,181.2899932861328,172.97000122070312,175.69000244140625,159.17337036132812,306700,,,,,,,,
2020-12-09,176.4499969482422,176.64999389648438,169.67999267578125,173.9199981689453,157.56976318359375,100800,,,,,,,,
2020-12-10,173.94000244140625,174.52000427246094,170.19000244140625,171.82000732421875,155.6671905517578,63100,,,,,,,,
2020-12-11,171.2100067138672,174.16000366210938,171.13999938964844,172.61000061035156,156.38291931152344,71700,,,,,,,,
2020-12-14,174.33999633789062,176.0399932861328,172.72000122070312,173.3699951171875,157.07147216796875,90500,,,,,,,,
