date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FIP')","('high', 'FIP')","('low', 'FIP')","('close', 'FIP')","('adj_close', 'FIP')","('volume', 'FIP')","('currency', '')"
2022-08-29,2.5,2.75,2.4600000381469727,2.690000057220459,2.4606266021728516,1166000,,,,,,,,
2022-08-30,2.609999895095825,2.7699999809265137,2.609999895095825,2.75,2.5155105590820312,1556900,,,,,,,,
2022-08-31,2.6600000858306885,2.7799999713897705,2.640000104904175,2.75,2.5155105590820312,754100,,,,,,,,
2022-09-01,2.7300000190734863,2.859999895095825,2.680000066757202,2.8399999141693115,2.5978362560272217,748900,,,,,,,,
2022-09-02,2.819999933242798,2.950000047683716,2.7699999809265137,2.880000114440918,2.634425640106201,851000,,,,,,,,
2022-09-06,2.950000047683716,3.0399999618530273,2.869999885559082,2.9700000286102295,2.7167515754699707,925900,,,,,,,,
2022-09-07,2.9600000381469727,3.200000047683716,2.950000047683716,3.0799999237060547,2.8173718452453613,2998600,,,,,,,,
2022-09-08,3.130000114440918,3.2200000286102295,3.069999933242798,3.190000057220459,2.917992353439331,1336200,,,,,,,,
2022-09-09,3.200000047683716,3.299999952316284,3.009999990463257,3.049999952316284,2.7899296283721924,2465400,,,,,,,,
2022-09-12,3.0199999809265137,3.180000066757202,2.930000066757202,2.940000057220459,2.689309597015381,1761000,,,,,,,,
2022-09-13,2.9000000953674316,3.0999999046325684,2.859999895095825,3.0399999618530273,2.780782461166382,1063700,,,,,,,,
2022-09-14,3.009999990463257,3.200000047683716,2.9800000190734863,3.0199999809265137,2.7624878883361816,688600,,,,,,,,
2022-09-15,3.0399999618530273,3.0899999141693115,2.75,2.75,2.5155105590820312,553200,,,,,,,,
2022-09-16,2.700000047683716,2.7249999046325684,2.549999952316284,2.5799999237060547,2.3600058555603027,5184600,,,,,,,,
2022-09-19,2.5899999141693115,2.75,2.559999942779541,2.7200000286102295,2.4880685806274414,624800,,,,,,,,
2022-09-20,2.7100000381469727,2.759999990463257,2.5950000286102295,2.609999895095825,2.38744854927063,399600,,,,,,,,
2022-09-21,2.7300000190734863,3.0299999713897705,2.690000057220459,2.759999990463257,2.5246574878692627,750400,,,,,,,,
2022-09-22,2.75,2.75,2.559999942779541,2.5799999237060547,2.3600058555603027,551500,,,,,,,,
2022-09-23,2.549999952316284,2.549999952316284,2.359999895095825,2.450000047683716,2.241091251373291,689700,,,,,,,,
2022-09-26,2.4100000858306885,2.509999990463257,2.2249999046325684,2.3499999046325684,2.1496174335479736,864700,,,,,,,,
2022-09-27,2.369999885559082,2.4200000762939453,2.309999942779541,2.369999885559082,2.167912721633911,372600,,,,,,,,
2022-09-28,2.3399999141693115,2.5399999618530273,2.3399999141693115,2.4600000381469727,2.2502384185791016,972900,,,,,,,,
2022-09-29,2.4600000381469727,2.4600000381469727,2.2200000286102295,2.240000009536743,2.048997402191162,648800,,,,,,,,
2022-09-30,2.259999990463257,2.4200000762939453,2.2260000705718994,2.4000000953674316,2.195354461669922,664000,,,,,,,,
2022-10-03,2.359999895095825,2.6700000762939453,2.359999895095825,2.549999952316284,2.332564353942871,2345300,,,,,,,,
2022-10-04,2.549999952316284,2.7899999618530273,2.549999952316284,2.700000047683716,2.469773769378662,643800,,,,,,,,
2022-10-05,2.6700000762939453,2.75,2.615000009536743,2.7100000381469727,2.47892165184021,469800,,,,,,,,
2022-10-06,2.6500000953674316,2.740000009536743,2.609999895095825,2.640000104904175,2.4148898124694824,236700,,,,,,,,
2022-10-07,2.5799999237060547,2.6600000858306885,2.549999952316284,2.569999933242798,2.350858688354492,866600,,,,,,,,
2022-10-10,2.690000057220459,2.809999942779541,2.549999952316284,2.700000047683716,2.469773769378662,757700,,,,,,,,
2022-10-11,2.640000104904175,2.7100000381469727,2.549999952316284,2.5999999046325684,2.3782999515533447,471300,,,,,,,,
2022-10-12,2.549999952316284,2.5799999237060547,2.4000000953674316,2.4100000858306885,2.2045023441314697,707700,,,,,,,,
2022-10-13,2.3399999141693115,2.440000057220459,2.299999952316284,2.4200000762939453,2.213648796081543,747300,,,,,,,,
2022-10-14,2.4000000953674316,2.484999895095825,2.3299999237060547,2.369999885559082,2.167912721633911,394500,,,,,,,,
2022-10-17,2.3399999141693115,2.5199999809265137,2.3399999141693115,2.5199999809265137,2.3051223754882812,912000,,,,,,,,
2022-10-18,2.549999952316284,2.640000104904175,2.5,2.5399999618530273,2.3234169483184814,358700,,,,,,,,
2022-10-19,2.5799999237060547,2.609999895095825,2.4800000190734863,2.609999895095825,2.38744854927063,733500,,,,,,,,
2022-10-20,2.5999999046325684,2.5999999046325684,2.319999933242798,2.4800000190734863,2.2685327529907227,705000,,,,,,,,
2022-10-21,2.4000000953674316,2.5299999713897705,2.375,2.4200000762939453,2.213648796081543,395600,,,,,,,,
2022-10-24,2.359999895095825,2.490000009536743,2.359999895095825,2.450000047683716,2.241091251373291,356000,,,,,,,,
2022-10-25,2.4200000762939453,2.5299999713897705,2.4189999103546143,2.4600000381469727,2.2502384185791016,223800,,,,,,,,
2022-10-26,2.430000066757202,2.4800000190734863,2.4100000858306885,2.4600000381469727,2.2502384185791016,363500,,,,,,,,
2022-10-27,2.4600000381469727,2.549999952316284,2.4200000762939453,2.5,2.286827802658081,301600,,,,,,,,
2022-10-28,2.509999990463257,2.6600000858306885,2.5,2.630000114440918,2.405742883682251,606900,,,,,,,,
2022-10-31,2.5899999141693115,2.799999952316284,2.5899999141693115,2.75,2.5155105590820312,430300,,,,,,,,
2022-11-01,2.8299999237060547,2.8399999141693115,2.7300000190734863,2.809999942779541,2.570394277572632,314300,,,,,,,,
2022-11-02,2.799999952316284,2.940000057220459,2.740000009536743,2.75,2.5155105590820312,701900,,,,,,,,
2022-11-03,2.700000047683716,2.7200000286102295,2.609999895095825,2.630000114440918,2.405742883682251,571900,,,,,,,,
2022-11-04,2.630000114440918,2.690000057220459,2.619999885559082,2.6600000858306885,2.433184862136841,674700,,,,,,,,
2022-11-07,2.6600000858306885,2.7899999618530273,2.6600000858306885,2.7100000381469727,2.47892165184021,887800,,,,,,,,
2022-11-08,2.7300000190734863,2.75,2.640000104904175,2.640000104904175,2.4148898124694824,432500,,,,,,,,
2022-11-09,2.609999895095825,2.640000104904175,2.5199999809265137,2.5399999618530273,2.3234169483184814,809100,,,,,,,,
2022-11-10,2.5799999237060547,2.8340001106262207,2.5199999809265137,2.559999942779541,2.3697001934051514,638500,,,,,,,,
2022-11-11,2.559999942779541,2.7300000190734863,2.559999942779541,2.640000104904175,2.443753242492676,523800,,,,,,,,
2022-11-14,2.640000104904175,2.869999885559082,2.640000104904175,2.75,2.545576572418213,733200,,,,,,,,
2022-11-15,2.7899999618530273,2.9700000286102295,2.7899999618530273,2.890000104904175,2.6751692295074463,636900,,,,,,,,
2022-11-16,2.890000104904175,2.950000047683716,2.7899999618530273,2.7899999618530273,2.5826027393341064,657000,,,,,,,,
2022-11-17,2.799999952316284,2.8550000190734863,2.6700000762939453,2.809999942779541,2.601116418838501,821500,,,,,,,,
2022-11-18,2.7899999618530273,2.9700000286102295,2.7899999618530273,2.890000104904175,2.6751692295074463,378800,,,,,,,,
2022-11-21,2.890000104904175,3.009999990463257,2.869999885559082,2.9200000762939453,2.702939033508301,431800,,,,,,,,
2022-11-22,2.9000000953674316,2.990000009536743,2.890000104904175,2.9200000762939453,2.702939033508301,368400,,,,,,,,
2022-11-23,2.930000066757202,2.9749999046325684,2.9100000858306885,2.9700000286102295,2.74922251701355,216800,,,,,,,,
2022-11-25,3.0,3.059999942779541,3.0,3.0399999618530273,2.814018726348877,182900,,,,,,,,
2022-11-28,3.0,3.0299999713897705,2.8299999237060547,2.8299999237060547,2.6196296215057373,269900,,,,,,,,
2022-11-29,2.809999942779541,2.9100000858306885,2.7699999809265137,2.8399999141693115,2.6288859844207764,195600,,,,,,,,
2022-11-30,2.819999933242798,2.890000104904175,2.799999952316284,2.8499999046325684,2.6381430625915527,132900,,,,,,,,
2022-12-01,2.869999885559082,3.0450000762939453,2.859999895095825,2.950000047683716,2.7307093143463135,1560700,,,,,,,,
2022-12-02,2.9100000858306885,3.190000057220459,2.890000104904175,3.1700000762939453,2.9343554973602295,1648300,,,,,,,,
2022-12-05,3.190000057220459,3.200000047683716,3.059999942779541,3.0999999046325684,2.869558572769165,1216700,,,,,,,,
2022-12-06,3.0999999046325684,3.1700000762939453,3.0,3.0,2.776992082595825,1149700,,,,,,,,
2022-12-07,3.009999990463257,3.1500000953674316,3.0,3.009999990463257,2.7862493991851807,1380800,,,,,,,,
2022-12-08,3.049999952316284,3.25,3.049999952316284,3.1700000762939453,2.9343554973602295,1007200,,,,,,,,
2022-12-09,3.180000066757202,3.2899999618530273,3.069999933242798,3.0899999141693115,2.860302209854126,1032100,,,,,,,,
2022-12-12,3.109999895095825,3.140000104904175,2.990000009536743,3.069999933242798,2.8417890071868896,966600,,,,,,,,
2022-12-13,3.130000114440918,3.2100000381469727,3.069999933242798,3.0899999141693115,2.860302209854126,769200,,,,,,,,
2022-12-14,3.0899999141693115,3.190000057220459,3.049999952316284,3.140000104904175,2.906585216522217,1560200,,,,,,,,
2022-12-15,3.130000114440918,3.1600000858306885,2.890000104904175,3.0,2.776992082595825,1611600,,,,,,,,
2022-12-16,3.0,3.0799999237060547,2.805000066757202,2.8499999046325684,2.6381430625915527,2254800,,,,,,,,
2022-12-19,2.8499999046325684,2.950000047683716,2.634999990463257,2.740000009536743,2.5363194942474365,1857700,,,,,,,,
2022-12-20,2.740000009536743,2.811000108718872,2.6600000858306885,2.799999952316284,2.591859817504883,1488600,,,,,,,,
2022-12-21,2.7899999618530273,2.990000009536743,2.7899999618530273,2.9200000762939453,2.702939033508301,1012200,,,,,,,,
2022-12-22,2.9200000762939453,2.9700000286102295,2.8550000190734863,2.890000104904175,2.6751692295074463,416800,,,,,,,,
2022-12-23,2.890000104904175,2.924999952316284,2.859999895095825,2.890000104904175,2.6751692295074463,429700,,,,,,,,
2022-12-27,2.8399999141693115,2.8929998874664307,2.819999933242798,2.8299999237060547,2.6196296215057373,376400,,,,,,,,
2022-12-28,2.8299999237060547,2.8489999771118164,2.700000047683716,2.7899999618530273,2.5826027393341064,569000,,,,,,,,
2022-12-29,2.799999952316284,2.924999952316284,2.799999952316284,2.869999885559082,2.656656265258789,201700,,,,,,,,
2022-12-30,2.8499999046325684,3.009999990463257,2.8499999046325684,2.950000047683716,2.7307093143463135,642900,,,,,,,,
2023-01-03,2.950000047683716,3.059999942779541,2.950000047683716,2.9600000381469727,2.7399652004241943,390600,,,,,,,,
2023-01-04,2.9600000381469727,3.049999952316284,2.9100000858306885,2.9600000381469727,2.7399652004241943,482500,,,,,,,,
2023-01-05,2.950000047683716,2.9800000190734863,2.9000000953674316,2.9000000953674316,2.6844260692596436,314900,,,,,,,,
2023-01-06,2.9700000286102295,2.994999885559082,2.9100000858306885,2.940000057220459,2.7214527130126953,414400,,,,,,,,
2023-01-09,3.0,3.009999990463257,2.940000057220459,2.9600000381469727,2.7399652004241943,660600,,,,,,,,
2023-01-10,2.9600000381469727,3.119999885559082,2.9600000381469727,3.0799999237060547,2.851045608520508,523100,,,,,,,,
2023-01-11,3.0899999141693115,3.1649999618530273,3.059999942779541,3.1600000858306885,2.9250988960266113,1425000,,,,,,,,
2023-01-12,3.1700000762939453,3.234999895095825,3.130000114440918,3.190000057220459,2.952868700027466,375300,,,,,,,,
2023-01-13,3.130000114440918,3.450000047683716,3.130000114440918,3.430000066757202,3.17502760887146,515500,,,,,,,,
2023-01-17,3.4700000286102295,3.4700000286102295,3.3399999141693115,3.380000114440918,3.1287448406219482,286100,,,,,,,,
2023-01-18,3.380000114440918,3.4100000858306885,3.2899999618530273,3.3399999141693115,3.0917177200317383,378700,,,,,,,,
2023-01-19,3.3299999237060547,3.4000000953674316,3.200000047683716,3.369999885559082,3.1194875240325928,651500,,,,,,,,
2023-01-20,3.430000066757202,3.700000047683716,3.382999897003174,3.680000066757202,3.4064440727233887,820600,,,,,,,,
2023-01-23,3.680000066757202,3.740000009536743,3.421999931335449,3.4600000381469727,3.2027978897094727,802100,,,,,,,,
2023-01-24,3.440000057220459,3.509999990463257,3.3299999237060547,3.3399999141693115,3.0917177200317383,313800,,,,,,,,
2023-01-25,3.2899999618530273,3.4000000953674316,3.200000047683716,3.309999942779541,3.063948392868042,325200,,,,,,,,
2023-01-26,3.3399999141693115,3.359999895095825,3.1989998817443848,3.240000009536743,2.9991519451141357,286900,,,,,,,,
2023-01-27,3.2100000381469727,3.3399999141693115,3.200000047683716,3.2799999713897705,3.0361781120300293,213800,,,,,,,,
2023-01-30,3.240000009536743,3.2899999618530273,3.194999933242798,3.200000047683716,2.962125062942505,170300,,,,,,,,
2023-01-31,3.2100000381469727,3.369999885559082,3.180000066757202,3.309999942779541,3.063948392868042,349000,,,,,,,,
2023-02-01,3.2899999618530273,3.3499999046325684,3.2100000381469727,3.2899999618530273,3.0454349517822266,420700,,,,,,,,
2023-02-02,3.299999952316284,3.450000047683716,3.259999990463257,3.4000000953674316,3.1472578048706055,298200,,,,,,,,
2023-02-03,3.369999885559082,3.4200000762939453,3.3499999046325684,3.380000114440918,3.1287448406219482,247100,,,,,,,,
2023-02-06,3.3299999237060547,3.369999885559082,3.299999952316284,3.359999895095825,3.110231399536133,1069700,,,,,,,,
2023-02-07,3.359999895095825,3.4600000381469727,3.3329999446868896,3.4600000381469727,3.2027978897094727,461800,,,,,,,,
2023-02-08,3.440000057220459,3.440000057220459,3.359999895095825,3.369999885559082,3.1194875240325928,305600,,,,,,,,
2023-02-09,3.380000114440918,3.4200000762939453,3.2750000953674316,3.2799999713897705,3.0361781120300293,294300,,,,,,,,
2023-02-10,3.2699999809265137,3.4200000762939453,3.259999990463257,3.3499999046325684,3.1009745597839355,274700,,,,,,,,
2023-02-13,3.3499999046325684,3.4100000858306885,3.259999990463257,3.2799999713897705,3.0361781120300293,232400,,,,,,,,
2023-02-14,3.2699999809265137,3.3299999237060547,3.2149999141693115,3.2300000190734863,2.9898955821990967,503600,,,,,,,,
2023-02-15,3.2100000381469727,3.2899999618530273,3.2100000381469727,3.2799999713897705,3.0361781120300293,800900,,,,,,,,
2023-02-16,3.25,3.2750000953674316,3.1549999713897705,3.190000057220459,2.952868700027466,421700,,,,,,,,
2023-02-17,3.180000066757202,3.2100000381469727,3.1449999809265137,3.1700000762939453,2.9343554973602295,233800,,,,,,,,
2023-02-21,3.0999999046325684,3.180000066757202,3.049999952316284,3.0899999141693115,2.860302209854126,283600,,,,,,,,
2023-02-22,3.0899999141693115,3.0999999046325684,2.990000009536743,3.0,2.776992082595825,456400,,,,,,,,
2023-02-23,3.009999990463257,3.049999952316284,2.9649999141693115,3.0,2.776992082595825,812900,,,,,,,,
2023-02-24,2.990000009536743,3.0250000953674316,2.950000047683716,3.0,2.776992082595825,489600,,,,,,,,
2023-02-27,3.0,3.0899999141693115,2.9000000953674316,3.0399999618530273,2.814018726348877,291600,,,,,,,,
2023-02-28,3.0399999618530273,3.1600000858306885,3.0299999713897705,3.130000114440918,2.897329330444336,256000,,,,,,,,
2023-03-01,3.0799999237060547,3.2009999752044678,3.0799999237060547,3.1700000762939453,2.9343554973602295,317500,,,,,,,,
2023-03-02,3.0999999046325684,3.115000009536743,2.9800000190734863,3.0,2.776992082595825,908400,,,,,,,,
2023-03-03,3.009999990463257,3.009999990463257,2.940000057220459,2.950000047683716,2.7307093143463135,479300,,,,,,,,
2023-03-06,2.940000057220459,3.009999990463257,2.930000066757202,2.9600000381469727,2.7399652004241943,374500,,,,,,,,
2023-03-07,2.950000047683716,3.0,2.930000066757202,2.9800000190734863,2.758478879928589,744800,,,,,,,,
2023-03-08,2.9600000381469727,3.0,2.9200000762939453,2.9800000190734863,2.758478879928589,434600,,,,,,,,
2023-03-09,2.990000009536743,3.0199999809265137,2.9000000953674316,2.9200000762939453,2.702939033508301,429600,,,,,,,,
2023-03-10,2.950000047683716,2.950000047683716,2.8299999237060547,2.8399999141693115,2.6288859844207764,427600,,,,,,,,
2023-03-13,2.7799999713897705,2.7899999618530273,2.549999952316284,2.5999999046325684,2.4324209690093994,1121800,,,,,,,,
2023-03-14,2.680000066757202,2.7200000286102295,2.5299999713897705,2.5299999713897705,2.3669331073760986,600500,,,,,,,,
2023-03-15,2.5,2.509999990463257,2.3499999046325684,2.4000000953674316,2.245312213897705,964200,,,,,,,,
2023-03-16,2.4000000953674316,2.490000009536743,2.384999990463257,2.450000047683716,2.2920892238616943,425500,,,,,,,,
2023-03-17,2.450000047683716,2.5,2.4200000762939453,2.450000047683716,2.2920892238616943,872500,,,,,,,,
2023-03-20,2.5,2.5,2.359999895095825,2.369999885559082,2.21724534034729,471900,,,,,,,,
2023-03-21,2.4000000953674316,2.549999952316284,2.4000000953674316,2.5399999618530273,2.376288414001465,662900,,,,,,,,
2023-03-22,2.5399999618530273,2.5799999237060547,2.450000047683716,2.450000047683716,2.2920892238616943,538500,,,,,,,,
2023-03-23,2.450000047683716,2.5,2.450000047683716,2.490000009536743,2.3295111656188965,508000,,,,,,,,
2023-03-24,2.450000047683716,2.5399999618530273,2.4000000953674316,2.5399999618530273,2.376288414001465,337700,,,,,,,,
2023-03-27,2.559999942779541,2.7149999141693115,2.549999952316284,2.6700000762939453,2.4979095458984375,434200,,,,,,,,
2023-03-28,2.6700000762939453,2.7699999809265137,2.630000114440918,2.759999990463257,2.582108974456787,355600,,,,,,,,
2023-03-29,2.7799999713897705,2.869999885559082,2.740000009536743,2.869999885559082,2.68501877784729,377500,,,,,,,,
2023-03-30,2.880000114440918,2.9100000858306885,2.8499999046325684,2.859999895095825,2.6756632328033447,236400,,,,,,,,
2023-03-31,2.880000114440918,3.0250000953674316,2.8550000190734863,3.0,2.8066399097442627,1164300,,,,,,,,
2023-04-03,2.9600000381469727,3.0799999237060547,2.950000047683716,2.9700000286102295,2.778573751449585,292700,,,,,,,,
2023-04-04,2.9800000190734863,3.0350000858306885,2.940000057220459,2.9600000381469727,2.7692182064056396,368500,,,,,,,,
2023-04-05,2.9600000381469727,2.990000009536743,2.934999942779541,2.990000009536743,2.7972846031188965,244900,,,,,,,,
2023-04-06,2.990000009536743,3.0299999713897705,2.940000057220459,2.940000057220459,2.750507116317749,281100,,,,,,,,
2023-04-10,2.930000066757202,3.190000057220459,2.930000066757202,3.180000066757202,2.975038528442383,382000,,,,,,,,
2023-04-11,3.180000066757202,3.450000047683716,3.1600000858306885,3.380000114440918,3.1621479988098145,533800,,,,,,,,
2023-04-12,3.380000114440918,3.4100000858306885,3.119999885559082,3.2300000190734863,3.021815776824951,893800,,,,,,,,
2023-04-13,3.2300000190734863,3.319999933242798,3.119999885559082,3.2300000190734863,3.021815776824951,319400,,,,,,,,
2023-04-14,3.2300000190734863,3.259999990463257,3.194999933242798,3.2100000381469727,3.0031046867370605,296600,,,,,,,,
2023-04-17,3.1700000762939453,3.2950000762939453,3.1600000858306885,3.200000047683716,2.9937493801116943,394300,,,,,,,,
2023-04-18,3.2200000286102295,3.259999990463257,3.0950000286102295,3.140000104904175,2.9376165866851807,742500,,,,,,,,
2023-04-19,3.119999885559082,3.125,3.009999990463257,3.049999952316284,2.853416919708252,324800,,,,,,,,
2023-04-20,3.0399999618530273,3.055000066757202,2.9100000858306885,3.0,2.8066399097442627,258000,,,,,,,,
2023-04-21,3.0199999809265137,3.0199999809265137,2.9549999237060547,3.0,2.8066399097442627,340800,,,,,,,,
2023-04-24,2.990000009536743,2.997999906539917,2.9000000953674316,2.9200000762939453,2.7317962646484375,252400,,,,,,,,
2023-04-25,2.890000104904175,2.9100000858306885,2.640000104904175,2.6600000858306885,2.4885542392730713,1587900,,,,,,,,
2023-04-26,2.6600000858306885,2.765000104904175,2.6600000858306885,2.7200000286102295,2.544687271118164,972100,,,,,,,,
2023-04-27,2.7200000286102295,3.119999885559082,2.7200000286102295,3.0950000286102295,2.895516872406006,982900,,,,,,,,
2023-04-28,3.0999999046325684,3.1700000762939453,3.0899999141693115,3.0999999046325684,2.9001948833465576,315600,,,,,,,,
2023-05-01,3.1500000953674316,3.1500000953674316,3.069999933242798,3.0799999237060547,2.881483793258667,383600,,,,,,,,
2023-05-02,3.0299999713897705,3.055000066757202,2.7699999809265137,2.930000066757202,2.741151809692383,465400,,,,,,,,
2023-05-03,2.9200000762939453,3.2899999618530273,2.9200000762939453,3.1500000953674316,2.9469716548919678,622400,,,,,,,,
2023-05-04,3.130000114440918,3.2249999046325684,3.0350000858306885,3.0999999046325684,2.9001948833465576,362300,,,,,,,,
2023-05-05,3.1700000762939453,3.2249999046325684,3.0899999141693115,3.0999999046325684,2.9001948833465576,365500,,,,,,,,
2023-05-08,3.119999885559082,3.240000009536743,3.109999895095825,3.130000114440918,2.9282610416412354,385700,,,,,,,,
2023-05-09,3.119999885559082,3.240000009536743,3.0850000381469727,3.180000066757202,2.975038528442383,322400,,,,,,,,
2023-05-10,3.2200000286102295,3.259999990463257,3.190000057220459,3.2100000381469727,3.0031046867370605,401800,,,,,,,,
2023-05-11,3.240000009536743,3.240000009536743,3.119999885559082,3.1600000858306885,2.956327199935913,214300,,,,,,,,
2023-05-12,3.130000114440918,3.184999942779541,3.075000047683716,3.119999885559082,2.9468820095062256,211400,,,,,,,,
2023-05-15,3.130000114440918,3.197999954223633,3.0999999046325684,3.190000057220459,3.012998104095459,181800,,,,,,,,
2023-05-16,3.1700000762939453,3.25,3.1510000228881836,3.2100000381469727,3.031888246536255,151000,,,,,,,,
2023-05-17,3.2149999141693115,3.444999933242798,3.2100000381469727,3.390000104904175,3.2019007205963135,296000,,,,,,,,
2023-05-18,3.380000114440918,3.424999952316284,3.2699999809265137,3.2899999618530273,3.1074492931365967,377900,,,,,,,,
2023-05-19,3.3299999237060547,3.3380000591278076,3.2200000286102295,3.240000009536743,3.0602240562438965,210700,,,,,,,,
2023-05-22,3.25,3.5299999713897705,3.240000009536743,3.4700000286102295,3.2774620056152344,797000,,,,,,,,
2023-05-23,3.4600000381469727,3.555000066757202,3.2300000190734863,3.25,3.069668769836426,555500,,,,,,,,
2023-05-24,3.2100000381469727,3.25,3.0399999618530273,3.180000066757202,3.0035531520843506,397300,,,,,,,,
2023-05-25,3.1600000858306885,3.25,3.000999927520752,3.140000104904175,2.965772867202759,209900,,,,,,,,
2023-05-26,3.130000114440918,3.25,3.130000114440918,3.2200000286102295,3.0413336753845215,198200,,,,,,,,
2023-05-30,3.25,3.2990000247955322,3.1649999618530273,3.25,3.069668769836426,253500,,,,,,,,
2023-05-31,3.240000009536743,3.2750000953674316,3.2100000381469727,3.25,3.069668769836426,215900,,,,,,,,
2023-06-01,3.25,3.5199999809265137,3.25,3.430000066757202,3.2396814823150635,448400,,,,,,,,
2023-06-02,3.450000047683716,3.5999999046325684,3.440000057220459,3.5999999046325684,3.4002480506896973,288900,,,,,,,,
2023-06-05,3.5999999046325684,3.697999954223633,3.569999933242798,3.6600000858306885,3.4569191932678223,200300,,,,,,,,
2023-06-06,3.630000114440918,3.744999885559082,3.615000009536743,3.6700000762939453,3.466364860534668,338600,,,,,,,,
2023-06-07,3.6500000953674316,3.7100000381469727,3.5999999046325684,3.630000114440918,3.428584098815918,264000,,,,,,,,
2023-06-08,3.619999885559082,3.700000047683716,3.5999999046325684,3.630000114440918,3.428584098815918,255300,,,,,,,,
2023-06-09,3.619999885559082,3.619999885559082,3.4800000190734863,3.5,3.3057973384857178,300400,,,,,,,,
2023-06-12,3.5,3.5199999809265137,3.434999942779541,3.5199999809265137,3.3246874809265137,366500,,,,,,,,
2023-06-13,3.5299999713897705,3.630000114440918,3.359999895095825,3.369999885559082,3.1830101013183594,526900,,,,,,,,
2023-06-14,3.380000114440918,3.4790000915527344,3.3299999237060547,3.359999895095825,3.173564910888672,446400,,,,,,,,
2023-06-15,3.2200000286102295,3.3550000190734863,3.174999952316284,3.190000057220459,3.012998104095459,728100,,,,,,,,
2023-06-16,3.2300000190734863,3.3399999141693115,3.1649999618530273,3.2699999809265137,3.088559150695801,691600,,,,,,,,
2023-06-20,3.259999990463257,3.450000047683716,3.2300000190734863,3.359999895095825,3.173564910888672,446200,,,,,,,,
2023-06-21,3.3399999141693115,3.490000009536743,3.309999942779541,3.4800000190734863,3.2869069576263428,488600,,,,,,,,
