date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PHK')","('high', 'PHK')","('low', 'PHK')","('close', 'PHK')","('adj_close', 'PHK')","('volume', 'PHK')","('currency', '')"
2020-02-26,7.329999923706055,7.429999828338623,7.239999771118164,7.28000020980835,3.8278799057006836,1695300,,,,,,,,
2020-02-27,7.179999828338623,7.199999809265137,6.769999980926514,6.849999904632568,3.6017837524414062,2239300,,,,,,,,
2020-02-28,6.710000038146973,6.929999828338623,6.320000171661377,6.610000133514404,3.4755895137786865,4681300,,,,,,,,
2020-03-02,6.670000076293945,7.019999980926514,6.53000020980835,6.96999979019165,3.664881706237793,2602600,,,,,,,,
2020-03-03,7.079999923706055,7.289999961853027,6.820000171661377,6.880000114440918,3.617558002471924,2944900,,,,,,,,
2020-03-04,7.059999942779541,7.179999828338623,7.0,7.130000114440918,3.7490105628967285,1126400,,,,,,,,
2020-03-05,6.989999771118164,7.059999942779541,6.909999847412109,7.03000020980835,3.6964292526245117,954400,,,,,,,,
2020-03-06,6.829999923706055,6.980000019073486,6.78000020980835,6.980000019073486,3.670140027999878,908300,,,,,,,,
2020-03-09,6.449999809265137,6.5,6.170000076293945,6.25,3.286299705505371,1524600,,,,,,,,
2020-03-10,6.510000228881836,6.659999847412109,6.269999980926514,6.480000019073486,3.4072349071502686,1667700,,,,,,,,
2020-03-11,6.170000076293945,6.28000020980835,5.809999942779541,5.889999866485596,3.1264398097991943,1548700,,,,,,,,
2020-03-12,4.889999866485596,5.440000057220459,4.639999866485596,5.010000228881836,2.659332036972046,3379200,,,,,,,,
2020-03-13,5.409999847412109,5.5,5.210000038146973,5.480000019073486,2.9088094234466553,1374500,,,,,,,,
2020-03-16,4.5,5.150000095367432,4.440000057220459,4.960000038146973,2.632791519165039,1427100,,,,,,,,
2020-03-17,4.980000019073486,5.110000133514404,4.559999942779541,5.110000133514404,2.712411880493164,1522300,,,,,,,,
2020-03-18,4.610000133514404,4.610000133514404,3.799999952316284,4.059999942779541,2.155066728591919,3184100,,,,,,,,
2020-03-19,3.809999942779541,4.199999809265137,3.549999952316284,4.130000114440918,2.1922240257263184,2489800,,,,,,,,
2020-03-20,4.190000057220459,4.679999828338623,4.03000020980835,4.360000133514404,2.3143091201782227,2397300,,,,,,,,
2020-03-23,4.150000095367432,4.21999979019165,3.75,4.0,2.1232187747955322,1676900,,,,,,,,
2020-03-24,4.150000095367432,4.659999847412109,4.150000095367432,4.599999904632568,2.4417014122009277,1640800,,,,,,,,
2020-03-25,4.800000190734863,5.179999828338623,4.630000114440918,4.949999809265137,2.6274831295013428,2058700,,,,,,,,
2020-03-26,5.090000152587891,5.309999942779541,4.96999979019165,5.210000038146973,2.765493154525757,1834700,,,,,,,,
2020-03-27,5.099999904632568,5.139999866485596,4.800000190734863,4.900000095367432,2.6009442806243896,961100,,,,,,,,
2020-03-30,5.0,5.239999771118164,4.849999904632568,5.010000228881836,2.659332036972046,989800,,,,,,,,
2020-03-31,4.989999771118164,5.199999809265137,4.900000095367432,4.900000095367432,2.6009442806243896,2151800,,,,,,,,
2020-04-01,4.760000228881836,4.800000190734863,4.599999904632568,4.690000057220459,2.489473819732666,819400,,,,,,,,
2020-04-02,4.75,5.050000190734863,4.650000095367432,4.909999847412109,2.606250047683716,750700,,,,,,,,
2020-04-03,4.949999809265137,4.980000019073486,4.590000152587891,4.75,2.521322727203369,804100,,,,,,,,
2020-04-06,4.949999809265137,5.03000020980835,4.829999923706055,4.849999904632568,2.574403762817383,797400,,,,,,,,
2020-04-07,5.079999923706055,5.119999885559082,4.909999847412109,4.909999847412109,2.606250047683716,1466300,,,,,,,,
2020-04-08,5.0,5.159999847412109,4.980000019073486,5.119999885559082,2.717719793319702,1018300,,,,,,,,
2020-04-09,5.230000019073486,5.46999979019165,5.21999979019165,5.340000152587891,2.868675470352173,1298600,,,,,,,,
2020-04-13,5.349999904632568,5.420000076293945,4.860000133514404,5.190000057220459,2.7880942821502686,1341100,,,,,,,,
2020-04-14,5.349999904632568,5.380000114440918,4.800000190734863,4.929999828338623,2.6484200954437256,2002500,,,,,,,,
2020-04-15,4.840000152587891,4.929999828338623,4.789999961853027,4.920000076293945,2.6430492401123047,831900,,,,,,,,
2020-04-16,4.920000076293945,4.989999771118164,4.840000152587891,4.869999885559082,2.6161880493164062,789600,,,,,,,,
2020-04-17,5.03000020980835,5.039999961853027,4.929999828338623,4.980000019073486,2.6752817630767822,598000,,,,,,,,
2020-04-20,4.940000057220459,4.980000019073486,4.849999904632568,4.880000114440918,2.6215598583221436,608600,,,,,,,,
2020-04-21,4.800000190734863,4.920000076293945,4.769999980926514,4.880000114440918,2.6215598583221436,691800,,,,,,,,
2020-04-22,4.949999809265137,4.989999771118164,4.889999866485596,4.989999771118164,2.6806535720825195,632000,,,,,,,,
2020-04-23,5.0,5.03000020980835,4.869999885559082,4.980000019073486,2.6752817630767822,635000,,,,,,,,
2020-04-24,5.0,5.0,4.900000095367432,4.980000019073486,2.6752817630767822,388200,,,,,,,,
2020-04-27,4.960000038146973,5.019999980926514,4.920000076293945,4.949999809265137,2.6591649055480957,603000,,,,,,,,
2020-04-28,4.96999979019165,4.989999771118164,4.760000228881836,4.900000095367432,2.63230562210083,709900,,,,,,,,
2020-04-29,4.960000038146973,5.039999961853027,4.949999809265137,5.019999980926514,2.696770191192627,586100,,,,,,,,
2020-04-30,5.019999980926514,5.039999961853027,4.929999828338623,5.010000228881836,2.691397190093994,474500,,,,,,,,
2020-05-01,4.96999979019165,5.010000228881836,4.920000076293945,5.0,2.686025381088257,638600,,,,,,,,
2020-05-04,5.010000228881836,5.199999809265137,4.96999979019165,5.199999809265137,2.7934658527374268,1274400,,,,,,,,
2020-05-05,5.28000020980835,5.320000171661377,5.119999885559082,5.179999828338623,2.782721519470215,627600,,,,,,,,
2020-05-06,5.190000057220459,5.25,5.190000057220459,5.210000038146973,2.7988383769989014,603700,,,,,,,,
2020-05-07,5.210000038146973,5.329999923706055,5.199999809265137,5.329999923706055,2.8633034229278564,832900,,,,,,,,
2020-05-08,5.25,5.289999961853027,5.199999809265137,5.210000038146973,2.8312413692474365,498000,,,,,,,,
2020-05-11,5.199999809265137,5.210000038146973,5.099999904632568,5.099999904632568,2.7714638710021973,495600,,,,,,,,
2020-05-12,5.139999866485596,5.159999847412109,5.079999923706055,5.119999885559082,2.782331943511963,313600,,,,,,,,
2020-05-13,5.130000114440918,5.130000114440918,4.909999847412109,4.960000038146973,2.6953842639923096,598900,,,,,,,,
2020-05-14,4.849999904632568,4.929999828338623,4.789999961853027,4.820000171661377,2.6193056106567383,1010000,,,,,,,,
2020-05-15,4.820000171661377,5.0,4.820000171661377,4.989999771118164,2.7116878032684326,432300,,,,,,,,
2020-05-18,5.070000171661377,5.150000095367432,5.03000020980835,5.150000095367432,2.798635959625244,748900,,,,,,,,
2020-05-19,5.110000133514404,5.159999847412109,5.099999904632568,5.150000095367432,2.798635959625244,336400,,,,,,,,
2020-05-20,5.159999847412109,5.21999979019165,5.130000114440918,5.170000076293945,2.809504270553589,406900,,,,,,,,
2020-05-21,5.190000057220459,5.199999809265137,5.139999866485596,5.190000057220459,2.8203728199005127,293000,,,,,,,,
2020-05-22,5.210000038146973,5.210000038146973,5.179999828338623,5.199999809265137,2.8258068561553955,254800,,,,,,,,
2020-05-26,5.28000020980835,5.320000171661377,5.230000019073486,5.25,2.852977752685547,574500,,,,,,,,
2020-05-27,5.320000171661377,5.329999923706055,5.199999809265137,5.320000171661377,2.8910181522369385,527600,,,,,,,,
2020-05-28,5.320000171661377,5.400000095367432,5.289999961853027,5.329999923706055,2.896451950073242,406600,,,,,,,,
2020-05-29,5.320000171661377,5.420000076293945,5.320000171661377,5.400000095367432,2.9344918727874756,279100,,,,,,,,
2020-06-01,5.449999809265137,5.619999885559082,5.429999828338623,5.599999904632568,3.0431761741638184,944900,,,,,,,,
2020-06-02,5.21999979019165,5.300000190734863,5.099999904632568,5.230000019073486,2.842109441757202,2653800,,,,,,,,
2020-06-03,5.28000020980835,5.329999923706055,5.25,5.28000020980835,2.8692800998687744,882200,,,,,,,,
2020-06-04,5.309999942779541,5.400000095367432,5.260000228881836,5.360000133514404,2.9127540588378906,1072200,,,,,,,,
2020-06-05,5.400000095367432,5.679999828338623,5.400000095367432,5.590000152587891,3.0377423763275146,1377100,,,,,,,,
2020-06-08,5.639999866485596,5.75,5.599999904632568,5.739999771118164,3.1192541122436523,706600,,,,,,,,
2020-06-09,5.75,5.789999961853027,5.679999828338623,5.769999980926514,3.1355578899383545,675700,,,,,,,,
2020-06-10,5.690000057220459,5.699999809265137,5.5,5.550000190734863,3.04130482673645,772400,,,,,,,,
2020-06-11,5.380000114440918,5.400000095367432,5.21999979019165,5.28000020980835,2.893350124359131,1148300,,,,,,,,
2020-06-12,5.5,5.5,5.289999961853027,5.380000114440918,2.948148727416992,483600,,,,,,,,
2020-06-15,5.28000020980835,5.389999866485596,5.230000019073486,5.329999923706055,2.920750141143799,491400,,,,,,,,
2020-06-16,5.409999847412109,5.429999828338623,5.300000190734863,5.360000133514404,2.9371883869171143,683500,,,,,,,,
2020-06-17,5.369999885559082,5.409999847412109,5.309999942779541,5.320000171661377,2.915269136428833,369600,,,,,,,,
2020-06-18,5.329999923706055,5.389999866485596,5.320000171661377,5.380000114440918,2.948148727416992,244500,,,,,,,,
2020-06-19,5.400000095367432,5.409999847412109,5.369999885559082,5.369999885559082,2.9426686763763428,389800,,,,,,,,
2020-06-22,5.360000133514404,5.380000114440918,5.309999942779541,5.320000171661377,2.915269136428833,440400,,,,,,,,
2020-06-23,5.360000133514404,5.409999847412109,5.340000152587891,5.360000133514404,2.9371883869171143,327100,,,,,,,,
2020-06-24,5.360000133514404,5.369999885559082,5.269999980926514,5.289999961853027,2.898829221725464,528400,,,,,,,,
2020-06-25,5.260000228881836,5.329999923706055,5.25,5.309999942779541,2.9097909927368164,290700,,,,,,,,
2020-06-26,5.300000190734863,5.309999942779541,5.230000019073486,5.230000019073486,2.8659515380859375,327300,,,,,,,,
2020-06-29,5.269999980926514,5.340000152587891,5.25,5.340000152587891,2.926229476928711,362800,,,,,,,,
2020-06-30,5.340000152587891,5.389999866485596,5.340000152587891,5.360000133514404,2.9371883869171143,440900,,,,,,,,
2020-07-01,5.389999866485596,5.420000076293945,5.360000133514404,5.360000133514404,2.9371883869171143,383700,,,,,,,,
2020-07-02,5.409999847412109,5.510000228881836,5.400000095367432,5.409999847412109,2.9645869731903076,506000,,,,,,,,
2020-07-06,5.5,5.510000228881836,5.389999866485596,5.409999847412109,2.9645869731903076,590800,,,,,,,,
2020-07-07,5.389999866485596,5.449999809265137,5.389999866485596,5.429999828338623,2.9755475521087646,555400,,,,,,,,
2020-07-08,5.429999828338623,5.489999771118164,5.429999828338623,5.489999771118164,3.0084261894226074,531700,,,,,,,,
2020-07-09,5.460000038146973,5.489999771118164,5.400000095367432,5.400000095367432,2.959108829498291,413600,,,,,,,,
2020-07-10,5.329999923706055,5.340000152587891,5.25,5.269999980926514,2.913770914077759,728600,,,,,,,,
2020-07-13,5.28000020980835,5.289999961853027,5.079999923706055,5.090000152587891,2.814249277114868,1314900,,,,,,,,
2020-07-14,5.099999904632568,5.150000095367432,5.039999961853027,5.130000114440918,2.83636474609375,763200,,,,,,,,
2020-07-15,5.159999847412109,5.239999771118164,5.150000095367432,5.210000038146973,2.88059663772583,462600,,,,,,,,
2020-07-16,5.199999809265137,5.199999809265137,5.139999866485596,5.139999866485596,2.841892719268799,265600,,,,,,,,
2020-07-17,5.150000095367432,5.190000057220459,5.130000114440918,5.130000114440918,2.83636474609375,250100,,,,,,,,
2020-07-20,5.119999885559082,5.159999847412109,5.099999904632568,5.119999885559082,2.8308355808258057,436800,,,,,,,,
2020-07-21,5.130000114440918,5.170000076293945,5.130000114440918,5.159999847412109,2.8529512882232666,319600,,,,,,,,
2020-07-22,5.139999866485596,5.199999809265137,5.139999866485596,5.170000076293945,2.8584814071655273,340800,,,,,,,,
2020-07-23,5.159999847412109,5.190000057220459,5.119999885559082,5.119999885559082,2.8308355808258057,435600,,,,,,,,
2020-07-24,5.119999885559082,5.170000076293945,5.099999904632568,5.119999885559082,2.8308355808258057,761200,,,,,,,,
2020-07-27,5.130000114440918,5.150000095367432,5.130000114440918,5.130000114440918,2.83636474609375,427700,,,,,,,,
2020-07-28,5.130000114440918,5.190000057220459,5.110000133514404,5.179999828338623,2.864009380340576,503400,,,,,,,,
2020-07-29,5.179999828338623,5.199999809265137,5.170000076293945,5.190000057220459,2.869539260864258,350900,,,,,,,,
2020-07-30,5.179999828338623,5.190000057220459,5.150000095367432,5.170000076293945,2.8584814071655273,331200,,,,,,,,
2020-07-31,5.179999828338623,5.179999828338623,5.119999885559082,5.179999828338623,2.864009380340576,445900,,,,,,,,
2020-08-03,5.190000057220459,5.190000057220459,5.150000095367432,5.159999847412109,2.8529512882232666,544600,,,,,,,,
2020-08-04,5.179999828338623,5.28000020980835,5.179999828338623,5.25,2.902712821960449,652700,,,,,,,,
2020-08-05,5.28000020980835,5.300000190734863,5.260000228881836,5.269999980926514,2.913770914077759,506700,,,,,,,,
2020-08-06,5.289999961853027,5.289999961853027,5.210000038146973,5.230000019073486,2.8916547298431396,600600,,,,,,,,
2020-08-07,5.230000019073486,5.25,5.190000057220459,5.190000057220459,2.869539260864258,574300,,,,,,,,
2020-08-10,5.190000057220459,5.25,5.190000057220459,5.21999979019165,2.886125326156616,570700,,,,,,,,
2020-08-11,5.25,5.28000020980835,5.199999809265137,5.21999979019165,2.886125326156616,649300,,,,,,,,
2020-08-12,5.199999809265137,5.210000038146973,5.170000076293945,5.179999828338623,2.890589714050293,500800,,,,,,,,
2020-08-13,5.159999847412109,5.21999979019165,5.159999847412109,5.210000038146973,2.90733003616333,330700,,,,,,,,
2020-08-14,5.199999809265137,5.239999771118164,5.199999809265137,5.230000019073486,2.918491840362549,367600,,,,,,,,
2020-08-17,5.230000019073486,5.269999980926514,5.21999979019165,5.239999771118164,2.9240710735321045,536400,,,,,,,,
2020-08-18,5.269999980926514,5.289999961853027,5.25,5.260000228881836,2.935232400894165,223800,,,,,,,,
2020-08-19,5.28000020980835,5.309999942779541,5.269999980926514,5.28000020980835,2.94639253616333,322400,,,,,,,,
2020-08-20,5.28000020980835,5.300000190734863,5.269999980926514,5.28000020980835,2.94639253616333,390800,,,,,,,,
2020-08-21,5.289999961853027,5.289999961853027,5.25,5.260000228881836,2.935232400894165,384000,,,,,,,,
2020-08-24,5.28000020980835,5.320000171661377,5.269999980926514,5.320000171661377,2.9687137603759766,385900,,,,,,,,
2020-08-25,5.300000190734863,5.340000152587891,5.300000190734863,5.340000152587891,2.979874849319458,287900,,,,,,,,
2020-08-26,5.349999904632568,5.400000095367432,5.320000171661377,5.360000133514404,2.9910342693328857,1003600,,,,,,,,
2020-08-27,5.360000133514404,5.400000095367432,5.320000171661377,5.389999866485596,3.0077755451202393,591400,,,,,,,,
2020-08-28,5.400000095367432,5.5,5.389999866485596,5.429999828338623,3.0300960540771484,872000,,,,,,,,
2020-08-31,5.460000038146973,5.489999771118164,5.420000076293945,5.480000019073486,3.0579991340637207,616500,,,,,,,,
2020-09-01,5.489999771118164,5.559999942779541,5.449999809265137,5.559999942779541,3.1026406288146973,596500,,,,,,,,
2020-09-02,5.570000171661377,5.619999885559082,5.550000190734863,5.579999923706055,3.113800287246704,706500,,,,,,,,
2020-09-03,5.559999942779541,5.579999923706055,5.420000076293945,5.53000020980835,3.08590030670166,738600,,,,,,,,
2020-09-04,5.510000228881836,5.53000020980835,5.400000095367432,5.480000019073486,3.0579991340637207,517700,,,,,,,,
2020-09-08,5.449999809265137,5.489999771118164,5.420000076293945,5.46999979019165,3.0524168014526367,432100,,,,,,,,
2020-09-09,5.5,5.510000228881836,5.46999979019165,5.510000228881836,3.074739456176758,566200,,,,,,,,
2020-09-10,5.480000019073486,5.5,5.440000057220459,5.460000038146973,3.073613166809082,698000,,,,,,,,
2020-09-11,5.460000038146973,5.46999979019165,5.400000095367432,5.449999809265137,3.0679843425750732,442400,,,,,,,,
2020-09-14,5.46999979019165,5.480000019073486,5.429999828338623,5.46999979019165,3.0792417526245117,405400,,,,,,,,
2020-09-15,5.480000019073486,5.480000019073486,5.420000076293945,5.46999979019165,3.0792417526245117,333500,,,,,,,,
2020-09-16,5.449999809265137,5.480000019073486,5.440000057220459,5.46999979019165,3.0792417526245117,312100,,,,,,,,
2020-09-17,5.420000076293945,5.480000019073486,5.400000095367432,5.480000019073486,3.084872245788574,309800,,,,,,,,
2020-09-18,5.480000019073486,5.5,5.460000038146973,5.5,3.09613037109375,303500,,,,,,,,
2020-09-21,5.440000057220459,5.449999809265137,5.380000114440918,5.409999847412109,3.045466423034668,519300,,,,,,,,
2020-09-22,5.440000057220459,5.449999809265137,5.409999847412109,5.449999809265137,3.0679843425750732,371700,,,,,,,,
2020-09-23,5.5,5.5,5.380000114440918,5.389999866485596,3.034208297729492,424300,,,,,,,,
2020-09-24,5.380000114440918,5.380000114440918,5.329999923706055,5.369999885559082,3.022949457168579,337500,,,,,,,,
2020-09-25,5.360000133514404,5.369999885559082,5.300000190734863,5.329999923706055,3.000431537628174,522900,,,,,,,,
2020-09-28,5.360000133514404,5.389999866485596,5.340000152587891,5.380000114440918,3.0285797119140625,328500,,,,,,,,
2020-09-29,5.380000114440918,5.480000019073486,5.369999885559082,5.460000038146973,3.073613166809082,367400,,,,,,,,
2020-09-30,5.46999979019165,5.510000228881836,5.460000038146973,5.46999979019165,3.0792417526245117,343900,,,,,,,,
2020-10-01,5.53000020980835,5.539999961853027,5.480000019073486,5.5,3.09613037109375,417800,,,,,,,,
2020-10-02,5.409999847412109,5.539999961853027,5.409999847412109,5.519999980926514,3.107391834259033,503600,,,,,,,,
2020-10-05,5.539999961853027,5.550000190734863,5.489999771118164,5.519999980926514,3.107391834259033,631100,,,,,,,,
2020-10-06,5.519999980926514,5.53000020980835,5.420000076293945,5.460000038146973,3.073613166809082,624700,,,,,,,,
2020-10-07,5.5,5.53000020980835,5.5,5.510000228881836,3.1017603874206543,302200,,,,,,,,
2020-10-08,5.519999980926514,5.53000020980835,5.5,5.519999980926514,3.107391834259033,350900,,,,,,,,
2020-10-09,5.480000019073486,5.510000228881836,5.449999809265137,5.460000038146973,3.1005747318267822,359900,,,,,,,,
2020-10-12,5.5,5.519999980926514,5.46999979019165,5.489999771118164,3.117610454559326,513000,,,,,,,,
2020-10-13,5.5,5.510000228881836,5.449999809265137,5.480000019073486,3.1119327545166016,472800,,,,,,,,
2020-10-14,5.480000019073486,5.489999771118164,5.420000076293945,5.440000057220459,3.0892174243927,278900,,,,,,,,
2020-10-15,5.400000095367432,5.429999828338623,5.349999904632568,5.400000095367432,3.066502332687378,562600,,,,,,,,
2020-10-16,5.420000076293945,5.429999828338623,5.369999885559082,5.369999885559082,3.049466848373413,270800,,,,,,,,
2020-10-19,5.380000114440918,5.389999866485596,5.239999771118164,5.260000228881836,2.9870011806488037,429700,,,,,,,,
2020-10-20,5.260000228881836,5.329999923706055,5.25,5.28000020980835,2.9983582496643066,428700,,,,,,,,
2020-10-21,5.300000190734863,5.380000114440918,5.28000020980835,5.309999942779541,3.015394926071167,399700,,,,,,,,
2020-10-22,5.329999923706055,5.360000133514404,5.28000020980835,5.349999904632568,3.038109064102173,349900,,,,,,,,
2020-10-23,5.329999923706055,5.349999904632568,5.309999942779541,5.320000171661377,3.021073579788208,277700,,,,,,,,
2020-10-26,5.309999942779541,5.329999923706055,5.230000019073486,5.289999961853027,3.0040371417999268,430700,,,,,,,,
2020-10-27,5.289999961853027,5.360000133514404,5.260000228881836,5.329999923706055,3.026751756668091,617600,,,,,,,,
2020-10-28,5.289999961853027,5.309999942779541,5.260000228881836,5.269999980926514,2.992680072784424,282100,,,,,,,,
2020-10-29,5.260000228881836,5.300000190734863,5.25,5.289999961853027,3.0040371417999268,374600,,,,,,,,
2020-10-30,5.289999961853027,5.289999961853027,5.25,5.269999980926514,2.992680072784424,271100,,,,,,,,
2020-11-02,5.300000190734863,5.329999923706055,5.28000020980835,5.329999923706055,3.026751756668091,441900,,,,,,,,
2020-11-03,5.349999904632568,5.400000095367432,5.340000152587891,5.360000133514404,3.0437874794006348,331200,,,,,,,,
2020-11-04,5.360000133514404,5.489999771118164,5.329999923706055,5.46999979019165,3.106253147125244,723500,,,,,,,,
2020-11-05,5.480000019073486,5.489999771118164,5.429999828338623,5.46999979019165,3.106253147125244,409100,,,,,,,,
2020-11-06,5.46999979019165,5.480000019073486,5.420000076293945,5.429999828338623,3.083538055419922,296500,,,,,,,,
2020-11-09,5.5,5.539999961853027,5.46999979019165,5.539999961853027,3.1460041999816895,755100,,,,,,,,
2020-11-10,5.5,5.5,5.409999847412109,5.449999809265137,3.121945858001709,468100,,,,,,,,
2020-11-11,5.440000057220459,5.5,5.429999828338623,5.5,3.150587558746338,401300,,,,,,,,
2020-11-12,5.5,5.53000020980835,5.480000019073486,5.519999980926514,3.1620450019836426,348700,,,,,,,,
2020-11-13,5.510000228881836,5.550000190734863,5.510000228881836,5.550000190734863,3.179229974746704,351700,,,,,,,,
2020-11-16,5.550000190734863,5.650000095367432,5.550000190734863,5.579999923706055,3.196413993835449,906100,,,,,,,,
2020-11-17,5.599999904632568,5.670000076293945,5.579999923706055,5.599999904632568,3.2078707218170166,425400,,,,,,,,
2020-11-18,5.639999866485596,5.679999828338623,5.619999885559082,5.639999866485596,3.2307851314544678,565400,,,,,,,,
2020-11-19,5.639999866485596,5.679999828338623,5.619999885559082,5.639999866485596,3.2307851314544678,395200,,,,,,,,
2020-11-20,5.670000076293945,5.71999979019165,5.650000095367432,5.679999828338623,3.2536981105804443,429300,,,,,,,,
2020-11-23,5.699999809265137,5.75,5.690000057220459,5.75,3.293795585632324,459600,,,,,,,,
2020-11-24,5.78000020980835,5.860000133514404,5.769999980926514,5.849999904632568,3.3510782718658447,554300,,,,,,,,
2020-11-25,5.880000114440918,5.96999979019165,5.860000133514404,5.920000076293945,3.3911781311035156,571900,,,,,,,,
2020-11-27,5.960000038146973,6.0,5.949999809265137,5.960000038146973,3.4140913486480713,473500,,,,,,,,
2020-11-30,6.0,6.0,5.880000114440918,5.909999847412109,3.385448694229126,741000,,,,,,,,
2020-12-01,5.989999771118164,6.03000020980835,5.960000038146973,5.989999771118164,3.431276321411133,687400,,,,,,,,
2020-12-02,6.0,6.099999904632568,6.0,6.050000190734863,3.4656460285186768,631400,,,,,,,,
2020-12-03,6.059999942779541,6.210000038146973,6.050000190734863,6.179999828338623,3.540113925933838,673200,,,,,,,,
2020-12-04,6.239999771118164,6.300000190734863,6.159999847412109,6.190000057220459,3.545842409133911,882600,,,,,,,,
2020-12-07,6.199999809265137,6.239999771118164,6.150000095367432,6.159999847412109,3.528656482696533,644200,,,,,,,,
2020-12-08,6.190000057220459,6.199999809265137,6.159999847412109,6.190000057220459,3.545842409133911,474700,,,,,,,,
2020-12-09,6.199999809265137,6.21999979019165,6.170000076293945,6.190000057220459,3.545842409133911,404800,,,,,,,,
2020-12-10,6.139999866485596,6.139999866485596,6.050000190734863,6.059999942779541,3.4985039234161377,584200,,,,,,,,
