date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SG')","('high', 'SG')","('low', 'SG')","('close', 'SG')","('adj_close', 'SG')","('volume', 'SG')","('currency', '')"
2021-12-17,29.0,30.290000915527344,27.389999389648438,27.950000762939453,27.950000762939453,1371100,,,,,,,,
2021-12-20,26.81999969482422,28.420000076293945,26.059999465942383,27.139999389648438,27.139999389648438,735500,,,,,,,,
2021-12-21,27.15999984741211,28.899999618530273,26.079999923706055,28.799999237060547,28.799999237060547,754600,,,,,,,,
2021-12-22,28.799999237060547,32.4900016784668,28.600000381469727,29.809999465942383,29.809999465942383,1125500,,,,,,,,
2021-12-23,29.5,32.31999969482422,29.5,31.360000610351562,31.360000610351562,458700,,,,,,,,
2021-12-27,31.170000076293945,36.33000183105469,31.1299991607666,35.029998779296875,35.029998779296875,1308300,,,,,,,,
2021-12-28,34.880001068115234,34.880001068115234,30.510000228881836,30.84000015258789,30.84000015258789,990300,,,,,,,,
2021-12-29,30.610000610351562,33.029998779296875,29.649999618530273,31.389999389648438,31.389999389648438,475900,,,,,,,,
2021-12-30,31.799999237060547,34.43000030517578,31.25,32.02000045776367,32.02000045776367,503600,,,,,,,,
2021-12-31,32.0,33.439998626708984,31.549999237060547,32.0,32.0,388100,,,,,,,,
2022-01-03,32.65999984741211,32.77000045776367,30.950000762939453,31.479999542236328,31.479999542236328,614900,,,,,,,,
2022-01-04,31.299999237060547,32.06999969482422,28.780000686645508,30.309999465942383,30.309999465942383,926700,,,,,,,,
2022-01-05,30.0,30.459999084472656,25.6299991607666,26.049999237060547,26.049999237060547,1536300,,,,,,,,
2022-01-06,26.709999084472656,27.457000732421875,24.889999389648438,26.989999771118164,26.989999771118164,1515400,,,,,,,,
2022-01-07,26.209999084472656,27.510000228881836,25.079999923706055,27.049999237060547,27.049999237060547,970300,,,,,,,,
2022-01-10,26.530000686645508,27.68000030517578,25.520000457763672,27.219999313354492,27.219999313354492,783900,,,,,,,,
2022-01-11,27.219999313354492,28.510000228881836,26.959999084472656,27.40999984741211,27.40999984741211,411800,,,,,,,,
2022-01-12,27.860000610351562,28.90999984741211,27.15999984741211,27.90999984741211,27.90999984741211,577700,,,,,,,,
2022-01-13,28.100000381469727,28.700000762939453,27.010000228881836,27.190000534057617,27.190000534057617,972400,,,,,,,,
2022-01-14,26.56999969482422,28.450000762939453,25.549999237060547,26.209999084472656,26.209999084472656,707900,,,,,,,,
2022-01-18,25.299999237060547,25.899999618530273,22.809999465942383,23.68000030517578,23.68000030517578,1722800,,,,,,,,
2022-01-19,24.40999984741211,26.5,23.799999237060547,25.010000228881836,25.010000228881836,829200,,,,,,,,
2022-01-20,25.31999969482422,27.350000381469727,24.610000610351562,24.829999923706055,24.829999923706055,921200,,,,,,,,
2022-01-21,24.239999771118164,25.110000610351562,23.100000381469727,24.549999237060547,24.549999237060547,636800,,,,,,,,
2022-01-24,23.219999313354492,30.950000762939453,21.299999237060547,30.280000686645508,30.280000686645508,2781300,,,,,,,,
2022-01-25,28.1299991607666,32.0,26.489999771118164,31.0,31.0,1652500,,,,,,,,
2022-01-26,31.0,33.2400016784668,30.299999237060547,31.200000762939453,31.200000762939453,1669100,,,,,,,,
2022-01-27,31.1299991607666,31.270000457763672,27.34000015258789,28.489999771118164,28.489999771118164,665100,,,,,,,,
2022-01-28,27.979999542236328,29.709999084472656,27.15999984741211,29.200000762939453,29.200000762939453,548000,,,,,,,,
2022-01-31,29.0,31.110000610351562,28.423999786376953,30.25,30.25,606100,,,,,,,,
2022-02-01,30.56999969482422,32.400001525878906,29.709999084472656,30.649999618530273,30.649999618530273,830300,,,,,,,,
2022-02-02,31.020000457763672,31.020000457763672,27.0,28.0,28.0,925200,,,,,,,,
2022-02-03,27.260000228881836,28.780000686645508,25.309999465942383,26.469999313354492,26.469999313354492,707500,,,,,,,,
2022-02-04,26.59000015258789,27.638999938964844,25.770000457763672,26.799999237060547,26.799999237060547,378200,,,,,,,,
2022-02-07,26.719999313354492,29.200000762939453,26.260000228881836,26.56999969482422,26.56999969482422,515800,,,,,,,,
2022-02-08,26.389999389648438,29.469999313354492,26.049999237060547,28.799999237060547,28.799999237060547,536400,,,,,,,,
2022-02-09,29.1200008392334,30.700000762939453,28.8700008392334,29.889999389648438,29.889999389648438,528400,,,,,,,,
2022-02-10,28.639999389648438,33.2599983215332,28.6200008392334,30.549999237060547,30.549999237060547,790500,,,,,,,,
2022-02-11,30.56999969482422,31.700000762939453,27.15999984741211,27.350000381469727,27.350000381469727,444100,,,,,,,,
2022-02-14,27.549999237060547,29.40999984741211,26.75,27.190000534057617,27.190000534057617,556600,,,,,,,,
2022-02-15,27.5,29.06999969482422,27.469999313354492,28.739999771118164,28.739999771118164,472400,,,,,,,,
2022-02-16,27.690000534057617,28.170000076293945,26.799999237060547,27.799999237060547,27.799999237060547,645000,,,,,,,,
2022-02-17,27.100000381469727,27.969999313354492,25.75,25.93000030517578,25.93000030517578,644500,,,,,,,,
2022-02-18,26.0,26.274999618530273,23.315000534057617,24.229999542236328,24.229999542236328,1585000,,,,,,,,
2022-02-22,24.139999389648438,25.610000610351562,23.600000381469727,24.440000534057617,24.440000534057617,974100,,,,,,,,
2022-02-23,24.639999389648438,25.066999435424805,23.400999069213867,24.09000015258789,24.09000015258789,1279200,,,,,,,,
2022-02-24,23.18000030517578,25.25,22.84000015258789,25.049999237060547,25.049999237060547,1103900,,,,,,,,
2022-02-25,24.8700008392334,25.739999771118164,23.6299991607666,24.1299991607666,24.1299991607666,947100,,,,,,,,
2022-02-28,24.09000015258789,26.0,23.100000381469727,25.329999923706055,25.329999923706055,916700,,,,,,,,
2022-03-01,25.329999923706055,25.700000762939453,22.65999984741211,23.010000228881836,23.010000228881836,801400,,,,,,,,
2022-03-02,23.690000534057617,24.125,22.1200008392334,24.079999923706055,24.079999923706055,946100,,,,,,,,
2022-03-03,23.579999923706055,24.190000534057617,21.18000030517578,21.350000381469727,21.350000381469727,2016700,,,,,,,,
2022-03-04,24.875,27.20599937438965,24.0,26.780000686645508,26.780000686645508,4617000,,,,,,,,
2022-03-07,26.959999084472656,27.6299991607666,25.829999923706055,27.020000457763672,27.020000457763672,1208000,,,,,,,,
2022-03-08,26.68000030517578,31.93000030517578,26.291000366210938,29.899999618530273,29.899999618530273,2078700,,,,,,,,
2022-03-09,30.139999389648438,31.950000762939453,29.479999542236328,30.920000076293945,30.920000076293945,824800,,,,,,,,
2022-03-10,30.0,32.380001068115234,29.809999465942383,31.65999984741211,31.65999984741211,866000,,,,,,,,
2022-03-11,31.68000030517578,35.28499984741211,31.549999237060547,33.36000061035156,33.36000061035156,1367500,,,,,,,,
2022-03-14,33.20000076293945,35.72999954223633,32.29999923706055,33.0,33.0,1517600,,,,,,,,
2022-03-15,33.02000045776367,37.150001525878906,33.02000045776367,35.70000076293945,35.70000076293945,920600,,,,,,,,
2022-03-16,36.150001525878906,37.25299835205078,34.630001068115234,36.150001525878906,36.150001525878906,1004800,,,,,,,,
2022-03-17,36.5099983215332,39.70000076293945,35.88999938964844,38.75,38.75,1428400,,,,,,,,
2022-03-18,37.810001373291016,40.099998474121094,34.779998779296875,35.58000183105469,35.58000183105469,3690100,,,,,,,,
2022-03-21,35.65999984741211,36.733001708984375,31.690000534057617,33.4900016784668,33.4900016784668,1428400,,,,,,,,
2022-03-22,33.060001373291016,36.47800064086914,33.0,35.40999984741211,35.40999984741211,1120200,,,,,,,,
2022-03-23,34.25,35.9900016784668,32.15999984741211,32.2400016784668,32.2400016784668,1045100,,,,,,,,
2022-03-24,32.619998931884766,33.790000915527344,30.600000381469727,33.720001220703125,33.720001220703125,867700,,,,,,,,
2022-03-25,33.75,35.400001525878906,32.09000015258789,32.400001525878906,32.400001525878906,506700,,,,,,,,
2022-03-28,32.06999969482422,34.900001525878906,31.0,34.689998626708984,34.689998626708984,933400,,,,,,,,
2022-03-29,35.0,37.650001525878906,34.36000061035156,36.06999969482422,36.06999969482422,1328300,,,,,,,,
2022-03-30,35.83000183105469,38.45500183105469,34.099998474121094,34.9900016784668,34.9900016784668,766000,,,,,,,,
2022-03-31,34.97999954223633,35.47999954223633,31.84000015258789,31.989999771118164,31.989999771118164,650600,,,,,,,,
2022-04-01,32.5,33.34000015258789,31.09000015258789,31.739999771118164,31.739999771118164,472600,,,,,,,,
2022-04-04,32.41999816894531,33.93000030517578,32.28200149536133,33.5,33.5,565400,,,,,,,,
2022-04-05,32.849998474121094,33.08000183105469,30.690000534057617,31.040000915527344,31.040000915527344,939300,,,,,,,,
2022-04-06,30.510000228881836,31.0,27.93000030517578,30.549999237060547,30.549999237060547,957000,,,,,,,,
2022-04-07,30.25,31.950000762939453,28.84000015258789,29.760000228881836,29.760000228881836,678700,,,,,,,,
2022-04-08,29.469999313354492,29.540000915527344,27.649999618530273,27.829999923706055,27.829999923706055,489800,,,,,,,,
2022-04-11,27.309999465942383,28.799999237060547,26.530000686645508,28.1200008392334,28.1200008392334,556400,,,,,,,,
2022-04-12,28.18000030517578,29.149999618530273,26.530000686645508,27.059999465942383,27.059999465942383,395200,,,,,,,,
2022-04-13,27.049999237060547,28.200000762939453,26.6200008392334,27.709999084472656,27.709999084472656,506700,,,,,,,,
2022-04-14,27.68000030517578,27.760000228881836,26.270000457763672,26.969999313354492,26.969999313354492,348600,,,,,,,,
2022-04-18,26.920000076293945,27.530000686645508,25.200000762939453,26.43000030517578,26.43000030517578,594400,,,,,,,,
2022-04-19,26.280000686645508,28.75,25.8700008392334,28.290000915527344,28.290000915527344,580100,,,,,,,,
2022-04-20,28.350000381469727,28.690000534057617,27.280000686645508,28.469999313354492,28.469999313354492,323100,,,,,,,,
2022-04-21,28.81999969482422,29.100000381469727,26.8700008392334,28.020000457763672,28.020000457763672,501600,,,,,,,,
2022-04-22,27.940000534057617,28.799999237060547,27.81599998474121,28.020000457763672,28.020000457763672,364400,,,,,,,,
2022-04-25,27.59000015258789,28.68000030517578,27.250999450683594,28.420000076293945,28.420000076293945,314100,,,,,,,,
2022-04-26,27.979999542236328,28.104999542236328,26.479999542236328,27.809999465942383,27.809999465942383,576400,,,,,,,,
2022-04-27,27.360000610351562,28.25,26.854999542236328,27.579999923706055,27.579999923706055,467200,,,,,,,,
2022-04-28,27.709999084472656,28.360000610351562,26.260000228881836,27.729999542236328,27.729999542236328,443300,,,,,,,,
2022-04-29,27.459999084472656,28.507999420166016,26.594999313354492,27.0,27.0,325000,,,,,,,,
2022-05-02,27.020000457763672,27.34000015258789,25.2549991607666,27.079999923706055,27.079999923706055,547000,,,,,,,,
2022-05-03,27.010000228881836,28.059999465942383,26.34000015258789,27.459999084472656,27.459999084472656,714800,,,,,,,,
2022-05-04,27.260000228881836,28.420000076293945,26.1200008392334,28.190000534057617,28.190000534057617,344200,,,,,,,,
2022-05-05,28.040000915527344,28.599000930786133,25.25,26.149999618530273,26.149999618530273,1146600,,,,,,,,
2022-05-06,25.969999313354492,26.260000228881836,22.8700008392334,23.809999465942383,23.809999465942383,2240500,,,,,,,,
2022-05-09,23.520000457763672,23.520000457763672,19.450000762939453,20.350000381469727,20.350000381469727,2303100,,,,,,,,
2022-05-10,20.690000534057617,22.329999923706055,19.770000457763672,20.520000457763672,20.520000457763672,1720300,,,,,,,,
2022-05-11,20.110000610351562,20.110000610351562,17.190000534057617,17.709999084472656,17.709999084472656,2200200,,,,,,,,
2022-05-12,17.25,18.790000915527344,16.75,17.639999389648438,17.639999389648438,1560400,,,,,,,,
2022-05-13,18.15999984741211,18.540000915527344,17.010000228881836,17.600000381469727,17.600000381469727,1496900,,,,,,,,
2022-05-16,17.950000762939453,17.950000762939453,16.190000534057617,16.610000610351562,16.610000610351562,3183700,,,,,,,,
2022-05-17,16.670000076293945,19.649999618530273,16.670000076293945,18.920000076293945,18.920000076293945,4438700,,,,,,,,
2022-05-18,18.360000610351562,19.559999465942383,18.010000228881836,19.18000030517578,19.18000030517578,1440200,,,,,,,,
2022-05-19,18.760000228881836,22.8700008392334,18.760000228881836,22.229999542236328,22.229999542236328,3069800,,,,,,,,
2022-05-20,22.479999542236328,22.479999542236328,19.329999923706055,20.530000686645508,20.530000686645508,2511600,,,,,,,,
2022-05-23,20.139999389648438,20.90399932861328,19.31999969482422,20.260000228881836,20.260000228881836,1379900,,,,,,,,
2022-05-24,19.610000610351562,20.239999771118164,19.190000534057617,20.020000457763672,20.020000457763672,1221900,,,,,,,,
2022-05-25,19.639999389648438,20.0,19.149999618530273,19.670000076293945,19.670000076293945,1634200,,,,,,,,
2022-05-26,19.56999969482422,19.780000686645508,18.860000610351562,18.889999389648438,18.889999389648438,729400,,,,,,,,
2022-05-27,19.139999389648438,19.190000534057617,17.809999465942383,18.350000381469727,18.350000381469727,1493700,,,,,,,,
2022-05-31,18.3799991607666,18.649999618530273,18.139999389648438,18.280000686645508,18.280000686645508,1169800,,,,,,,,
2022-06-01,18.219999313354492,18.469999313354492,17.6200008392334,17.670000076293945,17.670000076293945,1491400,,,,,,,,
2022-06-02,17.84000015258789,18.450000762939453,17.551000595092773,18.209999084472656,18.209999084472656,1967300,,,,,,,,
2022-06-03,17.829999923706055,18.18000030517578,17.229999542236328,17.31999969482422,17.31999969482422,1001600,,,,,,,,
2022-06-06,17.829999923706055,17.850000381469727,16.329999923706055,16.530000686645508,16.530000686645508,1677700,,,,,,,,
2022-06-07,16.3700008392334,16.8799991607666,16.010000228881836,16.420000076293945,16.420000076293945,1028800,,,,,,,,
2022-06-08,16.43000030517578,17.114999771118164,16.25,16.290000915527344,16.290000915527344,801300,,,,,,,,
2022-06-09,16.0,16.200000762939453,15.543999671936035,15.890000343322754,15.890000343322754,999400,,,,,,,,
2022-06-10,15.5,15.859999656677246,14.949999809265137,15.020000457763672,15.020000457763672,1246200,,,,,,,,
2022-06-13,14.130000114440918,14.890000343322754,13.800000190734863,14.109999656677246,14.109999656677246,1633700,,,,,,,,
2022-06-14,14.390000343322754,14.390000343322754,13.270000457763672,13.359999656677246,13.359999656677246,1983500,,,,,,,,
2022-06-15,13.470000267028809,14.130000114440918,13.229999542236328,13.739999771118164,13.739999771118164,3786700,,,,,,,,
2022-06-16,13.210000038146973,13.520000457763672,11.725000381469727,11.90999984741211,11.90999984741211,3816400,,,,,,,,
2022-06-17,12.010000228881836,12.380000114440918,11.609999656677246,12.140000343322754,12.140000343322754,3420400,,,,,,,,
2022-06-21,12.220000267028809,12.555000305175781,11.6899995803833,11.859999656677246,11.859999656677246,2531400,,,,,,,,
2022-06-22,11.619999885559082,11.970000267028809,11.5,11.819999694824219,11.819999694824219,2304100,,,,,,,,
2022-06-23,11.989999771118164,12.930000305175781,11.819999694824219,12.90999984741211,12.90999984741211,1065300,,,,,,,,
2022-06-24,13.010000228881836,13.550000190734863,13.010000228881836,13.329999923706055,13.329999923706055,1288100,,,,,,,,
2022-06-27,13.350000381469727,13.350000381469727,12.619999885559082,12.720000267028809,12.720000267028809,792800,,,,,,,,
2022-06-28,12.75,13.100000381469727,12.010000228881836,12.010000228881836,12.010000228881836,705700,,,,,,,,
2022-06-29,11.989999771118164,11.989999771118164,11.380000114440918,11.489999771118164,11.489999771118164,488700,,,,,,,,
2022-06-30,11.25,11.710000038146973,10.779999732971191,11.649999618530273,11.649999618530273,1078500,,,,,,,,
2022-07-01,11.619999885559082,12.199999809265137,11.520000457763672,12.069999694824219,12.069999694824219,709000,,,,,,,,
2022-07-05,11.789999961853027,12.710000038146973,11.59000015258789,12.609999656677246,12.609999656677246,786800,,,,,,,,
2022-07-06,12.520000457763672,13.0,12.520000457763672,12.9399995803833,12.9399995803833,904100,,,,,,,,
2022-07-07,13.119999885559082,14.0,13.119999885559082,13.829999923706055,13.829999923706055,1000100,,,,,,,,
2022-07-08,13.710000038146973,14.489999771118164,13.663999557495117,14.1899995803833,14.1899995803833,879400,,,,,,,,
2022-07-11,14.170000076293945,14.34000015258789,13.729999542236328,13.850000381469727,13.850000381469727,916400,,,,,,,,
2022-07-12,13.8100004196167,14.369999885559082,13.779999732971191,14.319999694824219,14.319999694824219,665900,,,,,,,,
2022-07-13,13.930000305175781,15.119999885559082,13.779999732971191,14.699999809265137,14.699999809265137,1074000,,,,,,,,
2022-07-14,14.470000267028809,14.649999618530273,14.104999542236328,14.489999771118164,14.489999771118164,1477700,,,,,,,,
2022-07-15,14.75,15.369999885559082,14.65999984741211,15.34000015258789,15.34000015258789,984300,,,,,,,,
2022-07-18,15.489999771118164,15.779999732971191,15.270000457763672,15.279999732971191,15.279999732971191,640900,,,,,,,,
2022-07-19,15.520000457763672,15.970000267028809,14.890000343322754,15.020000457763672,15.020000457763672,800500,,,,,,,,
2022-07-20,15.369999885559082,15.6899995803833,14.949999809265137,15.6899995803833,15.6899995803833,914000,,,,,,,,
2022-07-21,15.739999771118164,15.779999732971191,14.850000381469727,15.260000228881836,15.260000228881836,882500,,,,,,,,
2022-07-22,15.34000015258789,15.84000015258789,14.9399995803833,15.539999961853027,15.539999961853027,2016700,,,,,,,,
2022-07-25,15.550000190734863,15.550000190734863,14.520000457763672,14.970000267028809,14.970000267028809,832000,,,,,,,,
2022-07-26,14.720000267028809,15.020999908447266,14.244999885559082,14.3100004196167,14.3100004196167,910300,,,,,,,,
2022-07-27,14.399999618530273,14.65999984741211,13.649999618530273,14.119999885559082,14.119999885559082,1250900,,,,,,,,
2022-07-28,14.199999809265137,15.140000343322754,14.199999809265137,15.0600004196167,15.0600004196167,1108700,,,,,,,,
2022-07-29,15.140000343322754,15.960000038146973,14.890000343322754,15.710000038146973,15.710000038146973,1170500,,,,,,,,
2022-08-01,16.0,16.76799964904785,15.5,16.3799991607666,16.3799991607666,1057500,,,,,,,,
2022-08-02,16.079999923706055,17.239999771118164,16.059999465942383,17.059999465942383,17.059999465942383,1021400,,,,,,,,
2022-08-03,17.209999084472656,19.68000030517578,17.165000915527344,19.530000686645508,19.530000686645508,2059600,,,,,,,,
2022-08-04,19.229999542236328,19.295000076293945,18.280000686645508,18.469999313354492,18.469999313354492,1412200,,,,,,,,
2022-08-05,18.1299991607666,19.100000381469727,18.020000457763672,18.25,18.25,1492600,,,,,,,,
2022-08-08,18.40999984741211,18.81999969482422,17.540000915527344,17.59000015258789,17.59000015258789,994900,,,,,,,,
2022-08-09,17.520000457763672,17.520000457763672,16.100000381469727,16.850000381469727,16.850000381469727,1964700,,,,,,,,
2022-08-10,14.8100004196167,18.459999084472656,14.550000190734863,18.200000762939453,18.200000762939453,5882100,,,,,,,,
2022-08-11,18.3799991607666,18.889999389648438,17.545000076293945,18.200000762939453,18.200000762939453,2342900,,,,,,,,
2022-08-12,18.479999542236328,20.209999084472656,18.459999084472656,19.809999465942383,19.809999465942383,1863200,,,,,,,,
2022-08-15,19.610000610351562,20.469999313354492,19.510000228881836,20.290000915527344,20.290000915527344,873900,,,,,,,,
2022-08-16,19.670000076293945,21.65999984741211,19.6299991607666,20.950000762939453,20.950000762939453,2316900,,,,,,,,
2022-08-17,20.184999465942383,20.184999465942383,19.040000915527344,19.360000610351562,19.360000610351562,1817700,,,,,,,,
2022-08-18,18.989999771118164,19.040000915527344,18.06999969482422,18.969999313354492,18.969999313354492,1189000,,,,,,,,
2022-08-19,18.399999618530273,18.510000228881836,17.81999969482422,17.979999542236328,17.979999542236328,1195300,,,,,,,,
2022-08-22,17.479999542236328,17.610000610351562,16.81999969482422,17.020000457763672,17.020000457763672,2228400,,,,,,,,
2022-08-23,16.979999542236328,17.56999969482422,16.889999389648438,16.979999542236328,16.979999542236328,1079300,,,,,,,,
2022-08-24,17.450000762939453,18.084999084472656,17.18000030517578,17.860000610351562,17.860000610351562,1485100,,,,,,,,
2022-08-25,18.020000457763672,19.0,17.975000381469727,18.860000610351562,18.860000610351562,991600,,,,,,,,
2022-08-26,18.84000015258789,18.950000762939453,16.988000869750977,17.25,17.25,1359200,,,,,,,,
2022-08-29,16.90999984741211,18.040000915527344,16.90999984741211,17.459999084472656,17.459999084472656,1193800,,,,,,,,
2022-08-30,17.670000076293945,18.159000396728516,16.479999542236328,16.670000076293945,16.670000076293945,1331200,,,,,,,,
2022-08-31,16.90999984741211,17.389999389648438,16.559999465942383,16.90999984741211,16.90999984741211,1086000,,,,,,,,
2022-09-01,16.739999771118164,17.1299991607666,16.329999923706055,17.100000381469727,17.100000381469727,959800,,,,,,,,
2022-09-02,17.229999542236328,17.25,16.219999313354492,16.65999984741211,16.65999984741211,1088700,,,,,,,,
2022-09-06,16.93000030517578,18.0,16.40999984741211,17.530000686645508,17.530000686645508,1942900,,,,,,,,
2022-09-07,17.530000686645508,19.290000915527344,17.31999969482422,18.989999771118164,18.989999771118164,1759700,,,,,,,,
2022-09-08,18.81999969482422,20.219999313354492,18.739999771118164,19.450000762939453,19.450000762939453,1834600,,,,,,,,
2022-09-09,19.860000610351562,20.670000076293945,19.860000610351562,20.229999542236328,20.229999542236328,1810800,,,,,,,,
2022-09-12,20.440000534057617,20.75,20.079999923706055,20.43000030517578,20.43000030517578,1468300,,,,,,,,
2022-09-13,19.43000030517578,19.860000610351562,18.760000228881836,18.90999984741211,18.90999984741211,1548300,,,,,,,,
2022-09-14,19.040000915527344,19.459999084472656,18.575000762939453,18.950000762939453,18.950000762939453,1604300,,,,,,,,
2022-09-15,18.809999465942383,19.950000762939453,18.3799991607666,18.579999923706055,18.579999923706055,1447400,,,,,,,,
2022-09-16,18.09000015258789,18.639999389648438,17.790000915527344,18.030000686645508,18.030000686645508,12295000,,,,,,,,
2022-09-19,17.700000762939453,18.780000686645508,17.3799991607666,18.75,18.75,1606500,,,,,,,,
2022-09-20,18.34000015258789,19.440000534057617,18.229999542236328,18.440000534057617,18.440000534057617,1459500,,,,,,,,
2022-09-21,18.579999923706055,19.3799991607666,18.15999984741211,18.170000076293945,18.170000076293945,1105900,,,,,,,,
2022-09-22,17.989999771118164,18.06999969482422,16.7450008392334,17.139999389648438,17.139999389648438,1874500,,,,,,,,
2022-09-23,16.6299991607666,17.049999237060547,16.469999313354492,16.799999237060547,16.799999237060547,1275800,,,,,,,,
2022-09-26,16.709999084472656,18.1299991607666,16.59000015258789,16.850000381469727,16.850000381469727,2334400,,,,,,,,
2022-09-27,17.1200008392334,17.829999923706055,17.0,17.81999969482422,17.81999969482422,1296000,,,,,,,,
2022-09-28,17.969999313354492,19.290000915527344,17.649999618530273,18.950000762939453,18.950000762939453,1856300,,,,,,,,
2022-09-29,18.510000228881836,18.639999389648438,17.93600082397461,18.450000762939453,18.450000762939453,1672700,,,,,,,,
2022-09-30,18.309999465942383,19.06999969482422,18.0,18.5,18.5,1620500,,,,,,,,
2022-10-03,18.770000457763672,18.989999771118164,18.14299964904785,18.5,18.5,1382700,,,,,,,,
2022-10-04,19.1200008392334,19.829999923706055,18.770000457763672,19.469999313354492,19.469999313354492,1105600,,,,,,,,
2022-10-05,18.809999465942383,19.475000381469727,18.309999465942383,19.170000076293945,19.170000076293945,1057600,,,,,,,,
2022-10-06,19.149999618530273,19.895000457763672,18.950000762939453,19.399999618530273,19.399999618530273,711800,,,,,,,,
2022-10-07,18.940000534057617,18.940000534057617,18.079999923706055,18.3700008392334,18.3700008392334,1236800,,,,,,,,
2022-10-10,18.360000610351562,18.420000076293945,17.1299991607666,17.8700008392334,17.8700008392334,1682000,,,,,,,,
2022-10-11,17.68000030517578,18.225000381469727,16.700000762939453,17.989999771118164,17.989999771118164,1409400,,,,,,,,
2022-10-12,17.889999389648438,18.719999313354492,17.450000762939453,18.450000762939453,18.450000762939453,886600,,,,,,,,
2022-10-13,17.0,19.25,17.0,19.049999237060547,19.049999237060547,1061000,,,,,,,,
2022-10-14,19.34000015258789,19.545000076293945,18.170000076293945,18.290000915527344,18.290000915527344,1197300,,,,,,,,
2022-10-17,18.850000381469727,19.260000228881836,18.6299991607666,19.0,19.0,601600,,,,,,,,
2022-10-18,19.459999084472656,20.0,19.1200008392334,19.34000015258789,19.34000015258789,783800,,,,,,,,
2022-10-19,18.969999313354492,19.059999465942383,17.790000915527344,18.15999984741211,18.15999984741211,1424800,,,,,,,,
2022-10-20,18.020000457763672,18.309999465942383,17.15999984741211,17.43000030517578,17.43000030517578,1201100,,,,,,,,
2022-10-21,17.219999313354492,17.979999542236328,16.84000015258789,17.739999771118164,17.739999771118164,1631800,,,,,,,,
2022-10-24,17.969999313354492,18.540000915527344,17.469999313354492,18.209999084472656,18.209999084472656,1090600,,,,,,,,
2022-10-25,17.969999313354492,19.06999969482422,17.969999313354492,18.799999237060547,18.799999237060547,1158600,,,,,,,,
2022-10-26,18.770000457763672,19.530000686645508,18.450000762939453,18.479999542236328,18.479999542236328,675500,,,,,,,,
2022-10-27,18.799999237060547,19.110000610351562,18.18000030517578,18.610000610351562,18.610000610351562,641700,,,,,,,,
2022-10-28,18.709999084472656,19.170000076293945,18.15999984741211,18.950000762939453,18.950000762939453,886100,,,,,,,,
2022-10-31,18.780000686645508,19.229999542236328,18.579999923706055,18.600000381469727,18.600000381469727,927800,,,,,,,,
2022-11-01,19.15999984741211,19.15999984741211,18.204999923706055,18.239999771118164,18.239999771118164,836800,,,,,,,,
2022-11-02,18.0,19.020000457763672,17.729999542236328,17.850000381469727,17.850000381469727,1201900,,,,,,,,
2022-11-03,17.639999389648438,18.139999389648438,17.219999313354492,17.450000762939453,17.450000762939453,895300,,,,,,,,
2022-11-04,18.0,18.0,16.8799991607666,17.420000076293945,17.420000076293945,1326900,,,,,,,,
