date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RGLD')","('high', 'RGLD')","('low', 'RGLD')","('close', 'RGLD')","('adj_close', 'RGLD')","('volume', 'RGLD')","('currency', '')"
2020-01-02,122.63999938964844,123.33999633789062,119.8499984741211,121.12000274658203,113.16752624511719,449400,,,,,,,,
2020-01-03,122.87000274658203,122.87000274658203,119.72000122070312,120.12999725341797,112.24252319335938,410000,,,,,,,,
2020-01-06,122.05999755859375,122.5,117.38999938964844,118.80999755859375,111.00920867919922,939100,,,,,,,,
2020-01-07,118.80999755859375,121.1500015258789,118.44999694824219,120.18000030517578,112.28925323486328,698400,,,,,,,,
2020-01-08,120.2699966430664,120.87999725341797,110.4000015258789,111.5999984741211,104.27257537841797,1232300,,,,,,,,
2020-01-09,111.37000274658203,113.45999908447266,110.68000030517578,112.19000244140625,104.82386779785156,821900,,,,,,,,
2020-01-10,112.69999694824219,114.55999755859375,112.69999694824219,113.79000091552734,106.31880187988281,446400,,,,,,,,
2020-01-13,113.5199966430664,113.80000305175781,111.0,111.18000030517578,103.88016510009766,621200,,,,,,,,
2020-01-14,110.97000122070312,112.52999877929688,109.20999908447266,112.37000274658203,104.99203491210938,1002900,,,,,,,,
2020-01-15,112.5999984741211,115.5,112.25,114.5999984741211,107.07561492919922,535700,,,,,,,,
2020-01-16,114.51000213623047,115.66999816894531,113.37000274658203,114.97000122070312,107.42132568359375,617300,,,,,,,,
2020-01-17,115.66000366210938,115.83999633789062,112.75,112.7699966430664,105.36577606201172,441900,,,,,,,,
2020-01-21,110.97000122070312,114.30999755859375,109.63999938964844,114.08999633789062,106.59909057617188,816500,,,,,,,,
2020-01-22,113.8499984741211,114.0199966430664,112.16999816894531,112.81999969482422,105.41249084472656,504800,,,,,,,,
2020-01-23,112.12000274658203,113.91000366210938,111.9000015258789,112.63999938964844,105.24430847167969,651300,,,,,,,,
2020-01-24,112.63999938964844,115.6500015258789,112.18000030517578,114.86000061035156,107.31855010986328,383400,,,,,,,,
2020-01-27,116.23999786376953,117.48999786376953,113.73999786376953,114.18000030517578,106.6832046508789,484400,,,,,,,,
2020-01-28,113.33999633789062,113.87999725341797,110.36000061035156,111.72000122070312,104.38471984863281,452600,,,,,,,,
2020-01-29,111.18000030517578,113.93000030517578,111.18000030517578,113.63999938964844,106.17864227294922,398400,,,,,,,,
2020-01-30,113.94000244140625,115.19000244140625,113.0199966430664,113.91000366210938,106.43092346191406,350700,,,,,,,,
2020-01-31,114.01000213623047,115.91000366210938,114.0,115.31999969482422,107.74835205078125,538900,,,,,,,,
2020-02-03,114.69999694824219,114.83999633789062,111.83999633789062,112.38999938964844,105.01070404052734,626500,,,,,,,,
2020-02-04,111.56999969482422,112.66000366210938,110.56999969482422,111.13999938964844,103.84278869628906,588100,,,,,,,,
2020-02-05,110.80000305175781,113.69000244140625,110.70999908447266,112.08999633789062,104.73040771484375,565100,,,,,,,,
2020-02-06,110.5,113.0,105.0,108.76000213623047,101.61905670166016,1022000,,,,,,,,
2020-02-07,108.91999816894531,109.22000122070312,105.5199966430664,105.66000366210938,98.72261047363281,457300,,,,,,,,
2020-02-10,105.54000091552734,107.19000244140625,105.11000061035156,106.8499984741211,99.83446502685547,519500,,,,,,,,
2020-02-11,106.48999786376953,107.7300033569336,105.72000122070312,106.63999938964844,99.63825225830078,471500,,,,,,,,
2020-02-12,107.55999755859375,107.61000061035156,104.76000213623047,105.33999633789062,98.42359924316406,475700,,,,,,,,
2020-02-13,106.27999877929688,106.44999694824219,104.12000274658203,104.22000122070312,97.37712860107422,672400,,,,,,,,
2020-02-14,103.69000244140625,103.69000244140625,101.38999938964844,102.91999816894531,96.16249084472656,708800,,,,,,,,
2020-02-18,103.0,105.61000061035156,102.93000030517578,104.61000061035156,97.74152374267578,540900,,,,,,,,
2020-02-19,105.19999694824219,107.38999938964844,104.61000061035156,105.76000213623047,98.8160171508789,808200,,,,,,,,
2020-02-20,105.73999786376953,107.94999694824219,105.58000183105469,107.2699966430664,100.22688293457031,532900,,,,,,,,
2020-02-21,108.94000244140625,110.30000305175781,108.0,109.08999633789062,101.9273910522461,687400,,,,,,,,
2020-02-24,113.58000183105469,113.69999694824219,109.19999694824219,110.18000030517578,102.94583129882812,755900,,,,,,,,
2020-02-25,107.95999908447266,110.55999755859375,107.33000183105469,107.33999633789062,100.29228973388672,727500,,,,,,,,
2020-02-26,106.81999969482422,108.43000030517578,106.30000305175781,107.19999694824219,100.16149139404297,805500,,,,,,,,
2020-02-27,108.0,108.33999633789062,101.68000030517578,101.7300033569336,95.05062866210938,1301900,,,,,,,,
2020-02-28,97.5999984741211,99.37000274658203,91.76000213623047,96.47000122070312,90.13599395751953,1576200,,,,,,,,
2020-03-02,97.27999877929688,100.68000030517578,96.56999969482422,100.05000305175781,93.4809341430664,852000,,,,,,,,
2020-03-03,101.51000213623047,106.22000122070312,100.47000122070312,103.11000061035156,96.33999633789062,731400,,,,,,,,
2020-03-04,104.44999694824219,105.0,101.73999786376953,104.12000274658203,97.28370666503906,509800,,,,,,,,
2020-03-05,105.06999969482422,107.0199966430664,104.69999694824219,106.58999633789062,99.59152221679688,654600,,,,,,,,
2020-03-06,107.0,107.31999969482422,100.88999938964844,104.63999938964844,97.76956939697266,823600,,,,,,,,
2020-03-09,101.06999969482422,103.80000305175781,98.47000122070312,98.83999633789062,92.35037231445312,692600,,,,,,,,
2020-03-10,99.41999816894531,101.8499984741211,95.55999755859375,97.36000061035156,90.96755981445312,1083200,,,,,,,,
2020-03-11,95.38999938964844,96.7300033569336,86.95999908447266,88.0199966430664,82.24077606201172,1617300,,,,,,,,
2020-03-12,75.5999984741211,84.63999938964844,72.81999969482422,80.88999938964844,75.57894897460938,1741500,,,,,,,,
2020-03-13,83.30000305175781,83.56999969482422,71.08999633789062,71.7699966430664,67.0577392578125,1248800,,,,,,,,
2020-03-16,62.099998474121094,84.62000274658203,59.779998779296875,81.43000030517578,76.08348083496094,1512200,,,,,,,,
2020-03-17,79.69999694824219,90.30000305175781,79.2300033569336,88.62999725341797,82.81075286865234,1368500,,,,,,,,
2020-03-18,85.5199966430664,88.83000183105469,68.18000030517578,69.63999938964844,65.06758117675781,1130600,,,,,,,,
2020-03-19,70.29000091552734,84.44999694824219,65.45999908447266,74.41000366210938,69.52440643310547,1358300,,,,,,,,
2020-03-20,75.81999969482422,77.66999816894531,71.12000274658203,71.62000274658203,66.9175796508789,1204300,,,,,,,,
2020-03-23,74.94000244140625,81.44999694824219,72.5,76.97000122070312,71.91632080078125,748700,,,,,,,,
2020-03-24,87.25,97.95999908447266,82.87000274658203,95.3499984741211,89.08952331542969,1279500,,,,,,,,
2020-03-25,96.4800033569336,98.0,89.12999725341797,93.12000274658203,87.00595092773438,1020800,,,,,,,,
2020-03-26,93.0199966430664,95.38999938964844,87.4800033569336,92.4800033569336,86.40794372558594,994700,,,,,,,,
2020-03-27,90.13999938964844,93.69999694824219,88.19000244140625,90.55999755859375,84.61402893066406,779600,,,,,,,,
2020-03-30,91.06999969482422,96.86000061035156,88.29000091552734,91.68000030517578,85.6605224609375,819000,,,,,,,,
2020-03-31,89.95999908447266,91.0,86.6500015258789,87.70999908447266,81.9511489868164,853100,,,,,,,,
2020-04-01,87.0999984741211,92.51000213623047,86.2699966430664,91.33000183105469,85.33348083496094,845600,,,,,,,,
2020-04-02,92.12999725341797,94.55999755859375,90.0999984741211,92.77999877929688,86.9548568725586,708400,,,,,,,,
2020-04-03,92.8499984741211,97.58999633789062,92.62000274658203,93.5,87.62964630126953,676200,,,,,,,,
2020-04-06,95.2300033569336,96.95999908447266,93.05000305175781,94.80000305175781,88.84803009033203,665000,,,,,,,,
2020-04-07,94.75,97.62000274658203,91.0999984741211,93.91000366210938,88.01390838623047,579400,,,,,,,,
2020-04-08,94.83000183105469,95.98999786376953,92.93000030517578,94.88999938964844,88.9323959350586,498100,,,,,,,,
2020-04-09,96.41000366210938,105.37999725341797,96.41000366210938,105.04000091552734,98.44513702392578,934000,,,,,,,,
2020-04-13,105.0,106.41999816894531,100.0199966430664,105.0199966430664,98.42638397216797,718700,,,,,,,,
2020-04-14,106.54000091552734,109.16000366210938,103.06999969482422,105.20999908447266,98.60444641113281,883500,,,,,,,,
2020-04-15,102.87000274658203,105.98999786376953,100.6500015258789,104.80999755859375,98.22957611083984,851900,,,,,,,,
2020-04-16,106.16999816894531,111.87999725341797,105.26000213623047,111.7300033569336,104.71510314941406,681300,,,,,,,,
2020-04-17,108.44000244140625,110.83000183105469,106.95999908447266,107.80999755859375,101.04120635986328,1166900,,,,,,,,
2020-04-20,109.6500015258789,112.69000244140625,108.18000030517578,111.5999984741211,104.5932388305664,809300,,,,,,,,
2020-04-21,108.9000015258789,112.98999786376953,107.41999816894531,109.20999908447266,102.35330963134766,690900,,,,,,,,
2020-04-22,113.3499984741211,117.44000244140625,111.80999755859375,116.66000366210938,109.33557891845703,717100,,,,,,,,
2020-04-23,120.54000091552734,126.69999694824219,119.83000183105469,122.97000122070312,115.2493896484375,1090300,,,,,,,,
2020-04-24,124.58999633789062,127.0,122.62999725341797,125.43000030517578,117.55494689941406,972900,,,,,,,,
2020-04-27,125.98999786376953,127.88999938964844,123.11000061035156,126.33999633789062,118.40779113769531,793700,,,,,,,,
2020-04-28,124.91000366210938,127.33999633789062,123.20999908447266,125.93000030517578,118.02354431152344,654000,,,,,,,,
2020-04-29,126.08000183105469,131.08999633789062,124.16999816894531,130.39999389648438,122.2128677368164,946400,,,,,,,,
2020-04-30,128.39999389648438,130.0,122.37999725341797,122.52999877929688,114.83702087402344,814400,,,,,,,,
2020-05-01,120.02999877929688,126.02999877929688,118.5,125.86000061035156,117.95794677734375,853900,,,,,,,,
2020-05-04,128.66000366210938,129.92999267578125,124.87000274658203,125.20999908447266,117.34874725341797,745600,,,,,,,,
2020-05-05,125.30000305175781,129.75,123.5999984741211,128.44000244140625,120.3759536743164,462600,,,,,,,,
2020-05-06,126.5199966430664,129.1300048828125,125.33000183105469,126.62000274658203,118.67024230957031,559700,,,,,,,,
2020-05-07,128.72999572753906,137.89999389648438,128.00999450683594,135.97000122070312,127.43318939208984,1043600,,,,,,,,
2020-05-08,136.19000244140625,138.5399932861328,135.24000549316406,136.42999267578125,127.86430358886719,721900,,,,,,,,
2020-05-11,136.25,137.38999938964844,130.50999450683594,132.83999633789062,124.49970245361328,612100,,,,,,,,
2020-05-12,133.19000244140625,135.89999389648438,128.80999755859375,128.80999755859375,120.72274780273438,732400,,,,,,,,
2020-05-13,130.6999969482422,131.52000427246094,125.3499984741211,128.19000244140625,120.14167022705078,636500,,,,,,,,
2020-05-14,127.70999908447266,132.32000732421875,127.69000244140625,129.17999267578125,121.06950378417969,580700,,,,,,,,
2020-05-15,132.91000366210938,134.42999267578125,130.85000610351562,134.0,125.58688354492188,1067600,,,,,,,,
2020-05-18,135.58999633789062,136.75999450683594,132.0,134.27999877929688,125.84928131103516,630500,,,,,,,,
2020-05-19,136.2899932861328,139.16000366210938,136.0,137.0800018310547,128.4735107421875,480100,,,,,,,,
2020-05-20,138.1199951171875,139.6300048828125,135.8800048828125,135.99000549316406,127.45195007324219,533300,,,,,,,,
2020-05-21,134.6699981689453,136.94000244140625,130.47999572753906,136.72999572753906,128.1454620361328,673900,,,,,,,,
2020-05-22,136.2899932861328,138.69000244140625,134.91000366210938,136.9600067138672,128.36106872558594,659800,,,,,,,,
2020-05-26,135.99000549316406,136.49000549316406,131.72999572753906,132.4600067138672,124.14356231689453,450500,,,,,,,,
2020-05-27,128.85000610351562,133.50999450683594,126.0,132.61000061035156,124.28414154052734,746900,,,,,,,,
2020-05-28,133.97999572753906,135.19000244140625,130.35000610351562,131.66000366210938,123.39379119873047,507800,,,,,,,,
2020-05-29,136.72000122070312,136.72000122070312,132.72999572753906,133.1999969482422,124.83709716796875,963000,,,,,,,,
2020-06-01,133.85000610351562,135.32000732421875,132.1199951171875,135.11000061035156,126.627197265625,367800,,,,,,,,
2020-06-02,134.9499969482422,135.0,130.14999389648438,130.47000122070312,122.27851104736328,438500,,,,,,,,
2020-06-03,127.31999969482422,128.17999267578125,124.38999938964844,125.86000061035156,117.95794677734375,717300,,,,,,,,
2020-06-04,126.5199966430664,128.97999572753906,125.3499984741211,126.19000244140625,118.2672348022461,597100,,,,,,,,
