date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KAIKY')","('high', 'KAIKY')","('low', 'KAIKY')","('close', 'KAIKY')","('adj_close', 'KAIKY')","('volume', 'KAIKY')","('currency', '')"
2020-01-02,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-03,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-06,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-07,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-08,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-09,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-10,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-13,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-14,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-15,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-16,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-17,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-21,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-22,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-23,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-24,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-27,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-28,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-29,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-30,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-01-31,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-03,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-04,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-05,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-06,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-07,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-10,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-11,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-12,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-13,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-14,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-18,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-19,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-20,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-21,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-24,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-25,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-26,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-27,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-02-28,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-03-02,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-03-03,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-03-04,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-03-05,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-03-06,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-03-09,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
2020-03-10,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.5955560207366943,1.523474097251892,0,,,,,,,,
