date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NXE')","('high', 'NXE')","('low', 'NXE')","('close', 'NXE')","('adj_close', 'NXE')","('volume', 'NXE')","('currency', '')"
2020-01-02,1.2799999713897705,1.2799999713897705,1.2200000286102295,1.2400000095367432,1.2400000095367432,488700,,,,,,,,
2020-01-03,1.2799999713897705,1.2799999713897705,1.2300000190734863,1.2400000095367432,1.2400000095367432,122000,,,,,,,,
2020-01-06,1.2400000095367432,1.2899999618530273,1.2300000190734863,1.2699999809265137,1.2699999809265137,395600,,,,,,,,
2020-01-07,1.25,1.2599999904632568,1.2300000190734863,1.2400000095367432,1.2400000095367432,128800,,,,,,,,
2020-01-08,1.2400000095367432,1.2400000095367432,1.190000057220459,1.2200000286102295,1.2200000286102295,400500,,,,,,,,
2020-01-09,1.2100000381469727,1.2200000286102295,1.159999966621399,1.190000057220459,1.190000057220459,384400,,,,,,,,
2020-01-10,1.2000000476837158,1.2170000076293945,1.1799999475479126,1.2000000476837158,1.2000000476837158,245100,,,,,,,,
2020-01-13,1.190000057220459,1.25,1.1799999475479126,1.2100000381469727,1.2100000381469727,388300,,,,,,,,
2020-01-14,1.2400000095367432,1.2599999904632568,1.2200000286102295,1.25,1.25,156400,,,,,,,,
2020-01-15,1.25,1.2599999904632568,1.2200000286102295,1.25,1.25,280900,,,,,,,,
2020-01-16,1.2599999904632568,1.2799999713897705,1.2400000095367432,1.2599999904632568,1.2599999904632568,247500,,,,,,,,
2020-01-17,1.2599999904632568,1.274999976158142,1.25,1.2699999809265137,1.2699999809265137,261800,,,,,,,,
2020-01-21,1.2799999713897705,1.2799999713897705,1.2200000286102295,1.25,1.25,256000,,,,,,,,
2020-01-22,1.2200000286102295,1.2300000190734863,1.2000000476837158,1.2300000190734863,1.2300000190734863,175400,,,,,,,,
2020-01-23,1.2400000095367432,1.2400000095367432,1.190000057220459,1.2000000476837158,1.2000000476837158,124500,,,,,,,,
2020-01-24,1.2000000476837158,1.2100000381469727,1.149999976158142,1.159999966621399,1.159999966621399,553700,,,,,,,,
2020-01-27,1.1699999570846558,1.1699999570846558,1.1200000047683716,1.149999976158142,1.149999976158142,397100,,,,,,,,
2020-01-28,1.159999966621399,1.159999966621399,1.090000033378601,1.100000023841858,1.100000023841858,309700,,,,,,,,
2020-01-29,1.1200000047683716,1.1200000047683716,1.0700000524520874,1.090000033378601,1.090000033378601,457000,,,,,,,,
2020-01-30,1.090000033378601,1.090000033378601,1.0299999713897705,1.0800000429153442,1.0800000429153442,1561900,,,,,,,,
2020-01-31,1.100000023841858,1.100000023841858,1.0299999713897705,1.0850000381469727,1.0850000381469727,1185000,,,,,,,,
2020-02-03,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.059999942779541,1.059999942779541,754500,,,,,,,,
2020-02-04,1.0800000429153442,1.1200000047683716,1.0700000524520874,1.0700000524520874,1.0700000524520874,559300,,,,,,,,
2020-02-05,1.0800000429153442,1.1399999856948853,1.0800000429153442,1.1399999856948853,1.1399999856948853,323500,,,,,,,,
2020-02-06,1.149999976158142,1.149999976158142,1.0800000429153442,1.1100000143051147,1.1100000143051147,228600,,,,,,,,
2020-02-07,1.1299999952316284,1.1299999952316284,1.059999942779541,1.0700000524520874,1.0700000524520874,345200,,,,,,,,
2020-02-10,1.0700000524520874,1.0700000524520874,1.0,1.0299999713897705,1.0299999713897705,559300,,,,,,,,
2020-02-11,1.0299999713897705,1.0800000429153442,1.0299999713897705,1.059999942779541,1.059999942779541,260300,,,,,,,,
2020-02-12,1.059999942779541,1.1399999856948853,1.0499999523162842,1.1399999856948853,1.1399999856948853,387200,,,,,,,,
2020-02-13,1.1699999570846558,1.1799999475479126,1.1399999856948853,1.1699999570846558,1.1699999570846558,437300,,,,,,,,
2020-02-14,1.190000057220459,1.190000057220459,1.1299999952316284,1.149999976158142,1.149999976158142,301900,,,,,,,,
2020-02-18,1.149999976158142,1.149999976158142,1.0709999799728394,1.100000023841858,1.100000023841858,1122800,,,,,,,,
2020-02-19,1.1200000047683716,1.125,1.0720000267028809,1.100000023841858,1.100000023841858,349400,,,,,,,,
2020-02-20,1.100000023841858,1.1200000047683716,1.0700000524520874,1.100000023841858,1.100000023841858,278500,,,,,,,,
2020-02-21,1.100000023841858,1.1150000095367432,1.0499999523162842,1.1100000143051147,1.1100000143051147,302500,,,,,,,,
2020-02-24,1.090000033378601,1.090000033378601,1.0499999523162842,1.0700000524520874,1.0700000524520874,1200700,,,,,,,,
2020-02-25,1.0700000524520874,1.0700000524520874,1.0,1.0199999809265137,1.0199999809265137,536700,,,,,,,,
2020-02-26,1.0,1.0199999809265137,0.9599999785423279,0.9700000286102295,0.9700000286102295,534000,,,,,,,,
2020-02-27,0.9599999785423279,0.9679999947547913,0.8809999823570251,0.9200000166893005,0.9200000166893005,1006100,,,,,,,,
2020-02-28,0.9409999847412109,0.9409999847412109,0.8500000238418579,0.9240000247955322,0.9240000247955322,872900,,,,,,,,
2020-03-02,0.9139999747276306,0.949999988079071,0.8999999761581421,0.9300000071525574,0.9300000071525574,291500,,,,,,,,
2020-03-03,0.9300000071525574,0.9670000076293945,0.9300000071525574,0.9549999833106995,0.9549999833106995,612500,,,,,,,,
2020-03-04,0.9350000023841858,1.0,0.9350000023841858,0.9900000095367432,0.9900000095367432,407700,,,,,,,,
2020-03-05,0.9900000095367432,1.0199999809265137,0.9350000023841858,0.9350000023841858,0.9350000023841858,406100,,,,,,,,
2020-03-06,0.949999988079071,0.949999988079071,0.8700000047683716,0.9100000262260437,0.9100000262260437,240100,,,,,,,,
2020-03-09,0.8700000047683716,0.8700000047683716,0.7950000166893005,0.8059999942779541,0.8059999942779541,493600,,,,,,,,
2020-03-10,0.8500000238418579,0.8700000047683716,0.7549999952316284,0.8119999766349792,0.8119999766349792,425800,,,,,,,,
2020-03-11,0.8090000152587891,0.8090000152587891,0.7200000286102295,0.7300000190734863,0.7300000190734863,575900,,,,,,,,
2020-03-12,0.699999988079071,0.699999988079071,0.5950000286102295,0.6610000133514404,0.6610000133514404,461500,,,,,,,,
2020-03-13,0.6700000166893005,0.7519999742507935,0.6620000004768372,0.7519999742507935,0.7519999742507935,355600,,,,,,,,
2020-03-16,0.5,0.699999988079071,0.5,0.6209999918937683,0.6209999918937683,489600,,,,,,,,
2020-03-17,0.6200000047683716,0.6759999990463257,0.5830000042915344,0.6460000276565552,0.6460000276565552,460300,,,,,,,,
2020-03-18,0.6259999871253967,0.6259999871253967,0.5339999794960022,0.5730000138282776,0.5730000138282776,131900,,,,,,,,
2020-03-19,0.5400000214576721,0.6150000095367432,0.4959999918937683,0.5960000157356262,0.5960000157356262,1097100,,,,,,,,
2020-03-20,0.6110000014305115,0.6200000047683716,0.5070000290870667,0.5910000205039978,0.5910000205039978,881800,,,,,,,,
2020-03-23,0.5899999737739563,0.5899999737739563,0.5249999761581421,0.5450000166893005,0.5450000166893005,309400,,,,,,,,
2020-03-24,0.6000000238418579,0.6949999928474426,0.5600000023841858,0.6499999761581421,0.6499999761581421,664700,,,,,,,,
2020-03-25,0.699999988079071,0.7799999713897705,0.625,0.7300000190734863,0.7300000190734863,766600,,,,,,,,
2020-03-26,0.75,0.7599999904632568,0.6800000071525574,0.6899999976158142,0.6899999976158142,193800,,,,,,,,
2020-03-27,0.6700000166893005,0.6790000200271606,0.6299999952316284,0.6600000262260437,0.6600000262260437,311800,,,,,,,,
2020-03-30,0.6600000262260437,0.7400000095367432,0.6499999761581421,0.7179999947547913,0.7179999947547913,345800,,,,,,,,
2020-03-31,0.7400000095367432,0.7649999856948853,0.7200000286102295,0.7279999852180481,0.7279999852180481,447600,,,,,,,,
2020-04-01,0.8299999833106995,0.9660000205039978,0.7799999713897705,0.8880000114440918,0.8880000114440918,1358200,,,,,,,,
2020-04-02,0.9900000095367432,1.0099999904632568,0.8930000066757202,0.9300000071525574,0.9300000071525574,851600,,,,,,,,
2020-04-03,0.9380000233650208,0.9549999833106995,0.8999999761581421,0.9419999718666077,0.9419999718666077,493000,,,,,,,,
2020-04-06,0.9800000190734863,0.9800000190734863,0.8999999761581421,0.9160000085830688,0.9160000085830688,322700,,,,,,,,
2020-04-07,0.9599999785423279,1.0199999809265137,0.9520000219345093,0.9879999756813049,0.9879999756813049,890900,,,,,,,,
