date,open,high,low,close,adj_close,volume,currency,"('date', '')","('open', 'RENT3.SA')","('high', 'RENT3.SA')","('low', 'RENT3.SA')","('close', 'RENT3.SA')","('adj_close', 'RENT3.SA')","('volume', 'RENT3.SA')","('currency', '')"
2020-01-28,51.15907669067383,52.95063781738281,50.790809631347656,52.65204620361328,45.141639709472656,4613926,BRL,,,,,,,,
2020-01-29,52.65204620361328,54.2943115234375,52.53260803222656,53.9957160949707,46.29365158081055,5836858,BRL,,,,,,,,
2020-01-30,53.91609191894531,53.91609191894531,52.492794036865234,53.57768630981445,45.93525314331055,5930598,BRL,,,,,,,,
2020-01-31,52.90087127685547,53.40848159790039,52.68190383911133,53.378623962402344,45.76457977294922,4762422,BRL,,,,,,,,
2020-02-03,53.398529052734375,55.09056091308594,53.08002853393555,54.204734802246094,46.472862243652344,5615621,BRL,,,,,,,,
2020-02-04,54.861637115478516,55.2398567199707,54.164920806884766,54.74220275878906,46.93366241455078,3312024,BRL,,,,,,,,
2020-02-05,55.040794372558594,55.946529388427734,55.040794372558594,55.259765625,47.37738800048828,3588118,BRL,,,,,,,,
2020-02-06,55.47873306274414,56.01620101928711,53.0501708984375,53.58763885498047,45.94377899169922,4269914,BRL,,,,,,,,
2020-02-07,53.418434143066406,53.89618682861328,51.935420989990234,52.68190383911133,45.167240142822266,4874849,BRL,,,,,,,,
2020-02-10,53.64735794067383,53.64735794067383,51.51738739013672,52.074764251708984,44.64670944213867,4449957,BRL,,,,,,,,
2020-02-11,52.433074951171875,53.95590591430664,52.094669342041016,53.84642028808594,46.165645599365234,3594448,BRL,,,,,,,,
2020-02-12,53.98576354980469,55.21995162963867,53.119842529296875,55.21995162963867,47.34325408935547,5609292,BRL,,,,,,,,
2020-02-13,54.015621185302734,54.931312561035156,53.76679611206055,54.762107849121094,46.950721740722656,3238077,BRL,,,,,,,,
2020-02-14,54.642669677734375,54.931312561035156,53.965858459472656,54.74220275878906,46.93366241455078,2473292,BRL,,,,,,,,
2020-02-17,54.89149856567383,55.85695266723633,54.55309295654297,54.97112274169922,47.12992858886719,3925700,BRL,,,,,,,,
2020-02-18,54.55309295654297,55.31948471069336,54.075340270996094,55.040794372558594,47.18965530395508,2901500,BRL,,,,,,,,
2020-02-19,54.54314041137695,55.39910888671875,54.40379333496094,54.79196548461914,46.976318359375,4312413,BRL,,,,,,,,
2020-02-20,54.25449752807617,54.74220275878906,53.95590591430664,54.4635124206543,46.69472122192383,3493072,BRL,,,,,,,,
2020-02-21,53.87628173828125,54.41374969482422,53.35871887207031,54.145015716552734,46.421653747558594,3085160,BRL,,,,,,,,
2020-02-26,50.96001434326172,51.756263732910156,49.81540298461914,50.39268493652344,43.204566955566406,6338208,BRL,,,,,,,,
2020-02-27,49.79549789428711,50.969966888427734,49.11868667602539,49.11868667602539,42.11229705810547,6532921,BRL,,,,,,,,
2020-02-28,49.11868667602539,49.30779266357422,46.83941650390625,49.30779266357422,42.2744255065918,12202395,BRL,,,,,,,,
2020-03-02,48.73051452636719,50.19362258911133,48.57126235961914,49.61634063720703,42.53894805908203,7222051,BRL,,,,,,,,
2020-03-03,48.77032470703125,51.35813903808594,48.53144836425781,49.42723083496094,42.37682342529297,8402685,BRL,,,,,,,,
2020-03-04,50.2632942199707,51.00978088378906,49.865169525146484,50.5618896484375,43.34962844848633,6053775,BRL,,,,,,,,
2020-03-05,49.85521697998047,50.52207565307617,46.212371826171875,48.023841857910156,41.173614501953125,8731828,BRL,,,,,,,,
2020-03-06,45.88391876220703,46.232276916503906,43.943058013916016,44.83884048461914,38.442928314208984,14190916,BRL,,,,,,,,
2020-03-09,42.59938430786133,42.59938430786133,38.34939956665039,39.61344909667969,33.9629020690918,17174299,BRL,,,,,,,,
2020-03-10,40.907352447509766,42.12163543701172,39.80255889892578,41.75336837768555,35.797576904296875,16434130,BRL,,,,,,,,
2020-03-11,40.608760833740234,41.315433502197266,37.32422637939453,38.77738571166992,33.2461051940918,14422099,BRL,,,,,,,,
2020-03-12,29.958913803100586,34.01979064941406,28.913835525512695,32.84532165527344,28.160198211669922,12669585,BRL,,,,,,,,
2020-03-13,38.319541931152344,39.41438674926758,31.5116024017334,35.831260681152344,30.720216751098633,16254187,BRL,,,,,,,,
2020-03-16,30.05844497680664,31.22296142578125,27.37110137939453,27.37110137939453,23.524869918823242,13491738,BRL,,,,,,,,
2020-03-17,28.087726593017578,28.824256896972656,25.81841278076172,27.57016372680664,23.695960998535156,23073651,BRL,,,,,,,,
2020-03-18,24.564319610595703,24.872865676879883,20.513395309448242,23.758115768432617,20.419591903686523,24878712,BRL,,,,,,,,
2020-03-19,21.896879196166992,28.366413116455078,21.807302474975586,25.95775604248047,22.310129165649414,15668743,BRL,,,,,,,,
2020-03-20,26.873443603515625,28.515710830688477,24.9923038482666,27.420866012573242,23.567642211914062,16167480,BRL,,,,,,,,
2020-03-23,27.391006469726562,27.978240966796875,22.84242820739746,23.987037658691406,20.616334915161133,13373886,BRL,,,,,,,,
2020-03-24,26.475318908691406,28.01805305480957,24.773334503173828,27.052600860595703,23.251121520996094,17365496,BRL,,,,,,,,
2020-03-25,26.972976684570312,35.03500747680664,26.684335708618164,34.30842971801758,29.48735237121582,9491790,BRL,,,,,,,,
2020-03-26,33.59180450439453,35.90093231201172,31.859960556030273,34.52739715576172,29.675546646118164,15341509,BRL,,,,,,,,
2020-03-27,32.54672622680664,32.64625930786133,30.157976150512695,31.173194885253906,26.792682647705078,12415695,BRL,,,,,,,,
2020-03-30,31.402116775512695,31.6409912109375,28.207162857055664,28.565475463867188,24.551408767700195,11013121,BRL,,,,,,,,
2020-03-31,28.70482063293457,29.16266441345215,25.380474090576172,26.176725387573242,22.498327255249023,11217679,BRL,,,,,,,,
2020-04-01,25.28094482421875,25.28094482421875,23.210693359375,23.588911056518555,20.274158477783203,12529026,BRL,,,,,,,,
2020-04-02,23.837739944458008,26.017475128173828,23.031536102294922,26.017475128173828,22.3614501953125,10268129,BRL,,,,,,,,
2020-04-03,25.64920997619629,25.64920997619629,22.404489517211914,23.200740814208984,19.940536499023438,13445522,BRL,,,,,,,,
2020-04-06,25.032115936279297,28.93374252319336,24.9923038482666,27.868757247924805,23.952590942382812,13893924,BRL,,,,,,,,
2020-04-07,30.6556339263916,31.252819061279297,27.988195419311523,29.083038330078125,24.996240615844727,15107311,BRL,,,,,,,,
2020-04-08,29.282100677490234,33.32307052612305,28.406225204467773,31.750476837158203,27.28884506225586,15235713,BRL,,,,,,,,
2020-04-09,32.01921081542969,33.442508697509766,29.958913803100586,30.008678436279297,25.791805267333984,14562055,BRL,,,,,,,,
2020-04-13,29.85938262939453,30.31722640991211,28.545570373535156,29.610553741455078,25.449628829956055,9233178,BRL,,,,,,,,
2020-04-14,30.37694549560547,31.352352142333984,29.710086822509766,30.34708595275879,26.082656860351562,7981310,BRL,,,,,,,,
2020-04-15,29.710086822509766,31.70071029663086,29.1527099609375,29.97882080078125,25.766143798828125,11299463,BRL,,,,,,,,
2020-04-16,30.735258102416992,30.735258102416992,29.16266441345215,29.421445846557617,25.287094116210938,10688097,BRL,,,,,,,,
2020-04-17,30.307273864746094,32.059024810791016,29.939008712768555,31.879867553710938,27.400054931640625,11626496,BRL,,,,,,,,
2020-04-20,31.05375862121582,34.83594512939453,30.576007843017578,33.840633392333984,29.08528709411621,13236743,BRL,,,,,,,,
2020-04-22,33.94016647338867,36.92610168457031,33.41264724731445,36.328914642333984,31.22392463684082,15305339,BRL,,,,,,,,
2020-04-23,36.82657241821289,38.01099395751953,34.44777297973633,34.8160400390625,29.92363166809082,10668003,BRL,,,,,,,,
2020-04-24,34.09941482543945,34.686649322509766,30.37694549560547,32.825416564941406,28.212732315063477,14257528,BRL,,,,,,,,
2020-04-27,33.840633392333984,34.56721115112305,32.57658767700195,33.34297561645508,28.657567977905273,11041855,BRL,,,,,,,,
2020-04-28,34.686649322509766,35.13454055786133,32.86522674560547,35.03500747680664,30.11182975769043,8581222,BRL,,,,,,,,
2020-04-29,35.60233688354492,36.28910446166992,35.13454055786133,35.98055648803711,30.92451286315918,9389611,BRL,,,,,,,,
2020-04-30,35.13454055786133,35.56252670288086,33.77096176147461,34.02974319458008,29.247825622558594,7271583,BRL,,,,,,,,
2020-05-04,33.08419418334961,33.89039993286133,32.277992248535156,33.25339889526367,28.58057403564453,6655495,BRL,,,,,,,,
2020-05-05,33.840633392333984,34.75632095336914,32.795555114746094,33.47236633300781,28.768774032592773,6668858,BRL,,,,,,,,
2020-05-06,33.721195220947266,34.07950973510742,32.14860153198242,32.34766387939453,27.802114486694336,8372242,BRL,,,,,,,,
2020-05-07,32.70597839355469,32.78560256958008,29.630460739135742,29.630460739135742,25.466739654541016,19030500,BRL,,,,,,,,
2020-05-08,30.357038497924805,30.675539016723633,29.13280487060547,29.511022567749023,25.364084243774414,8784374,BRL,,,,,,,,
2020-05-11,29.18256950378418,29.5806941986084,27.719459533691406,27.96828842163086,24.03813934326172,14165898,BRL,,,,,,,,
2020-05-12,28.316648483276367,29.06313133239746,27.381053924560547,27.381053924560547,23.533418655395508,18696635,BRL,,,,,,,,
2020-05-13,27.470632553100586,28.147445678710938,26.54499053955078,27.181991577148438,23.362327575683594,9425378,BRL,,,,,,,,
2020-05-14,26.88339614868164,29.1527099609375,26.186677932739258,29.1527099609375,25.056119918823242,13873528,BRL,,,,,,,,
2020-05-15,28.84416389465332,30.854694366455078,28.10763168334961,30.05844497680664,25.83458137512207,24965921,BRL,,,,,,,,
2020-05-18,30.96417999267578,33.75105667114258,30.88455581665039,33.352928161621094,28.666122436523438,13752661,BRL,,,,,,,,
2020-05-19,33.352928161621094,35.88102340698242,32.74578857421875,34.905616760253906,30.00062370300293,16737050,BRL,,,,,,,,
2020-05-20,35.283836364746094,36.189571380615234,34.7065544128418,35.13454055786133,30.1973819732666,10881001,BRL,,,,,,,,
2020-05-21,35.423179626464844,37.573055267333984,35.27388381958008,36.11989974975586,31.044273376464844,11938156,BRL,,,,,,,,
2020-05-22,35.632198333740234,36.68722915649414,34.97528839111328,36.02037048339844,30.95872688293457,8460154,BRL,,,,,,,,
2020-05-25,37.18488311767578,38.001041412353516,36.27914810180664,36.527976989746094,31.39500617980957,6472839,BRL,,,,,,,,
2020-05-26,36.82657241821289,37.941322326660156,35.96065139770508,36.70713424682617,31.54898452758789,7479156,BRL,,,,,,,,
2020-05-27,36.94601058959961,39.384525299072266,36.94601058959961,38.91672897338867,33.448089599609375,8289956,BRL,,,,,,,,
2020-05-28,38.99635314941406,39.34471130371094,36.96591567993164,37.14507293701172,31.925395965576172,8877410,BRL,,,,,,,,
2020-05-29,37.1351203918457,38.29963684082031,35.68196105957031,38.29963684082031,32.917701721191406,10175093,BRL,,,,,,,,
2020-06-01,38.220008850097656,38.767433166503906,37.1351203918457,37.433712005615234,32.173465728759766,9748593,BRL,,,,,,,,
2020-06-02,37.921417236328125,39.20536804199219,37.28441619873047,38.07071304321289,32.720947265625,9737642,BRL,,,,,,,,
2020-06-03,39.4044303894043,41.34529113769531,38.876914978027344,40.827728271484375,35.09054183959961,13858960,BRL,,,,,,,,
2020-06-04,40.708290100097656,40.708290100097656,38.91672897338867,39.8125114440918,34.217987060546875,10357146,BRL,,,,,,,,
2020-06-05,41.20594787597656,41.773277282714844,39.722930908203125,40.64857482910156,34.93656539916992,11458810,BRL,,,,,,,,
2020-06-08,40.91730880737305,43.236385345458984,40.50922775268555,42.99751281738281,36.95542526245117,8292770,BRL,,,,,,,,
2020-06-09,41.773277282714844,43.21648025512695,40.608760833740234,42.698917388916016,36.69879150390625,5214340,BRL,,,,,,,,
2020-06-10,43.28615188598633,43.51507568359375,40.44950866699219,40.907352447509766,35.15898513793945,7212506,BRL,,,,,,,,
2020-06-12,39.324806213378906,40.64857482910156,38.71766662597656,40.10115051269531,34.466068267822266,10933749,BRL,,,,,,,,
2020-06-15,39.304901123046875,41.48463439941406,38.38921356201172,40.50922775268555,34.81679916381836,8208475,BRL,,,,,,,,
2020-06-16,41.80313491821289,42.071868896484375,39.74283981323242,39.981712341308594,34.3634147644043,6966352,BRL,,,,,,,,
2020-06-17,39.31485366821289,41.633934020996094,39.13569641113281,40.63861846923828,34.928016662597656,9426082,BRL,,,,,,,,
2020-06-18,40.330074310302734,41.534400939941406,40.11110305786133,41.01683807373047,35.25307846069336,4253135,BRL,,,,,,,,
2020-06-19,41.813087463378906,42.280887603759766,41.20594787597656,41.70360565185547,35.84334945678711,12686966,BRL,,,,,,,,
2020-06-22,42.29084014892578,42.29084014892578,40.907352447509766,41.04669952392578,35.27874755859375,4919056,BRL,,,,,,,,
2020-06-23,41.60407257080078,42.09177780151367,41.176090240478516,41.56426239013672,35.723575592041016,4129455,BRL,,,,,,,,
2020-06-24,40.87749481201172,42.26097869873047,40.17082214355469,40.78791809082031,35.12869644165039,5984249,BRL,,,,,,,,
2020-06-25,41.13627624511719,41.912620544433594,40.71824645996094,41.255714416503906,35.531593322753906,4013210,BRL,,,,,,,,
2020-06-26,41.0367431640625,41.80313491821289,39.88218307495117,40.061336517333984,34.5029411315918,6522371,BRL,,,,,,,,
2020-06-29,40.31016540527344,41.305477142333984,40.03147888183594,41.01683807373047,35.32585906982422,3987289,BRL,,,,,,,,
2020-06-30,40.529136657714844,41.46472930908203,40.23054122924805,40.71824645996094,35.06869125366211,5998717,BRL,,,,,,,,
2020-07-01,40.55899429321289,42.619293212890625,40.41965103149414,42.15149688720703,36.30309295654297,7242748,BRL,,,,,,,,
2020-07-02,43.02737045288086,43.13685607910156,41.76332473754883,42.191307067871094,36.33737564086914,5058108,BRL,,,,,,,,
2020-07-03,42.04201126098633,42.64915084838867,41.633934020996094,42.499855041503906,36.60310363769531,2510467,BRL,,,,,,,,
2020-07-06,43.33591842651367,43.55488586425781,42.31074523925781,43.04727554321289,37.074581146240234,6002937,BRL,,,,,,,,
2020-07-07,43.16671371459961,44.33123016357422,42.878074645996094,43.803714752197266,37.72605895996094,7016990,BRL,,,,,,,,
2020-07-08,44.09235382080078,45.00804138183594,43.61460494995117,44.2117919921875,38.07752227783203,6080098,BRL,,,,,,,,
2020-07-09,44.39094924926758,44.490478515625,42.65910339355469,43.12690353393555,37.14316177368164,5262566,BRL,,,,,,,,
2020-07-10,42.679012298583984,43.68427658081055,42.53966522216797,43.33591842651367,37.32317352294922,3578975,BRL,,,,,,,,
2020-07-13,43.40559005737305,43.743995666503906,41.74341583251953,41.90266799926758,36.08879089355469,4658636,BRL,,,,,,,,
2020-07-14,41.90266799926758,44.05254364013672,41.5543098449707,43.69422912597656,37.63176727294922,6510717,BRL,,,,,,,,
2020-07-15,44.0425910949707,44.968231201171875,43.803714752197266,44.53029251098633,38.35183334350586,4573838,BRL,,,,,,,,
2020-07-16,44.07244873046875,44.490478515625,43.59469985961914,44.38099670410156,38.22325134277344,3197185,BRL,,,,,,,,
2020-07-17,44.560150146484375,46.1227912902832,44.13216781616211,45.734619140625,39.389068603515625,6358403,BRL,,,,,,,,
2020-07-20,45.734619140625,46.52091979980469,45.43602752685547,45.993404388427734,39.611942291259766,5676406,BRL,,,,,,,,
2020-07-21,46.26213836669922,47.396793365478516,46.013309478759766,46.67021560668945,40.19485092163086,5689166,BRL,,,,,,,,
2020-07-22,46.7199821472168,47.22758865356445,45.69480895996094,46.17255783081055,39.766239166259766,7894001,BRL,,,,,,,,
2020-07-23,46.52091979980469,47.84468460083008,44.92841720581055,45.664947509765625,39.32905960083008,8132619,BRL,,,,,,,,
2020-07-24,45.98344802856445,46.32185745239258,44.11226272583008,44.490478515625,38.31754684448242,7183470,BRL,,,,,,,,
2020-07-27,44.5103874206543,46.272090911865234,44.5103874206543,45.19715118408203,38.926170349121094,6403916,BRL,,,,,,,,
2020-07-28,44.749263763427734,45.13743209838867,44.29141616821289,44.679588317871094,38.480411529541016,7276004,BRL,,,,,,,,
2020-07-29,45.187198638916016,45.326541900634766,44.50043487548828,44.85874557495117,38.63471984863281,5088048,BRL,,,,,,,,
2020-07-30,46.073028564453125,50.4524040222168,45.585323333740234,49.725826263427734,42.826507568359375,32349931,BRL,,,,,,,,
2020-07-31,49.15849685668945,52.7515754699707,49.098777770996094,50.68132781982422,43.64942169189453,29283558,BRL,,,,,,,,
2020-08-03,50.87043380737305,51.895606994628906,49.387420654296875,50.05427932739258,43.109378814697266,10249039,BRL,,,,,,,,
2020-08-04,49.91493606567383,51.65673065185547,48.959434509277344,49.666107177734375,42.77507019042969,9547049,BRL,,,,,,,,
2020-08-05,50.67137145996094,51.65673065185547,50.2632942199707,50.770904541015625,43.7265739440918,8080776,BRL,,,,,,,,
2020-08-06,50.830623626708984,52.32359313964844,50.78085708618164,51.387996673583984,44.25804138183594,5163703,BRL,,,,,,,,
2020-08-07,50.39268493652344,52.28377914428711,50.342918395996094,50.571842193603516,43.55512619018555,8124581,BRL,,,,,,,,
2020-08-10,50.830623626708984,51.45766830444336,50.09408950805664,50.67137145996094,43.640865325927734,3409882,BRL,,,,,,,,
2020-08-11,51.15907669067383,52.094669342041016,50.46235656738281,50.55193328857422,43.537986755371094,4024765,BRL,,,,,,,,
2020-08-12,50.9500617980957,51.17898178100586,49.267982482910156,50.21352767944336,43.24653244018555,4910818,BRL,,,,,,,,
2020-08-13,50.27324676513672,52.1942024230957,48.73051452636719,48.79022979736328,42.02071762084961,11741535,BRL,,,,,,,,
2020-08-14,48.87981033325195,49.865169525146484,48.581214904785156,49.34760665893555,42.500762939453125,5520475,BRL,,,,,,,,
2020-08-17,49.61634063720703,49.686012268066406,46.17255783081055,47.4963264465332,40.906341552734375,10291538,BRL,,,,,,,,
2020-08-18,48.47172927856445,49.77559280395508,48.163185119628906,49.36751174926758,42.517906188964844,5144814,BRL,,,,,,,,
2020-08-19,49.0191535949707,49.45709228515625,48.2428092956543,48.780277252197266,42.01214599609375,3437411,BRL,,,,,,,,
2020-08-20,47.376888275146484,49.81540298461914,47.177825927734375,49.70591735839844,42.809356689453125,9657466,BRL,,,,,,,,
2020-08-21,49.42723083496094,49.49690246582031,48.25276184082031,48.7404670715332,41.977848052978516,4436796,BRL,,,,,,,,
2020-08-24,48.79022979736328,49.178401947021484,48.00393295288086,48.81013870239258,42.03786087036133,3456501,BRL,,,,,,,,
2020-08-25,48.81013870239258,49.71587371826172,48.60112380981445,48.93952941894531,42.1493034362793,2405675,BRL,,,,,,,,
2020-08-26,48.67079544067383,49.34760665893555,46.81951141357422,48.19304275512695,41.50638198852539,4325273,BRL,,,,,,,,
2020-08-27,48.27267074584961,49.128639221191406,47.92430877685547,48.87981033325195,42.097869873046875,3138008,BRL,,,,,,,,
2020-08-28,48.87981033325195,50.50217056274414,48.621028900146484,49.7656364440918,42.86079025268555,4505417,BRL,,,,,,,,
2020-08-31,48.859901428222656,49.506858825683594,48.00393295288086,48.00393295288086,41.3435173034668,6997398,BRL,,,,,,,,
2020-09-01,48.421966552734375,50.25334167480469,48.302528381347656,50.163761138916016,43.203670501708984,5448036,BRL,,,,,,,,
2020-09-02,50.10404586791992,51.029685974121094,49.506858825683594,50.81071472167969,43.7608642578125,5410962,BRL,,,,,,,,
2020-09-03,50.81071472167969,51.84584045410156,50.163761138916016,50.4524040222168,43.452266693115234,4717009,BRL,,,,,,,,
2020-09-04,50.81071472167969,51.875701904296875,48.621028900146484,50.512123107910156,43.503700256347656,5401819,BRL,,,,,,,,
2020-09-08,49.805450439453125,53.84642028808594,49.63624572753906,53.478153228759766,46.05820083618164,10172279,BRL,,,,,,,,
2020-09-09,53.81656265258789,55.209999084472656,52.861061096191406,54.61281204223633,47.03543472290039,7848487,BRL,,,,,,,,
2020-09-10,54.54314041137695,54.54314041137695,51.45766830444336,51.676639556884766,44.50664520263672,8788895,BRL,,,,,,,,
2020-09-11,51.91551208496094,52.25392150878906,50.064231872558594,50.30310821533203,43.39653778076172,5605273,BRL,,,,,,,,
2020-09-14,50.78085708618164,52.7515754699707,50.74104309082031,52.582374572753906,45.36287307739258,4186121,BRL,,,,,,,,
2020-09-15,52.73167037963867,53.060123443603516,51.796077728271484,52.572418212890625,45.35427474975586,4876055,BRL,,,,,,,,
2020-09-16,52.85110855102539,53.14970016479492,52.25392150878906,52.433074951171875,45.23406219482422,3094303,BRL,,,,,,,,
2020-09-17,51.88565444946289,52.95063781738281,51.84584045410156,52.701812744140625,45.46590805053711,3195076,BRL,,,,,,,,
2020-09-18,52.33354568481445,53.139747619628906,51.935420989990234,52.45298385620117,45.251243591308594,5801794,BRL,,,,,,,,
2020-09-21,51.55720138549805,51.855796813964844,49.745731353759766,50.571842193603516,43.62836456298828,9013046,BRL,,,,,,,,
2020-09-22,50.62160873413086,51.71644973754883,50.342918395996094,51.49748229980469,44.42693328857422,2370410,BRL,,,,,,,,
2020-09-23,59.619232177734375,60.00740432739258,56.92193603515625,58.6935920715332,50.6350212097168,31326534,BRL,,,,,,,,
2020-09-24,58.3253288269043,58.87274932861328,57.09114074707031,57.71818542480469,49.79352951049805,7826886,BRL,,,,,,,,
2020-09-25,57.03142166137695,58.723453521728516,56.732826232910156,58.723453521728516,50.66078186035156,5468431,BRL,,,,,,,,
2020-09-28,58.73340606689453,58.91256332397461,56.26502990722656,56.38446807861328,48.6429328918457,7404506,BRL,,,,,,,,
2020-09-29,56.53376388549805,56.92193603515625,55.10051345825195,56.52381134033203,48.76314163208008,5920952,BRL,,,,,,,,
2020-09-30,56.92193603515625,57.748046875,55.896766662597656,56.40437316894531,48.66011047363281,5363339,BRL,,,,,,,,
2020-10-01,56.13563919067383,57.061279296875,54.991031646728516,56.852264404296875,49.04650115966797,4291213,BRL,,,,,,,,
2020-10-02,56.53376388549805,57.92720413208008,56.235172271728516,56.434234619140625,48.68586730957031,4301863,BRL,,,,,,,,
2020-10-05,56.72287368774414,57.40964126586914,55.866905212402344,56.98165512084961,49.15813446044922,3291829,BRL,,,,,,,,
2020-10-06,57.479312896728516,58.18598556518555,56.53376388549805,57.04137420654297,49.209651947021484,4339239,BRL,,,,,,,,
2020-10-07,57.0811882019043,57.57884216308594,55.608123779296875,56.62334442138672,48.84900665283203,4761417,BRL,,,,,,,,
2020-10-08,56.872169494628906,59.688907623291016,56.80249786376953,59.678951263427734,51.48509216308594,6549800,BRL,,,,,,,,
2020-10-09,59.29077911376953,60.8136100769043,58.81303024291992,59.868064880371094,51.648231506347656,6177857,BRL,,,,,,,,
2020-10-13,59.83820343017578,60.365718841552734,58.50448226928711,59.09172058105469,50.978485107421875,4745744,BRL,,,,,,,,
2020-10-14,59.1016731262207,61.46056365966797,58.9921875,61.40084457397461,52.9705696105957,4827326,BRL,,,,,,,,
2020-10-15,60.365718841552734,62.774375915527344,59.78843688964844,62.087608337402344,53.56304168701172,6443904,BRL,,,,,,,,
2020-10-16,61.71934509277344,62.54545211791992,61.14206314086914,61.978126525878906,53.468597412109375,4770862,BRL,,,,,,,,
2020-10-19,62.28667449951172,63.20235824584961,61.331172943115234,61.390892028808594,52.96197509765625,3331515,BRL,,,,,,,,
2020-10-20,62.0577507019043,64.59579467773438,61.898502349853516,64.16781616210938,55.357635498046875,5410158,BRL,,,,,,,,
2020-10-21,64.04837799072266,64.92424774169922,62.24686050415039,62.595218658447266,54.00094985961914,5419803,BRL,,,,,,,,
2020-10-22,62.60517120361328,63.88912582397461,62.20704650878906,63.700016021728516,54.954071044921875,4562887,BRL,,,,,,,,
2020-10-23,63.700016021728516,64.26734161376953,61.65962600708008,62.26676559448242,53.717594146728516,4815571,BRL,,,,,,,,
2020-10-26,62.30657958984375,63.01325225830078,61.52028274536133,62.595218658447266,54.00094985961914,2385782,BRL,,,,,,,,
2020-10-27,63.680110931396484,65.90961456298828,63.04310989379883,64.26734161376953,55.44348907470703,9797925,BRL,,,,,,,,
2020-10-28,64.26734161376953,64.26734161376953,61.79896926879883,62.256813049316406,53.709022521972656,8323715,BRL,,,,,,,,
2020-10-29,61.63971710205078,62.46582794189453,60.584686279296875,62.26676559448242,53.717594146728516,6262051,BRL,,,,,,,,
2020-10-30,61.808921813964844,62.167236328125,60.06712341308594,60.39557647705078,52.10331344604492,6413260,BRL,,,,,,,,
2020-11-03,61.59990692138672,64.01851654052734,61.490421295166016,63.47109603881836,54.75657653808594,7281329,BRL,,,,,,,,
2020-11-04,63.99861145019531,66.63619232177734,63.86922073364258,65.9892349243164,56.92897033691406,5317122,BRL,,,,,,,,
2020-11-05,67.06417083740234,68.26850128173828,66.58642578125,67.56182861328125,58.28565216064453,5580858,BRL,,,,,,,,
2020-11-06,67.02436065673828,67.84051513671875,66.5466079711914,67.68126678466797,58.38869857788086,4801706,BRL,,,,,,,,
2020-11-09,68.67658233642578,69.67189025878906,65.19298553466797,65.79017639160156,56.75724792480469,8031746,BRL,,,,,,,,
2020-11-10,65.80012512207031,68.04953002929688,65.70059204101562,66.00914001464844,56.9461555480957,6827502,BRL,,,,,,,,
2020-11-11,65.14321899414062,67.78079986572266,64.96406555175781,65.90961456298828,56.86028289794922,4470454,BRL,,,,,,,,
2020-11-12,66.68595123291016,66.71581268310547,63.899078369140625,65.14321899414062,56.19911575317383,4327684,BRL,,,,,,,,
2020-11-13,65.6806869506836,66.93478393554688,65.39205169677734,66.68595123291016,57.53003692626953,4315226,BRL,,,,,,,,
