date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IPAR')","('high', 'IPAR')","('low', 'IPAR')","('close', 'IPAR')","('adj_close', 'IPAR')","('volume', 'IPAR')","('currency', '')"
2020-02-04,70.94999694824219,71.51000213623047,69.77999877929688,69.8499984741211,62.1446418762207,53900,,,,,,,,
2020-02-05,70.26000213623047,71.0,70.06999969482422,70.81999969482422,63.00764083862305,49900,,,,,,,,
2020-02-06,71.06999969482422,71.56999969482422,70.43000030517578,70.62999725341797,62.83861541748047,74800,,,,,,,,
2020-02-07,70.5,70.5,69.08000183105469,69.16999816894531,61.53965377807617,60300,,,,,,,,
2020-02-10,69.12000274658203,69.55999755859375,68.4800033569336,68.6500015258789,61.0770378112793,62300,,,,,,,,
2020-02-11,68.7699966430664,69.26000213623047,68.48999786376953,69.0199966430664,61.40620803833008,58000,,,,,,,,
2020-02-12,69.25,69.37000274658203,68.48999786376953,68.86000061035156,61.26387405395508,85600,,,,,,,,
2020-02-13,68.69000244140625,69.66000366210938,68.55000305175781,68.95999908447266,61.35282897949219,60200,,,,,,,,
2020-02-14,69.0,70.69000244140625,69.0,69.98999786376953,62.26919174194336,55400,,,,,,,,
2020-02-18,69.91999816894531,70.48999786376953,68.9000015258789,69.44999694824219,61.78878402709961,58300,,,,,,,,
2020-02-19,69.6500015258789,70.0,69.08000183105469,69.25,61.610836029052734,46800,,,,,,,,
2020-02-20,68.95999908447266,69.58000183105469,68.70999908447266,69.41000366210938,61.75319290161133,48200,,,,,,,,
2020-02-21,69.44000244140625,69.5999984741211,67.76000213623047,68.23999786376953,60.71226119995117,67600,,,,,,,,
2020-02-24,66.58000183105469,67.1500015258789,64.05999755859375,64.12000274658203,57.0467414855957,55700,,,,,,,,
2020-02-25,64.1500015258789,64.1500015258789,60.41999816894531,60.720001220703125,54.021820068359375,92200,,,,,,,,
2020-02-26,60.25,61.56999969482422,58.279998779296875,58.59000015258789,52.12678527832031,142900,,,,,,,,
2020-02-27,57.75,59.97999954223633,56.810001373291016,59.75,53.158817291259766,159800,,,,,,,,
2020-02-28,59.189998626708984,60.439998626708984,57.97999954223633,60.060001373291016,53.43461990356445,176200,,,,,,,,
2020-03-02,60.66999816894531,62.650001525878906,59.36000061035156,62.380001068115234,55.498687744140625,111300,,,,,,,,
2020-03-03,60.5,67.3499984741211,56.0099983215332,57.400001525878906,51.068050384521484,178100,,,,,,,,
2020-03-04,57.70000076293945,58.27000045776367,55.9900016784668,57.529998779296875,51.18369674682617,83500,,,,,,,,
2020-03-05,56.220001220703125,57.619998931884766,53.45000076293945,54.41999816894531,48.416778564453125,104500,,,,,,,,
2020-03-06,53.189998626708984,56.54999923706055,52.439998626708984,56.31999969482422,50.1071891784668,140400,,,,,,,,
2020-03-09,53.779998779296875,55.709999084472656,51.529998779296875,52.72999954223633,46.913204193115234,96200,,,,,,,,
2020-03-10,53.90999984741211,55.61000061035156,52.33000183105469,55.369998931884766,49.2619743347168,115100,,,,,,,,
2020-03-11,53.779998779296875,54.099998474121094,51.36000061035156,52.65999984741211,46.85093307495117,141200,,,,,,,,
2020-03-12,49.380001068115234,50.220001220703125,44.66999816894531,44.9900016784668,40.02703094482422,146500,,,,,,,,
2020-03-13,47.040000915527344,50.68000030517578,45.52000045776367,50.68000030517578,45.089351654052734,132000,,,,,,,,
2020-03-16,46.209999084472656,47.459999084472656,42.279998779296875,42.45000076293945,37.76721954345703,126500,,,,,,,,
2020-03-17,43.40999984741211,46.63999938964844,40.61000061035156,45.689998626708984,40.649818420410156,143100,,,,,,,,
2020-03-18,42.40999984741211,45.369998931884766,41.36000061035156,45.0099983215332,40.04481506347656,149200,,,,,,,,
2020-03-19,45.47999954223633,50.810001373291016,43.560001373291016,49.16999816894531,43.74591827392578,183300,,,,,,,,
2020-03-20,47.81999969482422,48.33000183105469,34.84000015258789,35.290000915527344,31.39706802368164,222600,,,,,,,,
2020-03-23,35.45000076293945,40.900001525878906,34.20000076293945,38.25,34.03053283691406,219400,,,,,,,,
2020-03-24,39.970001220703125,45.4900016784668,38.83000183105469,45.369998931884766,40.3651123046875,130800,,,,,,,,
2020-03-25,45.34000015258789,48.939998626708984,42.63999938964844,45.58000183105469,40.551944732666016,130200,,,,,,,,
2020-03-26,46.13999938964844,50.970001220703125,46.13999938964844,49.2400016784668,43.808204650878906,198400,,,,,,,,
2020-03-27,46.790000915527344,49.220001220703125,46.18000030517578,47.869998931884766,42.589332580566406,99800,,,,,,,,
2020-03-30,46.90999984741211,50.41999816894531,46.90999984741211,49.77000045776367,44.58710479736328,106000,,,,,,,,
2020-03-31,48.91999816894531,49.650001525878906,44.5099983215332,46.349998474121094,41.52325439453125,186900,,,,,,,,
2020-04-01,44.2400016784668,45.849998474121094,39.47999954223633,40.31999969482422,36.12120056152344,148000,,,,,,,,
2020-04-02,39.31999969482422,44.31999969482422,39.209999084472656,43.83000183105469,39.26567077636719,110800,,,,,,,,
2020-04-03,43.5,46.0,40.20000076293945,41.650001525878906,37.31270217895508,156800,,,,,,,,
2020-04-06,43.72999954223633,48.0,43.72999954223633,45.75,40.985740661621094,141700,,,,,,,,
2020-04-07,46.310001373291016,48.91999816894531,44.68000030517578,45.650001525878906,40.89616012573242,178700,,,,,,,,
2020-04-08,46.79999923706055,46.86000061035156,44.36000061035156,44.91999816894531,40.242164611816406,94900,,,,,,,,
2020-04-09,45.84000015258789,49.7599983215332,44.27000045776367,48.130001068115234,43.11788558959961,134300,,,,,,,,
2020-04-13,47.43000030517578,48.349998474121094,44.59000015258789,45.45000076293945,40.716976165771484,109900,,,,,,,,
2020-04-14,46.56999969482422,48.400001525878906,45.720001220703125,47.720001220703125,42.75059127807617,135300,,,,,,,,
2020-04-15,45.40999984741211,46.66999816894531,44.16999816894531,44.529998779296875,39.892784118652344,140300,,,,,,,,
2020-04-16,45.41999816894531,45.41999816894531,42.209999084472656,42.779998779296875,38.325016021728516,121600,,,,,,,,
2020-04-17,44.209999084472656,48.310001373291016,43.470001220703125,47.720001220703125,42.75059127807617,141400,,,,,,,,
2020-04-20,46.400001525878906,47.2400016784668,45.529998779296875,46.959999084472656,42.06972885131836,169200,,,,,,,,
2020-04-21,46.029998779296875,47.849998474121094,43.61000061035156,44.459999084472656,39.83007049560547,231600,,,,,,,,
2020-04-22,45.689998626708984,45.689998626708984,43.599998474121094,44.869998931884766,40.19736862182617,90200,,,,,,,,
2020-04-23,42.400001525878906,44.470001220703125,40.0,40.540000915527344,36.31829071044922,178700,,,,,,,,
2020-04-24,40.52000045776367,43.939998626708984,40.52000045776367,43.470001220703125,38.94316864013672,274700,,,,,,,,
2020-04-27,43.619998931884766,44.849998474121094,42.86000061035156,44.220001220703125,39.61505889892578,216600,,,,,,,,
2020-04-28,45.380001068115234,46.58000183105469,43.970001220703125,44.9900016784668,40.30488204956055,204400,,,,,,,,
2020-04-29,46.529998779296875,47.619998931884766,44.369998931884766,45.9900016784668,41.200748443603516,253600,,,,,,,,
2020-04-30,44.779998779296875,45.959999084472656,44.08000183105469,44.689998626708984,40.0361213684082,207000,,,,,,,,
2020-05-01,43.459999084472656,44.54999923706055,41.209999084472656,42.54999923706055,38.11897659301758,189000,,,,,,,,
2020-05-04,42.0,44.88999938964844,41.84000015258789,44.33000183105469,39.7136116027832,203500,,,,,,,,
2020-05-05,45.34000015258789,45.88999938964844,42.86000061035156,42.93000030517578,38.45940399169922,154700,,,,,,,,
2020-05-06,42.7599983215332,43.9900016784668,41.86000061035156,43.08000183105469,38.59377670288086,360700,,,,,,,,
2020-05-07,43.689998626708984,44.54999923706055,43.33000183105469,43.529998779296875,38.996925354003906,131500,,,,,,,,
2020-05-08,44.630001068115234,45.5099983215332,44.130001068115234,44.459999084472656,39.83007049560547,159600,,,,,,,,
2020-05-11,43.790000915527344,45.54999923706055,43.11000061035156,44.349998474121094,39.73151779174805,261100,,,,,,,,
2020-05-12,45.0,45.83000183105469,41.279998779296875,41.66999816894531,37.33061599731445,385500,,,,,,,,
2020-05-13,41.04999923706055,41.61000061035156,38.90999984741211,39.47999954223633,35.36866760253906,415800,,,,,,,,
2020-05-14,38.95000076293945,40.220001220703125,37.630001068115234,39.54999923706055,35.4313850402832,250500,,,,,,,,
2020-05-15,39.2599983215332,39.880001068115234,38.439998626708984,39.33000183105469,35.23429870605469,401600,,,,,,,,
2020-05-18,41.08000183105469,42.689998626708984,40.900001525878906,41.70000076293945,37.35749053955078,245700,,,,,,,,
2020-05-19,41.70000076293945,42.79999923706055,40.90999984741211,41.75,37.40228271484375,185900,,,,,,,,
2020-05-20,42.689998626708984,44.119998931884766,40.689998626708984,43.41999816894531,38.89836502075195,150000,,,,,,,,
2020-05-21,43.47999954223633,44.970001220703125,43.119998931884766,43.34000015258789,38.82671356201172,166100,,,,,,,,
2020-05-22,43.27000045776367,43.88999938964844,42.75,43.2400016784668,38.737125396728516,88800,,,,,,,,
2020-05-26,44.97999954223633,46.790000915527344,44.900001525878906,46.45000076293945,41.61283874511719,132100,,,,,,,,
2020-05-27,47.540000915527344,48.779998779296875,46.869998931884766,48.58000183105469,43.521034240722656,209600,,,,,,,,
2020-05-28,49.349998474121094,49.459999084472656,46.189998626708984,46.529998779296875,41.68450164794922,140900,,,,,,,,
2020-05-29,45.90999984741211,46.9900016784668,45.08000183105469,46.40999984741211,41.577003479003906,198500,,,,,,,,
2020-06-01,46.310001373291016,46.849998474121094,45.630001068115234,45.939998626708984,41.155948638916016,131300,,,,,,,,
2020-06-02,46.02000045776367,46.400001525878906,45.68000030517578,45.790000915527344,41.021568298339844,63400,,,,,,,,
2020-06-03,46.630001068115234,49.02000045776367,46.220001220703125,47.72999954223633,42.759544372558594,107300,,,,,,,,
2020-06-04,46.560001373291016,48.349998474121094,46.560001373291016,47.689998626708984,42.72370910644531,96300,,,,,,,,
2020-06-05,49.75,51.68000030517578,49.63999938964844,50.4900016784668,45.23213195800781,131700,,,,,,,,
2020-06-08,51.06999969482422,51.119998931884766,49.720001220703125,49.95000076293945,44.74835968017578,111800,,,,,,,,
2020-06-09,49.33000183105469,49.33000183105469,48.220001220703125,48.77000045776367,43.691246032714844,101800,,,,,,,,
2020-06-10,48.939998626708984,49.439998626708984,47.349998474121094,47.529998779296875,42.58037567138672,101400,,,,,,,,
2020-06-11,45.79999923706055,46.43000030517578,44.68000030517578,45.2599983215332,40.546756744384766,158200,,,,,,,,
2020-06-12,46.900001525878906,46.900001525878906,44.29999923706055,45.59000015258789,40.842403411865234,109200,,,,,,,,
2020-06-15,44.09000015258789,46.40999984741211,44.09000015258789,46.40999984741211,41.577003479003906,98400,,,,,,,,
2020-06-16,48.279998779296875,48.529998779296875,46.40999984741211,47.84000015258789,42.85808563232422,127900,,,,,,,,
2020-06-17,47.84000015258789,48.27000045776367,46.81999969482422,47.439998626708984,42.49974060058594,154900,,,,,,,,
2020-06-18,46.88999938964844,47.709999084472656,46.27000045776367,47.029998779296875,42.13243865966797,81300,,,,,,,,
2020-06-19,47.68000030517578,47.77000045776367,46.279998779296875,46.810001373291016,41.93534851074219,182600,,,,,,,,
2020-06-22,46.5099983215332,46.56999969482422,45.9900016784668,46.290000915527344,41.46950149536133,85600,,,,,,,,
2020-06-23,46.779998779296875,47.130001068115234,46.529998779296875,46.779998779296875,41.90847396850586,112100,,,,,,,,
2020-06-24,46.0,46.11000061035156,44.209999084472656,44.619998931884766,39.97341537475586,171800,,,,,,,,
2020-06-25,44.119998931884766,45.25,43.599998474121094,45.25,40.53780746459961,123800,,,,,,,,
2020-06-26,44.95000076293945,45.29999923706055,44.060001373291016,44.099998474121094,39.50756072998047,339100,,,,,,,,
2020-06-29,44.7599983215332,47.63999938964844,44.40999984741211,47.540000915527344,42.589332580566406,150800,,,,,,,,
2020-06-30,47.529998779296875,48.27000045776367,47.08000183105469,48.150001525878906,43.13580322265625,156000,,,,,,,,
2020-07-01,48.4900016784668,49.400001525878906,47.02000045776367,47.15999984741211,42.248905181884766,147600,,,,,,,,
2020-07-02,48.2400016784668,48.81999969482422,47.59000015258789,47.93000030517578,42.93871307373047,102800,,,,,,,,
2020-07-06,48.900001525878906,48.900001525878906,47.43000030517578,47.79999923706055,42.82225799560547,73400,,,,,,,,
2020-07-07,47.20000076293945,47.2599983215332,46.369998931884766,46.86000061035156,41.98014831542969,90800,,,,,,,,
2020-07-08,46.66999816894531,46.75,45.02000045776367,45.54999923706055,40.80656051635742,109900,,,,,,,,
2020-07-09,45.38999938964844,46.04999923706055,44.15999984741211,44.15999984741211,39.561317443847656,105900,,,,,,,,
2020-07-10,44.290000915527344,45.04999923706055,43.61000061035156,43.77000045776367,39.21192932128906,356400,,,,,,,,
2020-07-13,44.040000915527344,45.599998474121094,43.88999938964844,44.279998779296875,39.66881561279297,183800,,,,,,,,
2020-07-14,44.18000030517578,45.11000061035156,43.91999816894531,44.5099983215332,39.87486267089844,111800,,,,,,,,
2020-07-15,45.349998474121094,47.22999954223633,43.36000061035156,46.15999984741211,41.35304260253906,145200,,,,,,,,
2020-07-16,45.900001525878906,47.529998779296875,44.81999969482422,45.439998626708984,40.70802307128906,104300,,,,,,,,
2020-07-17,45.5,45.54999923706055,44.06999969482422,44.380001068115234,39.75840377807617,70000,,,,,,,,
2020-07-20,44.119998931884766,44.90999984741211,43.060001373291016,44.099998474121094,39.50756072998047,85500,,,,,,,,
2020-07-21,44.77000045776367,45.56999969482422,44.20000076293945,44.33000183105469,39.7136116027832,72400,,,,,,,,
2020-07-22,44.16999816894531,45.060001373291016,43.77000045776367,44.04999923706055,39.462764739990234,99200,,,,,,,,
2020-07-23,43.709999084472656,44.959999084472656,42.150001525878906,44.22999954223633,39.62403106689453,150700,,,,,,,,
2020-07-24,43.939998626708984,44.15999984741211,41.939998626708984,42.08000183105469,37.697914123535156,199700,,,,,,,,
2020-07-27,42.11000061035156,42.790000915527344,41.619998931884766,41.63999938964844,37.30374526977539,111000,,,,,,,,
2020-07-28,41.439998626708984,42.2400016784668,40.68000030517578,40.88999938964844,36.6318473815918,90100,,,,,,,,
2020-07-29,41.11000061035156,41.72999954223633,40.54999923706055,41.709999084472656,37.366458892822266,160100,,,,,,,,
2020-07-30,41.18000030517578,41.7400016784668,40.81999969482422,41.650001525878906,37.31270217895508,88200,,,,,,,,
2020-07-31,41.34000015258789,41.779998779296875,40.54999923706055,40.88999938964844,36.6318473815918,135600,,,,,,,,
2020-08-03,41.18000030517578,41.18000030517578,39.91999816894531,40.61000061035156,36.381004333496094,87400,,,,,,,,
2020-08-04,40.45000076293945,41.189998626708984,39.9900016784668,41.119998931884766,36.837886810302734,89300,,,,,,,,
2020-08-05,41.369998931884766,42.63999938964844,41.25,42.380001068115234,37.966678619384766,79900,,,,,,,,
2020-08-06,42.439998626708984,44.33000183105469,41.95000076293945,43.47999954223633,38.95212936401367,369000,,,,,,,,
2020-08-07,43.38999938964844,44.47999954223633,42.86000061035156,44.470001220703125,39.839027404785156,100800,,,,,,,,
2020-08-10,44.650001525878906,45.66999816894531,44.650001525878906,45.34000015258789,40.618431091308594,151800,,,,,,,,
2020-08-11,40.0,46.27000045776367,39.790000915527344,44.779998779296875,40.11674880981445,420600,,,,,,,,
2020-08-12,45.34000015258789,48.34000015258789,44.4900016784668,47.369998931884766,42.4370231628418,195100,,,,,,,,
2020-08-13,47.31999969482422,47.40999984741211,45.970001220703125,46.400001525878906,41.568058013916016,102100,,,,,,,,
2020-08-14,46.25,47.720001220703125,44.02000045776367,46.400001525878906,41.568058013916016,95200,,,,,,,,
2020-08-17,46.45000076293945,46.45000076293945,45.11000061035156,45.4900016784668,40.75281524658203,95800,,,,,,,,
2020-08-18,45.720001220703125,45.720001220703125,44.279998779296875,44.54999923706055,39.910701751708984,115200,,,,,,,,
2020-08-19,44.529998779296875,44.560001373291016,42.959999084472656,43.2400016784668,38.737125396728516,121600,,,,,,,,
2020-08-20,42.650001525878906,43.43000030517578,42.459999084472656,42.470001220703125,38.04730987548828,61900,,,,,,,,
2020-08-21,42.2599983215332,42.790000915527344,42.15999984741211,42.59000015258789,38.15480041503906,68200,,,,,,,,
2020-08-24,42.959999084472656,43.720001220703125,42.880001068115234,43.43000030517578,38.90732955932617,88300,,,,,,,,
2020-08-25,43.81999969482422,46.61000061035156,43.61000061035156,46.41999816894531,41.58595657348633,309900,,,,,,,,
2020-08-26,46.310001373291016,46.310001373291016,44.619998931884766,45.20000076293945,40.493011474609375,143600,,,,,,,,
2020-08-27,45.45000076293945,46.380001068115234,44.970001220703125,45.099998474121094,40.40342712402344,152600,,,,,,,,
2020-08-28,45.18000030517578,45.459999084472656,43.27000045776367,45.209999084472656,40.50196838378906,86700,,,,,,,,
2020-08-31,45.2599983215332,45.38999938964844,44.63999938964844,44.66999816894531,40.01820373535156,122800,,,,,,,,
2020-09-01,44.38999938964844,45.150001525878906,44.029998779296875,45.08000183105469,40.38551330566406,73700,,,,,,,,
2020-09-02,45.189998626708984,45.91999816894531,44.880001068115234,45.20000076293945,40.493011474609375,110500,,,,,,,,
2020-09-03,45.11000061035156,45.380001068115234,44.900001525878906,45.16999816894531,40.466129302978516,116300,,,,,,,,
2020-09-04,45.599998474121094,46.5,44.849998474121094,45.029998779296875,40.34071731567383,72200,,,,,,,,
2020-09-08,44.619998931884766,45.47999954223633,44.2400016784668,44.939998626708984,40.26008605957031,110200,,,,,,,,
2020-09-09,44.939998626708984,45.029998779296875,41.40999984741211,41.56999969482422,37.241024017333984,214900,,,,,,,,
2020-09-10,41.619998931884766,42.20000076293945,40.29999923706055,40.970001220703125,36.70350646972656,170800,,,,,,,,
2020-09-11,40.84000015258789,41.529998779296875,40.439998626708984,40.70000076293945,36.46162033081055,188900,,,,,,,,
2020-09-14,41.029998779296875,41.33000183105469,40.45000076293945,40.88999938964844,36.6318473815918,128900,,,,,,,,
2020-09-15,41.08000183105469,41.68000030517578,40.0,40.720001220703125,36.479549407958984,123300,,,,,,,,
2020-09-16,40.959999084472656,41.959999084472656,40.93000030517578,41.529998779296875,37.20519256591797,115800,,,,,,,,
2020-09-17,41.08000183105469,41.279998779296875,40.15999984741211,40.45000076293945,36.237667083740234,112000,,,,,,,,
2020-09-18,40.810001373291016,40.810001373291016,38.61000061035156,39.2400016784668,35.153663635253906,287200,,,,,,,,
2020-09-21,38.5099983215332,39.0,36.84000015258789,37.689998626708984,33.76507568359375,93400,,,,,,,,
2020-09-22,37.72999954223633,38.150001525878906,36.75,37.93000030517578,33.98008346557617,112700,,,,,,,,
2020-09-23,37.810001373291016,38.06999969482422,37.0099983215332,37.209999084472656,33.33506393432617,127500,,,,,,,,
2020-09-24,37.18000030517578,37.689998626708984,36.68000030517578,36.939998626708984,33.09318542480469,72200,,,,,,,,
2020-09-25,36.459999084472656,37.310001373291016,36.459999084472656,37.029998779296875,33.17381286621094,76000,,,,,,,,
2020-09-28,37.529998779296875,38.15999984741211,37.38999938964844,37.5,33.59486770629883,102200,,,,,,,,
2020-09-29,37.560001373291016,37.779998779296875,36.86000061035156,37.060001373291016,33.200687408447266,105300,,,,,,,,
2020-09-30,37.540000915527344,38.09000015258789,36.86000061035156,37.349998474121094,33.460479736328125,137200,,,,,,,,
2020-10-01,37.400001525878906,39.72999954223633,36.959999084472656,37.630001068115234,33.71133041381836,89500,,,,,,,,
2020-10-02,37.0,38.88999938964844,36.630001068115234,38.58000183105469,34.56240463256836,114000,,,,,,,,
2020-10-05,38.939998626708984,40.13999938964844,38.66999816894531,39.619998931884766,35.49409484863281,101800,,,,,,,,
2020-10-06,39.849998474121094,40.43000030517578,39.27000045776367,39.939998626708984,35.7807731628418,113200,,,,,,,,
2020-10-07,40.209999084472656,40.619998931884766,39.369998931884766,40.0099983215332,35.84348678588867,135000,,,,,,,,
2020-10-08,39.47999954223633,40.939998626708984,39.47999954223633,40.90999984741211,36.64976119995117,77500,,,,,,,,
2020-10-09,41.2400016784668,41.31999969482422,40.47999954223633,41.119998931884766,36.837886810302734,77100,,,,,,,,
2020-10-12,41.16999816894531,42.099998474121094,41.06999969482422,41.869998931884766,37.50978088378906,62200,,,,,,,,
2020-10-13,41.47999954223633,41.83000183105469,41.18000030517578,41.650001525878906,37.31270217895508,88000,,,,,,,,
2020-10-14,41.880001068115234,41.90999984741211,40.93000030517578,41.41999816894531,37.106651306152344,89400,,,,,,,,
2020-10-15,41.060001373291016,41.189998626708984,40.04999923706055,40.939998626708984,36.676631927490234,100900,,,,,,,,
2020-10-16,40.779998779296875,41.310001373291016,40.369998931884766,40.970001220703125,36.70350646972656,74800,,,,,,,,
2020-10-19,41.09000015258789,41.709999084472656,40.18000030517578,40.380001068115234,36.174949645996094,158000,,,,,,,,
2020-10-20,40.619998931884766,41.400001525878906,39.9900016784668,40.25,36.0584831237793,103900,,,,,,,,
2020-10-21,40.06999969482422,41.70000076293945,39.72999954223633,41.130001068115234,36.84685134887695,87800,,,,,,,,
2020-10-22,41.099998474121094,41.86000061035156,40.66999816894531,41.7599983215332,37.41124725341797,87900,,,,,,,,
2020-10-23,43.56999969482422,43.56999969482422,41.220001220703125,41.29999923706055,36.9991569519043,92700,,,,,,,,
2020-10-26,40.77000045776367,40.970001220703125,39.83000183105469,40.15999984741211,35.97785949707031,74500,,,,,,,,
2020-10-27,39.95000076293945,40.380001068115234,39.150001525878906,39.34000015258789,35.243255615234375,116000,,,,,,,,
2020-10-28,39.5,42.45000076293945,39.5,41.81999969482422,37.46499252319336,313600,,,,,,,,
2020-10-29,41.4900016784668,43.63999938964844,41.18000030517578,43.439998626708984,38.91628646850586,181200,,,,,,,,
2020-10-30,43.40999984741211,43.529998779296875,40.540000915527344,41.060001373291016,36.784141540527344,145200,,,,,,,,
2020-11-02,41.630001068115234,42.58000183105469,41.09000015258789,41.720001220703125,37.37541198730469,108600,,,,,,,,
2020-11-03,42.43000030517578,43.849998474121094,42.43000030517578,43.650001525878906,39.10441970825195,167000,,,,,,,,
2020-11-04,41.86000061035156,45.86000061035156,41.86000061035156,45.540000915527344,40.797603607177734,115600,,,,,,,,
2020-11-05,45.540000915527344,46.45000076293945,45.439998626708984,46.119998931884766,41.31720733642578,93400,,,,,,,,
2020-11-06,46.40999984741211,47.08000183105469,45.689998626708984,46.54999923706055,41.70241928100586,74600,,,,,,,,
2020-11-09,49.099998474121094,55.86000061035156,48.83000183105469,53.380001068115234,47.8211784362793,312100,,,,,,,,
2020-11-10,54.060001373291016,56.9900016784668,52.41999816894531,55.4900016784668,49.71145248413086,321900,,,,,,,,
2020-11-11,55.22999954223633,56.630001068115234,54.5099983215332,55.709999084472656,49.908531188964844,225000,,,,,,,,
2020-11-12,55.47999954223633,56.439998626708984,55.13999938964844,55.52000045776367,49.73831558227539,202700,,,,,,,,
2020-11-13,56.02000045776367,56.060001373291016,53.380001068115234,54.27000045776367,48.618492126464844,159500,,,,,,,,
2020-11-16,55.4900016784668,57.0099983215332,54.400001525878906,56.54999923706055,50.66106033325195,182100,,,,,,,,
2020-11-17,56.380001068115234,57.4900016784668,55.02000045776367,57.08000183105469,51.1358642578125,149000,,,,,,,,
2020-11-18,57.25,57.59000015258789,53.15999984741211,53.27000045776367,47.72262191772461,135500,,,,,,,,
2020-11-19,52.91999816894531,53.5,52.720001220703125,53.27000045776367,47.72262191772461,100300,,,,,,,,
2020-11-20,52.779998779296875,53.7400016784668,52.2599983215332,53.0,47.48074722290039,133500,,,,,,,,
2020-11-23,53.439998626708984,54.18000030517578,52.9900016784668,53.56999969482422,47.99138641357422,87300,,,,,,,,
2020-11-24,54.36000061035156,57.369998931884766,54.0,56.720001220703125,50.813350677490234,147200,,,,,,,,
2020-11-25,56.75,56.75,55.38999938964844,55.970001220703125,50.14146423339844,116000,,,,,,,,
2020-11-27,55.810001373291016,55.939998626708984,54.72999954223633,55.380001068115234,49.6129035949707,41900,,,,,,,,
2020-11-30,55.279998779296875,55.529998779296875,53.720001220703125,54.310001373291016,48.654319763183594,136400,,,,,,,,
2020-12-01,55.22999954223633,55.970001220703125,54.33000183105469,55.75,49.94436264038086,134300,,,,,,,,
2020-12-02,53.220001220703125,56.06999969482422,53.220001220703125,55.61000061035156,49.81894302368164,183500,,,,,,,,
2020-12-03,55.5099983215332,57.7400016784668,55.5099983215332,57.0,51.0641975402832,113800,,,,,,,,
2020-12-04,57.779998779296875,58.380001068115234,56.790000915527344,57.90999984741211,51.879425048828125,88700,,,,,,,,
2020-12-07,57.59000015258789,58.36000061035156,56.36000061035156,57.65999984741211,51.655479431152344,200600,,,,,,,,
2020-12-08,57.029998779296875,57.709999084472656,56.529998779296875,57.34000015258789,51.36879348754883,81100,,,,,,,,
2020-12-09,56.599998474121094,57.91999816894531,56.20000076293945,56.709999084472656,50.80439758300781,136900,,,,,,,,
2020-12-10,57.0,57.029998779296875,55.61000061035156,56.68000030517578,50.777523040771484,78200,,,,,,,,
2020-12-11,56.90999984741211,56.95000076293945,55.70000076293945,56.11000061035156,50.266883850097656,150000,,,,,,,,
2020-12-14,56.91999816894531,57.29999923706055,56.06999969482422,56.63999938964844,50.74168395996094,212200,,,,,,,,
