date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MKSI')","('high', 'MKSI')","('low', 'MKSI')","('close', 'MKSI')","('adj_close', 'MKSI')","('volume', 'MKSI')","('currency', '')"
2020-03-09,90.19000244140625,95.44000244140625,90.12000274658203,91.02999877929688,87.12908935546875,519900,,,,,,,,
2020-03-10,94.91000366210938,96.80999755859375,89.47000122070312,96.69999694824219,92.55612182617188,486000,,,,,,,,
2020-03-11,93.80999755859375,95.2699966430664,88.16999816894531,89.69000244140625,85.84652709960938,443000,,,,,,,,
2020-03-12,81.73999786376953,87.6500015258789,79.80999755859375,81.69000244140625,78.18934631347656,730300,,,,,,,,
2020-03-13,88.0199966430664,91.13999938964844,80.08000183105469,91.01000213623047,87.10994720458984,535900,,,,,,,,
2020-03-16,78.4000015258789,84.4000015258789,70.87999725341797,70.87999725341797,67.84258270263672,676800,,,,,,,,
2020-03-17,72.37999725341797,83.12000274658203,66.87000274658203,82.45999908447266,78.92633819580078,796200,,,,,,,,
2020-03-18,74.91000366210938,81.27999877929688,68.80000305175781,72.0999984741211,69.01029968261719,744300,,,,,,,,
2020-03-19,72.05000305175781,80.0999984741211,69.37999725341797,72.06999969482422,68.98158264160156,576800,,,,,,,,
2020-03-20,73.9000015258789,80.20999908447266,73.25,74.75,71.5467300415039,781100,,,,,,,,
2020-03-23,74.19000244140625,78.26000213623047,71.16999816894531,73.41000366210938,70.26415252685547,580200,,,,,,,,
2020-03-24,77.37999725341797,84.0,74.0199966430664,83.76000213623047,80.17062377929688,573800,,,,,,,,
2020-03-25,83.30000305175781,87.70999908447266,79.38999938964844,81.80999755859375,78.30420684814453,429900,,,,,,,,
2020-03-26,83.27999877929688,87.55000305175781,81.29000091552734,86.45999908447266,82.75494384765625,507800,,,,,,,,
2020-03-27,82.05000305175781,87.37000274658203,79.56999969482422,79.97000122070312,76.54303741455078,421100,,,,,,,,
2020-03-30,81.0999984741211,83.36000061035156,78.94999694824219,82.94000244140625,79.38578033447266,294600,,,,,,,,
2020-03-31,83.30000305175781,84.72000122070312,80.54000091552734,81.44999694824219,77.95963287353516,465300,,,,,,,,
2020-04-01,77.0,82.6500015258789,76.19999694824219,77.16000366210938,73.85346984863281,294100,,,,,,,,
2020-04-02,73.5999984741211,79.75,73.5999984741211,77.80000305175781,74.46602630615234,368100,,,,,,,,
2020-04-03,77.66000366210938,78.31999969482422,74.25,74.9800033569336,71.76689910888672,402000,,,,,,,,
2020-04-06,78.80000305175781,85.81999969482422,77.58000183105469,85.30000305175781,81.64463806152344,325400,,,,,,,,
2020-04-07,87.56999969482422,90.51000213623047,85.55000305175781,86.20999908447266,82.51564025878906,434400,,,,,,,,
2020-04-08,88.08000183105469,90.3499984741211,86.2699966430664,89.86000061035156,86.00921630859375,361200,,,,,,,,
2020-04-09,92.61000061035156,93.47000122070312,85.80000305175781,86.5199966430664,82.8123550415039,492300,,,,,,,,
2020-04-13,84.98999786376953,87.37000274658203,84.0,86.75,83.0324935913086,326800,,,,,,,,
2020-04-14,89.4000015258789,91.5,88.2699966430664,90.2300033569336,86.3633804321289,263000,,,,,,,,
2020-04-15,86.37999725341797,89.30999755859375,84.20999908447266,85.4000015258789,81.74034118652344,293300,,,,,,,,
2020-04-16,86.77999877929688,91.16000366210938,84.55000305175781,90.6500015258789,86.76537322998047,507900,,,,,,,,
2020-04-17,93.69999694824219,93.69999694824219,91.12000274658203,92.73999786376953,88.76580810546875,390500,,,,,,,,
2020-04-20,90.76000213623047,92.37000274658203,89.91999816894531,90.94000244140625,87.0429458618164,408500,,,,,,,,
2020-04-21,89.23999786376953,90.7300033569336,84.72000122070312,85.19999694824219,81.54891967773438,350400,,,,,,,,
2020-04-22,88.0199966430664,91.70999908447266,87.54000091552734,91.11000061035156,87.2056655883789,353700,,,,,,,,
2020-04-23,91.08000183105469,92.87000274658203,90.51000213623047,91.27999877929688,87.36837005615234,306700,,,,,,,,
2020-04-24,92.18000030517578,92.55999755859375,89.5199966430664,92.36000061035156,88.40210723876953,172500,,,,,,,,
2020-04-27,93.31999969482422,96.58000183105469,92.76000213623047,96.08000183105469,91.9626693725586,202500,,,,,,,,
2020-04-28,98.33999633789062,100.98999786376953,96.63999938964844,97.75,93.56111145019531,500200,,,,,,,,
2020-04-29,101.0,110.75,100.0,107.94999694824219,103.32402038574219,1149600,,,,,,,,
2020-04-30,106.0999984741211,108.12999725341797,99.70999908447266,100.2300033569336,95.93484497070312,530800,,,,,,,,
2020-05-01,96.55000305175781,96.66000366210938,90.97000122070312,91.9800033569336,88.03836822509766,620900,,,,,,,,
2020-05-04,91.0199966430664,92.86000061035156,90.11000061035156,91.69000244140625,87.76080322265625,273500,,,,,,,,
2020-05-05,94.0999984741211,98.41999816894531,93.5199966430664,95.16999816894531,91.09166717529297,391700,,,,,,,,
2020-05-06,95.94000244140625,97.51000213623047,95.02999877929688,95.38999938964844,91.30225372314453,231300,,,,,,,,
2020-05-07,97.11000061035156,98.45999908447266,96.20999908447266,96.48999786376953,92.35511779785156,229900,,,,,,,,
2020-05-08,98.23999786376953,101.7300033569336,97.98999786376953,101.69999694824219,97.34182739257812,263200,,,,,,,,
2020-05-11,99.80999755859375,101.7300033569336,99.52999877929688,100.56999969482422,96.26024627685547,324200,,,,,,,,
2020-05-12,101.52999877929688,102.37999725341797,96.88999938964844,97.0,92.84325408935547,236100,,,,,,,,
2020-05-13,96.7699966430664,97.87999725341797,91.98999786376953,94.26000213623047,90.2206802368164,484300,,,,,,,,
2020-05-14,92.79000091552734,97.20999908447266,90.62000274658203,97.06999969482422,92.91026306152344,342200,,,,,,,,
2020-05-15,93.9000015258789,94.75,92.0,92.47000122070312,88.50738525390625,310300,,,,,,,,
2020-05-18,95.62000274658203,98.11000061035156,92.51000213623047,97.33999633789062,93.16866302490234,336400,,,,,,,,
2020-05-19,97.19999694824219,101.80999755859375,97.06999969482422,98.69000244140625,94.46083068847656,265400,,,,,,,,
2020-05-20,101.37000274658203,103.83999633789062,100.47000122070312,102.33000183105469,97.94485473632812,269600,,,,,,,,
2020-05-21,101.72000122070312,103.08000183105469,98.93000030517578,99.79000091552734,95.70072937011719,252300,,,,,,,,
2020-05-22,100.13999938964844,100.55000305175781,98.19000244140625,99.54000091552734,95.46100616455078,150900,,,,,,,,
2020-05-26,103.62000274658203,106.06999969482422,103.31999969482422,104.29000091552734,100.0163345336914,277000,,,,,,,,
2020-05-27,105.80000305175781,106.2699966430664,101.33000183105469,106.16000366210938,101.8096923828125,206300,,,,,,,,
2020-05-28,105.87999725341797,107.36000061035156,102.41999816894531,103.23999786376953,99.00935363769531,352500,,,,,,,,
2020-05-29,104.0,106.30000305175781,102.62999725341797,105.62999725341797,101.3014144897461,298900,,,,,,,,
2020-06-01,105.08999633789062,106.27999877929688,103.16000366210938,104.19000244140625,99.92044067382812,367700,,,,,,,,
2020-06-02,104.51000213623047,105.23999786376953,102.62999725341797,104.70999908447266,100.41913604736328,323600,,,,,,,,
2020-06-03,105.2300033569336,109.95999908447266,105.2300033569336,109.19999694824219,104.72511291503906,418000,,,,,,,,
2020-06-04,107.80999755859375,113.93000030517578,107.80000305175781,113.0999984741211,108.46532440185547,705400,,,,,,,,
2020-06-05,115.52999877929688,116.8499984741211,113.5199966430664,114.05000305175781,109.37638854980469,372800,,,,,,,,
2020-06-08,114.83999633789062,115.3499984741211,112.62000274658203,114.61000061035156,109.91344451904297,272400,,,,,,,,
2020-06-09,112.54000091552734,114.58999633789062,112.30999755859375,113.0,108.36941528320312,329000,,,,,,,,
2020-06-10,114.08000183105469,115.12999725341797,112.5,112.66000366210938,108.04332733154297,259100,,,,,,,,
2020-06-11,108.7699966430664,108.9000015258789,102.27999877929688,102.54000091552734,98.33805847167969,425700,,,,,,,,
2020-06-12,106.0,108.43000030517578,102.26000213623047,104.0,99.73822021484375,318600,,,,,,,,
2020-06-15,102.69999694824219,107.0,100.80999755859375,105.79000091552734,101.45487213134766,346400,,,,,,,,
2020-06-16,110.12999725341797,111.30000305175781,107.88999938964844,108.0,103.57429504394531,483000,,,,,,,,
2020-06-17,109.70999908447266,111.4000015258789,108.86000061035156,109.75,105.25257873535156,282000,,,,,,,,
2020-06-18,112.16999816894531,112.38999938964844,108.9000015258789,108.98999786376953,104.52371215820312,631300,,,,,,,,
2020-06-19,111.73999786376953,114.5999984741211,109.97000122070312,110.93000030517578,106.38423156738281,837500,,,,,,,,
2020-06-22,109.55999755859375,112.4000015258789,108.47000122070312,111.8499984741211,107.26653289794922,287300,,,,,,,,
2020-06-23,112.79000091552734,115.62000274658203,112.05000305175781,113.95999908447266,109.2900619506836,463700,,,,,,,,
2020-06-24,113.01000213623047,114.80999755859375,111.38999938964844,112.83000183105469,108.20636749267578,715700,,,,,,,,
2020-06-25,111.91999816894531,114.37000274658203,108.02999877929688,114.01000213623047,109.33799743652344,390600,,,,,,,,
2020-06-26,112.70999908447266,114.80000305175781,107.33000183105469,108.58999633789062,104.14012145996094,1428000,,,,,,,,
2020-06-29,108.79000091552734,110.76000213623047,107.73999786376953,110.27999877929688,105.76087188720703,385500,,,,,,,,
2020-06-30,110.0,113.4800033569336,109.63999938964844,113.23999786376953,108.59957122802734,559600,,,,,,,,
2020-07-01,114.58999633789062,114.77999877929688,111.06999969482422,111.26000213623047,106.70072174072266,352700,,,,,,,,
2020-07-02,113.0999984741211,115.29000091552734,112.81999969482422,113.79000091552734,109.12703704833984,310200,,,,,,,,
2020-07-06,116.16000366210938,117.9000015258789,115.08999633789062,116.0999984741211,111.34237670898438,416800,,,,,,,,
2020-07-07,115.27999877929688,117.04000091552734,112.22000122070312,112.37000274658203,107.76522064208984,366700,,,,,,,,
2020-07-08,113.44000244140625,115.23999786376953,111.95999908447266,114.12000274658203,109.44349670410156,278900,,,,,,,,
2020-07-09,115.75,115.7699966430664,112.08000183105469,114.4000015258789,109.71204376220703,349300,,,,,,,,
2020-07-10,114.5999984741211,115.30000305175781,111.7300033569336,112.48999786376953,107.88030242919922,279400,,,,,,,,
2020-07-13,113.33000183105469,115.41999816894531,110.5199966430664,110.70999908447266,106.1732406616211,259800,,,,,,,,
2020-07-14,109.77999877929688,113.77999877929688,108.54000091552734,113.55999755859375,108.90644836425781,418300,,,,,,,,
2020-07-15,115.44000244140625,116.58999633789062,112.66000366210938,116.05000305175781,111.29443359375,522000,,,,,,,,
2020-07-16,114.18000030517578,116.75,113.33999633789062,115.95999908447266,111.2081069946289,331200,,,,,,,,
2020-07-17,116.88999938964844,118.37000274658203,115.30000305175781,118.05999755859375,113.22206115722656,306300,,,,,,,,
2020-07-20,117.5,120.8499984741211,117.30999755859375,120.18000030517578,115.25517272949219,463700,,,,,,,,
2020-07-21,120.69000244140625,122.52999877929688,118.41000366210938,119.91999816894531,115.00584411621094,518800,,,,,,,,
2020-07-22,121.06999969482422,123.0,119.80000305175781,122.41999816894531,117.40338897705078,232300,,,,,,,,
2020-07-23,121.81999969482422,126.6500015258789,121.7300033569336,123.68000030517578,118.61175537109375,473900,,,,,,,,
2020-07-24,122.1500015258789,122.26000213623047,119.06999969482422,119.69999694824219,114.79486846923828,235300,,,,,,,,
2020-07-27,120.70999908447266,124.33000183105469,119.69999694824219,124.30999755859375,119.21593475341797,433900,,,,,,,,
2020-07-28,124.25,124.4000015258789,121.5199966430664,121.6500015258789,116.66492462158203,269800,,,,,,,,
2020-07-29,122.29000091552734,125.47000122070312,121.41999816894531,124.91000366210938,119.79134368896484,453600,,,,,,,,
2020-07-30,126.98999786376953,129.47999572753906,125.5199966430664,126.55999755859375,121.37374877929688,659600,,,,,,,,
2020-07-31,129.6699981689453,129.6699981689453,124.87000274658203,127.44000244140625,122.2176742553711,408600,,,,,,,,
2020-08-03,128.05999755859375,129.85000610351562,127.0,128.44000244140625,123.17671203613281,296200,,,,,,,,
2020-08-04,128.99000549316406,129.97000122070312,127.41000366210938,128.47999572753906,123.21505737304688,328800,,,,,,,,
2020-08-05,129.0,129.0,126.9800033569336,128.3800048828125,123.11917114257812,353100,,,,,,,,
2020-08-06,128.6999969482422,128.83999633789062,124.55000305175781,125.76000213623047,120.60652923583984,281500,,,,,,,,
2020-08-07,126.43000030517578,127.52999877929688,121.44999694824219,123.11000061035156,118.06512451171875,423900,,,,,,,,
2020-08-10,122.66999816894531,123.83000183105469,121.08000183105469,122.0199966430664,117.019775390625,373600,,,,,,,,
2020-08-11,122.26000213623047,123.7300033569336,120.5,120.94999694824219,115.99364471435547,277400,,,,,,,,
2020-08-12,121.83000183105469,126.6500015258789,121.13999938964844,126.4800033569336,121.2970199584961,384400,,,,,,,,
2020-08-13,125.7699966430664,127.18000030517578,124.12999725341797,125.80999755859375,120.65445709228516,233200,,,,,,,,
2020-08-14,125.33999633789062,127.02999877929688,123.7699966430664,124.4000015258789,119.30224609375,179600,,,,,,,,
2020-08-17,125.6500015258789,129.11000061035156,125.5999984741211,127.66000366210938,122.42866516113281,309900,,,,,,,,
2020-08-18,127.80999755859375,127.98999786376953,126.30999755859375,126.7699966430664,121.57512664794922,346100,,,,,,,,
2020-08-19,126.43000030517578,127.30000305175781,125.5,125.91999816894531,120.75995635986328,282400,,,,,,,,
2020-08-20,123.83999633789062,124.63999938964844,120.73999786376953,121.05999755859375,116.09911346435547,309100,,,,,,,,
2020-08-21,120.43000030517578,124.44000244140625,119.51000213623047,121.18000030517578,116.4065170288086,398100,,,,,,,,
2020-08-24,122.33000183105469,123.88999938964844,120.41999816894531,121.3499984741211,116.56982421875,178600,,,,,,,,
2020-08-25,121.47000122070312,123.0,120.31999969482422,122.27999877929688,117.46320343017578,255700,,,,,,,,
2020-08-26,121.80000305175781,122.16000366210938,120.86000061035156,121.43000030517578,116.64667510986328,210600,,,,,,,,
2020-08-27,121.3499984741211,124.37999725341797,116.8499984741211,118.58999633789062,113.91851806640625,400400,,,,,,,,
2020-08-28,119.05000305175781,122.13999938964844,118.58999633789062,121.77999877929688,116.98287200927734,267400,,,,,,,,
2020-08-31,121.18000030517578,121.66999816894531,119.52999877929688,119.52999877929688,114.8215103149414,274000,,,,,,,,
2020-09-01,120.27999877929688,121.88999938964844,118.56999969482422,120.20999908447266,115.4747314453125,301200,,,,,,,,
2020-09-02,122.0,124.19000244140625,120.76000213623047,123.75,118.87527465820312,427200,,,,,,,,
2020-09-03,122.05999755859375,122.05999755859375,115.06999969482422,116.56999969482422,111.97811889648438,370200,,,,,,,,
2020-09-04,116.27999877929688,117.55999755859375,110.62000274658203,114.16999816894531,109.67266845703125,278300,,,,,,,,
2020-09-08,108.77999877929688,111.30999755859375,105.9000015258789,107.06999969482422,102.85232543945312,736700,,,,,,,,
2020-09-09,109.83999633789062,110.0999984741211,106.4000015258789,107.62999725341797,103.39027404785156,383200,,,,,,,,
2020-09-10,108.30999755859375,109.12000274658203,104.0,104.62999725341797,100.50843811035156,360500,,,,,,,,
2020-09-11,106.33999633789062,106.37999725341797,101.77999877929688,103.30000305175781,99.23084259033203,501100,,,,,,,,
2020-09-14,104.98999786376953,106.19000244140625,104.0199966430664,104.41000366210938,100.297119140625,412500,,,,,,,,
2020-09-15,105.63999938964844,106.94000244140625,104.80999755859375,106.25,102.06462860107422,338200,,,,,,,,
2020-09-16,107.45999908447266,108.33999633789062,105.91000366210938,106.05000305175781,101.87252807617188,510800,,,,,,,,
2020-09-17,103.76000213623047,108.16999816894531,103.37000274658203,107.83999633789062,103.59201049804688,333300,,,,,,,,
2020-09-18,109.01000213623047,109.41000366210938,105.7699966430664,107.33000183105469,103.10210418701172,620900,,,,,,,,
2020-09-21,105.04000091552734,108.44000244140625,104.43000030517578,108.31999969482422,104.05308532714844,263600,,,,,,,,
2020-09-22,108.73999786376953,110.93000030517578,105.70999908447266,108.18000030517578,103.91860961914062,199500,,,,,,,,
2020-09-23,107.76000213623047,110.19999694824219,107.37000274658203,107.61000061035156,103.37106323242188,353000,,,,,,,,
2020-09-24,106.77999877929688,109.72000122070312,106.06999969482422,108.05999755859375,103.80332946777344,217200,,,,,,,,
2020-09-25,107.7300033569336,108.18000030517578,106.29000091552734,107.54000091552734,103.3038101196289,371700,,,,,,,,
2020-09-28,109.69000244140625,110.87000274658203,108.58999633789062,110.48999786376953,106.13758850097656,316800,,,,,,,,
2020-09-29,110.01000213623047,112.69000244140625,109.1500015258789,110.73999786376953,106.37773132324219,273000,,,,,,,,
2020-09-30,110.5199966430664,111.69999694824219,108.38999938964844,109.2300033569336,104.92724609375,366000,,,,,,,,
2020-10-01,110.41000366210938,112.08000183105469,110.05000305175781,111.4800033569336,107.088623046875,319200,,,,,,,,
2020-10-02,108.76000213623047,110.41000366210938,108.45999908447266,108.45999908447266,104.18756866455078,299600,,,,,,,,
2020-10-05,109.3499984741211,111.80000305175781,109.3499984741211,111.31999969482422,106.9349136352539,540800,,,,,,,,
2020-10-06,111.58999633789062,114.25,110.80000305175781,111.23999786376953,106.85806274414062,363000,,,,,,,,
2020-10-07,113.04000091552734,115.0,112.55000305175781,114.61000061035156,110.09532165527344,456700,,,,,,,,
2020-10-08,115.56999969482422,116.83999633789062,114.44000244140625,116.69999694824219,112.10298919677734,209600,,,,,,,,
2020-10-09,118.2699966430664,119.6500015258789,117.69999694824219,118.87999725341797,114.1971206665039,363500,,,,,,,,
2020-10-12,120.5999984741211,120.63999938964844,118.47000122070312,119.31999969482422,114.61976623535156,366300,,,,,,,,
2020-10-13,119.5199966430664,120.06999969482422,118.08999633789062,118.61000061035156,113.93775177001953,374900,,,,,,,,
2020-10-14,118.83999633789062,119.77999877929688,116.0199966430664,116.86000061035156,112.25667572021484,196800,,,,,,,,
2020-10-15,114.23999786376953,117.0,113.91000366210938,116.70999908447266,112.11260223388672,310600,,,,,,,,
2020-10-16,117.72000122070312,117.72000122070312,113.69000244140625,114.25,109.74950408935547,227900,,,,,,,,
2020-10-19,115.38999938964844,117.02999877929688,113.9000015258789,114.26000213623047,109.75910186767578,177600,,,,,,,,
2020-10-20,115.23999786376953,115.56999969482422,113.3499984741211,113.5199966430664,109.04825592041016,152000,,,,,,,,
2020-10-21,113.81999969482422,114.6500015258789,112.61000061035156,112.86000061035156,108.41424560546875,181600,,,,,,,,
2020-10-22,113.62000274658203,114.70999908447266,111.23999786376953,114.25,109.74950408935547,238200,,,,,,,,
2020-10-23,114.18000030517578,114.77999877929688,112.6500015258789,113.20999908447266,108.75045776367188,183700,,,,,,,,
2020-10-26,111.6500015258789,113.43000030517578,108.43000030517578,110.12999725341797,105.79178619384766,243900,,,,,,,,
2020-10-27,110.25,111.79000091552734,108.55999755859375,109.80000305175781,105.47480010986328,272400,,,,,,,,
2020-10-28,109.80000305175781,114.19000244140625,106.0,109.30000305175781,104.99449157714844,832400,,,,,,,,
2020-10-29,108.62999725341797,113.55000305175781,107.9800033569336,112.83999633789062,108.39505004882812,425300,,,,,,,,
2020-10-30,110.81999969482422,112.25,107.36000061035156,108.38999938964844,104.1203384399414,277300,,,,,,,,
2020-11-02,109.73999786376953,112.97000122070312,109.73999786376953,112.16999816894531,107.75141906738281,248400,,,,,,,,
2020-11-03,113.13999938964844,115.55999755859375,111.12999725341797,115.06999969482422,110.53720092773438,269100,,,,,,,,
2020-11-04,115.1500015258789,119.19999694824219,112.76000213623047,118.30000305175781,113.63996887207031,250800,,,,,,,,
2020-11-05,120.31999969482422,126.19999694824219,120.0,126.0199966430664,121.05583953857422,460000,,,,,,,,
2020-11-06,126.11000061035156,127.7699966430664,124.2699966430664,127.48999786376953,122.46794128417969,231000,,,,,,,,
2020-11-09,131.42999267578125,133.24000549316406,126.66000366210938,126.9800033569336,121.97802734375,364000,,,,,,,,
2020-11-10,125.4800033569336,127.12999725341797,124.33000183105469,125.69999694824219,120.74846649169922,260400,,,,,,,,
2020-11-11,126.8499984741211,129.5500030517578,125.81999969482422,128.52999877929688,123.46697998046875,213000,,,,,,,,
2020-11-12,129.0,129.0,124.37999725341797,125.19999694824219,120.26815795898438,187400,,,,,,,,
2020-11-13,127.16000366210938,128.49000549316406,126.2699966430664,127.06999969482422,122.06451416015625,125600,,,,,,,,
2020-11-16,128.77999877929688,131.50999450683594,128.0,131.5,126.31999206542969,209200,,,,,,,,
2020-11-17,130.1999969482422,133.08999633789062,128.69000244140625,132.07000732421875,126.86753845214844,311200,,,,,,,,
2020-11-18,132.58999633789062,134.3300018310547,130.7100067138672,133.1999969482422,127.95298767089844,274700,,,,,,,,
2020-11-19,132.30999755859375,134.38999938964844,131.1699981689453,134.22999572753906,128.94248962402344,129100,,,,,,,,
2020-11-20,134.49000549316406,135.19000244140625,132.19000244140625,132.35000610351562,127.32622528076172,243400,,,,,,,,
2020-11-23,134.27999877929688,138.3800048828125,133.50999450683594,138.13999938964844,132.8964385986328,202900,,,,,,,,
2020-11-24,138.5800018310547,139.05999755859375,136.57000732421875,137.8699951171875,132.63668823242188,247700,,,,,,,,
2020-11-25,137.32000732421875,137.92999267578125,134.4499969482422,136.25,131.07821655273438,273900,,,,,,,,
2020-11-27,137.9199981689453,139.22000122070312,137.3300018310547,138.1300048828125,132.88682556152344,167800,,,,,,,,
2020-11-30,139.1199951171875,139.47000122070312,136.49000549316406,137.97999572753906,132.74249267578125,240600,,,,,,,,
2020-12-01,139.5399932861328,142.41000366210938,138.5399932861328,140.0,134.68585205078125,514900,,,,,,,,
2020-12-02,140.16000366210938,143.6199951171875,138.67999267578125,143.2899932861328,137.85098266601562,398000,,,,,,,,
2020-12-03,143.9499969482422,144.64999389648438,142.1300048828125,143.2100067138672,137.77401733398438,275500,,,,,,,,
2020-12-04,144.52000427246094,151.7899932861328,144.52000427246094,151.7100067138672,145.95135498046875,342200,,,,,,,,
2020-12-07,152.07000732421875,155.4499969482422,150.27000427246094,155.25999450683594,149.36656188964844,408900,,,,,,,,
2020-12-08,154.0,158.0800018310547,153.6999969482422,156.8800048828125,150.9251251220703,389300,,,,,,,,
2020-12-09,156.13999938964844,156.86000061035156,148.83999633789062,150.10000610351562,144.40245056152344,539100,,,,,,,,
2020-12-10,148.94000244140625,151.11000061035156,146.3300018310547,149.07000732421875,143.4115753173828,387200,,,,,,,,
2020-12-11,150.55999755859375,150.80999755859375,146.4199981689453,147.64999389648438,142.04544067382812,257800,,,,,,,,
2020-12-14,149.85000610351562,151.83999633789062,148.05999755859375,150.41000366210938,144.70069885253906,383200,,,,,,,,
2020-12-15,151.85000610351562,153.52000427246094,150.52000427246094,152.72999572753906,146.9326171875,362600,,,,,,,,
