date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JBARF')","('high', 'JBARF')","('low', 'JBARF')","('close', 'JBARF')","('adj_close', 'JBARF')","('volume', 'JBARF')","('currency', '')"
2020-02-10,48.599998474121094,48.599998474121094,48.599998474121094,48.599998474121094,37.17305374145508,0,,,,,,,,
2020-02-11,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,39.33000946044922,200,,,,,,,,
2020-02-12,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,39.33000946044922,0,,,,,,,,
2020-02-13,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,39.33000946044922,2000,,,,,,,,
2020-02-14,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,39.33000946044922,0,,,,,,,,
2020-02-18,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,39.33000946044922,0,,,,,,,,
2020-02-19,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,39.33000946044922,0,,,,,,,,
2020-02-20,51.41999816894531,51.41999816894531,51.41999816894531,51.41999816894531,39.33000946044922,0,,,,,,,,
2020-02-21,48.970001220703125,48.970001220703125,48.54999923706055,48.54999923706055,37.13481140136719,300,,,,,,,,
2020-02-24,48.54999923706055,48.54999923706055,48.54999923706055,48.54999923706055,37.13481140136719,0,,,,,,,,
2020-02-25,48.54999923706055,48.54999923706055,48.54999923706055,48.54999923706055,37.13481140136719,0,,,,,,,,
2020-02-26,44.65999984741211,44.65999984741211,44.65999984741211,44.65999984741211,34.15943908691406,2800,,,,,,,,
2020-02-27,42.29999923706055,42.29999923706055,42.29999923706055,42.29999923706055,32.35432815551758,200,,,,,,,,
2020-02-28,41.310001373291016,41.310001373291016,40.849998474121094,40.849998474121094,31.24525260925293,4800,,,,,,,,
2020-03-02,41.459999084472656,41.970001220703125,41.09000015258789,41.970001220703125,32.10192108154297,9800,,,,,,,,
2020-03-03,41.61000061035156,41.61000061035156,41.040000915527344,41.040000915527344,31.39057731628418,600,,,,,,,,
2020-03-04,41.040000915527344,41.040000915527344,41.040000915527344,41.040000915527344,31.39057731628418,0,,,,,,,,
2020-03-05,41.040000915527344,41.040000915527344,41.040000915527344,41.040000915527344,31.39057731628418,0,,,,,,,,
2020-03-06,39.43000030517578,39.43000030517578,39.400001525878906,39.400001525878906,30.136184692382812,2100,,,,,,,,
2020-03-09,35.77000045776367,37.09000015258789,35.349998474121094,37.040000915527344,28.331069946289062,11900,,,,,,,,
2020-03-10,37.040000915527344,37.040000915527344,37.040000915527344,37.040000915527344,28.331069946289062,0,,,,,,,,
2020-03-11,35.83000183105469,36.20000076293945,35.150001525878906,35.349998474121094,27.03842544555664,7600,,,,,,,,
2020-03-12,35.349998474121094,35.349998474121094,35.349998474121094,35.349998474121094,27.03842544555664,0,,,,,,,,
2020-03-13,31.719999313354492,31.719999313354492,31.719999313354492,31.719999313354492,24.261920928955078,100,,,,,,,,
2020-03-16,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,22.334430694580078,100,,,,,,,,
2020-03-17,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,22.334430694580078,17300,,,,,,,,
2020-03-18,26.0,26.0,25.399999618530273,25.399999618530273,19.427892684936523,200,,,,,,,,
2020-03-19,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,19.427892684936523,0,,,,,,,,
2020-03-20,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,19.427892684936523,0,,,,,,,,
2020-03-23,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,19.427892684936523,0,,,,,,,,
2020-03-24,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,19.427892684936523,0,,,,,,,,
2020-03-25,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,19.427892684936523,0,,,,,,,,
2020-03-26,36.08000183105469,36.08000183105469,36.08000183105469,36.08000183105469,27.59678840637207,200,,,,,,,,
2020-03-27,35.459999084472656,35.459999084472656,35.459999084472656,35.459999084472656,27.122562408447266,300,,,,,,,,
2020-03-30,35.459999084472656,35.459999084472656,35.459999084472656,35.459999084472656,27.122562408447266,0,,,,,,,,
2020-03-31,35.459999084472656,35.459999084472656,35.459999084472656,35.459999084472656,27.122562408447266,0,,,,,,,,
2020-04-01,32.08000183105469,32.08000183105469,32.08000183105469,32.08000183105469,24.537277221679688,7000,,,,,,,,
2020-04-02,31.770000457763672,31.770000457763672,31.770000457763672,31.770000457763672,24.300167083740234,400,,,,,,,,
2020-04-03,31.770000457763672,31.770000457763672,31.770000457763672,31.770000457763672,24.300167083740234,0,,,,,,,,
2020-04-06,31.770000457763672,31.770000457763672,31.770000457763672,31.770000457763672,24.300167083740234,0,,,,,,,,
2020-04-07,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,100,,,,,,,,
2020-04-08,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-09,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-13,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-14,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-15,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-16,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-17,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-20,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,27.696224212646484,0,,,,,,,,
2020-04-21,35.08000183105469,35.08000183105469,35.08000183105469,35.08000183105469,26.831912994384766,800,,,,,,,,
2020-04-22,35.08000183105469,35.08000183105469,35.08000183105469,35.08000183105469,26.831912994384766,0,,,,,,,,
2020-04-23,35.08000183105469,35.08000183105469,35.08000183105469,35.08000183105469,26.831912994384766,0,,,,,,,,
2020-04-24,35.08000183105469,35.08000183105469,35.08000183105469,35.08000183105469,26.831912994384766,0,,,,,,,,
2020-04-27,35.08000183105469,35.08000183105469,35.08000183105469,35.08000183105469,26.831912994384766,0,,,,,,,,
2020-04-28,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,9800,,,,,,,,
2020-04-29,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,0,,,,,,,,
2020-04-30,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,0,,,,,,,,
2020-05-01,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,0,,,,,,,,
2020-05-04,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,0,,,,,,,,
2020-05-05,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,0,,,,,,,,
2020-05-06,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,0,,,,,,,,
2020-05-07,38.41999816894531,38.41999816894531,38.41999816894531,38.41999816894531,29.386600494384766,0,,,,,,,,
2020-05-08,38.630001068115234,38.630001068115234,38.630001068115234,38.630001068115234,29.547222137451172,900,,,,,,,,
2020-05-11,37.33000183105469,37.34000015258789,37.33000183105469,37.34000015258789,28.56053352355957,300,,,,,,,,
2020-05-12,37.34000015258789,37.34000015258789,37.34000015258789,37.34000015258789,28.56053352355957,0,,,,,,,,
2020-05-13,35.869998931884766,35.869998931884766,35.869998931884766,35.869998931884766,27.436166763305664,200,,,,,,,,
2020-05-14,35.869998931884766,35.869998931884766,35.869998931884766,35.869998931884766,27.436166763305664,0,,,,,,,,
2020-05-15,35.869998931884766,35.869998931884766,35.869998931884766,35.869998931884766,27.436166763305664,0,,,,,,,,
2020-05-18,35.869998931884766,35.869998931884766,35.869998931884766,35.869998931884766,27.436166763305664,0,,,,,,,,
2020-05-19,40.0,40.0,40.0,40.0,30.595109939575195,500,,,,,,,,
2020-05-20,40.31999969482422,40.31999969482422,40.31999969482422,40.31999969482422,31.446794509887695,700,,,,,,,,
2020-05-21,40.31999969482422,40.31999969482422,40.31999969482422,40.31999969482422,31.446794509887695,0,,,,,,,,
2020-05-22,40.31999969482422,40.31999969482422,40.31999969482422,40.31999969482422,31.446794509887695,0,,,,,,,,
2020-05-26,40.31999969482422,40.31999969482422,40.31999969482422,40.31999969482422,31.446794509887695,0,,,,,,,,
2020-05-27,40.31999969482422,40.31999969482422,40.31999969482422,40.31999969482422,31.446794509887695,0,,,,,,,,
2020-05-28,43.47999954223633,43.47999954223633,43.47999954223633,43.47999954223633,33.9113655090332,700,,,,,,,,
2020-05-29,42.5,42.5,42.5,42.5,33.14704132080078,1000,,,,,,,,
2020-06-01,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-02,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-03,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-04,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-05,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-08,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-09,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-10,42.5,42.5,42.5,42.5,33.14704132080078,0,,,,,,,,
2020-06-11,44.34000015258789,44.349998474121094,44.0,44.0,34.31693649291992,600,,,,,,,,
2020-06-12,44.0,44.0,44.0,44.0,34.31693649291992,0,,,,,,,,
2020-06-15,44.0,44.0,44.0,44.0,34.31693649291992,0,,,,,,,,
2020-06-16,43.36000061035156,43.36000061035156,42.150001525878906,42.150001525878906,32.87406539916992,2800,,,,,,,,
2020-06-17,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-06-18,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-06-19,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-06-22,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-06-23,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-06-24,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,1000,,,,,,,,
2020-06-25,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-06-26,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,700,,,,,,,,
2020-06-29,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-06-30,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-07-01,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-07-02,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-07-06,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-07-07,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,32.87406539916992,0,,,,,,,,
2020-07-08,43.290000915527344,43.290000915527344,43.290000915527344,43.290000915527344,33.763187408447266,200,,,,,,,,
2020-07-09,43.290000915527344,43.290000915527344,43.290000915527344,43.290000915527344,33.763187408447266,0,,,,,,,,
2020-07-10,43.290000915527344,43.290000915527344,43.290000915527344,43.290000915527344,33.763187408447266,0,,,,,,,,
2020-07-13,43.290000915527344,43.290000915527344,43.290000915527344,43.290000915527344,33.763187408447266,0,,,,,,,,
2020-07-14,43.290000915527344,43.290000915527344,43.290000915527344,43.290000915527344,33.763187408447266,0,,,,,,,,
2020-07-15,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,200,,,,,,,,
2020-07-16,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-17,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-20,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-21,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-22,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-23,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-24,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-27,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-28,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-29,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-30,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-07-31,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-03,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-04,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-05,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-06,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-07,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-10,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-11,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-12,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-13,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-14,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-17,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-18,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-19,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,35.284053802490234,0,,,,,,,,
2020-08-20,46.75,46.75,46.75,46.75,36.46173858642578,100,,,,,,,,
2020-08-21,46.75,46.75,46.75,46.75,36.46173858642578,0,,,,,,,,
2020-08-24,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,300,,,,,,,,
2020-08-25,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-08-26,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-08-27,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-08-28,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-08-31,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-09-01,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-09-02,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-09-03,46.36000061035156,46.36000061035156,46.36000061035156,46.36000061035156,36.15756607055664,0,,,,,,,,
2020-09-04,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,200,,,,,,,,
2020-09-08,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-09,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-10,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-11,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-14,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-15,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-16,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-17,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-18,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-21,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-22,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-23,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-24,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-25,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-28,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-29,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-09-30,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-01,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-02,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-05,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-06,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-07,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-08,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-09,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-12,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-13,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-14,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-15,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-16,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-19,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,100,,,,,,,,
2020-10-20,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-21,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-22,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,100,,,,,,,,
2020-10-23,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-26,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-27,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-28,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-29,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-10-30,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-11-02,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-11-03,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.120262145996094,0,,,,,,,,
2020-11-04,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.77328872680664,0,,,,,,,,
2020-11-05,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.77328872680664,0,,,,,,,,
2020-11-06,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.77328872680664,0,,,,,,,,
2020-11-09,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.77328872680664,0,,,,,,,,
2020-11-10,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.77328872680664,0,,,,,,,,
2020-11-11,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.77328872680664,0,,,,,,,,
2020-11-12,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,35.77328872680664,0,,,,,,,,
2020-11-13,52.130001068115234,52.130001068115234,52.130001068115234,52.130001068115234,41.41375732421875,200,,,,,,,,
2020-11-16,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,1800,,,,,,,,
2020-11-17,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-18,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-19,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-20,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-23,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-24,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-25,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-27,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-11-30,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-12-01,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-12-02,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-12-03,53.650001525878906,53.650001525878906,53.650001525878906,53.650001525878906,42.62129592895508,0,,,,,,,,
2020-12-04,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,300,,,,,,,,
2020-12-07,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-08,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-09,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-10,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-11,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-14,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-15,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-16,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-17,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-18,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-21,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-22,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-23,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
2020-12-24,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906,45.40180969238281,0,,,,,,,,
