date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GROY')","('high', 'GROY')","('low', 'GROY')","('close', 'GROY')","('adj_close', 'GROY')","('volume', 'GROY')","('currency', '')"
2021-04-26,4.550000190734863,4.699999809265137,4.519999980926514,4.659999847412109,4.54981803894043,51000,,,,,,,,
2021-04-27,4.699999809265137,4.699999809265137,4.630000114440918,4.659999847412109,4.54981803894043,23900,,,,,,,,
2021-04-28,4.659999847412109,4.679999828338623,4.559999942779541,4.664999961853027,4.554699897766113,46500,,,,,,,,
2021-04-29,4.699999809265137,4.849999904632568,4.550000190734863,4.840000152587891,4.725561141967773,141600,,,,,,,,
2021-04-30,4.880000114440918,5.0,4.829999923706055,4.829999923706055,4.7157979011535645,145800,,,,,,,,
2021-05-03,4.980000019073486,4.980000019073486,4.71999979019165,4.760000228881836,4.6474528312683105,77100,,,,,,,,
2021-05-04,4.730000019073486,4.849999904632568,4.690000057220459,4.829999923706055,4.7157979011535645,112200,,,,,,,,
2021-05-05,4.78000020980835,5.0,4.739999771118164,4.96999979019165,4.852487564086914,172200,,,,,,,,
2021-05-06,4.989999771118164,4.989999771118164,4.880000114440918,4.909999847412109,4.793906211853027,95600,,,,,,,,
2021-05-07,5.0,5.039999961853027,4.892000198364258,5.0,4.881778240203857,282900,,,,,,,,
2021-05-10,5.099999904632568,5.349999904632568,4.960000038146973,5.0,4.881778240203857,246100,,,,,,,,
2021-05-11,4.769999980926514,5.0,4.699999809265137,4.760000228881836,4.6474528312683105,174800,,,,,,,,
2021-05-12,4.820000171661377,4.869999885559082,4.570000171661377,4.579999923706055,4.471709251403809,80700,,,,,,,,
2021-05-13,4.599999904632568,4.670000076293945,4.5,4.519999980926514,4.413127899169922,92200,,,,,,,,
2021-05-14,4.510000228881836,4.75,4.5,4.71999979019165,4.608397960662842,81700,,,,,,,,
2021-05-17,4.900000095367432,5.130000114440918,4.800000190734863,4.840000152587891,4.725561141967773,255500,,,,,,,,
2021-05-18,4.949999809265137,5.090000152587891,4.690000057220459,4.75,4.637689113616943,66800,,,,,,,,
2021-05-19,4.75,4.840000152587891,4.701000213623047,4.71999979019165,4.608397960662842,61400,,,,,,,,
2021-05-20,4.849999904632568,4.940000057220459,4.739999771118164,4.78000020980835,4.666980266571045,137300,,,,,,,,
2021-05-21,4.880000114440918,5.0,4.800000190734863,4.929999828338623,4.8134331703186035,155400,,,,,,,,
2021-05-24,5.0,5.119999885559082,4.949999809265137,5.070000171661377,4.9501237869262695,84800,,,,,,,,
2021-05-25,5.110000133514404,5.119999885559082,4.849999904632568,4.889999866485596,4.774379253387451,164400,,,,,,,,
2021-05-26,4.929999828338623,5.050000190734863,4.849999904632568,4.880000114440918,4.764615535736084,130900,,,,,,,,
2021-05-27,4.949999809265137,5.0,4.929999828338623,5.0,4.881778240203857,66300,,,,,,,,
2021-05-28,5.0,5.0,4.929999828338623,4.980000019073486,4.862251281738281,39100,,,,,,,,
2021-06-01,5.0,5.0,4.829999923706055,4.860000133514404,4.745089054107666,79100,,,,,,,,
2021-06-02,4.929999828338623,4.968999862670898,4.75,4.789999961853027,4.676743507385254,72400,,,,,,,,
2021-06-03,4.78000020980835,4.840000152587891,4.75,4.775000095367432,4.662097930908203,64000,,,,,,,,
2021-06-04,4.800000190734863,4.869999885559082,4.75,4.869999885559082,4.754851818084717,52300,,,,,,,,
2021-06-07,4.829999923706055,4.920000076293945,4.699999809265137,4.699999809265137,4.588871479034424,74300,,,,,,,,
2021-06-08,4.710000038146973,4.764999866485596,4.679999828338623,4.690000057220459,4.579108238220215,42800,,,,,,,,
2021-06-09,4.679999828338623,4.880000114440918,4.679999828338623,4.840000152587891,4.725561141967773,74200,,,,,,,,
2021-06-10,4.889999866485596,4.940000057220459,4.760000228881836,4.909999847412109,4.793906211853027,112700,,,,,,,,
2021-06-11,4.929999828338623,4.949999809265137,4.809999942779541,4.909999847412109,4.793906211853027,46800,,,,,,,,
2021-06-14,4.940000057220459,5.550000190734863,4.849999904632568,5.510000228881836,5.379720687866211,836500,,,,,,,,
2021-06-15,5.5,5.550000190734863,5.355000019073486,5.409999847412109,5.282083511352539,301400,,,,,,,,
2021-06-16,5.420000076293945,5.599999904632568,5.349999904632568,5.409999847412109,5.282083511352539,331600,,,,,,,,
2021-06-17,5.400000095367432,5.400000095367432,4.989999771118164,5.150000095367432,5.028231620788574,669400,,,,,,,,
2021-06-18,5.190000057220459,5.25,4.690000057220459,4.800000190734863,4.686507225036621,1717600,,,,,,,,
2021-06-21,4.789999961853027,4.940000057220459,4.289999961853027,4.519999980926514,4.413127899169922,827500,,,,,,,,
2021-06-22,5.25,5.880000114440918,5.150000095367432,5.53000020980835,5.399246692657471,1601600,,,,,,,,
2021-06-23,5.75,5.78000020980835,5.559999942779541,5.650000095367432,5.516409873962402,388400,,,,,,,,
2021-06-24,5.699999809265137,6.699999809265137,5.650000095367432,6.659999847412109,6.502528667449951,490000,,,,,,,,
2021-06-25,7.0,7.079999923706055,5.840000152587891,5.849999904632568,5.711679935455322,532500,,,,,,,,
2021-06-28,5.860000133514404,6.019999980926514,5.5,5.510000228881836,5.379720687866211,198900,,,,,,,,
2021-06-29,5.579999923706055,5.699999809265137,5.369999885559082,5.400000095367432,5.27232027053833,165600,,,,,,,,
2021-06-30,5.360000133514404,5.449999809265137,5.300000190734863,5.349999904632568,5.223503112792969,195100,,,,,,,,
2021-07-01,5.400000095367432,5.989999771118164,5.340000152587891,5.989999771118164,5.8483710289001465,189200,,,,,,,,
2021-07-02,5.860000133514404,6.060999870300293,5.800000190734863,5.989999771118164,5.8483710289001465,139600,,,,,,,,
2021-07-06,6.079999923706055,6.079999923706055,5.480000019073486,5.579999923706055,5.448065280914307,125400,,,,,,,,
2021-07-07,5.449999809265137,5.552999973297119,5.322999954223633,5.349999904632568,5.223503112792969,96300,,,,,,,,
2021-07-08,5.300000190734863,5.320000171661377,5.199999809265137,5.25,5.1258673667907715,169100,,,,,,,,
2021-07-09,5.210000038146973,5.340000152587891,5.150000095367432,5.269999980926514,5.145394325256348,189700,,,,,,,,
2021-07-12,5.28000020980835,5.2870001792907715,5.059999942779541,5.139999866485596,5.018468856811523,243200,,,,,,,,
2021-07-13,5.119999885559082,5.239999771118164,5.03000020980835,5.079999923706055,4.95988655090332,166900,,,,,,,,
2021-07-14,5.039999961853027,5.25,5.039999961853027,5.059999942779541,4.9403605461120605,137200,,,,,,,,
2021-07-15,5.119999885559082,5.1570000648498535,5.0,5.010000228881836,4.891541957855225,222600,,,,,,,,
2021-07-16,5.010000228881836,5.059999942779541,5.0,5.010000228881836,4.891541957855225,209500,,,,,,,,
2021-07-19,5.010000228881836,5.090000152587891,5.0,5.059999942779541,4.9403605461120605,226300,,,,,,,,
2021-07-20,5.119999885559082,5.130000114440918,4.900000095367432,4.940000057220459,4.823196887969971,398800,,,,,,,,
2021-07-21,4.940000057220459,5.059999942779541,4.909999847412109,5.010000228881836,4.891541957855225,179900,,,,,,,,
2021-07-22,5.03000020980835,5.03000020980835,4.900000095367432,5.010000228881836,4.891541957855225,108400,,,,,,,,
2021-07-23,5.03000020980835,5.03000020980835,4.929999828338623,4.980000019073486,4.862251281738281,179800,,,,,,,,
2021-07-26,5.0,5.059999942779541,4.980000019073486,5.010000228881836,4.891541957855225,155300,,,,,,,,
2021-07-27,5.039999961853027,5.039999961853027,4.900000095367432,4.940000057220459,4.823196887969971,173100,,,,,,,,
2021-07-28,4.949999809265137,4.96999979019165,4.869999885559082,4.949999809265137,4.83296012878418,348700,,,,,,,,
2021-07-29,5.079999923706055,5.150000095367432,4.840000152587891,4.860000133514404,4.745089054107666,380800,,,,,,,,
2021-07-30,4.869999885559082,4.929999828338623,4.800000190734863,4.860000133514404,4.745089054107666,122200,,,,,,,,
2021-08-02,4.949999809265137,5.110000133514404,4.849999904632568,5.059999942779541,4.9403605461120605,89800,,,,,,,,
2021-08-03,5.0,5.010000228881836,4.75,4.840000152587891,4.725561141967773,270700,,,,,,,,
2021-08-04,4.900000095367432,4.900000095367432,4.699999809265137,4.78000020980835,4.666980266571045,225600,,,,,,,,
2021-08-05,4.849999904632568,4.949999809265137,4.800000190734863,4.929999828338623,4.8134331703186035,120900,,,,,,,,
2021-08-06,4.929999828338623,5.130000114440918,4.800000190734863,5.119999885559082,4.998940944671631,260000,,,,,,,,
2021-08-09,5.099999904632568,5.099999904632568,4.929999828338623,5.0,4.881778240203857,145800,,,,,,,,
2021-08-10,4.989999771118164,5.025000095367432,4.900000095367432,4.940000057220459,4.823196887969971,191000,,,,,,,,
2021-08-11,4.900000095367432,4.960000038146973,4.809999942779541,4.829999923706055,4.7157979011535645,110600,,,,,,,,
2021-08-12,4.880000114440918,4.949999809265137,4.829999923706055,4.849999904632568,4.735325336456299,158600,,,,,,,,
2021-08-13,4.869999885559082,4.980000019073486,4.809999942779541,4.849999904632568,4.735325336456299,167300,,,,,,,,
2021-08-16,4.809999942779541,4.817999839782715,4.679999828338623,4.699999809265137,4.588871479034424,115200,,,,,,,,
2021-08-17,4.789999961853027,4.800000190734863,4.519999980926514,4.559999942779541,4.452181816101074,216800,,,,,,,,
2021-08-18,4.53000020980835,4.690000057220459,4.409999847412109,4.460000038146973,4.354546070098877,434500,,,,,,,,
2021-08-19,4.429999828338623,4.429999828338623,4.210000038146973,4.28000020980835,4.178802013397217,313900,,,,,,,,
2021-08-20,4.300000190734863,4.300000190734863,4.159999847412109,4.21999979019165,4.120221138000488,428600,,,,,,,,
2021-08-23,4.300000190734863,4.449999809265137,4.25,4.400000095367432,4.295965194702148,230500,,,,,,,,
2021-08-24,4.489999771118164,4.849999904632568,4.400000095367432,4.849999904632568,4.735325336456299,164100,,,,,,,,
2021-08-25,4.820000171661377,4.820000171661377,4.539999961853027,4.590000152587891,4.481472969055176,91000,,,,,,,,
2021-08-26,4.760000228881836,4.800000190734863,4.349999904632568,4.610000133514404,4.50100040435791,186900,,,,,,,,
2021-08-27,4.539999961853027,4.599999904632568,4.25,4.309999942779541,4.20809268951416,673600,,,,,,,,
2021-08-30,4.329999923706055,4.409999847412109,4.099999904632568,4.159999847412109,4.061639785766602,376000,,,,,,,,
2021-08-31,4.119999885559082,4.320000171661377,4.099999904632568,4.320000171661377,4.217856407165527,407900,,,,,,,,
2021-09-01,4.320000171661377,4.34499979019165,4.179999828338623,4.210000038146973,4.110457897186279,171500,,,,,,,,
2021-09-02,4.260000228881836,4.449999809265137,4.130000114440918,4.349999904632568,4.2471466064453125,693700,,,,,,,,
2021-09-03,4.360000133514404,4.525000095367432,4.309999942779541,4.389999866485596,4.286201000213623,545300,,,,,,,,
2021-09-07,4.190000057220459,4.260000228881836,4.130000114440918,4.130000114440918,4.032349586486816,723600,,,,,,,,
2021-09-08,4.150000095367432,4.289999961853027,3.9600000381469727,4.119999885559082,4.022585391998291,917100,,,,,,,,
2021-09-09,5.079999923706055,5.380000114440918,4.900000095367432,5.119999885559082,4.998940944671631,13312300,,,,,,,,
2021-09-10,5.309999942779541,5.329999923706055,5.119999885559082,5.300000190734863,5.174685955047607,1908600,,,,,,,,
2021-09-13,5.269999980926514,5.289999961853027,4.980000019073486,5.139999866485596,5.018468856811523,1442700,,,,,,,,
2021-09-14,5.03000020980835,5.159999847412109,4.980000019073486,5.119999885559082,4.998940944671631,796100,,,,,,,,
2021-09-15,5.079999923706055,5.119999885559082,4.952000141143799,5.119999885559082,4.998940944671631,515300,,,,,,,,
2021-09-16,5.119999885559082,5.139999866485596,4.96999979019165,5.070000171661377,4.9501237869262695,858800,,,,,,,,
2021-09-17,5.150000095367432,5.230000019073486,5.019999980926514,5.170000076293945,5.047759056091309,1106400,,,,,,,,
2021-09-20,5.170000076293945,5.199999809265137,4.900000095367432,5.039999961853027,4.920832633972168,1054400,,,,,,,,
2021-09-21,5.269999980926514,5.599999904632568,5.059999942779541,5.329999923706055,5.203975677490234,2189100,,,,,,,,
2021-09-22,5.449999809265137,5.519999980926514,5.289000034332275,5.389999866485596,5.262557029724121,1363700,,,,,,,,
2021-09-23,5.400000095367432,5.46999979019165,5.25,5.360000133514404,5.233266353607178,1052800,,,,,,,,
2021-09-24,5.46999979019165,5.46999979019165,5.199999809265137,5.409999847412109,5.282083511352539,1057700,,,,,,,,
2021-09-27,5.480000019073486,5.650000095367432,5.199999809265137,5.360000133514404,5.233266353607178,1190200,,,,,,,,
2021-09-28,5.260000228881836,5.275000095367432,5.070000171661377,5.21999979019165,5.09657621383667,908600,,,,,,,,
2021-09-29,5.210000038146973,5.298999786376953,5.130000114440918,5.179999828338623,5.057522773742676,624800,,,,,,,,
2021-09-30,5.25,5.25,4.949999809265137,5.0,4.881778240203857,1411100,,,,,,,,
2021-10-01,5.050000190734863,5.139999866485596,4.96999979019165,5.019999980926514,4.901305675506592,546800,,,,,,,,
2021-10-04,5.130000114440918,5.150000095367432,4.994999885559082,5.039999961853027,4.920832633972168,1096200,,,,,,,,
2021-10-05,5.099999904632568,5.110000133514404,4.920000076293945,5.099999904632568,4.979414463043213,735200,,,,,,,,
2021-10-06,5.090000152587891,5.130000114440918,5.0,5.099999904632568,4.979414463043213,714100,,,,,,,,
2021-10-07,5.179999828338623,5.199999809265137,5.045000076293945,5.099999904632568,4.979414463043213,587500,,,,,,,,
2021-10-08,5.179999828338623,5.21999979019165,5.03000020980835,5.079999923706055,4.95988655090332,545200,,,,,,,,
2021-10-11,5.139999866485596,5.230000019073486,5.079999923706055,5.199999809265137,5.077049255371094,310300,,,,,,,,
2021-10-12,5.199999809265137,5.239999771118164,5.125,5.230000019073486,5.106340408325195,621800,,,,,,,,
2021-10-13,5.21999979019165,5.440000057220459,5.210000038146973,5.380000114440918,5.252793312072754,583000,,,,,,,,
2021-10-14,5.400000095367432,5.539999961853027,5.389999866485596,5.480000019073486,5.350429058074951,437800,,,,,,,,
2021-10-15,5.510000228881836,5.579999923706055,5.25,5.559999942779541,5.428537845611572,530900,,,,,,,,
2021-10-18,5.599999904632568,5.599999904632568,5.304999828338623,5.340000152587891,5.213739395141602,378700,,,,,,,,
2021-10-19,5.449999809265137,5.449999809265137,5.21999979019165,5.400000095367432,5.27232027053833,349100,,,,,,,,
2021-10-20,5.400000095367432,5.429999828338623,5.300000190734863,5.409999847412109,5.282083511352539,368700,,,,,,,,
2021-10-21,5.5,5.5,5.28000020980835,5.369999885559082,5.243030548095703,265400,,,,,,,,
2021-10-22,5.389999866485596,5.559999942779541,5.25,5.28000020980835,5.155158042907715,295200,,,,,,,,
2021-10-25,5.28000020980835,5.40500020980835,5.28000020980835,5.340000152587891,5.213739395141602,333900,,,,,,,,
2021-10-26,5.369999885559082,5.389999866485596,5.150000095367432,5.239999771118164,5.116103172302246,474700,,,,,,,,
2021-10-27,5.230000019073486,5.230000019073486,5.099999904632568,5.130000114440918,5.008705139160156,348700,,,,,,,,
2021-10-28,5.159999847412109,5.199999809265137,5.090000152587891,5.130000114440918,5.008705139160156,253900,,,,,,,,
2021-10-29,5.110000133514404,5.130000114440918,5.019999980926514,5.059999942779541,4.9403605461120605,497100,,,,,,,,
2021-11-01,5.070000171661377,5.079999923706055,4.900000095367432,4.920000076293945,4.8036699295043945,942900,,,,,,,,
2021-11-02,4.989999771118164,4.989999771118164,4.840000152587891,4.889999866485596,4.774379253387451,451200,,,,,,,,
2021-11-03,4.840000152587891,4.914999961853027,4.800000190734863,4.869999885559082,4.754851818084717,666400,,,,,,,,
2021-11-04,4.929999828338623,4.960000038146973,4.800000190734863,4.860000133514404,4.745089054107666,472100,,,,,,,,
2021-11-05,4.860000133514404,4.889999866485596,4.78000020980835,4.849999904632568,4.735325336456299,480100,,,,,,,,
2021-11-08,4.860000133514404,4.940000057220459,4.800000190734863,4.900000095367432,4.784143447875977,609600,,,,,,,,
2021-11-09,4.900000095367432,4.920000076293945,4.800000190734863,4.800000190734863,4.686507225036621,628100,,,,,,,,
2021-11-10,4.900000095367432,4.980000019073486,4.849999904632568,4.949999809265137,4.83296012878418,906100,,,,,,,,
2021-11-11,5.389999866485596,5.3979997634887695,5.130000114440918,5.25,5.1258673667907715,565900,,,,,,,,
2021-11-12,5.239999771118164,5.309999942779541,5.130000114440918,5.230000019073486,5.106340408325195,861600,,,,,,,,
2021-11-15,5.260000228881836,5.289999961853027,5.139999866485596,5.269999980926514,5.145394325256348,760100,,,,,,,,
2021-11-16,5.269999980926514,5.289999961853027,5.099999904632568,5.230000019073486,5.106340408325195,744800,,,,,,,,
2021-11-17,5.21999979019165,5.295000076293945,5.159999847412109,5.239999771118164,5.116103172302246,643200,,,,,,,,
2021-11-18,5.190000057220459,5.269999980926514,5.099999904632568,5.139999866485596,5.018468856811523,432700,,,,,,,,
2021-11-19,5.130000114440918,5.170000076293945,5.079999923706055,5.110000133514404,4.98917818069458,431500,,,,,,,,
2021-11-22,5.099999904632568,5.099999904632568,4.869999885559082,4.960000038146973,4.842723846435547,554900,,,,,,,,
2021-11-23,4.900000095367432,4.965000152587891,4.849999904632568,4.960000038146973,4.842723846435547,274100,,,,,,,,
2021-11-24,4.980000019073486,5.15500020980835,4.880000114440918,5.139999866485596,5.018468856811523,386000,,,,,,,,
2021-11-26,4.900000095367432,5.139999866485596,4.900000095367432,5.099999904632568,4.979414463043213,426100,,,,,,,,
2021-11-29,5.090000152587891,5.150000095367432,5.0,5.039999961853027,4.920832633972168,364500,,,,,,,,
2021-11-30,5.010000228881836,5.150000095367432,4.96999979019165,5.090000152587891,4.969650745391846,557500,,,,,,,,
2021-12-01,5.099999904632568,5.125999927520752,4.800000190734863,4.800000190734863,4.686507225036621,469900,,,,,,,,
2021-12-02,4.820000171661377,4.889999866485596,4.559999942779541,4.800000190734863,4.686507225036621,545500,,,,,,,,
2021-12-03,4.809999942779541,4.920000076293945,4.699999809265137,4.880000114440918,4.764615535736084,428500,,,,,,,,
2021-12-06,4.880000114440918,4.880000114440918,4.769999980926514,4.789999961853027,4.676743507385254,479200,,,,,,,,
2021-12-07,4.789999961853027,4.875,4.75,4.820000171661377,4.7060346603393555,257600,,,,,,,,
2021-12-08,4.809999942779541,4.980000019073486,4.809999942779541,4.920000076293945,4.8036699295043945,294300,,,,,,,,
2021-12-09,4.900000095367432,5.03000020980835,4.900000095367432,4.980000019073486,4.862251281738281,452800,,,,,,,,
2021-12-10,5.079999923706055,5.079999923706055,4.75,4.820000171661377,4.7060346603393555,376500,,,,,,,,
2021-12-13,4.849999904632568,4.889999866485596,4.800000190734863,4.829999923706055,4.7157979011535645,651900,,,,,,,,
2021-12-14,4.78000020980835,4.880000114440918,4.760000228881836,4.800000190734863,4.686507225036621,529200,,,,,,,,
2021-12-15,4.769999980926514,4.849999904632568,4.760000228881836,4.820000171661377,4.7060346603393555,873500,,,,,,,,
2021-12-16,4.920000076293945,5.070000171661377,4.800000190734863,4.840000152587891,4.725561141967773,565400,,,,,,,,
2021-12-17,4.840000152587891,5.150000095367432,4.659999847412109,5.150000095367432,5.028231620788574,3902500,,,,,,,,
2021-12-20,4.769999980926514,5.039999961853027,4.650000095367432,4.809999942779541,4.69627046585083,951300,,,,,,,,
2021-12-21,4.800000190734863,4.929999828338623,4.760000228881836,4.849999904632568,4.735325336456299,392000,,,,,,,,
2021-12-22,4.849999904632568,4.920000076293945,4.769999980926514,4.909999847412109,4.793906211853027,446600,,,,,,,,
2021-12-23,4.869999885559082,5.0,4.829999923706055,4.96999979019165,4.852487564086914,411400,,,,,,,,
2021-12-27,5.0,5.0,4.909999847412109,4.929999828338623,4.8134331703186035,269300,,,,,,,,
2021-12-28,4.940000057220459,4.980000019073486,4.829999923706055,4.880000114440918,4.764615535736084,238100,,,,,,,,
2021-12-29,4.860000133514404,4.96999979019165,4.829999923706055,4.889999866485596,4.774379253387451,270800,,,,,,,,
2021-12-30,4.889999866485596,4.940000057220459,4.800000190734863,4.800000190734863,4.686507225036621,192400,,,,,,,,
2021-12-31,4.800000190734863,4.929999828338623,4.75,4.920000076293945,4.8036699295043945,152300,,,,,,,,
2022-01-03,4.920000076293945,4.960000038146973,4.84499979019165,4.929999828338623,4.8134331703186035,212500,,,,,,,,
2022-01-04,4.900000095367432,4.960000038146973,4.869999885559082,4.940000057220459,4.823196887969971,326300,,,,,,,,
2022-01-05,4.940000057220459,4.96999979019165,4.800000190734863,4.800000190734863,4.686507225036621,549700,,,,,,,,
2022-01-06,4.800000190734863,4.800000190734863,4.539999961853027,4.590000152587891,4.481472969055176,692100,,,,,,,,
2022-01-07,4.610000133514404,4.760000228881836,4.610000133514404,4.710000038146973,4.598635196685791,852200,,,,,,,,
2022-01-10,4.690000057220459,4.75,4.5,4.650000095367432,4.540054798126221,636600,,,,,,,,
2022-01-11,4.619999885559082,4.75,4.5879998207092285,4.71999979019165,4.608397960662842,305600,,,,,,,,
2022-01-12,4.78000020980835,4.78000020980835,4.579999923706055,4.619999885559082,4.510763645172119,323300,,,,,,,,
2022-01-13,4.599999904632568,4.644999980926514,4.5,4.5,4.3936004638671875,269000,,,,,,,,
2022-01-14,4.5,4.567999839782715,4.449999809265137,4.53000020980835,4.422891616821289,304900,,,,,,,,
2022-01-18,4.5,4.599999904632568,4.449999809265137,4.579999923706055,4.471709251403809,435500,,,,,,,,
2022-01-19,4.579999923706055,4.940000057220459,4.550000190734863,4.78000020980835,4.666980266571045,639600,,,,,,,,
2022-01-20,4.880000114440918,4.949999809265137,4.730000019073486,4.820000171661377,4.7060346603393555,629800,,,,,,,,
2022-01-21,4.75,4.820000171661377,4.409999847412109,4.489999771118164,4.38383674621582,1170000,,,,,,,,
2022-01-24,4.5,4.519999980926514,4.269999980926514,4.400000095367432,4.295965194702148,611800,,,,,,,,
2022-01-25,4.389999866485596,4.550000190734863,4.329999923706055,4.480000019073486,4.374073505401611,449500,,,,,,,,
2022-01-26,4.579999923706055,4.579999923706055,4.199999809265137,4.25,4.149511337280273,648400,,,,,,,,
2022-01-27,4.190000057220459,4.369999885559082,3.9130001068115234,4.0,3.9054226875305176,1431900,,,,,,,,
2022-01-28,4.010000228881836,4.369999885559082,4.0,4.199999809265137,4.100694179534912,1660300,,,,,,,,
2022-01-31,4.340000152587891,4.360000133514404,4.25,4.340000152587891,4.237383842468262,486400,,,,,,,,
2022-02-01,4.300000190734863,4.519999980926514,4.28000020980835,4.5,4.3936004638671875,595700,,,,,,,,
2022-02-02,4.5,4.539999961853027,4.360000133514404,4.400000095367432,4.295965194702148,535600,,,,,,,,
2022-02-03,4.400000095367432,4.420000076293945,4.159999847412109,4.21999979019165,4.120221138000488,369100,,,,,,,,
2022-02-04,4.199999809265137,4.269999980926514,4.119999885559082,4.179999828338623,4.081166744232178,389100,,,,,,,,
2022-02-07,4.159999847412109,4.400000095367432,4.130000114440918,4.309999942779541,4.20809268951416,420000,,,,,,,,
2022-02-08,4.300000190734863,4.349999904632568,4.150000095367432,4.210000038146973,4.110457897186279,414600,,,,,,,,
2022-02-09,4.269999980926514,4.420000076293945,4.239999771118164,4.389999866485596,4.286201000213623,467100,,,,,,,,
2022-02-10,4.300000190734863,4.380000114440918,4.059999942779541,4.110000133514404,4.012821674346924,470100,,,,,,,,
2022-02-11,4.110000133514404,4.329999923706055,4.110000133514404,4.289999961853027,4.188565731048584,459300,,,,,,,,
2022-02-14,4.28000020980835,4.297999858856201,4.150000095367432,4.230000019073486,4.129983901977539,699000,,,,,,,,
2022-02-15,4.199999809265137,4.199999809265137,4.070000171661377,4.090000152587891,3.9932949542999268,446800,,,,,,,,
2022-02-16,4.119999885559082,4.210000038146973,4.090000152587891,4.139999866485596,4.042112827301025,389700,,,,,,,,
2022-02-17,4.199999809265137,4.434999942779541,4.1519999504089355,4.369999885559082,4.266674518585205,638000,,,,,,,,
2022-02-18,4.380000114440918,4.380000114440918,4.159999847412109,4.239999771118164,4.139747619628906,315900,,,,,,,,
2022-02-22,4.239999771118164,4.295000076293945,4.019999980926514,4.019999980926514,3.9249496459960938,490700,,,,,,,,
