date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NDAQ')","('high', 'NDAQ')","('low', 'NDAQ')","('close', 'NDAQ')","('adj_close', 'NDAQ')","('volume', 'NDAQ')","('currency', '')"
2020-03-04,37.38999938964844,38.849998474121094,36.83333206176758,38.790000915527344,35.64887619018555,3619500,,,,,,,,
2020-03-05,37.52333450317383,38.1966667175293,37.1966667175293,38.03333282470703,34.953487396240234,4935300,,,,,,,,
2020-03-06,36.956668853759766,37.43000030517578,35.88999938964844,36.83333206176758,33.85064697265625,3780000,,,,,,,,
2020-03-09,34.2400016784668,36.13999938964844,34.1533317565918,35.2400016784668,32.3863525390625,4302600,,,,,,,,
2020-03-10,36.106666564941406,36.26333236694336,34.06666564941406,34.900001525878906,32.073875427246094,5967000,,,,,,,,
2020-03-11,33.95333480834961,33.98666763305664,32.5966682434082,33.106666564941406,30.425764083862305,5482200,,,,,,,,
2020-03-12,30.476667404174805,31.106666564941406,29.433332443237305,29.543333053588867,27.280075073242188,5299800,,,,,,,,
2020-03-13,31.049999237060547,32.12333297729492,28.573333740234375,32.016666412353516,29.563932418823242,5042700,,,,,,,,
2020-03-16,29.0,30.926666259765625,27.78333282470703,28.43666648864746,26.25819206237793,4251600,,,,,,,,
2020-03-17,29.156667709350586,31.959999084472656,29.0,31.676666259765625,29.249980926513672,6676200,,,,,,,,
2020-03-18,30.14666748046875,31.829999923706055,29.71666717529297,30.523332595825195,28.184995651245117,6797400,,,,,,,,
2020-03-19,30.59000015258789,30.866666793823242,28.50666618347168,29.333332061767578,27.08616065979004,5260500,,,,,,,,
2020-03-20,29.940000534057617,29.940000534057617,26.55666732788086,26.833332061767578,24.777685165405273,6484500,,,,,,,,
2020-03-23,26.856666564941406,26.856666564941406,23.886667251586914,24.286666870117188,22.42611312866211,5381700,,,,,,,,
2020-03-24,25.636667251586914,27.729999542236328,25.463333129882812,27.663333892822266,25.544103622436523,5926200,,,,,,,,
2020-03-25,27.663333892822266,30.34000015258789,27.426666259765625,28.98666763305664,26.76605224609375,5907300,,,,,,,,
2020-03-26,29.350000381469727,32.029998779296875,29.350000381469727,31.273332595825195,28.877540588378906,5097900,,,,,,,,
2020-03-27,30.01333236694336,31.81333351135254,29.760000228881836,30.926666259765625,28.557432174682617,3381900,,,,,,,,
2020-03-30,31.343332290649414,33.276668548583984,30.93666648864746,33.14666748046875,30.60736656188965,4312200,,,,,,,,
2020-03-31,33.17333221435547,33.46666717529297,31.52666664123535,31.649999618530273,29.22535514831543,4547100,,,,,,,,
2020-04-01,30.040000915527344,31.09666633605957,30.0,30.75666618347168,28.40045738220215,3176400,,,,,,,,
2020-04-02,30.683332443237305,31.483333587646484,30.110000610351562,31.31999969482422,28.92064094543457,3711300,,,,,,,,
2020-04-03,31.510000228881836,31.97333335876465,31.190000534057617,31.739999771118164,29.308462142944336,2555700,,,,,,,,
2020-04-06,33.29666519165039,34.09000015258789,32.689998626708984,33.86333465576172,31.26913070678711,2750400,,,,,,,,
2020-04-07,34.90666580200195,35.70333480834961,33.40666580200195,33.64666748046875,31.069061279296875,3376500,,,,,,,,
2020-04-08,33.84333419799805,34.936668395996094,33.74333190917969,34.709999084472656,32.05093002319336,2234700,,,,,,,,
2020-04-09,34.926666259765625,36.1966667175293,34.926666259765625,35.973331451416016,33.21747970581055,2221800,,,,,,,,
2020-04-13,35.0966682434082,35.663333892822266,34.223331451416016,34.43000030517578,31.792388916015625,2416800,,,,,,,,
2020-04-14,35.21666717529297,35.959999084472656,34.75666809082031,35.85333251953125,33.10667037963867,4153200,,,,,,,,
2020-04-15,35.369998931884766,36.03666687011719,34.869998931884766,35.33333206176758,32.62651443481445,2489700,,,,,,,,
2020-04-16,35.630001068115234,36.310001373291016,35.5,36.10333251953125,33.337528228759766,2168100,,,,,,,,
2020-04-17,37.03333282470703,37.3033332824707,36.459999084472656,37.08000183105469,34.2393798828125,2321400,,,,,,,,
2020-04-20,36.59000015258789,36.959999084472656,36.253334045410156,36.59333419799805,33.78998947143555,2768400,,,,,,,,
2020-04-21,35.90666580200195,36.28666687011719,34.91999816894531,35.09000015258789,32.40182113647461,2905200,,,,,,,,
2020-04-22,36.16666793823242,36.16666793823242,34.266666412353516,34.87666702270508,32.204837799072266,4088100,,,,,,,,
2020-04-23,35.65666580200195,35.65666580200195,34.27333450317383,34.616668701171875,31.96474838256836,2715300,,,,,,,,
2020-04-24,34.92333221435547,35.25,34.323333740234375,35.209999084472656,32.51262664794922,2530800,,,,,,,,
2020-04-27,35.70333480834961,37.29666519165039,35.66666793823242,37.209999084472656,34.35940933227539,2767800,,,,,,,,
2020-04-28,37.84333419799805,38.13999938964844,36.883331298828125,37.06999969482422,34.230133056640625,3018600,,,,,,,,
2020-04-29,37.58333206176758,37.74333190917969,37.073333740234375,37.20000076293945,34.35018539428711,2481000,,,,,,,,
2020-04-30,36.25,37.04666519165039,36.106666564941406,36.55666732788086,33.756141662597656,2081400,,,,,,,,
2020-05-01,35.66666793823242,35.8466682434082,35.276668548583984,35.540000915527344,32.81734848022461,2192100,,,,,,,,
2020-05-04,35.27000045776367,35.543331146240234,34.793331146240234,35.37666702270508,32.666526794433594,2168100,,,,,,,,
2020-05-05,35.8466682434082,36.49333190917969,35.313331604003906,36.276668548583984,33.49758529663086,2899500,,,,,,,,
2020-05-06,36.59000015258789,36.59000015258789,35.20000076293945,35.209999084472656,32.51262664794922,2130600,,,,,,,,
2020-05-07,35.58333206176758,36.40666580200195,35.483333587646484,35.776668548583984,33.035892486572266,1900800,,,,,,,,
2020-05-08,36.4033317565918,36.43000030517578,35.69333267211914,35.86333465576172,33.115909576416016,2685300,,,,,,,,
2020-05-11,35.32666778564453,36.650001525878906,35.28333282470703,36.413333892822266,33.623783111572266,2049900,,,,,,,,
2020-05-12,36.66666793823242,36.83000183105469,36.06666564941406,36.16666793823242,33.3960075378418,3211200,,,,,,,,
2020-05-13,36.17333221435547,36.766666412353516,35.81666564941406,36.29666519165039,33.51604461669922,2783100,,,,,,,,
2020-05-14,35.78333282470703,36.55666732788086,35.75,36.49333190917969,33.69764709472656,2379600,,,,,,,,
2020-05-15,36.5966682434082,37.41666793823242,36.223331451416016,37.36000061035156,34.49791717529297,6235500,,,,,,,,
2020-05-18,38.30666732788086,38.63666534423828,37.95333480834961,38.313331604003906,35.37821578979492,2595900,,,,,,,,
2020-05-19,38.06666564941406,38.663333892822266,37.473331451416016,37.543331146240234,34.66720962524414,1923900,,,,,,,,
2020-05-20,37.663333892822266,38.53666687011719,37.663333892822266,38.23666763305664,35.30742645263672,1594800,,,,,,,,
2020-05-21,37.95333480834961,38.233333587646484,37.66999816894531,37.996665954589844,35.085819244384766,2166000,,,,,,,,
2020-05-22,38.026668548583984,38.5966682434082,37.94333267211914,38.4466667175293,35.5013427734375,1321800,,,,,,,,
2020-05-26,39.473331451416016,39.75666809082031,38.676666259765625,38.7599983215332,35.790672302246094,1835700,,,,,,,,
2020-05-27,39.2599983215332,39.33000183105469,38.073333740234375,38.39666748046875,35.45516586303711,2537700,,,,,,,,
2020-05-28,38.776668548583984,39.21666717529297,38.52333450317383,38.790000915527344,35.81837463378906,2142900,,,,,,,,
2020-05-29,38.77333450317383,39.61000061035156,38.56666564941406,39.48666763305664,36.461669921875,2495100,,,,,,,,
2020-06-01,39.766666412353516,39.956668853759766,39.08333206176758,39.62666702270508,36.59095001220703,2788500,,,,,,,,
2020-06-02,39.75,39.93333435058594,39.426666259765625,39.746665954589844,36.701751708984375,1557600,,,,,,,,
2020-06-03,39.9900016784668,40.24333190917969,39.4466667175293,39.779998779296875,36.73253631591797,2108400,,,,,,,,
2020-06-04,39.70000076293945,39.790000915527344,38.813331604003906,39.310001373291016,36.29853439331055,1803600,,,,,,,,
2020-06-05,39.8466682434082,40.08333206176758,38.44333267211914,39.96666717529297,36.9048957824707,3228300,,,,,,,,
2020-06-08,39.790000915527344,40.53666687011719,39.75666809082031,40.43333435058594,37.335819244384766,2877600,,,,,,,,
2020-06-09,40.119998931884766,40.38666534423828,39.71666717529297,40.029998779296875,36.963375091552734,2477700,,,,,,,,
2020-06-10,39.856666564941406,40.279998779296875,39.793331146240234,40.003334045410156,36.93875503540039,1539300,,,,,,,,
2020-06-11,39.496665954589844,39.62333297729492,37.573333740234375,37.75,35.00095748901367,2598900,,,,,,,,
2020-06-12,38.48666763305664,38.630001068115234,37.709999084472656,38.383331298828125,35.588165283203125,2116500,,,,,,,,
2020-06-15,37.51333236694336,39.45333480834961,37.40999984741211,39.12333297729492,36.27427291870117,2343600,,,,,,,,
2020-06-16,39.563331604003906,40.0,38.6966667175293,39.5099983215332,36.632789611816406,2267700,,,,,,,,
2020-06-17,39.689998626708984,39.88999938964844,39.3033332824707,39.37666702270508,36.509151458740234,1779600,,,,,,,,
2020-06-18,39.246665954589844,39.79666519165039,38.9033317565918,39.76333236694336,36.867671966552734,2304000,,,,,,,,
2020-06-19,40.09333419799805,40.71666717529297,39.470001220703125,39.61000061035156,36.72550582885742,2968800,,,,,,,,
2020-06-22,39.706668853759766,40.150001525878906,39.37666702270508,39.9033317565918,36.997474670410156,1519200,,,,,,,,
2020-06-23,40.073333740234375,40.293331146240234,39.43000030517578,39.53333282470703,36.6544303894043,2118000,,,,,,,,
2020-06-24,39.40999984741211,39.439998626708984,38.356666564941406,38.426666259765625,35.62833786010742,1880100,,,,,,,,
2020-06-25,38.33333206176758,39.663333892822266,38.220001220703125,39.563331604003906,36.68223571777344,1664700,,,,,,,,
2020-06-26,39.37333297729492,39.4466667175293,38.470001220703125,38.606666564941406,35.79524612426758,3161100,,,,,,,,
2020-06-29,39.133331298828125,39.22666549682617,38.72666549682617,39.18333435058594,36.329917907714844,2247300,,,,,,,,
2020-06-30,38.94333267211914,39.99333190917969,38.81666564941406,39.823333740234375,36.92330551147461,1887900,,,,,,,,
2020-07-01,39.866668701171875,40.53666687011719,39.61333465576172,40.253334045410156,37.321990966796875,1809000,,,,,,,,
2020-07-02,40.86000061035156,41.040000915527344,40.0,40.02000045776367,37.10563659667969,2269800,,,,,,,,
2020-07-06,40.496665954589844,40.83333206176758,40.18000030517578,40.36000061035156,37.4208869934082,1436400,,,,,,,,
2020-07-07,40.086666107177734,40.5966682434082,39.91999816894531,40.15666580200195,37.232364654541016,1391400,,,,,,,,
2020-07-08,40.31666564941406,40.7599983215332,40.1533317565918,40.56666564941406,37.61250686645508,2049000,,,,,,,,
2020-07-09,40.75666809082031,40.83333206176758,39.73666763305664,40.266666412353516,37.334346771240234,1691700,,,,,,,,
2020-07-10,40.43333435058594,41.0,40.05666732788086,40.959999084472656,37.977195739746094,1406400,,,,,,,,
2020-07-13,41.34000015258789,42.073333740234375,40.97999954223633,41.0,38.014278411865234,1859400,,,,,,,,
2020-07-14,40.996665954589844,41.599998474121094,40.98666763305664,41.599998474121094,38.57058334350586,1300800,,,,,,,,
2020-07-15,42.0,42.45333480834961,41.69333267211914,42.279998779296875,39.201072692871094,1603200,,,,,,,,
2020-07-16,42.18000030517578,42.42333221435547,42.003334045410156,42.34333419799805,39.25978469848633,924300,,,,,,,,
2020-07-17,42.56666564941406,43.04999923706055,42.40666580200195,42.813331604003906,39.69556427001953,2245800,,,,,,,,
2020-07-20,42.776668548583984,43.88999938964844,42.77333450317383,43.766666412353516,40.579471588134766,2370300,,,,,,,,
2020-07-21,43.563331604003906,43.95000076293945,43.163333892822266,43.66999816894531,40.489837646484375,2799900,,,,,,,,
2020-07-22,44.336666107177734,45.106666564941406,43.849998474121094,44.70000076293945,41.444847106933594,3693600,,,,,,,,
2020-07-23,44.733333587646484,45.16999816894531,43.66666793823242,43.8033332824707,40.61346435546875,2814300,,,,,,,,
2020-07-24,43.76333236694336,43.79666519165039,43.016666412353516,43.52000045776367,40.350772857666016,2696100,,,,,,,,
2020-07-27,43.563331604003906,43.733333587646484,43.37333297729492,43.5099983215332,40.341495513916016,2857500,,,,,,,,
2020-07-28,43.186668395996094,43.31999969482422,42.46666717529297,42.71666717529297,39.60593795776367,2113800,,,,,,,,
2020-07-29,42.92333221435547,43.8466682434082,42.84000015258789,43.66999816894531,40.489837646484375,2375700,,,,,,,,
2020-07-30,43.20333480834961,43.459999084472656,42.88999938964844,43.29999923706055,40.146785736083984,1657200,,,,,,,,
2020-07-31,43.56666564941406,43.78333282470703,43.003334045410156,43.77000045776367,40.58256912231445,1835700,,,,,,,,
2020-08-03,43.9466667175293,44.130001068115234,43.31666564941406,43.45000076293945,40.2858772277832,1526700,,,,,,,,
2020-08-04,43.5099983215332,43.59000015258789,42.93000030517578,43.233333587646484,40.084983825683594,1403100,,,,,,,,
2020-08-05,43.43333435058594,43.4900016784668,43.01333236694336,43.45333480834961,40.28895568847656,1741800,,,,,,,,
2020-08-06,43.2599983215332,43.753334045410156,43.16666793823242,43.56666564941406,40.3940315246582,1766700,,,,,,,,
2020-08-07,43.279998779296875,44.293331146240234,43.20333480834961,44.290000915527344,41.064697265625,2182500,,,,,,,,
2020-08-10,44.503334045410156,44.503334045410156,43.52333450317383,43.84333419799805,40.65055847167969,2223000,,,,,,,,
2020-08-11,44.0,44.0966682434082,43.37333297729492,43.4900016784668,40.322959899902344,1763100,,,,,,,,
2020-08-12,43.71666717529297,44.349998474121094,43.413333892822266,43.473331451416016,40.307491302490234,3167700,,,,,,,,
2020-08-13,43.336666107177734,43.59000015258789,43.016666412353516,43.426666259765625,40.26422882080078,2781000,,,,,,,,
2020-08-14,43.356666564941406,43.543331146240234,42.9033317565918,43.08000183105469,39.94281768798828,2035200,,,,,,,,
2020-08-17,43.12666702270508,43.599998474121094,43.0,43.436668395996094,40.27350997924805,2517300,,,,,,,,
2020-08-18,43.43000030517578,43.60333251953125,43.11000061035156,43.349998474121094,40.19314956665039,1734300,,,,,,,,
2020-08-19,43.606666564941406,43.67333221435547,43.10333251953125,43.290000915527344,40.13751983642578,1757400,,,,,,,,
2020-08-20,43.1533317565918,43.823333740234375,43.1533317565918,43.48666763305664,40.319862365722656,1553700,,,,,,,,
2020-08-21,43.459999084472656,43.5533332824707,43.08000183105469,43.30666732788086,40.15297317504883,1439700,,,,,,,,
2020-08-24,43.43000030517578,43.89666748046875,43.22999954223633,43.86000061035156,40.66600799560547,2077200,,,,,,,,
2020-08-25,43.883331298828125,44.01333236694336,43.25,43.366668701171875,40.208614349365234,1490400,,,,,,,,
2020-08-26,43.470001220703125,44.526668548583984,43.4033317565918,44.18000030517578,40.962711334228516,1937400,,,,,,,,
2020-08-27,44.3466682434082,44.426666259765625,43.939998626708984,43.95000076293945,40.74945831298828,1525800,,,,,,,,
2020-08-28,44.206668853759766,44.206668853759766,43.810001373291016,43.9466667175293,40.746368408203125,1284300,,,,,,,,
2020-08-31,44.176666259765625,45.03666687011719,44.043331146240234,44.80666732788086,41.54373550415039,4145100,,,,,,,,
2020-09-01,44.880001068115234,44.9466667175293,44.43000030517578,44.939998626708984,41.66735076904297,1526100,,,,,,,,
2020-09-02,45.106666564941406,45.97999954223633,45.0,45.7599983215332,42.427650451660156,2283300,,,,,,,,
2020-09-03,45.936668395996094,45.936668395996094,43.96333312988281,44.41999816894531,41.18522262573242,2527200,,,,,,,,
2020-09-04,44.70000076293945,44.71333312988281,42.866668701171875,43.43000030517578,40.26732635498047,2228400,,,,,,,,
2020-09-08,42.936668395996094,43.15999984741211,42.060001373291016,42.14666748046875,39.07744598388672,2942100,,,,,,,,
2020-09-09,42.73666763305664,43.30666732788086,42.336666107177734,43.063331604003906,39.9273567199707,1963800,,,,,,,,
2020-09-10,43.02000045776367,43.02000045776367,41.573333740234375,41.63666534423828,38.751564025878906,2424600,,,,,,,,
2020-09-11,42.026668548583984,42.266666412353516,41.58000183105469,41.900001525878906,38.99665832519531,1655700,,,,,,,,
2020-09-14,42.07666778564453,42.71666717529297,42.07666778564453,42.33000183105469,39.3968505859375,2388000,,,,,,,,
2020-09-15,42.66999816894531,42.96333312988281,42.43000030517578,42.720001220703125,39.75983810424805,1122300,,,,,,,,
2020-09-16,42.70000076293945,43.28666687011719,42.380001068115234,42.43333435058594,39.493038177490234,1626000,,,,,,,,
2020-09-17,41.813331604003906,41.813331604003906,41.1966667175293,41.47999954223633,38.60575485229492,2608800,,,,,,,,
2020-09-18,41.66666793823242,41.83000183105469,40.5966682434082,40.81666564941406,37.988380432128906,3721500,,,,,,,,
2020-09-21,40.10333251953125,40.94333267211914,39.89666748046875,40.68333435058594,37.864288330078125,2729700,,,,,,,,
2020-09-22,40.70333480834961,41.116668701171875,40.086666107177734,41.106666564941406,38.2582893371582,2466300,,,,,,,,
2020-09-23,41.2400016784668,41.2400016784668,39.866668701171875,39.90999984741211,37.14454650878906,1797600,,,,,,,,
2020-09-24,39.856666564941406,40.75666809082031,39.75,40.43333435058594,37.63161087036133,1758300,,,,,,,,
2020-09-25,40.383331298828125,41.369998931884766,40.22999954223633,41.34333419799805,38.47856521606445,1575300,,,,,,,,
2020-09-28,41.95333480834961,42.11333465576172,41.32666778564453,41.790000915527344,38.8942756652832,2515500,,,,,,,,
2020-09-29,41.77333450317383,42.119998931884766,39.336666107177734,40.459999084472656,37.656429290771484,7978200,,,,,,,,
2020-09-30,40.69333267211914,41.473331451416016,40.43333435058594,40.9033317565918,38.06904220581055,5927400,,,,,,,,
2020-10-01,41.313331604003906,41.52333450317383,40.956668853759766,41.30666732788086,38.444435119628906,3351900,,,,,,,,
2020-10-02,40.88666534423828,41.55666732788086,40.753334045410156,41.18000030517578,38.326534271240234,2144100,,,,,,,,
2020-10-05,41.39666748046875,41.663333892822266,40.900001525878906,41.62333297729492,38.73915481567383,1952100,,,,,,,,
2020-10-06,41.663333892822266,41.93000030517578,41.029998779296875,41.189998626708984,38.33584976196289,2298600,,,,,,,,
2020-10-07,41.12666702270508,41.599998474121094,40.72666549682617,40.99333190917969,38.152809143066406,2611200,,,,,,,,
2020-10-08,41.246665954589844,41.630001068115234,41.106666564941406,41.53333282470703,38.655399322509766,1889400,,,,,,,,
2020-10-09,42.00666809082031,42.116668701171875,41.573333740234375,41.686668395996094,38.79810333251953,1227900,,,,,,,,
2020-10-12,41.936668395996094,42.439998626708984,41.75,42.12666702270508,39.20760726928711,1269600,,,,,,,,
2020-10-13,42.290000915527344,42.313331604003906,41.779998779296875,42.12666702270508,39.20760726928711,1880400,,,,,,,,
2020-10-14,42.43333435058594,42.7599983215332,42.336666107177734,42.54999923706055,39.601600646972656,1686300,,,,,,,,
2020-10-15,42.16666793823242,42.813331604003906,42.04999923706055,42.8033332824707,39.83738708496094,1230300,,,,,,,,
2020-10-16,42.88666534423828,43.29999923706055,42.62666702270508,42.956668853759766,39.9800910949707,2182500,,,,,,,,
2020-10-19,43.23666763305664,43.366668701171875,42.46333312988281,42.49333190917969,39.54887390136719,2660400,,,,,,,,
2020-10-20,42.503334045410156,43.69333267211914,42.503334045410156,42.996665954589844,40.01732635498047,2653200,,,,,,,,
2020-10-21,43.4900016784668,44.68000030517578,42.66666793823242,44.12333297729492,41.06592559814453,3317700,,,,,,,,
2020-10-22,44.38999938964844,44.38999938964844,43.32666778564453,43.36333465576172,40.35859298706055,1806900,,,,,,,,
2020-10-23,43.52000045776367,43.52000045776367,42.47666549682617,43.040000915527344,40.05765914916992,1736100,,,,,,,,
2020-10-26,42.586666107177734,42.790000915527344,42.189998626708984,42.459999084472656,39.51785659790039,1881300,,,,,,,,
2020-10-27,42.58000183105469,42.766666412353516,41.689998626708984,41.70000076293945,38.810516357421875,1598700,,,,,,,,
2020-10-28,41.25,41.459999084472656,40.34000015258789,40.57666778564453,37.765018463134766,1816200,,,,,,,,
2020-10-29,40.57666778564453,41.22999954223633,40.25,40.66999816894531,37.85187911987305,1812300,,,,,,,,
2020-10-30,40.35333251953125,40.99333190917969,39.91999816894531,40.33000183105469,37.535438537597656,2461200,,,,,,,,
2020-11-02,40.81666564941406,41.630001068115234,40.753334045410156,41.060001373291016,38.2148551940918,1591200,,,,,,,,
2020-11-03,41.69333267211914,42.323333740234375,41.38999938964844,41.63666534423828,38.751564025878906,1291500,,,,,,,,
2020-11-04,42.01333236694336,43.84333419799805,42.0099983215332,43.099998474121094,40.113502502441406,2060100,,,,,,,,
2020-11-05,43.186668395996094,44.616668701171875,43.186668395996094,44.4033317565918,41.32652282714844,2536200,,,,,,,,
2020-11-06,44.40666580200195,44.65666580200195,43.936668395996094,44.400001525878906,41.323421478271484,1799400,,,,,,,,
2020-11-09,46.5,46.5,43.08333206176758,43.22666549682617,40.23139572143555,3042300,,,,,,,,
2020-11-10,43.09000015258789,43.32666778564453,42.016666412353516,42.37666702270508,39.4402961730957,3720000,,,,,,,,
2020-11-11,42.529998779296875,43.77333450317383,42.5099983215332,43.26333236694336,40.26551818847656,1977000,,,,,,,,
2020-11-12,43.42333221435547,43.426666259765625,42.1533317565918,42.28333282470703,39.353424072265625,1894500,,,,,,,,
2020-11-13,42.483333587646484,42.73666763305664,41.77000045776367,41.939998626708984,39.03387451171875,2319900,,,,,,,,
2020-11-16,42.186668395996094,42.186668395996094,41.37666702270508,41.84333419799805,38.943912506103516,3278400,,,,,,,,
2020-11-17,41.96333312988281,42.016666412353516,41.220001220703125,41.44333267211914,38.571624755859375,2975400,,,,,,,,
2020-11-18,41.34333419799805,41.38666534423828,40.74333190917969,40.90999984741211,38.07525634765625,3003900,,,,,,,,
2020-11-19,41.366668701171875,42.233333587646484,40.95333480834961,41.586666107177734,38.70503234863281,3334800,,,,,,,,
2020-11-20,41.72999954223633,42.456668853759766,41.5533332824707,42.11000061035156,39.192108154296875,2837700,,,,,,,,
2020-11-23,42.266666412353516,42.4900016784668,41.61333465576172,42.003334045410156,39.09282684326172,2125500,,,,,,,,
2020-11-24,42.043331146240234,42.573333740234375,42.016666412353516,42.42333221435547,39.48372268676758,2742300,,,,,,,,
2020-11-25,42.39666748046875,42.733333587646484,42.3466682434082,42.44333267211914,39.5023307800293,2235600,,,,,,,,
2020-11-27,42.323333740234375,42.503334045410156,42.09333419799805,42.37333297729492,39.43717956542969,1552800,,,,,,,,
2020-11-30,42.34000015258789,42.7599983215332,42.143333435058594,42.663333892822266,39.70709228515625,3112800,,,,,,,,
2020-12-01,42.44333267211914,43.46666717529297,42.44333267211914,43.3033332824707,40.3027458190918,2190600,,,,,,,,
2020-12-02,43.23666763305664,43.33333206176758,42.75,43.119998931884766,40.13211441040039,1707900,,,,,,,,
2020-12-03,42.290000915527344,42.3466682434082,41.09000015258789,41.633331298828125,38.89579391479492,5597100,,,,,,,,
2020-12-04,41.619998931884766,42.33333206176758,41.560001373291016,41.766666412353516,39.02035903930664,2550300,,,,,,,,
