date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HLNCF')","('high', 'HLNCF')","('low', 'HLNCF')","('close', 'HLNCF')","('adj_close', 'HLNCF')","('volume', 'HLNCF')","('currency', '')"
2022-09-14,3.0299999713897705,3.0299999713897705,3.0299999713897705,3.0299999713897705,2.9155781269073486,5074,,,,,,,,
2022-09-15,3.0,3.0,2.990000009536743,2.990000009536743,2.8770885467529297,19674,,,,,,,,
2022-09-16,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.8578438758850098,4738,,,,,,,,
2022-09-19,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.790487289428711,370,,,,,,,,
2022-09-20,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.790487289428711,0,,,,,,,,
2022-09-21,2.9800000190734863,3.0,2.9000000953674316,2.9000000953674316,2.790487289428711,411855,,,,,,,,
2022-09-22,2.9200000762939453,2.950000047683716,2.8499999046325684,2.8499999046325684,2.742375612258911,2127,,,,,,,,
2022-09-23,2.9800000190734863,2.9800000190734863,2.9000000953674316,2.9000000953674316,2.790487289428711,8509,,,,,,,,
2022-09-26,3.0399999618530273,3.0399999618530273,2.950000047683716,2.950000047683716,2.83859920501709,67790,,,,,,,,
2022-09-27,2.950000047683716,2.9700000286102295,2.950000047683716,2.9700000286102295,2.8578438758850098,1385,,,,,,,,
2022-09-28,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.8578438758850098,0,,,,,,,,
2022-09-29,3.0399999618530273,3.0399999618530273,3.0,3.0,2.8867111206054688,350,,,,,,,,
2022-09-30,3.0,3.0,3.0,3.0,2.8867111206054688,0,,,,,,,,
2022-10-03,3.0,3.0,3.0,3.0,2.8867111206054688,0,,,,,,,,
2022-10-04,3.0,3.0,3.0,3.0,2.8867111206054688,2310,,,,,,,,
2022-10-05,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,2.9348230361938477,32576,,,,,,,,
2022-10-06,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,2.9059555530548096,639,,,,,,,,
2022-10-07,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,2.9059555530548096,0,,,,,,,,
2022-10-10,3.0,3.0,3.0,3.0,2.8867111206054688,31738,,,,,,,,
2022-10-11,2.9000000953674316,3.049999952316284,2.9000000953674316,3.049999952316284,2.9348230361938477,3514,,,,,,,,
2022-10-12,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,2.9348230361938477,0,,,,,,,,
2022-10-13,3.0,3.0,3.0,3.0,2.8867111206054688,123,,,,,,,,
2022-10-14,3.009999990463257,3.009999990463257,2.799999952316284,2.799999952316284,2.694263458251953,5466,,,,,,,,
2022-10-17,2.799999952316284,2.9800000190734863,2.799999952316284,2.9800000190734863,2.8674662113189697,36648,,,,,,,,
2022-10-18,3.009999990463257,3.009999990463257,3.0,3.0,2.8867111206054688,27999,,,,,,,,
2022-10-19,3.0,3.0,3.0,3.0,2.8867111206054688,0,,,,,,,,
2022-10-20,3.0,3.0,3.0,3.0,2.8867111206054688,530,,,,,,,,
2022-10-21,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.5121655464172363,849,,,,,,,,
2022-10-24,3.6600000858306885,3.6600000858306885,3.059999942779541,3.130000114440918,3.0118021965026855,2046,,,,,,,,
2022-10-25,3.0899999141693115,3.109999895095825,0.000699999975040555,3.0,2.8867111206054688,3401,,,,,,,,
2022-10-26,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.9829347133636475,5132,,,,,,,,
2022-10-27,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.079158306121826,9618,,,,,,,,
2022-10-28,3.069999933242798,3.1600000858306885,3.069999933242798,3.1600000858306885,3.0406689643859863,1110,,,,,,,,
2022-10-31,3.049999952316284,3.1500000953674316,3.049999952316284,3.1500000953674316,3.0310468673706055,1005,,,,,,,,
2022-11-01,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.0310468673706055,0,,,,,,,,
2022-11-02,3.009999990463257,3.0999999046325684,3.0,3.0,2.8867111206054688,926,,,,,,,,
2022-11-03,2.9000000953674316,3.099900007247925,2.9000000953674316,3.099900007247925,2.9828383922576904,1100,,,,,,,,
2022-11-04,3.099900007247925,3.099900007247925,3.099900007247925,3.099900007247925,2.9828383922576904,0,,,,,,,,
2022-11-07,0.0007999999797903001,3.190000057220459,0.0007999999797903001,3.190000057220459,3.0695362091064453,4648,,,,,,,,
2022-11-08,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.9829347133636475,1100,,,,,,,,
2022-11-09,3.0999999046325684,3.240000009536743,3.0999999046325684,3.240000009536743,3.117648124694824,6312,,,,,,,,
2022-11-10,3.1500000953674316,3.2300000190734863,3.1500000953674316,3.2300000190734863,3.108025550842285,1637,,,,,,,,
2022-11-11,3.319999933242798,3.319999933242798,2.950000047683716,2.950000047683716,2.83859920501709,621,,,,,,,,
2022-11-14,2.9000000953674316,2.9000000953674316,0.0010999999940395355,2.9000000953674316,2.790487289428711,1775,,,,,,,,
2022-11-15,0.002099999925121665,0.002099999925121665,0.002099999925121665,0.002099999925121665,0.002020697807893157,21987,,,,,,,,
2022-11-16,3.319999933242798,3.319999933242798,3.319999933242798,3.319999933242798,3.194627046585083,1850,,,,,,,,
2022-11-17,3.319999933242798,3.4000000953674316,3.319999933242798,3.4000000953674316,3.271605968475342,106243,,,,,,,,
2022-11-18,3.25,3.490000009536743,3.25,3.490000009536743,3.3582072257995605,4619,,,,,,,,
2022-11-21,3.490000009536743,3.490000009536743,3.4200000762939453,3.4200000762939453,3.2908504009246826,1688,,,,,,,,
2022-11-22,3.4200000762939453,3.4200000762939453,3.3499999046325684,3.4000000953674316,3.271605968475342,9907,,,,,,,,
2022-11-23,3.4200000762939453,3.4200000762939453,3.4200000762939453,3.4200000762939453,3.2908504009246826,439,,,,,,,,
2022-11-25,3.3499999046325684,3.4000000953674316,3.3499999046325684,3.4000000953674316,3.271605968475342,375,,,,,,,,
2022-11-28,3.4600000381469727,3.490000009536743,3.25,3.25,3.127270460128784,1513,,,,,,,,
2022-11-29,3.25,3.25,3.25,3.25,3.127270460128784,0,,,,,,,,
2022-11-30,3.25,3.25,3.25,3.25,3.127270460128784,11563,,,,,,,,
2022-12-01,3.25,3.5299999713897705,3.0,3.5299999713897705,3.3966968059539795,9402,,,,,,,,
2022-12-02,3.509999990463257,3.549999952316284,3.509999990463257,3.549999952316284,3.4159414768218994,12640,,,,,,,,
2022-12-05,3.569999933242798,3.569999933242798,3.5,3.5,3.3678295612335205,353,,,,,,,,
2022-12-06,3.5,3.5,3.5,3.5,3.3678295612335205,0,,,,,,,,
2022-12-07,3.5,3.680000066757202,3.0787999629974365,3.680000066757202,3.541032314300537,1832,,,,,,,,
2022-12-08,3.75,3.75,3.75,3.75,3.608388662338257,162,,,,,,,,
2022-12-09,3.75,3.75,3.75,3.75,3.608388662338257,0,,,,,,,,
2022-12-12,3.75,3.75,3.75,3.75,3.608388662338257,0,,,,,,,,
2022-12-13,3.890000104904175,3.9200000762939453,3.890000104904175,3.9000000953674316,3.7527246475219727,5811,,,,,,,,
2022-12-14,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,0,,,,,,,,
2022-12-15,3.9000000953674316,3.9000000953674316,3.799999952316284,3.799999952316284,3.6565005779266357,693,,,,,,,,
2022-12-16,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.6565005779266357,0,,,,,,,,
2022-12-19,3.799999952316284,3.8299999237060547,3.700000047683716,3.700000047683716,3.560276985168457,7510,,,,,,,,
2022-12-20,3.950000047683716,3.950000047683716,9.999999747378752e-05,3.950000047683716,3.8008363246917725,5995,,,,,,,,
2022-12-21,3.859999895095825,4.039999961853027,3.6700000762939453,4.039999961853027,3.887437582015991,18129,,,,,,,,
2022-12-22,4.039999961853027,4.039999961853027,4.039999961853027,4.039999961853027,3.887437582015991,0,,,,,,,,
2022-12-23,3.880000114440918,3.880000114440918,0.03999999910593033,3.799999952316284,3.6565005779266357,10016,,,,,,,,
2022-12-27,0.05999999865889549,0.05999999865889549,0.05000000074505806,0.05999999865889549,0.05773422122001648,750,,,,,,,,
2022-12-28,3.9200000762939453,3.9200000762939453,3.8499999046325684,3.880000114440918,3.7334799766540527,5480,,,,,,,,
2022-12-29,3.880000114440918,3.9000000953674316,3.8499999046325684,3.9000000953674316,3.7527246475219727,2410,,,,,,,,
2022-12-30,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,0,,,,,,,,
2023-01-03,3.8499999046325684,3.8499999046325684,3.799999952316284,3.799999952316284,3.6565005779266357,453,,,,,,,,
2023-01-04,3.5999999046325684,3.8499999046325684,3.5999999046325684,3.799999952316284,3.6565005779266357,8269,,,,,,,,
2023-01-05,3.764780044555664,3.764780044555664,3.764780044555664,3.764780044555664,3.6226110458374023,5900,,,,,,,,
2023-01-06,3.700000047683716,3.75,3.700000047683716,3.75,3.608388662338257,1431,,,,,,,,
2023-01-09,3.75,3.75,3.75,3.75,3.608388662338257,0,,,,,,,,
2023-01-10,3.809999942779541,3.809999942779541,0.05999999865889549,3.809999942779541,3.6661229133605957,499,,,,,,,,
2023-01-11,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.589143991470337,260,,,,,,,,
2023-01-12,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.589143991470337,0,,,,,,,,
2023-01-13,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,175,,,,,,,,
2023-01-17,3.9999001026153564,4.0,3.9999001026153564,4.0,3.8489482402801514,200,,,,,,,,
2023-01-18,3.8499999046325684,3.9000000953674316,3.8499999046325684,3.8499999046325684,3.7046124935150146,1181,,,,,,,,
2023-01-19,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.7046124935150146,100,,,,,,,,
2023-01-20,3.8499999046325684,3.9000000953674316,3.8499999046325684,3.9000000953674316,3.7527246475219727,4326,,,,,,,,
2023-01-23,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,0,,,,,,,,
2023-01-24,3.5,3.5,3.5,3.5,3.3678295612335205,615,,,,,,,,
2023-01-25,3.5,3.5,3.5,3.5,3.3678295612335205,0,,,,,,,,
2023-01-26,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,2302,,,,,,,,
2023-01-27,3.5,3.5,3.5,3.5,3.3678295612335205,854,,,,,,,,
2023-01-30,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.4640533924102783,455,,,,,,,,
2023-01-31,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.4640533924102783,0,,,,,,,,
2023-02-01,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.4640533924102783,0,,,,,,,,
2023-02-02,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,300,,,,,,,,
2023-02-03,3.0,3.8499999046325684,3.0,3.8499999046325684,3.7046124935150146,8211,,,,,,,,
2023-02-06,4.0,4.039999961853027,3.6459999084472656,3.6459999084472656,3.5083160400390625,5573,,,,,,,,
2023-02-07,3.6459999084472656,3.6459999084472656,3.6459999084472656,3.6459999084472656,3.5083160400390625,0,,,,,,,,
2023-02-08,3.6459999084472656,3.6459999084472656,3.6459999084472656,3.6459999084472656,3.5083160400390625,0,,,,,,,,
2023-02-09,3.9000000953674316,3.9100000858306885,3.5999999046325684,3.9100000858306885,3.7623467445373535,3032,,,,,,,,
2023-02-10,3.75,3.75,3.75,3.75,3.608388662338257,19862,,,,,,,,
2023-02-13,3.75,3.75,3.75,3.75,3.608388662338257,0,,,,,,,,
2023-02-14,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,676,,,,,,,,
2023-02-15,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.7046124935150146,651,,,,,,,,
2023-02-16,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.5121655464172363,4540,,,,,,,,
2023-02-17,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.5121655464172363,0,,,,,,,,
2023-02-21,4.039999961853027,4.039999961853027,3.9000000953674316,3.9000000953674316,3.7527246475219727,1568,,,,,,,,
2023-02-22,3.890000104904175,4.0,3.890000104904175,4.0,3.8489482402801514,933,,,,,,,,
2023-02-23,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.7527246475219727,5670,,,,,,,,
2023-02-24,3.8499999046325684,3.8499999046325684,3.5,3.5,3.3678295612335205,1353,,,,,,,,
2023-02-27,3.490000009536743,3.490000009536743,3.4800000190734863,3.4800000190734863,3.3485851287841797,518,,,,,,,,
2023-02-28,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.6565005779266357,1027,,,,,,,,
2023-03-01,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.1929285228252411,722,,,,,,,,
2023-03-02,0.2004999965429306,3.5,0.2004999965429306,0.2004999965429306,0.1929285228252411,3618,,,,,,,,
2023-03-03,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.1929285228252411,0,,,,,,,,
2023-03-06,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.1929285228252411,0,,,,,,,,
2023-03-07,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.1929285228252411,0,,,,,,,,
2023-03-08,3.700000047683716,3.819999933242798,0.4000000059604645,3.75,3.608388662338257,12685,,,,,,,,
2023-03-09,3.75,3.75,3.75,3.75,3.608388662338257,0,,,,,,,,
2023-03-10,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.6565005779266357,323,,,,,,,,
2023-03-13,0.40400001406669617,3.759999990463257,0.40400001406669617,3.759999990463257,3.618011474609375,312,,,,,,,,
2023-03-14,3.75,3.75,3.75,3.75,3.608388662338257,10865,,,,,,,,
2023-03-15,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.6853675842285156,100240,,,,,,,,
2023-03-16,3.869999885559082,3.869999885559082,3.5,3.5,3.389066457748413,1368,,,,,,,,
2023-03-17,3.8399999141693115,3.8399999141693115,3.5,3.5,3.389066457748413,1835,,,,,,,,
2023-03-20,3.8299999237060547,3.8399999141693115,3.299999952316284,3.5,3.389066457748413,1545,,,,,,,,
2023-03-21,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.7473390102386475,514,,,,,,,,
2023-03-22,3.990000009536743,4.0,3.990000009536743,4.0,3.873218536376953,340,,,,,,,,
2023-03-23,4.0,4.0,3.990000009536743,3.990000009536743,3.8635358810424805,2662,,,,,,,,
2023-03-24,4.0,4.0,3.25,3.25,3.1469902992248535,2378,,,,,,,,
2023-03-27,0.6060000061988831,3.990000009536743,0.6060000061988831,3.990000009536743,3.8635358810424805,1175,,,,,,,,
2023-03-28,3.930000066757202,3.9800000190734863,0.6322600245475769,3.9800000190734863,3.8538529872894287,2633,,,,,,,,
2023-03-29,3.9700000286102295,3.9700000286102295,3.799999952316284,3.799999952316284,3.6795578002929688,1635,,,,,,,,
2023-03-30,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.6795578002929688,0,,,,,,,,
2023-03-31,3.8299999237060547,3.9700000286102295,3.819999933242798,3.9000000953674316,3.776388645172119,4018,,,,,,,,
2023-04-03,3.9600000381469727,3.9600000381469727,3.75,3.75,3.6311423778533936,3299,,,,,,,,
2023-04-04,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,3.950683116912842,1009,,,,,,,,
2023-04-05,4.199999809265137,4.25,4.150000095367432,4.150000095367432,4.018465042114258,3503,,,,,,,,
2023-04-06,4.199999809265137,4.369999885559082,4.099999904632568,4.099999904632568,3.970048666000366,4980,,,,,,,,
2023-04-10,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,3.970048666000366,0,,,,,,,,
2023-04-11,4.28000020980835,5.0,4.260000228881836,4.260000228881836,4.124978065490723,132227,,,,,,,,
2023-04-12,4.199999809265137,4.25,4.199999809265137,4.25,4.115294933319092,6850,,,,,,,,
2023-04-13,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.0668792724609375,2133,,,,,,,,
2023-04-14,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.0668792724609375,0,,,,,,,,
2023-04-17,4.0,4.0,4.0,4.0,3.873218536376953,120,,,,,,,,
2023-04-18,4.199999809265137,4.199999809265137,4.010000228881836,4.010000228881836,3.882901906967163,709,,,,,,,,
2023-04-19,4.25,4.25,4.099999904632568,4.099999904632568,3.970048666000366,2311,,,,,,,,
2023-04-20,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,4.405786514282227,649,,,,,,,,
2023-04-21,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,4.405786514282227,0,,,,,,,,
2023-04-24,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,4.405786514282227,0,,,,,,,,
2023-04-25,4.25,4.25,3.9000000953674316,3.9000000953674316,3.776388645172119,1370,,,,,,,,
2023-04-26,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.5343122482299805,446,,,,,,,,
2023-04-27,3.950000047683716,4.400000095367432,3.819999933242798,3.819999933242798,3.6989240646362305,1927,,,,,,,,
2023-04-28,4.099999904632568,4.25,4.099999904632568,4.25,4.115294933319092,1221,,,,,,,,
2023-05-01,3.4000000953674316,4.199999809265137,3.4000000953674316,4.199999809265137,4.0668792724609375,1101,,,,,,,,
2023-05-02,4.199999809265137,4.489999771118164,4.199999809265137,4.489999771118164,4.347687721252441,266156,,,,,,,,
2023-05-03,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,4.347687721252441,0,,,,,,,,
2023-05-04,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.0668792724609375,1463,,,,,,,,
2023-05-05,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.0668792724609375,0,,,,,,,,
2023-05-08,4.5,4.5,4.199999809265137,4.199999809265137,4.0668792724609375,2307,,,,,,,,
2023-05-09,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.0668792724609375,0,,,,,,,,
2023-05-10,4.281499862670898,4.281499862670898,4.230999946594238,4.230999946594238,4.096897602081299,200245,,,,,,,,
2023-05-11,4.230999946594238,4.230999946594238,4.230999946594238,4.230999946594238,4.096897602081299,0,,,,,,,,
2023-05-12,4.239999771118164,4.239999771118164,4.239999771118164,4.239999771118164,4.105612277984619,1325,,,,,,,,
2023-05-15,4.239999771118164,4.239999771118164,4.239999771118164,4.239999771118164,4.105612277984619,0,,,,,,,,
2023-05-16,4.239999771118164,4.239999771118164,4.239999771118164,4.239999771118164,4.105612277984619,0,,,,,,,,
2023-05-17,4.239999771118164,4.239999771118164,4.239999771118164,4.239999771118164,4.105612277984619,0,,,,,,,,
2023-05-18,4.239999771118164,4.239999771118164,4.239999771118164,4.239999771118164,4.105612277984619,0,,,,,,,,
2023-05-19,4.300000190734863,4.300000190734863,4.224999904632568,4.25,4.115294933319092,1078,,,,,,,,
2023-05-22,4.244999885559082,4.244999885559082,4.244999885559082,4.244999885559082,4.110453128814697,120,,,,,,,,
2023-05-23,4.15500020980835,4.15500020980835,4.15500020980835,4.15500020980835,4.023306369781494,234,,,,,,,,
2023-05-24,4.105000019073486,4.105000019073486,4.105000019073486,4.105000019073486,3.974891424179077,466,,,,,,,,
2023-05-25,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.824803590774536,1118,,,,,,,,
2023-05-26,4.070000171661377,4.070000171661377,3.9749999046325684,3.9749999046325684,3.849010944366455,430,,,,,,,,
2023-05-30,3.994999885559082,4.0,3.994999885559082,4.0,3.873218536376953,930,,,,,,,,
2023-05-31,4.0,4.0,3.9649999141693115,3.9649999141693115,3.8393280506134033,1476,,,,,,,,
2023-06-01,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,3.892584800720215,1131,,,,,,,,
2023-06-02,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,3.892584800720215,0,,,,,,,,
2023-06-05,4.053500175476074,4.053500175476074,4.053500175476074,4.053500175476074,3.925023317337036,319,,,,,,,,
2023-06-06,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.834486722946167,420,,,,,,,,
2023-06-07,4.000100135803223,4.000100135803223,3.9800000190734863,3.9800000190734863,3.8538529872894287,322,,,,,,,,
2023-06-08,3.9700000286102295,4.005000114440918,3.9700000286102295,4.005000114440918,3.8780603408813477,2425,,,,,,,,
2023-06-09,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,3.902268409729004,763,,,,,,,,
2023-06-12,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,3.902268409729004,0,,,,,,,,
2023-06-13,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,3.892584800720215,196,,,,,,,,
2023-06-14,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,3.892584800720215,0,,,,,,,,
2023-06-15,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,3.892584800720215,0,,,,,,,,
2023-06-16,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,3.892584800720215,0,,,,,,,,
2023-06-20,4.090000152587891,4.199999809265137,3.990000009536743,4.199999809265137,4.0668792724609375,2625,,,,,,,,
2023-06-21,4.105000019073486,4.1570000648498535,4.03000020980835,4.1570000648498535,4.025242805480957,1491,,,,,,,,
2023-06-22,4.139999866485596,4.150000095367432,4.139999866485596,4.150000095367432,4.018465042114258,1200,,,,,,,,
2023-06-23,4.119999885559082,4.119999885559082,4.050000190734863,4.050000190734863,3.9216339588165283,2722,,,,,,,,
2023-06-26,4.164999961853027,4.164999961853027,4.164999961853027,4.164999961853027,4.032989025115967,206,,,,,,,,
2023-06-27,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,3.9216339588165283,3690,,,,,,,,
2023-06-28,4.034999847412109,4.034999847412109,4.034999847412109,4.034999847412109,3.907109260559082,239,,,,,,,,
2023-06-29,4.025000095367432,4.025000095367432,3.950000047683716,3.950000047683716,3.824803590774536,1492,,,,,,,,
2023-06-30,4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,3.882901906967163,1105,,,,,,,,
2023-07-03,4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,3.882901906967163,0,,,,,,,,
2023-07-05,3.9700000286102295,4.045000076293945,3.9700000286102295,4.045000076293945,3.916792869567871,3490,,,,,,,,
2023-07-06,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.834486722946167,178,,,,,,,,
2023-07-07,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.834486722946167,0,,,,,,,,
2023-07-10,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.834486722946167,0,,,,,,,,
2023-07-11,3.994999885559082,4.0,3.890000104904175,4.0,3.873218536376953,5326,,,,,,,,
2023-07-12,4.0,4.0,4.0,4.0,3.873218536376953,0,,,,,,,,
2023-07-13,4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,3.882901906967163,1188,,,,,,,,
2023-07-14,4.125,4.125,4.125,4.125,3.9942564964294434,780,,,,,,,,
