date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PCG-PB')","('high', 'PCG-PB')","('low', 'PCG-PB')","('close', 'PCG-PB')","('adj_close', 'PCG-PB')","('volume', 'PCG-PB')","('currency', '')"
2020-03-20,21.249900817871094,22.108200073242188,20.625,21.639999389648438,13.567294120788574,1912,,,,,,,,
2020-03-23,21.639999389648438,21.729999542236328,20.209999084472656,21.6200008392334,13.554752349853516,3388,,,,,,,,
2020-03-24,22.059999465942383,22.059999465942383,22.059999465942383,22.059999465942383,13.83061408996582,950,,,,,,,,
2020-03-25,23.0,24.5,22.899999618530273,23.850000381469727,14.952860832214355,3108,,,,,,,,
2020-03-26,23.850000381469727,24.5,23.25,24.5,15.360383033752441,1030,,,,,,,,
2020-03-31,24.5,24.59000015258789,23.100099563598633,24.59000015258789,15.416807174682617,1210,,,,,,,,
2020-04-01,23.5,23.5,23.25,23.25,14.576688766479492,900,,,,,,,,
2020-04-02,21.040000915527344,22.0,21.040000915527344,22.0,13.792999267578125,1580,,,,,,,,
2020-04-03,23.530000686645508,23.530000686645508,21.500099182128906,21.889999389648438,13.724032402038574,2510,,,,,,,,
2020-04-06,23.420000076293945,23.420000076293945,22.530000686645508,23.350000381469727,14.639385223388672,1137,,,,,,,,
2020-04-07,24.979999542236328,24.979999542236328,21.600000381469727,22.3799991607666,14.03123950958252,5043,,,,,,,,
2020-04-08,21.889999389648438,23.0,20.40999984741211,22.622600555419922,14.18333911895752,9023,,,,,,,,
2020-04-09,24.8700008392334,24.959999084472656,23.5,24.440000534057617,15.32276725769043,2211,,,,,,,,
2020-04-13,26.149999618530273,26.149999618530273,26.149999618530273,26.149999618530273,16.39485740661621,471,,,,,,,,
2020-04-14,24.360000610351562,25.360000610351562,23.75,25.360000610351562,15.899566650390625,7613,,,,,,,,
2020-04-15,24.0,25.079999923706055,24.0,24.6200008392334,15.435619354248047,1150,,,,,,,,
2020-04-16,24.6200008392334,24.6200008392334,24.559999465942383,24.59000015258789,15.416807174682617,1501,,,,,,,,
2020-04-17,24.52869987487793,24.52869987487793,24.52869987487793,24.52869987487793,15.378378868103027,100,,,,,,,,
2020-04-20,24.6200008392334,24.6200008392334,24.6200008392334,24.6200008392334,15.435619354248047,310,,,,,,,,
2020-04-24,24.6299991607666,24.979999542236328,24.520000457763672,24.520000457763672,15.372922897338867,10676,,,,,,,,
2020-04-28,24.450000762939453,24.670000076293945,24.450000762939453,24.670000076293945,15.46696662902832,10697,,,,,,,,
2020-04-29,23.950000762939453,25.170000076293945,23.799999237060547,25.170000076293945,15.780442237854004,655,,,,,,,,
2020-05-04,25.549999237060547,26.709999084472656,25.549999237060547,26.709999084472656,16.745952606201172,454,,,,,,,,
2020-05-05,26.719999313354492,26.719999313354492,26.719999313354492,26.719999313354492,16.752220153808594,200,,,,,,,,
2020-05-06,26.459999084472656,26.459999084472656,26.459999084472656,26.459999084472656,16.58921241760254,100,,,,,,,,
2020-05-07,25.5,25.5,25.5,25.5,15.987337112426758,302,,,,,,,,
2020-05-08,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,16.206771850585938,400,,,,,,,,
2020-05-12,25.510000228881836,25.510000228881836,25.510000228881836,25.510000228881836,15.993607521057129,118,,,,,,,,
2020-05-13,25.5,25.5,25.5,25.5,15.987337112426758,403,,,,,,,,
2020-05-14,25.5,25.500099182128906,25.5,25.500099182128906,15.98740005493164,475,,,,,,,,
2020-05-20,26.010799407958984,26.010799407958984,26.010799407958984,26.010799407958984,16.307586669921875,255,,,,,,,,
2020-05-21,25.350000381469727,25.350000381469727,25.350000381469727,25.350000381469727,15.893292427062988,112,,,,,,,,
2020-05-27,26.479999542236328,26.479999542236328,26.352800369262695,26.352800369262695,16.522003173828125,311,,,,,,,,
2020-05-29,26.5,26.5,26.5,26.5,16.614294052124023,150,,,,,,,,
2020-06-02,26.350000381469727,26.387500762939453,25.75,26.387500762939453,16.54376220703125,2142,,,,,,,,
2020-06-03,25.75,25.850000381469727,25.5,25.75,16.14407730102539,2059,,,,,,,,
2020-06-04,25.549999237060547,26.5,25.549999237060547,26.5,16.614294052124023,1420,,,,,,,,
2020-06-08,26.75,26.950000762939453,26.75,26.950000762939453,16.896421432495117,769,,,,,,,,
2020-06-11,26.760000228881836,26.760000228881836,26.760000228881836,26.760000228881836,16.777301788330078,250,,,,,,,,
2020-06-15,26.059999465942383,26.75,26.059999465942383,26.75,16.771028518676758,975,,,,,,,,
2020-06-17,27.010000228881836,27.010000228881836,26.760000228881836,26.760000228881836,16.777301788330078,300,,,,,,,,
2020-06-18,28.082599639892578,28.082599639892578,28.082599639892578,28.082599639892578,17.606508255004883,560,,,,,,,,
2020-06-22,27.020000457763672,27.55389976501465,26.75,27.0,16.927770614624023,903,,,,,,,,
2020-06-23,27.20319938659668,27.350000381469727,27.20319938659668,27.350000381469727,17.147205352783203,625,,,,,,,,
2020-06-24,27.440000534057617,28.0,27.000200271606445,28.0,17.554725646972656,2934,,,,,,,,
2020-06-26,28.349899291992188,28.349899291992188,28.349899291992188,28.349899291992188,17.774089813232422,152,,,,,,,,
2020-06-29,28.489999771118164,28.489999771118164,28.489999771118164,28.489999771118164,17.8619327545166,231,,,,,,,,
2020-07-01,26.760000228881836,26.760000228881836,26.760000228881836,26.760000228881836,16.777301788330078,209,,,,,,,,
2020-07-02,26.389999389648438,26.389999389648438,26.389999389648438,26.389999389648438,16.545324325561523,110,,,,,,,,
2020-07-06,26.700000762939453,27.520000457763672,26.700000762939453,26.75,16.771028518676758,5898,,,,,,,,
2020-07-07,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,17.80550765991211,1328,,,,,,,,
2020-07-10,27.5,27.860000610351562,27.5,27.860000610351562,17.466947555541992,390,,,,,,,,
2020-07-14,27.860000610351562,28.057100296020508,26.75,26.75,16.771028518676758,1120,,,,,,,,
2020-07-21,27.0,27.0,27.0,27.0,16.927770614624023,186,,,,,,,,
2020-07-22,26.829999923706055,27.479999542236328,26.82990074157715,27.450000762939453,17.209896087646484,3774,,,,,,,,
2020-07-24,26.860000610351562,26.860000610351562,26.850000381469727,26.850000381469727,16.83372688293457,1084,,,,,,,,
2020-07-27,27.111799240112305,27.700000762939453,27.111799240112305,27.700000762939453,17.366641998291016,1865,,,,,,,,
2020-07-28,27.75,28.450000762939453,27.75,27.75,17.397985458374023,4545,,,,,,,,
2020-07-30,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,17.80550765991211,500,,,,,,,,
2020-07-31,28.399999618530273,28.399999618530273,27.299400329589844,27.299400329589844,17.115480422973633,315,,,,,,,,
2020-08-06,26.979999542236328,26.979999542236328,26.979999542236328,26.979999542236328,16.91522979736328,1092,,,,,,,,
2020-08-07,26.75,27.450000762939453,26.75,27.299999237060547,17.11585807800293,2671,,,,,,,,
2020-08-10,27.040000915527344,27.040000915527344,27.040000915527344,27.040000915527344,16.95284652709961,125,,,,,,,,
2020-08-11,27.010000228881836,27.989999771118164,26.899999618530273,27.989900588989258,17.548391342163086,2077,,,,,,,,
2020-08-13,28.0,28.5,28.0,28.5,17.86820411682129,966,,,,,,,,
2020-08-14,27.31999969482422,28.200000762939453,26.649999618530273,28.199899673461914,17.6800537109375,2040,,,,,,,,
2020-08-17,27.111799240112305,27.111799240112305,27.111799240112305,27.111799240112305,16.99786376953125,770,,,,,,,,
2020-08-19,27.350000381469727,27.48699951171875,27.219999313354492,27.219999313354492,17.065696716308594,1376,,,,,,,,
2020-08-20,27.450000762939453,27.8700008392334,27.450000762939453,27.8700008392334,17.473222732543945,800,,,,,,,,
2020-08-24,27.750200271606445,27.750200271606445,27.220199584960938,27.220199584960938,17.065826416015625,550,,,,,,,,
2020-08-28,27.350099563598633,27.350099563598633,27.350099563598633,27.350099563598633,17.147266387939453,100,,,,,,,,
2020-08-31,27.440000534057617,27.989999771118164,27.440000534057617,27.989999771118164,17.548452377319336,966,,,,,,,,
2020-09-01,27.309999465942383,27.446500778198242,27.309999465942383,27.446500778198242,17.207706451416016,240,,,,,,,,
2020-09-02,27.399999618530273,27.399999618530273,27.399999618530273,27.399999618530273,17.178552627563477,462,,,,,,,,
2020-09-03,27.315000534057617,27.315000534057617,27.315000534057617,27.315000534057617,17.12525749206543,208,,,,,,,,
2020-09-08,27.450000762939453,27.450000762939453,27.449899673461914,27.449899673461914,17.209836959838867,9364,,,,,,,,
2020-09-09,27.450000762939453,27.84000015258789,27.450000762939453,27.84000015258789,17.45441246032715,590,,,,,,,,
2020-09-15,27.75,27.75,27.75,27.75,17.397985458374023,458,,,,,,,,
2020-09-16,27.459999084472656,27.68000030517578,27.459999084472656,27.575000762939453,17.28826904296875,1147,,,,,,,,
2020-09-17,27.450000762939453,27.450000762939453,27.450000762939453,27.450000762939453,17.209896087646484,728,,,,,,,,
2020-09-18,27.670000076293945,27.670000076293945,27.030000686645508,27.479900360107422,17.2286434173584,2910,,,,,,,,
2020-09-21,27.177000045776367,27.226699829101562,27.079999923706055,27.219999313354492,17.065696716308594,2203,,,,,,,,
2020-09-22,27.25,27.25,26.81999969482422,26.81999969482422,16.814916610717773,4462,,,,,,,,
2020-09-23,26.989999771118164,27.0,26.899999618530273,26.920000076293945,16.877613067626953,725,,,,,,,,
2020-09-24,26.90999984741211,27.100000381469727,25.1299991607666,27.0,16.927770614624023,5727,,,,,,,,
2020-09-25,26.607999801635742,27.450000762939453,26.420000076293945,27.450000762939453,17.209896087646484,1743,,,,,,,,
2020-09-30,27.5,27.5,27.5,27.5,17.241249084472656,200,,,,,,,,
2020-10-01,27.5,27.5,27.200000762939453,27.200000762939453,17.05316162109375,891,,,,,,,,
2020-10-05,26.75,26.75,26.75,26.75,16.771028518676758,300,,,,,,,,
2020-10-06,26.81999969482422,27.739999771118164,26.25,27.739999771118164,17.39171600341797,4336,,,,,,,,
2020-10-07,26.579999923706055,27.139999389648438,26.540000915527344,26.780000686645508,16.789836883544922,416,,,,,,,,
2020-10-08,27.0,27.739900588989258,27.0,27.739900588989258,17.391653060913086,1983,,,,,,,,
2020-10-12,26.99049949645996,26.99049949645996,26.99049949645996,26.99049949645996,16.921812057495117,201,,,,,,,,
2020-10-13,26.90999984741211,27.75,26.719999313354492,27.75,17.397985458374023,7061,,,,,,,,
2020-10-14,27.3700008392334,27.3700008392334,27.3700008392334,27.3700008392334,17.159744262695312,121,,,,,,,,
2020-10-16,27.739999771118164,27.739999771118164,27.719999313354492,27.719999313354492,17.379175186157227,356,,,,,,,,
2020-10-20,27.235000610351562,27.235000610351562,27.235000610351562,27.235000610351562,17.075103759765625,200,,,,,,,,
2020-10-22,26.479999542236328,26.75,26.469999313354492,26.739999771118164,16.764760971069336,701,,,,,,,,
2020-10-26,26.75,26.75,26.75,26.75,16.771028518676758,204,,,,,,,,
2020-10-28,26.649999618530273,26.649999618530273,25.726999282836914,25.94499969482422,16.266332626342773,1466,,,,,,,,
2020-10-29,26.770000457763672,26.770000457763672,26.770000457763672,26.770000457763672,16.783573150634766,283,,,,,,,,
2020-11-02,25.989999771118164,26.299999237060547,25.989999771118164,26.299999237060547,16.48890495300293,938,,,,,,,,
2020-11-03,26.6299991607666,26.6299991607666,26.6299991607666,26.6299991607666,16.695796966552734,990,,,,,,,,
2020-11-04,27.049999237060547,27.219999313354492,27.049999237060547,27.219900131225586,17.06563949584961,514,,,,,,,,
2020-11-10,26.940000534057617,26.940000534057617,26.940000534057617,26.940000534057617,16.890151977539062,704,,,,,,,,
2020-11-12,26.8799991607666,27.25,26.829999923706055,26.969999313354492,16.90896224975586,3000,,,,,,,,
2020-11-13,26.969999313354492,27.079999923706055,26.6200008392334,27.070100784301758,16.97171974182129,2923,,,,,,,,
2020-11-17,26.389999389648438,27.510000228881836,26.389999389648438,27.0,16.927770614624023,8061,,,,,,,,
2020-11-19,26.933399200439453,26.933399200439453,26.933399200439453,26.933399200439453,16.886014938354492,100,,,,,,,,
2020-11-20,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,17.11585807800293,489,,,,,,,,
2020-11-25,27.270000457763672,27.270000457763672,27.270000457763672,27.270000457763672,17.0970458984375,173,,,,,,,,
2020-12-01,27.280000686645508,27.290000915527344,27.280000686645508,27.290000915527344,17.109586715698242,205,,,,,,,,
2020-12-02,27.290000915527344,28.0,27.290000915527344,28.0,17.554725646972656,2158,,,,,,,,
2020-12-03,27.5,27.5,26.81999969482422,27.405000686645508,17.181684494018555,2011,,,,,,,,
2020-12-04,27.780000686645508,27.780000686645508,27.780000686645508,27.780000686645508,17.416791915893555,277,,,,,,,,
2020-12-07,27.780000686645508,27.780000686645508,27.25,27.25,17.08450698852539,1674,,,,,,,,
2020-12-08,27.455400466918945,27.959999084472656,27.375699996948242,27.375699996948242,17.163314819335938,1874,,,,,,,,
2020-12-09,27.8799991607666,28.200000762939453,27.450700759887695,28.200000762939453,17.680116653442383,5247,,,,,,,,
2020-12-10,28.200000762939453,28.200000762939453,27.700000762939453,28.200000762939453,17.680116653442383,834,,,,,,,,
2020-12-14,28.200000762939453,28.200000762939453,27.190000534057617,27.190000534057617,17.046890258789062,301,,,,,,,,
2020-12-15,27.707599639892578,28.200000762939453,27.707599639892578,27.778200149536133,17.415666580200195,700,,,,,,,,
2020-12-16,28.399999618530273,28.479999542236328,27.518999099731445,28.399999618530273,17.80550765991211,500,,,,,,,,
2020-12-17,28.17799949645996,28.17799949645996,28.17799949645996,28.17799949645996,17.666322708129883,100,,,,,,,,
2020-12-18,28.05500030517578,28.05500030517578,27.111499786376953,27.16550064086914,17.03153419494629,1926,,,,,,,,
2020-12-21,27.309999465942383,27.760000228881836,26.959999084472656,27.354999542236328,17.15033531188965,1754,,,,,,,,
2020-12-22,27.59000015258789,27.59000015258789,27.59000015258789,27.59000015258789,17.29767417907715,100,,,,,,,,
2020-12-28,27.256000518798828,27.729999542236328,27.256000518798828,27.59480094909668,17.300682067871094,600,,,,,,,,
2020-12-29,27.48509979248047,27.48509979248047,27.049999237060547,27.280000686645508,17.103315353393555,2320,,,,,,,,
2020-12-30,27.68000030517578,28.399999618530273,27.68000030517578,28.399999618530273,17.80550765991211,1266,,,,,,,,
2021-01-04,27.989999771118164,28.459999084472656,27.989999771118164,28.15369987487793,17.651086807250977,1141,,,,,,,,
2021-01-05,27.630699157714844,28.139999389648438,27.630699157714844,28.139999389648438,17.642498016357422,3285,,,,,,,,
2021-01-06,27.979999542236328,27.979999542236328,27.625,27.625,17.319616317749023,1036,,,,,,,,
2021-01-07,27.299999237060547,27.860000610351562,27.299999237060547,27.49370002746582,17.23729705810547,1201,,,,,,,,
2021-01-08,27.489999771118164,27.719999313354492,27.281700134277344,27.412200927734375,17.18620491027832,1945,,,,,,,,
2021-01-11,27.420000076293945,27.469999313354492,27.334999084472656,27.469999313354492,17.222436904907227,2004,,,,,,,,
2021-01-12,27.395599365234375,27.395599365234375,27.395599365234375,27.395599365234375,17.175792694091797,120,,,,,,,,
2021-01-13,27.37849998474121,27.649799346923828,27.37849998474121,27.635000228881836,17.325885772705078,767,,,,,,,,
2021-01-14,28.049999237060547,28.049999237060547,27.912399291992188,28.049999237060547,17.586069107055664,611,,,,,,,,
2021-01-15,28.040000915527344,28.040000915527344,28.040000915527344,28.040000915527344,17.579801559448242,208,,,,,,,,
2021-01-20,27.989999771118164,28.17530059814453,27.854000091552734,28.17530059814453,17.664627075195312,595,,,,,,,,
2021-01-21,27.479999542236328,27.479999542236328,27.469999313354492,27.479999542236328,17.228708267211914,729,,,,,,,,
2021-01-22,27.350000381469727,27.350000381469727,27.350000381469727,27.350000381469727,17.147205352783203,253,,,,,,,,
2021-01-25,27.719999313354492,27.93000030517578,27.535999298095703,27.798599243164062,17.428455352783203,715,,,,,,,,
2021-01-26,27.71500015258789,27.71500015258789,27.309999465942383,27.535999298095703,17.263818740844727,2967,,,,,,,,
2021-01-27,27.469999313354492,27.469999313354492,27.209999084472656,27.251699447631836,17.0855770111084,1250,,,,,,,,
2021-01-29,27.290000915527344,27.290000915527344,27.250099182128906,27.250099182128906,17.084569931030273,900,,,,,,,,
2021-02-01,27.260000228881836,27.299999237060547,27.200000762939453,27.200000762939453,17.05316162109375,7418,,,,,,,,
2021-02-02,27.1299991607666,28.5,26.989999771118164,28.5,17.86820411682129,12303,,,,,,,,
2021-02-03,27.075000762939453,27.260000228881836,27.0,27.209999084472656,17.059431076049805,1743,,,,,,,,
2021-02-08,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,17.11585807800293,222,,,,,,,,
2021-02-10,27.6200008392334,27.6200008392334,27.6200008392334,27.6200008392334,17.316484451293945,300,,,,,,,,
2021-02-11,27.31999969482422,27.31999969482422,27.31999969482422,27.31999969482422,17.12839126586914,269,,,,,,,,
2021-02-16,27.25,27.25,27.25,27.25,17.08450698852539,101,,,,,,,,
2021-02-19,27.0,27.25,27.0,27.25,17.08450698852539,300,,,,,,,,
2021-02-22,26.969999313354492,26.969999313354492,26.799999237060547,26.940000534057617,16.890151977539062,1727,,,,,,,,
2021-02-23,26.850000381469727,26.850000381469727,26.850000381469727,26.850000381469727,16.83372688293457,200,,,,,,,,
2021-03-01,26.540000915527344,26.540000915527344,26.530000686645508,26.530000686645508,16.633102416992188,236,,,,,,,,
2021-03-08,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,17.11585807800293,1134,,,,,,,,
2021-03-09,26.739999771118164,27.149999618530273,25.93000030517578,26.68000030517578,16.727144241333008,2639,,,,,,,,
2021-03-10,26.940000534057617,26.940000534057617,26.940000534057617,26.940000534057617,16.890151977539062,325,,,,,,,,
2021-03-12,26.5,26.5,26.5,26.5,16.614294052124023,1115,,,,,,,,
2021-03-15,26.850000381469727,26.850000381469727,26.850000381469727,26.850000381469727,16.83372688293457,102,,,,,,,,
2021-03-16,26.06999969482422,26.06999969482422,26.06999969482422,26.06999969482422,16.344703674316406,116,,,,,,,,
2021-03-24,26.68000030517578,26.68000030517578,26.649999618530273,26.649999618530273,16.708335876464844,700,,,,,,,,
2021-03-25,26.549999237060547,26.550100326538086,26.549999237060547,26.550100326538086,16.645706176757812,400,,,,,,,,
2021-04-01,27.010099411010742,27.010099411010742,26.700000762939453,26.799999237060547,16.802379608154297,2595,,,,,,,,
2021-04-05,26.799999237060547,26.799999237060547,26.799999237060547,26.799999237060547,16.802379608154297,171,,,,,,,,
2021-04-06,26.670000076293945,26.8700008392334,26.65999984741211,26.8700008392334,16.84626579284668,317,,,,,,,,
2021-04-07,26.989999771118164,27.010000228881836,26.700000762939453,26.700000762939453,16.739686965942383,13086,,,,,,,,
2021-04-09,26.850000381469727,26.850000381469727,26.450000762939453,26.450000762939453,16.582948684692383,402,,,,,,,,
2021-04-12,26.79680061340332,26.79680061340332,26.510000228881836,26.530000686645508,16.633102416992188,1489,,,,,,,,
2021-04-14,26.610000610351562,26.610000610351562,26.610000610351562,26.610000610351562,16.683259963989258,199,,,,,,,,
2021-04-15,26.709999084472656,26.72909927368164,26.709999084472656,26.709999084472656,16.745952606201172,3031,,,,,,,,
2021-04-19,26.709999084472656,26.709999084472656,26.709999084472656,26.709999084472656,16.745952606201172,1810,,,,,,,,
2021-04-20,26.75,26.75,26.75,26.75,16.771028518676758,360,,,,,,,,
2021-04-21,26.709999084472656,26.799999237060547,26.709999084472656,26.79990005493164,16.80231475830078,2904,,,,,,,,
2021-04-27,26.65999984741211,27.15999984741211,26.600000381469727,26.690000534057617,16.73341178894043,1034,,,,,,,,
2021-04-29,26.75,26.75,26.75,26.75,16.771028518676758,103,,,,,,,,
2021-04-30,26.753000259399414,26.753000259399414,26.75,26.752899169921875,16.77284812927246,972,,,,,,,,
2021-05-03,26.6200008392334,26.6200008392334,26.6200008392334,26.6200008392334,16.689523696899414,183,,,,,,,,
2021-05-04,26.59000015258789,26.59000015258789,26.361400604248047,26.361400604248047,16.52739906311035,562,,,,,,,,
2021-05-05,26.5,26.5,26.5,26.5,16.614294052124023,594,,,,,,,,
2021-05-06,26.799999237060547,26.899999618530273,26.799999237060547,26.899999618530273,16.865074157714844,231,,,,,,,,
2021-05-07,27.079999923706055,27.079999923706055,27.079999923706055,27.079999923706055,16.97792625427246,809,,,,,,,,
2021-05-10,26.520000457763672,26.520000457763672,26.520000457763672,26.520000457763672,16.626827239990234,142,,,,,,,,
2021-05-11,26.66699981689453,27.0049991607666,26.66699981689453,27.0049991607666,16.930904388427734,350,,,,,,,,
2021-05-13,27.0,27.0,26.979999542236328,27.0,16.927770614624023,2500,,,,,,,,
2021-05-17,26.799999237060547,26.799999237060547,26.799999237060547,26.799999237060547,16.802379608154297,135,,,,,,,,
2021-05-18,26.9950008392334,26.9950008392334,26.9950008392334,26.9950008392334,16.924633026123047,1000,,,,,,,,
2021-05-25,26.950000762939453,27.25,26.899999618530273,26.900100708007812,16.865140914916992,15925,,,,,,,,
2021-05-27,26.549999237060547,26.549999237060547,26.549999237060547,26.549999237060547,16.645641326904297,220,,,,,,,,
2021-06-03,27.479999542236328,27.479999542236328,27.479999542236328,27.479999542236328,17.228708267211914,173,,,,,,,,
2021-06-04,27.459999084472656,27.459999084472656,27.459999084472656,27.459999084472656,17.216171264648438,200,,,,,,,,
2021-06-07,27.030000686645508,27.139999389648438,26.809999465942383,26.8700008392334,16.84626579284668,802,,,,,,,,
2021-06-08,26.799999237060547,26.844999313354492,26.770000457763672,26.770000457763672,16.783573150634766,4187,,,,,,,,
2021-06-09,26.700000762939453,26.700000762939453,26.5,26.5,16.614294052124023,8919,,,,,,,,
2021-06-10,26.639999389648438,26.66189956665039,26.200000762939453,26.25,16.457555770874023,8709,,,,,,,,
2021-06-11,26.774999618530273,26.799999237060547,26.649999618530273,26.799999237060547,16.802379608154297,4477,,,,,,,,
2021-06-14,26.799999237060547,26.799999237060547,26.799999237060547,26.799999237060547,16.802379608154297,1716,,,,,,,,
2021-06-15,26.799999237060547,26.969999313354492,26.700000762939453,26.895000457763672,16.8619384765625,4931,,,,,,,,
2021-06-18,26.6200008392334,26.6200008392334,26.6200008392334,26.6200008392334,16.689523696899414,500,,,,,,,,
2021-06-23,26.6200008392334,26.6200008392334,26.6200008392334,26.6200008392334,16.689523696899414,233,,,,,,,,
2021-06-25,26.6200008392334,26.6200008392334,26.6200008392334,26.6200008392334,16.689523696899414,100,,,,,,,,
2021-06-29,27.479999542236328,27.479999542236328,26.6200008392334,26.6200008392334,16.689523696899414,1751,,,,,,,,
2021-07-01,26.770000457763672,26.770000457763672,26.770000457763672,26.770000457763672,16.783573150634766,201,,,,,,,,
2021-07-02,26.719999313354492,26.739999771118164,26.719999313354492,26.739999771118164,16.764760971069336,434,,,,,,,,
2021-07-07,26.625,26.889999389648438,26.625,26.889999389648438,16.858802795410156,800,,,,,,,,
2021-07-12,26.799999237060547,26.799999237060547,26.600000381469727,26.600000381469727,16.67698860168457,2524,,,,,,,,
2021-07-13,26.5,26.5,26.5,26.5,16.614294052124023,107,,,,,,,,
2021-07-20,26.809999465942383,26.809999465942383,26.809999465942383,26.809999465942383,16.80864906311035,400,,,,,,,,
