date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OXLC')","('high', 'OXLC')","('low', 'OXLC')","('close', 'OXLC')","('adj_close', 'OXLC')","('volume', 'OXLC')","('currency', '')"
2020-02-19,45.599998474121094,46.04999923706055,45.5,45.75,15.051450729370117,114640,,,,,,,,
2020-02-20,45.75,46.0,45.54999923706055,45.599998474121094,15.002090454101562,130260,,,,,,,,
2020-02-21,45.5,45.650001525878906,45.150001525878906,45.54999923706055,14.9856538772583,140320,,,,,,,,
2020-02-24,44.75,45.0,44.04999923706055,44.5,14.640209197998047,318280,,,,,,,,
2020-02-25,44.650001525878906,45.04999923706055,42.20000076293945,42.849998474121094,14.097366333007812,352300,,,,,,,,
2020-02-26,43.0,44.349998474121094,43.0,43.349998474121094,14.261866569519043,273920,,,,,,,,
2020-02-27,42.75,43.0,39.849998474121094,41.400001525878906,13.620327949523926,460720,,,,,,,,
2020-02-28,40.25,40.599998474121094,39.04999923706055,40.349998474121094,13.274884223937988,543600,,,,,,,,
2020-03-02,40.75,41.95000076293945,40.04999923706055,41.25,13.570979118347168,419060,,,,,,,,
2020-03-03,41.5,42.0,40.099998474121094,40.25,13.241989135742188,338540,,,,,,,,
2020-03-04,41.25,41.400001525878906,40.650001525878906,41.0,13.488729476928711,258900,,,,,,,,
2020-03-05,40.5,40.650001525878906,39.79999923706055,40.0,13.159736633300781,300480,,,,,,,,
2020-03-06,38.900001525878906,39.95000076293945,38.20000076293945,38.79999923706055,12.764944076538086,394280,,,,,,,,
2020-03-09,35.95000076293945,36.25,33.650001525878906,33.650001525878906,11.07062816619873,467520,,,,,,,,
2020-03-10,36.04999923706055,36.400001525878906,33.75,35.04999923706055,11.531220436096191,333160,,,,,,,,
2020-03-11,34.650001525878906,34.849998474121094,32.70000076293945,32.849998474121094,10.807430267333984,305440,,,,,,,,
2020-03-12,29.450000762939453,29.75,23.149999618530273,25.0,8.224835395812988,770020,,,,,,,,
2020-03-13,28.549999237060547,30.649999618530273,25.149999618530273,30.600000381469727,10.0672025680542,448800,,,,,,,,
2020-03-16,25.5,27.100000381469727,23.850000381469727,23.850000381469727,8.023483276367188,360520,,,,,,,,
2020-03-17,25.0,25.450000762939453,23.200000762939453,23.5,7.905735969543457,334660,,,,,,,,
2020-03-18,21.75,22.0,9.300000190734863,12.050000190734863,4.053792476654053,1134660,,,,,,,,
2020-03-19,14.5,20.049999237060547,12.199999809265137,18.5,6.223667144775391,653240,,,,,,,,
2020-03-20,20.450000762939453,23.549999237060547,16.100000381469727,16.75,5.634942531585693,523360,,,,,,,,
2020-03-23,16.799999237060547,17.299999237060547,14.800000190734863,15.600000381469727,5.2480645179748535,395000,,,,,,,,
2020-03-24,17.600000381469727,19.25,17.5,18.149999618530273,6.105920791625977,298720,,,,,,,,
2020-03-25,19.75,22.25,18.600000381469727,21.25,7.148806095123291,543220,,,,,,,,
2020-03-26,22.149999618530273,26.950000762939453,21.850000381469727,25.25,8.494461059570312,523440,,,,,,,,
2020-03-27,23.75,25.600000381469727,22.649999618530273,24.5,8.242147445678711,308080,,,,,,,,
2020-03-30,24.200000762939453,24.25,19.549999237060547,20.25,6.812388896942139,334840,,,,,,,,
2020-03-31,20.299999237060547,22.5,20.0,20.850000381469727,7.01423978805542,211260,,,,,,,,
2020-04-01,19.799999237060547,20.25,18.149999618530273,18.950000762939453,6.375051975250244,314360,,,,,,,,
2020-04-02,19.5,20.950000762939453,19.049999237060547,20.5,6.896493434906006,234520,,,,,,,,
2020-04-03,20.75,20.799999237060547,19.0,19.450000762939453,6.543255805969238,220880,,,,,,,,
2020-04-06,20.549999237060547,21.600000381469727,19.899999618530273,20.350000381469727,6.846033096313477,208460,,,,,,,,
2020-04-07,21.5,23.0,21.299999237060547,22.5,7.5693230628967285,334780,,,,,,,,
2020-04-08,23.149999618530273,26.0,22.649999618530273,25.5,8.57856559753418,333800,,,,,,,,
2020-04-09,27.25,30.25,27.0,30.0,10.092430114746094,550520,,,,,,,,
2020-04-13,30.5,31.25,28.299999237060547,29.200000762939453,9.823298454284668,410980,,,,,,,,
2020-04-14,29.0,29.5,25.299999237060547,25.649999618530273,8.833218574523926,360760,,,,,,,,
2020-04-15,24.100000381469727,24.649999618530273,21.950000762939453,23.5,8.092812538146973,325120,,,,,,,,
2020-04-16,22.649999618530273,24.75,22.299999237060547,23.25,8.006715774536133,175920,,,,,,,,
2020-04-17,25.049999237060547,26.5,24.549999237060547,24.649999618530273,8.488845825195312,242760,,,,,,,,
2020-04-20,22.75,23.75,22.149999618530273,23.0,7.920629024505615,254940,,,,,,,,
2020-04-21,22.5,23.600000381469727,22.25,22.649999618530273,7.800096035003662,141700,,,,,,,,
2020-04-22,23.399999618530273,24.0,22.600000381469727,23.649999618530273,8.14447021484375,140580,,,,,,,,
2020-04-23,23.799999237060547,25.25,23.799999237060547,24.899999618530273,8.574939727783203,151820,,,,,,,,
2020-04-24,25.0,25.450000762939453,24.399999618530273,25.049999237060547,8.626595497131348,102800,,,,,,,,
2020-04-27,25.75,27.200000762939453,25.75,26.299999237060547,9.0570650100708,169720,,,,,,,,
2020-04-28,27.450000762939453,27.450000762939453,23.75,23.799999237060547,8.196126937866211,327520,,,,,,,,
2020-04-29,24.25,25.5,24.0,24.5,8.437185287475586,208620,,,,,,,,
2020-04-30,25.25,25.25,24.049999237060547,24.850000381469727,8.557719230651855,181880,,,,,,,,
2020-05-01,24.75,24.850000381469727,24.049999237060547,24.5,8.437185287475586,257260,,,,,,,,
2020-05-04,22.0,22.149999618530273,18.5,19.25,6.629218578338623,1140940,,,,,,,,
2020-05-05,20.25,21.100000381469727,19.5,20.25,6.973593235015869,308100,,,,,,,,
2020-05-06,20.350000381469727,20.399999618530273,19.149999618530273,19.200000762939453,6.612002372741699,310140,,,,,,,,
2020-05-07,19.5,19.600000381469727,16.25,16.649999618530273,5.733843803405762,771360,,,,,,,,
2020-05-08,17.200000762939453,17.75,16.5,16.850000381469727,5.802719593048096,435060,,,,,,,,
2020-05-11,17.25,17.299999237060547,15.050000190734863,15.449999809265137,5.320595741271973,717680,,,,,,,,
2020-05-12,16.0,16.0,15.199999809265137,15.5,5.337812423706055,463500,,,,,,,,
2020-05-13,15.0,15.149999618530273,12.949999809265137,13.899999618530273,5.004761695861816,528520,,,,,,,,
2020-05-14,13.550000190734863,13.899999618530273,12.5,13.550000190734863,4.878742694854736,370200,,,,,,,,
2020-05-15,13.350000381469727,14.199999809265137,13.300000190734863,13.600000381469727,4.896746635437012,213160,,,,,,,,
2020-05-18,14.699999809265137,15.699999809265137,14.5,14.949999809265137,5.3828206062316895,473620,,,,,,,,
2020-05-19,15.050000190734863,15.25,14.850000381469727,14.899999618530273,5.364815711975098,256460,,,,,,,,
2020-05-20,15.100000381469727,15.449999809265137,14.850000381469727,14.850000381469727,5.3468146324157715,308880,,,,,,,,
2020-05-21,15.149999618530273,15.350000381469727,14.899999618530273,15.100000381469727,5.436829566955566,237060,,,,,,,,
2020-05-22,15.25,15.300000190734863,15.149999618530273,15.199999809265137,5.47283411026001,181320,,,,,,,,
2020-05-26,16.0,16.200000762939453,15.600000381469727,15.649999618530273,5.634857177734375,362080,,,,,,,,
2020-05-27,15.850000381469727,16.0,15.199999809265137,15.350000381469727,5.526843547821045,388880,,,,,,,,
2020-05-28,15.5,15.75,15.25,15.25,5.490835666656494,287060,,,,,,,,
2020-05-29,15.350000381469727,17.0,15.300000190734863,17.0,6.12093448638916,339680,,,,,,,,
2020-06-01,17.700000762939453,21.5,17.25,20.700000762939453,7.453135967254639,883380,,,,,,,,
2020-06-02,21.5,23.950000762939453,21.25,23.350000381469727,8.407280921936035,784880,,,,,,,,
2020-06-03,24.450000762939453,25.0,23.350000381469727,24.100000381469727,8.677324295043945,567820,,,,,,,,
2020-06-04,21.5,21.700000762939453,18.0,20.0,7.20109748840332,1176760,,,,,,,,
2020-06-05,21.700000762939453,21.700000762939453,20.75,21.0,7.561154842376709,466360,,,,,,,,
2020-06-08,22.25,23.950000762939453,22.049999237060547,23.549999237060547,8.479291915893555,789540,,,,,,,,
2020-06-09,22.5,22.850000381469727,21.25,21.899999618530273,7.885201930999756,568700,,,,,,,,
2020-06-10,22.0,22.600000381469727,21.299999237060547,22.0,7.921207904815674,404840,,,,,,,,
2020-06-11,20.75,21.75,20.25,20.600000381469727,7.417131423950195,612140,,,,,,,,
2020-06-12,21.0,21.149999618530273,19.350000381469727,20.5,7.631171703338623,453540,,,,,,,,
2020-06-15,19.399999618530273,20.5,19.049999237060547,19.700000762939453,7.333373069763184,345160,,,,,,,,
2020-06-16,20.5,20.600000381469727,19.299999237060547,19.5,7.2589263916015625,315880,,,,,,,,
2020-06-17,19.600000381469727,19.850000381469727,18.25,18.399999618530273,6.84944486618042,296440,,,,,,,,
2020-06-18,18.149999618530273,18.75,17.700000762939453,18.100000381469727,6.737769603729248,212260,,,,,,,,
2020-06-19,18.450000762939453,18.700000762939453,17.799999237060547,18.399999618530273,6.84944486618042,215660,,,,,,,,
2020-06-22,18.450000762939453,20.100000381469727,18.399999618530273,19.600000381469727,7.29614782333374,352600,,,,,,,,
2020-06-23,20.049999237060547,20.299999237060547,19.299999237060547,19.399999618530273,7.221700191497803,207720,,,,,,,,
2020-06-24,19.149999618530273,19.350000381469727,18.0,19.299999237060547,7.18447208404541,230420,,,,,,,,
2020-06-25,18.850000381469727,19.600000381469727,18.649999618530273,18.899999618530273,7.035569667816162,166600,,,,,,,,
2020-06-26,18.75,18.950000762939453,18.0,18.149999618530273,6.756380558013916,185000,,,,,,,,
2020-06-29,18.399999618530273,19.700000762939453,18.149999618530273,19.549999237060547,7.277534484863281,383100,,,,,,,,
2020-06-30,19.75,20.75,19.299999237060547,20.549999237060547,7.649789333343506,387380,,,,,,,,
2020-07-01,20.5,21.649999618530273,20.200000762939453,20.299999237060547,7.55672550201416,352020,,,,,,,,
2020-07-02,20.700000762939453,21.0,20.100000381469727,20.299999237060547,7.55672550201416,226160,,,,,,,,
2020-07-06,20.549999237060547,21.25,20.549999237060547,21.049999237060547,7.835914611816406,313560,,,,,,,,
2020-07-07,21.200000762939453,21.200000762939453,19.75,20.25,7.538113594055176,430000,,,,,,,,
2020-07-08,20.299999237060547,20.600000381469727,20.100000381469727,20.600000381469727,7.668401718139648,149640,,,,,,,,
2020-07-09,20.549999237060547,20.600000381469727,20.100000381469727,20.399999618530273,7.593949794769287,214300,,,,,,,,
2020-07-10,20.25,20.850000381469727,20.100000381469727,20.700000762939453,7.705623626708984,153180,,,,,,,,
2020-07-13,20.950000762939453,21.399999618530273,20.799999237060547,21.0,7.817302703857422,287620,,,,,,,,
2020-07-14,21.100000381469727,21.5,20.950000762939453,21.5,8.003427505493164,198320,,,,,,,,
2020-07-15,21.700000762939453,22.149999618530273,21.350000381469727,21.950000762939453,8.170941352844238,284540,,,,,,,,
2020-07-16,21.25,21.75,21.049999237060547,21.399999618530273,8.09153938293457,171460,,,,,,,,
2020-07-17,21.5,21.5,20.399999618530273,20.5,7.751241207122803,254540,,,,,,,,
2020-07-20,20.299999237060547,20.450000762939453,19.799999237060547,20.149999618530273,7.618901252746582,203780,,,,,,,,
2020-07-21,20.350000381469727,20.649999618530273,20.25,20.549999237060547,7.770145893096924,105340,,,,,,,,
2020-07-22,20.5,20.899999618530273,20.350000381469727,20.850000381469727,7.883578777313232,73520,,,,,,,,
2020-07-23,20.75,21.049999237060547,20.5,20.549999237060547,7.770145893096924,109440,,,,,,,,
2020-07-24,20.649999618530273,20.799999237060547,20.049999237060547,20.100000381469727,7.599991798400879,131820,,,,,,,,
2020-07-27,20.0,20.600000381469727,20.0,20.549999237060547,7.770145893096924,86500,,,,,,,,
2020-07-28,20.549999237060547,20.850000381469727,20.450000762939453,20.700000762939453,7.826861381530762,84340,,,,,,,,
2020-07-29,20.700000762939453,21.0,20.600000381469727,20.899999618530273,7.90248441696167,84440,,,,,,,,
2020-07-30,20.700000762939453,20.850000381469727,20.399999618530273,20.799999237060547,7.864671230316162,93440,,,,,,,,
2020-07-31,20.75,21.5,20.399999618530273,21.350000381469727,8.072636604309082,262720,,,,,,,,
2020-08-03,21.149999618530273,22.450000762939453,21.100000381469727,22.399999618530273,8.469649314880371,367440,,,,,,,,
2020-08-04,22.25,23.850000381469727,22.25,23.25,8.79103946685791,298120,,,,,,,,
2020-08-05,23.450000762939453,23.75,23.049999237060547,23.100000381469727,8.734322547912598,226500,,,,,,,,
2020-08-06,23.0,23.5,23.0,23.25,8.79103946685791,167620,,,,,,,,
2020-08-07,23.100000381469727,23.149999618530273,22.299999237060547,22.549999237060547,8.526361465454102,197400,,,,,,,,
2020-08-10,22.549999237060547,23.100000381469727,22.5,22.549999237060547,8.526361465454102,211620,,,,,,,,
2020-08-11,22.700000762939453,22.850000381469727,22.049999237060547,22.200000762939453,8.394028663635254,212820,,,,,,,,
2020-08-12,22.5,22.600000381469727,22.200000762939453,22.350000381469727,8.4507417678833,166560,,,,,,,,
2020-08-13,22.5,22.600000381469727,22.25,22.399999618530273,8.469649314880371,241840,,,,,,,,
2020-08-14,22.100000381469727,22.200000762939453,21.549999237060547,21.899999618530273,8.408218383789062,166360,,,,,,,,
2020-08-17,22.0,22.049999237060547,21.149999618530273,21.350000381469727,8.197053909301758,219940,,,,,,,,
2020-08-18,21.399999618530273,21.549999237060547,21.0,21.200000762939453,8.1394624710083,140920,,,,,,,,
2020-08-19,21.25,21.5,21.100000381469727,21.200000762939453,8.1394624710083,103440,,,,,,,,
2020-08-20,21.0,21.350000381469727,20.799999237060547,20.950000762939453,8.043478965759277,152420,,,,,,,,
2020-08-21,20.950000762939453,21.0,20.299999237060547,20.700000762939453,7.947495460510254,202120,,,,,,,,
2020-08-24,20.850000381469727,21.399999618530273,20.5,21.399999618530273,8.2162504196167,238260,,,,,,,,
2020-08-25,21.399999618530273,21.600000381469727,21.049999237060547,21.149999618530273,8.120265007019043,248680,,,,,,,,
2020-08-26,21.049999237060547,21.25,20.75,20.75,7.9666900634765625,113300,,,,,,,,
2020-08-27,20.950000762939453,21.200000762939453,20.799999237060547,21.0,8.062677383422852,98680,,,,,,,,
2020-08-28,21.200000762939453,21.299999237060547,20.899999618530273,21.25,8.158656120300293,123580,,,,,,,,
2020-08-31,21.149999618530273,21.450000762939453,20.950000762939453,21.450000762939453,8.235445976257324,322040,,,,,,,,
2020-09-01,21.350000381469727,22.25,21.350000381469727,22.049999237060547,8.465808868408203,215100,,,,,,,,
2020-09-02,22.0,22.0,21.100000381469727,21.75,8.350625038146973,206280,,,,,,,,
2020-09-03,21.549999237060547,21.850000381469727,20.950000762939453,21.350000381469727,8.197053909301758,128820,,,,,,,,
2020-09-04,21.299999237060547,21.700000762939453,20.799999237060547,21.200000762939453,8.1394624710083,216280,,,,,,,,
2020-09-08,20.799999237060547,22.049999237060547,20.799999237060547,21.850000381469727,8.389020919799805,196540,,,,,,,,
2020-09-09,21.950000762939453,22.399999618530273,21.850000381469727,22.299999237060547,8.56179141998291,179260,,,,,,,,
2020-09-10,22.299999237060547,22.399999618530273,21.850000381469727,22.100000381469727,8.485004425048828,170160,,,,,,,,
2020-09-11,22.049999237060547,22.5,21.899999618530273,22.450000762939453,8.61938190460205,222040,,,,,,,,
2020-09-14,22.5,22.899999618530273,22.149999618530273,22.600000381469727,8.676974296569824,308560,,,,,,,,
2020-09-15,22.399999618530273,22.450000762939453,21.649999618530273,21.899999618530273,8.53664779663086,255700,,,,,,,,
2020-09-16,22.0,22.25,21.850000381469727,22.0,8.575624465942383,85560,,,,,,,,
2020-09-17,22.0,22.100000381469727,21.549999237060547,21.600000381469727,8.41970443725586,93300,,,,,,,,
2020-09-18,21.649999618530273,21.75,21.299999237060547,21.549999237060547,8.400214195251465,132420,,,,,,,,
2020-09-21,21.25,21.5,21.100000381469727,21.350000381469727,8.322254180908203,185700,,,,,,,,
2020-09-22,21.450000762939453,21.649999618530273,21.299999237060547,21.549999237060547,8.400214195251465,127540,,,,,,,,
2020-09-23,21.549999237060547,21.75,21.100000381469727,21.100000381469727,8.22480297088623,114660,,,,,,,,
2020-09-24,21.100000381469727,21.450000762939453,20.75,20.850000381469727,8.127354621887207,223280,,,,,,,,
2020-09-25,20.899999618530273,21.149999618530273,20.799999237060547,21.049999237060547,8.20531177520752,73040,,,,,,,,
2020-09-28,21.5,21.700000762939453,21.149999618530273,21.649999618530273,8.439193725585938,129040,,,,,,,,
2020-09-29,21.649999618530273,22.0,21.549999237060547,21.950000762939453,8.556134223937988,118640,,,,,,,,
2020-09-30,21.799999237060547,22.450000762939453,21.799999237060547,22.0,8.575624465942383,118400,,,,,,,,
2020-10-01,22.25,22.450000762939453,22.0,22.450000762939453,8.751036643981934,102720,,,,,,,,
2020-10-02,21.549999237060547,22.600000381469727,21.25,22.350000381469727,8.712055206298828,156040,,,,,,,,
2020-10-05,22.350000381469727,22.850000381469727,22.350000381469727,22.75,8.867977142333984,105100,,,,,,,,
2020-10-06,22.850000381469727,22.950000762939453,22.350000381469727,22.549999237060547,8.790019035339355,117040,,,,,,,,
2020-10-07,22.799999237060547,22.950000762939453,22.549999237060547,22.75,8.867977142333984,72600,,,,,,,,
2020-10-08,22.850000381469727,23.0,22.649999618530273,22.950000762939453,8.945935249328613,132160,,,,,,,,
2020-10-09,23.049999237060547,23.450000762939453,22.950000762939453,23.399999618530273,9.121349334716797,182220,,,,,,,,
2020-10-12,23.399999618530273,23.5,23.299999237060547,23.450000762939453,9.140836715698242,138020,,,,,,,,
2020-10-13,23.450000762939453,23.700000762939453,23.450000762939453,23.549999237060547,9.179818153381348,112900,,,,,,,,
2020-10-14,23.600000381469727,23.799999237060547,23.450000762939453,23.450000762939453,9.140836715698242,196480,,,,,,,,
2020-10-15,23.049999237060547,23.049999237060547,22.25,22.5,8.899558067321777,168140,,,,,,,,
2020-10-16,22.549999237060547,22.850000381469727,22.0,22.100000381469727,8.741347312927246,121660,,,,,,,,
2020-10-19,22.350000381469727,22.350000381469727,21.850000381469727,21.950000762939453,8.682015419006348,102520,,,,,,,,
2020-10-20,22.149999618530273,22.299999237060547,21.950000762939453,22.100000381469727,8.741347312927246,89480,,,,,,,,
2020-10-21,22.149999618530273,22.299999237060547,22.0,22.049999237060547,8.72157096862793,55840,,,,,,,,
2020-10-22,22.100000381469727,22.5,22.100000381469727,22.350000381469727,8.840229988098145,66600,,,,,,,,
2020-10-23,22.450000762939453,23.25,21.950000762939453,22.149999618530273,8.76112174987793,266640,,,,,,,,
2020-10-26,22.200000762939453,22.450000762939453,21.700000762939453,22.049999237060547,8.72157096862793,258300,,,,,,,,
2020-10-27,21.450000762939453,22.299999237060547,21.450000762939453,21.700000762939453,8.583130836486816,110280,,,,,,,,
2020-10-28,21.5,21.899999618530273,21.149999618530273,21.200000762939453,8.38536262512207,180780,,,,,,,,
2020-10-29,21.299999237060547,21.75,21.049999237060547,21.75,8.602907180786133,65320,,,,,,,,
2020-10-30,21.700000762939453,21.950000762939453,21.5,21.700000762939453,8.583130836486816,111600,,,,,,,,
2020-11-02,21.899999618530273,23.25,21.799999237060547,22.850000381469727,9.03799819946289,299840,,,,,,,,
2020-11-03,23.0,23.299999237060547,22.850000381469727,22.899999618530273,9.05777645111084,103740,,,,,,,,
2020-11-04,23.350000381469727,23.350000381469727,22.549999237060547,23.149999618530273,9.156659126281738,107220,,,,,,,,
2020-11-05,23.200000762939453,23.75,23.200000762939453,23.649999618530273,9.354426383972168,177940,,,,,,,,
2020-11-06,23.5,23.600000381469727,23.0,23.100000381469727,9.136883735656738,147180,,,,,,,,
2020-11-09,23.75,23.899999618530273,23.25,23.350000381469727,9.235766410827637,379380,,,,,,,,
2020-11-10,23.5,23.700000762939453,23.200000762939453,23.350000381469727,9.235766410827637,228080,,,,,,,,
2020-11-11,23.549999237060547,23.850000381469727,23.350000381469727,23.600000381469727,9.334650993347168,239400,,,,,,,,
2020-11-12,23.299999237060547,23.5,22.950000762939453,23.5,9.430964469909668,160880,,,,,,,,
2020-11-13,23.5,23.799999237060547,22.799999237060547,23.100000381469727,9.270442008972168,262960,,,,,,,,
2020-11-16,23.25,23.549999237060547,22.899999618530273,23.049999237060547,9.250372886657715,239480,,,,,,,,
2020-11-17,23.0,23.5,22.950000762939453,22.950000762939453,9.21024227142334,165120,,,,,,,,
2020-11-18,23.200000762939453,23.549999237060547,23.149999618530273,23.25,9.33063793182373,99420,,,,,,,,
2020-11-19,23.200000762939453,23.600000381469727,23.200000762939453,23.5,9.430964469909668,107020,,,,,,,,
2020-11-20,23.399999618530273,23.75,23.25,23.450000762939453,9.410900115966797,139260,,,,,,,,
2020-11-23,23.5,24.950000762939453,23.5,24.950000762939453,10.012877464294434,264280,,,,,,,,
2020-11-24,25.200000762939453,25.700000762939453,25.0,25.049999237060547,10.053007125854492,453260,,,,,,,,
2020-11-25,25.149999618530273,25.25,24.75,25.100000381469727,10.073077201843262,144440,,,,,,,,
2020-11-27,25.200000762939453,25.350000381469727,25.0,25.149999618530273,10.09314250946045,127580,,,,,,,,
2020-11-30,25.350000381469727,25.350000381469727,24.950000762939453,25.100000381469727,10.073077201843262,194820,,,,,,,,
2020-12-01,25.25,27.200000762939453,25.25,26.450000762939453,10.61485481262207,313780,,,,,,,,
2020-12-02,26.700000762939453,29.200000762939453,26.549999237060547,28.649999618530273,11.497750282287598,367420,,,,,,,,
2020-12-03,29.149999618530273,30.25,28.75,30.100000381469727,12.079668998718262,345400,,,,,,,,
2020-12-04,30.299999237060547,30.350000381469727,29.100000381469727,29.299999237060547,11.758609771728516,439600,,,,,,,,
2020-12-07,29.5,29.700000762939453,28.899999618530273,29.350000381469727,11.77867603302002,185960,,,,,,,,
2020-12-08,29.350000381469727,29.700000762939453,29.100000381469727,29.350000381469727,11.77867603302002,171520,,,,,,,,
2020-12-09,29.350000381469727,29.600000381469727,28.75,28.75,11.537880897521973,190640,,,,,,,,
2020-12-10,29.0,29.25,28.75,29.049999237060547,11.658281326293945,189520,,,,,,,,
2020-12-11,29.0,29.200000762939453,28.799999237060547,29.0,11.638216972351074,143280,,,,,,,,
2020-12-14,29.25,29.450000762939453,28.149999618530273,28.950000762939453,11.61815071105957,349940,,,,,,,,
2020-12-15,28.700000762939453,28.700000762939453,27.649999618530273,28.25,11.471957206726074,211020,,,,,,,,
2020-12-16,28.5,28.549999237060547,27.75,27.950000762939453,11.350131034851074,129080,,,,,,,,
2020-12-17,28.0,28.049999237060547,26.549999237060547,26.75,10.86282730102539,376540,,,,,,,,
2020-12-18,26.899999618530273,27.25,26.350000381469727,26.649999618530273,10.822216987609863,173820,,,,,,,,
2020-12-21,26.399999618530273,27.25,26.25,26.649999618530273,10.822216987609863,212680,,,,,,,,
2020-12-22,26.899999618530273,27.0,26.25,26.549999237060547,10.781606674194336,169640,,,,,,,,
2020-12-23,26.600000381469727,27.25,26.299999237060547,26.299999237060547,10.680083274841309,249020,,,,,,,,
2020-12-24,26.600000381469727,26.75,25.75,26.0,10.558259963989258,213580,,,,,,,,
2020-12-28,26.049999237060547,27.0,26.0,26.850000381469727,10.903437614440918,195960,,,,,,,,
2020-12-29,26.950000762939453,27.200000762939453,25.950000762939453,26.100000381469727,10.598867416381836,234560,,,,,,,,
2020-12-30,26.25,26.399999618530273,25.75,26.049999237060547,10.578563690185547,201260,,,,,,,,
2020-12-31,26.25,27.049999237060547,25.850000381469727,27.049999237060547,10.984649658203125,177920,,,,,,,,
2021-01-04,27.299999237060547,27.700000762939453,26.200000762939453,27.5,11.167391777038574,302880,,,,,,,,
2021-01-05,27.5,28.299999237060547,27.5,28.200000762939453,11.451655387878418,188320,,,,,,,,
2021-01-06,28.200000762939453,29.100000381469727,28.149999618530273,28.600000381469727,11.614092826843262,252040,,,,,,,,
2021-01-07,28.75,29.0,28.200000762939453,28.899999618530273,11.73591136932373,267000,,,,,,,,
2021-01-08,28.75,29.600000381469727,28.25,29.350000381469727,11.91865062713623,289880,,,,,,,,
2021-01-11,29.100000381469727,29.700000762939453,28.899999618530273,29.5,11.97956371307373,202380,,,,,,,,
2021-01-12,29.25,29.899999618530273,29.200000762939453,29.799999237060547,12.101391792297363,192400,,,,,,,,
