date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MBFJF')","('high', 'MBFJF')","('low', 'MBFJF')","('close', 'MBFJF')","('adj_close', 'MBFJF')","('volume', 'MBFJF')","('currency', '')"
2020-01-02,5.389999866485596,5.389999866485596,5.389999866485596,5.389999866485596,4.255559921264648,0,,,,,,,,
2020-01-03,5.53000020980835,5.53000020980835,5.53000020980835,5.53000020980835,4.36609411239624,300,,,,,,,,
2020-01-06,5.53000020980835,5.53000020980835,5.53000020980835,5.53000020980835,4.36609411239624,0,,,,,,,,
2020-01-07,5.53000020980835,5.53000020980835,5.53000020980835,5.53000020980835,4.36609411239624,0,,,,,,,,
2020-01-08,5.53000020980835,5.53000020980835,5.53000020980835,5.53000020980835,4.36609411239624,0,,,,,,,,
2020-01-09,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,100,,,,,,,,
2020-01-10,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-13,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-14,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-15,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-16,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-17,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,1400,,,,,,,,
2020-01-21,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-22,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-23,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-24,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-27,5.369999885559082,5.369999885559082,5.369999885559082,5.369999885559082,4.239769458770752,0,,,,,,,,
2020-01-28,5.099999904632568,5.099999904632568,5.059999942779541,5.059999942779541,3.995015859603882,3000,,,,,,,,
2020-01-29,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,3.995015859603882,0,,,,,,,,
2020-01-30,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,3.995015859603882,300,,,,,,,,
2020-01-31,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,3.995015859603882,15400,,,,,,,,
2020-02-03,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,3.995015859603882,0,,,,,,,,
2020-02-04,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,3.995015859603882,0,,,,,,,,
2020-02-05,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,3.995015859603882,0,,,,,,,,
2020-02-06,5.409999847412109,5.409999847412109,5.409999847412109,5.409999847412109,4.271350383758545,4100,,,,,,,,
2020-02-07,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,4.263456344604492,200,,,,,,,,
2020-02-10,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,4.263456344604492,0,,,,,,,,
2020-02-11,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,4.263456344604492,0,,,,,,,,
2020-02-12,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,10000,,,,,,,,
2020-02-13,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,0,,,,,,,,
2020-02-14,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,0,,,,,,,,
2020-02-18,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,0,,,,,,,,
2020-02-19,5.090000152587891,5.099999904632568,5.090000152587891,5.099999904632568,4.026596546173096,100000,,,,,,,,
2020-02-20,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,40000,,,,,,,,
2020-02-21,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,0,,,,,,,,
2020-02-24,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,0,,,,,,,,
2020-02-25,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,100000,,,,,,,,
2020-02-26,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,4.026596546173096,0,,,,,,,,
2020-02-27,4.869999885559082,4.869999885559082,4.869999885559082,4.869999885559082,3.8450052738189697,10400,,,,,,,,
2020-02-28,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,3.9871201515197754,100,,,,,,,,
2020-03-02,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,3.9871201515197754,0,,,,,,,,
2020-03-03,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,3.9871201515197754,2000,,,,,,,,
2020-03-04,4.710000038146973,4.71999979019165,4.710000038146973,4.710000038146973,3.7186806201934814,116700,,,,,,,,
2020-03-05,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-06,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-09,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-10,4.710000038146973,4.71999979019165,4.710000038146973,4.710000038146973,3.7186806201934814,2500,,,,,,,,
2020-03-11,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-12,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,15400,,,,,,,,
2020-03-13,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,6900,,,,,,,,
2020-03-16,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-17,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-18,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,14900,,,,,,,,
2020-03-19,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-20,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-23,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,3400,,,,,,,,
2020-03-24,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,19700,,,,,,,,
2020-03-25,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-26,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,3.7186806201934814,0,,,,,,,,
2020-03-27,3.9100000858306885,4.130000114440918,3.9100000858306885,4.130000114440918,3.260753870010376,2200,,,,,,,,
2020-03-30,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.1437759399414062,103100,,,,,,,,
2020-03-31,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.1437759399414062,19500,,,,,,,,
2020-04-01,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.1437759399414062,105500,,,,,,,,
2020-04-02,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.1437759399414062,7800,,,,,,,,
2020-04-03,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.1437759399414062,1700,,,,,,,,
2020-04-06,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.1437759399414062,0,,,,,,,,
2020-04-07,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,3.0056774616241455,530000,,,,,,,,
2020-04-08,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,3.0056774616241455,500000,,,,,,,,
2020-04-09,3.75,3.7899999618530273,3.6500000953674316,3.6500000953674316,2.965060234069824,60300,,,,,,,,
2020-04-13,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,2.965060234069824,0,,,,,,,,
2020-04-14,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,2.965060234069824,14500,,,,,,,,
2020-04-15,3.609999895095825,3.609999895095825,3.609999895095825,3.609999895095825,2.932565927505493,9400,,,,,,,,
2020-04-16,3.869999885559082,3.9100000858306885,3.869999885559082,3.9000000953674316,3.168146848678589,86700,,,,,,,,
2020-04-17,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,3.0950350761413574,500,,,,,,,,
2020-04-20,3.7699999809265137,3.7699999809265137,3.7300000190734863,3.7300000190734863,3.0300474166870117,1200,,,,,,,,
2020-04-21,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.0300474166870117,114700,,,,,,,,
2020-04-22,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.0300474166870117,0,,,,,,,,
2020-04-23,4.059999942779541,4.059999942779541,3.9800000190734863,3.9800000190734863,3.2331340312957764,1600,,,,,,,,
2020-04-24,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.2331340312957764,0,,,,,,,,
2020-04-27,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,100,,,,,,,,
2020-04-28,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,0,,,,,,,,
2020-04-29,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,0,,,,,,,,
2020-04-30,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,0,,,,,,,,
2020-05-01,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,0,,,,,,,,
2020-05-04,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,0,,,,,,,,
2020-05-05,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,0,,,,,,,,
2020-05-06,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.086911916732788,0,,,,,,,,
2020-05-07,4.0,4.0,4.0,4.0,3.2493808269500732,18000,,,,,,,,
2020-05-08,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-05-11,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-05-12,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-05-13,4.0,4.0,4.0,4.0,3.2493808269500732,500,,,,,,,,
2020-05-14,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-05-15,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-05-18,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-05-19,4.039999961853027,4.039999961853027,4.039999961853027,4.039999961853027,3.281874656677246,27900,,,,,,,,
2020-05-20,3.880000114440918,3.880000114440918,3.8399999141693115,3.8399999141693115,3.1194050312042236,1300,,,,,,,,
2020-05-21,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.1194050312042236,0,,,,,,,,
2020-05-22,3.880000114440918,3.880000114440918,3.8399999141693115,3.8399999141693115,3.1194050312042236,2500,,,,,,,,
2020-05-26,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.1112823486328125,500,,,,,,,,
2020-05-27,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.1112823486328125,0,,,,,,,,
2020-05-28,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.3387393951416016,50700,,,,,,,,
2020-05-29,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.3387393951416016,0,,,,,,,,
2020-06-01,4.260000228881836,4.260000228881836,4.070000171661377,4.190000057220459,3.403726577758789,195500,,,,,,,,
2020-06-02,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,3.403726577758789,0,,,,,,,,
2020-06-03,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,3.403726577758789,294000,,,,,,,,
2020-06-04,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,3.3549859523773193,428300,,,,,,,,
2020-06-05,4.099999904632568,4.320000171661377,4.099999904632568,4.28000020980835,3.476837396621704,67100,,,,,,,,
2020-06-08,4.28000020980835,4.28000020980835,4.28000020980835,4.28000020980835,3.476837396621704,325000,,,,,,,,
2020-06-09,4.28000020980835,4.28000020980835,4.28000020980835,4.28000020980835,3.476837396621704,271800,,,,,,,,
2020-06-10,4.099999904632568,4.320000171661377,4.099999904632568,4.28000020980835,3.476837396621704,3100,,,,,,,,
2020-06-11,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,3.3793559074401855,49000,,,,,,,,
2020-06-12,4.019999980926514,4.059999942779541,4.019999980926514,4.059999942779541,3.298121452331543,24000,,,,,,,,
2020-06-15,4.139999866485596,4.139999866485596,3.8499999046325684,3.930000066757202,3.192517042160034,3300,,,,,,,,
2020-06-16,4.039999961853027,4.159999847412109,4.039999961853027,4.159999847412109,3.3793559074401855,34500,,,,,,,,
2020-06-17,4.409999847412109,4.409999847412109,3.9800000190734863,3.9800000190734863,3.2331340312957764,200,,,,,,,,
2020-06-18,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.2331340312957764,0,,,,,,,,
2020-06-19,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.2331340312957764,13800,,,,,,,,
2020-06-22,4.039999961853027,4.039999961853027,4.039999961853027,4.039999961853027,3.281874656677246,2200,,,,,,,,
2020-06-23,4.269999980926514,4.269999980926514,4.269999980926514,4.269999980926514,3.4687137603759766,300,,,,,,,,
2020-06-24,4.269999980926514,4.269999980926514,4.269999980926514,4.269999980926514,3.4687137603759766,1900,,,,,,,,
2020-06-25,3.8299999237060547,3.940000057220459,3.8299999237060547,3.940000057220459,3.2006397247314453,1700,,,,,,,,
2020-06-26,3.940000057220459,3.940000057220459,3.940000057220459,3.940000057220459,3.2006397247314453,0,,,,,,,,
2020-06-29,3.940000057220459,3.940000057220459,3.940000057220459,3.940000057220459,3.2006397247314453,0,,,,,,,,
2020-06-30,3.940000057220459,3.940000057220459,3.940000057220459,3.940000057220459,3.2006397247314453,1900,,,,,,,,
2020-07-01,3.940000057220459,3.940000057220459,3.940000057220459,3.940000057220459,3.2006397247314453,0,,,,,,,,
2020-07-02,3.940000057220459,3.940000057220459,3.940000057220459,3.940000057220459,3.2006397247314453,27500,,,,,,,,
2020-07-06,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,3.151899576187134,5400,,,,,,,,
2020-07-07,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,3.151899576187134,57800,,,,,,,,
2020-07-08,3.799999952316284,3.9000000953674316,3.799999952316284,3.9000000953674316,3.168146848678589,300,,,,,,,,
2020-07-09,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.168146848678589,0,,,,,,,,
2020-07-10,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.168146848678589,0,,,,,,,,
2020-07-13,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.168146848678589,0,,,,,,,,
2020-07-14,3.8399999141693115,3.950000047683716,3.8399999141693115,3.950000047683716,3.20876407623291,600,,,,,,,,
2020-07-15,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.20876407623291,1700,,,,,,,,
2020-07-16,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.20876407623291,0,,,,,,,,
2020-07-17,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.20876407623291,0,,,,,,,,
2020-07-20,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.20876407623291,0,,,,,,,,
2020-07-21,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.20876407623291,0,,,,,,,,
2020-07-22,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.20876407623291,5100,,,,,,,,
2020-07-23,3.9700000286102295,3.9700000286102295,3.880000114440918,3.880000114440918,3.151899576187134,4400,,,,,,,,
2020-07-24,3.7200000286102295,3.819999933242798,3.7200000286102295,3.819999933242798,3.103158473968506,1700,,,,,,,,
2020-07-27,4.090000152587891,4.090000152587891,4.0,4.0,3.2493808269500732,31700,,,,,,,,
2020-07-28,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-07-29,4.090000152587891,4.090000152587891,4.0,4.0,3.2493808269500732,4000,,,,,,,,
2020-07-30,4.0,4.0,4.0,4.0,3.2493808269500732,0,,,,,,,,
2020-07-31,3.619999885559082,3.6500000953674316,3.619999885559082,3.6500000953674316,2.965060234069824,5900,,,,,,,,
2020-08-03,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,3.0056774616241455,21500,,,,,,,,
2020-08-04,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,3.0056774616241455,0,,,,,,,,
2020-08-05,3.890000104904175,3.890000104904175,3.8499999046325684,3.880000114440918,3.151899576187134,21300,,,,,,,,
2020-08-06,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,3.151899576187134,0,,,,,,,,
2020-08-07,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,3.151899576187134,0,,,,,,,,
2020-08-10,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,3.151899576187134,0,,,,,,,,
