date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SHLRF')","('high', 'SHLRF')","('low', 'SHLRF')","('close', 'SHLRF')","('adj_close', 'SHLRF')","('volume', 'SHLRF')","('currency', '')"
2021-04-05,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-06,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-07,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-08,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-09,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-12,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-13,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-14,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-15,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-16,290.5,290.5,290.5,290.5,267.39093017578125,0,,,,,,,,
2021-04-19,330.0,330.0,304.1499938964844,304.1499938964844,279.9551086425781,100,,,,,,,,
2021-04-20,305.0,305.0,305.0,305.0,280.7374572753906,100,,,,,,,,
2021-04-21,305.0,305.0,305.0,305.0,280.7374572753906,0,,,,,,,,
2021-04-22,305.0,305.0,305.0,305.0,280.7374572753906,0,,,,,,,,
2021-04-23,305.0,305.0,305.0,305.0,280.7374572753906,0,,,,,,,,
2021-04-26,305.0,305.0,305.0,305.0,280.7374572753906,0,,,,,,,,
2021-04-27,305.0,305.0,305.0,305.0,280.7374572753906,0,,,,,,,,
2021-04-28,294.3699951171875,294.3699951171875,294.0,294.0,270.6125183105469,400,,,,,,,,
2021-04-29,294.0,294.0,294.0,294.0,270.6125183105469,0,,,,,,,,
2021-04-30,294.0,294.0,294.0,294.0,270.6125183105469,0,,,,,,,,
2021-05-03,278.0,290.0,278.0,280.0,257.7261962890625,100,,,,,,,,
2021-05-04,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-05,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-06,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-07,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-10,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-11,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-12,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-13,280.0,280.0,280.0,280.0,257.7261962890625,400,,,,,,,,
2021-05-14,280.0,280.0,280.0,280.0,257.7261962890625,0,,,,,,,,
2021-05-17,287.0,287.0,287.0,287.0,264.1693420410156,100,,,,,,,,
2021-05-18,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-19,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-20,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-21,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-24,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-25,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-26,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-27,287.0,287.0,287.0,287.0,264.1693420410156,0,,,,,,,,
2021-05-28,297.0,297.0,290.54998779296875,290.54998779296875,267.43695068359375,1000,,,,,,,,
2021-06-01,290.54998779296875,290.54998779296875,290.54998779296875,290.54998779296875,267.43695068359375,0,,,,,,,,
2021-06-02,290.54998779296875,290.54998779296875,290.54998779296875,290.54998779296875,267.43695068359375,0,,,,,,,,
2021-06-03,290.54998779296875,290.54998779296875,290.54998779296875,290.54998779296875,267.43695068359375,0,,,,,,,,
2021-06-04,292.8999938964844,292.8999938964844,292.8999938964844,292.8999938964844,269.60003662109375,100,,,,,,,,
2021-06-07,288.0,288.0,288.0,288.0,265.08978271484375,1200,,,,,,,,
2021-06-08,288.0,288.0,288.0,288.0,265.08978271484375,0,,,,,,,,
2021-06-09,290.0,290.0,280.6400146484375,280.6400146484375,258.3152770996094,100,,,,,,,,
2021-06-10,280.6400146484375,280.6400146484375,280.6400146484375,280.6400146484375,258.3152770996094,0,,,,,,,,
2021-06-11,290.25,290.25,290.25,290.25,267.16082763671875,100,,,,,,,,
2021-06-14,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-15,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-16,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-17,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-18,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-21,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-22,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-23,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-24,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-25,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-28,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-29,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-06-30,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-07-01,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-07-02,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-07-06,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-07-07,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-07-08,290.25,290.25,290.25,290.25,267.16082763671875,0,,,,,,,,
2021-07-09,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,100,,,,,,,,
2021-07-12,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-13,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-14,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-15,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-16,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-19,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-20,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-21,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-22,295.95001220703125,295.95001220703125,295.95001220703125,295.95001220703125,272.4073791503906,0,,,,,,,,
2021-07-23,323.0,323.0,323.0,323.0,297.3055725097656,100,,,,,,,,
2021-07-26,302.0,315.0,302.0,315.0,289.9419860839844,100,,,,,,,,
2021-07-27,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-07-28,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-07-29,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-07-30,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-08-02,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-08-03,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-08-04,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-08-05,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-08-06,315.0,315.0,315.0,315.0,289.9419860839844,0,,,,,,,,
2021-08-09,323.0,323.0,323.0,323.0,297.3055725097656,100,,,,,,,,
2021-08-10,323.0,323.0,323.0,323.0,297.3055725097656,0,,,,,,,,
2021-08-11,323.0,323.0,323.0,323.0,297.3055725097656,0,,,,,,,,
2021-08-12,323.0,323.0,323.0,323.0,297.3055725097656,0,,,,,,,,
2021-08-13,301.1499938964844,301.1499938964844,301.1499938964844,301.1499938964844,277.1936950683594,100,,,,,,,,
2021-08-16,305.75,305.75,305.75,305.75,281.42779541015625,100,,,,,,,,
2021-08-17,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-18,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-19,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-20,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-23,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-24,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-25,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-26,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-27,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-30,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-08-31,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-01,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-02,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-03,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-07,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-08,305.75,305.75,305.75,305.75,281.42779541015625,100,,,,,,,,
2021-09-09,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-10,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-13,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-14,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-15,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-16,305.75,305.75,305.75,305.75,281.42779541015625,0,,,,,,,,
2021-09-17,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,100,,,,,,,,
2021-09-20,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,0,,,,,,,,
2021-09-21,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,0,,,,,,,,
2021-09-22,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,0,,,,,,,,
2021-09-23,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,0,,,,,,,,
2021-09-24,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,0,,,,,,,,
2021-09-27,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,0,,,,,,,,
2021-09-28,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,263.386962890625,0,,,,,,,,
2021-09-29,259.3399963378906,259.3399963378906,259.3399963378906,259.3399963378906,238.70968627929688,600,,,,,,,,
2021-09-30,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,100,,,,,,,,
2021-10-01,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,0,,,,,,,,
2021-10-04,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,0,,,,,,,,
2021-10-05,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,0,,,,,,,,
2021-10-06,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,0,,,,,,,,
2021-10-07,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,0,,,,,,,,
2021-10-08,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,0,,,,,,,,
2021-10-11,258.30999755859375,258.30999755859375,258.30999755859375,258.30999755859375,237.76161193847656,0,,,,,,,,
2021-10-12,256.0,256.0,256.0,256.0,235.63536071777344,100,,,,,,,,
2021-10-13,256.0,256.0,256.0,256.0,235.63536071777344,0,,,,,,,,
2021-10-14,256.0,256.0,256.0,256.0,235.63536071777344,0,,,,,,,,
2021-10-15,256.0,256.0,256.0,256.0,235.63536071777344,0,,,,,,,,
2021-10-18,256.0,256.0,256.0,256.0,235.63536071777344,0,,,,,,,,
2021-10-19,256.0,256.0,256.0,256.0,235.63536071777344,0,,,,,,,,
2021-10-20,271.6400146484375,271.6400146484375,271.6400146484375,271.6400146484375,250.03126525878906,100,,,,,,,,
2021-10-21,271.6400146484375,271.6400146484375,271.6400146484375,271.6400146484375,250.03126525878906,0,,,,,,,,
2021-10-22,271.6400146484375,271.6400146484375,271.6400146484375,271.6400146484375,250.03126525878906,0,,,,,,,,
2021-10-25,271.6400146484375,271.6400146484375,271.6400146484375,271.6400146484375,250.03126525878906,0,,,,,,,,
2021-10-26,271.6400146484375,271.6400146484375,271.6400146484375,271.6400146484375,250.03126525878906,0,,,,,,,,
2021-10-27,256.67999267578125,256.67999267578125,256.67999267578125,256.67999267578125,236.2612762451172,100,,,,,,,,
2021-10-28,257.20001220703125,257.20001220703125,257.20001220703125,257.20001220703125,236.73992919921875,100,,,,,,,,
2021-10-29,255.8000030517578,255.8000030517578,255.8000030517578,255.8000030517578,235.4512939453125,100,,,,,,,,
2021-11-01,254.0,254.1999969482422,254.0,254.1999969482422,233.97857666015625,100,,,,,,,,
2021-11-02,254.1999969482422,254.1999969482422,254.1999969482422,254.1999969482422,233.97857666015625,0,,,,,,,,
2021-11-03,254.1999969482422,254.1999969482422,254.1999969482422,254.1999969482422,233.97857666015625,0,,,,,,,,
2021-11-04,254.1999969482422,254.1999969482422,254.1999969482422,254.1999969482422,233.97857666015625,0,,,,,,,,
2021-11-05,266.5,266.5,266.5,266.5,245.3001251220703,100,,,,,,,,
2021-11-08,273.0,273.0,273.0,273.0,251.28306579589844,100,,,,,,,,
2021-11-09,265.5,265.5,265.5,265.5,244.37966918945312,100,,,,,,,,
2021-11-10,265.5,265.5,265.5,265.5,244.37966918945312,0,,,,,,,,
2021-11-11,265.5,265.5,265.5,265.5,244.37966918945312,0,,,,,,,,
2021-11-12,265.5,265.5,265.5,265.5,244.37966918945312,0,,,,,,,,
2021-11-15,277.6600036621094,277.6600036621094,277.6600036621094,277.6600036621094,255.57235717773438,100,,,,,,,,
2021-11-16,277.6600036621094,277.6600036621094,277.6600036621094,277.6600036621094,255.57235717773438,0,,,,,,,,
2021-11-17,274.20001220703125,274.20001220703125,274.20001220703125,274.20001220703125,252.3875732421875,100,,,,,,,,
2021-11-18,267.20001220703125,267.20001220703125,267.20001220703125,267.20001220703125,245.94444274902344,100,,,,,,,,
2021-11-19,267.20001220703125,267.20001220703125,267.20001220703125,267.20001220703125,245.94444274902344,0,,,,,,,,
2021-11-22,267.20001220703125,267.20001220703125,267.20001220703125,267.20001220703125,245.94444274902344,0,,,,,,,,
2021-11-23,267.20001220703125,267.20001220703125,267.20001220703125,267.20001220703125,245.94444274902344,0,,,,,,,,
2021-11-24,267.20001220703125,267.20001220703125,267.20001220703125,267.20001220703125,245.94444274902344,0,,,,,,,,
2021-11-26,267.20001220703125,267.20001220703125,267.20001220703125,267.20001220703125,245.94444274902344,0,,,,,,,,
2021-11-29,267.20001220703125,267.20001220703125,267.20001220703125,267.20001220703125,245.94444274902344,0,,,,,,,,
2021-11-30,255.8000030517578,255.8000030517578,245.1999969482422,255.8000030517578,235.4512939453125,100,,,,,,,,
2021-12-01,255.8000030517578,255.8000030517578,255.8000030517578,255.8000030517578,235.4512939453125,0,,,,,,,,
2021-12-02,256.0,256.0,256.0,256.0,235.63536071777344,100,,,,,,,,
2021-12-03,252.0,252.0,252.0,252.0,231.9535675048828,100,,,,,,,,
2021-12-06,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-07,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-08,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-09,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-10,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-13,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-14,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-15,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-16,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-17,256.0,256.0,256.0,256.0,235.63536071777344,0,,,,,,,,
2021-12-20,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-21,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-22,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-23,252.0,252.0,252.0,252.0,231.9535675048828,0,,,,,,,,
2021-12-27,258.5,258.5,258.5,258.5,237.93650817871094,100,,,,,,,,
2021-12-28,258.5,258.5,258.5,258.5,237.93650817871094,0,,,,,,,,
2021-12-29,259.510009765625,259.510009765625,259.510009765625,259.510009765625,238.8661651611328,100,,,,,,,,
2021-12-30,259.510009765625,259.510009765625,259.510009765625,259.510009765625,238.8661651611328,0,,,,,,,,
2021-12-31,259.510009765625,259.510009765625,259.510009765625,259.510009765625,238.8661651611328,0,,,,,,,,
2022-01-03,259.510009765625,259.510009765625,259.510009765625,259.510009765625,238.8661651611328,0,,,,,,,,
2022-01-04,261.0,261.0,261.0,261.0,240.23764038085938,800,,,,,,,,
2022-01-05,264.8500061035156,264.8500061035156,264.8500061035156,264.8500061035156,243.78138732910156,100,,,,,,,,
2022-01-06,264.8500061035156,264.8500061035156,264.8500061035156,264.8500061035156,243.78138732910156,0,,,,,,,,
2022-01-07,253.0,253.0,253.0,253.0,232.8740234375,500,,,,,,,,
2022-01-10,253.0,253.0,253.0,253.0,232.8740234375,0,,,,,,,,
2022-01-11,253.0,253.0,253.0,253.0,232.8740234375,0,,,,,,,,
2022-01-12,253.0,253.0,253.0,253.0,232.8740234375,0,,,,,,,,
2022-01-13,253.0,253.0,253.0,253.0,232.8740234375,0,,,,,,,,
2022-01-14,253.0,253.0,253.0,253.0,232.8740234375,0,,,,,,,,
2022-01-18,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,100,,,,,,,,
2022-01-19,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-20,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-21,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-24,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-25,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-26,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-27,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-28,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-01-31,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-02-01,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-02-02,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-02-03,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-02-04,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-02-07,253.00999450683594,253.00999450683594,253.00999450683594,253.00999450683594,232.88320922851562,0,,,,,,,,
2022-02-08,257.0,257.0,257.0,257.0,236.55584716796875,200,,,,,,,,
2022-02-09,257.0,257.0,257.0,257.0,236.55584716796875,0,,,,,,,,
2022-02-10,257.0,257.0,257.0,257.0,236.55584716796875,0,,,,,,,,
2022-02-11,257.0,257.0,257.0,257.0,236.55584716796875,0,,,,,,,,
2022-02-14,243.0,243.0,243.0,243.0,223.6695098876953,100,,,,,,,,
2022-02-15,243.0,243.0,243.0,243.0,223.6695098876953,0,,,,,,,,
2022-02-16,243.0,243.0,243.0,243.0,223.6695098876953,600,,,,,,,,
2022-02-17,215.5,215.5,215.5,215.5,198.35711669921875,100,,,,,,,,
2022-02-18,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-02-22,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-02-23,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-02-24,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-02-25,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-02-28,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-03-01,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-03-02,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-03-03,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-03-04,215.5,215.5,215.5,215.5,198.35711669921875,0,,,,,,,,
2022-03-07,209.3000030517578,209.3000030517578,206.55999755859375,206.55999755859375,190.1282958984375,400,,,,,,,,
2022-03-08,206.55999755859375,206.55999755859375,206.55999755859375,206.55999755859375,190.1282958984375,0,,,,,,,,
2022-03-09,206.55999755859375,206.55999755859375,206.55999755859375,206.55999755859375,190.1282958984375,0,,,,,,,,
2022-03-10,206.55999755859375,206.55999755859375,206.55999755859375,206.55999755859375,190.1282958984375,0,,,,,,,,
2022-03-11,206.55999755859375,206.55999755859375,206.55999755859375,206.55999755859375,190.1282958984375,900,,,,,,,,
2022-03-14,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,100,,,,,,,,
2022-03-15,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,0,,,,,,,,
2022-03-16,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,0,,,,,,,,
2022-03-17,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,0,,,,,,,,
2022-03-18,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,0,,,,,,,,
2022-03-21,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,0,,,,,,,,
2022-03-22,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,100,,,,,,,,
2022-03-23,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,195.18157958984375,0,,,,,,,,
2022-03-24,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,199.22239685058594,1200,,,,,,,,
2022-03-25,215.0,215.0,215.0,215.0,201.99392700195312,100,,,,,,,,
2022-03-28,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-03-29,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-03-30,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-03-31,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-01,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-04,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-05,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-06,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-07,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-08,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-11,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-12,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-13,215.0,215.0,215.0,215.0,201.99392700195312,400,,,,,,,,
2022-04-14,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-18,215.0,215.0,215.0,215.0,201.99392700195312,0,,,,,,,,
2022-04-19,196.0,196.0,196.0,196.0,184.14329528808594,100,,,,,,,,
2022-04-20,196.0,196.0,196.0,196.0,184.14329528808594,0,,,,,,,,
2022-04-21,196.0,196.0,196.0,196.0,184.14329528808594,0,,,,,,,,
2022-04-22,196.0,196.0,196.0,196.0,184.14329528808594,0,,,,,,,,
2022-04-25,196.0,196.0,196.0,196.0,184.14329528808594,0,,,,,,,,
2022-04-26,196.0,196.0,196.0,196.0,184.14329528808594,0,,,,,,,,
2022-04-27,196.0,196.0,196.0,196.0,184.14329528808594,1100,,,,,,,,
2022-04-28,196.0,196.0,196.0,196.0,184.14329528808594,0,,,,,,,,
2022-04-29,196.0,196.0,196.0,196.0,184.14329528808594,0,,,,,,,,
2022-05-02,191.5,191.5,191.5,191.5,179.91552734375,100,,,,,,,,
2022-05-03,191.5,191.5,191.5,191.5,179.91552734375,0,,,,,,,,
2022-05-04,191.5,191.5,191.5,191.5,179.91552734375,0,,,,,,,,
2022-05-05,191.5,191.5,191.5,191.5,179.91552734375,0,,,,,,,,
2022-05-06,191.5,191.5,191.5,191.5,179.91552734375,0,,,,,,,,
2022-05-09,191.5,191.5,191.5,191.5,179.91552734375,0,,,,,,,,
2022-05-10,186.5,186.5,181.75,182.0,170.99020385742188,100,,,,,,,,
2022-05-11,182.0,182.0,182.0,182.0,170.99020385742188,0,,,,,,,,
2022-05-12,174.1999969482422,174.1999969482422,174.1999969482422,174.1999969482422,163.66204833984375,100,,,,,,,,
2022-05-13,184.8800048828125,184.8800048828125,184.8800048828125,184.8800048828125,173.69598388671875,100,,,,,,,,
2022-05-16,184.8800048828125,184.8800048828125,184.8800048828125,184.8800048828125,173.69598388671875,0,,,,,,,,
2022-05-17,184.8800048828125,184.8800048828125,184.8800048828125,184.8800048828125,173.69598388671875,0,,,,,,,,
2022-05-18,194.24000549316406,194.24000549316406,194.24000549316406,194.24000549316406,182.48977661132812,100,,,,,,,,
2022-05-19,194.24000549316406,194.24000549316406,194.24000549316406,194.24000549316406,182.48977661132812,0,,,,,,,,
2022-05-20,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,400,,,,,,,,
2022-05-23,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-05-24,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-05-25,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-05-26,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-05-27,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-05-31,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-01,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-02,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
2022-06-03,188.64999389648438,188.64999389648438,188.64999389648438,188.64999389648438,177.2379150390625,0,,,,,,,,
