date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MTA')","('high', 'MTA')","('low', 'MTA')","('close', 'MTA')","('adj_close', 'MTA')","('volume', 'MTA')","('currency', '')"
2020-01-27,5.900000095367432,6.119999885559082,5.71999979019165,5.829999923706055,5.786919593811035,404800,,,,,,,,
2020-01-28,5.980000019073486,6.192999839782715,5.800000190734863,5.800000190734863,5.757142066955566,226300,,,,,,,,
2020-01-29,5.980000019073486,6.072999954223633,5.75,6.010000228881836,5.965590000152588,178900,,,,,,,,
2020-01-30,6.070000171661377,6.300000190734863,6.050000190734863,6.119999885559082,6.074776649475098,172000,,,,,,,,
2020-01-31,6.300000190734863,6.449999809265137,6.059999942779541,6.269999980926514,6.226720333099365,224300,,,,,,,,
2020-02-03,6.900000095367432,7.329999923706055,6.300000190734863,6.449999809265137,6.405478000640869,293000,,,,,,,,
2020-02-04,6.539999961853027,6.539999961853027,6.199999809265137,6.309999942779541,6.266444683074951,190000,,,,,,,,
2020-02-05,6.309999942779541,6.400000095367432,6.139999866485596,6.179999828338623,6.13734245300293,71300,,,,,,,,
2020-02-06,6.25,6.309999942779541,6.119999885559082,6.309999942779541,6.266444683074951,67600,,,,,,,,
2020-02-07,6.260000228881836,6.418000221252441,6.0,6.170000076293945,6.127411365509033,82700,,,,,,,,
2020-02-10,6.199999809265137,6.300000190734863,5.96999979019165,6.059999942779541,6.018170356750488,99000,,,,,,,,
2020-02-11,6.059999942779541,6.0920000076293945,5.710000038146973,5.949999809265137,5.908929347991943,206000,,,,,,,,
2020-02-12,5.940000057220459,6.010000228881836,5.879000186920166,5.989999771118164,5.948653221130371,68300,,,,,,,,
2020-02-13,6.090000152587891,6.159999847412109,5.840000152587891,5.869999885559082,5.82948112487793,116000,,,,,,,,
2020-02-14,5.900000095367432,6.099999904632568,5.900000095367432,6.019999980926514,5.978446960449219,84600,,,,,,,,
2020-02-18,6.110000133514404,6.190000057220459,6.019999980926514,6.190000057220459,6.14727258682251,222200,,,,,,,,
2020-02-19,6.360000133514404,6.360000133514404,5.900000095367432,6.059999942779541,6.018170356750488,222400,,,,,,,,
2020-02-20,5.96999979019165,6.071000099182129,5.909999847412109,5.920000076293945,5.87913703918457,124900,,,,,,,,
2020-02-21,6.099999904632568,6.179999828338623,5.96999979019165,6.059999942779541,6.018170356750488,244000,,,,,,,,
2020-02-24,6.630000114440918,6.630000114440918,5.800000190734863,5.929999828338623,5.88906717300415,247400,,,,,,,,
2020-02-25,5.929999828338623,5.953000068664551,5.572000026702881,5.650000095367432,5.611000061035156,206500,,,,,,,,
2020-02-26,5.570000171661377,5.710999965667725,5.03000020980835,5.449999809265137,5.412380695343018,309100,,,,,,,,
2020-02-27,5.349999904632568,5.510000228881836,4.570000171661377,4.739999771118164,4.707281112670898,410100,,,,,,,,
2020-02-28,4.300000190734863,4.420000076293945,3.5799999237060547,4.300000190734863,4.27302360534668,694200,,,,,,,,
2020-03-02,4.46999979019165,4.849999904632568,4.389999866485596,4.690000057220459,4.660576820373535,270600,,,,,,,,
2020-03-03,4.760000228881836,5.679999828338623,4.760000228881836,5.159999847412109,5.127627849578857,385400,,,,,,,,
2020-03-04,5.119999885559082,5.75,5.119999885559082,5.599999904632568,5.5648674964904785,297700,,,,,,,,
2020-03-05,5.989999771118164,5.989999771118164,5.349999904632568,5.360000133514404,5.326373100280762,141500,,,,,,,,
2020-03-06,5.659999847412109,5.659999847412109,4.96999979019165,5.28000020980835,5.246875286102295,191100,,,,,,,,
2020-03-09,5.090000152587891,5.142000198364258,4.5,5.019999980926514,4.988506317138672,219300,,,,,,,,
2020-03-10,5.269999980926514,5.389999866485596,4.659999847412109,5.050000190734863,5.018318176269531,252300,,,,,,,,
2020-03-11,4.909999847412109,4.980000019073486,4.199999809265137,4.320000171661377,4.292898178100586,256000,,,,,,,,
2020-03-12,3.8299999237060547,4.179999828338623,3.319999933242798,3.609999895095825,3.5873520374298096,501400,,,,,,,,
2020-03-13,3.690000057220459,4.050000190734863,3.4100000858306885,3.509999990463257,3.4879794120788574,291500,,,,,,,,
2020-03-16,3.25,4.260000228881836,3.0,3.940000057220459,3.9152817726135254,435600,,,,,,,,
2020-03-17,4.0,4.552999973297119,3.799999952316284,4.539999961853027,4.511517524719238,256200,,,,,,,,
2020-03-18,4.019999980926514,4.4019999504089355,3.819999933242798,3.9700000286102295,3.9450933933258057,205700,,,,,,,,
2020-03-19,3.9100000858306885,4.150000095367432,3.75,4.150000095367432,4.123964309692383,107900,,,,,,,,
2020-03-20,4.159999847412109,4.682000160217285,3.799999952316284,3.9100000858306885,3.885469913482666,193100,,,,,,,,
2020-03-23,3.9200000762939453,4.429999828338623,3.7669999599456787,4.260000228881836,4.233273983001709,239100,,,,,,,,
2020-03-24,4.940000057220459,4.940000057220459,4.630000114440918,4.710000038146973,4.680450916290283,256700,,,,,,,,
2020-03-25,4.78000020980835,4.78000020980835,4.380000114440918,4.559999942779541,4.5313920974731445,252800,,,,,,,,
2020-03-26,4.599999904632568,4.960000038146973,4.260000228881836,4.5,4.471768379211426,218300,,,,,,,,
2020-03-27,4.400000095367432,4.710000038146973,4.260000228881836,4.460000038146973,4.432019233703613,172600,,,,,,,,
2020-03-30,4.360000133514404,4.599999904632568,4.25,4.409999847412109,4.382332801818848,123600,,,,,,,,
2020-03-31,4.389999866485596,4.400000095367432,4.21999979019165,4.230000019073486,4.206324100494385,68200,,,,,,,,
2020-04-01,4.110000133514404,4.349999904632568,4.079999923706055,4.179999828338623,4.1566033363342285,92900,,,,,,,,
2020-04-02,4.010000228881836,4.445000171661377,4.0,4.389999866485596,4.3654279708862305,134700,,,,,,,,
2020-04-03,4.349999904632568,4.449999809265137,4.190000057220459,4.25,4.2262115478515625,149000,,,,,,,,
2020-04-06,4.320000171661377,4.800000190734863,4.179999828338623,4.65500020980835,4.628945350646973,236300,,,,,,,,
2020-04-07,5.0,5.079999923706055,4.699999809265137,4.840000152587891,4.8129096031188965,243400,,,,,,,,
2020-04-08,5.0,5.25,4.800000190734863,5.070000171661377,5.041622161865234,209400,,,,,,,,
2020-04-09,5.210000038146973,5.650000095367432,5.179999828338623,5.380000114440918,5.349887371063232,217700,,,,,,,,
2020-04-13,5.449999809265137,5.980000019073486,5.25,5.934999942779541,5.901780128479004,339200,,,,,,,,
2020-04-14,6.269999980926514,6.269999980926514,5.610000133514404,5.769999980926514,5.737703800201416,377500,,,,,,,,
2020-04-15,5.849999904632568,5.849999904632568,5.0,5.590000152587891,5.558712005615234,195200,,,,,,,,
2020-04-16,5.670000076293945,5.789999961853027,5.460000038146973,5.710000038146973,5.678040027618408,120600,,,,,,,,
2020-04-17,5.800000190734863,5.800000190734863,5.349999904632568,5.510000228881836,5.479159832000732,146000,,,,,,,,
2020-04-20,5.630000114440918,5.71999979019165,5.480000019073486,5.619999885559082,5.58854341506958,135000,,,,,,,,
2020-04-21,5.420000076293945,5.519999980926514,5.110000133514404,5.420000076293945,5.389663219451904,177700,,,,,,,,
2020-04-22,5.599999904632568,5.71999979019165,5.429999828338623,5.53000020980835,5.499047756195068,188400,,,,,,,,
2020-04-23,5.5,5.789999961853027,5.5,5.539999961853027,5.508991241455078,297900,,,,,,,,
2020-04-24,5.550000190734863,5.75,5.289999961853027,5.440000057220459,5.40955114364624,173500,,,,,,,,
2020-04-27,5.409999847412109,5.639999866485596,5.1519999504089355,5.639999866485596,5.608431816101074,193100,,,,,,,,
2020-04-28,5.789999961853027,5.789999961853027,5.460000038146973,5.570000171661377,5.53882360458374,124700,,,,,,,,
2020-04-29,5.789999961853027,5.789999961853027,5.329999923706055,5.619999885559082,5.58854341506958,148700,,,,,,,,
2020-04-30,5.650000095367432,5.659999847412109,5.309999942779541,5.369999885559082,5.342794895172119,136800,,,,,,,,
2020-05-01,5.28000020980835,5.5,5.210000038146973,5.5,5.472136497497559,97200,,,,,,,,
2020-05-04,5.659999847412109,5.659999847412109,5.289999961853027,5.369999885559082,5.342794895172119,219900,,,,,,,,
2020-05-05,5.309999942779541,5.349999904632568,5.099999904632568,5.300000190734863,5.2731499671936035,227400,,,,,,,,
2020-05-06,5.380000114440918,5.380000114440918,5.130000114440918,5.300000190734863,5.2731499671936035,104300,,,,,,,,
2020-05-07,5.320000171661377,5.5,5.150000095367432,5.440000057220459,5.412440299987793,157700,,,,,,,,
2020-05-08,5.5,5.5,5.139999866485596,5.230000019073486,5.20350456237793,201600,,,,,,,,
2020-05-11,5.25,5.329999923706055,4.920000076293945,5.0,4.974669456481934,280300,,,,,,,,
2020-05-12,5.099999904632568,5.099999904632568,4.71999979019165,4.817999839782715,4.793591499328613,298500,,,,,,,,
2020-05-13,4.800000190734863,4.889999866485596,4.579999923706055,4.650000095367432,4.626442909240723,214400,,,,,,,,
2020-05-14,4.590000152587891,5.0,4.590000152587891,4.920000076293945,4.895074844360352,172700,,,,,,,,
2020-05-15,5.159999847412109,5.239999771118164,5.070000171661377,5.199999809265137,5.173655986785889,235900,,,,,,,,
2020-05-18,5.409999847412109,5.650000095367432,5.300000190734863,5.619999885559082,5.591528415679932,285200,,,,,,,,
2020-05-19,5.449999809265137,5.690000057220459,5.400000095367432,5.550000190734863,5.521883487701416,304700,,,,,,,,
2020-05-20,5.690000057220459,5.75,5.510000228881836,5.710000038146973,5.68107271194458,234500,,,,,,,,
2020-05-21,5.71999979019165,5.71999979019165,5.320000171661377,5.539999961853027,5.51193380355835,157000,,,,,,,,
2020-05-22,5.710000038146973,5.710000038146973,5.409999847412109,5.579999923706055,5.551731109619141,95800,,,,,,,,
2020-05-26,5.880000114440918,5.889999866485596,5.320000171661377,5.519999980926514,5.492034912109375,255400,,,,,,,,
2020-05-27,5.590000152587891,5.590000152587891,5.349999904632568,5.590000152587891,5.561680793762207,184900,,,,,,,,
2020-05-28,5.639999866485596,5.900000095367432,5.571000099182129,5.699999809265137,5.671123027801514,167600,,,,,,,,
2020-05-29,5.889999866485596,6.0,5.75,5.929999828338623,5.899957656860352,278000,,,,,,,,
2020-06-01,6.019999980926514,6.28000020980835,5.909999847412109,6.079999923706055,6.049198150634766,397700,,,,,,,,
2020-06-02,6.170000076293945,6.170000076293945,5.659999847412109,5.789999961853027,5.760667324066162,266400,,,,,,,,
2020-06-03,5.900000095367432,5.900000095367432,5.389999866485596,5.650000095367432,5.6213765144348145,155800,,,,,,,,
2020-06-04,5.699999809265137,6.099999904632568,5.699999809265137,5.809999942779541,5.7805657386779785,215800,,,,,,,,
2020-06-05,5.889999866485596,5.889999866485596,5.519999980926514,5.659999847412109,5.631325721740723,179100,,,,,,,,
2020-06-08,5.849999904632568,6.099999904632568,5.75,6.0,5.969603538513184,155700,,,,,,,,
2020-06-09,6.03000020980835,6.03000020980835,5.800000190734863,6.0,5.969603538513184,113400,,,,,,,,
2020-06-10,6.139999866485596,6.170000076293945,5.670000076293945,6.039999961853027,6.009400844573975,247100,,,,,,,,
2020-06-11,5.900000095367432,6.059999942779541,5.510000228881836,5.590000152587891,5.561680793762207,196400,,,,,,,,
2020-06-12,5.800000190734863,5.960000038146973,5.590000152587891,5.619999885559082,5.591528415679932,120100,,,,,,,,
2020-06-15,5.599999904632568,5.921000003814697,5.510000228881836,5.820000171661377,5.790515422821045,135100,,,,,,,,
2020-06-16,5.849999904632568,5.980000019073486,5.75,5.800000190734863,5.7706170082092285,82500,,,,,,,,
2020-06-17,5.820000171661377,5.920000076293945,5.75,5.78000020980835,5.750718116760254,53600,,,,,,,,
2020-06-18,5.789999961853027,5.880000114440918,5.599999904632568,5.670000076293945,5.641275405883789,84500,,,,,,,,
2020-06-19,5.710000038146973,5.980000019073486,5.690000057220459,5.739999771118164,5.710920333862305,154300,,,,,,,,
2020-06-22,5.849999904632568,6.03000020980835,5.849999904632568,6.03000020980835,5.999451637268066,231200,,,,,,,,
2020-06-23,5.659999847412109,5.730000019073486,5.429999828338623,5.429999828338623,5.402491092681885,979100,,,,,,,,
2020-06-24,5.650000095367432,5.650000095367432,5.28000020980835,5.429999828338623,5.402491092681885,340300,,,,,,,,
2020-06-25,5.429999828338623,5.429999828338623,5.210000038146973,5.420000076293945,5.392541885375977,286500,,,,,,,,
2020-06-26,5.420000076293945,5.420000076293945,5.199999809265137,5.329999923706055,5.302997589111328,372800,,,,,,,,
2020-06-29,5.289999961853027,5.389999866485596,5.059999942779541,5.21999979019165,5.193554878234863,273900,,,,,,,,
2020-06-30,5.329999923706055,5.409999847412109,5.21999979019165,5.300000190734863,5.2731499671936035,466100,,,,,,,,
2020-07-01,5.449999809265137,5.449999809265137,5.059999942779541,5.179999828338623,5.153757572174072,284000,,,,,,,,
2020-07-02,5.170000076293945,5.269999980926514,5.150000095367432,5.199999809265137,5.173655986785889,336500,,,,,,,,
2020-07-06,5.260000228881836,5.389999866485596,5.199999809265137,5.269999980926514,5.243301868438721,318000,,,,,,,,
2020-07-07,5.269999980926514,5.389999866485596,5.130000114440918,5.199999809265137,5.173655986785889,400700,,,,,,,,
2020-07-08,5.25,5.429999828338623,5.230000019073486,5.360000133514404,5.332845687866211,359400,,,,,,,,
2020-07-09,5.400000095367432,5.510000228881836,5.260000228881836,5.46999979019165,5.442288398742676,373300,,,,,,,,
2020-07-10,5.539999961853027,5.550000190734863,5.199999809265137,5.269999980926514,5.243301868438721,360600,,,,,,,,
2020-07-13,5.400000095367432,5.429999828338623,5.199999809265137,5.25,5.223402976989746,348500,,,,,,,,
2020-07-14,5.28000020980835,5.360000133514404,5.170000076293945,5.260000228881836,5.2333526611328125,243000,,,,,,,,
2020-07-15,5.239999771118164,5.429999828338623,5.239999771118164,5.429999828338623,5.402491092681885,173600,,,,,,,,
2020-07-16,5.429999828338623,5.46999979019165,5.309999942779541,5.369999885559082,5.342794895172119,148200,,,,,,,,
2020-07-17,5.449999809265137,5.639999866485596,5.349999904632568,5.599999904632568,5.571630001068115,294900,,,,,,,,
2020-07-20,5.730000019073486,5.829999923706055,5.519999980926514,5.800000190734863,5.7706170082092285,423200,,,,,,,,
2020-07-21,5.949999809265137,6.199999809265137,5.860000133514404,6.079999923706055,6.049198150634766,610300,,,,,,,,
2020-07-22,6.289999961853027,6.349999904632568,6.090000152587891,6.260000228881836,6.228286266326904,410700,,,,,,,,
2020-07-23,6.300000190734863,6.349999904632568,5.820000171661377,5.929999828338623,5.899957656860352,601300,,,,,,,,
2020-07-24,6.0,6.289999961853027,6.0,6.110000133514404,6.079046249389648,261200,,,,,,,,
2020-07-27,6.789999961853027,6.789999961853027,6.5,6.75,6.715803623199463,653300,,,,,,,,
2020-07-28,6.769999980926514,7.650000095367432,6.75,7.260000228881836,7.223220348358154,743600,,,,,,,,
2020-07-29,7.670000076293945,7.739999771118164,7.150000095367432,7.599999904632568,7.561497688293457,410200,,,,,,,,
2020-07-30,7.429999828338623,7.699999809265137,6.989999771118164,7.570000171661377,7.531649589538574,458600,,,,,,,,
2020-07-31,7.690000057220459,8.15999984741211,7.559999942779541,7.940000057220459,7.89977502822876,485000,,,,,,,,
2020-08-03,8.359999656677246,9.449999809265137,8.140000343322754,8.420000076293945,8.37734317779541,785600,,,,,,,,
2020-08-04,8.699999809265137,9.170000076293945,8.640000343322754,8.979999542236328,8.9345064163208,893900,,,,,,,,
2020-08-05,9.899999618530273,9.944999694824219,8.899999618530273,9.0600004196167,9.0141019821167,769000,,,,,,,,
2020-08-06,9.239999771118164,9.300000190734863,8.619999885559082,8.850000381469727,8.80516529083252,504100,,,,,,,,
2020-08-07,9.050000190734863,9.25,8.59000015258789,9.15999984741211,9.113594055175781,545100,,,,,,,,
2020-08-10,9.5,10.107999801635742,9.210000038146973,9.850000381469727,9.80009937286377,868500,,,,,,,,
2020-08-11,9.25,9.609999656677246,8.449999809265137,8.8100004196167,8.765368461608887,970800,,,,,,,,
2020-08-12,8.949999809265137,9.65999984741211,8.949999809265137,9.239999771118164,9.193188667297363,509600,,,,,,,,
2020-08-13,9.380000114440918,9.880000114440918,9.3100004196167,9.729999542236328,9.680706024169922,464500,,,,,,,,
2020-08-14,9.989999771118164,9.989999771118164,9.210000038146973,9.510000228881836,9.461821556091309,373200,,,,,,,,
2020-08-17,9.600000381469727,9.869999885559082,9.1899995803833,9.510000228881836,9.461821556091309,395000,,,,,,,,
2020-08-18,9.699999809265137,9.779999732971191,9.140999794006348,9.300000190734863,9.252885818481445,360200,,,,,,,,
2020-08-19,9.210000038146973,9.40999984741211,8.6899995803833,9.109999656677246,9.063847541809082,413400,,,,,,,,
2020-08-20,9.0,9.350000381469727,8.859999656677246,9.270000457763672,9.223037719726562,194400,,,,,,,,
2020-08-21,9.15999984741211,9.15999984741211,8.699999809265137,8.800000190734863,8.75541877746582,232500,,,,,,,,
2020-08-24,9.109999656677246,9.220000267028809,7.840000152587891,8.0,7.959471225738525,603000,,,,,,,,
2020-08-25,8.0,8.369999885559082,8.0,8.020000457763672,7.979370594024658,364600,,,,,,,,
2020-08-26,8.0600004196167,8.630000114440918,8.0600004196167,8.430000305175781,8.387292861938477,235900,,,,,,,,
2020-08-27,8.59000015258789,8.800000190734863,8.260000228881836,8.600000381469727,8.556431770324707,202000,,,,,,,,
2020-08-28,8.40999984741211,8.913999557495117,8.40999984741211,8.680000305175781,8.636026382446289,183700,,,,,,,,
2020-08-31,8.930000305175781,9.279999732971191,8.720000267028809,9.130000114440918,9.083746910095215,310400,,,,,,,,
2020-09-01,9.420000076293945,9.729999542236328,8.95199966430664,9.619999885559082,9.571264266967773,596700,,,,,,,,
2020-09-02,9.619999885559082,9.619999885559082,8.920000076293945,9.069999694824219,9.024049758911133,352600,,,,,,,,
2020-09-03,9.050000190734863,9.220000267028809,8.649999618530273,8.75,8.705671310424805,286900,,,,,,,,
2020-09-04,8.960000038146973,8.960000038146973,8.140000343322754,8.619999885559082,8.576330184936523,355600,,,,,,,,
2020-09-08,8.329999923706055,8.489999771118164,8.029999732971191,8.390000343322754,8.347496032714844,316900,,,,,,,,
2020-09-09,8.420000076293945,8.880000114440918,8.25,8.550000190734863,8.506685256958008,324700,,,,,,,,
2020-09-10,8.84000015258789,8.930000305175781,8.300000190734863,8.579999923706055,8.536532402038574,388300,,,,,,,,
2020-09-11,8.470000267028809,8.5600004196167,8.0649995803833,8.140000343322754,8.098762512207031,329800,,,,,,,,
2020-09-14,8.300000190734863,8.300000190734863,8.079999923706055,8.170000076293945,8.128609657287598,296400,,,,,,,,
2020-09-15,8.430000305175781,8.569999694824219,8.050000190734863,8.460000038146973,8.41714096069336,356500,,,,,,,,
2020-09-16,8.680000305175781,8.680000305175781,8.199999809265137,8.350000381469727,8.307698249816895,280400,,,,,,,,
2020-09-17,8.350000381469727,8.600000381469727,8.201000213623047,8.390000343322754,8.347496032714844,201400,,,,,,,,
2020-09-18,8.350000381469727,8.65999984741211,8.274999618530273,8.420000076293945,8.37734317779541,223700,,,,,,,,
2020-09-21,8.270000457763672,8.329999923706055,8.0,8.1899995803833,8.148508071899414,296200,,,,,,,,
2020-09-22,8.300000190734863,8.449999809265137,8.045000076293945,8.119999885559082,8.078863143920898,215000,,,,,,,,
2020-09-23,8.0,8.119999885559082,7.440000057220459,7.510000228881836,7.471953868865967,462600,,,,,,,,
2020-09-24,7.440000057220459,8.0,7.050000190734863,7.840000152587891,7.800282001495361,347200,,,,,,,,
2020-09-25,7.909999847412109,8.024999618530273,7.5329999923706055,7.809999942779541,7.7704339027404785,156600,,,,,,,,
2020-09-28,7.820000171661377,8.180000305175781,7.699999809265137,8.0600004196167,8.01916790008545,209100,,,,,,,,
2020-09-29,8.199999809265137,8.25,7.909999847412109,8.100000381469727,8.058964729309082,184800,,,,,,,,
2020-09-30,8.0,8.109999656677246,7.699999809265137,7.889999866485596,7.8500285148620605,223100,,,,,,,,
2020-10-01,8.079999923706055,8.079999923706055,7.820000171661377,8.029999732971191,7.98931884765625,127500,,,,,,,,
2020-10-02,8.029999732971191,8.029999732971191,7.630000114440918,7.699999809265137,7.6609907150268555,145100,,,,,,,,
2020-10-05,7.650000095367432,7.849999904632568,7.53000020980835,7.550000190734863,7.511751174926758,203000,,,,,,,,
2020-10-06,7.699999809265137,7.699999809265137,7.269999980926514,7.380000114440918,7.342612266540527,233100,,,,,,,,
2020-10-07,7.5,7.599999904632568,7.281000137329102,7.599999904632568,7.561497688293457,194400,,,,,,,,
2020-10-08,7.679999828338623,7.789999961853027,7.5,7.550000190734863,7.511751174926758,120200,,,,,,,,
2020-10-09,7.849999904632568,8.369999885559082,7.650000095367432,8.369999885559082,8.327596664428711,364800,,,,,,,,
2020-10-12,8.5600004196167,8.880000114440918,8.449999809265137,8.800000190734863,8.75541877746582,418800,,,,,,,,
2020-10-13,8.880000114440918,8.899999618530273,8.260000228881836,8.40999984741211,8.36739444732666,312800,,,,,,,,
2020-10-14,8.5,8.630000114440918,8.300000190734863,8.319999694824219,8.277850151062012,223800,,,,,,,,
2020-10-15,8.180000305175781,8.4399995803833,8.109999656677246,8.220000267028809,8.178357124328613,113100,,,,,,,,
2020-10-16,8.359999656677246,8.4399995803833,8.119999885559082,8.3100004196167,8.267901420593262,183500,,,,,,,,
2020-10-19,8.359999656677246,8.380000114440918,8.109999656677246,8.220000267028809,8.178357124328613,227200,,,,,,,,
2020-10-20,8.1899995803833,8.3100004196167,8.0600004196167,8.180000305175781,8.138559341430664,112800,,,,,,,,
2020-10-21,8.210000038146973,8.4399995803833,8.0600004196167,8.149999618530273,8.108711242675781,128700,,,,,,,,
2020-10-22,8.050000190734863,8.199999809265137,7.840000152587891,8.050000190734863,8.009218215942383,142500,,,,,,,,
2020-10-23,8.199999809265137,8.199999809265137,7.849999904632568,7.860000133514404,7.820180416107178,104500,,,,,,,,
2020-10-26,7.949999809265137,8.069999694824219,7.510000228881836,7.559999942779541,7.521700382232666,193400,,,,,,,,
2020-10-27,7.559999942779541,7.797999858856201,7.510000228881836,7.78000020980835,7.740585803985596,117000,,,,,,,,
2020-10-28,7.53000020980835,7.572999954223633,7.349999904632568,7.400000095367432,7.362511157989502,262800,,,,,,,,
2020-10-29,7.409999847412109,7.599999904632568,7.349999904632568,7.599999904632568,7.561497688293457,106900,,,,,,,,
2020-10-30,7.800000190734863,7.900000095367432,7.329999923706055,7.429999828338623,7.392358779907227,149200,,,,,,,,
2020-11-02,7.480000019073486,7.659999847412109,7.360000133514404,7.539999961853027,7.501801490783691,168600,,,,,,,,
2020-11-03,7.75,7.920000076293945,7.650000095367432,7.829999923706055,7.790332317352295,157400,,,,,,,,
2020-11-04,7.900000095367432,7.900000095367432,7.559999942779541,7.820000171661377,7.780383110046387,113500,,,,,,,,
2020-11-05,8.170000076293945,9.149999618530273,8.100000381469727,9.149999618530273,9.103644371032715,590900,,,,,,,,
2020-11-06,9.5,10.0600004196167,9.5,9.829999923706055,9.780200004577637,775500,,,,,,,,
2020-11-09,9.800000190734863,9.880000114440918,8.920000076293945,9.539999961853027,9.491669654846191,527600,,,,,,,,
2020-11-10,9.65999984741211,10.149999618530273,9.449999809265137,9.449999809265137,9.402125358581543,311300,,,,,,,,
2020-11-11,9.600000381469727,9.75,9.0,9.199999809265137,9.15339183807373,306600,,,,,,,,
2020-11-12,9.289999961853027,9.649999618530273,9.109999656677246,9.300000190734863,9.252885818481445,224000,,,,,,,,
2020-11-13,9.510000228881836,9.829999923706055,9.446000099182129,9.529999732971191,9.481719970703125,213900,,,,,,,,
2020-11-16,9.529999732971191,9.529999732971191,9.199999809265137,9.260000228881836,9.213088035583496,228800,,,,,,,,
2020-11-17,9.4399995803833,9.460000038146973,9.039999961853027,9.220000267028809,9.173291206359863,172400,,,,,,,,
2020-11-18,9.149999618530273,9.15999984741211,8.710000038146973,8.829999923706055,8.785265922546387,290700,,,,,,,,
2020-11-19,8.640000343322754,8.930000305175781,8.460000038146973,8.829999923706055,8.785265922546387,330900,,,,,,,,
2020-11-20,8.890000343322754,9.4399995803833,8.739999771118164,9.25,9.20313835144043,254300,,,,,,,,
2020-11-23,9.229999542236328,9.229999542236328,8.5,8.770000457763672,8.725570678710938,248000,,,,,,,,
2020-11-24,8.670000076293945,9.300000190734863,8.399999618530273,9.109999656677246,9.063847541809082,289200,,,,,,,,
2020-11-25,9.109999656677246,9.119999885559082,8.859999656677246,8.90999984741211,8.864860534667969,202600,,,,,,,,
2020-11-27,8.890000343322754,8.989999771118164,8.690999984741211,8.734999656677246,8.690747261047363,122700,,,,,,,,
2020-11-30,8.550000190734863,8.779999732971191,8.390000343322754,8.6899995803833,8.645975112915039,203100,,,,,,,,
2020-12-01,9.010000228881836,9.5,8.9350004196167,9.300000190734863,9.252885818481445,258400,,,,,,,,
2020-12-02,9.4399995803833,9.789999961853027,9.300000190734863,9.760000228881836,9.710555076599121,273800,,,,,,,,
2020-12-03,9.859999656677246,9.859999656677246,9.3100004196167,9.420000076293945,9.37227725982666,257800,,,,,,,,
2020-12-04,9.470000267028809,9.670000076293945,9.210000038146973,9.489999771118164,9.441922187805176,143300,,,,,,,,
2020-12-07,9.5,9.930000305175781,9.399999618530273,9.84000015258789,9.790149688720703,269500,,,,,,,,
2020-12-08,9.949999809265137,10.583000183105469,9.699999809265137,10.100000381469727,10.048832893371582,467600,,,,,,,,
2020-12-09,10.109999656677246,10.109999656677246,9.520000457763672,9.649999618530273,9.60111141204834,294300,,,,,,,,
2020-12-10,9.640000343322754,9.9399995803833,9.4399995803833,9.5600004196167,9.511568069458008,186000,,,,,,,,
2020-12-11,9.510000228881836,10.579999923706055,9.510000228881836,10.229999542236328,10.178173065185547,768600,,,,,,,,
2020-12-14,10.199999809265137,11.59000015258789,10.199999809265137,11.479999542236328,11.42184066772461,1054000,,,,,,,,
2020-12-15,11.399999618530273,11.479999542236328,11.029999732971191,11.3100004196167,11.252702713012695,562200,,,,,,,,
