date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MBGAF')","('high', 'MBGAF')","('low', 'MBGAF')","('close', 'MBGAF')","('adj_close', 'MBGAF')","('volume', 'MBGAF')","('currency', '')"
2020-01-02,55.939998626708984,56.16999816894531,55.77000045776367,56.09000015258789,39.28962707519531,61100,,,,,,,,
2020-01-03,54.68000030517578,54.95000076293945,54.5,54.5,38.17587661743164,58700,,,,,,,,
2020-01-06,53.84000015258789,54.779998779296875,53.81999969482422,54.72999954223633,38.33698654174805,60900,,,,,,,,
2020-01-07,54.72999954223633,54.849998474121094,54.599998474121094,54.599998474121094,38.24592590332031,15800,,,,,,,,
2020-01-08,54.689998626708984,55.36000061035156,54.689998626708984,55.119998931884766,38.610172271728516,18500,,,,,,,,
2020-01-09,55.380001068115234,55.380001068115234,54.9900016784668,55.310001373291016,38.74325942993164,22300,,,,,,,,
2020-01-10,55.09000015258789,55.130001068115234,54.79999923706055,54.79999923706055,38.386016845703125,33800,,,,,,,,
2020-01-13,54.029998779296875,54.630001068115234,54.0099983215332,54.61000061035156,38.2529296875,21700,,,,,,,,
2020-01-14,53.810001373291016,54.040000915527344,53.68000030517578,53.93000030517578,37.7765998840332,38700,,,,,,,,
2020-01-15,52.75,52.790000915527344,52.31999969482422,52.45000076293945,36.73990249633789,59100,,,,,,,,
2020-01-16,52.36000061035156,52.45000076293945,52.13999938964844,52.45000076293945,36.73990249633789,36800,,,,,,,,
2020-01-17,52.09000015258789,52.16999816894531,51.7400016784668,51.849998474121094,36.319618225097656,39200,,,,,,,,
2020-01-21,51.61000061035156,51.63999938964844,51.220001220703125,51.310001373291016,35.94136047363281,61600,,,,,,,,
2020-01-22,50.5099983215332,50.560001373291016,50.06999969482422,50.150001525878906,35.128814697265625,68900,,,,,,,,
2020-01-23,49.47999954223633,49.4900016784668,48.93000030517578,49.439998626708984,34.631473541259766,71100,,,,,,,,
2020-01-24,49.150001525878906,49.150001525878906,48.11000061035156,48.20000076293945,33.76288604736328,96600,,,,,,,,
2020-01-27,46.86000061035156,47.22999954223633,46.77000045776367,46.880001068115234,32.838260650634766,77800,,,,,,,,
2020-01-28,47.2599983215332,47.91999816894531,47.20000076293945,47.849998474121094,33.51771926879883,43100,,,,,,,,
2020-01-29,47.61000061035156,47.939998626708984,47.40999984741211,47.61000061035156,33.349605560302734,20400,,,,,,,,
2020-01-30,47.2599983215332,47.56999969482422,47.09000015258789,47.56999969482422,33.32158279418945,24500,,,,,,,,
2020-01-31,46.61000061035156,46.630001068115234,46.0,46.119998931884766,32.30590057373047,54700,,,,,,,,
2020-02-03,45.90999984741211,46.150001525878906,45.849998474121094,45.849998474121094,32.11676788330078,41900,,,,,,,,
2020-02-04,46.97999954223633,46.97999954223633,46.529998779296875,46.790000915527344,32.775211334228516,42000,,,,,,,,
2020-02-05,48.0099983215332,48.58000183105469,47.959999084472656,48.439998626708984,33.93099594116211,72100,,,,,,,,
2020-02-06,48.93000030517578,48.93000030517578,48.25,48.4900016784668,33.96602249145508,38400,,,,,,,,
2020-02-07,46.93000030517578,47.22999954223633,46.72999954223633,46.81999969482422,32.796226501464844,59100,,,,,,,,
2020-02-10,46.7599983215332,47.15999984741211,46.72999954223633,47.15999984741211,33.03438949584961,34700,,,,,,,,
2020-02-11,46.86000061035156,47.150001525878906,46.40999984741211,46.41999816894531,32.51604080200195,124400,,,,,,,,
2020-02-12,47.790000915527344,47.97999954223633,47.59000015258789,47.70000076293945,33.41264724731445,127400,,,,,,,,
2020-02-13,47.119998931884766,47.119998931884766,46.59000015258789,46.77000045776367,32.76120376586914,56200,,,,,,,,
2020-02-14,47.150001525878906,47.25,46.56999969482422,46.68000030517578,32.698158264160156,55900,,,,,,,,
2020-02-18,46.119998931884766,46.33000183105469,45.849998474121094,45.900001525878906,32.15179443359375,60800,,,,,,,,
2020-02-19,46.060001373291016,46.150001525878906,45.9900016784668,46.099998474121094,32.29188537597656,34700,,,,,,,,
2020-02-20,47.13999938964844,47.790000915527344,47.04999923706055,47.459999084472656,33.24453353881836,109200,,,,,,,,
2020-02-21,46.29999923706055,46.40999984741211,45.75,46.08000183105469,32.27788543701172,57800,,,,,,,,
2020-02-24,42.91999816894531,43.540000915527344,42.869998931884766,43.099998474121094,30.19046401977539,153900,,,,,,,,
2020-02-25,43.2599983215332,43.279998779296875,42.29999923706055,42.40999984741211,29.707136154174805,86700,,,,,,,,
2020-02-26,43.43000030517578,43.81999969482422,42.790000915527344,42.97999954223633,30.106401443481445,35400,,,,,,,,
2020-02-27,42.349998474121094,43.34000015258789,41.86000061035156,41.91999816894531,29.36389923095703,116500,,,,,,,,
2020-02-28,40.439998626708984,41.7599983215332,40.31999969482422,41.029998779296875,28.740482330322266,237400,,,,,,,,
2020-03-02,41.720001220703125,42.15999984741211,40.869998931884766,42.04999923706055,29.45496368408203,114000,,,,,,,,
2020-03-03,41.9900016784668,42.34000015258789,40.0099983215332,40.4900016784668,28.362224578857422,66500,,,,,,,,
2020-03-04,41.61000061035156,42.599998474121094,41.290000915527344,42.599998474121094,29.840221405029297,44900,,,,,,,,
2020-03-05,40.560001373291016,40.7599983215332,40.0099983215332,40.2599983215332,28.201114654541016,140900,,,,,,,,
2020-03-06,38.900001525878906,39.849998474121094,38.83000183105469,39.65999984741211,27.78082847595215,79900,,,,,,,,
2020-03-09,34.560001373291016,35.72999954223633,33.880001068115234,34.04999923706055,23.851165771484375,157200,,,,,,,,
2020-03-10,36.0,36.470001220703125,34.34000015258789,36.470001220703125,25.546314239501953,94800,,,,,,,,
2020-03-11,35.529998779296875,35.619998931884766,33.70000076293945,34.40999984741211,24.10333824157715,44500,,,,,,,,
2020-03-12,30.93000030517578,30.93000030517578,27.75,28.299999237060547,19.823434829711914,231900,,,,,,,,
2020-03-13,31.350000381469727,31.450000762939453,28.170000076293945,29.040000915527344,20.341787338256836,154200,,,,,,,,
2020-03-16,25.3700008392334,26.489999771118164,24.3700008392334,24.8799991607666,17.427812576293945,146300,,,,,,,,
2020-03-17,24.59000015258789,27.280000686645508,24.190000534057617,26.639999389648438,18.660648345947266,73600,,,,,,,,
2020-03-18,23.899999618530273,24.93000030517578,23.200000762939453,24.040000915527344,16.839414596557617,163300,,,,,,,,
2020-03-19,23.200000762939453,24.110000610351562,22.75,23.729999542236328,16.62226676940918,92700,,,,,,,,
2020-03-20,24.700000762939453,25.040000915527344,23.399999618530273,23.639999389648438,16.559223175048828,91700,,,,,,,,
2020-03-23,24.25,25.450000762939453,24.149999618530273,24.75,17.33675193786621,117800,,,,,,,,
2020-03-24,28.709999084472656,31.670000076293945,28.219999313354492,31.049999237060547,21.749740600585938,118200,,,,,,,,
2020-03-25,31.600000381469727,32.65999984741211,30.75,31.899999618530273,22.34514617919922,116700,,,,,,,,
2020-03-26,31.219999313354492,32.68000030517578,30.940000534057617,32.349998474121094,22.660356521606445,124700,,,,,,,,
2020-03-27,30.06999969482422,31.0,29.690000534057617,30.0,21.014244079589844,39200,,,,,,,,
2020-03-30,29.40999984741211,30.459999084472656,29.0,30.459999084472656,21.336462020874023,80900,,,,,,,,
2020-03-31,29.780000686645508,30.3700008392334,29.5,29.850000381469727,20.9091739654541,38400,,,,,,,,
2020-04-01,28.40999984741211,28.40999984741211,27.31999969482422,27.31999969482422,19.136972427368164,34100,,,,,,,,
2020-04-02,26.649999618530273,28.020000457763672,26.649999618530273,27.559999465942383,19.305086135864258,53300,,,,,,,,
2020-04-03,26.809999465942383,26.84000015258789,26.25,26.6299991607666,18.653642654418945,52000,,,,,,,,
2020-04-06,28.530000686645508,30.079999923706055,28.5,30.079999923706055,21.070280075073242,63000,,,,,,,,
2020-04-07,31.040000915527344,31.110000610351562,29.549999237060547,30.219999313354492,21.168346405029297,70100,,,,,,,,
2020-04-08,30.989999771118164,31.049999237060547,30.110000610351562,30.760000228881836,21.546606063842773,42700,,,,,,,,
2020-04-09,31.790000915527344,32.81999969482422,31.780000686645508,32.790000915527344,22.968568801879883,61500,,,,,,,,
2020-04-13,32.29999923706055,33.0,31.5,31.950000762939453,22.380170822143555,41000,,,,,,,,
2020-04-14,32.61000061035156,33.0,32.119998931884766,32.529998779296875,22.78644561767578,42800,,,,,,,,
2020-04-15,30.760000228881836,30.760000228881836,30.010000228881836,30.229999542236328,21.175352096557617,63400,,,,,,,,
2020-04-16,30.309999465942383,30.329999923706055,29.670000076293945,30.0,21.014244079589844,38500,,,,,,,,
2020-04-17,31.450000762939453,31.860000610351562,31.06999969482422,31.84000015258789,22.303115844726562,84000,,,,,,,,
2020-04-20,30.40999984741211,31.360000610351562,30.309999465942383,30.649999618530273,21.46955108642578,34700,,,,,,,,
2020-04-21,29.729999542236328,30.459999084472656,29.700000762939453,30.139999389648438,21.1123104095459,30400,,,,,,,,
2020-04-22,30.1200008392334,30.290000915527344,29.850000381469727,30.219999313354492,21.168346405029297,19700,,,,,,,,
2020-04-23,30.440000534057617,31.25,30.25,30.43000030517578,21.315446853637695,78200,,,,,,,,
2020-04-24,30.700000762939453,30.799999237060547,29.75,30.389999389648438,21.287425994873047,31400,,,,,,,,
2020-04-27,30.920000076293945,31.90999984741211,30.920000076293945,31.90999984741211,22.35215187072754,62000,,,,,,,,
2020-04-28,33.4900016784668,33.540000915527344,32.380001068115234,32.66999816894531,22.88450813293457,62000,,,,,,,,
2020-04-29,34.439998626708984,35.31999969482422,34.279998779296875,35.040000915527344,24.544635772705078,85700,,,,,,,,
2020-04-30,34.16999816894531,34.70000076293945,33.849998474121094,34.70000076293945,24.306474685668945,48100,,,,,,,,
2020-05-01,33.130001068115234,33.95000076293945,33.08000183105469,33.20000076293945,23.25576400756836,37000,,,,,,,,
2020-05-04,32.33000183105469,33.029998779296875,32.2400016784668,32.689998626708984,22.89851951599121,28400,,,,,,,,
2020-05-05,33.06999969482422,33.5,32.95000076293945,32.959999084472656,23.087648391723633,21800,,,,,,,,
2020-05-06,32.7400016784668,32.91999816894531,32.08000183105469,32.08000183105469,22.47123146057129,18700,,,,,,,,
2020-05-07,32.13999938964844,32.79999923706055,32.13999938964844,32.34000015258789,22.653356552124023,50100,,,,,,,,
2020-05-08,33.529998779296875,34.439998626708984,33.279998779296875,34.189998626708984,23.94923210144043,41100,,,,,,,,
2020-05-11,33.72999954223633,33.72999954223633,33.310001373291016,33.70000076293945,23.605998992919922,44600,,,,,,,,
2020-05-12,33.380001068115234,33.7400016784668,32.56999969482422,32.56999969482422,22.814464569091797,24700,,,,,,,,
2020-05-13,32.209999084472656,32.209999084472656,30.559999465942383,30.959999084472656,21.686697006225586,66600,,,,,,,,
2020-05-14,29.190000534057617,30.299999237060547,28.420000076293945,30.299999237060547,21.22438621520996,54400,,,,,,,,
2020-05-15,30.100000381469727,30.530000686645508,29.920000076293945,30.25,21.189363479614258,25100,,,,,,,,
2020-05-18,32.439998626708984,34.369998931884766,32.439998626708984,34.06999969482422,23.865175247192383,46600,,,,,,,,
2020-05-19,33.65999984741211,34.15999984741211,33.029998779296875,33.47999954223633,23.451894760131836,52000,,,,,,,,
2020-05-20,34.08000183105469,35.400001525878906,34.08000183105469,35.150001525878906,24.621688842773438,69700,,,,,,,,
2020-05-21,34.95000076293945,35.33000183105469,34.369998931884766,34.5,24.166379928588867,29200,,,,,,,,
2020-05-22,34.58000183105469,34.7599983215332,34.0,34.47999954223633,24.15237045288086,22300,,,,,,,,
2020-05-26,35.529998779296875,35.95000076293945,35.5,35.5,24.86685562133789,28600,,,,,,,,
2020-05-27,38.970001220703125,39.599998474121094,38.310001373291016,39.599998474121094,27.738801956176758,62800,,,,,,,,
2020-05-28,38.63999938964844,38.900001525878906,38.15999984741211,38.15999984741211,26.730117797851562,52500,,,,,,,,
2020-05-29,37.65999984741211,37.90999984741211,36.97999954223633,37.18000030517578,26.043651580810547,25800,,,,,,,,
2020-06-01,37.709999084472656,38.79999923706055,37.70000076293945,38.54999923706055,27.0033016204834,100800,,,,,,,,
2020-06-02,39.7599983215332,40.4900016784668,39.7599983215332,40.349998474121094,28.264156341552734,51900,,,,,,,,
2020-06-03,41.5099983215332,42.97999954223633,41.5,42.869998931884766,30.02935218811035,64400,,,,,,,,
2020-06-04,41.54999923706055,42.41999816894531,41.380001068115234,41.709999084472656,29.216800689697266,76900,,,,,,,,
