date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RACE')","('high', 'RACE')","('low', 'RACE')","('close', 'RACE')","('adj_close', 'RACE')","('volume', 'RACE')","('currency', '')"
2020-02-07,167.4199981689453,168.3000030517578,166.7100067138672,166.75999450683594,160.10023498535156,396700,,,,,,,,
2020-02-10,167.77000427246094,168.02000427246094,166.41000366210938,167.5500030517578,160.8586883544922,319500,,,,,,,,
2020-02-11,169.88999938964844,171.55999755859375,169.72999572753906,171.16000366210938,164.32452392578125,307500,,,,,,,,
2020-02-12,172.44000244140625,174.18699645996094,172.36000061035156,173.7899932861328,166.8494873046875,261500,,,,,,,,
2020-02-13,171.3800048828125,172.88999938964844,171.10000610351562,172.30999755859375,165.4285888671875,334800,,,,,,,,
2020-02-14,172.97000122070312,173.7100067138672,172.4600067138672,173.25999450683594,166.34063720703125,258900,,,,,,,,
2020-02-18,176.6300048828125,178.9149932861328,176.61000061035156,177.6699981689453,170.57452392578125,498000,,,,,,,,
2020-02-19,180.36000061035156,180.9499969482422,178.94000244140625,179.2100067138672,172.0530242919922,443200,,,,,,,,
2020-02-20,178.97000122070312,179.88999938964844,176.82000732421875,177.85000610351562,170.74737548828125,487700,,,,,,,,
2020-02-21,176.3300018310547,176.3300018310547,172.6999969482422,172.89999389648438,165.9950408935547,446000,,,,,,,,
2020-02-24,161.8800048828125,165.10000610351562,161.86000061035156,162.99000549316406,156.48081970214844,1189100,,,,,,,,
2020-02-25,165.0,165.35000610351562,161.24000549316406,161.50999450683594,155.0598907470703,764600,,,,,,,,
2020-02-26,161.88999938964844,164.3800048828125,159.86000061035156,159.89999389648438,153.5142059326172,709200,,,,,,,,
2020-02-27,158.08999633789062,161.3699951171875,155.7899932861328,156.08999633789062,149.85633850097656,809300,,,,,,,,
2020-02-28,154.11000061035156,158.0,152.50999450683594,157.75,151.45005798339844,1112200,,,,,,,,
2020-03-02,156.36000061035156,161.4600067138672,154.63999938964844,161.2100067138672,154.7718963623047,566800,,,,,,,,
2020-03-03,161.2100067138672,163.5800018310547,156.1199951171875,156.72999572753906,150.47079467773438,528200,,,,,,,,
2020-03-04,157.5800018310547,160.64500427246094,155.5399932861328,160.3800048828125,153.97503662109375,624600,,,,,,,,
2020-03-05,155.61000061035156,157.25,153.1199951171875,154.19000244140625,148.03224182128906,630000,,,,,,,,
2020-03-06,152.27000427246094,153.2899932861328,149.3000030517578,152.17999267578125,146.10250854492188,855100,,,,,,,,
2020-03-09,141.1699981689453,145.30999755859375,137.17999267578125,137.72999572753906,132.22958374023438,1259500,,,,,,,,
2020-03-10,145.88999938964844,147.44500732421875,141.3699951171875,146.33999633789062,140.4957275390625,949900,,,,,,,,
2020-03-11,146.35000610351562,147.3800048828125,140.36000061035156,143.0399932861328,137.32749938964844,840300,,,,,,,,
2020-03-12,132.9499969482422,134.91000366210938,128.24000549316406,129.99000549316406,124.7987060546875,1288900,,,,,,,,
2020-03-13,143.92999267578125,143.92999267578125,132.6699981689453,142.27999877929688,136.59788513183594,789700,,,,,,,,
2020-03-16,129.36000061035156,139.67999267578125,127.7300033569336,129.32000732421875,124.15546417236328,1404500,,,,,,,,
2020-03-17,139.00999450683594,139.97000122070312,133.05999755859375,136.61000061035156,131.15432739257812,1493700,,,,,,,,
2020-03-18,134.11000061035156,138.60000610351562,130.1999969482422,134.0500030517578,128.69656372070312,1276700,,,,,,,,
2020-03-19,135.97000122070312,139.49000549316406,133.14999389648438,136.6999969482422,131.24072265625,1058700,,,,,,,,
2020-03-20,137.4199981689453,147.99000549316406,137.17999267578125,139.55999755859375,133.9864959716797,784500,,,,,,,,
2020-03-23,132.80999755859375,137.6199951171875,129.5,129.5,124.32826232910156,761200,,,,,,,,
2020-03-24,140.7899932861328,149.97999572753906,138.9600067138672,144.9499969482422,139.1612548828125,574700,,,,,,,,
2020-03-25,149.33999633789062,156.94000244140625,147.97999572753906,154.05999755859375,147.90744018554688,1378400,,,,,,,,
2020-03-26,151.64999389648438,157.77000427246094,151.1999969482422,157.17999267578125,150.90284729003906,711900,,,,,,,,
2020-03-27,152.61000061035156,154.07000732421875,149.47999572753906,150.02999877929688,144.0383758544922,619700,,,,,,,,
2020-03-30,151.2100067138672,154.42999267578125,150.5,154.2899932861328,148.12823486328125,343600,,,,,,,,
2020-03-31,152.4499969482422,156.4499969482422,151.50999450683594,152.57000732421875,146.47694396972656,562300,,,,,,,,
2020-04-01,152.72000122070312,153.02999877929688,147.02000427246094,148.4499969482422,142.52146911621094,572900,,,,,,,,
2020-04-02,146.3300018310547,148.25999450683594,141.5399932861328,141.85000610351562,136.18504333496094,729600,,,,,,,,
2020-04-03,139.10000610351562,140.69000244140625,134.24000549316406,134.8300018310547,129.44541931152344,693900,,,,,,,,
2020-04-06,139.8699951171875,147.17999267578125,138.91000366210938,147.00999450683594,141.13897705078125,547100,,,,,,,,
2020-04-07,150.5500030517578,151.4199981689453,146.0,146.47999572753906,140.630126953125,514100,,,,,,,,
2020-04-08,150.69000244140625,155.0,150.0500030517578,154.00999450683594,147.8594207763672,345600,,,,,,,,
2020-04-09,154.0,158.60000610351562,152.83999633789062,157.0399932861328,150.76841735839844,331200,,,,,,,,
2020-04-13,157.47999572753906,157.60000610351562,152.50999450683594,153.4199981689453,147.29299926757812,192000,,,,,,,,
2020-04-14,155.55999755859375,157.11000061035156,154.44000244140625,155.75999450683594,149.53955078125,400400,,,,,,,,
2020-04-15,152.85000610351562,153.25999450683594,150.0,150.60000610351562,144.58563232421875,271700,,,,,,,,
2020-04-16,154.72000122070312,156.1999969482422,151.99000549316406,154.3000030517578,148.13784790039062,145800,,,,,,,,
2020-04-17,162.88999938964844,163.38999938964844,160.5749969482422,161.33999633789062,154.89669799804688,484700,,,,,,,,
2020-04-20,158.99000549316406,159.30999755859375,156.6300048828125,157.00999450683594,151.8966827392578,215400,,,,,,,,
2020-04-21,158.33999633789062,159.02000427246094,153.08999633789062,153.14999389648438,148.16238403320312,337700,,,,,,,,
2020-04-22,157.2899932861328,158.75,156.4499969482422,158.02000427246094,152.87379455566406,370300,,,,,,,,
2020-04-23,156.52999877929688,159.27999877929688,156.27999877929688,157.02000427246094,151.9063720703125,163900,,,,,,,,
2020-04-24,158.0,158.0,155.17999267578125,156.35000610351562,151.2581787109375,217300,,,,,,,,
2020-04-27,157.55999755859375,159.5,157.4600067138672,158.5,153.33816528320312,245800,,,,,,,,
2020-04-28,159.52999877929688,159.5500030517578,155.86000061035156,155.86000061035156,150.78414916992188,327000,,,,,,,,
2020-04-29,159.0,159.94000244140625,157.25,157.25,152.12887573242188,430800,,,,,,,,
2020-04-30,156.3699951171875,158.11500549316406,154.55499267578125,155.6199951171875,150.5519561767578,323200,,,,,,,,
2020-05-01,153.69000244140625,153.91000366210938,147.0800018310547,148.99000549316406,144.13787841796875,512800,,,,,,,,
2020-05-04,154.25999450683594,159.9199981689453,153.25999450683594,158.52999877929688,153.36720275878906,570500,,,,,,,,
2020-05-05,155.52999877929688,157.51499938964844,154.26499938964844,156.0399932861328,150.95826721191406,432800,,,,,,,,
2020-05-06,158.3300018310547,158.83999633789062,155.49000549316406,155.6999969482422,150.6293487548828,192100,,,,,,,,
2020-05-07,157.88999938964844,157.91000366210938,155.4600067138672,157.27999877929688,152.15789794921875,101700,,,,,,,,
2020-05-08,158.3300018310547,160.60000610351562,158.22999572753906,159.8699951171875,154.66354370117188,239000,,,,,,,,
2020-05-11,158.7100067138672,161.1699981689453,158.1999969482422,160.0500030517578,154.8376922607422,120700,,,,,,,,
2020-05-12,160.13999938964844,160.19000244140625,156.8800048828125,156.91000366210938,151.79994201660156,152500,,,,,,,,
2020-05-13,158.22999572753906,158.33999633789062,153.43499755859375,154.75999450683594,149.71995544433594,180100,,,,,,,,
2020-05-14,151.1999969482422,154.97999572753906,150.97000122070312,154.80999755859375,149.768310546875,151800,,,,,,,,
2020-05-15,157.52000427246094,158.6699981689453,156.08999633789062,157.38999938964844,152.2643280029297,154000,,,,,,,,
2020-05-18,161.3800048828125,164.3000030517578,161.1699981689453,162.75999450683594,157.4594268798828,230100,,,,,,,,
2020-05-19,159.77000427246094,161.3699951171875,158.13999938964844,158.25,153.09629821777344,497000,,,,,,,,
2020-05-20,159.97000122070312,160.52000427246094,158.02000427246094,158.7899932861328,153.61871337890625,282100,,,,,,,,
2020-05-21,160.86000061035156,160.8699951171875,157.8249969482422,158.75999450683594,153.58969116210938,157900,,,,,,,,
2020-05-22,159.52999877929688,160.88099670410156,158.86000061035156,160.47999572753906,155.25367736816406,124000,,,,,,,,
2020-05-26,164.0800018310547,164.42999267578125,162.4600067138672,162.77999877929688,157.47877502441406,175500,,,,,,,,
2020-05-27,164.94000244140625,164.99000549316406,161.1199951171875,163.3699951171875,158.04957580566406,335600,,,,,,,,
2020-05-28,164.8000030517578,169.38999938964844,164.3000030517578,166.69000244140625,161.26145935058594,301500,,,,,,,,
2020-05-29,169.99000549316406,170.0800018310547,167.08999633789062,168.7100067138672,163.21566772460938,347200,,,,,,,,
2020-06-01,168.47999572753906,170.4199981689453,168.4499969482422,169.4499969482422,163.93154907226562,241800,,,,,,,,
2020-06-02,169.41000366210938,171.3699951171875,169.41000366210938,171.2100067138672,165.63424682617188,223100,,,,,,,,
2020-06-03,174.13999938964844,176.9600067138672,173.9499969482422,176.19000244140625,170.4520721435547,273900,,,,,,,,
2020-06-04,174.10000610351562,176.1999969482422,173.9499969482422,173.99000549316406,168.32373046875,319100,,,,,,,,
2020-06-05,173.3000030517578,174.22000122070312,170.3800048828125,170.85000610351562,165.28598022460938,443300,,,,,,,,
2020-06-08,171.3300018310547,172.9499969482422,169.77000427246094,172.60000610351562,166.9789581298828,176700,,,,,,,,
2020-06-09,172.0399932861328,175.3300018310547,171.75,174.50999450683594,168.82676696777344,326900,,,,,,,,
2020-06-10,175.8000030517578,176.97999572753906,174.5399932861328,175.67999267578125,169.95864868164062,210800,,,,,,,,
2020-06-11,169.36000061035156,170.97999572753906,164.27999877929688,165.2899932861328,159.9070281982422,351700,,,,,,,,
2020-06-12,170.17999267578125,170.50999450683594,165.0,167.88999938964844,162.42234802246094,188900,,,,,,,,
2020-06-15,164.74000549316406,169.91000366210938,164.22999572753906,169.6999969482422,164.1734161376953,181100,,,,,,,,
2020-06-16,173.2899932861328,173.2899932861328,168.58999633789062,169.69000244140625,164.16375732421875,242100,,,,,,,,
2020-06-17,168.91000366210938,170.83999633789062,168.33999633789062,169.80999755859375,164.27981567382812,235000,,,,,,,,
2020-06-18,168.3699951171875,169.6300048828125,167.24000549316406,168.5800018310547,163.0898895263672,129200,,,,,,,,
2020-06-19,168.27000427246094,169.86000061035156,167.75,168.2100067138672,162.73193359375,183700,,,,,,,,
2020-06-22,172.72000122070312,172.72000122070312,170.58999633789062,171.4499969482422,165.8664093017578,173000,,,,,,,,
2020-06-23,174.8300018310547,175.61000061035156,173.02999877929688,173.0500030517578,167.41433715820312,184500,,,,,,,,
2020-06-24,170.60000610351562,171.52000427246094,167.5,168.69000244140625,163.1962890625,168500,,,,,,,,
2020-06-25,167.77999877929688,170.1699981689453,166.3300018310547,170.08999633789062,164.55072021484375,147800,,,,,,,,
2020-06-26,172.1699981689453,172.4250030517578,168.91000366210938,169.6199951171875,164.0960235595703,131300,,,,,,,,
2020-06-29,171.1699981689453,171.76699829101562,169.11000061035156,170.97999572753906,165.4117431640625,130900,,,,,,,,
2020-06-30,168.5,171.9499969482422,168.08999633789062,171.00999450683594,165.44076538085938,189300,,,,,,,,
2020-07-01,169.66000366210938,172.77000427246094,168.7899932861328,171.94000244140625,166.34046936035156,192600,,,,,,,,
2020-07-02,173.92999267578125,174.82000732421875,171.97999572753906,172.16000366210938,166.55331420898438,142200,,,,,,,,
2020-07-06,175.8000030517578,177.22000122070312,175.17999267578125,176.00999450683594,170.27792358398438,214000,,,,,,,,
2020-07-07,176.44000244140625,176.75,173.1999969482422,173.50999450683594,167.8593292236328,146600,,,,,,,,
2020-07-08,175.5800018310547,176.60000610351562,174.02000427246094,175.91000366210938,170.18118286132812,190100,,,,,,,,
2020-07-09,177.1999969482422,177.6300048828125,174.47999572753906,177.55999755859375,171.77745056152344,274200,,,,,,,,
2020-07-10,178.22000122070312,179.3000030517578,176.58999633789062,179.0,173.17054748535156,149400,,,,,,,,
2020-07-13,179.5,180.35000610351562,175.8699951171875,176.3300018310547,170.58749389648438,330800,,,,,,,,
2020-07-14,174.27000427246094,178.1699981689453,174.22000122070312,178.10000610351562,172.2998809814453,172600,,,,,,,,
2020-07-15,179.11000061035156,180.41799926757812,178.1999969482422,179.0,173.17054748535156,148700,,,,,,,,
2020-07-16,177.16000366210938,177.97999572753906,176.4600067138672,177.38999938964844,171.61297607421875,107000,,,,,,,,
2020-07-17,177.24000549316406,177.68699645996094,175.49000549316406,177.55999755859375,171.77745056152344,116200,,,,,,,,
2020-07-20,178.3000030517578,181.4149932861328,178.00999450683594,180.7899932861328,174.90223693847656,155400,,,,,,,,
2020-07-21,182.25999450683594,183.0500030517578,180.49000549316406,180.85000610351562,174.96029663085938,160700,,,,,,,,
2020-07-22,182.67999267578125,183.5,181.3300018310547,183.02999877929688,177.06930541992188,115500,,,,,,,,
2020-07-23,184.0,185.36000061035156,181.75999450683594,182.17999267578125,176.24697875976562,243700,,,,,,,,
2020-07-24,179.63999938964844,180.41000366210938,178.3000030517578,179.19000244140625,173.3543701171875,129400,,,,,,,,
2020-07-27,181.3300018310547,182.67999267578125,179.0050048828125,179.92999267578125,174.0702667236328,301900,,,,,,,,
2020-07-28,179.0,180.1649932861328,178.44000244140625,178.88999938964844,173.06410217285156,95400,,,,,,,,
2020-07-29,180.50999450683594,182.39999389648438,179.91000366210938,182.1999969482422,176.26634216308594,152900,,,,,,,,
2020-07-30,178.27999877929688,181.52999877929688,178.02999877929688,181.02000427246094,175.12477111816406,145300,,,,,,,,
2020-07-31,180.99000549316406,181.8300018310547,178.0500030517578,181.6999969482422,175.78260803222656,270900,,,,,,,,
2020-08-03,181.55999755859375,189.25999450683594,180.33999633789062,186.4499969482422,180.3779296875,413300,,,,,,,,
2020-08-04,182.52999877929688,187.0850067138672,182.2100067138672,185.50999450683594,179.4685516357422,483300,,,,,,,,
2020-08-05,188.0,188.85000610351562,186.19000244140625,186.72999572753906,180.6488037109375,360500,,,,,,,,
2020-08-06,185.74000549316406,187.41000366210938,185.13999938964844,186.63999938964844,180.56175231933594,126900,,,,,,,,
2020-08-07,186.5399932861328,187.27999877929688,184.47999572753906,185.9499969482422,179.89418029785156,119900,,,,,,,,
2020-08-10,183.8800048828125,184.8300018310547,182.77999877929688,184.25,178.24957275390625,149900,,,,,,,,
2020-08-11,187.8000030517578,189.2050018310547,185.32000732421875,185.49000549316406,179.44920349121094,229500,,,,,,,,
2020-08-12,191.05999755859375,193.8300018310547,190.6199951171875,192.6300048828125,186.35665893554688,369300,,,,,,,,
2020-08-13,193.7100067138672,196.52999877929688,193.5,194.32000732421875,187.99163818359375,245500,,,,,,,,
2020-08-14,194.80999755859375,195.41000366210938,193.1999969482422,194.3000030517578,187.9722900390625,228000,,,,,,,,
2020-08-17,195.8699951171875,198.5500030517578,195.80999755859375,197.19000244140625,190.76815795898438,223200,,,,,,,,
2020-08-18,199.0,199.6199951171875,196.1300048828125,196.3000030517578,189.9071502685547,139000,,,,,,,,
2020-08-19,197.10000610351562,197.10000610351562,194.42999267578125,194.7100067138672,188.36892700195312,152500,,,,,,,,
2020-08-20,192.4600067138672,195.44000244140625,192.1820068359375,195.02000427246094,188.6688232421875,114200,,,,,,,,
2020-08-21,191.6199951171875,194.6199951171875,191.5399932861328,193.80999755859375,187.49822998046875,127200,,,,,,,,
2020-08-24,197.3800048828125,197.3800048828125,194.9669952392578,195.42999267578125,189.06546020507812,101600,,,,,,,,
2020-08-25,198.27000427246094,198.2949981689453,195.47000122070312,197.30999755859375,190.8842315673828,87600,,,,,,,,
2020-08-26,196.05999755859375,199.97000122070312,196.0,199.2899932861328,192.7997589111328,215500,,,,,,,,
2020-08-27,198.4600067138672,198.5500030517578,194.30999755859375,195.50999450683594,189.14285278320312,189700,,,,,,,,
2020-08-28,196.11000061035156,196.7100067138672,195.2449951171875,196.3000030517578,189.9071502685547,91900,,,,,,,,
2020-08-31,195.67999267578125,196.17999267578125,194.27999877929688,194.75,188.40760803222656,102000,,,,,,,,
2020-09-01,194.22999572753906,195.66000366210938,193.55999755859375,195.57000732421875,189.20091247558594,164900,,,,,,,,
2020-09-02,197.5500030517578,197.5500030517578,195.00999450683594,196.69000244140625,190.28443908691406,304700,,,,,,,,
2020-09-03,196.10000610351562,196.10000610351562,190.0,190.97000122070312,184.750732421875,313800,,,,,,,,
2020-09-04,191.9499969482422,192.9600067138672,187.13999938964844,191.74000549316406,185.4956512451172,137600,,,,,,,,
2020-09-08,186.5399932861328,190.58999633789062,185.83999633789062,185.83999633789062,179.7877960205078,222100,,,,,,,,
2020-09-09,189.02000427246094,191.7899932861328,188.67999267578125,189.4199981689453,183.25119018554688,161100,,,,,,,,
2020-09-10,190.0,191.197998046875,187.52999877929688,187.86000061035156,181.74200439453125,188400,,,,,,,,
2020-09-11,190.6999969482422,192.25,189.61000061035156,191.72000122070312,185.47628784179688,215800,,,,,,,,
2020-09-14,191.7899932861328,193.02000427246094,191.02000427246094,191.99000549316406,185.7375030517578,233800,,,,,,,,
2020-09-15,194.47000122070312,194.75999450683594,191.27499389648438,191.5800018310547,185.34085083007812,94500,,,,,,,,
2020-09-16,192.02999877929688,192.4199981689453,188.47000122070312,188.85000610351562,182.69976806640625,139100,,,,,,,,
2020-09-17,187.91000366210938,190.92999267578125,187.74000549316406,190.13999938964844,183.94776916503906,93100,,,,,,,,
2020-09-18,188.6699981689453,189.75999450683594,186.6999969482422,187.9199981689453,181.800048828125,122000,,,,,,,,
2020-09-21,183.89999389648438,184.4199981689453,180.66000366210938,184.10000610351562,178.1044464111328,169500,,,,,,,,
2020-09-22,183.0500030517578,183.8800048828125,181.9739990234375,183.3000030517578,177.3305206298828,154300,,,,,,,,
2020-09-23,183.44000244140625,184.17999267578125,181.2899932861328,181.5800018310547,175.66653442382812,125100,,,,,,,,
2020-09-24,182.00999450683594,184.75999450683594,180.8000030517578,182.8300018310547,176.87582397460938,142800,,,,,,,,
2020-09-25,179.25,182.07000732421875,178.94000244140625,181.25,175.3472900390625,155500,,,,,,,,
2020-09-28,183.86000061035156,184.07000732421875,182.94000244140625,183.27999877929688,177.3111572265625,124900,,,,,,,,
2020-09-29,183.6300048828125,184.27000427246094,182.10000610351562,182.35000610351562,176.4114532470703,120600,,,,,,,,
2020-09-30,182.85000610351562,185.19500732421875,182.35000610351562,184.08999633789062,178.0947723388672,249800,,,,,,,,
2020-10-01,184.49000549316406,185.0800018310547,182.9199981689453,184.60000610351562,178.5881805419922,183600,,,,,,,,
2020-10-02,180.58999633789062,182.46499633789062,180.55499267578125,180.8699951171875,174.97964477539062,186800,,,,,,,,
2020-10-05,181.25,182.75,180.63999938964844,182.6300048828125,176.6823272705078,133300,,,,,,,,
2020-10-06,181.2899932861328,181.49000549316406,176.02999877929688,176.49000549316406,170.74227905273438,345200,,,,,,,,
2020-10-07,180.5399932861328,184.61000061035156,180.47999572753906,183.39999389648438,177.42723083496094,441100,,,,,,,,
2020-10-08,182.27999877929688,182.8300018310547,180.97000122070312,181.32000732421875,175.4149932861328,212900,,,,,,,,
2020-10-09,181.7899932861328,183.39999389648438,181.22000122070312,182.83999633789062,176.88548278808594,140100,,,,,,,,
2020-10-12,184.74000549316406,185.58999633789062,184.1199951171875,184.89999389648438,178.87840270996094,159000,,,,,,,,
2020-10-13,185.8000030517578,185.8000030517578,183.50999450683594,184.19000244140625,178.1915283203125,119200,,,,,,,,
2020-10-14,185.99000549316406,186.86000061035156,183.88499450683594,185.75999450683594,179.71038818359375,259300,,,,,,,,
2020-10-15,181.74000549316406,188.6199951171875,181.72999572753906,187.7100067138672,181.59689331054688,542600,,,,,,,,
2020-10-16,191.05999755859375,194.32000732421875,190.8800048828125,192.52000427246094,186.250244140625,500400,,,,,,,,
2020-10-19,192.52999877929688,193.0,188.82000732421875,189.3699951171875,183.2028350830078,285000,,,,,,,,
2020-10-20,192.33999633789062,194.3699951171875,191.9199981689453,192.5399932861328,186.26959228515625,182400,,,,,,,,
2020-10-21,189.77999877929688,192.08999633789062,189.3300018310547,189.92999267578125,183.7445831298828,221600,,,,,,,,
2020-10-22,189.1999969482422,191.7899932861328,188.66000366210938,190.10000610351562,183.9090576171875,306600,,,,,,,,
2020-10-23,190.50999450683594,190.9600067138672,188.49000549316406,189.97000122070312,183.7832794189453,204700,,,,,,,,
2020-10-26,186.05999755859375,186.64999389648438,184.38999938964844,185.4199981689453,179.3814697265625,223000,,,,,,,,
2020-10-27,186.7100067138672,186.7100067138672,184.8300018310547,185.33999633789062,179.3040771484375,240100,,,,,,,,
2020-10-28,179.1199951171875,180.55999755859375,177.0,177.1199951171875,171.3517608642578,395400,,,,,,,,
2020-10-29,177.10000610351562,179.84500122070312,176.28700256347656,178.57000732421875,172.7545623779297,190600,,,,,,,,
2020-10-30,178.41000366210938,179.3000030517578,176.7100067138672,178.4199981689453,172.60943603515625,228500,,,,,,,,
2020-11-02,180.6999969482422,183.77999877929688,180.69000244140625,183.17999267578125,177.21441650390625,337600,,,,,,,,
2020-11-03,192.99000549316406,198.1999969482422,191.65499877929688,196.00999450683594,189.6265869140625,671100,,,,,,,,
2020-11-04,202.10000610351562,203.2899932861328,199.6999969482422,202.1999969482422,195.614990234375,491300,,,,,,,,
2020-11-05,204.17999267578125,207.25999450683594,203.4499969482422,207.08999633789062,200.3457489013672,379400,,,,,,,,
2020-11-06,207.0,208.94000244140625,206.5,208.0,201.2261199951172,481600,,,,,,,,
2020-11-09,212.6999969482422,213.47999572753906,205.3699951171875,205.8000030517578,199.0977783203125,399200,,,,,,,,
2020-11-10,203.4600067138672,205.58999633789062,202.35000610351562,204.60000610351562,197.93682861328125,194200,,,,,,,,
2020-11-11,207.82000732421875,210.05999755859375,207.82000732421875,209.27000427246094,202.45474243164062,195900,,,,,,,,
2020-11-12,208.85000610351562,209.1999969482422,204.0399932861328,205.47999572753906,198.78819274902344,295500,,,,,,,,
2020-11-13,208.05999755859375,208.50999450683594,205.5,206.69000244140625,199.95877075195312,777800,,,,,,,,
2020-11-16,208.5,208.9199981689453,205.6999969482422,207.6699981689453,200.90684509277344,274100,,,,,,,,
2020-11-17,210.7100067138672,212.00999450683594,209.61000061035156,210.35000610351562,203.4995880126953,302400,,,,,,,,
2020-11-18,214.50999450683594,215.47999572753906,212.7899932861328,214.02999877929688,207.05972290039062,443700,,,,,,,,
2020-11-19,212.4600067138672,214.1699981689453,211.89999389648438,214.1699981689453,207.19517517089844,195500,,,,,,,,
2020-11-20,211.9199981689453,212.75,209.02999877929688,209.74000549316406,202.90945434570312,200200,,,,,,,,
2020-11-23,210.64999389648438,211.19000244140625,207.89199829101562,209.9600067138672,203.12228393554688,191900,,,,,,,,
2020-11-24,210.0,211.6199951171875,208.64999389648438,210.3000030517578,203.4512176513672,243100,,,,,,,,
2020-11-25,211.27999877929688,213.0800018310547,210.8300018310547,212.38999938964844,205.47314453125,144100,,,,,,,,
2020-11-27,212.74000549316406,213.6699981689453,212.61000061035156,212.74000549316406,205.81175231933594,150300,,,,,,,,
2020-11-30,214.55999755859375,214.55999755859375,210.6999969482422,211.11000061035156,204.2348175048828,258400,,,,,,,,
2020-12-01,212.58999633789062,214.9499969482422,212.33999633789062,214.38999938964844,207.4080047607422,255500,,,,,,,,
2020-12-02,213.57000732421875,215.19000244140625,212.25999450683594,214.77000427246094,207.775634765625,169400,,,,,,,,
2020-12-03,215.39999389648438,216.5,214.6999969482422,215.35000610351562,208.3367462158203,274400,,,,,,,,
2020-12-04,212.1999969482422,212.75999450683594,209.8489990234375,210.33999633789062,203.48989868164062,555100,,,,,,,,
2020-12-07,209.80999755859375,211.89500427246094,209.47000122070312,210.66000366210938,203.7994842529297,251200,,,,,,,,
2020-12-08,210.52000427246094,215.94000244140625,210.5,214.0,207.03070068359375,244000,,,,,,,,
2020-12-09,216.67999267578125,217.49000549316406,213.55999755859375,214.9499969482422,207.94976806640625,285900,,,,,,,,
2020-12-10,213.42999267578125,215.1649932861328,212.22500610351562,213.92999267578125,206.96298217773438,268400,,,,,,,,
2020-12-11,213.07000732421875,215.3699951171875,212.8000030517578,214.88999938964844,207.89170837402344,217400,,,,,,,,
2020-12-14,217.35000610351562,218.72000122070312,215.7899932861328,216.39999389648438,209.3525390625,233800,,,,,,,,
2020-12-15,220.24000549316406,222.0500030517578,219.5,221.02999877929688,213.83175659179688,256400,,,,,,,,
