date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ORLA')","('high', 'ORLA')","('low', 'ORLA')","('close', 'ORLA')","('adj_close', 'ORLA')","('volume', 'ORLA')","('currency', '')"
2020-01-27,1.7960000038146973,1.7960000038146973,1.7949999570846558,1.7960000038146973,1.7960000038146973,10000,,,,,,,,
2020-01-28,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,0,,,,,,,,
2020-01-29,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,0,,,,,,,,
2020-01-30,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,0,,,,,,,,
2020-01-31,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,0,,,,,,,,
2020-02-03,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,1.7960000038146973,0,,,,,,,,
2020-02-04,1.8869999647140503,1.8869999647140503,1.809999942779541,1.809999942779541,1.809999942779541,2100,,,,,,,,
2020-02-05,1.8320000171661377,1.8320000171661377,1.8320000171661377,1.8320000171661377,1.8320000171661377,5000,,,,,,,,
2020-02-06,1.843999981880188,1.843999981880188,1.843999981880188,1.843999981880188,1.843999981880188,200,,,,,,,,
2020-02-07,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,10000,,,,,,,,
2020-02-10,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,0,,,,,,,,
2020-02-11,1.809000015258789,1.809000015258789,1.809000015258789,1.809000015258789,1.809000015258789,500,,,,,,,,
2020-02-12,1.7309999465942383,1.7309999465942383,1.7309999465942383,1.7309999465942383,1.7309999465942383,200,,,,,,,,
2020-02-13,1.7309999465942383,1.7309999465942383,1.7309999465942383,1.7309999465942383,1.7309999465942383,0,,,,,,,,
2020-02-14,1.7309999465942383,1.7309999465942383,1.7309999465942383,1.7309999465942383,1.7309999465942383,0,,,,,,,,
2020-02-18,1.781000018119812,1.8459999561309814,1.75,1.8200000524520874,1.8200000524520874,5500,,,,,,,,
2020-02-19,1.7940000295639038,1.7940000295639038,1.7799999713897705,1.7799999713897705,1.7799999713897705,3500,,,,,,,,
2020-02-20,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,0,,,,,,,,
2020-02-21,1.8519999980926514,1.9600000381469727,1.8519999980926514,1.9600000381469727,1.9600000381469727,10100,,,,,,,,
2020-02-24,2.0,2.0,1.8639999628067017,1.8639999628067017,1.8639999628067017,700,,,,,,,,
2020-02-25,1.8639999628067017,1.8639999628067017,1.8639999628067017,1.8639999628067017,1.8639999628067017,0,,,,,,,,
2020-02-26,1.8020000457763672,1.8669999837875366,1.8020000457763672,1.8669999837875366,1.8669999837875366,14500,,,,,,,,
2020-02-27,1.784000039100647,1.8539999723434448,1.784000039100647,1.8539999723434448,1.8539999723434448,1600,,,,,,,,
2020-02-28,1.7059999704360962,1.7059999704360962,1.4980000257492065,1.6920000314712524,1.6920000314712524,17900,,,,,,,,
2020-03-02,1.74399995803833,1.74399995803833,1.7200000286102295,1.7200000286102295,1.7200000286102295,6100,,,,,,,,
2020-03-03,1.7269999980926514,1.7740000486373901,1.6399999856948853,1.746999979019165,1.746999979019165,26600,,,,,,,,
2020-03-04,1.75,1.75,1.6959999799728394,1.6959999799728394,1.6959999799728394,1600,,,,,,,,
2020-03-05,1.6230000257492065,1.6230000257492065,1.6230000257492065,1.6230000257492065,1.6230000257492065,400,,,,,,,,
2020-03-06,1.6230000257492065,1.6230000257492065,1.6230000257492065,1.6230000257492065,1.6230000257492065,0,,,,,,,,
2020-03-09,1.6069999933242798,1.6069999933242798,1.5920000076293945,1.5920000076293945,1.5920000076293945,8000,,,,,,,,
2020-03-10,1.649999976158142,1.649999976158142,1.5099999904632568,1.5099999904632568,1.5099999904632568,6100,,,,,,,,
2020-03-11,1.5329999923706055,1.5460000038146973,1.4630000591278076,1.4630000591278076,1.4630000591278076,11500,,,,,,,,
2020-03-12,1.3359999656677246,1.3359999656677246,1.3279999494552612,1.3279999494552612,1.3279999494552612,5400,,,,,,,,
2020-03-13,1.2899999618530273,1.2899999618530273,1.1950000524520874,1.1950000524520874,1.1950000524520874,11900,,,,,,,,
2020-03-16,1.11899995803833,1.2599999904632568,1.11899995803833,1.253000020980835,1.253000020980835,4400,,,,,,,,
2020-03-17,1.2039999961853027,1.2400000095367432,1.1399999856948853,1.1399999856948853,1.1399999856948853,24500,,,,,,,,
2020-03-18,1.253999948501587,1.253999948501587,1.0959999561309814,1.1779999732971191,1.1779999732971191,5500,,,,,,,,
2020-03-19,1.1749999523162842,1.1749999523162842,1.1740000247955322,1.1740000247955322,1.1740000247955322,1000,,,,,,,,
2020-03-20,1.1729999780654907,1.1729999780654907,1.149999976158142,1.159999966621399,1.159999966621399,17800,,,,,,,,
2020-03-23,1.340999960899353,1.5,1.3339999914169312,1.399999976158142,1.399999976158142,9400,,,,,,,,
2020-03-24,1.524999976158142,1.5499999523162842,1.524999976158142,1.5499999523162842,1.5499999523162842,11000,,,,,,,,
2020-03-25,1.5809999704360962,1.5839999914169312,1.5410000085830688,1.5499999523162842,1.5499999523162842,3300,,,,,,,,
2020-03-26,1.600000023841858,1.6549999713897705,1.5609999895095825,1.5640000104904175,1.5640000104904175,67700,,,,,,,,
2020-03-27,1.4270000457763672,1.4270000457763672,1.4270000457763672,1.4270000457763672,1.4270000457763672,800,,,,,,,,
2020-03-30,1.4500000476837158,1.4500000476837158,1.4220000505447388,1.4220000505447388,1.4220000505447388,1700,,,,,,,,
2020-03-31,1.399999976158142,1.4359999895095825,1.3899999856948853,1.4359999895095825,1.4359999895095825,10800,,,,,,,,
2020-04-01,1.4149999618530273,1.4149999618530273,1.4149999618530273,1.4149999618530273,1.4149999618530273,100,,,,,,,,
2020-04-02,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,500,,,,,,,,
2020-04-03,1.4600000381469727,1.4600000381469727,1.437000036239624,1.437000036239624,1.437000036239624,2100,,,,,,,,
2020-04-06,1.437000036239624,1.437000036239624,1.437000036239624,1.437000036239624,1.437000036239624,0,,,,,,,,
2020-04-07,1.6139999628067017,1.6380000114440918,1.4509999752044678,1.4529999494552612,1.4529999494552612,47100,,,,,,,,
2020-04-08,1.531999945640564,1.565000057220459,1.531999945640564,1.559999942779541,1.559999942779541,6300,,,,,,,,
2020-04-09,1.625,1.7000000476837158,1.6119999885559082,1.6360000371932983,1.6360000371932983,53600,,,,,,,,
2020-04-13,1.659999966621399,1.6740000247955322,1.6399999856948853,1.6640000343322754,1.6640000343322754,18200,,,,,,,,
2020-04-14,1.6799999475479126,1.75,1.6399999856948853,1.7430000305175781,1.7430000305175781,44200,,,,,,,,
2020-04-15,1.656000018119812,1.74399995803833,1.6410000324249268,1.74399995803833,1.74399995803833,2700,,,,,,,,
2020-04-16,1.7100000381469727,1.7100000381469727,1.6970000267028809,1.6970000267028809,1.6970000267028809,3100,,,,,,,,
2020-04-17,1.7289999723434448,1.7599999904632568,1.7289999723434448,1.7489999532699585,1.7489999532699585,11300,,,,,,,,
2020-04-20,1.7580000162124634,1.8200000524520874,1.75,1.8029999732971191,1.8029999732971191,25100,,,,,,,,
2020-04-21,1.7940000295639038,2.0799999237060547,1.7940000295639038,2.072000026702881,2.072000026702881,36600,,,,,,,,
2020-04-22,2.132999897003174,2.132999897003174,2.0269999504089355,2.0999999046325684,2.0999999046325684,286900,,,,,,,,
2020-04-23,2.1019999980926514,2.243000030517578,2.1019999980926514,2.2219998836517334,2.2219998836517334,126300,,,,,,,,
2020-04-24,2.2100000381469727,2.2300000190734863,2.2100000381469727,2.2300000190734863,2.2300000190734863,8200,,,,,,,,
2020-04-27,2.2009999752044678,2.384000062942505,2.2009999752044678,2.384000062942505,2.384000062942505,12400,,,,,,,,
2020-04-28,2.3540000915527344,2.440999984741211,2.2899999618530273,2.3929998874664307,2.3929998874664307,11800,,,,,,,,
2020-04-29,2.305000066757202,2.3519999980926514,2.302999973297119,2.3519999980926514,2.3519999980926514,3100,,,,,,,,
2020-04-30,2.3289999961853027,2.3910000324249268,2.2300000190734863,2.259999990463257,2.259999990463257,34200,,,,,,,,
2020-05-01,2.2739999294281006,2.311000108718872,2.2739999294281006,2.2920000553131104,2.2920000553131104,9200,,,,,,,,
2020-05-04,2.2720000743865967,2.430000066757202,2.2720000743865967,2.430000066757202,2.430000066757202,18800,,,,,,,,
2020-05-05,2.430000066757202,2.430000066757202,2.390000104904175,2.390000104904175,2.390000104904175,21300,,,,,,,,
2020-05-06,2.4059998989105225,2.4519999027252197,2.4059998989105225,2.450000047683716,2.450000047683716,13300,,,,,,,,
2020-05-07,2.4709999561309814,2.490000009536743,2.4049999713897705,2.424999952316284,2.424999952316284,2000,,,,,,,,
2020-05-08,2.427000045776367,2.549999952316284,2.427000045776367,2.5269999504089355,2.5269999504089355,10500,,,,,,,,
2020-05-11,2.5199999809265137,2.5480000972747803,2.5199999809265137,2.5299999713897705,2.5299999713897705,6200,,,,,,,,
2020-05-12,2.5450000762939453,2.559999942779541,2.493000030517578,2.5,2.5,17700,,,,,,,,
2020-05-13,2.4639999866485596,2.4649999141693115,2.436000108718872,2.440999984741211,2.440999984741211,5500,,,,,,,,
2020-05-14,2.4149999618530273,2.4149999618530273,2.4149999618530273,2.4149999618530273,2.4149999618530273,300,,,,,,,,
2020-05-15,2.619999885559082,2.697999954223633,2.619999885559082,2.690000057220459,2.690000057220459,9000,,,,,,,,
2020-05-18,2.690000057220459,2.690000057220459,2.690000057220459,2.690000057220459,2.690000057220459,0,,,,,,,,
2020-05-19,2.7330000400543213,2.8529999256134033,2.6760001182556152,2.8350000381469727,2.8350000381469727,37300,,,,,,,,
2020-05-20,2.819999933242798,2.9149999618530273,2.7300000190734863,2.7300000190734863,2.7300000190734863,26400,,,,,,,,
2020-05-21,2.7769999504089355,2.815000057220459,2.6089999675750732,2.697999954223633,2.697999954223633,28700,,,,,,,,
2020-05-22,2.7100000381469727,2.7230000495910645,2.5899999141693115,2.6480000019073486,2.6480000019073486,23100,,,,,,,,
2020-05-26,2.6440000534057617,2.6540000438690186,2.3499999046325684,2.450000047683716,2.450000047683716,48000,,,,,,,,
2020-05-27,2.377000093460083,2.434000015258789,2.309999942779541,2.434000015258789,2.434000015258789,14900,,,,,,,,
2020-05-28,2.4739999771118164,2.4800000190734863,2.4089999198913574,2.4570000171661377,2.4570000171661377,10300,,,,,,,,
2020-05-29,2.4769999980926514,2.4769999980926514,2.430000066757202,2.4679999351501465,2.4679999351501465,5600,,,,,,,,
2020-06-01,2.5239999294281006,2.5250000953674316,2.4679999351501465,2.490999937057495,2.490999937057495,31500,,,,,,,,
2020-06-02,2.4839999675750732,2.5,2.3940000534057617,2.4579999446868896,2.4579999446868896,9700,,,,,,,,
2020-06-03,2.4049999713897705,2.4049999713897705,2.3369998931884766,2.3369998931884766,2.3369998931884766,13600,,,,,,,,
2020-06-04,2.372999906539917,2.427999973297119,2.3429999351501465,2.380000114440918,2.380000114440918,6400,,,,,,,,
2020-06-05,2.3989999294281006,2.4000000953674316,2.3410000801086426,2.385999917984009,2.385999917984009,4200,,,,,,,,
2020-06-08,2.4200000762939453,2.4200000762939453,2.319999933242798,2.388000011444092,2.388000011444092,16100,,,,,,,,
2020-06-09,2.4000000953674316,2.4200000762939453,2.378000020980835,2.4100000858306885,2.4100000858306885,9000,,,,,,,,
2020-06-10,2.4100000858306885,2.5850000381469727,2.380000114440918,2.5420000553131104,2.5420000553131104,25600,,,,,,,,
2020-06-11,2.572999954223633,2.572999954223633,2.368000030517578,2.38100004196167,2.38100004196167,4800,,,,,,,,
2020-06-12,2.3949999809265137,2.4590001106262207,2.3949999809265137,2.4590001106262207,2.4590001106262207,4500,,,,,,,,
2020-06-15,2.3980000019073486,2.6549999713897705,2.322999954223633,2.6500000953674316,2.6500000953674316,8300,,,,,,,,
2020-06-16,2.5510001182556152,2.566999912261963,2.503000020980835,2.559999942779541,2.559999942779541,2500,,,,,,,,
2020-06-17,2.4800000190734863,2.4800000190734863,2.4619998931884766,2.4619998931884766,2.4619998931884766,1200,,,,,,,,
2020-06-18,2.493000030517578,2.5999999046325684,2.4639999866485596,2.5360000133514404,2.5360000133514404,5900,,,,,,,,
2020-06-19,2.571000099182129,2.640000104904175,2.571000099182129,2.640000104904175,2.640000104904175,20200,,,,,,,,
2020-06-22,2.687999963760376,2.7239999771118164,2.687999963760376,2.7149999141693115,2.7149999141693115,21300,,,,,,,,
2020-06-23,2.75,2.8610000610351562,2.7200000286102295,2.746999979019165,2.746999979019165,19100,,,,,,,,
2020-06-24,2.7279999256134033,2.7300000190734863,2.611999988555908,2.684000015258789,2.684000015258789,7100,,,,,,,,
2020-06-25,2.6649999618530273,2.700000047683716,2.6649999618530273,2.700000047683716,2.700000047683716,1300,,,,,,,,
2020-06-26,2.5820000171661377,2.700000047683716,2.549999952316284,2.700000047683716,2.700000047683716,16300,,,,,,,,
2020-06-29,2.700000047683716,2.7300000190734863,2.6500000953674316,2.703000068664551,2.703000068664551,20200,,,,,,,,
2020-06-30,2.734999895095825,2.880000114440918,2.734999895095825,2.809999942779541,2.809999942779541,7300,,,,,,,,
2020-07-01,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,0,,,,,,,,
2020-07-02,2.805000066757202,2.8299999237060547,2.799999952316284,2.802000045776367,2.802000045776367,11300,,,,,,,,
2020-07-06,2.799999952316284,2.871999979019165,2.799999952316284,2.8399999141693115,2.8399999141693115,16100,,,,,,,,
2020-07-07,2.890000104904175,2.9100000858306885,2.865999937057495,2.865999937057495,2.865999937057495,9000,,,,,,,,
2020-07-08,2.9200000762939453,3.049999952316284,2.9200000762939453,2.9700000286102295,2.9700000286102295,41700,,,,,,,,
2020-07-09,3.046999931335449,3.055999994277954,3.0220000743865967,3.0220000743865967,3.0220000743865967,2900,,,,,,,,
2020-07-10,2.9519999027252197,2.9549999237060547,2.9519999027252197,2.9549999237060547,2.9549999237060547,7000,,,,,,,,
2020-07-13,3.049999952316284,3.058000087738037,2.9590001106262207,2.9670000076293945,2.9670000076293945,15000,,,,,,,,
2020-07-14,2.8459999561309814,2.859999895095825,2.7920000553131104,2.8369998931884766,2.8369998931884766,18200,,,,,,,,
2020-07-15,2.861999988555908,2.861999988555908,2.808000087738037,2.809999942779541,2.809999942779541,5000,,,,,,,,
2020-07-16,2.7960000038146973,2.802999973297119,2.7100000381469727,2.7100000381469727,2.7100000381469727,2900,,,,,,,,
2020-07-17,2.7219998836517334,2.859999895095825,2.7109999656677246,2.859999895095825,2.859999895095825,2400,,,,,,,,
2020-07-20,2.924999952316284,3.111999988555908,2.924999952316284,3.0969998836517334,3.0969998836517334,42000,,,,,,,,
2020-07-21,3.117000102996826,3.506999969482422,3.1089999675750732,3.36299991607666,3.36299991607666,63300,,,,,,,,
2020-07-22,3.5,3.6110000610351562,3.4700000286102295,3.5959999561309814,3.5959999561309814,21500,,,,,,,,
2020-07-23,3.5899999141693115,3.671999931335449,3.496999979019165,3.671999931335449,3.671999931335449,7800,,,,,,,,
2020-07-24,3.6619999408721924,3.680000066757202,3.5789999961853027,3.5999999046325684,3.5999999046325684,32700,,,,,,,,
2020-07-27,3.9240000247955322,3.9800000190734863,3.677000045776367,3.6989998817443848,3.6989998817443848,50600,,,,,,,,
2020-07-28,3.6500000953674316,3.740999937057495,3.6500000953674316,3.700000047683716,3.700000047683716,18400,,,,,,,,
2020-07-29,3.6500000953674316,3.6500000953674316,3.5899999141693115,3.619999885559082,3.619999885559082,11900,,,,,,,,
2020-07-30,3.6040000915527344,3.7899999618530273,3.5969998836517334,3.7899999618530273,3.7899999618530273,26100,,,,,,,,
2020-07-31,3.8499999046325684,4.446000099182129,3.8499999046325684,4.229000091552734,4.229000091552734,331900,,,,,,,,
2020-08-03,4.349999904632568,4.599999904632568,4.349999904632568,4.599999904632568,4.599999904632568,7900,,,,,,,,
2020-08-04,4.489999771118164,4.815999984741211,4.489999771118164,4.619999885559082,4.619999885559082,117100,,,,,,,,
2020-08-05,4.75,5.124000072479248,4.71999979019165,5.0970001220703125,5.0970001220703125,228600,,,,,,,,
2020-08-06,5.331999778747559,5.349999904632568,5.0,5.188000202178955,5.188000202178955,261000,,,,,,,,
2020-08-07,4.886000156402588,5.070000171661377,4.886000156402588,5.000999927520752,5.000999927520752,15400,,,,,,,,
2020-08-10,5.044000148773193,5.172999858856201,5.044000148773193,5.172999858856201,5.172999858856201,39600,,,,,,,,
2020-08-11,4.909999847412109,4.909999847412109,4.568999767303467,4.5929999351501465,4.5929999351501465,55000,,,,,,,,
2020-08-12,4.679999828338623,4.956999778747559,4.679999828338623,4.920000076293945,4.920000076293945,34600,,,,,,,,
2020-08-13,4.993000030517578,4.997000217437744,4.822000026702881,4.829999923706055,4.829999923706055,59500,,,,,,,,
2020-08-14,5.289999961853027,5.289999961853027,5.150000095367432,5.244999885559082,5.244999885559082,35400,,,,,,,,
2020-08-17,5.363999843597412,5.363999843597412,5.169000148773193,5.188000202178955,5.188000202178955,37800,,,,,,,,
2020-08-18,5.296000003814697,5.296000003814697,4.914000034332275,5.004000186920166,5.004000186920166,46100,,,,,,,,
2020-08-19,5.0279998779296875,5.0279998779296875,4.820000171661377,4.874000072479248,4.874000072479248,8100,,,,,,,,
2020-08-20,4.859000205993652,4.982999801635742,4.820000171661377,4.929999828338623,4.929999828338623,39700,,,,,,,,
2020-08-21,4.85099983215332,4.860000133514404,4.5970001220703125,4.630000114440918,4.630000114440918,9600,,,,,,,,
2020-08-24,4.539000034332275,4.611000061035156,4.5,4.5370001792907715,4.5370001792907715,11900,,,,,,,,
2020-08-25,4.5,4.560999870300293,4.5,4.507999897003174,4.507999897003174,1100,,,,,,,,
2020-08-26,4.491000175476074,4.51800012588501,4.489999771118164,4.495999813079834,4.495999813079834,11400,,,,,,,,
2020-08-27,4.677999973297119,4.677999973297119,4.400000095367432,4.468999862670898,4.468999862670898,15000,,,,,,,,
2020-08-28,4.639999866485596,4.639999866485596,4.493000030517578,4.51200008392334,4.51200008392334,31400,,,,,,,,
2020-08-31,4.540999889373779,4.550000190734863,4.427999973297119,4.445000171661377,4.445000171661377,42300,,,,,,,,
2020-09-01,4.5,4.5,4.420000076293945,4.420000076293945,4.420000076293945,27900,,,,,,,,
2020-09-02,4.400000095367432,4.400000095367432,4.165999889373779,4.230000019073486,4.230000019073486,22800,,,,,,,,
2020-09-03,4.093999862670898,4.25,3.950000047683716,4.203999996185303,4.203999996185303,65400,,,,,,,,
2020-09-04,4.119999885559082,4.247000217437744,4.043000221252441,4.202000141143799,4.202000141143799,57000,,,,,,,,
2020-09-08,4.047999858856201,4.238999843597412,4.047999858856201,4.131999969482422,4.131999969482422,116200,,,,,,,,
2020-09-09,4.090000152587891,4.366000175476074,4.090000152587891,4.335000038146973,4.335000038146973,8700,,,,,,,,
2020-09-10,4.329999923706055,4.329999923706055,4.188000202178955,4.188000202178955,4.188000202178955,17100,,,,,,,,
2020-09-11,4.260000228881836,4.260000228881836,4.230000019073486,4.230000019073486,4.230000019073486,4000,,,,,,,,
2020-09-14,4.199999809265137,4.623000144958496,4.199999809265137,4.489999771118164,4.489999771118164,47100,,,,,,,,
2020-09-15,4.579999923706055,4.579999923706055,4.334000110626221,4.369999885559082,4.369999885559082,16000,,,,,,,,
2020-09-16,4.395999908447266,4.624000072479248,4.309999942779541,4.501999855041504,4.501999855041504,74700,,,,,,,,
2020-09-17,4.454999923706055,4.480000019073486,4.340000152587891,4.389999866485596,4.389999866485596,27600,,,,,,,,
2020-09-18,4.4039998054504395,4.679999828338623,4.4039998054504395,4.449999809265137,4.449999809265137,38500,,,,,,,,
2020-09-21,4.390999794006348,4.441999912261963,3.9100000858306885,3.950000047683716,3.950000047683716,71200,,,,,,,,
2020-09-22,3.9200000762939453,3.947999954223633,3.7799999713897705,3.7990000247955322,3.7990000247955322,47100,,,,,,,,
2020-09-23,3.759999990463257,3.759999990463257,3.6019999980926514,3.630000114440918,3.630000114440918,61000,,,,,,,,
2020-09-24,3.5940001010894775,3.8329999446868896,3.5429999828338623,3.808000087738037,3.808000087738037,89500,,,,,,,,
2020-09-25,3.7699999809265137,3.9000000953674316,3.740000009536743,3.872999906539917,3.872999906539917,29900,,,,,,,,
2020-09-28,3.9200000762939453,3.927999973297119,3.799999952316284,3.8320000171661377,3.8320000171661377,21300,,,,,,,,
2020-09-29,3.8459999561309814,4.068999767303467,3.799999952316284,4.0,4.0,60000,,,,,,,,
2020-09-30,3.9800000190734863,3.999000072479248,3.8459999561309814,3.930000066757202,3.930000066757202,15700,,,,,,,,
2020-10-01,4.059999942779541,4.059999942779541,3.9489998817443848,3.9630000591278076,3.9630000591278076,11500,,,,,,,,
2020-10-02,3.994999885559082,3.994999885559082,3.859999895095825,3.9560000896453857,3.9560000896453857,3500,,,,,,,,
2020-10-05,4.126999855041504,4.126999855041504,3.9240000247955322,4.0,4.0,7000,,,,,,,,
2020-10-06,4.031000137329102,4.031000137329102,3.7899999618530273,3.7899999618530273,3.7899999618530273,30500,,,,,,,,
2020-10-07,3.815000057220459,3.9600000381469727,3.815000057220459,3.8499999046325684,3.8499999046325684,18400,,,,,,,,
2020-10-08,3.98799991607666,4.0,3.927000045776367,3.98799991607666,3.98799991607666,34900,,,,,,,,
2020-10-09,4.201000213623047,4.686999797821045,4.201000213623047,4.534999847412109,4.534999847412109,78900,,,,,,,,
2020-10-12,4.534999847412109,4.534999847412109,4.534999847412109,4.534999847412109,4.534999847412109,0,,,,,,,,
2020-10-13,4.550000190734863,4.563000202178955,4.269999980926514,4.275000095367432,4.275000095367432,55700,,,,,,,,
2020-10-14,4.355000019073486,4.420000076293945,4.28000020980835,4.355999946594238,4.355999946594238,74100,,,,,,,,
2020-10-15,4.2729997634887695,4.340000152587891,4.191999912261963,4.25,4.25,66200,,,,,,,,
2020-10-16,4.28000020980835,4.28000020980835,4.111000061035156,4.126999855041504,4.126999855041504,26100,,,,,,,,
2020-10-19,4.163000106811523,4.322000026702881,4.109000205993652,4.111000061035156,4.111000061035156,64800,,,,,,,,
2020-10-20,4.1479997634887695,4.269999980926514,4.139999866485596,4.239999771118164,4.239999771118164,50400,,,,,,,,
2020-10-21,4.24399995803833,4.257999897003174,4.170000076293945,4.208000183105469,4.208000183105469,25300,,,,,,,,
2020-10-22,4.181000232696533,4.190000057220459,4.046000003814697,4.050000190734863,4.050000190734863,37600,,,,,,,,
2020-10-23,4.053999900817871,4.14900016784668,4.053999900817871,4.132999897003174,4.132999897003174,24000,,,,,,,,
2020-10-26,4.0920000076293945,4.119999885559082,3.9800000190734863,4.091000080108643,4.091000080108643,83100,,,,,,,,
2020-10-27,4.0279998779296875,4.099999904632568,3.8259999752044678,4.050000190734863,4.050000190734863,35600,,,,,,,,
2020-10-28,3.9000000953674316,3.9000000953674316,3.5810000896453857,3.763000011444092,3.763000011444092,268600,,,,,,,,
2020-10-29,3.740000009536743,3.9820001125335693,3.700000047683716,3.9600000381469727,3.9600000381469727,123800,,,,,,,,
2020-10-30,3.9560000896453857,4.051000118255615,3.799999952316284,4.026000022888184,4.026000022888184,126600,,,,,,,,
2020-11-02,4.216000080108643,4.4770002365112305,4.119999885559082,4.4770002365112305,4.4770002365112305,111100,,,,,,,,
2020-11-03,4.521999835968018,4.810999870300293,4.521999835968018,4.620999813079834,4.620999813079834,114500,,,,,,,,
2020-11-04,4.636000156402588,4.690000057220459,4.579999923706055,4.690000057220459,4.690000057220459,69000,,,,,,,,
2020-11-05,4.894999980926514,5.269999980926514,4.894999980926514,5.199999809265137,5.199999809265137,169200,,,,,,,,
2020-11-06,5.215000152587891,5.533999919891357,5.190000057220459,5.533999919891357,5.533999919891357,81300,,,,,,,,
2020-11-09,5.080999851226807,5.135000228881836,4.920000076293945,5.002999782562256,5.002999782562256,155600,,,,,,,,
2020-11-10,4.955999851226807,4.955999851226807,4.599999904632568,4.61899995803833,4.61899995803833,172100,,,,,,,,
2020-11-11,4.604000091552734,4.800000190734863,4.584000110626221,4.800000190734863,4.800000190734863,148600,,,,,,,,
2020-11-12,4.739999771118164,4.869999885559082,4.739999771118164,4.869999885559082,4.869999885559082,55600,,,,,,,,
2020-11-13,5.074999809265137,5.139999866485596,4.880000114440918,4.934000015258789,4.934000015258789,35300,,,,,,,,
2020-11-16,4.933000087738037,4.949999809265137,4.785999774932861,4.8429999351501465,4.8429999351501465,19900,,,,,,,,
2020-11-17,4.929999828338623,4.980999946594238,4.710000038146973,4.710000038146973,4.710000038146973,4400,,,,,,,,
2020-11-18,4.590000152587891,4.75600004196167,4.432000160217285,4.742000102996826,4.742000102996826,43600,,,,,,,,
2020-11-19,4.65500020980835,4.65500020980835,4.510000228881836,4.618000030517578,4.618000030517578,12200,,,,,,,,
2020-11-20,4.659999847412109,4.690000057220459,4.550000190734863,4.564000129699707,4.564000129699707,25900,,,,,,,,
2020-11-23,4.590000152587891,4.614999771118164,4.328999996185303,4.604000091552734,4.604000091552734,103500,,,,,,,,
2020-11-24,4.385000228881836,4.651000022888184,4.3520002365112305,4.604000091552734,4.604000091552734,48000,,,,,,,,
2020-11-25,4.579999923706055,4.769999980926514,4.579999923706055,4.749000072479248,4.749000072479248,26700,,,,,,,,
2020-11-27,4.739999771118164,4.9039998054504395,4.739999771118164,4.791999816894531,4.791999816894531,25700,,,,,,,,
