date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HDB')","('high', 'HDB')","('low', 'HDB')","('close', 'HDB')","('adj_close', 'HDB')","('volume', 'HDB')","('currency', '')"
2020-01-31,28.670000076293945,28.80500030517578,28.469999313354492,28.639999389648438,26.603931427001953,4714000,,,,,,,,
2020-02-03,28.604999542236328,28.854999542236328,28.53499984741211,28.780000686645508,26.733978271484375,3488000,,,,,,,,
2020-02-04,29.260000228881836,29.719999313354492,29.2549991607666,29.475000381469727,27.379568099975586,3540800,,,,,,,,
2020-02-05,29.889999389648438,29.895000457763672,29.34000015258789,29.489999771118164,27.393503189086914,3519000,,,,,,,,
2020-02-06,29.690000534057617,29.809999465942383,29.565000534057617,29.790000915527344,27.67217445373535,2065600,,,,,,,,
2020-02-07,29.610000610351562,29.709999084472656,29.364999771118164,29.3799991607666,27.291322708129883,1897400,,,,,,,,
2020-02-10,29.325000762939453,29.610000610351562,29.325000762939453,29.424999237060547,27.3331241607666,1264000,,,,,,,,
2020-02-11,29.729999542236328,30.165000915527344,29.614999771118164,29.770000457763672,27.653596878051758,2359600,,,,,,,,
2020-02-12,29.985000610351562,30.06999969482422,29.7549991607666,29.905000686645508,27.77899742126465,1412400,,,,,,,,
2020-02-13,29.825000762939453,30.030000686645508,29.600000381469727,29.864999771118164,27.74184226989746,2421000,,,,,,,,
2020-02-14,29.475000381469727,29.5,29.225000381469727,29.3700008392334,27.282033920288086,2075800,,,,,,,,
2020-02-18,29.084999084472656,29.434999465942383,28.920000076293945,29.375,27.286678314208984,2715000,,,,,,,,
2020-02-19,29.485000610351562,29.510000228881836,29.114999771118164,29.219999313354492,27.142698287963867,2460800,,,,,,,,
2020-02-20,29.010000228881836,29.229999542236328,28.799999237060547,28.985000610351562,26.924406051635742,3225200,,,,,,,,
2020-02-21,28.899999618530273,29.03499984741211,28.59000015258789,28.760000228881836,26.715402603149414,2373200,,,,,,,,
2020-02-24,28.184999465942383,28.520000457763672,28.06999969482422,28.295000076293945,26.28345489501953,3728600,,,,,,,,
2020-02-25,28.6200008392334,28.704999923706055,27.850000381469727,27.860000610351562,25.87938117980957,3904000,,,,,,,,
2020-02-26,28.05500030517578,28.3799991607666,27.69499969482422,27.71500015258789,25.744691848754883,5098000,,,,,,,,
2020-02-27,27.739999771118164,27.915000915527344,27.40999984741211,27.4950008392334,25.54033088684082,7544400,,,,,,,,
2020-02-28,27.014999389648438,27.56999969482422,26.68000030517578,27.424999237060547,25.475303649902344,6074200,,,,,,,,
2020-03-02,26.8700008392334,27.360000610351562,26.860000610351562,27.325000762939453,25.382417678833008,4596000,,,,,,,,
2020-03-03,27.290000915527344,27.674999237060547,26.635000228881836,26.860000610351562,24.950475692749023,6560000,,,,,,,,
2020-03-04,26.524999618530273,26.639999389648438,26.334999084472656,26.489999771118164,24.60677719116211,6522400,,,,,,,,
2020-03-05,26.360000610351562,26.44499969482422,25.665000915527344,25.7450008392334,23.914745330810547,7000000,,,,,,,,
2020-03-06,25.360000610351562,25.80500030517578,25.149999618530273,25.700000762939453,23.872943878173828,10095200,,,,,,,,
2020-03-09,24.655000686645508,24.9950008392334,24.0,24.594999313354492,22.84649658203125,7100200,,,,,,,,
2020-03-10,25.139999389648438,25.405000686645508,24.479999542236328,25.344999313354492,23.543176651000977,6564000,,,,,,,,
2020-03-11,24.899999618530273,25.084999084472656,24.079999923706055,24.19499969482422,22.474933624267578,5265000,,,,,,,,
2020-03-12,22.395000457763672,22.774999618530273,21.725000381469727,22.375,20.784318923950195,7883000,,,,,,,,
2020-03-13,24.549999237060547,25.18000030517578,23.170000076293945,23.834999084472656,22.140525817871094,7462400,,,,,,,,
2020-03-16,21.5,22.71500015258789,21.44499969482422,21.56999969482422,20.036548614501953,7592000,,,,,,,,
2020-03-17,21.760000228881836,23.475000381469727,21.760000228881836,23.3700008392334,21.708585739135742,9271800,,,,,,,,
2020-03-18,20.475000381469727,20.959999084472656,19.264999389648438,20.610000610351562,19.14479637145996,11992000,,,,,,,,
2020-03-19,19.850000381469727,20.0,17.53499984741211,18.170000076293945,16.87826156616211,20136000,,,,,,,,
2020-03-20,18.5,18.760000228881836,17.799999237060547,17.889999389648438,16.618165969848633,14496200,,,,,,,,
2020-03-23,16.334999084472656,16.5,14.75,14.979999542236328,13.915043830871582,19557200,,,,,,,,
2020-03-24,16.290000915527344,17.635000228881836,15.694999694824219,16.4950008392334,15.322340965270996,19305400,,,,,,,,
2020-03-25,17.440000534057617,18.790000915527344,17.264999389648438,18.5,17.184803009033203,9404000,,,,,,,,
2020-03-26,19.2549991607666,20.790000915527344,19.2549991607666,20.610000610351562,19.14479637145996,11973800,,,,,,,,
2020-03-27,19.684999465942383,20.329999923706055,18.53499984741211,19.655000686645508,18.257692337036133,10568800,,,,,,,,
2020-03-30,18.979999542236328,19.40999984741211,18.30500030517578,19.3799991607666,18.002239227294922,7411600,,,,,,,,
2020-03-31,19.549999237060547,19.75,18.9950008392334,19.229999542236328,17.86290168762207,6145000,,,,,,,,
2020-04-01,18.270000457763672,18.56999969482422,17.795000076293945,18.030000686645508,16.748214721679688,5625200,,,,,,,,
2020-04-02,18.030000686645508,18.795000076293945,17.885000228881836,18.78499984741211,17.449542999267578,6225400,,,,,,,,
2020-04-03,18.489999771118164,18.524999618530273,16.93000030517578,17.295000076293945,16.065467834472656,6550800,,,,,,,,
2020-04-06,18.315000534057617,19.260000228881836,18.184999465942383,18.475000381469727,17.161577224731445,9210200,,,,,,,,
2020-04-07,19.665000915527344,19.725000381469727,18.399999618530273,18.510000228881836,17.194093704223633,7135600,,,,,,,,
2020-04-08,19.104999542236328,19.59000015258789,18.639999389648438,19.420000076293945,18.039398193359375,5246600,,,,,,,,
2020-04-09,19.799999237060547,20.834999084472656,19.7549991607666,20.3799991607666,18.931148529052734,4986800,,,,,,,,
2020-04-13,20.0,20.18000030517578,19.0049991607666,19.825000762939453,18.415607452392578,4068400,,,,,,,,
2020-04-14,20.625,20.7549991607666,19.96500015258789,20.5,19.04261589050293,3538000,,,,,,,,
2020-04-15,19.219999313354492,19.575000762939453,19.05500030517578,19.295000076293945,17.92328643798828,3988600,,,,,,,,
2020-04-16,19.65999984741211,19.75,18.469999313354492,18.850000381469727,17.50992202758789,6521200,,,,,,,,
2020-04-17,20.420000076293945,20.670000076293945,19.360000610351562,19.985000610351562,18.564233779907227,10269000,,,,,,,,
2020-04-20,20.405000686645508,21.165000915527344,20.274999618530273,20.69499969482422,19.223756790161133,5742600,,,,,,,,
2020-04-21,19.825000762939453,20.149999618530273,19.219999313354492,19.485000610351562,18.099777221679688,5437200,,,,,,,,
2020-04-22,20.46500015258789,20.524999618530273,19.975000381469727,20.389999389648438,18.94043731689453,5100800,,,,,,,,
2020-04-23,20.5,20.920000076293945,20.334999084472656,20.440000534057617,18.986886978149414,4468400,,,,,,,,
2020-04-24,20.360000610351562,20.399999618530273,19.850000381469727,19.975000381469727,18.554941177368164,3514600,,,,,,,,
2020-04-27,20.2549991607666,20.3700008392334,20.014999389648438,20.295000076293945,18.852191925048828,4423400,,,,,,,,
2020-04-28,20.889999389648438,21.184999465942383,20.405000686645508,20.420000076293945,18.968305587768555,4353800,,,,,,,,
2020-04-29,21.825000762939453,22.459999084472656,21.69499969482422,22.454999923706055,20.85863494873047,6672400,,,,,,,,
2020-04-30,22.424999237060547,22.424999237060547,21.334999084472656,21.674999237060547,20.13408660888672,4188400,,,,,,,,
2020-05-01,21.125,21.15999984741211,20.704999923706055,21.049999237060547,19.553516387939453,2804600,,,,,,,,
2020-05-04,20.260000228881836,20.479999542236328,19.924999237060547,20.350000381469727,18.903282165527344,4077200,,,,,,,,
2020-05-05,20.325000762939453,20.829999923706055,20.309999465942383,20.3799991607666,18.931148529052734,2580000,,,,,,,,
2020-05-06,20.78499984741211,20.844999313354492,20.350000381469727,20.3700008392334,18.92186164855957,2436600,,,,,,,,
2020-05-07,20.3799991607666,20.815000534057617,20.084999084472656,20.155000686645508,18.722145080566406,4377000,,,,,,,,
2020-05-08,20.709999084472656,20.834999084472656,20.125,20.295000076293945,18.852191925048828,5503600,,,,,,,,
2020-05-11,20.09000015258789,20.100000381469727,19.2450008392334,19.260000228881836,17.890771865844727,8991600,,,,,,,,
2020-05-12,19.795000076293945,20.875,19.225000381469727,20.190000534057617,18.754655838012695,14820200,,,,,,,,
2020-05-13,20.309999465942383,20.309999465942383,18.959999084472656,18.989999771118164,17.639963150024414,13358800,,,,,,,,
2020-05-14,18.68000030517578,19.204999923706055,18.2549991607666,18.795000076293945,17.458831787109375,14604000,,,,,,,,
2020-05-15,18.540000915527344,18.655000686645508,18.139999389648438,18.219999313354492,16.92470932006836,11566000,,,,,,,,
2020-05-18,18.354999542236328,18.4950008392334,18.219999313354492,18.264999389648438,16.966508865356445,14248600,,,,,,,,
2020-05-19,18.375,18.415000915527344,17.825000762939453,17.934999465942383,16.65996742248535,7780000,,,,,,,,
2020-05-20,18.364999771118164,18.979999542236328,18.299999237060547,18.885000228881836,17.542430877685547,5188800,,,,,,,,
2020-05-21,18.790000915527344,19.020000457763672,18.600000381469727,18.600000381469727,17.277694702148438,5202600,,,,,,,,
2020-05-22,18.209999084472656,18.364999771118164,18.125,18.360000610351562,17.05475425720215,3252000,,,,,,,,
2020-05-26,18.94499969482422,19.049999237060547,18.719999313354492,18.799999237060547,17.463472366333008,7384600,,,,,,,,
2020-05-27,19.8799991607666,20.450000762939453,19.639999389648438,20.40999984741211,18.95901870727539,10260200,,,,,,,,
2020-05-28,21.0049991607666,21.0049991607666,20.530000686645508,20.549999237060547,19.089061737060547,10674800,,,,,,,,
2020-05-29,20.395000457763672,20.9950008392334,20.389999389648438,20.915000915527344,19.428117752075195,5800000,,,,,,,,
2020-06-01,21.229999542236328,21.604999542236328,21.030000686645508,21.2549991607666,19.743942260742188,4632600,,,,,,,,
2020-06-02,21.809999465942383,22.34000015258789,21.75,22.299999237060547,20.71465301513672,6765600,,,,,,,,
2020-06-03,22.7450008392334,23.075000762939453,22.69499969482422,23.045000076293945,21.406688690185547,7768400,,,,,,,,
2020-06-04,22.860000610351562,23.110000610351562,22.489999771118164,22.690000534057617,21.076927185058594,7087200,,,,,,,,
2020-06-05,23.81999969482422,23.825000762939453,23.31999969482422,23.80500030517578,22.112661361694336,6727200,,,,,,,,
2020-06-08,23.405000686645508,23.5,22.825000762939453,22.915000915527344,21.285930633544922,5112200,,,,,,,,
2020-06-09,22.329999923706055,22.34000015258789,21.850000381469727,21.934999465942383,20.37560272216797,6080000,,,,,,,,
2020-06-10,22.100000381469727,22.190000534057617,21.760000228881836,21.815000534057617,20.264131546020508,3649200,,,,,,,,
2020-06-11,20.969999313354492,21.09000015258789,20.30500030517578,20.364999771118164,18.91721534729004,8031400,,,,,,,,
2020-06-12,21.350000381469727,21.545000076293945,20.854999542236328,21.165000915527344,19.66034507751465,5021200,,,,,,,,
2020-06-15,20.610000610351562,21.114999771118164,20.395000457763672,20.889999389648438,19.404895782470703,4541600,,,,,,,,
2020-06-16,21.5,21.735000610351562,21.239999771118164,21.360000610351562,19.841480255126953,3831600,,,,,,,,
2020-06-17,21.415000915527344,21.5,21.270000457763672,21.360000610351562,19.841480255126953,3046200,,,,,,,,
2020-06-18,21.7549991607666,22.209999084472656,21.700000762939453,21.875,20.319868087768555,2839000,,,,,,,,
2020-06-19,22.315000534057617,22.540000915527344,22.049999237060547,22.344999313354492,20.756452560424805,5223400,,,,,,,,
2020-06-22,22.295000076293945,22.559999465942383,22.18000030517578,22.360000610351562,20.770387649536133,3503800,,,,,,,,
2020-06-23,22.7549991607666,23.114999771118164,22.674999237060547,22.71500015258789,21.100149154663086,4906600,,,,,,,,
2020-06-24,22.399999618530273,22.399999618530273,21.825000762939453,22.05500030517578,20.48707389831543,3233000,,,,,,,,
2020-06-25,21.795000076293945,22.96500015258789,21.795000076293945,22.825000762939453,21.202329635620117,4962400,,,,,,,,
2020-06-26,22.674999237060547,23.0,22.46500015258789,22.545000076293945,20.942235946655273,4062000,,,,,,,,
2020-06-29,22.829999923706055,22.924999237060547,22.610000610351562,22.809999465942383,21.18839454650879,4298400,,,,,,,,
2020-06-30,22.764999389648438,22.815000534057617,22.489999771118164,22.729999542236328,21.11408233642578,3250000,,,,,,,,
2020-07-01,23.094999313354492,24.104999542236328,23.040000915527344,23.96500015258789,22.26128387451172,7593600,,,,,,,,
2020-07-02,24.239999771118164,24.360000610351562,23.81999969482422,23.8799991607666,22.18232536315918,3255600,,,,,,,,
2020-07-06,24.530000686645508,24.719999313354492,24.31999969482422,24.40999984741211,22.674650192260742,2418600,,,,,,,,
2020-07-07,24.5,24.520000457763672,23.895000457763672,23.959999084472656,22.25663948059082,3359000,,,,,,,,
2020-07-08,24.094999313354492,24.344999313354492,23.920000076293945,24.315000534057617,22.58640480041504,4019800,,,,,,,,
2020-07-09,24.315000534057617,24.43000030517578,24.0049991607666,24.274999618530273,22.54924774169922,2757000,,,,,,,,
2020-07-10,23.815000534057617,24.209999084472656,23.729999542236328,24.19499969482422,22.474933624267578,2675200,,,,,,,,
2020-07-13,23.770000457763672,23.860000610351562,23.3700008392334,23.510000228881836,21.8386287689209,4308600,,,,,,,,
2020-07-14,22.915000915527344,23.190000534057617,22.809999465942383,23.149999618530273,21.504226684570312,3428800,,,,,,,,
2020-07-15,23.350000381469727,23.704999923706055,23.299999237060547,23.364999771118164,21.703937530517578,2656600,,,,,,,,
2020-07-16,23.260000228881836,23.389999389648438,23.1200008392334,23.229999542236328,21.578536987304688,1616200,,,,,,,,
2020-07-17,23.80500030517578,23.84000015258789,23.635000228881836,23.639999389648438,21.95939064025879,2460000,,,,,,,,
2020-07-20,24.579999923706055,25.90999984741211,24.485000610351562,25.7549991607666,23.92403221130371,8268000,,,,,,,,
2020-07-21,25.735000610351562,26.075000762939453,25.719999313354492,26.024999618530273,24.174837112426758,4225800,,,,,,,,
2020-07-22,25.30500030517578,25.530000686645508,24.94499969482422,25.059999465942383,23.278438568115234,3391000,,,,,,,,
2020-07-23,25.045000076293945,25.364999771118164,24.959999084472656,25.075000762939453,23.292375564575195,2349000,,,,,,,,
2020-07-24,24.94499969482422,25.1299991607666,24.770000457763672,25.125,23.338815689086914,5168200,,,,,,,,
2020-07-27,24.229999542236328,24.549999237060547,24.18000030517578,24.274999618530273,22.54924774169922,5741800,,,,,,,,
2020-07-28,24.020000457763672,24.354999542236328,23.96500015258789,24.25,22.52602195739746,3707600,,,,,,,,
2020-07-29,23.8799991607666,24.354999542236328,23.8799991607666,24.354999542236328,22.623559951782227,5859400,,,,,,,,
2020-07-30,23.53499984741211,23.885000228881836,23.53499984741211,23.764999389648438,22.07550048828125,4288600,,,,,,,,
2020-07-31,23.399999618530273,23.614999771118164,23.084999084472656,23.375,21.713228225708008,5758400,,,,,,,,
2020-08-03,22.854999542236328,23.049999237060547,22.700000762939453,22.8799991607666,21.25341796875,5456800,,,,,,,,
2020-08-04,23.625,23.625,22.954999923706055,23.155000686645508,21.508869171142578,3458800,,,,,,,,
2020-08-05,23.225000381469727,23.385000228881836,23.045000076293945,23.204999923706055,21.555313110351562,2758000,,,,,,,,
2020-08-06,23.28499984741211,23.364999771118164,23.049999237060547,23.155000686645508,21.508869171142578,2430400,,,,,,,,
2020-08-07,23.239999771118164,23.264999389648438,22.954999923706055,23.264999389648438,21.61104965209961,2815800,,,,,,,,
2020-08-10,23.549999237060547,23.6200008392334,22.979999542236328,23.06999969482422,21.429914474487305,2749600,,,,,,,,
2020-08-11,23.649999618530273,23.885000228881836,23.520000457763672,23.520000457763672,21.84792137145996,3198400,,,,,,,,
2020-08-12,23.854999542236328,23.915000915527344,23.385000228881836,23.575000762939453,21.89901351928711,2376000,,,,,,,,
2020-08-13,23.325000762939453,23.735000610351562,23.15999984741211,23.575000762939453,21.89901351928711,2675800,,,,,,,,
2020-08-14,23.09000015258789,23.524999618530273,23.06999969482422,23.334999084472656,21.67607307434082,2601000,,,,,,,,
2020-08-17,23.100000381469727,23.2450008392334,22.780000686645508,22.934999465942383,21.30451011657715,2944200,,,,,,,,
2020-08-18,23.5,23.860000610351562,23.454999923706055,23.78499984741211,22.094079971313477,3712000,,,,,,,,
2020-08-19,23.549999237060547,23.834999084472656,23.524999618530273,23.594999313354492,21.917587280273438,1733400,,,,,,,,
2020-08-20,23.389999389648438,23.94499969482422,23.344999313354492,23.860000610351562,22.16375160217285,2060800,,,,,,,,
2020-08-21,24.149999618530273,24.295000076293945,24.020000457763672,24.200000762939453,22.479578018188477,1649000,,,,,,,,
2020-08-24,24.985000610351562,25.075000762939453,24.709999084472656,24.854999542236328,23.088010787963867,3473400,,,,,,,,
2020-08-25,25.0049991607666,25.100000381469727,24.760000228881836,25.045000076293945,23.26450538635254,1999400,,,,,,,,
2020-08-26,25.094999313354492,25.125,24.719999313354492,24.860000610351562,23.09265899658203,2101200,,,,,,,,
2020-08-27,24.645000457763672,24.81999969482422,24.524999618530273,24.704999923706055,22.94867706298828,3728800,,,,,,,,
2020-08-28,25.104999542236328,25.635000228881836,25.06999969482422,25.545000076293945,23.728960037231445,2542800,,,,,,,,
2020-08-31,24.989999771118164,25.125,24.799999237060547,24.799999237060547,23.03692054748535,2214400,,,,,,,,
2020-09-01,25.375,25.704999923706055,25.2549991607666,25.635000228881836,23.812562942504883,2569200,,,,,,,,
2020-09-02,25.594999313354492,25.959999084472656,25.475000381469727,25.8799991607666,24.040145874023438,2162800,,,,,,,,
2020-09-03,25.68000030517578,25.825000762939453,25.225000381469727,25.44499969482422,23.63606834411621,2492400,,,,,,,,
2020-09-04,25.44499969482422,25.510000228881836,24.655000686645508,25.049999237060547,23.269149780273438,2822600,,,,,,,,
2020-09-08,24.780000686645508,25.084999084472656,24.665000915527344,24.735000610351562,22.976545333862305,3181000,,,,,,,,
2020-09-09,24.864999771118164,25.135000228881836,24.81999969482422,24.924999237060547,23.153038024902344,1829400,,,,,,,,
2020-09-10,24.84000015258789,25.040000915527344,24.510000228881836,24.635000228881836,22.883655548095703,2754000,,,,,,,,
2020-09-11,24.645000457763672,24.700000762939453,24.375,24.665000915527344,22.911523818969727,2037000,,,,,,,,
2020-09-14,24.350000381469727,24.55500030517578,24.2450008392334,24.40999984741211,22.674650192260742,2057800,,,,,,,,
2020-09-15,24.78499984741211,24.90999984741211,24.690000534057617,24.7450008392334,22.9858341217041,2097400,,,,,,,,
2020-09-16,24.875,25.299999237060547,24.854999542236328,25.229999542236328,23.43635368347168,2229600,,,,,,,,
2020-09-17,24.924999237060547,25.125,24.815000534057617,25.114999771118164,23.329526901245117,1532600,,,,,,,,
2020-09-18,24.459999084472656,24.649999618530273,24.354999542236328,24.4950008392334,22.75360679626465,2278000,,,,,,,,
2020-09-21,24.1299991607666,24.1299991607666,23.729999542236328,24.045000076293945,22.33559799194336,2661400,,,,,,,,
2020-09-22,23.844999313354492,24.184999465942383,23.78499984741211,24.135000228881836,22.419200897216797,2303400,,,,,,,,
2020-09-23,24.235000610351562,24.334999084472656,23.989999771118164,24.040000915527344,22.330951690673828,2318600,,,,,,,,
2020-09-24,23.510000228881836,23.954999923706055,23.309999465942383,23.81999969482422,22.1265926361084,1962200,,,,,,,,
2020-09-25,23.969999313354492,24.329999923706055,23.764999389648438,24.315000534057617,22.58640480041504,1758200,,,,,,,,
2020-09-28,24.450000762939453,24.645000457763672,24.2549991607666,24.270000457763672,22.544601440429688,2499200,,,,,,,,
2020-09-29,24.389999389648438,24.55500030517578,24.204999923706055,24.479999542236328,22.739673614501953,2992600,,,,,,,,
2020-09-30,24.795000076293945,25.295000076293945,24.604999542236328,24.979999542236328,23.204124450683594,3494600,,,,,,,,
2020-10-01,25.524999618530273,25.989999771118164,25.5,25.889999389648438,24.0494327545166,2460800,,,,,,,,
2020-10-02,25.719999313354492,26.09000015258789,25.540000915527344,25.885000228881836,24.044788360595703,1976000,,,,,,,,
2020-10-05,26.1200008392334,26.44499969482422,26.079999923706055,26.260000228881836,24.393131256103516,2893000,,,,,,,,
2020-10-06,26.875,27.05500030517578,26.625,26.645000457763672,24.750757217407227,2318400,,,,,,,,
2020-10-07,27.024999618530273,27.200000762939453,26.924999237060547,26.975000381469727,25.057300567626953,1921000,,,,,,,,
2020-10-08,27.44499969482422,27.649999618530273,27.0,27.424999237060547,25.475303649902344,3493800,,,,,,,,
2020-10-09,28.155000686645508,28.34000015258789,28.040000915527344,28.110000610351562,26.111610412597656,2507800,,,,,,,,
2020-10-12,27.5,27.9950008392334,27.5,27.875,25.89331817626953,1757200,,,,,,,,
2020-10-13,27.364999771118164,27.885000228881836,27.315000534057617,27.854999542236328,25.874740600585938,2569400,,,,,,,,
2020-10-14,28.049999237060547,28.329999923706055,27.950000762939453,28.204999923706055,26.199853897094727,1882400,,,,,,,,
2020-10-15,27.235000610351562,27.739999771118164,27.174999237060547,27.700000762939453,25.730756759643555,2670000,,,,,,,,
2020-10-16,28.334999084472656,28.354999542236328,27.80500030517578,28.0,26.009428024291992,2317000,,,,,,,,
2020-10-19,28.375,28.979999542236328,28.2549991607666,28.700000762939453,26.659664154052734,4536600,,,,,,,,
2020-10-20,29.149999618530273,29.709999084472656,29.1299991607666,29.450000762939453,27.35634994506836,5230000,,,,,,,,
2020-10-21,29.559999465942383,29.920000076293945,29.385000228881836,29.889999389648438,27.76506233215332,2547200,,,,,,,,
2020-10-22,29.670000076293945,30.075000762939453,29.600000381469727,30.010000228881836,27.876537322998047,3906200,,,,,,,,
2020-10-23,29.829999923706055,30.190000534057617,29.829999923706055,30.18000030517578,28.034446716308594,2427800,,,,,,,,
2020-10-26,29.739999771118164,29.825000762939453,29.645000457763672,29.725000381469727,27.611797332763672,3056200,,,,,,,,
2020-10-27,30.114999771118164,30.114999771118164,29.75,29.950000762939453,27.820804595947266,4482400,,,,,,,,
2020-10-28,29.424999237060547,29.469999313354492,29.094999313354492,29.28499984741211,27.20307731628418,6491400,,,,,,,,
2020-10-29,28.834999084472656,28.90999984741211,28.579999923706055,28.799999237060547,26.752552032470703,3669200,,,,,,,,
2020-10-30,28.825000762939453,28.825000762939453,28.43000030517578,28.719999313354492,26.678241729736328,2399800,,,,,,,,
2020-11-02,28.985000610351562,29.69499969482422,28.959999084472656,29.520000457763672,27.421369552612305,3989000,,,,,,,,
2020-11-03,30.020000457763672,30.280000686645508,29.799999237060547,30.075000762939453,27.936914443969727,4036400,,,,,,,,
2020-11-04,30.290000915527344,30.84000015258789,30.190000534057617,30.719999313354492,28.53605842590332,2267000,,,,,,,,
2020-11-05,30.700000762939453,31.209999084472656,30.635000228881836,31.165000915527344,28.94942283630371,2389800,,,,,,,,
2020-11-06,31.549999237060547,31.985000610351562,31.149999618530273,31.725000381469727,29.469614028930664,4172800,,,,,,,,
2020-11-09,33.44499969482422,34.0099983215332,33.29499816894531,33.380001068115234,31.0069580078125,4162200,,,,,,,,
2020-11-10,33.33000183105469,33.845001220703125,33.25,33.65999984741211,31.267047882080078,3389000,,,,,,,,
2020-11-11,33.380001068115234,33.380001068115234,32.93000030517578,33.244998931884766,30.88155174255371,3077000,,,,,,,,
2020-11-12,33.01499938964844,33.34000015258789,32.46500015258789,33.29999923706055,30.932641983032227,3601200,,,,,,,,
2020-11-13,33.494998931884766,33.9900016784668,33.2599983215332,33.959999084472656,31.54572105407715,3429200,,,,,,,,
2020-11-16,34.525001525878906,34.625,34.255001068115234,34.36000061035156,31.91728973388672,2050400,,,,,,,,
2020-11-17,34.474998474121094,34.73500061035156,34.19499969482422,34.34000015258789,31.898706436157227,2482400,,,,,,,,
2020-11-18,34.64500045776367,34.689998626708984,33.52000045776367,33.58000183105469,31.19273567199707,4145200,,,,,,,,
2020-11-19,33.345001220703125,33.42499923706055,33.125,33.310001373291016,30.941936492919922,2747000,,,,,,,,
2020-11-20,33.60499954223633,33.689998626708984,33.095001220703125,33.25,30.886199951171875,2763800,,,,,,,,
2020-11-23,33.584999084472656,33.66999816894531,33.13999938964844,33.30500030517578,30.937286376953125,1742200,,,,,,,,
2020-11-24,34.36000061035156,35.0,34.26499938964844,34.79499816894531,32.32135772705078,3879600,,,,,,,,
2020-11-25,33.959999084472656,34.349998474121094,33.89500045776367,34.10499954223633,31.68041229248047,3226000,,,,,,,,
2020-11-27,34.689998626708984,34.689998626708984,33.83000183105469,33.90999984741211,31.49928092956543,2343200,,,,,,,,
2020-11-30,33.834999084472656,34.55500030517578,33.67499923706055,34.5,32.047332763671875,2842800,,,,,,,,
2020-12-01,34.90999984741211,35.375,34.81999969482422,35.1150016784668,32.61861801147461,2502200,,,,,,,,
2020-12-02,34.665000915527344,34.970001220703125,34.5099983215332,34.8650016784668,32.38638687133789,2040400,,,,,,,,
2020-12-03,34.25,34.30500030517578,33.755001068115234,34.01499938964844,31.59680938720703,2497400,,,,,,,,
2020-12-04,34.42499923706055,34.46500015258789,33.654998779296875,33.75,31.350650787353516,4198200,,,,,,,,
2020-12-07,33.54499816894531,33.814998626708984,33.53499984741211,33.665000915527344,31.271696090698242,3530600,,,,,,,,
2020-12-08,33.625,33.96500015258789,33.56999969482422,33.689998626708984,31.294912338256836,1926200,,,,,,,,
2020-12-09,34.39500045776367,34.45000076293945,33.34000015258789,33.724998474121094,31.327423095703125,3180000,,,,,,,,
