date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GGB')","('high', 'GGB')","('low', 'GGB')","('close', 'GGB')","('adj_close', 'GGB')","('volume', 'GGB')","('currency', '')"
2020-02-13,3.817460060119629,3.896825075149536,3.777777910232544,3.8412699699401855,2.6051344871520996,8200080,,,,,,,,
2020-02-14,3.8333330154418945,3.8333330154418945,3.7142860889434814,3.7857139110565186,2.5674564838409424,6985818,,,,,,,,
2020-02-18,3.6984128952026367,3.7460319995880127,3.65079402923584,3.7063488960266113,2.5136313438415527,11168388,,,,,,,,
2020-02-19,3.634921073913574,3.777777910232544,3.634921073913574,3.7380950450897217,2.5351619720458984,19389510,,,,,,,,
2020-02-20,3.626983880996704,3.642857074737549,3.507936954498291,3.5317459106445312,2.3952159881591797,12198690,,,,,,,,
2020-02-21,3.4285709857940674,3.5317459106445312,3.396825075149536,3.4761900901794434,2.3575387001037598,12164166,,,,,,,,
2020-02-24,3.277777910232544,3.373016119003296,3.2380950450897217,3.357142925262451,2.276801347732544,10011960,,,,,,,,
2020-02-25,3.373016119003296,3.3809518814086914,3.1666669845581055,3.182539939880371,2.158386468887329,19923120,,,,,,,,
2020-02-26,3.2142860889434814,3.2936511039733887,3.0396831035614014,3.055556058883667,2.0722665786743164,22100274,,,,,,,,
2020-02-27,2.9761900901794434,3.142857074737549,2.9603168964385986,2.9682540893554688,2.013058662414551,15797754,,,,,,,,
2020-02-28,2.896825075149536,2.9841270446777344,2.84920597076416,2.9682540893554688,2.013058662414551,33860358,,,,,,,,
2020-03-02,3.0317459106445312,3.103174924850464,2.952380895614624,3.055556058883667,2.0761523246765137,19867806,,,,,,,,
2020-03-03,3.103174924850464,3.1904759407043457,2.9761900901794434,3.047619104385376,2.0707597732543945,22431906,,,,,,,,
2020-03-04,3.1587300300598145,3.2142860889434814,3.055556058883667,3.182539939880371,2.1624338626861572,15568812,,,,,,,,
2020-03-05,3.055556058883667,3.0793650150299072,2.865078926086426,2.9682540893554688,2.016834020614624,18191250,,,,,,,,
2020-03-06,2.7460319995880127,2.8333330154418945,2.682539939880371,2.7460319995880127,1.8658404350280762,13732866,,,,,,,,
2020-03-09,2.444443941116333,2.555556058883667,2.230159044265747,2.2380950450897217,1.5207139253616333,14996772,,,,,,,,
2020-03-10,2.4206349849700928,2.444443941116333,2.230159044265747,2.4126980304718018,1.6393510103225708,15880410,,,,,,,,
2020-03-11,2.32539701461792,2.3809518814086914,2.0,2.1587300300598145,1.4667880535125732,21933576,,,,,,,,
2020-03-12,1.8015869855880737,1.8650790452957153,1.444443941116333,1.7777780294418335,1.2079432010650635,20320272,,,,,,,,
2020-03-13,2.0714290142059326,2.0793650150299072,1.7380950450897217,2.055556058883667,1.3966844081878662,11054484,,,,,,,,
2020-03-16,1.5476189851760864,1.8333330154418945,1.4841270446777344,1.7063490152359009,1.1594096422195435,9405018,,,,,,,,
2020-03-17,1.7222219705581665,1.8174599409103394,1.6031750440597534,1.7539680004119873,1.1917648315429688,9980208,,,,,,,,
2020-03-18,1.5158729553222656,1.611111044883728,1.3650790452957153,1.436508059501648,0.976061224937439,9366966,,,,,,,,
2020-03-19,1.3730159997940063,1.619047999382019,1.3333330154418945,1.5317460298538208,1.040772557258606,13379310,,,,,,,,
2020-03-20,1.611111044883728,1.6349209547042847,1.4047620296478271,1.4603170156478882,0.992238461971283,12279582,,,,,,,,
2020-03-23,1.388888955116272,1.4206349849700928,1.3095240592956543,1.3650790452957153,0.9275274276733398,14657454,,,,,,,,
2020-03-24,1.4603170156478882,1.5396829843521118,1.436508059501648,1.5238100290298462,1.035380244255066,13532148,,,,,,,,
2020-03-25,1.563491940498352,1.714285969734192,1.4841270446777344,1.6666669845581055,1.132446527481079,24544674,,,,,,,,
2020-03-26,1.785714030265808,1.8174599409103394,1.6428569555282593,1.7460319995880127,1.1863728761672974,19355112,,,,,,,,
2020-03-27,1.619047999382019,1.67460298538208,1.5714290142059326,1.5873019695281982,1.0785208940505981,13548654,,,,,,,,
2020-03-30,1.5714290142059326,1.5873019695281982,1.4761899709701538,1.4841270446777344,1.008417010307312,13142934,,,,,,,,
2020-03-31,1.5317460298538208,1.6269840002059937,1.5,1.5158729553222656,1.0299873352050781,46067112,,,,,,,,
2020-04-01,1.4682539701461792,1.507936954498291,1.4047620296478271,1.4047620296478271,0.9544907808303833,14547960,,,,,,,,
2020-04-02,1.4682539701461792,1.5396829843521118,1.4285709857940674,1.4761899709701538,1.003023624420166,12802734,,,,,,,,
2020-04-03,1.4523810148239136,1.4682539701461792,1.3492059707641602,1.3730159997940063,0.9329202175140381,9757566,,,,,,,,
2020-04-06,1.4523810148239136,1.5317460298538208,1.4126980304718018,1.4603170156478882,0.992238461971283,16961238,,,,,,,,
2020-04-07,1.5873019695281982,1.6349209547042847,1.5396829843521118,1.563491940498352,1.0623427629470825,9796248,,,,,,,,
2020-04-08,1.5793650150299072,1.7222219705581665,1.555556058883667,1.6984130144119263,1.154017448425293,16295328,,,,,,,,
2020-04-09,1.7380950450897217,1.769840955734253,1.6428569555282593,1.6984130144119263,1.154017448425293,30984786,,,,,,,,
2020-04-13,1.6349209547042847,1.730159044265747,1.5873019695281982,1.6984130144119263,1.154017448425293,16625574,,,,,,,,
2020-04-14,1.7777780294418335,1.82539701461792,1.7380950450897217,1.7777780294418335,1.2079432010650635,10636416,,,,,,,,
2020-04-15,1.67460298538208,1.7460319995880127,1.6507940292358398,1.7222219705581665,1.1701947450637817,8380260,,,,,,,,
2020-04-16,1.7460319995880127,1.7619049549102783,1.6666669845581055,1.7380950450897217,1.1809802055358887,13546890,,,,,,,,
2020-04-17,1.82539701461792,1.888888955116272,1.8015869855880737,1.8571430444717407,1.2618690729141235,8553888,,,,,,,,
2020-04-20,1.8095240592956543,1.8492059707641602,1.7460319995880127,1.7460319995880127,1.1863728761672974,15022350,,,,,,,,
2020-04-21,1.714285969734192,1.730159044265747,1.6349209547042847,1.6984130144119263,1.154017448425293,7311780,,,,,,,,
2020-04-22,1.730159044265747,1.7619049549102783,1.6984130144119263,1.7063490152359009,1.1594096422195435,9359532,,,,,,,,
2020-04-23,1.7222219705581665,1.8015869855880737,1.6984130144119263,1.714285969734192,1.1648023128509521,9257724,,,,,,,,
2020-04-24,1.6904759407043457,1.6904759407043457,1.507936954498291,1.5476189851760864,1.0515574216842651,18022662,,,,,,,,
2020-04-27,1.5952379703521729,1.6428569555282593,1.5476189851760864,1.611111044883728,1.094698429107666,8201592,,,,,,,,
2020-04-28,1.67460298538208,1.7619049549102783,1.6507940292358398,1.7222219705581665,1.1701947450637817,16335396,,,,,,,,
2020-04-29,1.785714030265808,1.888888955116272,1.785714030265808,1.8412699699401855,1.2510839700698853,8418438,,,,,,,,
2020-04-30,1.7539680004119873,1.7777780294418335,1.6984130144119263,1.7063490152359009,1.1594096422195435,6996276,,,,,,,,
2020-05-01,1.6666669845581055,1.67460298538208,1.5952379703521729,1.6349209547042847,1.1108765602111816,2818368,,,,,,,,
2020-05-04,1.6031750440597534,1.6666669845581055,1.5793650150299072,1.6666669845581055,1.132446527481079,6008562,,,,,,,,
2020-05-05,1.6984130144119263,1.7380950450897217,1.6269840002059937,1.6428569555282593,1.116268515586853,9070110,,,,,,,,
2020-05-06,1.619047999382019,1.67460298538208,1.5476189851760864,1.619047999382019,1.1000910997390747,8006544,,,,,,,,
2020-05-07,1.6428569555282593,1.730159044265747,1.6349209547042847,1.6984130144119263,1.154017448425293,13475574,,,,,,,,
2020-05-08,1.7619049549102783,1.8412699699401855,1.7380950450897217,1.8174599409103394,1.2349059581756592,31733226,,,,,,,,
2020-05-11,1.7619049549102783,1.785714030265808,1.6984130144119263,1.7063490152359009,1.1594096422195435,10650780,,,,,,,,
2020-05-12,1.7460319995880127,1.769840955734253,1.6349209547042847,1.6428569555282593,1.116268515586853,9792846,,,,,,,,
2020-05-13,1.6587300300598145,1.6587300300598145,1.5396829843521118,1.555556058883667,1.0569508075714111,8408484,,,,,,,,
2020-05-14,1.4841270446777344,1.619047999382019,1.4603170156478882,1.611111044883728,1.094698429107666,24474870,,,,,,,,
2020-05-15,1.5793650150299072,1.611111044883728,1.492063045501709,1.507936954498291,1.024595022201538,9541224,,,,,,,,
2020-05-18,1.6031750440597534,1.6825400590896606,1.5952379703521729,1.6666669845581055,1.132446527481079,13522446,,,,,,,,
2020-05-19,1.67460298538208,1.714285969734192,1.6349209547042847,1.6507940292358398,1.12166166305542,7334964,,,,,,,,
2020-05-20,1.6904759407043457,1.7380950450897217,1.6666669845581055,1.6666669845581055,1.132446527481079,9822330,,,,,,,,
2020-05-21,1.6984130144119263,1.7619049549102783,1.6507940292358398,1.6984130144119263,1.154017448425293,9336852,,,,,,,,
2020-05-22,1.6904759407043457,1.6904759407043457,1.6269840002059937,1.6666669845581055,1.132446527481079,5813766,,,,,,,,
2020-05-26,1.880952000617981,1.8968249559402466,1.7619049549102783,1.7777780294418335,1.2079432010650635,12144888,,,,,,,,
2020-05-27,1.8650790452957153,2.0158729553222656,1.8492059707641602,2.0158729553222656,1.3697208166122437,12093480,,,,,,,,
2020-05-28,2.0238099098205566,2.0396831035614014,1.9206349849700928,2.0,1.358935832977295,12704202,,,,,,,,
2020-05-29,1.9761899709701538,2.0158729553222656,1.8968249559402466,1.9841270446777344,1.3481507301330566,9887220,,,,,,,,
2020-06-01,2.0,2.0317459106445312,1.9761899709701538,2.0,1.358935832977295,6339438,,,,,,,,
2020-06-02,2.0873019695281982,2.2142860889434814,2.0873019695281982,2.182539939880371,1.4829661846160889,9874242,,,,,,,,
2020-06-03,2.269840955734253,2.4603168964385986,2.2380950450897217,2.4126980304718018,1.6393510103225708,56033586,,,,,,,,
2020-06-04,2.404762029647827,2.452380895614624,2.3412699699401855,2.404762029647827,1.6339585781097412,11756808,,,,,,,,
2020-06-05,2.5396831035614014,2.5714290142059326,2.4285709857940674,2.4603168964385986,1.6717063188552856,14524398,,,,,,,,
2020-06-08,2.4682540893554688,2.5634920597076416,2.4603168964385986,2.555556058883667,1.7364182472229004,18003006,,,,,,,,
2020-06-09,2.4285709857940674,2.4682540893554688,2.404762029647827,2.452380895614624,1.6663143634796143,12996648,,,,,,,,
2020-06-10,2.4365079402923584,2.452380895614624,2.3095240592956543,2.317460060119629,1.5746397972106934,14972454,,,,,,,,
2020-06-11,2.277777910232544,2.277777910232544,2.0396831035614014,2.055556058883667,1.3966844081878662,8520120,,,,,,,,
2020-06-12,2.1984128952026367,2.2539680004119873,2.1111109256744385,2.182539939880371,1.4829661846160889,10026072,,,,,,,,
2020-06-15,2.0317459106445312,2.1587300300598145,2.0158729553222656,2.1190481185913086,1.439825415611267,8420580,,,,,,,,
2020-06-16,2.2539680004119873,2.3015871047973633,2.17460298538208,2.2936511039733887,1.558462381362915,21830256,,,,,,,,
2020-06-17,2.2380950450897217,2.2936511039733887,2.2063488960266113,2.2460319995880127,1.526106834411621,8336286,,,,,,,,
2020-06-18,2.182539939880371,2.269840955734253,2.142857074737549,2.2619049549102783,1.5368921756744385,11640132,,,,,,,,
2020-06-19,2.32539701461792,2.444443941116333,2.269840955734253,2.2936511039733887,1.558462381362915,16985682,,,,,,,,
2020-06-22,2.3095240592956543,2.373016119003296,2.269840955734253,2.2857139110565186,1.5530693531036377,7676802,,,,,,,,
2020-06-23,2.3809518814086914,2.5158729553222656,2.373016119003296,2.404762029647827,1.6339585781097412,20830950,,,,,,,,
2020-06-24,2.365078926086426,2.4285709857940674,2.2857139110565186,2.365078926086426,1.6069953441619873,26101782,,,,,,,,
2020-06-25,2.365078926086426,2.3888890743255615,2.269840955734253,2.365078926086426,1.6069953441619873,7848036,,,,,,,,
2020-06-26,2.2936511039733887,2.32539701461792,2.182539939880371,2.1984128952026367,1.493751049041748,11045412,,,,,,,,
2020-06-29,2.2539680004119873,2.3095240592956543,2.2142860889434814,2.2857139110565186,1.5530693531036377,7104384,,,,,,,,
2020-06-30,2.269840955734253,2.373016119003296,2.2460319995880127,2.34920597076416,1.5962103605270386,6981786,,,,,,,,
2020-07-01,2.357142925262451,2.3888890743255615,2.269840955734253,2.3095240592956543,1.5692477226257324,11474568,,,,,,,,
2020-07-02,2.365078926086426,2.4206349849700928,2.3333330154418945,2.34920597076416,1.5962103605270386,7848162,,,,,,,,
2020-07-06,2.4365079402923584,2.452380895614624,2.3888890743255615,2.4206349849700928,1.6447439193725586,6950790,,,,,,,,
2020-07-07,2.4126980304718018,2.4126980304718018,2.32539701461792,2.3333330154418945,1.5854249000549316,11823336,,,,,,,,
2020-07-08,2.3888890743255615,2.4206349849700928,2.34920597076416,2.396825075149536,1.6285661458969116,15886206,,,,,,,,
2020-07-09,2.4126980304718018,2.4285709857940674,2.3333330154418945,2.404762029647827,1.6339585781097412,14723478,,,,,,,,
2020-07-10,2.3809518814086914,2.444443941116333,2.373016119003296,2.4285709857940674,1.650136113166809,19977930,,,,,,,,
2020-07-13,2.507936954498291,2.5396831035614014,2.3888890743255615,2.396825075149536,1.6285661458969116,6169338,,,,,,,,
2020-07-14,2.3809518814086914,2.5158729553222656,2.34920597076416,2.492063045501709,1.6932768821716309,15692796,,,,,,,,
2020-07-15,2.5158729553222656,2.5238099098205566,2.4285709857940674,2.4603168964385986,1.6717063188552856,6535368,,,,,,,,
2020-07-16,2.4365079402923584,2.452380895614624,2.396825075149536,2.4206349849700928,1.6447439193725586,3319848,,,,,,,,
2020-07-17,2.452380895614624,2.4603168964385986,2.404762029647827,2.4126980304718018,1.6393510103225708,2839032,,,,,,,,
2020-07-20,2.4206349849700928,2.452380895614624,2.404762029647827,2.4365079402923584,1.6555289030075073,3728340,,,,,,,,
2020-07-21,2.4603168964385986,2.4841270446777344,2.4285709857940674,2.4603168964385986,1.6717063188552856,4761414,,,,,,,,
2020-07-22,2.5,2.6190481185913086,2.4761900901794434,2.6190481185913086,1.7795593738555908,9514764,,,,,,,,
2020-07-23,2.595237970352173,2.6111109256744385,2.4841270446777344,2.507936954498291,1.7040627002716064,8158500,,,,,,,,
2020-07-24,2.4682540893554688,2.634921073913574,2.444443941116333,2.626983880996704,1.7849516868591309,10860570,,,,,,,,
2020-07-27,2.6587300300598145,2.777777910232544,2.65079402923584,2.769840955734253,1.8820183277130127,20274534,,,,,,,,
2020-07-28,2.7142860889434814,2.7619049549102783,2.6984128952026367,2.730159044265747,1.8550550937652588,5862276,,,,,,,,
2020-07-29,2.777777910232544,2.8095240592956543,2.7460319995880127,2.7619049549102783,1.8766257762908936,5976432,,,,,,,,
2020-07-30,2.730159044265747,2.769840955734253,2.67460298538208,2.7460319995880127,1.8658404350280762,3694068,,,,,,,,
2020-07-31,2.6984128952026367,2.7063488960266113,2.642857074737549,2.65079402923584,1.8011294603347778,7095186,,,,,,,,
2020-08-03,2.65079402923584,2.682539939880371,2.595237970352173,2.6190481185913086,1.7795593738555908,12894966,,,,,,,,
2020-08-04,2.5873019695281982,2.65079402923584,2.555556058883667,2.626983880996704,1.7849516868591309,7709184,,,,,,,,
2020-08-05,2.7539680004119873,2.857142925262451,2.7380950450897217,2.7619049549102783,1.8766257762908936,20256894,,,,,,,,
2020-08-06,2.7380950450897217,2.7539680004119873,2.6666669845581055,2.682539939880371,1.822699785232544,5074776,,,,,,,,
2020-08-07,2.634921073913574,2.6666669845581055,2.5396831035614014,2.5873019695281982,1.757988691329956,8782578,,,,,,,,
2020-08-10,2.65079402923584,2.682539939880371,2.603174924850464,2.6666669845581055,1.8119145631790161,4645116,,,,,,,,
2020-08-11,2.6984128952026367,2.7380950450897217,2.65079402923584,2.6587300300598145,1.8065217733383179,7450002,,,,,,,,
2020-08-12,2.6904759407043457,2.7142860889434814,2.5793650150299072,2.634921073913574,1.7903441190719604,6336162,,,,,,,,
2020-08-13,2.6904759407043457,2.7063488960266113,2.634921073913574,2.642857074737549,1.7957367897033691,2939832,,,,,,,,
2020-08-14,2.634921073913574,2.6587300300598145,2.595237970352173,2.634921073913574,1.7903441190719604,4681278,,,,,,,,
2020-08-17,2.6666669845581055,2.7142860889434814,2.5793650150299072,2.595237970352173,1.7633812427520752,5639256,,,,,,,,
2020-08-18,2.682539939880371,2.857142925262451,2.67460298538208,2.84920597076416,1.9359443187713623,11107656,,,,,,,,
2020-08-19,2.8809518814086914,2.944443941116333,2.8412699699401855,2.873016119003296,1.952122449874878,12972078,,,,,,,,
2020-08-20,2.769840955734253,2.9206349849700928,2.7460319995880127,2.9126980304718018,1.979084849357605,11098584,,,,,,,,
2020-08-21,2.8412699699401855,2.84920597076416,2.7460319995880127,2.7936511039733887,1.8981964588165283,8127630,,,,,,,,
2020-08-24,2.8015871047973633,2.82539701461792,2.7619049549102783,2.8095240592956543,1.9089815616607666,4217472,,,,,,,,
2020-08-25,2.777777910232544,2.8333330154418945,2.730159044265747,2.8333330154418945,1.9251587390899658,5034078,,,,,,,,
2020-08-26,2.84920597076416,2.8888890743255615,2.7142860889434814,2.769840955734253,1.8820183277130127,7577514,,,,,,,,
2020-08-27,2.8015871047973633,2.8015871047973633,2.6904759407043457,2.769840955734253,1.8820183277130127,5482386,,,,,,,,
2020-08-28,2.769840955734253,2.8809518814086914,2.7619049549102783,2.8809518814086914,1.9575142860412598,4169466,,,,,,,,
2020-08-31,2.857142925262451,2.857142925262451,2.769840955734253,2.777777910232544,1.8874106407165527,3293136,,,,,,,,
2020-09-01,2.8412699699401855,2.9682540893554688,2.82539701461792,2.9603168964385986,2.0114402770996094,5726070,,,,,,,,
2020-09-02,2.992063045501709,2.992063045501709,2.873016119003296,2.9126980304718018,1.979084849357605,4439232,,,,,,,,
2020-09-03,2.944443941116333,3.007936954498291,2.865078926086426,2.9206349849700928,1.9844776391983032,7551936,,,,,,,,
2020-09-04,2.944443941116333,3.0317459106445312,2.84920597076416,2.9841270446777344,2.027618646621704,10863216,,,,,,,,
2020-09-08,2.8809518814086914,2.9603168964385986,2.84920597076416,2.9126980304718018,1.979084849357605,7782894,,,,,,,,
2020-09-09,3.0396831035614014,3.1190481185913086,3.0317459106445312,3.0714290142059326,2.086937665939331,8109990,,,,,,,,
2020-09-10,3.047619104385376,3.126983880996704,2.952380895614624,2.9682540893554688,2.016834020614624,7102746,,,,,,,,
2020-09-11,2.992063045501709,3.0873019695281982,2.9603168964385986,2.9603168964385986,2.0114402770996094,5741820,,,,,,,,
2020-09-14,3.0238099098205566,3.0714290142059326,2.9682540893554688,3.0634920597076416,2.081545114517212,4624578,,,,,,,,
2020-09-15,3.055556058883667,3.2460319995880127,3.055556058883667,3.2142860889434814,2.184004306793213,11163600,,,,,,,,
2020-09-16,3.1984128952026367,3.2539680004119873,3.15079402923584,3.2063488960266113,2.1786117553710938,7608636,,,,,,,,
2020-09-17,3.15079402923584,3.3095240592956543,3.126983880996704,3.269840955734253,2.221752405166626,9227610,,,,,,,,
2020-09-18,3.2380950450897217,3.269840955734253,3.0793650150299072,3.095237970352173,2.1031148433685303,9260244,,,,,,,,
2020-09-21,3.0873019695281982,3.103174924850464,2.9682540893554688,3.0,2.0384042263031006,15629040,,,,,,,,
2020-09-22,3.0317459106445312,3.0396831035614014,2.9603168964385986,3.0,2.0384042263031006,4709124,,,,,,,,
2020-09-23,2.9365079402923584,3.0,2.904762029647827,2.9206349849700928,1.9844776391983032,5910030,,,,,,,,
2020-09-24,2.904762029647827,3.0,2.873016119003296,2.944443941116333,2.0006558895111084,5780754,,,,,,,,
2020-09-25,2.873016119003296,2.952380895614624,2.873016119003296,2.9126980304718018,1.979084849357605,5608386,,,,,,,,
2020-09-28,2.992063045501709,3.007936954498291,2.8412699699401855,2.873016119003296,1.952122449874878,10797444,,,,,,,,
2020-09-29,2.8888890743255615,2.9206349849700928,2.7936511039733887,2.7936511039733887,1.8981964588165283,8528058,,,,,,,,
2020-09-30,2.873016119003296,2.992063045501709,2.873016119003296,2.9365079402923584,1.9952630996704102,6709626,,,,,,,,
2020-10-01,2.904762029647827,2.9285709857940674,2.8333330154418945,2.873016119003296,1.952122449874878,5188302,,,,,,,,
2020-10-02,2.8333330154418945,2.9206349849700928,2.8333330154418945,2.873016119003296,1.952122449874878,4632516,,,,,,,,
2020-10-05,2.9365079402923584,3.1111109256744385,2.9206349849700928,3.103174924850464,2.1085076332092285,7006104,,,,,,,,
2020-10-06,3.134921073913574,3.15079402923584,3.0158729553222656,3.047619104385376,2.0707597732543945,7122402,,,,,,,,
2020-10-07,3.17460298538208,3.222222089767456,3.103174924850464,3.1111109256744385,2.113900661468506,6965280,,,,,,,,
2020-10-08,3.15079402923584,3.2063488960266113,3.095237970352173,3.15079402923584,2.1408638954162598,7194600,,,,,,,,
2020-10-09,3.1587300300598145,3.17460298538208,3.0714290142059326,3.1111109256744385,2.113900661468506,10255392,,,,,,,,
2020-10-12,3.142857074737549,3.1587300300598145,3.1111109256744385,3.134921073913574,2.1300783157348633,2449818,,,,,,,,
2020-10-13,3.0873019695281982,3.15079402923584,3.047619104385376,3.134921073913574,2.1300783157348633,5897556,,,,,,,,
2020-10-14,3.15079402923584,3.1587300300598145,3.1111109256744385,3.126983880996704,2.124685525894165,5908896,,,,,,,,
2020-10-15,3.055556058883667,3.222222089767456,3.047619104385376,3.1904759407043457,2.1678266525268555,4252374,,,,,,,,
2020-10-16,3.230159044265747,3.2619049549102783,3.1904759407043457,3.222222089767456,2.189396858215332,3666726,,,,,,,,
2020-10-19,3.2380950450897217,3.3333330154418945,3.17460298538208,3.2063488960266113,2.1786117553710938,8819874,,,,,,,,
2020-10-20,3.2142860889434814,3.3015871047973633,3.2142860889434814,3.230159044265747,2.1947896480560303,4518738,,,,,,,,
2020-10-21,3.2380950450897217,3.3015871047973633,3.230159044265747,3.2380950450897217,2.200181484222412,2876958,,,,,,,,
2020-10-22,3.2857139110565186,3.32539701461792,3.2539680004119873,3.2619049549102783,2.2163596153259277,6805890,,,,,,,,
2020-10-23,3.2460319995880127,3.3095240592956543,3.222222089767456,3.2857139110565186,2.232537031173706,5601204,,,,,,,,
2020-10-26,3.269840955734253,3.3095240592956543,3.2063488960266113,3.2539680004119873,2.2109668254852295,2920428,,,,,,,,
2020-10-27,3.269840955734253,3.365078926086426,3.2539680004119873,3.3333330154418945,2.264892816543579,12392730,,,,,,,,
2020-10-28,3.1666669845581055,3.182539939880371,3.0396831035614014,3.047619104385376,2.0707597732543945,11947194,,,,,,,,
2020-10-29,3.0,3.134921073913574,2.9682540893554688,3.103174924850464,2.1085076332092285,5517288,,,,,,,,
2020-10-30,3.0714290142059326,3.0793650150299072,2.9841270446777344,3.0238099098205566,2.054581880569458,9896922,,,,,,,,
2020-11-02,3.0634920597076416,3.126983880996704,3.055556058883667,3.0873019695281982,2.097722291946411,3428964,,,,,,,,
2020-11-03,3.1190481185913086,3.222222089767456,3.1111109256744385,3.1984128952026367,2.1732194423675537,9645552,,,,,,,,
2020-11-04,3.1587300300598145,3.1666669845581055,3.0714290142059326,3.0873019695281982,2.097722291946411,5825232,,,,,,,,
2020-11-05,3.1190481185913086,3.230159044265747,3.1111109256744385,3.2063488960266113,2.1786117553710938,7372890,,,,,,,,
2020-11-06,3.2063488960266113,3.3333330154418945,3.1904759407043457,3.32539701461792,2.259500741958618,7012026,,,,,,,,
2020-11-09,3.3809518814086914,3.396825075149536,3.222222089767456,3.2460319995880127,2.2166850566864014,7766766,,,,,,,,
2020-11-10,3.15079402923584,3.1984128952026367,3.0317459106445312,3.0396831035614014,2.075770854949951,13716738,,,,,,,,
2020-11-11,3.1190481185913086,3.126983880996704,3.0634920597076416,3.0634920597076416,2.0920302867889404,4264596,,,,,,,,
2020-11-12,3.0793650150299072,3.126983880996704,2.9761900901794434,3.0158729553222656,2.059511184692383,4448052,,,,,,,,
2020-11-13,3.0,3.055556058883667,2.9682540893554688,3.0396831035614014,2.075770854949951,3261258,,,,,,,,
2020-11-16,3.0634920597076416,3.0873019695281982,3.0317459106445312,3.0714290142059326,2.097450017929077,5442570,,,,,,,,
2020-11-17,3.095237970352173,3.222222089767456,3.0634920597076416,3.1904759407043457,2.1787467002868652,6733188,,,,,,,,
