date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ENGI.PA')","('high', 'ENGI.PA')","('low', 'ENGI.PA')","('close', 'ENGI.PA')","('adj_close', 'ENGI.PA')","('volume', 'ENGI.PA')","('currency', '')"
2020-04-07,9.399999618530273,9.65999984741211,9.232000350952148,9.357999801635742,6.375193119049072,11230566,,,,,,,,
2020-04-08,9.152000427246094,9.460000038146973,9.071999549865723,9.42199993133545,6.41879415512085,9018259,,,,,,,,
2020-04-09,9.54800033569336,9.892000198364258,9.362000465393066,9.88599967956543,6.734896183013916,10228236,,,,,,,,
2020-04-14,9.949999809265137,10.055000305175781,9.640000343322754,9.720000267028809,6.621809005737305,6651618,,,,,,,,
2020-04-15,9.649999618530273,9.727999687194824,9.291999816894531,9.333999633789062,6.3588433265686035,8854527,,,,,,,,
2020-04-16,9.366000175476074,9.470000267028809,9.178000450134277,9.35200023651123,6.371106147766113,7472506,,,,,,,,
2020-04-17,9.574000358581543,9.656000137329102,9.35200023651123,9.491999626159668,6.4664812088012695,9768052,,,,,,,,
2020-04-20,9.576000213623047,9.57800006866455,9.321999549865723,9.5,6.471931457519531,4783415,,,,,,,,
2020-04-21,9.342000007629395,9.354000091552734,9.116000175476074,9.220000267028809,6.281180381774902,7499454,,,,,,,,
2020-04-22,9.300000190734863,9.32800006866455,9.067999839782715,9.13599967956543,6.223954677581787,6466289,,,,,,,,
2020-04-23,9.157999992370605,9.331999778747559,8.98799991607666,9.20199966430664,6.268917560577393,5493614,,,,,,,,
2020-04-24,9.039999961853027,9.284000396728516,8.982000350952148,9.246000289916992,6.298892974853516,4652615,,,,,,,,
2020-04-27,9.479999542236328,9.498000144958496,9.105999946594238,9.314000129699707,6.345218181610107,5755183,,,,,,,,
2020-04-28,9.258000373840332,9.454000473022461,9.178000450134277,9.369999885559082,6.383368492126465,5669310,,,,,,,,
2020-04-29,9.399999618530273,10.010000228881836,9.362000465393066,9.989999771118164,6.805747032165527,8906924,,,,,,,,
2020-04-30,10.140000343322754,10.324999809265137,9.845999717712402,9.904000282287598,6.747159481048584,10924358,,,,,,,,
2020-05-04,9.473999977111816,9.76200008392334,9.437999725341797,9.444000244140625,6.433781623840332,7960351,,,,,,,,
2020-05-05,9.59000015258789,9.696000099182129,9.406000137329102,9.564000129699707,6.515532970428467,6017331,,,,,,,,
2020-05-06,9.564000129699707,9.78600025177002,9.413999557495117,9.57800006866455,6.5250701904296875,7014738,,,,,,,,
2020-05-07,9.649999618530273,9.694000244140625,9.428000450134277,9.6899995803833,6.601370811462402,5811599,,,,,,,,
2020-05-08,9.739999771118164,9.79800033569336,9.656000137329102,9.79800033569336,6.674946308135986,3844981,,,,,,,,
2020-05-11,9.90999984741211,9.913999557495117,9.595999717712402,9.760000228881836,6.649058818817139,4789019,,,,,,,,
2020-05-12,9.899999618530273,9.899999618530273,9.168000221252441,9.34000015258789,6.362931251525879,8586200,,,,,,,,
2020-05-13,9.539999961853027,9.567999839782715,9.156000137329102,9.17199993133545,6.248479843139648,6708632,,,,,,,,
2020-05-14,9.086000442504883,9.368000030517578,8.850000381469727,9.246000289916992,6.298892974853516,11575090,,,,,,,,
2020-05-15,9.277999877929688,9.612000465393066,9.277999877929688,9.37600040435791,6.38745641708374,8304559,,,,,,,,
2020-05-18,9.541999816894531,9.944000244140625,9.510000228881836,9.869999885559082,6.723995685577393,8017052,,,,,,,,
2020-05-19,9.977999687194824,9.984000205993652,9.6899995803833,9.732000350952148,6.629983901977539,7316381,,,,,,,,
2020-05-20,9.715999603271484,9.821999549865723,9.571999549865723,9.784000396728516,6.665408611297607,5721806,,,,,,,,
2020-05-21,9.755999565124512,10.020000457763672,9.65999984741211,9.90999984741211,6.751245975494385,7049826,,,,,,,,
2020-05-22,9.800000190734863,9.906000137329102,9.75,9.821999549865723,6.691296100616455,6535742,,,,,,,,
2020-05-25,9.890000343322754,9.986000061035156,9.815999984741211,9.96399974822998,6.788034439086914,2713117,,,,,,,,
2020-05-26,10.079999923706055,10.329999923706055,10.069999694824219,10.244999885559082,6.979467868804932,7205097,,,,,,,,
2020-05-27,10.335000038146973,10.609999656677246,10.21500015258789,10.545000076293945,7.183844566345215,9137660,,,,,,,,
2020-05-28,10.625,10.875,10.529999732971191,10.854999542236328,7.395033836364746,9494321,,,,,,,,
2020-05-29,10.8100004196167,10.845000267028809,10.505000114440918,10.635000228881836,7.245157718658447,10756764,,,,,,,,
2020-06-01,10.75,10.829999923706055,10.59000015258789,10.649999618530273,7.25537633895874,4450458,,,,,,,,
2020-06-02,10.739999771118164,10.925000190734863,10.6899995803833,10.904999732971191,7.429096221923828,6905699,,,,,,,,
2020-06-03,10.96500015258789,11.609999656677246,10.9350004196167,11.609999656677246,7.909381866455078,10583416,,,,,,,,
2020-06-04,11.5,11.609999656677246,11.354999542236328,11.359999656677246,7.739068031311035,8479323,,,,,,,,
2020-06-05,11.4399995803833,11.805000305175781,11.430000305175781,11.6899995803833,7.9638824462890625,9737153,,,,,,,,
2020-06-08,11.619999885559082,12.114999771118164,11.5649995803833,11.949999809265137,8.141008377075195,8880476,,,,,,,,
2020-06-09,11.994999885559082,12.109999656677246,11.585000038146973,11.859999656677246,8.079696655273438,12381913,,,,,,,,
2020-06-10,11.904999732971191,12.005000114440918,11.399999618530273,11.399999618530273,7.766318321228027,9572778,,,,,,,,
2020-06-11,11.21500015258789,11.220000267028809,10.739999771118164,10.774999618530273,7.3405327796936035,12027324,,,,,,,,
2020-06-12,10.6899995803833,11.085000038146973,10.649999618530273,10.954999923706055,7.463159561157227,6594487,,,,,,,,
2020-06-15,10.71500015258789,10.885000228881836,10.539999961853027,10.8100004196167,7.364377498626709,8362912,,,,,,,,
2020-06-16,11.045000076293945,11.34000015258789,10.904999732971191,11.140000343322754,7.589191913604736,8732193,,,,,,,,
2020-06-17,11.100000381469727,11.3100004196167,11.100000381469727,11.25,7.664129734039307,7010345,,,,,,,,
2020-06-18,11.239999771118164,11.289999961853027,11.09000015258789,11.194999694824219,7.62666130065918,4713453,,,,,,,,
2020-06-19,11.265000343322754,11.364999771118164,11.180000305175781,11.25,7.664129734039307,13023738,,,,,,,,
2020-06-22,11.095000267028809,11.180000305175781,10.954999923706055,11.100000381469727,7.561941623687744,6922617,,,,,,,,
2020-06-23,11.295000076293945,11.479999542236328,11.154999732971191,11.21500015258789,7.640286922454834,6132360,,,,,,,,
2020-06-24,11.170000076293945,11.170000076293945,10.9399995803833,10.9399995803833,7.452939987182617,4858570,,,,,,,,
2020-06-25,10.9399995803833,11.074999809265137,10.75,10.960000038146973,7.466566562652588,5896191,,,,,,,,
2020-06-26,11.039999961853027,11.114999771118164,10.850000381469727,10.895000457763672,7.422284126281738,5505416,,,,,,,,
2020-06-29,10.944999694824219,11.1899995803833,10.895000457763672,11.1899995803833,7.623254299163818,7387072,,,,,,,,
2020-06-30,11.175000190734863,11.300000190734863,11.0,11.0,7.49381685256958,9801437,,,,,,,,
2020-07-01,11.005000114440918,11.039999961853027,10.710000038146973,10.925000190734863,7.442721366882324,6379114,,,,,,,,
2020-07-02,11.069999694824219,11.470000267028809,11.069999694824219,11.369999885559082,7.745881080627441,9535437,,,,,,,,
2020-07-03,11.375,11.515000343322754,11.324999809265137,11.385000228881836,7.756098747253418,4692403,,,,,,,,
2020-07-06,11.5649995803833,11.664999961853027,11.364999771118164,11.404999732971191,7.769724369049072,5122505,,,,,,,,
2020-07-07,11.369999885559082,11.380000114440918,11.234999656677246,11.305000305175781,7.701599597930908,3863187,,,,,,,,
2020-07-08,11.289999961853027,11.385000228881836,11.180000305175781,11.279999732971191,7.684567451477051,5858971,,,,,,,,
2020-07-09,11.244999885559082,11.25,10.795000076293945,10.800000190734863,7.357564449310303,8071164,,,,,,,,
2020-07-10,10.75,10.970000267028809,10.579999923706055,10.930000305175781,7.446128845214844,7252348,,,,,,,,
2020-07-13,11.005000114440918,11.114999771118164,10.880000114440918,11.114999771118164,7.572160720825195,4558233,,,,,,,,
2020-07-14,11.010000228881836,11.109999656677246,10.859999656677246,11.010000228881836,7.50062894821167,4983034,,,,,,,,
2020-07-15,11.029999732971191,11.260000228881836,10.895000457763672,11.175000190734863,7.613035678863525,5538825,,,,,,,,
2020-07-16,11.0600004196167,11.289999961853027,11.03499984741211,11.274999618530273,7.681161403656006,4958810,,,,,,,,
2020-07-17,11.279999732971191,11.335000038146973,11.069999694824219,11.145000457763672,7.592598915100098,5905088,,,,,,,,
2020-07-20,11.140000343322754,11.40999984741211,11.104999542236328,11.399999618530273,7.766318321228027,5438454,,,,,,,,
2020-07-21,11.40999984741211,11.680000305175781,11.3100004196167,11.3100004196167,7.705005645751953,5231384,,,,,,,,
2020-07-22,11.289999961853027,11.34000015258789,11.164999961853027,11.225000381469727,7.647099018096924,5150394,,,,,,,,
2020-07-23,11.34000015258789,11.350000381469727,11.0649995803833,11.104999542236328,7.565346717834473,4447554,,,,,,,,
2020-07-24,11.0,11.015000343322754,10.850000381469727,10.920000076293945,7.439316272735596,4835311,,,,,,,,
2020-07-27,10.885000228881836,10.895000457763672,10.75,10.829999923706055,7.378002643585205,5493038,,,,,,,,
2020-07-28,10.789999961853027,11.15999984741211,10.739999771118164,11.15999984741211,7.602816104888916,5999236,,,,,,,,
2020-07-29,11.145000457763672,11.260000228881836,11.104999542236328,11.220000267028809,7.6436920166015625,4610603,,,,,,,,
2020-07-30,11.234999656677246,11.255000114440918,10.6899995803833,10.854999542236328,7.395033836364746,9186516,,,,,,,,
2020-07-31,10.854999542236328,11.699999809265137,10.854999542236328,11.289999961853027,7.691380023956299,13738538,,,,,,,,
2020-08-03,11.4399995803833,11.975000381469727,11.319999694824219,11.899999618530273,8.106945991516113,11397623,,,,,,,,
2020-08-04,11.914999961853027,11.984999656677246,11.604999542236328,11.755000114440918,8.008164405822754,5300549,,,,,,,,
2020-08-05,11.779999732971191,11.960000038146973,11.760000228881836,11.78499984741211,8.02860164642334,5218068,,,,,,,,
2020-08-06,11.744999885559082,11.800000190734863,11.524999618530273,11.600000381469727,7.902569770812988,4616750,,,,,,,,
2020-08-07,11.585000038146973,11.635000228881836,11.4399995803833,11.625,7.919600486755371,3972618,,,,,,,,
2020-08-10,11.6850004196167,11.829999923706055,11.53499984741211,11.78499984741211,8.02860164642334,3346710,,,,,,,,
2020-08-11,11.895000457763672,12.199999809265137,11.895000457763672,11.975000381469727,8.158040046691895,5983117,,,,,,,,
2020-08-12,11.994999885559082,12.194999694824219,11.904999732971191,12.175000190734863,8.294292449951172,4986755,,,,,,,,
2020-08-13,12.100000381469727,12.1899995803833,11.930000305175781,12.010000228881836,8.181884765625,3152100,,,,,,,,
2020-08-14,11.904999732971191,11.9399995803833,11.569999694824219,11.75,8.004756927490234,4013422,,,,,,,,
2020-08-17,11.71500015258789,11.819999694824219,11.59000015258789,11.645000457763672,7.933226108551025,2656529,,,,,,,,
2020-08-18,11.609999656677246,11.765000343322754,11.399999618530273,11.399999618530273,7.766318321228027,3936230,,,,,,,,
2020-08-19,11.404999732971191,11.470000267028809,11.239999771118164,11.449999809265137,7.800381660461426,3020782,,,,,,,,
2020-08-20,11.345000267028809,11.390000343322754,11.154999732971191,11.234999656677246,7.6539106369018555,4444114,,,,,,,,
2020-08-21,11.244999885559082,11.385000228881836,11.079999923706055,11.1850004196167,7.619848251342773,4578002,,,,,,,,
2020-08-24,11.329999923706055,11.609999656677246,11.324999809265137,11.59000015258789,7.895757675170898,4458779,,,,,,,,
2020-08-25,11.630000114440918,11.770000457763672,11.4399995803833,11.4399995803833,7.793568134307861,4558899,,,,,,,,
2020-08-26,11.390000343322754,11.449999809265137,11.324999809265137,11.354999542236328,7.735661029815674,2529283,,,,,,,,
2020-08-27,11.395000457763672,11.40999984741211,11.145000457763672,11.170000076293945,7.6096296310424805,4038613,,,,,,,,
2020-08-28,11.204999923706055,11.3100004196167,11.039999961853027,11.135000228881836,7.585785388946533,4029063,,,,,,,,
2020-08-31,11.84000015258789,11.859999656677246,11.595000267028809,11.654999732971191,7.940039157867432,9292758,,,,,,,,
2020-09-01,11.75,11.954999923706055,11.59000015258789,11.59000015258789,7.895757675170898,7334989,,,,,,,,
2020-09-02,11.619999885559082,11.795000076293945,11.579999923706055,11.75,8.004756927490234,4579882,,,,,,,,
2020-09-03,11.9350004196167,12.255000114440918,11.779999732971191,11.864999771118164,8.083102226257324,6427471,,,,,,,,
2020-09-04,11.765000343322754,11.944999694824219,11.600000381469727,11.640000343322754,7.9298200607299805,6826218,,,,,,,,
2020-09-07,11.720000267028809,12.100000381469727,11.6850004196167,12.015000343322754,8.185291290283203,4312061,,,,,,,,
2020-09-08,12.015000343322754,12.029999732971191,11.619999885559082,11.770000457763672,8.018383979797363,5591371,,,,,,,,
2020-09-09,11.704999923706055,12.0,11.609999656677246,11.925000190734863,8.123976707458496,4286222,,,,,,,,
2020-09-10,12.045000076293945,12.045000076293945,11.8100004196167,11.824999809265137,8.055851936340332,3440059,,,,,,,,
2020-09-11,11.8149995803833,11.954999923706055,11.729999542236328,11.774999618530273,8.021788597106934,3249441,,,,,,,,
2020-09-14,11.90999984741211,12.03499984741211,11.864999771118164,11.944999694824219,8.137602806091309,4261444,,,,,,,,
2020-09-15,11.899999618530273,12.020000457763672,11.829999923706055,11.904999732971191,8.110352516174316,4631640,,,,,,,,
2020-09-16,12.039999961853027,12.039999961853027,11.8100004196167,11.954999923706055,8.144413948059082,3881547,,,,,,,,
2020-09-17,11.779999732971191,11.949999809265137,11.744999885559082,11.8149995803833,8.049039840698242,3942959,,,,,,,,
2020-09-18,11.720000267028809,11.890000343322754,11.595000267028809,11.595000267028809,7.899162769317627,12661892,,,,,,,,
2020-09-21,11.555000305175781,11.5649995803833,11.175000190734863,11.234999656677246,7.6539106369018555,7397194,,,,,,,,
2020-09-22,11.260000228881836,11.345000267028809,11.15999984741211,11.15999984741211,7.602816104888916,5624783,,,,,,,,
2020-09-23,11.28499984741211,11.470000267028809,11.229999542236328,11.354999542236328,7.735661029815674,4598703,,,,,,,,
2020-09-24,11.199999809265137,11.354999542236328,11.020000457763672,11.135000228881836,7.585785388946533,5838988,,,,,,,,
2020-09-25,11.119999885559082,11.319999694824219,11.0649995803833,11.119999885559082,7.575566291809082,5239512,,,,,,,,
2020-09-28,11.319999694824219,11.40999984741211,11.255000114440918,11.40999984741211,7.773131370544434,4867468,,,,,,,,
2020-09-29,11.300000190734863,11.345000267028809,11.170000076293945,11.279999732971191,7.684567451477051,3871225,,,,,,,,
2020-09-30,11.305000305175781,11.524999618530273,11.28499984741211,11.420000076293945,7.779943466186523,6556206,,,,,,,,
2020-10-01,11.529999732971191,11.675000190734863,11.404999732971191,11.425000190734863,7.783349990844727,5803888,,,,,,,,
2020-10-02,11.279999732971191,11.460000038146973,11.279999732971191,11.460000038146973,7.807193756103516,4161537,,,,,,,,
2020-10-05,11.585000038146973,11.649999618530273,11.414999961853027,11.510000228881836,7.841257095336914,3888861,,,,,,,,
2020-10-06,11.630000114440918,11.899999618530273,11.604999542236328,11.835000038146973,8.062664985656738,6658480,,,,,,,,
2020-10-07,11.845000267028809,12.175000190734863,11.795000076293945,12.0649995803833,8.219353675842285,10014753,,,,,,,,
2020-10-08,12.100000381469727,12.220000267028809,12.039999961853027,12.130000114440918,8.263635635375977,4165297,,,,,,,,
2020-10-09,12.199999809265137,12.354999542236328,12.005000114440918,12.140000343322754,8.270447731018066,7457136,,,,,,,,
2020-10-12,12.140000343322754,12.295000076293945,12.085000038146973,12.15999984741211,8.284072875976562,4607583,,,,,,,,
2020-10-13,12.15999984741211,12.239999771118164,12.024999618530273,12.050000190734863,8.209136009216309,4897925,,,,,,,,
2020-10-14,12.135000228881836,12.135000228881836,11.880000114440918,11.960000038146973,8.147821426391602,4068862,,,,,,,,
2020-10-15,11.850000381469727,11.854999542236328,11.585000038146973,11.625,7.919600486755371,5793618,,,,,,,,
2020-10-16,11.680000305175781,11.779999732971191,11.574999809265137,11.739999771118164,7.997945785522461,5476209,,,,,,,,
2020-10-19,11.885000228881836,11.970000267028809,11.635000228881836,11.680000305175781,7.9570698738098145,3535204,,,,,,,,
2020-10-20,11.649999618530273,11.824999809265137,11.545000076293945,11.6850004196167,7.960477352142334,4716469,,,,,,,,
2020-10-21,11.755000114440918,11.760000228881836,11.354999542236328,11.385000228881836,7.756098747253418,5010006,,,,,,,,
2020-10-22,11.319999694824219,11.34000015258789,11.145000457763672,11.210000038146973,7.636879920959473,5914044,,,,,,,,
2020-10-23,11.154999732971191,11.369999885559082,11.145000457763672,11.364999771118164,7.742473125457764,4852910,,,,,,,,
2020-10-26,11.1899995803833,11.369999885559082,11.085000038146973,11.109999656677246,7.568753719329834,4565136,,,,,,,,
2020-10-27,11.104999542236328,11.114999771118164,10.845000267028809,10.895000457763672,7.422284126281738,6054560,,,,,,,,
2020-10-28,10.649999618530273,10.680000305175781,10.305000305175781,10.454999923706055,7.122531414031982,9540054,,,,,,,,
2020-10-29,10.395000457763672,10.4350004196167,10.100000381469727,10.270000457763672,6.996499538421631,7715366,,,,,,,,
2020-10-30,10.149999618530273,10.404999732971191,10.109999656677246,10.385000228881836,7.074843406677246,5959433,,,,,,,,
2020-11-02,10.40999984741211,10.664999961853027,10.255000114440918,10.604999542236328,7.224720001220703,5511760,,,,,,,,
2020-11-03,10.774999618530273,10.880000114440918,10.664999961853027,10.819999694824219,7.371189594268799,5968560,,,,,,,,
2020-11-04,10.539999961853027,11.100000381469727,10.5,11.069999694824219,7.541502952575684,7719430,,,,,,,,
2020-11-05,11.154999732971191,11.324999809265137,11.085000038146973,11.244999885559082,7.660724639892578,5909748,,,,,,,,
2020-11-06,11.149999618530273,11.350000381469727,11.0,11.03499984741211,7.517660617828369,5510690,,,,,,,,
2020-11-09,11.180000305175781,11.979999542236328,11.15999984741211,11.760000228881836,8.01156997680664,14870323,,,,,,,,
2020-11-10,11.760000228881836,11.994999885559082,11.710000038146973,11.975000381469727,8.158040046691895,10369537,,,,,,,,
2020-11-11,12.0,12.329999923706055,11.954999923706055,12.265000343322754,8.355605125427246,8137656,,,,,,,,
2020-11-12,12.175000190734863,12.21500015258789,11.920000076293945,11.920000076293945,8.120572090148926,7879964,,,,,,,,
2020-11-13,12.25,12.479999542236328,12.175000190734863,12.300000190734863,8.379448890686035,10250348,,,,,,,,
2020-11-16,12.470000267028809,12.585000038146973,12.345000267028809,12.390000343322754,8.440762519836426,8030581,,,,,,,,
2020-11-17,12.329999923706055,12.395000457763672,12.135000228881836,12.239999771118164,8.338573455810547,5221142,,,,,,,,
2020-11-18,12.170000076293945,12.3149995803833,12.100000381469727,12.210000038146973,8.318136215209961,4308986,,,,,,,,
2020-11-19,11.960000038146973,12.194999694824219,11.9350004196167,12.055000305175781,8.212540626525879,5582946,,,,,,,,
2020-11-20,12.010000228881836,12.260000228881836,11.994999885559082,12.164999961853027,8.287479400634766,5471716,,,,,,,,
2020-11-23,12.270000457763672,12.324999809265137,12.21500015258789,12.229999542236328,8.331761360168457,4443516,,,,,,,,
2020-11-24,12.335000038146973,12.444999694824219,12.300000190734863,12.425000190734863,8.464606285095215,5088826,,,,,,,,
2020-11-25,12.425000190734863,12.645000457763672,12.414999961853027,12.635000228881836,8.607669830322266,6346751,,,,,,,,
2020-11-26,12.699999809265137,12.71500015258789,12.524999618530273,12.524999618530273,8.532731056213379,3656385,,,,,,,,
2020-11-27,12.585000038146973,12.6850004196167,12.520000457763672,12.520000457763672,8.529325485229492,5631809,,,,,,,,
2020-11-30,12.555000305175781,12.600000381469727,12.369999885559082,12.369999885559082,8.427135467529297,7625249,,,,,,,,
