date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PBF')","('high', 'PBF')","('low', 'PBF')","('close', 'PBF')","('adj_close', 'PBF')","('volume', 'PBF')","('currency', '')"
2020-01-02,31.670000076293945,31.969999313354492,31.229999542236328,31.790000915527344,28.597192764282227,717700,,,,,,,,
2020-01-03,31.0,31.389999389648438,29.719999313354492,30.09000015258789,27.067934036254883,1690800,,,,,,,,
2020-01-06,29.959999084472656,30.649999618530273,29.670000076293945,30.479999542236328,27.41876220703125,1477500,,,,,,,,
2020-01-07,30.899999618530273,31.270000457763672,30.40999984741211,31.200000762939453,28.066452026367188,1491100,,,,,,,,
2020-01-08,31.219999313354492,31.43000030517578,30.3700008392334,31.200000762939453,28.066452026367188,1395900,,,,,,,,
2020-01-09,31.270000457763672,32.310001373291016,30.899999618530273,32.27000045776367,29.02898406982422,1263100,,,,,,,,
2020-01-10,32.33000183105469,33.70000076293945,32.20000076293945,33.560001373291016,30.18942642211914,1902400,,,,,,,,
2020-01-13,33.63999938964844,33.9900016784668,33.08000183105469,33.290000915527344,29.946542739868164,1007500,,,,,,,,
2020-01-14,33.36000061035156,33.45000076293945,32.77000045776367,33.209999084472656,29.874576568603516,806300,,,,,,,,
2020-01-15,32.810001373291016,33.439998626708984,31.209999084472656,31.610000610351562,28.435270309448242,2041000,,,,,,,,
2020-01-16,31.84000015258789,31.940000534057617,30.68000030517578,31.1299991607666,28.003480911254883,1815000,,,,,,,,
2020-01-17,31.1299991607666,31.25,30.649999618530273,31.010000228881836,27.89552879333496,1567100,,,,,,,,
2020-01-21,30.700000762939453,30.989999771118164,29.6200008392334,29.920000076293945,26.915006637573242,2335700,,,,,,,,
2020-01-22,30.65999984741211,30.65999984741211,29.31999969482422,29.559999465942383,26.591157913208008,1540500,,,,,,,,
2020-01-23,29.18000030517578,29.3700008392334,28.1299991607666,28.8700008392334,25.970460891723633,2448500,,,,,,,,
2020-01-24,28.899999618530273,28.989999771118164,27.850000381469727,28.110000610351562,25.286792755126953,2204700,,,,,,,,
2020-01-27,27.18000030517578,27.290000915527344,26.299999237060547,26.809999465942383,24.117355346679688,2603600,,,,,,,,
2020-01-28,27.0,28.06999969482422,26.75,27.68000030517578,24.899978637695312,1477200,,,,,,,,
2020-01-29,27.950000762939453,29.270000457763672,27.540000915527344,27.579999923706055,24.810020446777344,1239500,,,,,,,,
2020-01-30,27.239999771118164,28.020000457763672,27.15999984741211,27.979999542236328,25.169845581054688,2167000,,,,,,,,
2020-01-31,27.510000228881836,27.75,26.84000015258789,27.299999237060547,24.558143615722656,3949700,,,,,,,,
2020-02-03,27.350000381469727,27.440000534057617,25.5,25.799999237060547,23.208791732788086,3219900,,,,,,,,
2020-02-04,26.31999969482422,26.520000457763672,25.010000228881836,25.469999313354492,22.91193389892578,2703800,,,,,,,,
2020-02-05,25.93000030517578,27.209999084472656,25.809999465942383,26.780000686645508,24.09036636352539,1925200,,,,,,,,
2020-02-06,26.780000686645508,27.139999389648438,26.420000076293945,26.420000076293945,23.766523361206055,1595300,,,,,,,,
2020-02-07,26.270000457763672,27.459999084472656,26.049999237060547,27.290000915527344,24.54914665222168,1955800,,,,,,,,
2020-02-10,27.06999969482422,28.049999237060547,26.969999313354492,27.860000610351562,25.061901092529297,1927600,,,,,,,,
2020-02-11,28.25,28.280000686645508,27.610000610351562,28.010000228881836,25.19683265686035,1663200,,,,,,,,
2020-02-12,28.610000610351562,29.3700008392334,28.56999969482422,28.899999618530273,25.997446060180664,1920300,,,,,,,,
2020-02-13,29.010000228881836,29.579999923706055,27.3799991607666,28.549999237060547,25.68259620666504,3148800,,,,,,,,
2020-02-14,28.719999313354492,29.31999969482422,28.3700008392334,29.06999969482422,26.150373458862305,1594500,,,,,,,,
2020-02-18,28.149999618530273,28.40999984741211,27.030000686645508,27.260000228881836,24.52216148376465,2333900,,,,,,,,
2020-02-19,27.600000381469727,27.65999984741211,26.729999542236328,27.3700008392334,24.621112823486328,2230400,,,,,,,,
2020-02-20,27.229999542236328,28.399999618530273,27.079999923706055,28.209999084472656,25.376747131347656,1757600,,,,,,,,
2020-02-21,27.920000076293945,28.1299991607666,27.229999542236328,27.559999465942383,24.792030334472656,1473500,,,,,,,,
2020-02-24,26.110000610351562,26.110000610351562,24.540000915527344,24.8799991607666,22.627500534057617,2981600,,,,,,,,
2020-02-25,24.940000534057617,24.940000534057617,23.18000030517578,23.530000686645508,21.39972496032715,2048400,,,,,,,,
2020-02-26,23.700000762939453,24.729999542236328,23.030000686645508,23.649999618530273,21.50885772705078,3691800,,,,,,,,
2020-02-27,22.969999313354492,23.889999389648438,21.920000076293945,22.530000686645508,20.490259170532227,3060100,,,,,,,,
2020-02-28,21.6299991607666,22.68000030517578,21.260000228881836,22.389999389648438,20.362932205200195,2488500,,,,,,,,
2020-03-02,22.489999771118164,22.670000076293945,20.809999465942383,21.969999313354492,19.98095703125,4229600,,,,,,,,
2020-03-03,21.850000381469727,21.8700008392334,19.760000228881836,19.8799991607666,18.080171585083008,2854300,,,,,,,,
2020-03-04,20.360000610351562,20.530000686645508,18.920000076293945,19.329999923706055,17.579971313476562,3223200,,,,,,,,
2020-03-05,18.670000076293945,19.3700008392334,17.3700008392334,17.6200008392334,16.024778366088867,3653600,,,,,,,,
2020-03-06,17.6299991607666,17.6299991607666,16.549999237060547,17.059999465942383,15.515481948852539,4444200,,,,,,,,
2020-03-09,14.079999923706055,16.579999923706055,14.079999923706055,15.109999656677246,13.742023468017578,6627200,,,,,,,,
2020-03-10,15.829999923706055,16.5,14.430000305175781,15.579999923706055,14.169473648071289,4071700,,,,,,,,
2020-03-11,14.9399995803833,15.279999732971191,11.869999885559082,13.170000076293945,11.977660179138184,5493000,,,,,,,,
2020-03-12,12.1899995803833,12.550000190734863,10.170000076293945,10.789999961853027,9.813133239746094,5897300,,,,,,,,
2020-03-13,11.739999771118164,16.0,10.069999694824219,16.0,14.551448822021484,5706800,,,,,,,,
2020-03-16,12.550000190734863,15.210000038146973,10.5,10.579999923706055,9.62214469909668,6639500,,,,,,,,
2020-03-17,10.819999694824219,10.850000381469727,8.239999771118164,8.4399995803833,7.675889015197754,5750700,,,,,,,,
2020-03-18,7.960000038146973,8.579999923706055,6.519999980926514,7.03000020980835,6.393543243408203,4183600,,,,,,,,
2020-03-19,7.019999980926514,7.539999961853027,6.25,7.25,6.593624591827393,5555100,,,,,,,,
2020-03-20,7.809999942779541,8.449999809265137,7.25,7.650000095367432,6.9574127197265625,6331100,,,,,,,,
2020-03-23,7.53000020980835,7.559999942779541,5.670000076293945,5.909999847412109,5.374940872192383,5499800,,,,,,,,
2020-03-24,6.449999809265137,6.480000019073486,5.909999847412109,6.079999923706055,5.529550075531006,9102000,,,,,,,,
2020-03-25,6.170000076293945,6.730000019073486,5.190000057220459,6.630000114440918,6.029756546020508,11095100,,,,,,,,
2020-03-26,7.289999961853027,9.09000015258789,6.96999979019165,8.0,7.275724411010742,8752800,,,,,,,,
2020-03-27,7.5,7.5,6.25,6.360000133514404,5.784201145172119,7669800,,,,,,,,
2020-03-30,7.360000133514404,7.699999809265137,6.519999980926514,7.639999866485596,6.94831657409668,7059900,,,,,,,,
2020-03-31,8.09000015258789,8.100000381469727,7.010000228881836,7.079999923706055,6.439015865325928,5737900,,,,,,,,
2020-04-01,6.650000095367432,6.909999847412109,5.900000095367432,5.909999847412109,5.374940872192383,5178400,,,,,,,,
2020-04-02,6.119999885559082,7.039999961853027,5.820000171661377,5.889999866485596,5.356751441955566,5992300,,,,,,,,
2020-04-03,6.179999828338623,6.309999942779541,5.519999980926514,5.760000228881836,5.238521099090576,5261000,,,,,,,,
2020-04-06,6.019999980926514,6.630000114440918,5.949999809265137,6.579999923706055,5.984283447265625,4253600,,,,,,,,
2020-04-07,7.199999809265137,7.730000019073486,6.869999885559082,7.150000095367432,6.502678394317627,8710900,,,,,,,,
2020-04-08,7.349999904632568,8.140000343322754,7.340000152587891,7.75,7.0483574867248535,5721000,,,,,,,,
2020-04-09,8.529999732971191,8.8100004196167,7.340000152587891,7.710000038146973,7.011980056762695,5027200,,,,,,,,
2020-04-13,8.380000114440918,8.390000343322754,7.369999885559082,7.619999885559082,6.930126667022705,4076200,,,,,,,,
2020-04-14,7.510000228881836,7.849999904632568,7.070000171661377,7.239999771118164,6.584529399871826,4674300,,,,,,,,
2020-04-15,6.75,6.840000152587891,6.5,6.610000133514404,6.011567115783691,3900000,,,,,,,,
2020-04-16,6.690000057220459,6.710000038146973,6.150000095367432,6.429999828338623,5.847863674163818,4834800,,,,,,,,
2020-04-17,6.610000133514404,7.650000095367432,6.610000133514404,7.619999885559082,6.930126667022705,6316600,,,,,,,,
2020-04-20,6.909999847412109,7.619999885559082,6.630000114440918,7.159999847412109,6.511772632598877,4822300,,,,,,,,
2020-04-21,6.809999942779541,7.460000038146973,6.739999771118164,7.25,6.593624591827393,3990000,,,,,,,,
2020-04-22,7.610000133514404,7.710000038146973,7.090000152587891,7.289999961853027,6.630003929138184,3687200,,,,,,,,
2020-04-23,7.269999980926514,7.789999961853027,7.21999979019165,7.670000076293945,6.975600719451904,4304800,,,,,,,,
2020-04-24,7.389999866485596,7.710000038146973,7.199999809265137,7.550000190734863,6.8664655685424805,3648600,,,,,,,,
2020-04-27,7.539999961853027,8.34000015258789,7.269999980926514,8.270000457763672,7.521280288696289,3267300,,,,,,,,
2020-04-28,8.729999542236328,9.149999618530273,8.350000381469727,9.0,8.185190200805664,3529900,,,,,,,,
2020-04-29,10.0,11.399999618530273,9.770000457763672,11.149999618530273,10.140541076660156,5782100,,,,,,,,
2020-04-30,10.970000267028809,12.0,10.640000343322754,11.399999618530273,10.36790657043457,7644300,,,,,,,,
2020-05-01,10.699999809265137,10.760000228881836,9.40999984741211,9.609999656677246,8.739962577819824,4733600,,,,,,,,
2020-05-04,9.3100004196167,10.920000076293945,9.100000381469727,10.84000015258789,9.858606338500977,4186800,,,,,,,,
2020-05-05,11.5,11.760000228881836,10.0600004196167,10.170000076293945,9.24926471710205,5410100,,,,,,,,
2020-05-06,10.260000228881836,10.359999656677246,9.170000076293945,9.170000076293945,8.339799880981445,4431800,,,,,,,,
2020-05-07,9.479999542236328,10.069999694824219,9.0600004196167,9.319999694824219,8.476219177246094,5158000,,,,,,,,
2020-05-08,9.359999656677246,10.789999961853027,9.350000381469727,10.630000114440918,9.66761589050293,5265700,,,,,,,,
2020-05-11,10.479999542236328,11.0600004196167,10.359999656677246,10.75,9.776753425598145,3623800,,,,,,,,
2020-05-12,10.850000381469727,11.1899995803833,10.100000381469727,10.119999885559082,9.203791618347168,3347100,,,,,,,,
2020-05-13,10.149999618530273,10.220000267028809,9.199999809265137,9.479999542236328,8.621734619140625,4135100,,,,,,,,
2020-05-14,9.199999809265137,9.600000381469727,8.710000038146973,9.270000457763672,8.430744171142578,4148100,,,,,,,,
2020-05-15,9.170000076293945,9.989999771118164,8.680000305175781,9.09000015258789,8.267040252685547,4369300,,,,,,,,
2020-05-18,9.670000076293945,11.449999809265137,9.630000114440918,10.920000076293945,9.931363105773926,8648000,,,,,,,,
2020-05-19,10.720000267028809,11.15999984741211,10.170000076293945,10.25,9.322020530700684,5583300,,,,,,,,
2020-05-20,10.609999656677246,11.229999542236328,10.59000015258789,11.170000076293945,10.158730506896973,4995900,,,,,,,,
2020-05-21,11.220000267028809,11.40999984741211,10.430000305175781,10.479999542236328,9.531198501586914,5269700,,,,,,,,
2020-05-22,10.489999771118164,10.680000305175781,10.140000343322754,10.460000038146973,9.513010025024414,3868900,,,,,,,,
2020-05-26,11.319999694824219,11.649999618530273,10.970000267028809,11.489999771118164,10.449756622314453,4421100,,,,,,,,
2020-05-27,11.859999656677246,12.069999694824219,10.859999656677246,11.369999885559082,10.340622901916504,4839900,,,,,,,,
2020-05-28,11.399999618530273,11.449999809265137,10.850000381469727,10.90999984741211,9.92226791381836,4438600,,,,,,,,
2020-05-29,10.729999542236328,11.079999923706055,10.420000076293945,10.619999885559082,9.658523559570312,4075500,,,,,,,,
2020-06-01,10.579999923706055,11.15999984741211,10.260000228881836,10.960000038146973,9.967742919921875,3353000,,,,,,,,
2020-06-02,10.800000190734863,11.5,10.779999732971191,11.460000038146973,10.422473907470703,3282800,,,,,,,,
2020-06-03,11.8100004196167,12.279999732971191,11.670000076293945,11.859999656677246,10.786260604858398,3759400,,,,,,,,
2020-06-04,11.779999732971191,12.220000267028809,11.529999732971191,11.979999542236328,10.89539623260498,3816800,,,,,,,,
2020-06-05,13.239999771118164,14.670000076293945,13.239999771118164,14.149999618530273,12.868936538696289,6586400,,,,,,,,
2020-06-08,15.0,15.579999923706055,14.4399995803833,15.289999961853027,13.905729293823242,5970600,,,,,,,,
2020-06-09,14.25,14.720000267028809,13.720000267028809,14.460000038146973,13.150871276855469,4080900,,,,,,,,
2020-06-10,14.140000343322754,14.260000228881836,13.329999923706055,13.399999618530273,12.186838150024414,3482100,,,,,,,,
2020-06-11,12.0600004196167,12.470000267028809,11.039999961853027,11.079999923706055,10.076876640319824,4914700,,,,,,,,
2020-06-12,12.100000381469727,12.300000190734863,11.079999923706055,11.770000457763672,10.7044095993042,4520100,,,,,,,,
2020-06-15,11.079999923706055,12.34000015258789,10.729999542236328,12.289999961853027,11.177331924438477,5729100,,,,,,,,
2020-06-16,13.260000228881836,13.539999961853027,12.329999923706055,12.819999694824219,11.659347534179688,4439300,,,,,,,,
2020-06-17,12.720000267028809,12.829999923706055,11.920000076293945,11.949999809265137,10.868115425109863,3131100,,,,,,,,
2020-06-18,11.779999732971191,13.15999984741211,11.75,12.890000343322754,11.723010063171387,4329400,,,,,,,,
2020-06-19,13.300000190734863,13.5,12.75,12.880000114440918,11.713915824890137,7729000,,,,,,,,
2020-06-22,12.609999656677246,12.869999885559082,12.109999656677246,12.670000076293945,11.522930145263672,3514600,,,,,,,,
2020-06-23,12.899999618530273,13.069999694824219,12.029999732971191,12.0600004196167,10.968154907226562,2995700,,,,,,,,
2020-06-24,11.300000190734863,11.520000457763672,10.449999809265137,10.6899995803833,9.722186088562012,5492400,,,,,,,,
2020-06-25,10.529999732971191,10.8100004196167,10.149999618530273,10.550000190734863,9.59486198425293,4463200,,,,,,,,
2020-06-26,10.34000015258789,10.380000114440918,9.460000038146973,9.569999694824219,8.703584671020508,15406300,,,,,,,,
2020-06-29,9.8100004196167,10.0600004196167,9.479999542236328,9.609999656677246,8.739962577819824,3942000,,,,,,,,
2020-06-30,9.4399995803833,10.300000190734863,9.140000343322754,10.239999771118164,9.312928199768066,4886500,,,,,,,,
2020-07-01,10.3100004196167,10.739999771118164,9.529999732971191,9.579999923706055,8.71268081665039,4359800,,,,,,,,
2020-07-02,9.899999618530273,10.029999732971191,9.520000457763672,9.5600004196167,8.694489479064941,4550600,,,,,,,,
2020-07-06,9.84000015258789,9.880000114440918,8.890000343322754,9.369999885559082,8.52169132232666,8405100,,,,,,,,
2020-07-07,9.100000381469727,9.149999618530273,8.539999961853027,8.5600004196167,7.785025596618652,3784900,,,,,,,,
