date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MAR')","('high', 'MAR')","('low', 'MAR')","('close', 'MAR')","('adj_close', 'MAR')","('volume', 'MAR')","('currency', '')"
2020-02-19,144.55999755859375,147.91000366210938,144.55999755859375,147.6300048828125,141.80589294433594,2018000,,,,,,,,
2020-02-20,147.52999877929688,148.91000366210938,146.27000427246094,146.83999633789062,141.0470733642578,1279600,,,,,,,,
2020-02-21,145.3800048828125,145.52000427246094,142.5399932861328,143.24000549316406,137.58905029296875,1858100,,,,,,,,
2020-02-24,136.82000732421875,137.3800048828125,134.22000122070312,134.8300018310547,129.51089477539062,3197500,,,,,,,,
2020-02-25,135.99000549316406,136.0500030517578,123.4800033569336,124.08000183105469,119.18495178222656,5128400,,,,,,,,
2020-02-26,126.29000091552734,127.66999816894531,119.8499984741211,120.19000244140625,115.44841766357422,4961200,,,,,,,,
2020-02-27,117.0,127.27999877929688,114.45999908447266,119.63999938964844,115.38092041015625,6958600,,,,,,,,
2020-02-28,116.25,124.33000183105469,116.0,124.0,119.58570861816406,6646600,,,,,,,,
2020-03-02,123.06999969482422,123.68000030517578,116.63999938964844,122.95999908447266,118.58271789550781,6375500,,,,,,,,
2020-03-03,122.76000213623047,123.73999786376953,113.87999725341797,114.27999877929688,110.21172332763672,6796500,,,,,,,,
2020-03-04,115.48999786376953,118.54000091552734,111.27999877929688,118.33000183105469,114.1175537109375,7343700,,,,,,,,
2020-03-05,113.79000091552734,115.0,108.80000305175781,110.22000122070312,106.29624938964844,6977200,,,,,,,,
2020-03-06,104.63999938964844,113.62000274658203,103.88999938964844,110.66000366210938,106.72058868408203,6790100,,,,,,,,
2020-03-09,102.0,108.91999816894531,101.76000213623047,104.19000244140625,100.48091125488281,6687400,,,,,,,,
2020-03-10,108.83000183105469,110.02999877929688,102.80000305175781,109.9800033569336,106.0647964477539,5395500,,,,,,,,
2020-03-11,106.19999694824219,106.5,99.55999755859375,100.11000061035156,96.54615783691406,8901300,,,,,,,,
2020-03-12,90.0,97.80999755859375,88.76000213623047,93.70999908447266,90.37400817871094,9065700,,,,,,,,
2020-03-13,98.2300033569336,100.77999877929688,91.5999984741211,95.61000061035156,92.20637512207031,8552800,,,,,,,,
2020-03-16,84.68000030517578,91.06999969482422,78.12000274658203,86.41999816894531,83.34351348876953,9327200,,,,,,,,
2020-03-17,87.5199966430664,89.61000061035156,67.73999786376953,75.23999786376953,72.5615005493164,12101600,,,,,,,,
2020-03-18,67.1500015258789,67.16000366210938,46.560001373291016,63.810001373291016,61.538414001464844,25881800,,,,,,,,
2020-03-19,61.18000030517578,72.69999694824219,52.650001525878906,66.80000305175781,64.42196655273438,17497700,,,,,,,,
2020-03-20,73.70999908447266,84.0,69.5199966430664,74.58000183105469,71.92501831054688,18154700,,,,,,,,
2020-03-23,75.0199966430664,80.69999694824219,67.27999877929688,70.12999725341797,67.63341522216797,12931800,,,,,,,,
2020-03-24,76.05000305175781,81.36000061035156,75.0,79.13999938964844,76.32267761230469,9113100,,,,,,,,
2020-03-25,83.51000213623047,92.68000030517578,79.2300033569336,85.25,82.21517944335938,8717900,,,,,,,,
2020-03-26,87.5999984741211,96.0,80.58999633789062,82.80999755859375,79.86202239990234,10444300,,,,,,,,
2020-03-27,78.69999694824219,82.79000091552734,76.25,78.8499984741211,76.04299926757812,5749800,,,,,,,,
2020-03-30,76.70999908447266,78.43000030517578,72.83999633789062,76.16000366210938,73.4487533569336,6097800,,,,,,,,
2020-03-31,74.9800033569336,79.23999786376953,74.5199966430664,74.80999755859375,72.14680480957031,5173600,,,,,,,,
2020-04-01,70.0,71.41000366210938,67.6500015258789,69.1500015258789,66.68831634521484,7651300,,,,,,,,
2020-04-02,69.29000091552734,70.58999633789062,61.54999923706055,63.0,60.75725173950195,8062700,,,,,,,,
2020-04-03,64.36000061035156,64.70999908447266,57.0,59.08000183105469,56.9767951965332,10622200,,,,,,,,
2020-04-06,64.55000305175781,70.9000015258789,63.779998779296875,70.58999633789062,68.0770492553711,12186100,,,,,,,,
2020-04-07,78.30999755859375,81.9800033569336,72.68000030517578,73.81999969482422,71.19207000732422,11850400,,,,,,,,
2020-04-08,75.23999786376953,83.94000244140625,74.95999908447266,82.52999877929688,79.59199523925781,9143600,,,,,,,,
2020-04-09,86.04000091552734,89.02999877929688,79.66999816894531,81.30999755859375,78.4154281616211,10337400,,,,,,,,
2020-04-13,81.55999755859375,81.56999969482422,75.70999908447266,78.08999633789062,75.31005096435547,4157800,,,,,,,,
2020-04-14,81.0,83.30000305175781,78.86000061035156,82.68000030517578,79.73667907714844,6093100,,,,,,,,
2020-04-15,78.0199966430664,81.98999786376953,77.52999877929688,80.7300033569336,77.8560791015625,4822700,,,,,,,,
2020-04-16,80.08999633789062,80.98999786376953,76.25,80.38999938964844,77.5281753540039,5398800,,,,,,,,
2020-04-17,85.30000305175781,85.62999725341797,82.29000091552734,84.26000213623047,81.26042175292969,5299500,,,,,,,,
2020-04-20,81.61000061035156,83.25,79.29000091552734,79.7699966430664,76.93024444580078,4155000,,,,,,,,
2020-04-21,77.62999725341797,80.05000305175781,77.11000061035156,79.9000015258789,77.05563354492188,4747000,,,,,,,,
2020-04-22,81.43000030517578,82.47000122070312,78.75,80.0199966430664,77.17134857177734,3709700,,,,,,,,
2020-04-23,80.44999694824219,83.5,79.95999908447266,81.0999984741211,78.21290588378906,4540300,,,,,,,,
2020-04-24,81.25,82.18000030517578,78.4000015258789,80.70999908447266,77.83679962158203,3545000,,,,,,,,
2020-04-27,82.37999725341797,86.26000213623047,81.52999877929688,85.2699966430664,82.23444366455078,5419500,,,,,,,,
2020-04-28,87.41000366210938,88.73999786376953,84.5199966430664,87.41999816894531,84.30791473388672,4210900,,,,,,,,
2020-04-29,90.97000122070312,97.44999694824219,90.37000274658203,95.98999786376953,92.57283020019531,7369500,,,,,,,,
2020-04-30,93.5999984741211,93.9000015258789,89.2699966430664,90.94000244140625,87.70259094238281,5366100,,,,,,,,
2020-05-01,87.08999633789062,88.4800033569336,84.2300033569336,84.75,81.73297882080078,4234300,,,,,,,,
2020-05-04,81.79000091552734,85.5999984741211,80.41000366210938,82.58000183105469,79.64022064208984,4087100,,,,,,,,
2020-05-05,85.12000274658203,87.06999969482422,83.06999969482422,83.66000366210938,80.68177795410156,3457800,,,,,,,,
2020-05-06,84.31999969482422,84.93000030517578,80.87000274658203,81.11000061035156,78.22254943847656,3013100,,,,,,,,
2020-05-07,83.3499984741211,86.94999694824219,83.05000305175781,85.9800033569336,82.919189453125,4032800,,,,,,,,
2020-05-08,88.08000183105469,88.5,85.6500015258789,87.16999816894531,84.06681823730469,4267900,,,,,,,,
2020-05-11,84.30000305175781,84.75,81.51000213623047,82.30999755859375,79.37983703613281,6832700,,,,,,,,
2020-05-12,82.95999908447266,83.87999725341797,79.2699966430664,79.33000183105469,76.50590515136719,3605500,,,,,,,,
2020-05-13,79.05999755859375,79.31999969482422,74.56999969482422,75.26000213623047,72.58080291748047,4880600,,,,,,,,
2020-05-14,73.0,79.27999877929688,71.5199966430664,79.25,76.42877197265625,5425400,,,,,,,,
2020-05-15,78.47000122070312,79.91000366210938,77.36000061035156,79.76000213623047,76.92060089111328,6526900,,,,,,,,
2020-05-18,85.05999755859375,93.9000015258789,84.87000274658203,93.62000274658203,90.2872085571289,11003400,,,,,,,,
2020-05-19,92.2699966430664,94.83999633789062,89.16000366210938,90.66999816894531,87.44221496582031,7090300,,,,,,,,
2020-05-20,92.36000061035156,92.9800033569336,90.2699966430664,92.68000030517578,89.38065338134766,4265700,,,,,,,,
2020-05-21,91.97000122070312,93.11000061035156,90.2699966430664,91.3499984741211,88.0979995727539,3009000,,,,,,,,
2020-05-22,92.18000030517578,92.25,89.5199966430664,91.05000305175781,87.80870056152344,2259400,,,,,,,,
2020-05-26,97.88999938964844,97.93000030517578,94.55000305175781,94.91999816894531,91.5409164428711,6258400,,,,,,,,
2020-05-27,98.63999938964844,98.9800033569336,94.7699966430664,97.95999908447266,94.47269439697266,5392000,,,,,,,,
2020-05-28,97.61000061035156,97.91999816894531,91.52999877929688,91.63999938964844,88.37767791748047,5197500,,,,,,,,
2020-05-29,91.20999908447266,91.75,88.0999984741211,88.5,85.34945678710938,5873100,,,,,,,,
2020-06-01,89.7300033569336,95.63999938964844,89.30000305175781,95.02999877929688,91.64701080322266,5074500,,,,,,,,
2020-06-02,97.2300033569336,97.3499984741211,94.01000213623047,95.61000061035156,92.20637512207031,5470700,,,,,,,,
2020-06-03,97.30000305175781,100.55999755859375,96.20999908447266,99.9000015258789,96.3436279296875,6136300,,,,,,,,
2020-06-04,100.13999938964844,105.05000305175781,98.08000183105469,104.81999969482422,101.0884780883789,6777800,,,,,,,,
2020-06-05,114.37999725341797,118.41000366210938,106.7699966430664,107.95999908447266,104.11671447753906,10069800,,,,,,,,
2020-06-08,113.45999908447266,114.45999908447266,110.51000213623047,113.13999938964844,109.1123046875,6056200,,,,,,,,
2020-06-09,109.80000305175781,110.5,106.30999755859375,107.31999969482422,103.4994888305664,4008700,,,,,,,,
2020-06-10,106.02999877929688,106.6500015258789,100.05000305175781,102.62000274658203,98.96680450439453,5642000,,,,,,,,
2020-06-11,95.05000305175781,96.5,90.61000061035156,91.44000244140625,88.18480682373047,7614100,,,,,,,,
2020-06-12,97.61000061035156,97.76000213623047,90.06999969482422,92.26000213623047,88.9756088256836,7108300,,,,,,,,
2020-06-15,88.0,92.33000183105469,86.79000091552734,90.79000091552734,87.55795288085938,9049500,,,,,,,,
2020-06-16,96.33999633789062,96.4000015258789,90.69999694824219,93.98999786376953,90.64402770996094,6191300,,,,,,,,
2020-06-17,93.5199966430664,94.0,90.80000305175781,91.12999725341797,87.88582611083984,4423100,,,,,,,,
2020-06-18,90.5,94.18000030517578,90.16999816894531,92.75,89.44818878173828,3746900,,,,,,,,
2020-06-19,93.91000366210938,94.12999725341797,88.66000366210938,89.68000030517578,86.4874496459961,4880600,,,,,,,,
2020-06-22,89.5,91.0,88.27999877929688,90.18000030517578,86.96965789794922,4588800,,,,,,,,
2020-06-23,91.0,91.48999786376953,88.83000183105469,90.62000274658203,87.39400482177734,5829200,,,,,,,,
2020-06-24,89.33000183105469,89.5199966430664,83.87999725341797,85.0,81.97407531738281,6403900,,,,,,,,
2020-06-25,83.58999633789062,84.55999755859375,82.12000274658203,84.04000091552734,81.04824829101562,5210900,,,,,,,,
2020-06-26,83.55000305175781,83.94999694824219,80.4000015258789,80.94000244140625,78.05859375,10150200,,,,,,,,
2020-06-29,81.52999877929688,86.61000061035156,80.26000213623047,86.5999984741211,83.5171127319336,5133000,,,,,,,,
2020-06-30,85.41000366210938,86.91999816894531,84.0,85.7300033569336,82.67809295654297,4343100,,,,,,,,
2020-07-01,86.66999816894531,90.5,86.33000183105469,86.62000274658203,83.53639221191406,5708200,,,,,,,,
2020-07-02,89.69999694824219,90.2300033569336,86.26000213623047,87.80000305175781,84.67439270019531,3877400,,,,,,,,
2020-07-06,89.66000366210938,90.33999633789062,87.12000274658203,89.83000183105469,86.63211059570312,3138200,,,,,,,,
2020-07-07,88.62999725341797,88.9800033569336,87.08000183105469,87.43000030517578,84.31755828857422,2993900,,,,,,,,
2020-07-08,87.29000091552734,90.02999877929688,86.48999786376953,89.98999786376953,86.78641510009766,3407600,,,,,,,,
2020-07-09,90.22000122070312,90.27999877929688,86.0,86.25,83.17958068847656,5263500,,,,,,,,
2020-07-10,85.86000061035156,88.61000061035156,85.5,88.51000213623047,85.3591079711914,3246400,,,,,,,,
2020-07-13,89.06999969482422,90.54000091552734,87.30999755859375,87.5,84.38506317138672,3955100,,,,,,,,
2020-07-14,87.0,87.7300033569336,86.0,87.12000274658203,84.01860046386719,3063500,,,,,,,,
2020-07-15,90.2300033569336,94.75,90.16000366210938,94.02999877929688,90.68260955810547,6761400,,,,,,,,
2020-07-16,92.12999725341797,93.43000030517578,90.76000213623047,93.11000061035156,89.79534912109375,2483900,,,,,,,,
2020-07-17,93.02999877929688,93.0999984741211,90.0999984741211,91.4800033569336,88.22337341308594,2329700,,,,,,,,
2020-07-20,90.63999938964844,91.62999725341797,87.56999969482422,88.4800033569336,85.33018493652344,3052400,,,,,,,,
2020-07-21,89.66999816894531,91.5,88.5,89.95999908447266,86.75749969482422,2442400,,,,,,,,
2020-07-22,89.06999969482422,90.95999908447266,88.80999755859375,90.80999755859375,87.57722473144531,1741100,,,,,,,,
2020-07-23,89.91000366210938,90.19999694824219,87.91999816894531,88.97000122070312,85.802734375,2564100,,,,,,,,
2020-07-24,88.88999938964844,88.88999938964844,86.56999969482422,87.5,84.38506317138672,2369500,,,,,,,,
2020-07-27,86.11000061035156,87.13999938964844,85.19999694824219,86.2699966430664,83.1988525390625,2675800,,,,,,,,
2020-07-28,86.30999755859375,87.87999725341797,85.95999908447266,86.55000305175781,83.4688949584961,2105000,,,,,,,,
2020-07-29,87.08000183105469,88.18000030517578,86.0,87.13999938964844,84.03787994384766,1653700,,,,,,,,
2020-07-30,85.45999908447266,86.11000061035156,84.54000091552734,85.51000213623047,82.46592712402344,2794700,,,,,,,,
2020-07-31,84.52999877929688,84.61000061035156,82.05999755859375,83.83000183105469,80.8457260131836,3922500,,,,,,,,
2020-08-03,83.26000213623047,84.19000244140625,81.30000305175781,83.5199966430664,80.54674530029297,3360500,,,,,,,,
2020-08-04,83.41999816894531,86.2699966430664,82.62000274658203,86.0999984741211,83.034912109375,2981200,,,,,,,,
2020-08-05,87.72000122070312,87.93000030517578,85.87999725341797,87.2699966430664,84.16326141357422,2198700,,,,,,,,
2020-08-06,86.45999908447266,91.22000122070312,85.94999694824219,90.38999938964844,87.17218780517578,3763800,,,,,,,,
2020-08-07,90.2300033569336,94.05000305175781,88.62000274658203,93.77999877929688,90.44149780273438,4949800,,,,,,,,
2020-08-10,94.25,98.12999725341797,93.30000305175781,97.12999725341797,93.67225646972656,5863800,,,,,,,,
2020-08-11,101.18000030517578,101.62000274658203,96.87000274658203,97.01000213623047,93.55651092529297,5372200,,,,,,,,
2020-08-12,99.20999908447266,99.6500015258789,95.38999938964844,96.02999877929688,92.61141967773438,3830200,,,,,,,,
2020-08-13,95.93000030517578,98.5,95.54000091552734,96.5,93.0646743774414,2158500,,,,,,,,
2020-08-14,97.25,97.66999816894531,95.95999908447266,96.01000213623047,92.59210968017578,3407000,,,,,,,,
2020-08-17,97.22000122070312,97.5,95.16000366210938,95.72000122070312,92.31243896484375,2096000,,,,,,,,
2020-08-18,95.5199966430664,95.83999633789062,93.43000030517578,94.44000244140625,91.07801055908203,1718100,,,,,,,,
2020-08-19,94.91000366210938,95.83999633789062,93.66999816894531,94.0,90.65367889404297,1536900,,,,,,,,
2020-08-20,92.45999908447266,95.62999725341797,92.06999969482422,94.0199966430664,90.67296600341797,2240200,,,,,,,,
2020-08-21,93.80999755859375,97.02999877929688,93.5,95.2699966430664,91.87846374511719,2069200,,,,,,,,
2020-08-24,96.01000213623047,98.56999969482422,95.0,97.88999938964844,94.40518951416016,2791700,,,,,,,,
2020-08-25,98.83000183105469,100.37999725341797,97.5199966430664,98.7699966430664,95.25386810302734,2302700,,,,,,,,
2020-08-26,98.33999633789062,98.56999969482422,96.33000183105469,97.37999725341797,93.9133529663086,2158300,,,,,,,,
2020-08-27,99.25,103.31999969482422,99.0,101.79000091552734,98.16636657714844,3856900,,,,,,,,
2020-08-28,102.95999908447266,106.61000061035156,101.94999694824219,106.26000213623047,102.47721862792969,3661000,,,,,,,,
2020-08-31,105.25,105.95999908447266,102.83999633789062,102.91000366210938,99.2464828491211,2881400,,,,,,,,
2020-09-01,101.4800033569336,104.58000183105469,100.76000213623047,103.08999633789062,99.42005157470703,1917500,,,,,,,,
2020-09-02,103.27999877929688,104.83999633789062,102.4000015258789,104.38999938964844,100.6738052368164,2101300,,,,,,,,
2020-09-03,104.98999786376953,107.9000015258789,102.20999908447266,103.08999633789062,99.42005157470703,2956200,,,,,,,,
2020-09-04,104.88999938964844,107.04000091552734,103.20999908447266,104.81999969482422,101.0884780883789,2855800,,,,,,,,
2020-09-08,103.0,107.1500015258789,102.37000274658203,103.9800033569336,100.27840423583984,2745900,,,,,,,,
2020-09-09,103.80999755859375,103.94000244140625,100.83000183105469,102.01000213623047,98.37853240966797,2630100,,,,,,,,
2020-09-10,102.94000244140625,105.37999725341797,100.11000061035156,100.37999725341797,96.80654907226562,2263100,,,,,,,,
2020-09-11,100.94000244140625,101.11000061035156,97.38999938964844,99.26000213623047,95.72642517089844,2637800,,,,,,,,
2020-09-14,100.87999725341797,104.91000366210938,100.55000305175781,104.68000030517578,100.95348358154297,2729300,,,,,,,,
2020-09-15,104.9800033569336,106.36000061035156,103.22000122070312,105.38999938964844,101.6382064819336,1922000,,,,,,,,
2020-09-16,106.11000061035156,108.88999938964844,104.44000244140625,107.76000213623047,103.92383575439453,3004200,,,,,,,,
2020-09-17,105.7699966430664,107.12999725341797,103.69999694824219,104.41000366210938,100.69307708740234,2763100,,,,,,,,
2020-09-18,103.37000274658203,103.94000244140625,99.58000183105469,99.87999725341797,96.32434844970703,5327700,,,,,,,,
2020-09-21,95.95999908447266,96.4000015258789,91.4000015258789,93.0199966430664,89.70855712890625,4863200,,,,,,,,
2020-09-22,93.51000213623047,95.52999877929688,93.0,95.5,92.10027313232422,3605400,,,,,,,,
2020-09-23,96.3499984741211,97.86000061035156,92.62000274658203,92.94000244140625,89.63141632080078,2788300,,,,,,,,
2020-09-24,92.2699966430664,93.58000183105469,90.4800033569336,91.3499984741211,88.0979995727539,4025900,,,,,,,,
2020-09-25,90.33000183105469,93.43000030517578,90.2699966430664,92.98999786376953,89.67963409423828,2318000,,,,,,,,
2020-09-28,95.05000305175781,97.38999938964844,93.94000244140625,96.0,92.58246612548828,2965400,,,,,,,,
2020-09-29,96.19000244140625,96.19000244140625,92.80999755859375,93.22000122070312,89.90145111083984,2216600,,,,,,,,
2020-09-30,94.41000366210938,96.0199966430664,92.1500015258789,92.58000183105469,89.28421783447266,2921800,,,,,,,,
2020-10-01,93.22000122070312,94.94999694824219,92.51000213623047,94.3499984741211,90.9912109375,2182100,,,,,,,,
2020-10-02,91.69999694824219,95.62000274658203,91.44000244140625,95.25,91.85917663574219,2199000,,,,,,,,
2020-10-05,95.77999877929688,97.23999786376953,95.12999725341797,96.77999877929688,93.33470153808594,2153100,,,,,,,,
2020-10-06,98.12999725341797,100.33999633789062,96.5199966430664,96.91999816894531,93.46971130371094,3023200,,,,,,,,
2020-10-07,98.23999786376953,99.94000244140625,98.01000213623047,99.01000213623047,95.4853286743164,1845500,,,,,,,,
2020-10-08,99.80999755859375,100.44000244140625,98.20999908447266,100.30999755859375,96.73904418945312,1799200,,,,,,,,
2020-10-09,101.29000091552734,102.08999633789062,99.26000213623047,99.33999633789062,95.80357360839844,1673600,,,,,,,,
2020-10-12,99.45999908447266,101.11000061035156,98.83999633789062,100.70999908447266,97.12480163574219,2318400,,,,,,,,
2020-10-13,99.23999786376953,99.52999877929688,96.91000366210938,98.23999786376953,94.74272155761719,2738900,,,,,,,,
2020-10-14,98.54000091552734,99.19999694824219,96.55999755859375,97.06999969482422,93.61438751220703,2448000,,,,,,,,
2020-10-15,96.29000091552734,97.29000091552734,94.7699966430664,97.06999969482422,93.61438751220703,1884100,,,,,,,,
2020-10-16,97.33000183105469,98.98999786376953,96.80000305175781,97.76000213623047,94.27982330322266,1707000,,,,,,,,
2020-10-19,98.5199966430664,98.5199966430664,93.63999938964844,93.94000244140625,90.5958023071289,2073200,,,,,,,,
2020-10-20,95.30000305175781,97.08999633789062,94.19999694824219,96.08999633789062,92.66925048828125,1783000,,,,,,,,
2020-10-21,95.52999877929688,96.0199966430664,94.30999755859375,95.1500015258789,91.76273345947266,1512200,,,,,,,,
2020-10-22,96.0999984741211,101.20999908447266,95.63999938964844,100.81999969482422,97.23089599609375,3033000,,,,,,,,
2020-10-23,101.70999908447266,102.2699966430664,100.18000030517578,101.76000213623047,98.13742065429688,2032600,,,,,,,,
2020-10-26,99.5,99.51000213623047,94.41999816894531,96.0199966430664,92.60176086425781,2912900,,,,,,,,
2020-10-27,96.47000122070312,96.87000274658203,93.3499984741211,93.45999908447266,90.13290405273438,2512000,,,,,,,,
2020-10-28,91.56999969482422,92.5199966430664,88.91999816894531,89.97000122070312,86.76713562011719,4302400,,,,,,,,
2020-10-29,89.98999786376953,93.7699966430664,89.01000213623047,93.33000183105469,90.00753021240234,2728900,,,,,,,,
2020-10-30,92.05000305175781,94.02999877929688,90.55000305175781,92.87999725341797,89.57353973388672,2732200,,,,,,,,
2020-11-02,93.0,93.38999938964844,91.5999984741211,92.9000015258789,89.59282684326172,2320100,,,,,,,,
2020-11-03,94.26000213623047,97.19000244140625,93.88999938964844,96.08999633789062,92.66925048828125,2658400,,,,,,,,
2020-11-04,97.41999816894531,100.55999755859375,95.12999725341797,98.04000091552734,94.54985046386719,3274500,,,,,,,,
2020-11-05,98.7300033569336,102.88999938964844,98.12999725341797,100.91000366210938,97.31768798828125,3572800,,,,,,,,
2020-11-06,102.0,104.6500015258789,101.5,103.88999938964844,100.19158935546875,4168000,,,,,,,,
2020-11-09,123.05000305175781,131.89999389648438,113.5999984741211,118.30000305175781,114.08861541748047,14217300,,,,,,,,
2020-11-10,117.19999694824219,119.80000305175781,115.91999816894531,118.4800033569336,114.26220703125,4883900,,,,,,,,
2020-11-11,117.54000091552734,118.19999694824219,115.06999969482422,116.38999938964844,112.2466049194336,3846800,,,,,,,,
2020-11-12,114.5999984741211,116.30999755859375,111.87000274658203,115.33999633789062,111.23397827148438,3113900,,,,,,,,
2020-11-13,116.30999755859375,120.12999725341797,115.6500015258789,120.0,115.72808837890625,2804700,,,,,,,,
2020-11-16,125.69999694824219,125.69999694824219,121.6500015258789,123.76000213623047,119.35424041748047,4596300,,,,,,,,
2020-11-17,123.62999725341797,123.66000366210938,120.36000061035156,122.77999877929688,118.40913391113281,2924400,,,,,,,,
2020-11-18,122.26000213623047,124.22000122070312,120.22000122070312,120.33999633789062,116.05597686767578,2370100,,,,,,,,
2020-11-19,120.3499984741211,121.70999908447266,119.52999877929688,121.11000061035156,116.798583984375,2034800,,,,,,,,
2020-11-20,120.6500015258789,121.91000366210938,119.20999908447266,119.27999877929688,115.03372955322266,5292100,,,,,,,,
2020-11-23,120.94999694824219,123.41999816894531,120.56999969482422,123.08999633789062,118.70808410644531,2183300,,,,,,,,
2020-11-24,126.29000091552734,131.35000610351562,125.36000061035156,130.91000366210938,126.24971008300781,5305200,,,,,,,,
2020-11-25,129.8699951171875,130.25,127.76000213623047,129.22000122070312,124.61988067626953,2086600,,,,,,,,
2020-11-27,128.0,130.74000549316406,127.19999694824219,128.35000610351562,123.78083801269531,1365800,,,,,,,,
2020-11-30,127.91999816894531,128.30999755859375,124.87999725341797,126.87000274658203,122.3535385131836,2094500,,,,,,,,
2020-12-01,129.5,129.6699981689453,127.66999816894531,128.52000427246094,123.94479370117188,1891300,,,,,,,,
2020-12-02,128.11000061035156,130.63999938964844,127.68000030517578,128.72000122070312,124.13768005371094,1955100,,,,,,,,
2020-12-03,129.9600067138672,134.6699981689453,129.10000610351562,132.32000732421875,127.60953521728516,2694000,,,,,,,,
2020-12-04,133.63999938964844,135.83999633789062,132.77000427246094,135.61000061035156,130.7823944091797,1923200,,,,,,,,
2020-12-07,134.8800048828125,135.2899932861328,132.16000366210938,132.9600067138672,128.22671508789062,1766100,,,,,,,,
2020-12-08,131.5,134.1699981689453,131.0500030517578,132.5500030517578,127.83135223388672,1552800,,,,,,,,
2020-12-09,133.92999267578125,134.33999633789062,129.32000732421875,130.47000122070312,125.82537841796875,2786900,,,,,,,,
2020-12-10,129.86000061035156,132.41000366210938,128.8800048828125,131.77000427246094,127.07910919189453,1791300,,,,,,,,
2020-12-11,130.66000366210938,131.80999755859375,127.63999938964844,128.50999450683594,123.93514251708984,2171900,,,,,,,,
