date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OSIS')","('high', 'OSIS')","('low', 'OSIS')","('close', 'OSIS')","('adj_close', 'OSIS')","('volume', 'OSIS')","('currency', '')"
2020-01-02,101.36000061035156,102.16999816894531,100.9000015258789,102.16999816894531,102.16999816894531,72700,,,,,,,,
2020-01-03,101.29000091552734,101.98999786376953,101.0,101.30999755859375,101.30999755859375,90800,,,,,,,,
2020-01-06,100.81999969482422,102.61000061035156,100.13999938964844,102.41999816894531,102.41999816894531,87800,,,,,,,,
2020-01-07,102.13999938964844,102.16999816894531,100.62000274658203,100.80000305175781,100.80000305175781,83600,,,,,,,,
2020-01-08,101.08999633789062,101.69000244140625,99.83999633789062,99.94000244140625,99.94000244140625,129700,,,,,,,,
2020-01-09,100.68000030517578,101.8499984741211,100.04000091552734,101.16999816894531,101.16999816894531,141000,,,,,,,,
2020-01-10,101.41000366210938,101.80999755859375,99.97000122070312,100.55999755859375,100.55999755859375,59700,,,,,,,,
2020-01-13,100.33000183105469,101.76000213623047,100.26000213623047,101.30999755859375,101.30999755859375,101300,,,,,,,,
2020-01-14,101.13999938964844,101.62999725341797,100.16999816894531,100.58000183105469,100.58000183105469,99400,,,,,,,,
2020-01-15,100.33000183105469,101.19000244140625,99.75,99.98999786376953,99.98999786376953,117100,,,,,,,,
2020-01-16,100.51000213623047,101.33000183105469,100.05999755859375,100.79000091552734,100.79000091552734,81700,,,,,,,,
2020-01-17,101.33000183105469,101.33000183105469,99.66999816894531,100.58000183105469,100.58000183105469,100200,,,,,,,,
2020-01-21,100.5999984741211,100.9800033569336,99.9000015258789,100.26000213623047,100.26000213623047,201800,,,,,,,,
2020-01-22,100.51000213623047,100.91999816894531,98.43000030517578,98.48999786376953,98.48999786376953,253900,,,,,,,,
2020-01-23,98.4000015258789,99.38999938964844,97.63999938964844,98.69000244140625,98.69000244140625,164700,,,,,,,,
2020-01-24,98.69999694824219,98.69999694824219,96.27999877929688,96.69000244140625,96.69000244140625,100100,,,,,,,,
2020-01-27,95.48999786376953,96.0,94.56999969482422,94.72000122070312,94.72000122070312,121500,,,,,,,,
2020-01-28,95.12999725341797,97.33999633789062,94.2699966430664,96.30000305175781,96.30000305175781,140800,,,,,,,,
2020-01-29,96.72000122070312,96.83000183105469,92.4000015258789,93.86000061035156,93.86000061035156,433100,,,,,,,,
2020-01-30,92.72000122070312,93.83000183105469,88.72000122070312,88.93000030517578,88.93000030517578,370600,,,,,,,,
2020-01-31,88.63999938964844,90.27999877929688,86.45999908447266,86.54000091552734,86.54000091552734,438800,,,,,,,,
2020-02-03,86.37000274658203,89.58000183105469,86.37000274658203,89.0999984741211,89.0999984741211,286400,,,,,,,,
2020-02-04,90.30999755859375,91.1500015258789,87.37999725341797,88.08000183105469,88.08000183105469,254800,,,,,,,,
2020-02-05,88.95999908447266,90.19999694824219,88.2699966430664,89.76000213623047,89.76000213623047,280000,,,,,,,,
2020-02-06,90.20999908447266,90.5199966430664,89.5,90.0,90.0,176100,,,,,,,,
2020-02-07,89.62000274658203,91.69000244140625,89.62000274658203,91.19000244140625,91.19000244140625,189900,,,,,,,,
2020-02-10,90.73999786376953,91.12999725341797,89.51000213623047,90.83000183105469,90.83000183105469,265300,,,,,,,,
2020-02-11,91.12999725341797,92.36000061035156,91.12999725341797,91.2300033569336,91.2300033569336,143400,,,,,,,,
2020-02-12,91.52999877929688,92.29000091552734,90.2699966430664,91.30000305175781,91.30000305175781,230100,,,,,,,,
2020-02-13,90.7699966430664,91.77999877929688,90.19999694824219,90.86000061035156,90.86000061035156,138800,,,,,,,,
2020-02-14,91.04000091552734,91.30000305175781,89.12999725341797,89.18000030517578,89.18000030517578,130500,,,,,,,,
2020-02-18,88.61000061035156,89.91999816894531,88.55999755859375,89.30999755859375,89.30999755859375,193300,,,,,,,,
2020-02-19,89.61000061035156,91.5,89.61000061035156,90.98999786376953,90.98999786376953,199100,,,,,,,,
2020-02-20,90.58000183105469,91.12999725341797,88.51000213623047,90.47000122070312,90.47000122070312,185300,,,,,,,,
2020-02-21,90.36000061035156,91.30000305175781,89.55000305175781,90.97000122070312,90.97000122070312,420500,,,,,,,,
2020-02-24,88.43000030517578,89.5999984741211,88.19999694824219,89.26000213623047,89.26000213623047,276500,,,,,,,,
2020-02-25,89.75,90.58999633789062,85.19999694824219,85.4000015258789,85.4000015258789,298500,,,,,,,,
2020-02-26,85.87999725341797,86.95999908447266,84.56999969482422,84.73999786376953,84.73999786376953,140200,,,,,,,,
2020-02-27,83.02999877929688,84.83000183105469,82.11000061035156,82.11000061035156,82.11000061035156,184400,,,,,,,,
2020-02-28,79.91000366210938,82.66000366210938,79.30000305175781,81.2699966430664,81.2699966430664,243800,,,,,,,,
2020-03-02,81.69999694824219,82.55000305175781,80.1500015258789,82.22000122070312,82.22000122070312,152100,,,,,,,,
2020-03-03,82.1500015258789,84.31999969482422,80.5,81.66999816894531,81.66999816894531,150000,,,,,,,,
2020-03-04,82.5,83.33999633789062,80.95999908447266,83.11000061035156,83.11000061035156,162900,,,,,,,,
2020-03-05,81.43000030517578,82.56999969482422,79.7699966430664,81.02999877929688,81.02999877929688,159600,,,,,,,,
2020-03-06,79.05999755859375,82.58999633789062,78.88999938964844,82.12000274658203,82.12000274658203,178600,,,,,,,,
2020-03-09,78.02999877929688,79.80999755859375,76.58000183105469,77.2699966430664,77.2699966430664,139100,,,,,,,,
2020-03-10,79.31999969482422,82.05000305175781,73.63999938964844,77.66000366210938,77.66000366210938,335700,,,,,,,,
2020-03-11,75.9800033569336,77.97000122070312,74.25,77.58999633789062,77.58999633789062,188800,,,,,,,,
2020-03-12,73.81999969482422,75.13999938964844,70.04000091552734,70.04000091552734,70.04000091552734,212500,,,,,,,,
2020-03-13,72.58000183105469,73.29000091552734,69.37000274658203,73.29000091552734,73.29000091552734,185300,,,,,,,,
2020-03-16,67.3499984741211,68.91999816894531,64.75,65.08999633789062,65.08999633789062,170000,,,,,,,,
2020-03-17,66.20999908447266,68.5,60.31999969482422,62.25,62.25,317700,,,,,,,,
2020-03-18,59.209999084472656,60.81999969482422,57.130001068115234,59.849998474121094,59.849998474121094,223400,,,,,,,,
2020-03-19,59.689998626708984,64.80000305175781,57.90999984741211,62.11000061035156,62.11000061035156,187400,,,,,,,,
2020-03-20,62.290000915527344,64.4000015258789,49.959999084472656,54.2599983215332,54.2599983215332,214000,,,,,,,,
2020-03-23,54.720001220703125,59.439998626708984,54.34000015258789,59.18000030517578,59.18000030517578,157900,,,,,,,,
2020-03-24,61.7599983215332,65.45999908447266,59.939998626708984,63.959999084472656,63.959999084472656,278600,,,,,,,,
2020-03-25,63.959999084472656,66.16000366210938,60.90999984741211,64.9800033569336,64.9800033569336,142400,,,,,,,,
2020-03-26,65.61000061035156,68.62000274658203,64.47000122070312,68.47000122070312,68.47000122070312,152500,,,,,,,,
2020-03-27,66.2699966430664,66.30000305175781,63.88999938964844,64.63999938964844,64.63999938964844,85700,,,,,,,,
2020-03-30,65.38999938964844,67.30000305175781,64.91000366210938,66.80000305175781,66.80000305175781,105100,,,,,,,,
2020-03-31,67.12999725341797,69.61000061035156,66.41999816894531,68.91999816894531,68.91999816894531,174800,,,,,,,,
2020-04-01,66.61000061035156,67.55000305175781,63.130001068115234,63.7400016784668,63.7400016784668,126400,,,,,,,,
2020-04-02,63.29999923706055,69.62999725341797,63.29999923706055,65.55000305175781,65.55000305175781,113500,,,,,,,,
2020-04-03,66.0999984741211,67.5199966430664,63.09000015258789,64.44999694824219,64.44999694824219,87600,,,,,,,,
2020-04-06,66.94000244140625,67.29000091552734,64.93000030517578,67.16000366210938,67.16000366210938,101700,,,,,,,,
2020-04-07,68.77999877929688,70.05000305175781,67.8499984741211,68.30000305175781,68.30000305175781,93900,,,,,,,,
2020-04-08,69.72000122070312,72.19000244140625,67.06999969482422,71.4800033569336,71.4800033569336,76700,,,,,,,,
2020-04-09,74.1500015258789,74.1500015258789,71.0199966430664,72.54000091552734,72.54000091552734,102600,,,,,,,,
2020-04-13,72.87999725341797,73.27999877929688,70.41000366210938,70.8499984741211,70.8499984741211,53600,,,,,,,,
2020-04-14,72.30000305175781,73.69000244140625,71.58999633789062,72.77999877929688,72.77999877929688,78500,,,,,,,,
2020-04-15,71.13999938964844,71.93000030517578,69.33000183105469,69.43000030517578,69.43000030517578,74400,,,,,,,,
2020-04-16,70.12000274658203,72.20999908447266,69.30000305175781,71.4000015258789,71.4000015258789,176100,,,,,,,,
2020-04-17,73.08000183105469,74.75,72.8499984741211,74.2699966430664,74.2699966430664,64600,,,,,,,,
2020-04-20,73.5199966430664,73.5199966430664,71.2300033569336,71.66000366210938,71.66000366210938,66500,,,,,,,,
2020-04-21,69.9800033569336,70.47000122070312,68.70999908447266,69.83000183105469,69.83000183105469,86400,,,,,,,,
2020-04-22,71.0,72.7699966430664,69.81999969482422,72.30999755859375,72.30999755859375,94700,,,,,,,,
2020-04-23,73.52999877929688,73.80000305175781,72.41000366210938,72.83999633789062,72.83999633789062,112100,,,,,,,,
2020-04-24,73.12000274658203,74.62999725341797,72.12000274658203,73.05999755859375,73.05999755859375,68500,,,,,,,,
2020-04-27,73.37000274658203,73.38999938964844,71.6500015258789,72.43000030517578,72.43000030517578,130500,,,,,,,,
2020-04-28,73.52999877929688,75.37999725341797,73.2699966430664,73.66999816894531,73.66999816894531,96800,,,,,,,,
2020-04-29,75.47000122070312,77.68000030517578,74.86000061035156,76.7300033569336,76.7300033569336,119100,,,,,,,,
2020-04-30,75.16999816894531,76.61000061035156,72.30000305175781,72.37999725341797,72.37999725341797,157100,,,,,,,,
2020-05-01,72.0,76.5999984741211,71.9800033569336,74.37000274658203,74.37000274658203,196900,,,,,,,,
2020-05-04,73.1500015258789,74.16000366210938,71.18000030517578,71.69000244140625,71.69000244140625,191500,,,,,,,,
2020-05-05,72.87000274658203,73.87000274658203,71.51000213623047,71.75,71.75,134000,,,,,,,,
2020-05-06,71.83999633789062,72.70999908447266,70.6500015258789,70.87000274658203,70.87000274658203,97800,,,,,,,,
2020-05-07,71.75,71.75,70.51000213623047,70.51000213623047,70.51000213623047,60300,,,,,,,,
2020-05-08,71.80000305175781,75.12000274658203,71.80000305175781,74.97000122070312,74.97000122070312,83900,,,,,,,,
2020-05-11,73.91000366210938,74.43000030517578,72.48999786376953,73.47000122070312,73.47000122070312,129400,,,,,,,,
2020-05-12,73.62000274658203,73.94999694824219,70.4000015258789,70.70999908447266,70.70999908447266,118400,,,,,,,,
2020-05-13,70.0,70.30999755859375,68.94999694824219,69.08999633789062,69.08999633789062,100500,,,,,,,,
2020-05-14,67.7300033569336,68.69999694824219,66.29000091552734,68.62000274658203,68.62000274658203,68000,,,,,,,,
2020-05-15,68.26000213623047,72.55000305175781,67.63999938964844,69.44999694824219,69.44999694824219,98300,,,,,,,,
2020-05-18,71.87999725341797,73.47000122070312,71.7699966430664,73.22000122070312,73.22000122070312,97400,,,,,,,,
2020-05-19,72.8499984741211,73.23999786376953,71.69999694824219,71.9000015258789,71.9000015258789,73600,,,,,,,,
2020-05-20,72.2300033569336,73.80000305175781,72.2300033569336,73.06999969482422,73.06999969482422,57300,,,,,,,,
2020-05-21,72.80000305175781,73.27999877929688,71.61000061035156,72.2300033569336,72.2300033569336,110500,,,,,,,,
2020-05-22,72.55999755859375,72.55999755859375,71.16000366210938,71.70999908447266,71.70999908447266,43500,,,,,,,,
2020-05-26,73.97000122070312,76.61000061035156,73.51000213623047,75.22000122070312,75.22000122070312,73100,,,,,,,,
2020-05-27,76.66000366210938,77.58000183105469,75.6500015258789,76.9000015258789,76.9000015258789,124600,,,,,,,,
2020-05-28,77.3499984741211,77.70999908447266,76.30999755859375,76.51000213623047,76.51000213623047,129700,,,,,,,,
2020-05-29,76.12999725341797,76.83999633789062,74.62999725341797,75.7699966430664,75.7699966430664,122000,,,,,,,,
2020-06-01,75.97000122070312,76.95999908447266,75.2699966430664,76.19000244140625,76.19000244140625,97400,,,,,,,,
2020-06-02,76.41999816894531,77.54000091552734,75.91999816894531,76.7699966430664,76.7699966430664,85100,,,,,,,,
2020-06-03,77.55999755859375,80.83000183105469,77.55999755859375,79.9800033569336,79.9800033569336,105000,,,,,,,,
2020-06-04,79.23999786376953,80.76000213623047,79.05999755859375,80.25,80.25,133500,,,,,,,,
2020-06-05,82.75,85.01000213623047,82.75,84.37000274658203,84.37000274658203,184500,,,,,,,,
2020-06-08,84.37000274658203,84.37000274658203,79.8499984741211,80.1500015258789,80.1500015258789,176400,,,,,,,,
2020-06-09,79.01000213623047,80.04000091552734,77.98999786376953,78.69999694824219,78.69999694824219,139000,,,,,,,,
2020-06-10,78.83000183105469,79.0,77.0199966430664,77.5,77.5,92800,,,,,,,,
2020-06-11,74.9800033569336,76.55000305175781,73.83000183105469,74.04000091552734,74.04000091552734,147000,,,,,,,,
2020-06-12,76.19000244140625,76.33999633789062,72.0,73.61000061035156,73.61000061035156,145600,,,,,,,,
2020-06-15,71.76000213623047,74.56999969482422,71.66000366210938,74.20999908447266,74.20999908447266,98200,,,,,,,,
2020-06-16,76.41000366210938,76.41999816894531,74.19999694824219,74.6500015258789,74.6500015258789,135100,,,,,,,,
2020-06-17,74.9000015258789,75.05000305175781,73.81999969482422,74.04000091552734,74.04000091552734,125200,,,,,,,,
2020-06-18,73.44000244140625,74.23999786376953,72.19999694824219,73.1500015258789,73.1500015258789,154300,,,,,,,,
2020-06-19,74.11000061035156,75.7300033569336,72.80999755859375,74.04000091552734,74.04000091552734,355900,,,,,,,,
2020-06-22,73.73999786376953,73.87000274658203,72.26000213623047,72.81999969482422,72.81999969482422,143500,,,,,,,,
2020-06-23,73.41000366210938,74.3499984741211,73.22000122070312,74.12000274658203,74.12000274658203,133300,,,,,,,,
2020-06-24,73.3499984741211,74.80999755859375,72.05999755859375,72.4800033569336,72.4800033569336,147500,,,,,,,,
2020-06-25,71.79000091552734,73.80000305175781,71.37999725341797,73.69000244140625,73.69000244140625,193700,,,,,,,,
2020-06-26,73.30999755859375,73.95999908447266,69.9000015258789,70.12999725341797,70.12999725341797,286800,,,,,,,,
2020-06-29,71.37999725341797,74.5,71.37999725341797,73.83999633789062,73.83999633789062,110200,,,,,,,,
2020-06-30,73.29000091552734,74.87999725341797,73.29000091552734,74.63999938964844,74.63999938964844,87000,,,,,,,,
2020-07-01,74.63999938964844,74.63999938964844,71.22000122070312,73.55999755859375,73.55999755859375,151300,,,,,,,,
2020-07-02,74.83999633789062,75.61000061035156,73.76000213623047,73.86000061035156,73.86000061035156,106300,,,,,,,,
2020-07-06,75.30000305175781,75.62999725341797,71.97000122070312,74.37000274658203,74.37000274658203,127300,,,,,,,,
2020-07-07,73.76000213623047,73.93000030517578,71.18000030517578,71.20999908447266,71.20999908447266,159300,,,,,,,,
2020-07-08,71.12999725341797,71.19000244140625,69.08999633789062,69.7699966430664,69.7699966430664,151400,,,,,,,,
2020-07-09,69.41999816894531,69.70999908447266,67.98999786376953,69.0,69.0,219000,,,,,,,,
2020-07-10,68.93000030517578,69.5,68.13999938964844,69.38999938964844,69.38999938964844,79100,,,,,,,,
2020-07-13,69.87000274658203,69.87000274658203,67.06999969482422,67.0999984741211,67.0999984741211,218200,,,,,,,,
2020-07-14,67.43000030517578,68.91999816894531,66.11000061035156,68.63999938964844,68.63999938964844,381400,,,,,,,,
2020-07-15,69.76000213623047,71.19000244140625,69.58999633789062,70.38999938964844,70.38999938964844,149900,,,,,,,,
2020-07-16,70.2300033569336,70.72000122070312,68.36000061035156,68.77999877929688,68.77999877929688,115800,,,,,,,,
2020-07-17,68.69000244140625,69.33999633789062,68.30000305175781,68.55999755859375,68.55999755859375,170700,,,,,,,,
2020-07-20,68.37000274658203,68.94999694824219,67.01000213623047,67.86000061035156,67.86000061035156,182700,,,,,,,,
2020-07-21,68.51000213623047,69.36000061035156,67.19000244140625,67.66999816894531,67.66999816894531,200400,,,,,,,,
2020-07-22,67.54000091552734,68.38999938964844,67.54000091552734,67.98999786376953,67.98999786376953,151200,,,,,,,,
2020-07-23,68.0999984741211,69.55999755859375,68.0,68.75,68.75,99500,,,,,,,,
