date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SMTGF')","('high', 'SMTGF')","('low', 'SMTGF')","('close', 'SMTGF')","('adj_close', 'SMTGF')","('volume', 'SMTGF')","('currency', '')"
2020-04-13,28.469999313354492,28.469999313354492,28.469999313354492,28.469999313354492,28.005599975585938,0,,,,,,,,
2020-04-14,31.0,31.0,31.0,31.0,30.49433135986328,1500,,,,,,,,
2020-04-15,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-16,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-17,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-20,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-21,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-22,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-23,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-24,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-27,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-28,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-29,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-04-30,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-05-01,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-05-04,31.0,31.0,31.0,31.0,30.49433135986328,0,,,,,,,,
2020-05-05,33.150001525878906,33.150001525878906,33.150001525878906,33.150001525878906,32.6092643737793,300,,,,,,,,
2020-05-06,33.150001525878906,33.150001525878906,33.150001525878906,33.150001525878906,32.6092643737793,0,,,,,,,,
2020-05-07,33.20000076293945,33.20000076293945,33.20000076293945,33.20000076293945,32.658447265625,200,,,,,,,,
2020-05-08,32.75,32.75,32.75,32.75,32.21578598022461,100,,,,,,,,
2020-05-11,32.75,32.75,32.75,32.75,32.21578598022461,0,,,,,,,,
2020-05-12,32.75,32.75,32.75,32.75,32.21578598022461,0,,,,,,,,
2020-05-13,32.75,32.75,32.75,32.75,32.21578598022461,0,,,,,,,,
2020-05-14,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,28.72369384765625,200,,,,,,,,
2020-05-15,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,28.72369384765625,0,,,,,,,,
2020-05-18,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,28.72369384765625,0,,,,,,,,
2020-05-19,29.5,29.5,29.5,29.5,29.018800735473633,300,,,,,,,,
2020-05-20,29.5,29.5,29.5,29.5,29.018800735473633,0,,,,,,,,
2020-05-21,29.5,29.5,29.5,29.5,29.018800735473633,0,,,,,,,,
2020-05-22,29.5,29.5,29.5,29.5,29.018800735473633,0,,,,,,,,
2020-05-26,29.5,29.5,29.5,29.5,29.018800735473633,0,,,,,,,,
2020-05-27,29.5,29.5,29.5,29.5,29.018800735473633,0,,,,,,,,
2020-05-28,30.09000015258789,31.489999771118164,30.09000015258789,31.489999771118164,30.97633934020996,200,,,,,,,,
2020-05-29,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-01,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-02,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-03,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-04,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-05,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-08,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-09,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-10,31.489999771118164,31.489999771118164,31.489999771118164,31.489999771118164,30.97633934020996,0,,,,,,,,
2020-06-11,29.899999618530273,29.899999618530273,29.899999618530273,29.899999618530273,29.412275314331055,1100,,,,,,,,
2020-06-12,29.899999618530273,29.899999618530273,29.899999618530273,29.899999618530273,29.412275314331055,0,,,,,,,,
2020-06-15,30.0,30.0,30.0,30.0,29.510643005371094,300,,,,,,,,
2020-06-16,31.25,31.25,31.25,31.25,30.740253448486328,1000,,,,,,,,
2020-06-17,31.25,31.25,31.25,31.25,30.740253448486328,0,,,,,,,,
2020-06-18,31.25,31.25,31.25,31.25,30.740253448486328,0,,,,,,,,
2020-06-19,31.700000762939453,31.700000762939453,31.5,31.5,30.986177444458008,800,,,,,,,,
2020-06-22,31.5,31.5,31.5,31.5,30.986177444458008,0,,,,,,,,
2020-06-23,31.5,31.5,31.5,31.5,30.986177444458008,0,,,,,,,,
2020-06-24,31.5,31.5,31.5,31.5,30.986177444458008,0,,,,,,,,
2020-06-25,31.5,31.5,31.5,31.5,30.986177444458008,0,,,,,,,,
2020-06-26,31.5,31.5,31.5,31.5,30.986177444458008,0,,,,,,,,
2020-06-29,29.860000610351562,29.860000610351562,29.860000610351562,29.860000610351562,29.372928619384766,100,,,,,,,,
2020-06-30,29.860000610351562,29.860000610351562,29.860000610351562,29.860000610351562,29.372928619384766,0,,,,,,,,
2020-07-01,29.860000610351562,29.860000610351562,29.860000610351562,29.860000610351562,29.372928619384766,0,,,,,,,,
2020-07-02,29.860000610351562,29.860000610351562,29.860000610351562,29.860000610351562,29.372928619384766,0,,,,,,,,
2020-07-06,29.860000610351562,29.860000610351562,29.860000610351562,29.860000610351562,29.372928619384766,0,,,,,,,,
2020-07-07,31.549999237060547,31.549999237060547,31.549999237060547,31.549999237060547,31.035358428955078,300,,,,,,,,
2020-07-08,31.549999237060547,31.549999237060547,31.549999237060547,31.549999237060547,31.035358428955078,0,,,,,,,,
2020-07-09,31.549999237060547,31.549999237060547,31.549999237060547,31.549999237060547,31.035358428955078,0,,,,,,,,
2020-07-10,30.68000030517578,30.68000030517578,30.68000030517578,30.68000030517578,30.17955207824707,300,,,,,,,,
2020-07-13,30.68000030517578,30.68000030517578,30.68000030517578,30.68000030517578,30.17955207824707,0,,,,,,,,
2020-07-14,30.68000030517578,30.68000030517578,30.68000030517578,30.68000030517578,30.17955207824707,0,,,,,,,,
2020-07-15,30.68000030517578,30.68000030517578,30.68000030517578,30.68000030517578,30.17955207824707,0,,,,,,,,
2020-07-16,30.68000030517578,30.68000030517578,30.68000030517578,30.68000030517578,30.17955207824707,0,,,,,,,,
2020-07-17,30.799999237060547,30.799999237060547,30.799999237060547,30.799999237060547,30.29759407043457,100,,,,,,,,
2020-07-20,31.149999618530273,31.149999618530273,31.149999618530273,31.149999618530273,30.64188575744629,200,,,,,,,,
2020-07-21,31.149999618530273,31.149999618530273,31.149999618530273,31.149999618530273,30.64188575744629,0,,,,,,,,
2020-07-22,32.209999084472656,32.209999084472656,32.209999084472656,32.209999084472656,31.684595108032227,200,,,,,,,,
2020-07-23,33.20000076293945,33.20000076293945,33.20000076293945,33.20000076293945,32.658447265625,200,,,,,,,,
2020-07-24,31.639999389648438,31.639999389648438,31.639999389648438,31.639999389648438,31.123891830444336,800,,,,,,,,
2020-07-27,31.639999389648438,31.639999389648438,31.639999389648438,31.639999389648438,31.123891830444336,0,,,,,,,,
2020-07-28,30.75,30.75,30.75,30.75,30.248409271240234,600,,,,,,,,
2020-07-29,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-07-30,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-07-31,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-03,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-04,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-05,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-06,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-07,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-10,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-11,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-12,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-13,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-14,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-17,30.75,30.75,30.75,30.75,30.248409271240234,0,,,,,,,,
2020-08-18,30.75,30.75,30.75,30.75,30.248409271240234,100,,,,,,,,
2020-08-19,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,41.46245574951172,400,,,,,,,,
2020-08-20,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,41.46245574951172,0,,,,,,,,
2020-08-21,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,41.46245574951172,0,,,,,,,,
2020-08-24,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,41.46245574951172,0,,,,,,,,
2020-08-25,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,1000,,,,,,,,
2020-08-26,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-08-27,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-08-28,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-08-31,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-09-01,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-09-02,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-09-03,45.0,45.0,43.0,43.0,42.29859161376953,1000,,,,,,,,
2020-09-04,43.34000015258789,43.34000015258789,43.34000015258789,43.34000015258789,42.6330451965332,100,,,,,,,,
2020-09-08,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,100,,,,,,,,
2020-09-09,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-09-10,43.06999969482422,43.06999969482422,43.06999969482422,43.06999969482422,42.36744689941406,0,,,,,,,,
2020-09-11,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,400,,,,,,,,
2020-09-14,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-15,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-16,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-17,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-18,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-21,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-22,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-23,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-24,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,42.67238998413086,0,,,,,,,,
2020-09-25,45.459999084472656,45.650001525878906,45.459999084472656,45.650001525878906,44.905364990234375,400,,,,,,,,
2020-09-28,45.650001525878906,45.650001525878906,45.650001525878906,45.650001525878906,44.905364990234375,0,,,,,,,,
2020-09-29,45.650001525878906,45.650001525878906,45.650001525878906,45.650001525878906,44.905364990234375,0,,,,,,,,
2020-09-30,45.650001525878906,45.650001525878906,45.650001525878906,45.650001525878906,44.905364990234375,0,,,,,,,,
2020-10-01,45.650001525878906,45.650001525878906,45.650001525878906,45.650001525878906,44.905364990234375,0,,,,,,,,
2020-10-02,45.650001525878906,45.650001525878906,45.650001525878906,45.650001525878906,44.905364990234375,0,,,,,,,,
2020-10-05,45.650001525878906,45.650001525878906,45.650001525878906,45.650001525878906,44.905364990234375,0,,,,,,,,
2020-10-06,45.650001525878906,45.650001525878906,45.650001525878906,45.650001525878906,44.905364990234375,0,,,,,,,,
2020-10-07,50.97999954223633,51.040000915527344,50.97999954223633,51.040000915527344,50.20744323730469,300,,,,,,,,
2020-10-08,51.040000915527344,51.040000915527344,51.040000915527344,51.040000915527344,50.20744323730469,0,,,,,,,,
2020-10-09,51.040000915527344,51.040000915527344,51.040000915527344,51.040000915527344,50.20744323730469,0,,,,,,,,
2020-10-12,51.560001373291016,51.560001373291016,51.560001373291016,51.560001373291016,50.71895980834961,300,,,,,,,,
2020-10-13,51.560001373291016,51.560001373291016,51.560001373291016,51.560001373291016,50.71895980834961,0,,,,,,,,
2020-10-14,51.560001373291016,51.560001373291016,51.560001373291016,51.560001373291016,50.71895980834961,0,,,,,,,,
2020-10-15,51.560001373291016,51.560001373291016,51.560001373291016,51.560001373291016,50.71895980834961,0,,,,,,,,
2020-10-16,51.560001373291016,51.560001373291016,51.560001373291016,51.560001373291016,50.71895980834961,0,,,,,,,,
2020-10-19,51.560001373291016,51.560001373291016,51.560001373291016,51.560001373291016,50.71895980834961,0,,,,,,,,
2020-10-20,49.34000015258789,49.34000015258789,49.33000183105469,49.33000183105469,48.52533721923828,300,,,,,,,,
2020-10-21,49.33000183105469,49.33000183105469,49.33000183105469,49.33000183105469,48.52533721923828,100,,,,,,,,
2020-10-22,49.33000183105469,49.33000183105469,49.33000183105469,49.33000183105469,48.52533721923828,0,,,,,,,,
2020-10-23,49.33000183105469,49.33000183105469,49.33000183105469,49.33000183105469,48.52533721923828,0,,,,,,,,
2020-10-26,49.33000183105469,49.33000183105469,49.33000183105469,49.33000183105469,48.52533721923828,0,,,,,,,,
2020-10-27,49.33000183105469,49.33000183105469,49.33000183105469,49.33000183105469,48.52533721923828,0,,,,,,,,
2020-10-28,41.75,41.849998474121094,41.75,41.849998474121094,41.1673469543457,1200,,,,,,,,
2020-10-29,41.849998474121094,41.849998474121094,41.849998474121094,41.849998474121094,41.1673469543457,0,,,,,,,,
2020-10-30,41.849998474121094,41.849998474121094,41.849998474121094,41.849998474121094,41.1673469543457,0,,,,,,,,
2020-11-02,41.849998474121094,41.849998474121094,41.849998474121094,41.849998474121094,41.1673469543457,0,,,,,,,,
2020-11-03,41.849998474121094,41.849998474121094,41.849998474121094,41.849998474121094,41.1673469543457,0,,,,,,,,
2020-11-04,45.099998474121094,45.5,45.099998474121094,45.5,44.7578125,900,,,,,,,,
2020-11-05,48.08000183105469,48.08000183105469,48.08000183105469,48.08000183105469,47.29572677612305,200,,,,,,,,
2020-11-06,48.08000183105469,48.08000183105469,48.08000183105469,48.08000183105469,47.29572677612305,0,,,,,,,,
2020-11-09,50.58000183105469,50.58000183105469,50.18000030517578,50.18000030517578,49.36146926879883,2300,,,,,,,,
2020-11-10,50.18000030517578,50.18000030517578,50.18000030517578,50.18000030517578,49.36146926879883,0,,,,,,,,
2020-11-11,50.18000030517578,50.18000030517578,50.18000030517578,50.18000030517578,49.36146926879883,0,,,,,,,,
2020-11-12,58.22999954223633,58.22999954223633,58.130001068115234,58.13999938964844,57.191627502441406,1700,,,,,,,,
2020-11-13,58.13999938964844,58.13999938964844,58.13999938964844,58.13999938964844,57.191627502441406,0,,,,,,,,
2020-11-16,54.540000915527344,54.540000915527344,54.540000915527344,54.540000915527344,53.650352478027344,300,,,,,,,,
2020-11-17,52.560001373291016,53.099998474121094,52.560001373291016,53.099998474121094,52.23384094238281,1300,,,,,,,,
2020-11-18,53.099998474121094,53.099998474121094,53.099998474121094,53.099998474121094,52.23384094238281,0,,,,,,,,
2020-11-19,55.5,55.5,55.5,55.5,54.59469223022461,1000,,,,,,,,
2020-11-20,55.5,55.5,55.5,55.5,54.59469223022461,0,,,,,,,,
2020-11-23,55.5,55.5,55.5,55.5,54.59469223022461,0,,,,,,,,
2020-11-24,55.5,55.5,55.5,55.5,54.59469223022461,100,,,,,,,,
2020-11-25,55.5,55.5,55.5,55.5,54.59469223022461,0,,,,,,,,
2020-11-27,55.5,55.5,55.5,55.5,54.59469223022461,0,,,,,,,,
2020-11-30,58.04999923706055,58.04999923706055,58.0,58.0,57.05391311645508,300,,,,,,,,
2020-12-01,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-02,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-03,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-04,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-07,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-08,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-09,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-10,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-11,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-14,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-15,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-16,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-17,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-18,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-21,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-22,58.0,58.0,58.0,58.0,57.05391311645508,0,,,,,,,,
2020-12-23,67.5,67.5,67.5,67.5,66.3989486694336,200,,,,,,,,
2020-12-24,67.5,67.5,67.5,67.5,66.3989486694336,0,,,,,,,,
2020-12-28,67.5,67.5,67.5,67.5,66.3989486694336,0,,,,,,,,
2020-12-29,67.5,67.5,67.5,67.5,66.3989486694336,0,,,,,,,,
2020-12-30,67.5,67.5,67.5,67.5,66.3989486694336,0,,,,,,,,
2020-12-31,67.5,67.5,67.5,67.5,66.3989486694336,0,,,,,,,,
2021-01-04,67.5,67.5,67.5,67.5,66.3989486694336,0,,,,,,,,
2021-01-05,67.5,67.5,67.5,67.5,66.3989486694336,0,,,,,,,,
2021-01-06,77.5999984741211,77.5999984741211,77.5999984741211,77.5999984741211,76.33419799804688,200,,,,,,,,
2021-01-07,81.0,81.58999633789062,81.0,81.58999633789062,80.25911712646484,2300,,,,,,,,
2021-01-08,81.58999633789062,81.58999633789062,81.58999633789062,81.58999633789062,80.25911712646484,0,,,,,,,,
2021-01-11,81.19999694824219,81.44999694824219,81.05000305175781,81.3499984741211,80.02302551269531,5100,,,,,,,,
2021-01-12,80.6500015258789,80.6500015258789,79.0,79.0,77.71135711669922,1800,,,,,,,,
2021-01-13,78.0999984741211,78.0999984741211,78.0999984741211,78.0999984741211,76.82604217529297,200,,,,,,,,
2021-01-14,78.0999984741211,78.0999984741211,78.0999984741211,78.0999984741211,76.82604217529297,1100,,,,,,,,
2021-01-15,74.94999694824219,74.94999694824219,74.94999694824219,74.94999694824219,73.72742462158203,900,,,,,,,,
2021-01-19,74.94999694824219,74.94999694824219,74.94999694824219,74.94999694824219,73.72742462158203,0,,,,,,,,
2021-01-20,80.5,80.5,80.5,80.5,79.1868896484375,500,,,,,,,,
2021-01-21,81.0,81.0,81.0,81.0,79.67874145507812,1200,,,,,,,,
2021-01-22,82.5,82.5,82.5,82.5,81.1542739868164,200,,,,,,,,
