date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LNN')","('high', 'LNN')","('low', 'LNN')","('close', 'LNN')","('adj_close', 'LNN')","('volume', 'LNN')","('currency', '')"
2020-02-27,99.69000244140625,103.1500015258789,99.52999877929688,100.48999786376953,94.6112060546875,138800,,,,,,,,
2020-02-28,97.87999725341797,101.76000213623047,97.05999755859375,99.02999877929688,93.23661804199219,154200,,,,,,,,
2020-03-02,99.56999969482422,99.7699966430664,97.20999908447266,99.33999633789062,93.52847290039062,89500,,,,,,,,
2020-03-03,99.08999633789062,102.2699966430664,96.0,96.56999969482422,90.92052459716797,70700,,,,,,,,
2020-03-04,97.6500015258789,98.52999877929688,95.11000061035156,98.4000015258789,92.6434555053711,51200,,,,,,,,
2020-03-05,96.43000030517578,98.95999908447266,96.19999694824219,98.83999633789062,93.05772399902344,76900,,,,,,,,
2020-03-06,96.7699966430664,99.27999877929688,95.30999755859375,98.08000183105469,92.34219360351562,73300,,,,,,,,
2020-03-09,93.79000091552734,95.69999694824219,92.1500015258789,93.26000213623047,87.80416870117188,70800,,,,,,,,
2020-03-10,95.26000213623047,95.30000305175781,91.08999633789062,94.3499984741211,88.83037567138672,75700,,,,,,,,
2020-03-11,92.3499984741211,92.3499984741211,87.61000061035156,88.56999969482422,83.3885269165039,60200,,,,,,,,
2020-03-12,83.25,85.27999877929688,76.76000213623047,77.2300033569336,72.7119369506836,95400,,,,,,,,
2020-03-13,79.2300033569336,82.11000061035156,76.16999816894531,82.0999984741211,77.29705810546875,96900,,,,,,,,
2020-03-16,75.0,76.0,72.0199966430664,72.58999633789062,68.34337615966797,93000,,,,,,,,
2020-03-17,74.04000091552734,90.0,71.86000061035156,89.97000122070312,84.70662689208984,179500,,,,,,,,
2020-03-18,84.9800033569336,92.33999633789062,82.66000366210938,89.98999786376953,84.72547149658203,162200,,,,,,,,
2020-03-19,89.93000030517578,92.31999969482422,84.9800033569336,90.54000091552734,85.24327850341797,142500,,,,,,,,
2020-03-20,90.44000244140625,92.08999633789062,85.44999694824219,88.5,83.3226318359375,175700,,,,,,,,
2020-03-23,89.30999755859375,90.4800033569336,78.93000030517578,83.70999908447266,78.81282043457031,126200,,,,,,,,
2020-03-24,85.70999908447266,89.01000213623047,83.91000366210938,85.19999694824219,80.21566009521484,115200,,,,,,,,
2020-03-25,85.0,88.47000122070312,83.0,85.25,80.26275634765625,91500,,,,,,,,
2020-03-26,86.01000213623047,87.55999755859375,84.04000091552734,86.70999908447266,81.63733673095703,128400,,,,,,,,
2020-03-27,84.5199966430664,89.5,84.11000061035156,86.83000183105469,81.75032806396484,79200,,,,,,,,
2020-03-30,86.70999908447266,89.62000274658203,85.26000213623047,88.97000122070312,83.76512145996094,81200,,,,,,,,
2020-03-31,88.37999725341797,92.80000305175781,86.95999908447266,91.58000183105469,86.2224349975586,93000,,,,,,,,
2020-04-01,89.18000030517578,90.88999938964844,84.63999938964844,84.66000366210938,79.70728302001953,66100,,,,,,,,
2020-04-02,84.0999984741211,87.55999755859375,82.94000244140625,87.52999877929688,82.40937042236328,71900,,,,,,,,
2020-04-03,86.2699966430664,86.52999877929688,83.25,85.45999908447266,80.46048736572266,48300,,,,,,,,
2020-04-06,87.41999816894531,94.6500015258789,86.5999984741211,94.44999694824219,88.9245376586914,73800,,,,,,,,
2020-04-07,93.0,101.19000244140625,91.55000305175781,96.56999969482422,90.92052459716797,189800,,,,,,,,
2020-04-08,97.62000274658203,101.11000061035156,94.95999908447266,96.58000183105469,90.929931640625,109000,,,,,,,,
2020-04-09,97.0,102.0,95.37000274658203,101.2699966430664,95.34555053710938,82900,,,,,,,,
2020-04-13,100.91999816894531,102.5999984741211,98.80999755859375,101.83000183105469,95.87281036376953,160900,,,,,,,,
2020-04-14,103.0,103.0,94.41000366210938,95.0999984741211,89.5365219116211,95700,,,,,,,,
2020-04-15,93.0,93.1500015258789,90.80000305175781,91.58000183105469,86.2224349975586,63300,,,,,,,,
2020-04-16,91.25,91.86000061035156,89.37999725341797,90.45999908447266,85.16795349121094,69400,,,,,,,,
2020-04-17,91.97000122070312,92.75,89.81999969482422,91.48999786376953,86.13771057128906,81200,,,,,,,,
2020-04-20,89.6500015258789,90.37999725341797,88.2300033569336,89.33999633789062,84.11347961425781,70100,,,,,,,,
2020-04-21,87.30999755859375,89.94999694824219,86.97000122070312,87.97000122070312,82.82362365722656,47900,,,,,,,,
2020-04-22,90.16000366210938,91.87000274658203,87.83000183105469,89.75,84.49950408935547,45500,,,,,,,,
2020-04-23,90.5199966430664,92.48999786376953,90.0,90.68000030517578,85.37508392333984,47400,,,,,,,,
2020-04-24,90.5999984741211,92.44000244140625,90.05999755859375,91.87999725341797,86.5049057006836,42200,,,,,,,,
2020-04-27,93.19000244140625,97.58000183105469,92.9000015258789,96.5199966430664,90.8734359741211,74000,,,,,,,,
2020-04-28,97.12000274658203,97.91999816894531,94.69000244140625,95.08999633789062,89.52708435058594,57300,,,,,,,,
2020-04-29,97.94000244140625,98.81999969482422,96.61000061035156,97.38999938964844,91.69254302978516,93400,,,,,,,,
2020-04-30,95.43000030517578,95.43000030517578,90.0,90.0,84.73487854003906,113500,,,,,,,,
2020-05-01,87.83999633789062,87.83999633789062,85.41999816894531,86.91999816894531,81.83505249023438,98900,,,,,,,,
2020-05-04,85.86000061035156,86.22000122070312,83.16000366210938,85.7300033569336,80.7146987915039,74600,,,,,,,,
2020-05-05,87.93000030517578,88.51000213623047,85.5199966430664,86.2300033569336,81.1854248046875,54400,,,,,,,,
2020-05-06,86.27999877929688,87.93000030517578,85.41999816894531,86.13999938964844,81.10069274902344,58700,,,,,,,,
2020-05-07,87.77999877929688,88.19999694824219,85.06999969482422,86.7699966430664,81.69383239746094,90900,,,,,,,,
2020-05-08,88.94999694824219,90.04000091552734,87.33000183105469,88.58999633789062,83.40736389160156,61200,,,,,,,,
2020-05-11,87.27999877929688,87.95999908447266,84.75,85.41000366210938,80.41340637207031,53700,,,,,,,,
2020-05-12,84.52999877929688,88.05000305175781,83.94000244140625,86.27999877929688,81.23248291015625,97400,,,,,,,,
2020-05-13,85.11000061035156,86.7699966430664,84.05999755859375,85.83999633789062,80.8182373046875,70000,,,,,,,,
2020-05-14,83.72000122070312,86.80000305175781,81.12999725341797,86.3499984741211,81.60262298583984,93200,,,,,,,,
2020-05-15,86.7699966430664,89.31999969482422,85.38999938964844,85.38999938964844,80.69540405273438,220500,,,,,,,,
2020-05-18,88.1500015258789,92.83999633789062,88.1500015258789,91.44000244140625,86.41276550292969,81300,,,,,,,,
2020-05-19,90.69000244140625,90.69000244140625,86.48999786376953,86.7300033569336,81.96170806884766,61200,,,,,,,,
2020-05-20,87.66000366210938,89.62999725341797,87.0199966430664,88.47000122070312,83.6060562133789,48100,,,,,,,,
2020-05-21,88.16000366210938,90.55000305175781,88.16000366210938,89.37999725341797,84.46600341796875,57800,,,,,,,,
2020-05-22,89.98999786376953,93.19999694824219,88.98999786376953,92.6500015258789,87.55624389648438,53000,,,,,,,,
2020-05-26,95.80000305175781,96.91999816894531,93.62999725341797,94.16999816894531,88.99268341064453,46900,,,,,,,,
2020-05-27,96.29000091552734,98.58000183105469,94.91999816894531,98.0199966430664,92.63099670410156,54900,,,,,,,,
2020-05-28,99.0,99.0,94.29000091552734,94.91999816894531,89.70144653320312,76300,,,,,,,,
2020-05-29,93.81999969482422,94.55999755859375,91.97000122070312,93.91999816894531,88.75641632080078,71600,,,,,,,,
2020-06-01,94.7300033569336,94.7300033569336,93.08999633789062,93.41999816894531,88.28392791748047,40800,,,,,,,,
2020-06-02,94.27999877929688,96.91999816894531,93.97000122070312,96.54000091552734,91.23237609863281,41200,,,,,,,,
2020-06-03,97.62999725341797,100.69999694824219,97.01000213623047,99.56999969482422,94.09578704833984,36300,,,,,,,,
2020-06-04,98.55999755859375,100.01000213623047,98.12999725341797,99.9800033569336,94.48324584960938,42900,,,,,,,,
2020-06-05,103.0,103.05000305175781,101.0,101.58000183105469,95.99531555175781,57800,,,,,,,,
2020-06-08,103.20999908447266,103.20999908447266,101.08000183105469,101.54000091552734,95.95747375488281,44500,,,,,,,,
2020-06-09,99.7300033569336,101.9800033569336,99.58000183105469,99.87999725341797,94.38874816894531,60800,,,,,,,,
2020-06-10,99.19999694824219,99.6500015258789,97.36000061035156,97.4800033569336,92.1207046508789,58300,,,,,,,,
2020-06-11,94.44000244140625,94.44000244140625,90.41999816894531,90.58999633789062,85.60946655273438,58600,,,,,,,,
2020-06-12,93.19000244140625,93.19000244140625,87.37999725341797,89.33999633789062,84.42820739746094,97700,,,,,,,,
2020-06-15,86.83999633789062,94.87000274658203,86.83999633789062,91.75,86.70572662353516,85100,,,,,,,,
2020-06-16,94.73999786376953,96.47000122070312,93.86000061035156,94.83999633789062,89.62583923339844,35100,,,,,,,,
2020-06-17,94.80999755859375,95.9000015258789,92.51000213623047,92.79000091552734,87.68856811523438,46800,,,,,,,,
2020-06-18,91.70999908447266,94.27999877929688,91.61000061035156,92.0199966430664,86.96088409423828,44200,,,,,,,,
2020-06-19,92.55000305175781,93.13999938964844,89.27999877929688,89.83000183105469,84.89129638671875,102900,,,,,,,,
2020-06-22,89.36000061035156,89.36000061035156,87.5199966430664,88.51000213623047,83.64385986328125,79000,,,,,,,,
2020-06-23,89.55000305175781,89.55999755859375,87.22000122070312,88.70999908447266,83.8328628540039,55300,,,,,,,,
2020-06-24,88.0199966430664,88.80999755859375,87.44000244140625,87.75,82.9256362915039,75500,,,,,,,,
2020-06-25,87.05000305175781,87.80999755859375,85.33999633789062,87.7699966430664,82.94452667236328,83200,,,,,,,,
2020-06-26,86.94999694824219,87.41000366210938,83.0,83.51000213623047,78.91875457763672,361700,,,,,,,,
2020-06-29,84.45999908447266,91.1500015258789,84.45999908447266,90.44000244140625,85.46775817871094,67400,,,,,,,,
2020-06-30,89.54000091552734,92.5199966430664,89.54000091552734,92.20999908447266,87.14041900634766,55000,,,,,,,,
2020-07-01,91.80000305175781,92.80000305175781,90.44000244140625,90.5999984741211,85.61894226074219,81400,,,,,,,,
2020-07-02,96.0,96.0,92.11000061035156,93.72000122070312,88.5674057006836,107200,,,,,,,,
2020-07-06,95.94999694824219,96.05999755859375,91.43000030517578,92.94999694824219,87.83973693847656,82300,,,,,,,,
2020-07-07,92.91999816894531,95.5999984741211,92.72000122070312,93.5999984741211,88.4540023803711,54400,,,,,,,,
2020-07-08,93.16999816894531,94.4800033569336,90.58999633789062,92.2699966430664,87.19712829589844,54300,,,,,,,,
2020-07-09,92.3499984741211,92.3499984741211,89.23999786376953,90.8499984741211,85.85517120361328,51400,,,,,,,,
2020-07-10,91.08999633789062,94.66999816894531,90.58999633789062,94.54000091552734,89.34231567382812,169000,,,,,,,,
2020-07-13,94.80999755859375,95.5999984741211,93.0999984741211,93.31999969482422,88.18940734863281,63100,,,,,,,,
2020-07-14,93.19999694824219,95.87999725341797,93.12999725341797,95.0,89.77705383300781,49700,,,,,,,,
2020-07-15,97.18000030517578,98.69999694824219,96.30999755859375,96.76000213623047,91.44029235839844,42900,,,,,,,,
2020-07-16,96.69999694824219,97.80000305175781,95.26000213623047,96.51000213623047,91.20404052734375,32700,,,,,,,,
2020-07-17,96.5199966430664,98.55999755859375,96.5199966430664,98.13999938964844,92.74440002441406,51100,,,,,,,,
2020-07-20,97.51000213623047,97.69000244140625,96.08999633789062,97.54000091552734,92.17739868164062,45100,,,,,,,,
2020-07-21,98.16000366210938,101.13999938964844,98.16000366210938,99.79000091552734,94.30370330810547,59000,,,,,,,,
2020-07-22,99.01000213623047,100.44000244140625,97.66000366210938,99.2699966430664,93.81226348876953,49700,,,,,,,,
2020-07-23,98.36000061035156,101.63999938964844,98.36000061035156,101.22000122070312,95.65506744384766,52300,,,,,,,,
2020-07-24,101.0,101.08000183105469,98.77999877929688,99.30999755859375,93.85009765625,39000,,,,,,,,
2020-07-27,99.30999755859375,100.48999786376953,98.9000015258789,100.25,94.7384033203125,44300,,,,,,,,
2020-07-28,99.7300033569336,100.02999877929688,98.3499984741211,98.69999694824219,93.27359771728516,34400,,,,,,,,
2020-07-29,99.2300033569336,100.54000091552734,99.12999725341797,100.20999908447266,94.7005844116211,39100,,,,,,,,
2020-07-30,98.80999755859375,99.58999633789062,97.13999938964844,97.79000091552734,92.41365051269531,59000,,,,,,,,
2020-07-31,97.05999755859375,97.05999755859375,94.37000274658203,96.97000122070312,91.63874053955078,54300,,,,,,,,
2020-08-03,97.66000366210938,99.0999984741211,96.80999755859375,98.44000244140625,93.02790832519531,60800,,,,,,,,
2020-08-04,97.98999786376953,99.80000305175781,97.87999725341797,98.16000366210938,92.76332092285156,79800,,,,,,,,
2020-08-05,99.12000274658203,102.48999786376953,98.69000244140625,101.30999755859375,95.74014282226562,76600,,,,,,,,
2020-08-06,101.77999877929688,101.77999877929688,99.69000244140625,100.19999694824219,94.691162109375,42700,,,,,,,,
2020-08-07,99.79000091552734,103.2699966430664,99.79000091552734,103.05999755859375,97.3939208984375,52600,,,,,,,,
2020-08-10,103.05999755859375,104.36000061035156,102.36000061035156,102.5,96.86470031738281,63300,,,,,,,,
2020-08-11,104.08000183105469,106.87999725341797,103.70999908447266,105.2300033569336,99.44462585449219,46500,,,,,,,,
2020-08-12,106.55000305175781,109.05000305175781,105.9000015258789,107.75,101.8260726928711,58600,,,,,,,,
2020-08-13,107.08999633789062,107.08999633789062,105.51000213623047,106.4000015258789,100.55028533935547,23300,,,,,,,,
2020-08-14,105.44000244140625,106.7300033569336,105.12999725341797,106.23999786376953,100.70193481445312,21300,,,,,,,,
2020-08-17,106.13999938964844,106.13999938964844,104.5999984741211,105.0,99.5265884399414,23900,,,,,,,,
2020-08-18,105.4000015258789,105.4000015258789,103.11000061035156,103.3499984741211,97.96261596679688,30700,,,,,,,,
2020-08-19,103.08000183105469,104.01000213623047,102.62000274658203,103.06999969482422,97.69715881347656,28900,,,,,,,,
2020-08-20,101.87999725341797,102.9800033569336,101.62000274658203,101.80999755859375,96.50287628173828,31600,,,,,,,,
2020-08-21,101.41000366210938,101.76000213623047,100.30000305175781,101.70999908447266,96.40808868408203,38900,,,,,,,,
2020-08-24,102.51000213623047,103.30000305175781,101.87999725341797,102.12999725341797,96.80620574951172,24100,,,,,,,,
2020-08-25,102.8499984741211,103.7699966430664,100.5999984741211,100.80000305175781,95.54552459716797,32200,,,,,,,,
2020-08-26,101.16999816894531,102.9000015258789,99.48999786376953,102.41999816894531,97.08106231689453,33100,,,,,,,,
2020-08-27,103.44000244140625,103.44000244140625,102.02999877929688,102.27999877929688,96.94837188720703,24400,,,,,,,,
2020-08-28,103.02999877929688,103.5199966430664,101.5199966430664,101.9000015258789,96.58818054199219,18100,,,,,,,,
2020-08-31,101.1500015258789,102.48999786376953,99.69999694824219,99.93000030517578,94.72088623046875,52200,,,,,,,,
2020-09-01,99.23999786376953,101.98999786376953,99.19000244140625,101.5,96.20904541015625,30400,,,,,,,,
2020-09-02,101.36000061035156,103.26000213623047,101.36000061035156,102.75,97.39388275146484,26100,,,,,,,,
2020-09-03,102.33000183105469,102.47000122070312,98.93000030517578,99.47000122070312,94.28485107421875,30700,,,,,,,,
2020-09-04,100.9800033569336,100.9800033569336,97.80999755859375,99.41999816894531,94.2374496459961,38800,,,,,,,,
2020-09-08,98.70999908447266,99.81999969482422,97.6500015258789,97.94999694824219,92.8440933227539,29200,,,,,,,,
2020-09-09,98.38999938964844,99.6500015258789,97.80999755859375,98.06999969482422,92.95783233642578,39800,,,,,,,,
2020-09-10,98.33000183105469,98.48999786376953,96.7300033569336,97.19000244140625,92.12371063232422,36600,,,,,,,,
2020-09-11,97.27999877929688,97.6500015258789,96.05000305175781,97.05999755859375,92.00049591064453,42600,,,,,,,,
2020-09-14,97.05000305175781,97.47000122070312,95.75,96.5,91.46967315673828,62200,,,,,,,,
2020-09-15,97.04000091552734,97.75,96.41000366210938,96.48999786376953,91.4601821899414,29500,,,,,,,,
2020-09-16,96.97000122070312,98.5199966430664,96.30999755859375,97.69000244140625,92.59765625,74300,,,,,,,,
2020-09-17,96.6500015258789,101.33999633789062,96.30999755859375,99.77999877929688,94.57868957519531,90400,,,,,,,,
2020-09-18,99.79000091552734,100.2300033569336,96.58000183105469,98.13999938964844,93.02415466308594,239300,,,,,,,,
2020-09-21,96.69000244140625,97.19000244140625,91.41000366210938,92.8499984741211,88.00993347167969,51400,,,,,,,,
2020-09-22,92.55999755859375,95.23999786376953,92.33000183105469,94.7300033569336,89.79193878173828,44700,,,,,,,,
2020-09-23,94.95999908447266,96.5199966430664,94.66999816894531,95.05000305175781,90.09524536132812,55500,,,,,,,,
2020-09-24,94.75,96.76000213623047,94.54000091552734,95.27999877929688,90.31326293945312,47300,,,,,,,,
2020-09-25,94.9000015258789,96.29000091552734,94.86000061035156,95.52999877929688,90.55023193359375,42000,,,,,,,,
2020-09-28,96.68000030517578,98.01000213623047,96.0,96.70999908447266,91.66873168945312,65400,,,,,,,,
2020-09-29,96.62000274658203,97.97000122070312,95.79000091552734,96.43000030517578,91.4033203125,52000,,,,,,,,
2020-09-30,96.5,98.18000030517578,95.9000015258789,96.68000030517578,91.64031219482422,70900,,,,,,,,
2020-10-01,97.4000015258789,97.9800033569336,95.70999908447266,96.31999969482422,91.29905700683594,52900,,,,,,,,
2020-10-02,94.95999908447266,98.5199966430664,94.51000213623047,97.44000244140625,92.36067962646484,70100,,,,,,,,
2020-10-05,98.12999725341797,99.9800033569336,97.27999877929688,98.63999938964844,93.49811553955078,30100,,,,,,,,
2020-10-06,99.83000183105469,102.25,98.55999755859375,99.37999725341797,94.19954681396484,82800,,,,,,,,
2020-10-07,100.26000213623047,103.37999725341797,99.76000213623047,102.75,97.39388275146484,89300,,,,,,,,
2020-10-08,103.91000366210938,105.81999969482422,102.18000030517578,105.58999633789062,100.0858154296875,39100,,,,,,,,
2020-10-09,106.55999755859375,107.12000274658203,105.83999633789062,106.44999694824219,100.9010009765625,42300,,,,,,,,
2020-10-12,107.22000122070312,108.86000061035156,106.83999633789062,107.94999694824219,102.32279968261719,54300,,,,,,,,
2020-10-13,107.0999984741211,107.54000091552734,106.19999694824219,106.44000244140625,100.89153289794922,54900,,,,,,,,
2020-10-14,107.31999969482422,107.45999908447266,106.31999969482422,106.44000244140625,100.89153289794922,25900,,,,,,,,
2020-10-15,105.2699966430664,108.5999984741211,105.2699966430664,108.19000244140625,102.55030822753906,33700,,,,,,,,
2020-10-16,108.0,110.0,106.73999786376953,106.73999786376953,101.17587280273438,80500,,,,,,,,
2020-10-19,106.5999984741211,107.36000061035156,104.19999694824219,105.06999969482422,99.59294128417969,36700,,,,,,,,
2020-10-20,106.16999816894531,106.23999786376953,104.5999984741211,105.11000061035156,99.63085174560547,26500,,,,,,,,
2020-10-21,105.76000213623047,108.20999908447266,105.76000213623047,107.93000030517578,102.30384826660156,46500,,,,,,,,
2020-10-22,118.30000305175781,120.51000213623047,109.08999633789062,111.16999816894531,105.37496185302734,101600,,,,,,,,
2020-10-23,113.0199966430664,113.98999786376953,110.41999816894531,112.3499984741211,106.49343872070312,77000,,,,,,,,
2020-10-26,112.62000274658203,112.62000274658203,107.62999725341797,110.41999816894531,104.66405487060547,48300,,,,,,,,
2020-10-27,110.0199966430664,110.0199966430664,104.91999816894531,107.0199966430664,101.4413070678711,61600,,,,,,,,
2020-10-28,105.08999633789062,105.69000244140625,103.36000061035156,104.7699966430664,99.30858612060547,47000,,,,,,,,
2020-10-29,103.98999786376953,106.12999725341797,103.16999816894531,105.69000244140625,100.18062591552734,38900,,,,,,,,
2020-10-30,105.70999908447266,106.5,103.66999816894531,105.30000305175781,99.81095886230469,65900,,,,,,,,
2020-11-02,106.62999725341797,108.79000091552734,105.44999694824219,108.29000091552734,102.64510345458984,36200,,,,,,,,
2020-11-03,110.33999633789062,112.16000366210938,109.94000244140625,111.16000366210938,105.36549377441406,37100,,,,,,,,
2020-11-04,109.38999938964844,109.38999938964844,105.05000305175781,106.91999816894531,101.34648132324219,31500,,,,,,,,
2020-11-05,107.55999755859375,112.37000274658203,107.5,111.9800033569336,106.14275360107422,33900,,,,,,,,
2020-11-06,113.0999984741211,113.61000061035156,111.41000366210938,112.55000305175781,106.68303680419922,33000,,,,,,,,
2020-11-09,119.94000244140625,122.9800033569336,114.41000366210938,114.56999969482422,108.59772491455078,60400,,,,,,,,
2020-11-10,115.95999908447266,120.16999816894531,115.95999908447266,119.05999755859375,112.8536605834961,65400,,,,,,,,
2020-11-11,119.55000305175781,119.55000305175781,115.68000030517578,118.05000305175781,111.89632415771484,45000,,,,,,,,
2020-11-12,116.80999755859375,118.05000305175781,115.0,116.16999816894531,110.11432647705078,37400,,,,,,,,
2020-11-13,116.80999755859375,117.79000091552734,114.41000366210938,115.91000366210938,110.17133331298828,50900,,,,,,,,
2020-11-16,118.4000015258789,118.4000015258789,113.93000030517578,115.87000274658203,110.1333236694336,74100,,,,,,,,
2020-11-17,115.91999816894531,118.05999755859375,111.98999786376953,117.20999908447266,111.40699005126953,88600,,,,,,,,
2020-11-18,117.62000274658203,118.18000030517578,114.69999694824219,114.98999786376953,109.29689025878906,53500,,,,,,,,
2020-11-19,114.66999816894531,114.91000366210938,113.22000122070312,114.37999725341797,108.71710205078125,37100,,,,,,,,
2020-11-20,113.58000183105469,114.80000305175781,112.0199966430664,113.79000091552734,108.15632629394531,39500,,,,,,,,
2020-11-23,114.95999908447266,116.16000366210938,114.2699966430664,115.83999633789062,110.10481262207031,40100,,,,,,,,
2020-11-24,116.7300033569336,117.91000366210938,115.54000091552734,116.44999694824219,110.68460845947266,57900,,,,,,,,
2020-11-25,116.19999694824219,116.19999694824219,111.05000305175781,111.91000366210938,106.36940002441406,41400,,,,,,,,
2020-11-27,111.27999877929688,114.0999984741211,111.27999877929688,113.72000122070312,108.08977508544922,13700,,,,,,,,
2020-11-30,112.69999694824219,117.23999786376953,111.56999969482422,115.81999969482422,110.08580017089844,107800,,,,,,,,
2020-12-01,117.16999816894531,118.33999633789062,115.0999984741211,116.31999969482422,110.56105041503906,54400,,,,,,,,
2020-12-02,116.93000030517578,118.4000015258789,115.8499984741211,117.66000366210938,111.83470916748047,116400,,,,,,,,
2020-12-03,117.66000366210938,117.87999725341797,114.31999969482422,115.16000366210938,109.45848846435547,52900,,,,,,,,
2020-12-04,114.87999725341797,119.30999755859375,114.87999725341797,119.13999938964844,113.24142456054688,59400,,,,,,,,
2020-12-07,120.0,120.0,117.01000213623047,119.12000274658203,113.22239685058594,47300,,,,,,,,
2020-12-08,118.02999877929688,120.7300033569336,118.02999877929688,120.5999984741211,114.629150390625,60300,,,,,,,,
2020-12-09,121.80000305175781,122.0,119.27999877929688,120.63999938964844,114.66716003417969,55600,,,,,,,,
2020-12-10,119.5199966430664,120.95999908447266,118.75,119.66999816894531,113.74520874023438,53400,,,,,,,,
2020-12-11,119.33000183105469,121.20999908447266,118.08000183105469,119.97000122070312,114.03034973144531,39300,,,,,,,,
2020-12-14,121.0,121.0,118.9000015258789,120.05999755859375,114.11589813232422,77700,,,,,,,,
2020-12-15,120.63999938964844,125.38999938964844,120.29000091552734,124.7699966430664,118.5926742553711,69200,,,,,,,,
