date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FDX')","('high', 'FDX')","('low', 'FDX')","('close', 'FDX')","('adj_close', 'FDX')","('volume', 'FDX')","('currency', '')"
2020-03-17,92.9000015258789,100.1500015258789,88.69000244140625,94.95999908447266,85.4102554321289,5548700,,,,,,,,
2020-03-18,90.38999938964844,100.69999694824219,89.80000305175781,99.68000030517578,89.65557861328125,6997700,,,,,,,,
2020-03-19,98.8499984741211,116.16000366210938,97.37000274658203,111.68000030517578,100.44880676269531,4646900,,,,,,,,
2020-03-20,113.87999725341797,118.69999694824219,106.58999633789062,111.05999755859375,99.8911361694336,4479200,,,,,,,,
2020-03-23,110.94000244140625,115.05000305175781,107.25,111.76000213623047,100.52073669433594,3933900,,,,,,,,
2020-03-24,118.0,121.80000305175781,115.43000030517578,120.04000091552734,107.96806335449219,3014400,,,,,,,,
2020-03-25,121.36000061035156,126.94000244140625,114.93000030517578,118.30999755859375,106.41202545166016,4133200,,,,,,,,
2020-03-26,119.36000061035156,127.0,119.01000213623047,125.5999984741211,112.96890258789062,2713900,,,,,,,,
2020-03-27,120.05000305175781,124.3499984741211,116.0,120.58000183105469,108.4537582397461,2619400,,,,,,,,
2020-03-30,122.37999725341797,125.61000061035156,119.25,124.30999755859375,111.80862426757812,2281000,,,,,,,,
2020-03-31,122.5,124.8499984741211,119.26000213623047,121.26000213623047,109.06535339355469,2643800,,,,,,,,
2020-04-01,116.01000213623047,118.75,112.30000305175781,113.4800033569336,102.0677719116211,2569600,,,,,,,,
2020-04-02,112.52999877929688,117.30000305175781,111.58999633789062,116.63999938964844,104.90999603271484,2336100,,,,,,,,
2020-04-03,115.23999786376953,116.0,107.69000244140625,109.22000122070312,98.23617553710938,3205200,,,,,,,,
2020-04-06,113.04000091552734,119.80999755859375,113.01000213623047,119.0199966430664,107.0506362915039,3512600,,,,,,,,
2020-04-07,124.91000366210938,125.4800033569336,115.75,115.94999694824219,104.28937530517578,3189300,,,,,,,,
2020-04-08,123.0,127.2300033569336,119.91999816894531,125.54000091552734,112.91494750976562,5576500,,,,,,,,
2020-04-09,129.61000061035156,130.0,120.16000366210938,122.29000091552734,109.99178314208984,4745600,,,,,,,,
2020-04-13,125.19000244140625,125.19000244140625,121.73999786376953,123.52999877929688,111.10707092285156,2821800,,,,,,,,
2020-04-14,125.73999786376953,126.9800033569336,122.05000305175781,125.08000183105469,112.50120544433594,3084200,,,,,,,,
2020-04-15,121.69000244140625,121.69000244140625,118.1500015258789,119.9000015258789,107.8421401977539,2945000,,,,,,,,
2020-04-16,119.7300033569336,121.0,117.12000274658203,119.08000183105469,107.10460662841797,2238700,,,,,,,,
2020-04-17,121.0,124.95999908447266,120.7300033569336,124.8499984741211,112.29432678222656,2464000,,,,,,,,
2020-04-20,122.52999877929688,125.66999816894531,121.83000183105469,122.63999938964844,110.30659484863281,2242000,,,,,,,,
2020-04-21,120.62999725341797,122.18000030517578,119.62000274658203,120.4800033569336,108.36381530761719,1605600,,,,,,,,
2020-04-22,122.5199966430664,122.97000122070312,118.44999694824219,118.54000091552734,106.61890411376953,2082500,,,,,,,,
2020-04-23,118.63999938964844,122.41999816894531,118.5,120.87999725341797,108.72357940673828,2021100,,,,,,,,
2020-04-24,121.41000366210938,123.19000244140625,119.4800033569336,123.05999755859375,110.6843490600586,2111000,,,,,,,,
2020-04-27,124.16000366210938,128.5,122.31999969482422,127.29000091552734,114.48896026611328,2395900,,,,,,,,
2020-04-28,129.80999755859375,129.88999938964844,125.16000366210938,127.73999786376953,114.89369201660156,2738700,,,,,,,,
2020-04-29,130.0,131.8000030517578,128.4600067138672,129.47999572753906,116.45872497558594,2172500,,,,,,,,
2020-04-30,127.93000030517578,127.93000030517578,125.75,126.7699966430664,114.02123260498047,1970400,,,,,,,,
2020-05-01,124.5199966430664,124.55999755859375,117.5,118.19999694824219,106.3131103515625,3141800,,,,,,,,
2020-05-04,117.12000274658203,117.55999755859375,114.61000061035156,115.8499984741211,104.19942474365234,2410400,,,,,,,,
2020-05-05,117.83000183105469,120.12000274658203,117.12999725341797,117.66999816894531,105.83638763427734,1703100,,,,,,,,
2020-05-06,118.88999938964844,119.41999816894531,115.08000183105469,115.12000274658203,103.54285430908203,1917100,,,,,,,,
2020-05-07,116.94000244140625,118.87000274658203,116.1500015258789,116.73999786376953,104.99991607666016,1842100,,,,,,,,
2020-05-08,118.25,120.88999938964844,118.18000030517578,120.44000244140625,108.32783508300781,1770900,,,,,,,,
2020-05-11,118.38999938964844,119.37000274658203,116.27999877929688,117.55999755859375,105.73745727539062,1863500,,,,,,,,
2020-05-12,118.0,118.11000061035156,113.08000183105469,113.13999938964844,101.761962890625,1979400,,,,,,,,
2020-05-13,113.08000183105469,113.1500015258789,108.25,109.33999633789062,98.3441162109375,2905900,,,,,,,,
2020-05-14,107.36000061035156,109.18000030517578,103.4000015258789,109.11000061035156,98.13724517822266,3254700,,,,,,,,
2020-05-15,107.54000091552734,108.95999908447266,106.25,107.5199966430664,96.70714569091797,2940000,,,,,,,,
2020-05-18,113.48999786376953,120.0,112.79000091552734,119.19000244140625,107.20354461669922,3602300,,,,,,,,
2020-05-19,119.0,119.4000015258789,114.6500015258789,114.79000091552734,103.24601745605469,2484600,,,,,,,,
2020-05-20,116.80000305175781,119.4800033569336,115.83000183105469,117.01000213623047,105.2427749633789,2604100,,,,,,,,
2020-05-21,116.58000183105469,118.43000030517578,115.52999877929688,115.7699966430664,104.12747955322266,1740300,,,,,,,,
2020-05-22,115.75,117.55999755859375,114.91999816894531,117.0,105.23377990722656,2245900,,,,,,,,
2020-05-26,122.98999786376953,126.73999786376953,122.01000213623047,124.80999755859375,112.25835418701172,3823000,,,,,,,,
2020-05-27,128.0,130.77999877929688,125.5,130.42999267578125,117.31315612792969,3203000,,,,,,,,
2020-05-28,131.0,133.91000366210938,129.3000030517578,131.14999389648438,117.9607925415039,3238000,,,,,,,,
2020-05-29,130.19000244140625,130.88999938964844,126.44000244140625,130.55999755859375,117.43011474609375,3409400,,,,,,,,
2020-06-01,129.0500030517578,130.4600067138672,127.45999908447266,129.7100067138672,116.66560363769531,1990300,,,,,,,,
2020-06-02,130.8300018310547,134.58999633789062,130.7100067138672,134.1999969482422,120.70402526855469,2522000,,,,,,,,
2020-06-03,137.0,139.8800048828125,136.52999877929688,138.0800018310547,124.19384002685547,2728800,,,,,,,,
2020-06-04,137.3000030517578,139.25,135.64999389648438,139.2100067138672,125.21018981933594,2001300,,,,,,,,
2020-06-05,143.0,145.77000427246094,142.0,142.2100067138672,127.90855407714844,3583900,,,,,,,,
2020-06-08,144.94000244140625,149.99000549316406,144.13999938964844,149.3800048828125,134.3574981689453,2709900,,,,,,,,
2020-06-09,145.8800048828125,145.92999267578125,142.10000610351562,144.69000244140625,130.13912963867188,2253100,,,,,,,,
2020-06-10,144.0,144.41000366210938,140.32000732421875,140.39999389648438,126.2804946899414,2079600,,,,,,,,
2020-06-11,133.9499969482422,134.47000122070312,127.80999755859375,128.80999755859375,115.85609436035156,4389300,,,,,,,,
2020-06-12,134.58999633789062,135.0,129.13999938964844,132.72000122070312,119.37287902832031,2272900,,,,,,,,
2020-06-15,128.4199981689453,134.6300048828125,127.29000091552734,133.67999267578125,120.236328125,1835300,,,,,,,,
2020-06-16,138.14999389648438,139.3699951171875,133.0,135.5399932861328,121.9092788696289,1651800,,,,,,,,
2020-06-17,136.7100067138672,137.39999389648438,134.8699951171875,135.66000366210938,122.01724243164062,1214400,,,,,,,,
2020-06-18,134.9199981689453,139.33999633789062,134.5,138.38999938964844,124.4726791381836,2416200,,,,,,,,
2020-06-19,140.75999450683594,140.8800048828125,135.6199951171875,137.6300048828125,123.78909301757812,2828500,,,,,,,,
2020-06-22,136.5500030517578,137.75,135.1999969482422,137.3800048828125,123.5642318725586,1448100,,,,,,,,
2020-06-23,138.5500030517578,139.83999633789062,137.3800048828125,139.07000732421875,125.08427429199219,1385200,,,,,,,,
2020-06-24,137.64999389648438,138.0,134.1300048828125,135.08999633789062,121.5045394897461,2357300,,,,,,,,
2020-06-25,133.72000122070312,136.27999877929688,132.22999572753906,136.11000061035156,122.42196655273438,2310900,,,,,,,,
2020-06-26,135.1999969482422,135.3800048828125,129.27999877929688,130.0800018310547,117.55978393554688,3282000,,,,,,,,
2020-06-29,131.3000030517578,134.72999572753906,130.1199951171875,134.5500030517578,121.59955596923828,2336200,,,,,,,,
2020-06-30,136.22000122070312,140.75,134.9199981689453,140.22000122070312,126.72383880615234,6473300,,,,,,,,
2020-07-01,158.85000610351562,163.64999389648438,155.75999450683594,156.66000366210938,141.5814666748047,17967500,,,,,,,,
2020-07-02,158.60000610351562,159.72000122070312,155.27999877929688,155.47999572753906,140.51504516601562,4046900,,,,,,,,
2020-07-06,157.89999389648438,158.39999389648438,153.66000366210938,156.27000427246094,141.22901916503906,3015800,,,,,,,,
2020-07-07,154.27000427246094,159.9499969482422,154.1300048828125,158.5399932861328,143.28048706054688,2582800,,,,,,,,
2020-07-08,158.1199951171875,159.3800048828125,156.27000427246094,158.55999755859375,143.29856872558594,2110700,,,,,,,,
2020-07-09,158.0,158.75,155.32000732421875,155.74000549316406,140.75001525878906,2238300,,,,,,,,
2020-07-10,156.1999969482422,159.00999450683594,155.97000122070312,158.58999633789062,143.32571411132812,1746200,,,,,,,,
2020-07-13,160.0,160.22000122070312,155.66000366210938,156.22999572753906,141.1928253173828,1735900,,,,,,,,
2020-07-14,156.22999572753906,158.9199981689453,155.52999877929688,158.5,143.24435424804688,1641100,,,,,,,,
2020-07-15,160.4199981689453,162.52999877929688,159.0399932861328,161.25,145.7296600341797,3332800,,,,,,,,
2020-07-16,161.77000427246094,167.10000610351562,160.47000122070312,166.10000610351562,150.1128387451172,4100000,,,,,,,,
2020-07-17,167.27999877929688,168.1199951171875,164.91000366210938,165.97999572753906,150.00436401367188,2047900,,,,,,,,
2020-07-20,164.88999938964844,165.5500030517578,162.80999755859375,164.1300048828125,148.3324737548828,1593300,,,,,,,,
2020-07-21,165.10000610351562,167.55999755859375,164.41000366210938,165.5,149.57058715820312,1731700,,,,,,,,
2020-07-22,164.63999938964844,165.94000244140625,163.44000244140625,165.13999938964844,149.24525451660156,1231800,,,,,,,,
2020-07-23,165.41000366210938,167.38999938964844,164.64999389648438,165.99000549316406,150.013427734375,1387200,,,,,,,,
2020-07-24,164.69000244140625,166.8800048828125,164.19000244140625,165.0399932861328,149.1548614501953,1545900,,,,,,,,
2020-07-27,165.0,170.72000122070312,163.86000061035156,170.63999938964844,154.21591186523438,2926400,,,,,,,,
2020-07-28,169.4199981689453,170.3300018310547,166.7100067138672,166.92999267578125,150.8629608154297,2374500,,,,,,,,
2020-07-29,167.10000610351562,171.3699951171875,167.00999450683594,169.5500030517578,153.23080444335938,4623800,,,,,,,,
2020-07-30,174.14999389648438,174.5,169.86000061035156,172.7100067138672,156.0866241455078,5407300,,,,,,,,
2020-07-31,172.0,172.7100067138672,167.99000549316406,168.39999389648438,152.19143676757812,2488000,,,,,,,,
2020-08-03,169.5500030517578,170.58999633789062,168.52999877929688,169.22000122070312,152.93252563476562,1503400,,,,,,,,
2020-08-04,169.22000122070312,171.47999572753906,169.1999969482422,170.66000366210938,154.2339630126953,1264000,,,,,,,,
2020-08-05,171.85000610351562,172.4199981689453,170.24000549316406,171.6999969482422,155.17385864257812,1309000,,,,,,,,
2020-08-06,172.0,173.47999572753906,171.32000732421875,172.24000549316406,155.66189575195312,1364900,,,,,,,,
2020-08-07,172.47000122070312,183.8800048828125,172.47000122070312,183.52999877929688,165.8651885986328,6311100,,,,,,,,
2020-08-10,188.16000366210938,200.4600067138672,187.33999633789062,199.97999572753906,180.73187255859375,10815100,,,,,,,,
2020-08-11,199.99000549316406,203.58999633789062,195.13999938964844,196.4499969482422,177.5416717529297,5998200,,,,,,,,
2020-08-12,200.0,206.24000549316406,199.02000427246094,201.9600067138672,182.52134704589844,6238400,,,,,,,,
2020-08-13,200.67999267578125,204.7899932861328,199.61000061035156,203.86000061035156,184.2384796142578,3663800,,,,,,,,
2020-08-14,202.07000732421875,209.63999938964844,201.86000061035156,208.60000610351562,188.52223205566406,4633000,,,,,,,,
2020-08-17,210.0,211.55999755859375,206.0399932861328,206.63999938964844,186.7509002685547,2662000,,,,,,,,
2020-08-18,206.3699951171875,208.42999267578125,204.17999267578125,206.97000122070312,187.0491180419922,3040400,,,,,,,,
2020-08-19,206.83999633789062,210.94000244140625,206.83999633789062,207.8800048828125,187.87152099609375,2218000,,,,,,,,
2020-08-20,206.22999572753906,209.1999969482422,205.05999755859375,208.82000732421875,188.7210693359375,1532800,,,,,,,,
2020-08-21,209.16000366210938,212.94000244140625,208.5,210.49000549316406,190.23031616210938,2034100,,,,,,,,
2020-08-24,212.9600067138672,217.9499969482422,211.99000549316406,217.39999389648438,196.47523498535156,3393700,,,,,,,,
2020-08-25,219.1699981689453,219.5800018310547,213.22000122070312,214.30999755859375,193.68264770507812,2160200,,,,,,,,
2020-08-26,215.72999572753906,217.1199951171875,214.0800018310547,215.77000427246094,195.0021209716797,1518200,,,,,,,,
2020-08-27,216.10000610351562,218.8800048828125,215.0800018310547,218.2100067138672,197.20724487304688,2014900,,,,,,,,
2020-08-28,218.22999572753906,223.66000366210938,218.00999450683594,221.89999389648438,200.54208374023438,2996100,,,,,,,,
2020-08-31,221.8000030517578,224.1999969482422,219.8000030517578,219.83999633789062,198.6803741455078,1839300,,,,,,,,
2020-09-01,219.99000549316406,226.5500030517578,219.13999938964844,225.4600067138672,203.75946044921875,1901800,,,,,,,,
2020-09-02,227.1199951171875,229.0,223.07000732421875,227.91000366210938,205.97366333007812,1680700,,,,,,,,
2020-09-03,228.1300048828125,231.5800018310547,218.58999633789062,220.97000122070312,200.27281188964844,4003800,,,,,,,,
2020-09-04,222.4600067138672,228.24000549316406,217.39999389648438,226.1199951171875,204.9403839111328,2879800,,,,,,,,
2020-09-08,223.7899932861328,225.75,219.72000122070312,221.0500030517578,200.3452911376953,2121100,,,,,,,,
2020-09-09,226.0,228.85000610351562,224.1199951171875,225.75,204.60507202148438,3222700,,,,,,,,
2020-09-10,229.49000549316406,229.49000549316406,222.88999938964844,224.44000244140625,203.4178009033203,2443300,,,,,,,,
2020-09-11,226.44000244140625,233.6699981689453,225.47000122070312,232.7899932861328,210.9856719970703,4865200,,,,,,,,
2020-09-14,240.99000549316406,241.0,232.57000732421875,236.33999633789062,214.20315551757812,6583700,,,,,,,,
2020-09-15,234.99000549316406,239.85000610351562,230.50999450683594,236.6699981689453,214.50225830078125,9847300,,,,,,,,
2020-09-16,253.02999877929688,256.17999267578125,246.3000030517578,250.3000030517578,226.8555908203125,17073300,,,,,,,,
2020-09-17,242.6300048828125,249.8000030517578,242.11000061035156,244.0800018310547,221.2181854248047,4254300,,,,,,,,
2020-09-18,242.97000122070312,248.1999969482422,241.9499969482422,242.77999877929688,220.03994750976562,4348700,,,,,,,,
2020-09-21,237.9499969482422,239.19000244140625,230.27000427246094,238.74000549316406,216.3783721923828,4109500,,,,,,,,
2020-09-22,239.50999450683594,243.77999877929688,235.6300048828125,243.4199981689453,220.6199951171875,2651700,,,,,,,,
2020-09-23,244.99000549316406,250.50999450683594,241.0399932861328,241.4199981689453,218.80731201171875,3083000,,,,,,,,
2020-09-24,244.00999450683594,247.1999969482422,239.5,244.22000122070312,221.3450469970703,3048300,,,,,,,,
2020-09-25,241.67999267578125,251.89999389648438,241.47000122070312,250.1699981689453,226.73779296875,3212400,,,,,,,,
2020-09-28,255.27000427246094,259.95001220703125,254.0800018310547,254.44000244140625,230.60781860351562,3309800,,,,,,,,
2020-09-29,254.99000549316406,258.20001220703125,249.1199951171875,253.5,229.75588989257812,2195400,,,,,,,,
2020-09-30,253.47000122070312,257.510009765625,249.5,251.52000427246094,227.96133422851562,2506000,,,,,,,,
2020-10-01,255.25999450683594,257.7900085449219,252.8800048828125,254.0800018310547,230.2815399169922,2862300,,,,,,,,
2020-10-02,250.5500030517578,258.54998779296875,250.0,255.1999969482422,231.29664611816406,3015300,,,,,,,,
2020-10-05,258.79998779296875,260.9599914550781,257.7300109863281,259.2099914550781,234.9310302734375,2427800,,,,,,,,
2020-10-06,260.1199951171875,264.9800109863281,258.17999267578125,259.2699890136719,234.98538208007812,3152200,,,,,,,,
2020-10-07,263.8500061035156,270.6600036621094,263.5,268.260009765625,243.13339233398438,2986500,,,,,,,,
2020-10-08,269.7300109863281,272.5199890136719,266.3500061035156,271.05999755859375,245.67108154296875,1993000,,,,,,,,
2020-10-09,274.3999938964844,275.0,269.5400085449219,271.54998779296875,246.1151885986328,2172000,,,,,,,,
2020-10-12,272.260009765625,274.2099914550781,271.32000732421875,273.5,247.88258361816406,2063600,,,,,,,,
2020-10-13,272.32000732421875,275.239990234375,271.8500061035156,272.739990234375,247.19378662109375,1657100,,,,,,,,
2020-10-14,274.75,278.9599914550781,273.7699890136719,276.239990234375,250.3658905029297,2079400,,,,,,,,
2020-10-15,273.0899963378906,282.1400146484375,271.75,282.1099853515625,255.68614196777344,2254700,,,,,,,,
2020-10-16,284.0,287.1600036621094,282.0,283.8699951171875,257.2812194824219,2990300,,,,,,,,
2020-10-19,284.80999755859375,291.2200012207031,279.55999755859375,281.9700012207031,255.55911254882812,3453100,,,,,,,,
2020-10-20,284.0,292.69000244140625,283.1099853515625,287.3999938964844,260.4805603027344,3924900,,,,,,,,
2020-10-21,289.1600036621094,293.29998779296875,282.260009765625,282.2799987792969,255.8401336669922,3219200,,,,,,,,
2020-10-22,283.5799865722656,285.6400146484375,274.0199890136719,275.95001220703125,250.10317993164062,2962900,,,,,,,,
2020-10-23,278.2900085449219,283.8699951171875,276.8599853515625,283.55999755859375,257.00030517578125,2498300,,,,,,,,
2020-10-26,279.989990234375,280.5,273.3999938964844,277.6199951171875,251.61659240722656,2321400,,,,,,,,
2020-10-27,279.94000244140625,280.3500061035156,274.3900146484375,274.4100036621094,248.70736694335938,1912300,,,,,,,,
2020-10-28,262.7300109863281,266.9200134277344,258.0,259.989990234375,235.637939453125,4039200,,,,,,,,
2020-10-29,260.2099914550781,269.739990234375,260.05999755859375,267.0199890136719,242.00949096679688,2680700,,,,,,,,
2020-10-30,264.6000061035156,265.989990234375,255.55999755859375,259.4700012207031,235.1666717529297,2706900,,,,,,,,
2020-11-02,262.70001220703125,267.489990234375,259.010009765625,266.9800109863281,241.97323608398438,2042900,,,,,,,,
2020-11-03,271.95001220703125,276.9200134277344,268.1199951171875,274.4800109863281,248.770751953125,2630800,,,,,,,,
2020-11-04,276.7099914550781,278.79998779296875,268.5299987792969,269.1000061035156,243.89474487304688,2810600,,,,,,,,
2020-11-05,273.0,282.2699890136719,273.0,279.07000732421875,252.93087768554688,2234600,,,,,,,,
2020-11-06,278.5199890136719,284.29998779296875,277.1199951171875,279.7699890136719,253.56533813476562,1894800,,,,,,,,
2020-11-09,274.239990234375,274.5,256.3500061035156,263.8800048828125,239.16363525390625,5907200,,,,,,,,
2020-11-10,264.3800048828125,268.7699890136719,258.0,267.2699890136719,242.236083984375,2874000,,,,,,,,
2020-11-11,271.1700134277344,271.30999755859375,266.0,267.80999755859375,242.7255096435547,1937700,,,,,,,,
2020-11-12,269.2300109863281,270.8900146484375,263.989990234375,267.1600036621094,242.13641357421875,1924000,,,,,,,,
2020-11-13,267.989990234375,273.7200012207031,267.989990234375,271.9100036621094,246.44149780273438,1593700,,,,,,,,
2020-11-16,273.5199890136719,280.8800048828125,270.4200134277344,279.8299865722656,253.61956787109375,2474800,,,,,,,,
2020-11-17,281.8699951171875,286.20001220703125,276.8999938964844,285.04998779296875,258.3507080078125,2816700,,,,,,,,
2020-11-18,285.70001220703125,289.760009765625,282.489990234375,282.5,256.0395812988281,2874800,,,,,,,,
2020-11-19,283.7699890136719,285.0,276.8800048828125,279.8500061035156,253.63780212402344,2375000,,,,,,,,
2020-11-20,280.9700012207031,281.6600036621094,276.69000244140625,276.69000244140625,250.77378845214844,1885500,,,,,,,,
2020-11-23,280.2099914550781,286.3999938964844,280.20001220703125,286.3500061035156,259.5289306640625,2431600,,,,,,,,
2020-11-24,289.5899963378906,296.0799865722656,285.29998779296875,291.67999267578125,264.35968017578125,3711400,,,,,,,,
2020-11-25,291.80999755859375,292.7799987792969,286.55999755859375,288.29998779296875,261.29632568359375,2299600,,,,,,,,
2020-11-27,290.79998779296875,291.20001220703125,285.3500061035156,287.4100036621094,260.48968505859375,1248000,,,,,,,,
2020-11-30,287.989990234375,290.8999938964844,280.5400085449219,286.5799865722656,259.73736572265625,3189000,,,,,,,,
2020-12-01,293.55999755859375,297.6600036621094,287.6000061035156,287.760009765625,260.80694580078125,3051100,,,,,,,,
2020-12-02,287.2200012207031,293.8399963378906,285.0299987792969,291.7200012207031,264.3959655761719,2518000,,,,,,,,
2020-12-03,291.7200012207031,296.3399963378906,289.7799987792969,292.70001220703125,265.2843017578125,1955800,,,,,,,,
2020-12-04,294.3599853515625,298.9800109863281,293.1199951171875,294.8800048828125,267.25994873046875,1847700,,,,,,,,
2020-12-07,296.8999938964844,297.0400085449219,293.20001220703125,297.0400085449219,269.2176513671875,1483400,,,,,,,,
2020-12-08,298.0,303.6499938964844,297.7200012207031,301.45001220703125,273.214599609375,2889100,,,,,,,,
2020-12-09,303.5,305.6600036621094,293.4599914550781,295.32000732421875,267.65875244140625,2644900,,,,,,,,
2020-12-10,291.260009765625,294.3800048828125,288.6099853515625,290.8999938964844,263.65277099609375,2961000,,,,,,,,
2020-12-11,289.7799987792969,291.8800048828125,286.19000244140625,289.4700012207031,262.9442443847656,2354500,,,,,,,,
2020-12-14,296.0,296.3500061035156,285.4100036621094,285.5400085449219,259.3743591308594,2933900,,,,,,,,
