date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PKG')","('high', 'PKG')","('low', 'PKG')","('close', 'PKG')","('adj_close', 'PKG')","('volume', 'PKG')","('currency', '')"
2020-02-03,96.27999877929688,97.61000061035156,95.56999969482422,97.1500015258789,81.02559661865234,1455800,,,,,,,,
2020-02-04,98.44000244140625,99.83999633789062,98.11000061035156,99.47000122070312,82.96054077148438,1005200,,,,,,,,
2020-02-05,101.0999984741211,103.87000274658203,101.0999984741211,103.80999755859375,86.5802230834961,1009700,,,,,,,,
2020-02-06,104.41000366210938,104.62000274658203,103.31999969482422,104.33000183105469,87.01390075683594,847000,,,,,,,,
2020-02-07,103.68000030517578,103.81999969482422,101.23999786376953,101.37999725341797,84.55352783203125,528700,,,,,,,,
2020-02-10,100.91000366210938,101.77999877929688,100.27999877929688,100.56999969482422,83.87796783447266,642800,,,,,,,,
2020-02-11,101.16000366210938,103.37999725341797,100.80000305175781,102.5999984741211,85.5710220336914,553700,,,,,,,,
2020-02-12,103.05999755859375,103.3499984741211,101.72000122070312,101.75,84.86211395263672,473300,,,,,,,,
2020-02-13,101.08000183105469,101.2699966430664,99.7699966430664,99.9800033569336,83.38589477539062,546600,,,,,,,,
2020-02-14,100.04000091552734,100.4800033569336,98.80000305175781,98.94000244140625,82.51850891113281,432000,,,,,,,,
2020-02-18,98.70999908447266,99.55999755859375,97.62000274658203,99.31999969482422,82.83541107177734,978100,,,,,,,,
2020-02-19,99.70999908447266,100.23999786376953,98.12999725341797,98.93000030517578,82.51016235351562,846200,,,,,,,,
2020-02-20,98.6500015258789,100.20999908447266,98.33999633789062,99.0999984741211,82.65194702148438,1019300,,,,,,,,
2020-02-21,99.16999816894531,102.41999816894531,98.79000091552734,102.36000061035156,85.37085723876953,1056700,,,,,,,,
2020-02-24,100.36000061035156,100.62999725341797,98.43000030517578,98.94000244140625,82.51850891113281,1241300,,,,,,,,
2020-02-25,99.30000305175781,99.30000305175781,94.20999908447266,94.27999877929688,78.6319351196289,969100,,,,,,,,
2020-02-26,95.3499984741211,97.38999938964844,94.18000030517578,94.20999908447266,78.57355499267578,770300,,,,,,,,
2020-02-27,92.75,96.7699966430664,91.91999816894531,91.91999816894531,76.66362762451172,1377200,,,,,,,,
2020-02-28,89.5,91.33000183105469,88.37000274658203,90.62000274658203,75.57940673828125,1237600,,,,,,,,
2020-03-02,91.2699966430664,94.80999755859375,89.16000366210938,94.80000305175781,79.06562805175781,965100,,,,,,,,
2020-03-03,93.9000015258789,94.95999908447266,89.63999938964844,90.9000015258789,75.81293487548828,1339100,,,,,,,,
2020-03-04,92.06999969482422,94.30000305175781,91.13999938964844,93.91999816894531,78.3316879272461,1330900,,,,,,,,
2020-03-05,90.70999908447266,92.02999877929688,90.22000122070312,91.01000213623047,75.9046630859375,852400,,,,,,,,
2020-03-06,88.0199966430664,91.12999725341797,87.91000366210938,90.77999877929688,75.71284484863281,978400,,,,,,,,
2020-03-09,85.94999694824219,86.94000244140625,83.16000366210938,85.04000091552734,70.92554473876953,1256000,,,,,,,,
2020-03-10,88.12999725341797,90.66999816894531,85.52999877929688,90.08000183105469,75.12902069091797,1218500,,,,,,,,
2020-03-11,87.88999938964844,88.05000305175781,83.61000061035156,85.37000274658203,71.2007827758789,1197500,,,,,,,,
2020-03-12,79.11000061035156,79.72000122070312,71.05000305175781,77.41999816894531,65.17337036132812,1324400,,,,,,,,
2020-03-13,81.79000091552734,86.11000061035156,79.87999725341797,84.36000061035156,71.01557159423828,1506300,,,,,,,,
2020-03-16,74.23999786376953,83.91999816894531,72.75,80.97000122070312,68.16181945800781,1189200,,,,,,,,
2020-03-17,82.6500015258789,94.37000274658203,82.1500015258789,93.73999786376953,78.91180419921875,1727800,,,,,,,,
2020-03-18,87.29000091552734,97.5,85.69000244140625,91.02999877929688,76.63047790527344,1359000,,,,,,,,
2020-03-19,91.56999969482422,94.05999755859375,82.75,88.45999908447266,74.46703338623047,1371400,,,,,,,,
2020-03-20,88.43000030517578,89.22000122070312,81.05000305175781,85.87999725341797,72.29513549804688,1575300,,,,,,,,
2020-03-23,84.55999755859375,85.56999969482422,74.26000213623047,76.22000122070312,64.16320037841797,1680700,,,,,,,,
2020-03-24,79.91999816894531,81.37000274658203,76.91000366210938,79.58000183105469,66.99169158935547,1384000,,,,,,,,
2020-03-25,79.16000366210938,83.63999938964844,76.68000030517578,79.83000183105469,67.2021484375,1239600,,,,,,,,
2020-03-26,80.44000244140625,88.1500015258789,80.19999694824219,87.2699966430664,73.46525573730469,1004100,,,,,,,,
2020-03-27,84.23999786376953,87.93000030517578,82.72000122070312,86.08999633789062,72.47188568115234,729300,,,,,,,,
2020-03-30,86.91000366210938,91.31999969482422,86.1500015258789,90.76000213623047,76.4031982421875,844500,,,,,,,,
2020-03-31,90.55999755859375,91.05999755859375,86.19999694824219,86.83000183105469,73.09485626220703,1265300,,,,,,,,
2020-04-01,83.7699966430664,87.51000213623047,83.20999908447266,83.9000015258789,70.62834167480469,1368700,,,,,,,,
2020-04-02,83.05000305175781,86.7300033569336,82.55999755859375,83.95999908447266,70.67884063720703,1719900,,,,,,,,
2020-04-03,83.02999877929688,85.29000091552734,80.16999816894531,80.51000213623047,67.77459716796875,1147900,,,,,,,,
2020-04-06,83.4000015258789,86.1500015258789,82.01000213623047,85.43000030517578,71.91630554199219,1079800,,,,,,,,
2020-04-07,87.76000213623047,88.91000366210938,84.54000091552734,85.0,71.55433654785156,909700,,,,,,,,
2020-04-08,85.52999877929688,88.86000061035156,84.4000015258789,87.83999633789062,73.94508361816406,747600,,,,,,,,
2020-04-09,88.72000122070312,91.75,88.69000244140625,90.45999908447266,76.15066528320312,1152400,,,,,,,,
2020-04-13,88.81999969482422,90.0,87.19000244140625,88.86000061035156,74.80374145507812,748100,,,,,,,,
2020-04-14,91.0999984741211,91.26000213623047,87.54000091552734,88.5,74.50068664550781,731200,,,,,,,,
2020-04-15,86.36000061035156,86.68000030517578,83.97000122070312,85.55000305175781,72.01734161376953,861100,,,,,,,,
2020-04-16,86.08000183105469,86.30999755859375,83.13999938964844,85.18000030517578,71.70586395263672,695700,,,,,,,,
2020-04-17,87.18000030517578,92.0,86.80000305175781,90.83999633789062,76.47052764892578,1104900,,,,,,,,
2020-04-20,87.86000061035156,88.95999908447266,86.04000091552734,86.12000274658203,72.49714660644531,815700,,,,,,,,
2020-04-21,84.1500015258789,86.11000061035156,84.04000091552734,85.68000030517578,72.12677001953125,575200,,,,,,,,
2020-04-22,87.08999633789062,87.5,85.26000213623047,85.55000305175781,72.01734161376953,566800,,,,,,,,
2020-04-23,85.73999786376953,87.6500015258789,85.58000183105469,86.13999938964844,72.51399993896484,445800,,,,,,,,
2020-04-24,87.26000213623047,87.30000305175781,85.0,85.98999786376953,72.38772583007812,604700,,,,,,,,
2020-04-27,86.4800033569336,90.66000366210938,86.16000366210938,90.16000366210938,75.89810943603516,1058900,,,,,,,,
2020-04-28,93.95999908447266,99.0,91.4000015258789,98.29000091552734,82.74205017089844,1669000,,,,,,,,
2020-04-29,100.31999969482422,101.69999694824219,97.7699966430664,100.19999694824219,84.34994506835938,945200,,,,,,,,
2020-04-30,98.19999694824219,98.77999877929688,95.7699966430664,96.6500015258789,81.36148071289062,687100,,,,,,,,
2020-05-01,95.2300033569336,95.2699966430664,93.5,94.75,79.76203918457031,503700,,,,,,,,
2020-05-04,94.41000366210938,95.94999694824219,91.66000366210938,95.77999877929688,80.62909698486328,1060700,,,,,,,,
2020-05-05,96.45999908447266,96.79000091552734,93.44000244140625,93.4800033569336,78.69293212890625,878800,,,,,,,,
2020-05-06,94.05000305175781,95.94000244140625,93.02999877929688,93.4800033569336,78.69293212890625,563800,,,,,,,,
2020-05-07,94.37999725341797,95.87000274658203,93.62000274658203,93.79000091552734,78.9538803100586,628700,,,,,,,,
2020-05-08,95.62999725341797,99.29000091552734,95.44000244140625,98.13999938964844,82.61577606201172,591000,,,,,,,,
2020-05-11,97.0999984741211,98.31999969482422,95.33000183105469,97.5,82.07701873779297,595500,,,,,,,,
2020-05-12,97.91000366210938,98.04000091552734,95.11000061035156,95.16000366210938,80.10719299316406,644900,,,,,,,,
2020-05-13,94.55000305175781,94.76000213623047,88.54000091552734,89.80000305175781,75.59504699707031,749600,,,,,,,,
2020-05-14,89.27999877929688,93.45999908447266,86.93000030517578,93.33999633789062,78.57508850097656,618700,,,,,,,,
2020-05-15,92.48999786376953,92.48999786376953,90.01000213623047,90.91999816894531,76.53785705566406,591700,,,,,,,,
2020-05-18,94.0999984741211,95.13999938964844,93.2699966430664,93.70999908447266,78.88656616210938,808200,,,,,,,,
2020-05-19,92.9000015258789,93.25,90.86000061035156,90.91999816894531,76.53785705566406,561200,,,,,,,,
2020-05-20,92.33000183105469,94.33000183105469,92.23999786376953,93.44000244140625,78.65924072265625,475800,,,,,,,,
2020-05-21,92.7699966430664,94.75,92.58999633789062,92.91000366210938,78.21309661865234,403700,,,,,,,,
2020-05-22,92.80999755859375,93.16999816894531,91.51000213623047,92.98999786376953,78.28044128417969,390800,,,,,,,,
2020-05-26,95.0,98.68000030517578,95.0,98.36000061035156,82.80097961425781,651900,,,,,,,,
2020-05-27,100.6500015258789,102.5199966430664,100.2699966430664,102.45999908447266,86.25243377685547,776200,,,,,,,,
2020-05-28,103.16999816894531,103.41999816894531,99.95999908447266,101.69999694824219,85.6126480102539,815900,,,,,,,,
2020-05-29,101.41000366210938,101.69000244140625,99.2699966430664,101.41000366210938,85.36852264404297,819500,,,,,,,,
2020-06-01,101.25,102.87999725341797,101.0999984741211,102.62000274658203,86.38713073730469,495900,,,,,,,,
2020-06-02,103.58000183105469,104.0,102.43000030517578,102.86000061035156,86.58915710449219,814400,,,,,,,,
2020-06-03,104.68000030517578,108.05000305175781,103.94999694824219,107.47000122070312,90.46990966796875,617000,,,,,,,,
2020-06-04,106.58000183105469,108.69000244140625,106.58000183105469,108.62999725341797,91.44641876220703,854200,,,,,,,,
2020-06-05,111.44000244140625,112.80000305175781,109.58999633789062,110.55999755859375,93.07113647460938,873700,,,,,,,,
2020-06-08,109.58000183105469,112.11000061035156,109.54000091552734,111.81999969482422,94.13182830810547,558800,,,,,,,,
2020-06-09,110.41999816894531,110.41999816894531,107.68000030517578,107.8499984741211,90.78981018066406,515600,,,,,,,,
2020-06-10,106.7300033569336,107.41000366210938,105.19999694824219,105.31999969482422,88.66004180908203,461900,,,,,,,,
2020-06-11,102.62000274658203,103.37999725341797,98.04000091552734,98.12999725341797,82.60735321044922,693300,,,,,,,,
2020-06-12,100.69999694824219,101.56999969482422,96.2300033569336,98.91999816894531,83.94823455810547,582500,,,,,,,,
2020-06-15,96.16000366210938,99.94999694824219,94.72000122070312,99.47000122070312,84.41499328613281,943000,,,,,,,,
2020-06-16,102.44999694824219,103.4800033569336,100.36000061035156,100.93000030517578,85.65402221679688,800200,,,,,,,,
2020-06-17,101.26000213623047,101.26000213623047,98.72000122070312,99.08000183105469,84.08403015136719,499200,,,,,,,,
2020-06-18,98.37999725341797,99.06999969482422,96.9000015258789,97.62000274658203,82.84497833251953,865400,,,,,,,,
2020-06-19,98.80999755859375,99.75,97.0199966430664,99.75,84.6526107788086,3273200,,,,,,,,
2020-06-22,99.02999877929688,99.2699966430664,97.12000274658203,98.56999969482422,83.65121459960938,769900,,,,,,,,
2020-06-23,99.27999877929688,100.5999984741211,99.19000244140625,99.94000244140625,84.8138427734375,806300,,,,,,,,
2020-06-24,99.16000366210938,99.55000305175781,97.73999786376953,97.94000244140625,83.11656188964844,853500,,,,,,,,
2020-06-25,97.3499984741211,97.54000091552734,93.37999725341797,95.93000030517578,81.4107666015625,725900,,,,,,,,
2020-06-26,95.43000030517578,96.5199966430664,94.81999969482422,95.68000030517578,81.19861602783203,891700,,,,,,,,
2020-06-29,97.08999633789062,99.5,96.75,98.0199966430664,83.18445587158203,559700,,,,,,,,
2020-06-30,97.55000305175781,100.30999755859375,97.11000061035156,99.80000305175781,84.6950454711914,776400,,,,,,,,
2020-07-01,99.86000061035156,100.16999816894531,97.72000122070312,99.37000274658203,84.33013916015625,661800,,,,,,,,
2020-07-02,100.5,101.0199966430664,98.54000091552734,99.6500015258789,84.5677490234375,906000,,,,,,,,
2020-07-06,100.91000366210938,101.9800033569336,98.51000213623047,100.0,84.86479187011719,742400,,,,,,,,
2020-07-07,99.01000213623047,99.6500015258789,98.01000213623047,98.66999816894531,83.73609161376953,577600,,,,,,,,
2020-07-08,98.33999633789062,98.87999725341797,95.33000183105469,96.30999755859375,81.7332534790039,607400,,,,,,,,
2020-07-09,96.52999877929688,96.52999877929688,94.8499984741211,95.37000274658203,80.93555450439453,606400,,,,,,,,
2020-07-10,95.95999908447266,98.97000122070312,95.95999908447266,98.88999938964844,83.92277526855469,484400,,,,,,,,
2020-07-13,99.25,100.30000305175781,98.2300033569336,98.77999877929688,83.82942962646484,479100,,,,,,,,
2020-07-14,98.88999938964844,102.2300033569336,98.86000061035156,102.12000274658203,86.6639175415039,715200,,,,,,,,
2020-07-15,104.20999908447266,104.20999908447266,101.61000061035156,102.83999633789062,87.27491760253906,659800,,,,,,,,
2020-07-16,102.86000061035156,108.36000061035156,102.72000122070312,107.05000305175781,90.84773254394531,1011900,,,,,,,,
2020-07-17,107.31999969482422,107.31999969482422,104.62000274658203,104.70999908447266,88.86190032958984,879900,,,,,,,,
2020-07-20,105.13999938964844,105.1500015258789,103.33999633789062,103.72000122070312,88.0217514038086,370200,,,,,,,,
2020-07-21,103.68000030517578,105.1500015258789,103.58000183105469,104.12000274658203,88.36119842529297,455000,,,,,,,,
2020-07-22,104.05000305175781,104.94999694824219,103.25,104.2699966430664,88.4885025024414,445800,,,,,,,,
2020-07-23,103.87000274658203,105.30999755859375,103.13999938964844,103.45999908447266,87.80110168457031,510300,,,,,,,,
2020-07-24,103.86000061035156,104.38999938964844,102.41000366210938,102.79000091552734,87.2325210571289,393800,,,,,,,,
2020-07-27,102.43000030517578,104.12999725341797,101.36000061035156,103.52999877929688,87.86048889160156,688400,,,,,,,,
2020-07-28,103.06999969482422,103.79000091552734,101.0999984741211,101.9800033569336,86.54510498046875,964300,,,,,,,,
2020-07-29,102.01000213623047,103.08999633789062,99.5199966430664,101.97000122070312,86.53660583496094,940700,,,,,,,,
2020-07-30,100.58000183105469,101.6500015258789,97.70999908447266,98.27999877929688,83.40509796142578,828400,,,,,,,,
2020-07-31,100.58000183105469,100.58000183105469,94.61000061035156,96.12000274658203,81.57203674316406,824900,,,,,,,,
2020-08-03,96.79000091552734,97.11000061035156,95.47000122070312,95.94999694824219,81.42774963378906,728300,,,,,,,,
2020-08-04,94.76000213623047,95.9800033569336,93.95999908447266,95.37000274658203,80.93555450439453,1750500,,,,,,,,
2020-08-05,96.29000091552734,97.41000366210938,95.79000091552734,95.86000061035156,81.35137176513672,758400,,,,,,,,
2020-08-06,95.95999908447266,96.43000030517578,94.91999816894531,95.01000213623047,80.6300277709961,696800,,,,,,,,
2020-08-07,92.16999816894531,95.52999877929688,92.0199966430664,95.47000122070312,81.02040100097656,2132500,,,,,,,,
2020-08-10,95.69000244140625,97.55999755859375,95.16999816894531,97.55999755859375,82.79407501220703,1882100,,,,,,,,
2020-08-11,98.72000122070312,101.76000213623047,98.56999969482422,100.0,84.86479187011719,946300,,,,,,,,
2020-08-12,100.62000274658203,101.43000030517578,98.44999694824219,99.4000015258789,84.3555908203125,494100,,,,,,,,
2020-08-13,98.73999786376953,99.83000183105469,98.38999938964844,99.22000122070312,84.20285034179688,375100,,,,,,,,
2020-08-14,98.48999786376953,100.47000122070312,98.19999694824219,99.66999816894531,84.58473205566406,348200,,,,,,,,
2020-08-17,99.9000015258789,100.66999816894531,98.97000122070312,99.2300033569336,84.2113265991211,406800,,,,,,,,
2020-08-18,99.30999755859375,99.77999877929688,97.98999786376953,98.02999877929688,83.19294738769531,349800,,,,,,,,
2020-08-19,98.68000030517578,99.88999938964844,97.69000244140625,98.11000061035156,83.26083374023438,647400,,,,,,,,
2020-08-20,96.8499984741211,97.68000030517578,95.7300033569336,96.72000122070312,82.08123779296875,306800,,,,,,,,
2020-08-21,96.72000122070312,97.3499984741211,95.55000305175781,95.95999908447266,81.43624877929688,422100,,,,,,,,
2020-08-24,96.75,100.02999877929688,96.75,99.72000122070312,84.62715911865234,571500,,,,,,,,
2020-08-25,100.18000030517578,100.4000015258789,97.76000213623047,99.19000244140625,84.17737579345703,518000,,,,,,,,
2020-08-26,98.87000274658203,100.0,98.38999938964844,99.86000061035156,84.74596405029297,614200,,,,,,,,
2020-08-27,99.9800033569336,102.41000366210938,99.95999908447266,102.0999984741211,86.6469497680664,932800,,,,,,,,
2020-08-28,102.16999816894531,102.94000244140625,101.72000122070312,102.2699966430664,86.79120635986328,604900,,,,,,,,
2020-08-31,103.06999969482422,103.2699966430664,100.31999969482422,101.23999786376953,85.91707611083984,770600,,,,,,,,
2020-09-01,101.12999725341797,104.23999786376953,100.63999938964844,104.22000122070312,88.44608306884766,680200,,,,,,,,
2020-09-02,104.3499984741211,107.19999694824219,103.72000122070312,107.13999938964844,90.92413330078125,800100,,,,,,,,
2020-09-03,107.13999938964844,108.04000091552734,104.08999633789062,105.94999694824219,89.91422271728516,1175200,,,,,,,,
2020-09-04,106.97000122070312,107.66000366210938,105.12000274658203,106.55000305175781,90.42343139648438,732800,,,,,,,,
2020-09-08,105.8499984741211,106.36000061035156,103.44999694824219,103.4800033569336,87.81806945800781,743800,,,,,,,,
2020-09-09,104.55000305175781,106.06999969482422,103.86000061035156,104.51000213623047,88.69217681884766,638900,,,,,,,,
2020-09-10,104.5999984741211,105.41999816894531,102.68000030517578,103.51000213623047,87.84352111816406,916500,,,,,,,,
2020-09-11,103.63999938964844,105.0999984741211,103.05999755859375,104.61000061035156,88.77704620361328,675600,,,,,,,,
2020-09-14,104.76000213623047,106.5199966430664,104.2300033569336,105.93000030517578,90.58131408691406,521100,,,,,,,,
2020-09-15,106.79000091552734,107.88999938964844,106.79000091552734,107.52999877929688,91.94947814941406,735500,,,,,,,,
2020-09-16,108.91000366210938,111.61000061035156,107.83999633789062,111.01000213623047,94.92526245117188,905900,,,,,,,,
2020-09-17,109.4800033569336,113.45999908447266,108.11000061035156,112.95999908447266,96.59271240234375,952100,,,,,,,,
2020-09-18,112.95999908447266,114.31999969482422,112.61000061035156,113.13999938964844,96.74661254882812,1177300,,,,,,,,
2020-09-21,110.5199966430664,111.45999908447266,106.94999694824219,108.02999877929688,92.37703704833984,736200,,,,,,,,
2020-09-22,107.80000305175781,109.01000213623047,105.69999694824219,107.1500015258789,91.62454223632812,644800,,,,,,,,
2020-09-23,107.2699966430664,107.30000305175781,104.08000183105469,104.1500015258789,89.0592269897461,636000,,,,,,,,
2020-09-24,104.22000122070312,105.93000030517578,102.76000213623047,104.2699966430664,89.161865234375,382600,,,,,,,,
2020-09-25,103.02999877929688,109.93000030517578,102.77999877929688,109.44000244140625,93.5827407836914,1078900,,,,,,,,
2020-09-28,110.33999633789062,111.68000030517578,108.61000061035156,111.1500015258789,95.04499053955078,945800,,,,,,,,
2020-09-29,111.38999938964844,111.45999908447266,108.3499984741211,108.75,92.99270629882812,630400,,,,,,,,
2020-09-30,109.36000061035156,110.55999755859375,107.95999908447266,109.05000305175781,93.2492446899414,676800,,,,,,,,
2020-10-01,109.76000213623047,110.55999755859375,106.94000244140625,107.6500015258789,92.05209350585938,547300,,,,,,,,
2020-10-02,106.33999633789062,109.6500015258789,106.08000183105469,108.41999816894531,92.71051788330078,622000,,,,,,,,
2020-10-05,110.16999816894531,111.77999877929688,109.61000061035156,110.94000244140625,94.86539459228516,795000,,,,,,,,
2020-10-06,110.55000305175781,111.83999633789062,109.08999633789062,109.41000366210938,93.55707550048828,474600,,,,,,,,
2020-10-07,110.54000091552734,112.88999938964844,110.54000091552734,111.97000122070312,95.74615478515625,378000,,,,,,,,
2020-10-08,112.2300033569336,113.83999633789062,111.94000244140625,113.80999755859375,97.31954193115234,323300,,,,,,,,
2020-10-09,114.55999755859375,115.51000213623047,112.73999786376953,112.9000015258789,96.5414047241211,493500,,,,,,,,
2020-10-12,115.75,118.58000183105469,114.5,116.70999908447266,99.79936218261719,578200,,,,,,,,
2020-10-13,115.83000183105469,117.19000244140625,115.37000274658203,116.4000015258789,99.5342788696289,350300,,,,,,,,
2020-10-14,116.87000274658203,117.83000183105469,116.4000015258789,116.55999755859375,99.67108917236328,383000,,,,,,,,
2020-10-15,115.25,118.83000183105469,115.11000061035156,118.69999694824219,101.50101470947266,398300,,,,,,,,
2020-10-16,119.38999938964844,120.16999816894531,119.0,119.58999633789062,102.26205444335938,650500,,,,,,,,
2020-10-19,120.12000274658203,120.70999908447266,116.91999816894531,117.26000213623047,100.2696762084961,476500,,,,,,,,
2020-10-20,118.4000015258789,118.72000122070312,116.0199966430664,116.52999877929688,99.64543151855469,352700,,,,,,,,
2020-10-21,116.81999969482422,118.76000213623047,116.69000244140625,117.70999908447266,100.65445709228516,444500,,,,,,,,
2020-10-22,117.58999633789062,118.62000274658203,116.52999877929688,118.19000244140625,101.06491088867188,283100,,,,,,,,
2020-10-23,118.51000213623047,119.5999984741211,118.19999694824219,119.19999694824219,101.92855072021484,419300,,,,,,,,
2020-10-26,118.2300033569336,118.30999755859375,115.19000244140625,115.77999877929688,99.00409698486328,436300,,,,,,,,
2020-10-27,115.55000305175781,117.9000015258789,113.91000366210938,113.97000122070312,97.45636749267578,616000,,,,,,,,
2020-10-28,111.94000244140625,112.91999816894531,110.87000274658203,111.93000030517578,95.71194458007812,565600,,,,,,,,
2020-10-29,112.02999877929688,115.87999725341797,112.02999877929688,114.77999877929688,98.14900207519531,456500,,,,,,,,
2020-10-30,114.37000274658203,115.25,112.98999786376953,114.48999786376953,97.90103149414062,361800,,,,,,,,
2020-11-02,115.7300033569336,117.9800033569336,115.31999969482422,117.87000274658203,100.79129028320312,540200,,,,,,,,
2020-11-03,119.83999633789062,123.98999786376953,119.13999938964844,123.25,105.39173126220703,646100,,,,,,,,
2020-11-04,121.70999908447266,121.70999908447266,118.12000274658203,118.41999816894531,101.26158905029297,392900,,,,,,,,
2020-11-05,119.5999984741211,123.30000305175781,119.08000183105469,122.54000091552734,104.78460693359375,313400,,,,,,,,
2020-11-06,122.6500015258789,124.73999786376953,121.3499984741211,123.20999908447266,105.35753631591797,704300,,,,,,,,
2020-11-09,129.7100067138672,131.75,125.33000183105469,126.79000091552734,108.4188003540039,827200,,,,,,,,
2020-11-10,126.93000030517578,129.94000244140625,126.05000305175781,129.94000244140625,111.1124038696289,478800,,,,,,,,
2020-11-11,130.14999389648438,130.64999389648438,127.37999725341797,127.88999938964844,109.35941314697266,505200,,,,,,,,
2020-11-12,126.62000274658203,126.9000015258789,125.12000274658203,126.87000274658203,108.48722839355469,421500,,,,,,,,
2020-11-13,127.19999694824219,130.39999389648438,127.19999694824219,129.9499969482422,111.12094116210938,534700,,,,,,,,
2020-11-16,132.22999572753906,135.00999450683594,130.82000732421875,134.36000061035156,114.89197540283203,512700,,,,,,,,
2020-11-17,133.61000061035156,136.47000122070312,132.2899932861328,135.5800018310547,115.9351806640625,655800,,,,,,,,
2020-11-18,135.57000732421875,135.97000122070312,131.82000732421875,131.88999938964844,112.77985382080078,655000,,,,,,,,
2020-11-19,131.67999267578125,131.67999267578125,128.5800018310547,129.8000030517578,110.99267578125,711900,,,,,,,,
2020-11-20,129.89999389648438,130.7899932861328,127.63999938964844,129.8000030517578,110.99267578125,579300,,,,,,,,
2020-11-23,131.22999572753906,132.69000244140625,130.24000549316406,131.47000122070312,112.42072296142578,277100,,,,,,,,
2020-11-24,133.4199981689453,134.92999267578125,131.92999267578125,134.60000610351562,115.09720611572266,443200,,,,,,,,
2020-11-25,133.41000366210938,134.42999267578125,131.50999450683594,131.75,112.66014099121094,358800,,,,,,,,
2020-11-27,131.36000061035156,133.00999450683594,130.86000061035156,132.77000427246094,113.53235626220703,220500,,,,,,,,
2020-11-30,131.9499969482422,132.2100067138672,129.2100067138672,130.0,111.16371154785156,696800,,,,,,,,
2020-12-01,132.52999877929688,133.75,131.0800018310547,131.94000244140625,112.82261657714844,607000,,,,,,,,
2020-12-02,131.58999633789062,132.86000061035156,130.24000549316406,131.97999572753906,112.8568115234375,431600,,,,,,,,
2020-12-03,132.16000366210938,133.5500030517578,131.1699981689453,131.5399932861328,112.48055267333984,469000,,,,,,,,
2020-12-04,132.3000030517578,134.0,132.3000030517578,133.1699981689453,113.8743896484375,512000,,,,,,,,
2020-12-07,134.1300048828125,135.02000427246094,132.17999267578125,134.92999267578125,115.3793716430664,745700,,,,,,,,
2020-12-08,133.63999938964844,137.5399932861328,133.63999938964844,137.07000732421875,117.20932006835938,519800,,,,,,,,
2020-12-09,137.00999450683594,138.9499969482422,135.35000610351562,136.32000732421875,116.5679931640625,646500,,,,,,,,
2020-12-10,135.74000549316406,136.97000122070312,134.85000610351562,135.55999755859375,115.9180908203125,634000,,,,,,,,
2020-12-11,135.02999877929688,136.80999755859375,134.22999572753906,135.5800018310547,115.9351806640625,559100,,,,,,,,
