date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JCYCF')","('high', 'JCYCF')","('low', 'JCYCF')","('close', 'JCYCF')","('adj_close', 'JCYCF')","('volume', 'JCYCF')","('currency', '')"
2020-01-02,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-03,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-06,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-07,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-08,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-09,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-10,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-13,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-14,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-15,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-16,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-17,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-21,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-22,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-23,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-24,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-27,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-28,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-29,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-30,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-01-31,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-03,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-04,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-05,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-06,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-07,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-10,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-11,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-12,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-13,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
2020-02-14,22.229999542236328,22.229999542236328,22.229999542236328,22.229999542236328,16.564441680908203,0,,,,,,,,
