date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RHLD')","('high', 'RHLD')","('low', 'RHLD')","('close', 'RHLD')","('adj_close', 'RHLD')","('volume', 'RHLD')","('currency', '')"
2025-04-22,24.950000762939453,26.440000534057617,24.8799991607666,26.0,26.0,102400,,,,,,,,
2025-04-23,26.18000030517578,26.299999237060547,25.239999771118164,25.84000015258789,25.84000015258789,84800,,,,,,,,
2025-04-24,26.06999969482422,26.389999389648438,25.549999237060547,25.760000228881836,25.760000228881836,128500,,,,,,,,
2025-04-25,25.899999618530273,25.940000534057617,25.079999923706055,25.610000610351562,25.610000610351562,43600,,,,,,,,
2025-04-28,25.649999618530273,26.113000869750977,25.334999084472656,25.59000015258789,25.59000015258789,69400,,,,,,,,
2025-04-29,25.690000534057617,28.165000915527344,24.81999969482422,26.450000762939453,26.450000762939453,64300,,,,,,,,
2025-04-30,26.079999923706055,28.559999465942383,25.950000762939453,26.969999313354492,26.969999313354492,88400,,,,,,,,
2025-05-01,26.65999984741211,27.829999923706055,24.850000381469727,26.190000534057617,26.190000534057617,52000,,,,,,,,
2025-05-02,26.989999771118164,27.364999771118164,26.364999771118164,26.969999313354492,26.969999313354492,38100,,,,,,,,
2025-05-05,27.170000076293945,27.235000610351562,25.65999984741211,26.06999969482422,26.06999969482422,32200,,,,,,,,
2025-05-06,25.780000686645508,27.1200008392334,25.549999237060547,27.1200008392334,27.1200008392334,32700,,,,,,,,
2025-05-07,27.020000457763672,27.799999237060547,26.56999969482422,27.799999237060547,27.799999237060547,19700,,,,,,,,
2025-05-08,28.059999465942383,29.0049991607666,27.290000915527344,28.65999984741211,28.65999984741211,30300,,,,,,,,
2025-05-09,29.110000610351562,29.260000228881836,27.937999725341797,28.959999084472656,28.959999084472656,18800,,,,,,,,
2025-05-12,29.479999542236328,29.81999969482422,27.90999984741211,28.1200008392334,28.1200008392334,23000,,,,,,,,
2025-05-13,28.469999313354492,31.31999969482422,28.469999313354492,29.760000228881836,29.760000228881836,33000,,,,,,,,
2025-05-14,29.43000030517578,29.43000030517578,27.34000015258789,27.600000381469727,27.600000381469727,32800,,,,,,,,
2025-05-15,28.09000015258789,29.81999969482422,27.8700008392334,29.639999389648438,29.639999389648438,21700,,,,,,,,
2025-05-16,29.719999313354492,32.29999923706055,29.184999465942383,31.479999542236328,31.479999542236328,27400,,,,,,,,
2025-05-19,31.5,34.32699966430664,31.450000762939453,33.619998931884766,33.619998931884766,17300,,,,,,,,
2025-05-20,33.400001525878906,35.92499923706055,33.099998474121094,34.810001373291016,34.810001373291016,27000,,,,,,,,
2025-05-21,34.79999923706055,36.0,33.560001373291016,34.630001068115234,34.630001068115234,26800,,,,,,,,
2025-05-22,34.345001220703125,35.470001220703125,32.56999969482422,35.439998626708984,35.439998626708984,22700,,,,,,,,
2025-05-23,35.29999923706055,35.724998474121094,34.28499984741211,35.380001068115234,35.380001068115234,28700,,,,,,,,
2025-05-27,35.02000045776367,36.2400016784668,34.209999084472656,34.54999923706055,34.54999923706055,42400,,,,,,,,
2025-05-28,34.11000061035156,34.505001068115234,33.0,33.91999816894531,33.91999816894531,18500,,,,,,,,
2025-05-29,33.68000030517578,35.470001220703125,32.87200164794922,34.310001373291016,34.310001373291016,26400,,,,,,,,
2025-05-30,34.290000915527344,35.494998931884766,34.095001220703125,34.38999938964844,34.38999938964844,20600,,,,,,,,
2025-06-02,34.20000076293945,35.35499954223633,33.4900016784668,33.5,33.5,33700,,,,,,,,
2025-06-03,34.94300079345703,35.540000915527344,33.07500076293945,35.099998474121094,35.099998474121094,25800,,,,,,,,
2025-06-04,34.83000183105469,35.380001068115234,34.08000183105469,35.08000183105469,35.08000183105469,28500,,,,,,,,
2025-06-05,35.29999923706055,37.470001220703125,34.849998474121094,35.7400016784668,35.7400016784668,30900,,,,,,,,
2025-06-06,36.400001525878906,37.54999923706055,36.310001373291016,36.310001373291016,36.310001373291016,16600,,,,,,,,
2025-06-09,37.0099983215332,38.630001068115234,36.040000915527344,38.40999984741211,38.40999984741211,26900,,,,,,,,
2025-06-10,38.2400016784668,39.15999984741211,37.099998474121094,37.310001373291016,37.310001373291016,27200,,,,,,,,
2025-06-11,37.0,40.560001373291016,36.72999954223633,39.83000183105469,39.83000183105469,52700,,,,,,,,
2025-06-12,39.83000183105469,40.415000915527344,36.61000061035156,37.68000030517578,37.68000030517578,46200,,,,,,,,
2025-06-13,37.470001220703125,38.560001373291016,32.61000061035156,32.79999923706055,32.79999923706055,42300,,,,,,,,
2025-06-16,34.8849983215332,35.630001068115234,32.5,32.83000183105469,32.83000183105469,33700,,,,,,,,
2025-06-17,32.04999923706055,32.939998626708984,30.719999313354492,31.270000457763672,31.270000457763672,39600,,,,,,,,
2025-06-18,31.56999969482422,36.09000015258789,30.90999984741211,33.65999984741211,33.65999984741211,40500,,,,,,,,
2025-06-20,33.86000061035156,33.9900016784668,30.989999771118164,31.219999313354492,31.219999313354492,100300,,,,,,,,
2025-06-23,31.760000228881836,32.220001220703125,28.915000915527344,29.600000381469727,29.600000381469727,58800,,,,,,,,
2025-06-24,30.0,33.38999938964844,29.950000762939453,32.810001373291016,32.810001373291016,62100,,,,,,,,
2025-06-25,32.040000915527344,32.564998626708984,28.959999084472656,31.079999923706055,31.079999923706055,56900,,,,,,,,
2025-06-26,31.31999969482422,33.06999969482422,31.014999389648438,32.29999923706055,32.29999923706055,55700,,,,,,,,
2025-06-27,32.20000076293945,35.790000915527344,31.770000457763672,34.09000015258789,34.09000015258789,468800,,,,,,,,
2025-06-30,34.67499923706055,34.67499923706055,31.600000381469727,31.8700008392334,31.8700008392334,128100,,,,,,,,
2025-07-01,33.130001068115234,35.59000015258789,31.8799991607666,32.540000915527344,32.540000915527344,117200,,,,,,,,
2025-07-02,32.540000915527344,35.5099983215332,31.5,34.369998931884766,34.369998931884766,172400,,,,,,,,
2025-07-03,35.5,37.779998779296875,34.66999816894531,36.25,36.25,25200,,,,,,,,
2025-07-07,36.189998626708984,37.310001373291016,34.5,35.5,35.5,68900,,,,,,,,
2025-07-08,35.709999084472656,37.45000076293945,34.720001220703125,35.5099983215332,35.5099983215332,150300,,,,,,,,
2025-07-09,35.25,39.04999923706055,35.25,38.61000061035156,38.61000061035156,65200,,,,,,,,
2025-07-10,38.25,40.04499816894531,37.900001525878906,39.880001068115234,39.880001068115234,161100,,,,,,,,
2025-07-11,39.459999084472656,39.77000045776367,36.400001525878906,37.220001220703125,37.220001220703125,253400,,,,,,,,
2025-07-14,37.220001220703125,38.040000915527344,34.17499923706055,35.04999923706055,35.04999923706055,214800,,,,,,,,
2025-07-15,34.720001220703125,36.61000061035156,34.27000045776367,35.52000045776367,35.52000045776367,160300,,,,,,,,
2025-07-16,35.959999084472656,39.5,35.65999984741211,39.459999084472656,39.459999084472656,58300,,,,,,,,
2025-07-17,39.33000183105469,44.33000183105469,39.33000183105469,44.22999954223633,44.22999954223633,123600,,,,,,,,
2025-07-18,44.90999984741211,45.7400016784668,41.74100112915039,42.33000183105469,42.33000183105469,129000,,,,,,,,
2025-07-21,42.75,43.810001373291016,40.16999816894531,40.70000076293945,40.70000076293945,91200,,,,,,,,
2025-07-22,40.40999984741211,42.939998626708984,40.27000045776367,42.13999938964844,42.13999938964844,76300,,,,,,,,
2025-07-23,43.0,43.757999420166016,42.0099983215332,43.0,43.0,35500,,,,,,,,
2025-07-24,43.09000015258789,43.970001220703125,42.005001068115234,43.25,43.25,32700,,,,,,,,
2025-07-25,43.939998626708984,44.9900016784668,43.040000915527344,43.33000183105469,43.33000183105469,38500,,,,,,,,
2025-07-28,43.79999923706055,43.959999084472656,42.04999923706055,42.25,42.25,24800,,,,,,,,
2025-07-29,42.70000076293945,42.95000076293945,40.98400115966797,41.9900016784668,41.9900016784668,37400,,,,,,,,
2025-07-30,42.040000915527344,42.790000915527344,38.880001068115234,39.2400016784668,39.2400016784668,38500,,,,,,,,
2025-07-31,39.380001068115234,41.56999969482422,38.959999084472656,40.529998779296875,40.529998779296875,45500,,,,,,,,
2025-08-01,40.060001373291016,42.255001068115234,38.70000076293945,39.709999084472656,39.709999084472656,40100,,,,,,,,
2025-08-04,39.709999084472656,41.689998626708984,38.97999954223633,39.5,39.5,32900,,,,,,,,
2025-08-05,39.52000045776367,41.27000045776367,39.40999984741211,41.2599983215332,41.2599983215332,17000,,,,,,,,
2025-08-06,42.02000045776367,42.400001525878906,40.141998291015625,41.349998474121094,41.349998474121094,22100,,,,,,,,
2025-08-07,41.939998626708984,42.42499923706055,40.209999084472656,41.599998474121094,41.599998474121094,47400,,,,,,,,
2025-08-08,41.599998474121094,49.029998779296875,40.5099983215332,48.84000015258789,48.84000015258789,44500,,,,,,,,
2025-08-11,49.79999923706055,52.279998779296875,48.83000183105469,51.5,51.5,49400,,,,,,,,
2025-08-12,52.2599983215332,61.369998931884766,51.650001525878906,58.68000030517578,58.68000030517578,54500,,,,,,,,
2025-08-13,59.529998779296875,59.540000915527344,57.689998626708984,58.68000030517578,58.68000030517578,81000,,,,,,,,
2025-08-14,58.189998626708984,60.90999984741211,56.849998474121094,58.900001525878906,58.900001525878906,78500,,,,,,,,
2025-08-15,60.0,60.58000183105469,57.44499969482422,58.2400016784668,58.2400016784668,107500,,,,,,,,
2025-08-18,57.630001068115234,58.76499938964844,55.20000076293945,56.369998931884766,56.369998931884766,45600,,,,,,,,
2025-08-19,56.0099983215332,59.724998474121094,56.0099983215332,56.91999816894531,56.91999816894531,65000,,,,,,,,
2025-08-20,56.59000015258789,62.59000015258789,55.08000183105469,57.130001068115234,57.130001068115234,86000,,,,,,,,
2025-08-21,56.650001525878906,57.470001220703125,56.55500030517578,57.130001068115234,57.130001068115234,83700,,,,,,,,
2025-08-22,57.529998779296875,62.34000015258789,56.2599983215332,62.33000183105469,62.33000183105469,73700,,,,,,,,
2025-08-25,61.790000915527344,63.68000030517578,59.80500030517578,60.279998779296875,60.279998779296875,66400,,,,,,,,
2025-08-26,60.06999969482422,71.0199966430664,57.0,68.5199966430664,68.5199966430664,92900,,,,,,,,
2025-08-27,68.05000305175781,69.30000305175781,63.150001525878906,63.970001220703125,63.970001220703125,40400,,,,,,,,
2025-08-28,64.1500015258789,71.54000091552734,63.0,67.48999786376953,67.48999786376953,42100,,,,,,,,
2025-08-29,67.98999786376953,69.38999938964844,65.83999633789062,66.08999633789062,66.08999633789062,30200,,,,,,,,
2025-09-02,65.86000061035156,67.46499633789062,64.87999725341797,67.3499984741211,67.3499984741211,42200,,,,,,,,
2025-09-03,66.75,67.38999938964844,64.0199966430664,64.9000015258789,64.9000015258789,95100,,,,,,,,
2025-09-04,65.00499725341797,70.0199966430664,64.95999908447266,68.55999755859375,68.55999755859375,24500,,,,,,,,
2025-09-05,69.0,70.01000213623047,62.55500030517578,66.22000122070312,66.22000122070312,67300,,,,,,,,
2025-09-08,67.0,69.13999938964844,65.55999755859375,68.66000366210938,68.66000366210938,45700,,,,,,,,
2025-09-09,68.77999877929688,69.77999877929688,65.07499694824219,68.44000244140625,68.44000244140625,60400,,,,,,,,
2025-09-10,68.1500015258789,69.41999816894531,66.55000305175781,69.0199966430664,69.0199966430664,28600,,,,,,,,
2025-09-11,69.26000213623047,70.0,66.19999694824219,68.91999816894531,68.91999816894531,98200,,,,,,,,
2025-09-12,69.30000305175781,69.62000274658203,67.34500122070312,68.94000244140625,68.94000244140625,60000,,,,,,,,
2025-09-15,69.30000305175781,69.79000091552734,63.70000076293945,66.75,66.75,103400,,,,,,,,
2025-09-16,66.58000183105469,68.29000091552734,65.94999694824219,68.05000305175781,68.05000305175781,47000,,,,,,,,
2025-09-17,68.05000305175781,69.70999908447266,66.79000091552734,66.91000366210938,66.91000366210938,50200,,,,,,,,
2025-09-18,67.63999938964844,76.0999984741211,66.83000183105469,74.33000183105469,74.33000183105469,143200,,,,,,,,
2025-09-19,73.23999786376953,73.58000183105469,65.26599884033203,69.94999694824219,69.94999694824219,120500,,,,,,,,
2025-09-22,68.95999908447266,70.99500274658203,65.12000274658203,69.80000305175781,69.80000305175781,46900,,,,,,,,
2025-09-23,69.4000015258789,73.69999694824219,68.20999908447266,68.61000061035156,68.61000061035156,55000,,,,,,,,
2025-09-24,68.94999694824219,70.5999984741211,67.1500015258789,68.38999938964844,68.38999938964844,52800,,,,,,,,
2025-09-25,67.86000061035156,69.37999725341797,64.6050033569336,66.27999877929688,66.27999877929688,46500,,,,,,,,
2025-09-26,66.05000305175781,69.18000030517578,66.05000305175781,68.13999938964844,68.13999938964844,89000,,,,,,,,
2025-09-29,68.0,75.56999969482422,68.0,73.58000183105469,73.58000183105469,61100,,,,,,,,
2025-09-30,73.91000366210938,74.50499725341797,71.26499938964844,72.1500015258789,72.1500015258789,92600,,,,,,,,
2025-10-01,71.27999877929688,75.0,70.75,73.97000122070312,73.97000122070312,54700,,,,,,,,
2025-10-02,75.0999984741211,75.6500015258789,71.41999816894531,74.26000213623047,74.26000213623047,41100,,,,,,,,
2025-10-03,74.44999694824219,79.8550033569336,74.44999694824219,77.5199966430664,77.5199966430664,105000,,,,,,,,
2025-10-06,77.69000244140625,80.05000305175781,75.7249984741211,79.62000274658203,79.62000274658203,49900,,,,,,,,
2025-10-07,80.0,82.01499938964844,77.7300033569336,79.95999908447266,79.95999908447266,83800,,,,,,,,
2025-10-08,80.43000030517578,88.05999755859375,80.0999984741211,87.98999786376953,87.98999786376953,112800,,,,,,,,
2025-10-09,88.1500015258789,89.01000213623047,78.63400268554688,79.19000244140625,79.19000244140625,87600,,,,,,,,
2025-10-10,78.83999633789062,80.33999633789062,73.19000244140625,73.41999816894531,73.41999816894531,74800,,,,,,,,
2025-10-13,75.87999725341797,76.77999877929688,72.75,73.83999633789062,73.83999633789062,55300,,,,,,,,
2025-10-14,72.63999938964844,84.13999938964844,71.58000183105469,84.05000305175781,84.05000305175781,92000,,,,,,,,
2025-10-15,84.5,90.0,80.70500183105469,82.4000015258789,82.4000015258789,51400,,,,,,,,
2025-10-16,83.9000015258789,83.9000015258789,78.30999755859375,79.44999694824219,79.44999694824219,57200,,,,,,,,
2025-10-17,78.13999938964844,80.1500015258789,76.5999984741211,79.83000183105469,79.83000183105469,82500,,,,,,,,
2025-10-20,81.51000213623047,82.68499755859375,77.7249984741211,79.4000015258789,79.4000015258789,57300,,,,,,,,
2025-10-21,78.5,81.70999908447266,77.69000244140625,79.80999755859375,79.80999755859375,27200,,,,,,,,
2025-10-22,78.3499984741211,78.4800033569336,72.31999969482422,77.8499984741211,77.8499984741211,27100,,,,,,,,
2025-10-23,78.86000061035156,79.97000122070312,77.77999877929688,78.66999816894531,78.66999816894531,26700,,,,,,,,
2025-10-24,79.94999694824219,80.88999938964844,79.43000030517578,79.48999786376953,79.48999786376953,32000,,,,,,,,
2025-10-27,80.5,80.5,73.0,75.26000213623047,75.26000213623047,76500,,,,,,,,
2025-10-28,75.55999755859375,78.0999984741211,73.47000122070312,75.80999755859375,75.80999755859375,75500,,,,,,,,
2025-10-29,76.5999984741211,78.30999755859375,72.41000366210938,72.7699966430664,72.7699966430664,40800,,,,,,,,
2025-10-30,72.79000091552734,76.31999969482422,71.30999755859375,76.30999755859375,76.30999755859375,78600,,,,,,,,
2025-10-31,76.08000183105469,77.44999694824219,70.05500030517578,73.66000366210938,73.66000366210938,56100,,,,,,,,
2025-11-03,132.00999450683594,148.57000732421875,118.7699966430664,144.97000122070312,144.97000122070312,281800,,,,,,,,
2025-11-04,141.19000244140625,148.8489990234375,141.19000244140625,147.63999938964844,147.63999938964844,125800,,,,,,,,
2025-11-05,147.11000061035156,164.5050048828125,147.11000061035156,162.97999572753906,162.97999572753906,61100,,,,,,,,
2025-11-06,164.1699981689453,171.83999633789062,160.3000030517578,168.75999450683594,168.75999450683594,71300,,,,,,,,
2025-11-07,165.75,175.47500610351562,160.0050048828125,174.0800018310547,174.0800018310547,85700,,,,,,,,
2025-11-10,174.0800018310547,175.2100067138672,164.0780029296875,174.75999450683594,174.75999450683594,86900,,,,,,,,
2025-11-11,176.88999938964844,191.4550018310547,172.40499877929688,180.9499969482422,180.9499969482422,95000,,,,,,,,
2025-11-12,182.52999877929688,189.16000366210938,158.0,159.58999633789062,159.58999633789062,98800,,,,,,,,
2025-11-13,162.10000610351562,182.52000427246094,156.14999389648438,167.52000427246094,167.52000427246094,95400,,,,,,,,
2025-11-14,165.0,169.94500732421875,162.49000549316406,165.6999969482422,165.6999969482422,68400,,,,,,,,
2025-11-17,163.1999969482422,173.77099609375,148.5500030517578,151.4199981689453,151.4199981689453,94500,,,,,,,,
2025-11-18,149.22999572753906,167.66000366210938,145.39999389648438,164.5500030517578,164.5500030517578,74900,,,,,,,,
2025-11-19,164.72999572753906,171.00999450683594,164.63999938964844,164.97000122070312,164.97000122070312,32900,,,,,,,,
2025-11-20,163.47000122070312,169.8800048828125,161.8699951171875,164.99000549316406,164.99000549316406,75700,,,,,,,,
2025-11-21,167.55999755859375,177.38499450683594,167.55999755859375,171.8000030517578,171.8000030517578,50000,,,,,,,,
2025-11-24,171.8000030517578,179.11000061035156,171.7899932861328,178.77000427246094,178.77000427246094,45300,,,,,,,,
2025-11-25,177.25999450683594,188.0,169.8300018310547,179.47999572753906,179.47999572753906,74800,,,,,,,,
2025-11-26,177.6199951171875,188.0,176.52999877929688,185.0,185.0,60300,,,,,,,,
2025-11-28,185.1199951171875,185.1199951171875,175.64999389648438,177.63999938964844,177.63999938964844,34900,,,,,,,,
2025-12-01,177.0,184.1999969482422,174.0,178.57000732421875,178.57000732421875,64500,,,,,,,,
2025-12-02,177.0,182.97000122070312,174.47000122070312,180.05999755859375,180.05999755859375,64100,,,,,,,,
2025-12-03,184.47999572753906,192.13999938964844,176.00999450683594,191.6699981689453,191.6699981689453,57300,,,,,,,,
2025-12-04,193.82000732421875,198.14999389648438,189.00999450683594,197.14999389648438,197.14999389648438,52800,,,,,,,,
2025-12-05,200.05999755859375,200.77499389648438,185.61000061035156,196.07000732421875,196.07000732421875,70000,,,,,,,,
2025-12-08,194.36000061035156,206.72999572753906,194.36000061035156,201.67999267578125,201.67999267578125,77300,,,,,,,,
2025-12-09,200.64999389648438,211.14999389648438,198.58999633789062,207.0,207.0,54900,,,,,,,,
2025-12-10,208.91000366210938,214.25999450683594,202.38999938964844,207.97999572753906,207.97999572753906,64500,,,,,,,,
2025-12-11,208.0,216.05499267578125,207.01499938964844,207.05999755859375,207.05999755859375,41100,,,,,,,,
2025-12-12,211.85000610351562,211.85000610351562,197.25,203.52000427246094,203.52000427246094,69800,,,,,,,,
2025-12-15,203.4199981689453,205.77999877929688,192.15499877929688,197.38999938964844,197.38999938964844,87200,,,,,,,,
2025-12-16,196.82000732421875,206.0399932861328,186.30999755859375,201.33999633789062,201.33999633789062,69500,,,,,,,,
2025-12-17,202.94000244140625,208.13999938964844,200.1300048828125,205.6199951171875,205.6199951171875,100300,,,,,,,,
2025-12-18,206.25,216.5,204.6999969482422,208.5,208.5,81400,,,,,,,,
2025-12-19,210.13999938964844,218.80999755859375,206.9499969482422,217.61000061035156,217.61000061035156,75300,,,,,,,,
2025-12-22,217.44000244140625,217.75,206.3800048828125,214.99000549316406,214.99000549316406,102000,,,,,,,,
2025-12-23,214.5,218.23199462890625,208.63999938964844,214.36000061035156,214.36000061035156,85200,,,,,,,,
2025-12-24,215.05999755859375,220.6699981689453,213.8800048828125,219.72000122070312,219.72000122070312,59600,,,,,,,,
2025-12-26,216.00999450683594,221.02000427246094,215.24000549316406,217.3699951171875,217.3699951171875,53200,,,,,,,,
2025-12-29,216.6300048828125,216.6300048828125,198.13999938964844,205.99000549316406,205.99000549316406,55000,,,,,,,,
2025-12-30,206.0,213.8800048828125,205.30999755859375,206.80999755859375,206.80999755859375,197500,,,,,,,,
,RHLD,RHLD,RHLD,RHLD,RHLD,RHLD,,,,,,,,
