date,open,high,low,close,adj_close,volume,currency,"('date', '')","('open', 'FESA4.SA')","('high', 'FESA4.SA')","('low', 'FESA4.SA')","('close', 'FESA4.SA')","('adj_close', 'FESA4.SA')","('volume', 'FESA4.SA')","('currency', '')"
2020-03-05,4.434999942779541,4.485000133514404,4.239999771118164,4.287499904632568,2.8953816890716553,1547200,BRL,,,,,,,,
2020-03-06,4.190000057220459,4.235000133514404,4.012499809265137,4.087500095367432,2.7603201866149902,2568000,BRL,,,,,,,,
2020-03-09,3.872499942779541,3.950000047683716,3.632499933242798,3.7249999046325684,2.5155208110809326,2469200,BRL,,,,,,,,
2020-03-10,3.9625000953674316,3.9749999046325684,3.7049999237060547,3.924999952316284,2.6505825519561768,1968000,BRL,,,,,,,,
2020-03-11,3.880000114440918,3.880000114440918,3.4649999141693115,3.575000047683716,2.414224863052368,2237600,BRL,,,,,,,,
2020-03-12,3.2725000381469727,3.422499895095825,3.1675000190734863,3.297499895095825,2.2268264293670654,2142800,BRL,,,,,,,,
2020-03-13,3.577500104904175,3.634999990463257,3.262500047683716,3.559999942779541,2.40409517288208,1606400,BRL,,,,,,,,
2020-03-16,3.1524999141693115,3.375,3.0799999237060547,3.322499990463257,2.2437098026275635,1154800,BRL,,,,,,,,
2020-03-17,3.3424999713897705,3.5250000953674316,3.182499885559082,3.242500066757202,2.189685106277466,1819200,BRL,,,,,,,,
2020-03-18,3.075000047683716,3.130000114440918,2.930000066757202,3.0875000953674316,2.085012197494507,1461200,BRL,,,,,,,,
2020-03-19,3.0374999046325684,3.0374999046325684,2.692500114440918,2.7300000190734863,1.8435901403427124,2692800,BRL,,,,,,,,
2020-03-20,2.9000000953674316,2.950000047683716,2.6624999046325684,2.7325000762939453,1.8452781438827515,1573200,BRL,,,,,,,,
2020-03-23,2.674999952316284,2.7174999713897705,2.507499933242798,2.5975000858306885,1.754111647605896,920000,BRL,,,,,,,,
2020-03-24,2.7750000953674316,2.8424999713897705,2.6024999618530273,2.6500000953674316,1.7895656824111938,1390800,BRL,,,,,,,,
2020-03-25,2.700000047683716,3.325000047683716,2.700000047683716,3.325000047683716,2.2453978061676025,2115600,BRL,,,,,,,,
2020-03-26,3.255000114440918,3.549999952316284,3.1600000858306885,3.4000000953674316,2.296046495437622,1232800,BRL,,,,,,,,
2020-03-27,3.3575000762939453,3.450000047683716,3.174999952316284,3.424999952316284,2.3129284381866455,1148800,BRL,,,,,,,,
2020-03-30,3.622499942779541,3.622499942779541,3.200000047683716,3.200000047683716,2.160984516143799,951200,BRL,,,,,,,,
2020-03-31,3.237499952316284,3.3399999141693115,3.200000047683716,3.242500066757202,2.189685106277466,643200,BRL,,,,,,,,
2020-04-01,3.174999952316284,3.375,3.1075000762939453,3.2300000190734863,2.181243896484375,1038800,BRL,,,,,,,,
2020-04-02,3.2750000953674316,3.2874999046325684,3.117500066757202,3.25,2.1947503089904785,952000,BRL,,,,,,,,
2020-04-03,3.2249999046325684,3.242500066757202,2.994999885559082,3.072499990463257,2.0748825073242188,778800,BRL,,,,,,,,
2020-04-06,3.184999942779541,3.302500009536743,3.1600000858306885,3.200000047683716,2.160984516143799,1066400,BRL,,,,,,,,
2020-04-07,3.325000047683716,3.444999933242798,3.255000114440918,3.325000047683716,2.2453978061676025,1217600,BRL,,,,,,,,
2020-04-08,3.3924999237060547,3.497499942779541,3.297499895095825,3.4749999046325684,2.346694231033325,691600,BRL,,,,,,,,
2020-04-09,3.4375,3.5850000381469727,3.3924999237060547,3.447499990463257,2.328123092651367,868000,BRL,,,,,,,,
2020-04-13,3.382499933242798,3.5374999046325684,3.380000114440918,3.5374999046325684,2.3889012336730957,562000,BRL,,,,,,,,
2020-04-14,3.5899999141693115,3.702500104904175,3.5850000381469727,3.634999990463257,2.4547433853149414,1062400,BRL,,,,,,,,
2020-04-15,3.5999999046325684,3.75,3.487499952316284,3.7074999809265137,2.5037031173706055,660400,BRL,,,,,,,,
2020-04-16,3.762500047683716,3.7925000190734863,3.612499952316284,3.7274999618530273,2.517209529876709,1019600,BRL,,,,,,,,
2020-04-17,3.7674999237060547,3.799999952316284,3.690000057220459,3.75,2.5324037075042725,778800,BRL,,,,,,,,
2020-04-20,3.7200000286102295,3.819999933242798,3.6549999713897705,3.7874999046325684,2.557727336883545,594000,BRL,,,,,,,,
2020-04-22,3.825000047683716,3.987499952316284,3.802500009536743,3.987499952316284,2.692789316177368,1341600,BRL,,,,,,,,
2020-04-23,3.997499942779541,4.085000038146973,3.932499885559082,3.942500114440918,2.662400245666504,1492800,BRL,,,,,,,,
2020-04-24,3.9375,3.9574999809265137,3.577500104904175,3.875,2.6168172359466553,1571200,BRL,,,,,,,,
2020-04-27,4.002500057220459,4.0625,3.9049999713897705,4.025000095367432,2.7181129455566406,1782000,BRL,,,,,,,,
2020-04-28,4.105000019073486,4.230000019073486,4.050000190734863,4.230000019073486,2.8565514087677,1508000,BRL,,,,,,,,
2020-04-29,4.289999961853027,4.327499866485596,4.222499847412109,4.257500171661377,2.8751227855682373,851600,BRL,,,,,,,,
2020-04-30,4.25,4.295000076293945,4.162499904632568,4.212500095367432,2.844733715057373,759200,BRL,,,,,,,,
2020-05-04,4.127500057220459,4.525000095367432,4.057499885559082,4.400000095367432,2.971353530883789,1595200,BRL,,,,,,,,
2020-05-05,4.487500190734863,4.574999809265137,4.349999904632568,4.392499923706055,2.9662883281707764,1135600,BRL,,,,,,,,
2020-05-06,4.400000095367432,4.485000133514404,4.355000019073486,4.482500076293945,3.027066707611084,932400,BRL,,,,,,,,
2020-05-07,4.512499809265137,4.670000076293945,4.427499771118164,4.525000095367432,3.055767774581909,1776400,BRL,,,,,,,,
2020-05-08,4.622499942779541,4.622499942779541,4.480000019073486,4.574999809265137,3.0895321369171143,894000,BRL,,,,,,,,
2020-05-11,4.554999828338623,4.614999771118164,4.4375,4.5,3.0388846397399902,877200,BRL,,,,,,,,
2020-05-12,4.507500171661377,4.622499942779541,4.4375,4.449999809265137,3.0051188468933105,753600,BRL,,,,,,,,
2020-05-13,4.53249979019165,4.53249979019165,4.3125,4.412499904632568,2.97979474067688,1058400,BRL,,,,,,,,
2020-05-14,4.380000114440918,4.65500020980835,4.277500152587891,4.582499980926514,3.094597101211548,1593600,BRL,,,,,,,,
2020-05-15,4.622499942779541,4.739999771118164,4.5625,4.684999942779541,3.1638166904449463,1125200,BRL,,,,,,,,
2020-05-18,4.75,4.857500076293945,4.704999923706055,4.71750020980835,3.1857645511627197,1504400,BRL,,,,,,,,
2020-05-19,4.744999885559082,5.0,4.690000057220459,5.0,3.3765382766723633,2914000,BRL,,,,,,,,
2020-05-20,4.987500190734863,5.125,4.949999809265137,4.949999809265137,3.3427722454071045,2037600,BRL,,,,,,,,
2020-05-21,4.952499866485596,5.112500190734863,4.949999809265137,5.025000095367432,3.3934214115142822,1519600,BRL,,,,,,,,
2020-05-22,5.002500057220459,5.087500095367432,4.987500190734863,5.042500019073486,3.405240058898926,1206800,BRL,,,,,,,,
2020-05-25,5.0,5.059999942779541,4.960000038146973,4.960000038146973,3.349525213241577,3162800,BRL,,,,,,,,
2020-05-26,4.989999771118164,5.072500228881836,4.987500190734863,5.03000020980835,3.3967974185943604,1892000,BRL,,,,,,,,
2020-05-27,5.034999847412109,5.197500228881836,5.010000228881836,5.050000190734863,3.4103035926818848,1504000,BRL,,,,,,,,
2020-05-28,5.037499904632568,5.09499979019165,4.977499961853027,5.027500152587891,3.395108461380005,1718800,BRL,,,,,,,,
2020-05-29,5.019999980926514,5.09499979019165,4.992499828338623,5.047500133514404,3.4086153507232666,2804400,BRL,,,,,,,,
2020-06-01,5.047500133514404,5.237500190734863,4.832499980926514,5.235000133514404,3.53523588180542,2041600,BRL,,,,,,,,
2020-06-02,5.247499942779541,5.317500114440918,5.082499980926514,5.125,3.4609503746032715,1123600,BRL,,,,,,,,
2020-06-03,5.222499847412109,5.227499961853027,4.925000190734863,4.974999904632568,3.359654664993286,1453200,BRL,,,,,,,,
2020-06-04,4.962500095367432,5.03000020980835,4.872499942779541,4.954999923706055,3.346149444580078,866400,BRL,,,,,,,,
2020-06-05,4.965000152587891,5.079999923706055,4.860000133514404,4.877500057220459,3.2938132286071777,1284400,BRL,,,,,,,,
2020-06-08,4.880000114440918,4.909999847412109,4.727499961853027,4.8125,3.24991774559021,2090800,BRL,,,,,,,,
2020-06-09,4.787499904632568,4.862500190734863,4.699999809265137,4.862500190734863,3.2836835384368896,1254800,BRL,,,,,,,,
2020-06-10,4.875,4.897500038146973,4.702499866485596,4.747499942779541,3.2060229778289795,1136400,BRL,,,,,,,,
2020-06-12,4.699999809265137,4.712500095367432,4.539999961853027,4.670000076293945,3.153686046600342,1424000,BRL,,,,,,,,
2020-06-15,4.612500190734863,4.612500190734863,4.332499980926514,4.375,2.954470634460449,3578800,BRL,,,,,,,,
2020-06-16,4.585000038146973,4.590000152587891,4.235000133514404,4.327499866485596,2.922393321990967,4979600,BRL,,,,,,,,
2020-06-17,4.340000152587891,4.512499809265137,4.340000152587891,4.512499809265137,3.0473251342773438,2740000,BRL,,,,,,,,
2020-06-18,4.514999866485596,4.572500228881836,4.420000076293945,4.449999809265137,3.0051188468933105,2797600,BRL,,,,,,,,
2020-06-19,4.512499809265137,4.625,4.427499771118164,4.625,3.123298406600952,4502400,BRL,,,,,,,,
2020-06-22,4.664999961853027,4.829999923706055,4.664999961853027,4.75,3.2077114582061768,2627200,BRL,,,,,,,,
2020-06-23,4.775000095367432,4.822500228881836,4.682499885559082,4.730000019073486,3.194204568862915,1072000,BRL,,,,,,,,
2020-06-24,4.747499942779541,4.747499942779541,4.557499885559082,4.672500133514404,3.155374765396118,964400,BRL,,,,,,,,
2020-06-25,4.672500133514404,4.672500133514404,4.487500190734863,4.559999942779541,3.0794029235839844,1147600,BRL,,,,,,,,
2020-06-26,4.5625,4.590000152587891,4.505000114440918,4.572500228881836,3.0878443717956543,652400,BRL,,,,,,,,
2020-06-29,4.599999904632568,4.71750020980835,4.525000095367432,4.710000038146973,3.1806983947753906,714000,BRL,,,,,,,,
2020-06-30,4.735000133514404,4.8125,4.690000057220459,4.775000095367432,3.2245941162109375,1510400,BRL,,,,,,,,
2020-07-01,4.775000095367432,4.942500114440918,4.75,4.880000114440918,3.2955007553100586,1484400,BRL,,,,,,,,
2020-07-02,4.900000095367432,4.992499828338623,4.670000076293945,4.677499771118164,3.1587517261505127,2162800,BRL,,,,,,,,
2020-07-03,4.692500114440918,4.722499847412109,4.602499961853027,4.632500171661377,3.1283631324768066,1000800,BRL,,,,,,,,
2020-07-06,4.650000095367432,4.797500133514404,4.610000133514404,4.747499942779541,3.2060229778289795,1336000,BRL,,,,,,,,
2020-07-07,4.724999904632568,4.767499923706055,4.659999847412109,4.757500171661377,3.2127766609191895,793200,BRL,,,,,,,,
2020-07-08,4.767499923706055,4.8125,4.682499885559082,4.710000038146973,3.1806983947753906,868400,BRL,,,,,,,,
2020-07-09,4.712500095367432,4.744999885559082,4.552499771118164,4.597499847412109,3.104726791381836,1106400,BRL,,,,,,,,
2020-07-10,4.612500190734863,4.760000228881836,4.517499923706055,4.697500228881836,3.172257423400879,1115200,BRL,,,,,,,,
2020-07-13,4.742499828338623,4.777500152587891,4.637499809265137,4.684999942779541,3.1638166904449463,990800,BRL,,,,,,,,
2020-07-14,4.667500019073486,4.684999942779541,4.582499980926514,4.675000190734863,3.1570639610290527,424000,BRL,,,,,,,,
2020-07-15,4.677499771118164,4.6875,4.59250020980835,4.659999847412109,3.1469340324401855,736800,BRL,,,,,,,,
2020-07-16,4.625,4.639999866485596,4.579999923706055,4.590000152587891,3.0996623039245605,441200,BRL,,,,,,,,
2020-07-17,4.622499942779541,4.622499942779541,4.53000020980835,4.574999809265137,3.0895321369171143,826400,BRL,,,,,,,,
2020-07-20,4.597499847412109,4.612500190734863,4.534999847412109,4.597499847412109,3.104726791381836,648800,BRL,,,,,,,,
2020-07-21,4.617499828338623,4.617499828338623,4.514999866485596,4.559999942779541,3.0794029235839844,835200,BRL,,,,,,,,
2020-07-22,4.574999809265137,4.574999809265137,4.517499923706055,4.539999961853027,3.06589674949646,512000,BRL,,,,,,,,
2020-07-23,4.537499904632568,4.554999828338623,4.454999923706055,4.494999885559082,3.0355074405670166,923600,BRL,,,,,,,,
2020-07-24,4.494999885559082,4.557499885559082,4.400000095367432,4.557499885559082,3.0777151584625244,575600,BRL,,,,,,,,
2020-07-27,4.557499885559082,4.635000228881836,4.527500152587891,4.612500190734863,3.1148569583892822,764400,BRL,,,,,,,,
2020-07-28,4.614999771118164,4.622499942779541,4.487500190734863,4.547500133514404,3.0709621906280518,746400,BRL,,,,,,,,
2020-07-29,4.519999980926514,4.614999771118164,4.519999980926514,4.59499979019165,3.1030378341674805,335200,BRL,,,,,,,,
2020-07-30,4.539999961853027,4.667500019073486,4.539999961853027,4.667500019073486,3.15199875831604,611200,BRL,,,,,,,,
2020-07-31,4.659999847412109,4.659999847412109,4.494999885559082,4.494999885559082,3.0355074405670166,559600,BRL,,,,,,,,
2020-08-03,4.525000095367432,4.597499847412109,4.507500171661377,4.507500171661377,3.0439488887786865,810800,BRL,,,,,,,,
2020-08-04,4.502500057220459,4.547500133514404,4.369999885559082,4.369999885559082,2.951094388961792,963600,BRL,,,,,,,,
2020-08-05,4.377500057220459,4.53249979019165,4.377500057220459,4.442500114440918,3.000054359436035,581600,BRL,,,,,,,,
2020-08-06,4.454999923706055,4.517499923706055,4.412499904632568,4.412499904632568,2.97979474067688,590000,BRL,,,,,,,,
2020-08-07,4.40500020980835,4.46999979019165,4.389999866485596,4.40749979019165,2.9764182567596436,543200,BRL,,,,,,,,
2020-08-10,4.387499809265137,4.472499847412109,4.387499809265137,4.440000057220459,2.998365879058838,679600,BRL,,,,,,,,
2020-08-11,4.474999904632568,4.517499923706055,4.440000057220459,4.472499847412109,3.0203137397766113,486800,BRL,,,,,,,,
2020-08-12,4.492499828338623,4.512499809265137,4.34250020980835,4.349999904632568,2.937588691711426,988400,BRL,,,,,,,,
2020-08-13,4.385000228881836,4.457499980926514,4.375,4.420000076293945,2.9848599433898926,883600,BRL,,,,,,,,
2020-08-14,4.349999904632568,4.447500228881836,4.320000171661377,4.324999809265137,2.920706033706665,1092400,BRL,,,,,,,,
2020-08-17,4.324999809265137,4.340000152587891,4.21750020980835,4.21999979019165,2.849797487258911,984800,BRL,,,,,,,,
2020-08-18,4.292500019073486,4.445000171661377,4.239999771118164,4.372499942779541,2.95278263092041,853600,BRL,,,,,,,,
2020-08-19,4.387499809265137,4.462500095367432,4.309999942779541,4.409999847412109,2.978106737136841,1423600,BRL,,,,,,,,
2020-08-20,4.362500190734863,4.454999923706055,4.307499885559082,4.397500038146973,2.969665050506592,891200,BRL,,,,,,,,
2020-08-21,4.400000095367432,4.412499904632568,4.304999828338623,4.347499847412109,2.9358999729156494,690400,BRL,,,,,,,,
2020-08-24,4.352499961853027,4.425000190734863,4.329999923706055,4.425000190734863,2.988236665725708,667600,BRL,,,,,,,,
2020-08-25,4.4375,4.505000114440918,4.400000095367432,4.482500076293945,3.027066707611084,1218000,BRL,,,,,,,,
2020-08-26,4.497499942779541,4.587500095367432,4.445000171661377,4.46999979019165,3.018625497817993,1879600,BRL,,,,,,,,
2020-08-27,4.447500228881836,4.527500152587891,4.429999828338623,4.429999828338623,2.991612672805786,646800,BRL,,,,,,,,
2020-08-28,4.4375,4.477499961853027,4.402500152587891,4.427499771118164,2.989924430847168,575200,BRL,,,,,,,,
2020-08-31,4.429999828338623,4.5,4.402500152587891,4.472499847412109,3.0203137397766113,533600,BRL,,,,,,,,
2020-09-01,4.472499847412109,4.635000228881836,4.46750020980835,4.617499828338623,3.1182329654693604,1229200,BRL,,,,,,,,
2020-09-02,4.647500038146973,4.677499771118164,4.607500076293945,4.65500020980835,3.143557071685791,614400,BRL,,,,,,,,
2020-09-03,4.612500190734863,4.637499809265137,4.480000019073486,4.5,3.0388846397399902,1234800,BRL,,,,,,,,
2020-09-04,4.514999866485596,4.607500076293945,4.425000190734863,4.587500095367432,3.097973346710205,737600,BRL,,,,,,,,
2020-09-08,4.514999866485596,4.552499771118164,4.452499866485596,4.542500019073486,3.095604658126831,695200,BRL,,,,,,,,
2020-09-09,4.542500019073486,4.577499866485596,4.494999885559082,4.565000057220459,3.11093807220459,520400,BRL,,,,,,,,
2020-09-10,4.577499866485596,4.577499866485596,4.46750020980835,4.547500133514404,3.0990118980407715,412800,BRL,,,,,,,,
2020-09-11,4.512499809265137,4.517499923706055,4.375,4.375,2.981457233428955,842800,BRL,,,,,,,,
2020-09-14,4.389999866485596,4.559999942779541,4.389999866485596,4.559999942779541,3.107529401779175,452800,BRL,,,,,,,,
2020-09-15,4.539999961853027,4.610000133514404,4.507500171661377,4.59499979019165,3.1313819885253906,755600,BRL,,,,,,,,
2020-09-16,4.572500228881836,4.597499847412109,4.5,4.567500114440918,3.1126413345336914,519200,BRL,,,,,,,,
2020-09-17,4.552499771118164,4.732500076293945,4.489999771118164,4.732500076293945,3.2250847816467285,1130800,BRL,,,,,,,,
2020-09-18,4.699999809265137,4.784999847412109,4.542500019073486,4.542500019073486,3.095604658126831,1178400,BRL,,,,,,,,
2020-09-21,4.497499942779541,4.497499942779541,4.324999809265137,4.420000076293945,3.0121243000030518,694800,BRL,,,,,,,,
2020-09-22,4.377500057220459,4.447500228881836,4.34250020980835,4.385000228881836,2.988271474838257,636800,BRL,,,,,,,,
2020-09-23,4.425000190734863,4.462500095367432,4.349999904632568,4.440000057220459,3.0257532596588135,505600,BRL,,,,,,,,
2020-09-24,4.442500114440918,4.5,4.382500171661377,4.389999866485596,2.9916791915893555,791200,BRL,,,,,,,,
2020-09-25,4.394999980926514,4.440000057220459,4.352499961853027,4.432499885559082,3.020642042160034,638800,BRL,,,,,,,,
2020-09-28,4.445000171661377,4.460000038146973,4.327499866485596,4.327499866485596,2.9490859508514404,1196800,BRL,,,,,,,,
2020-09-29,4.300000190734863,4.400000095367432,4.235000133514404,4.3125,2.9388647079467773,766000,BRL,,,,,,,,
2020-09-30,4.337500095367432,4.372499942779541,4.297500133514404,4.360000133514404,2.971235513687134,861200,BRL,,,,,,,,
2020-10-01,4.337500095367432,4.425000190734863,4.297500133514404,4.425000190734863,3.015531063079834,672400,BRL,,,,,,,,
2020-10-02,4.422500133514404,4.454999923706055,4.335000038146973,4.454999923706055,3.0359747409820557,1598400,BRL,,,,,,,,
2020-10-05,4.452499866485596,4.539999961853027,4.387499809265137,4.539999961853027,3.0939011573791504,1550000,BRL,,,,,,,,
2020-10-06,4.547500133514404,4.599999904632568,4.457499980926514,4.457499980926514,3.0376787185668945,1108800,BRL,,,,,,,,
2020-10-07,4.454999923706055,4.539999961853027,4.445000171661377,4.537499904632568,3.0921971797943115,606800,BRL,,,,,,,,
2020-10-08,4.547500133514404,4.65749979019165,4.497499942779541,4.65749979019165,3.173973321914673,1073200,BRL,,,,,,,,
2020-10-09,4.675000190734863,4.722499847412109,4.619999885559082,4.704999923706055,3.2063443660736084,647600,BRL,,,,,,,,
2020-10-13,4.704999923706055,4.760000228881836,4.625,4.650000095367432,3.1688625812530518,735200,BRL,,,,,,,,
2020-10-14,4.650000095367432,4.710000038146973,4.647500038146973,4.690000057220459,3.196122169494629,606800,BRL,,,,,,,,
2020-10-15,4.627500057220459,4.707499980926514,4.627500057220459,4.695000171661377,3.1995291709899902,431200,BRL,,,,,,,,
2020-10-16,4.715000152587891,4.715000152587891,4.65749979019165,4.715000152587891,3.213158369064331,459200,BRL,,,,,,,,
2020-10-19,4.71999979019165,4.777500152587891,4.585000038146973,4.630000114440918,3.155233383178711,635200,BRL,,,,,,,,
2020-10-20,4.650000095367432,4.662499904632568,4.59250020980835,4.647500038146973,3.167159080505371,468800,BRL,,,,,,,,
2020-10-21,4.644999980926514,4.702499866485596,4.614999771118164,4.702499866485596,3.2046408653259277,388800,BRL,,,,,,,,
2020-10-22,4.699999809265137,4.75,4.652500152587891,4.6875,3.194417715072632,745600,BRL,,,,,,,,
2020-10-23,4.699999809265137,4.872499942779541,4.667500019073486,4.772500038146973,3.2523441314697266,1597200,BRL,,,,,,,,
2020-10-26,4.772500038146973,4.862500190734863,4.699999809265137,4.862500190734863,3.3136768341064453,805200,BRL,,,,,,,,
2020-10-27,4.855000019073486,4.945000171661377,4.775000095367432,4.835000038146973,3.294935941696167,1119200,BRL,,,,,,,,
2020-10-28,4.784999847412109,4.784999847412109,4.474999904632568,4.492499828338623,3.061530113220215,1191600,BRL,,,,,,,,
2020-10-29,4.474999904632568,4.570000171661377,4.3125,4.567500114440918,3.1126413345336914,769200,BRL,,,,,,,,
2020-10-30,4.480000019073486,4.567500114440918,4.417500019073486,4.545000076293945,3.097308397293091,707200,BRL,,,,,,,,
2020-11-03,4.570000171661377,4.642499923706055,4.480000019073486,4.612500190734863,3.143307685852051,930800,BRL,,,,,,,,
2020-11-04,4.612500190734863,4.652500152587891,4.539999961853027,4.610000133514404,3.1416049003601074,648400,BRL,,,,,,,,
2020-11-05,4.65500020980835,4.762499809265137,4.612500190734863,4.650000095367432,3.1688625812530518,672400,BRL,,,,,,,,
2020-11-06,4.625,4.739999771118164,4.622499942779541,4.71750020980835,3.214862108230591,441600,BRL,,,,,,,,
2020-11-09,4.784999847412109,4.8125,4.667500019073486,4.789999961853027,3.2642695903778076,715600,BRL,,,,,,,,
2020-11-10,4.787499904632568,4.787499904632568,4.625,4.752500057220459,3.2387144565582275,885600,BRL,,,,,,,,
2020-11-11,4.704999923706055,4.755000114440918,4.650000095367432,4.732500076293945,3.2250847816467285,576000,BRL,,,,,,,,
2020-11-12,4.650000095367432,4.727499961853027,4.59250020980835,4.59499979019165,3.1313819885253906,519200,BRL,,,,,,,,
2020-11-13,4.572500228881836,4.572500228881836,4.375,4.375,2.981457233428955,1894400,BRL,,,,,,,,
2020-11-16,4.427499771118164,4.472499847412109,4.315000057220459,4.394999980926514,2.995086193084717,1350400,BRL,,,,,,,,
2020-11-17,4.400000095367432,4.46999979019165,4.394999980926514,4.425000190734863,3.015531063079834,558400,BRL,,,,,,,,
