date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MAS')","('high', 'MAS')","('low', 'MAS')","('close', 'MAS')","('adj_close', 'MAS')","('volume', 'MAS')","('currency', '')"
2020-02-14,46.2599983215332,46.45000076293945,45.380001068115234,45.61000061035156,41.31208801269531,4298600,,,,,,,,
2020-02-18,45.43000030517578,45.650001525878906,44.97999954223633,45.54999923706055,41.257747650146484,2354800,,,,,,,,
2020-02-19,45.599998474121094,45.79999923706055,45.0,45.029998779296875,40.7867431640625,1594800,,,,,,,,
2020-02-20,44.86000061035156,45.459999084472656,44.630001068115234,45.400001525878906,41.12187576293945,2093600,,,,,,,,
2020-02-21,45.06999969482422,45.369998931884766,44.939998626708984,45.18000030517578,40.92261505126953,2480200,,,,,,,,
2020-02-24,44.02000045776367,45.25,44.02000045776367,45.099998474121094,40.85015106201172,4675600,,,,,,,,
2020-02-25,45.130001068115234,45.22999954223633,44.0099983215332,44.29999923706055,40.12553024291992,5313600,,,,,,,,
2020-02-26,44.5,45.04999923706055,44.11000061035156,44.33000183105469,40.1527214050293,5368000,,,,,,,,
2020-02-27,43.56999969482422,44.59000015258789,42.86000061035156,43.099998474121094,39.03861999511719,4975700,,,,,,,,
2020-02-28,41.959999084472656,42.529998779296875,40.47999954223633,41.31999969482422,37.42634582519531,6453800,,,,,,,,
2020-03-02,41.59000015258789,43.38999938964844,41.47999954223633,43.349998474121094,39.265052795410156,4843000,,,,,,,,
2020-03-03,43.189998626708984,44.5,42.439998626708984,43.16999816894531,39.102020263671875,5081900,,,,,,,,
2020-03-04,43.83000183105469,45.25,43.560001373291016,45.189998626708984,40.93167495727539,2996900,,,,,,,,
2020-03-05,44.029998779296875,44.77000045776367,43.43000030517578,43.939998626708984,39.79945755004883,3824200,,,,,,,,
2020-03-06,42.68000030517578,42.81999969482422,41.09000015258789,42.099998474121094,38.13285446166992,4037500,,,,,,,,
2020-03-09,39.27000045776367,40.22999954223633,38.59000015258789,39.040000915527344,35.36119842529297,4787400,,,,,,,,
2020-03-10,40.33000183105469,40.869998931884766,38.290000915527344,40.81999969482422,36.97345733642578,4067500,,,,,,,,
2020-03-11,39.869998931884766,41.15999984741211,39.150001525878906,39.529998779296875,35.805015563964844,5334200,,,,,,,,
2020-03-12,36.880001068115234,39.939998626708984,35.86000061035156,37.380001068115234,33.85762023925781,7414400,,,,,,,,
2020-03-13,38.869998931884766,40.040000915527344,36.810001373291016,39.790000915527344,36.040531158447266,6812100,,,,,,,,
2020-03-16,36.29999923706055,38.29999923706055,34.77000045776367,35.13999938964844,31.828699111938477,5932100,,,,,,,,
2020-03-17,35.88999938964844,37.599998474121094,34.13999938964844,36.38999938964844,32.96091079711914,5464800,,,,,,,,
2020-03-18,34.400001525878906,35.40999984741211,32.310001373291016,33.61000061035156,30.44287872314453,4571200,,,,,,,,
2020-03-19,33.279998779296875,34.060001373291016,31.59000015258789,32.58000183105469,29.509933471679688,3639100,,,,,,,,
2020-03-20,32.619998931884766,32.619998931884766,29.260000228881836,29.469999313354492,26.692995071411133,5973400,,,,,,,,
2020-03-23,29.31999969482422,30.079999923706055,27.040000915527344,27.530000686645508,24.935806274414062,6273700,,,,,,,,
2020-03-24,28.709999084472656,31.84000015258789,28.68000030517578,31.6200008392334,28.640398025512695,5726100,,,,,,,,
2020-03-25,31.760000228881836,35.349998474121094,31.549999237060547,34.119998931884766,30.904813766479492,5397000,,,,,,,,
2020-03-26,34.18000030517578,36.099998474121094,34.09000015258789,35.70000076293945,32.335933685302734,5241800,,,,,,,,
2020-03-27,34.31999969482422,35.20000076293945,33.56999969482422,34.650001525878906,31.38487434387207,6443600,,,,,,,,
2020-03-30,34.75,35.560001373291016,34.060001373291016,35.27000045776367,31.946447372436523,3976600,,,,,,,,
2020-03-31,34.779998779296875,35.2599983215332,34.34000015258789,34.56999969482422,31.31241226196289,5034900,,,,,,,,
2020-04-01,33.06999969482422,34.16999816894531,32.869998931884766,33.20000076293945,30.07151222229004,4561600,,,,,,,,
2020-04-02,32.83000183105469,33.4900016784668,32.0099983215332,33.0099983215332,29.899412155151367,4024800,,,,,,,,
2020-04-03,33.40999984741211,33.540000915527344,32.18000030517578,32.40999984741211,29.355953216552734,4647800,,,,,,,,
2020-04-06,34.209999084472656,35.54999923706055,33.83000183105469,35.380001068115234,32.04608917236328,5637800,,,,,,,,
2020-04-07,37.029998779296875,38.290000915527344,36.90999984741211,37.40999984741211,33.88479232788086,5582700,,,,,,,,
2020-04-08,37.869998931884766,39.72999954223633,37.619998931884766,39.540000915527344,35.8140869140625,4781700,,,,,,,,
2020-04-09,39.68000030517578,40.900001525878906,39.68000030517578,40.369998931884766,36.69114685058594,3166100,,,,,,,,
2020-04-13,40.11000061035156,40.15999984741211,38.97999954223633,39.40999984741211,35.81863021850586,3311000,,,,,,,,
2020-04-14,40.11000061035156,40.369998931884766,39.08000183105469,39.709999084472656,36.091278076171875,3649000,,,,,,,,
2020-04-15,38.4900016784668,39.11000061035156,37.849998474121094,38.22999954223633,34.746150970458984,3293400,,,,,,,,
2020-04-16,38.220001220703125,39.279998779296875,37.720001220703125,39.09000015258789,35.52778625488281,4543600,,,,,,,,
2020-04-17,40.130001068115234,40.75,39.02000045776367,39.9900016784668,36.34576416015625,4563700,,,,,,,,
2020-04-20,39.22999954223633,39.939998626708984,38.84000015258789,39.04999923706055,35.49142074584961,3190200,,,,,,,,
2020-04-21,38.099998474121094,39.02000045776367,38.040000915527344,38.459999084472656,34.955196380615234,3064100,,,,,,,,
2020-04-22,39.22999954223633,39.52000045776367,38.470001220703125,39.25,35.6732063293457,3163900,,,,,,,,
2020-04-23,39.689998626708984,40.56999969482422,39.40999984741211,39.68000030517578,36.064022064208984,2995200,,,,,,,,
2020-04-24,39.900001525878906,40.2400016784668,39.369998931884766,40.04999923706055,36.40031051635742,3715600,,,,,,,,
2020-04-27,40.52000045776367,41.81999969482422,40.43000030517578,41.529998779296875,37.74543380737305,2747500,,,,,,,,
2020-04-28,42.18000030517578,42.91999816894531,41.650001525878906,41.720001220703125,37.91812515258789,4198400,,,,,,,,
2020-04-29,43.59000015258789,43.93000030517578,40.93000030517578,41.5,37.71816635131836,5899800,,,,,,,,
2020-04-30,40.97999954223633,41.779998779296875,40.84000015258789,41.040000915527344,37.300086975097656,4245500,,,,,,,,
2020-05-01,40.13999938964844,40.599998474121094,39.779998779296875,40.040000915527344,36.391212463378906,3075900,,,,,,,,
2020-05-04,39.619998931884766,39.939998626708984,39.33000183105469,39.84000015258789,36.20943832397461,3467200,,,,,,,,
2020-05-05,39.869998931884766,41.06999969482422,39.869998931884766,40.81999969482422,37.10013198852539,4067600,,,,,,,,
2020-05-06,40.9900016784668,41.47999954223633,40.61000061035156,41.290000915527344,37.52730178833008,3098000,,,,,,,,
2020-05-07,41.66999816894531,42.349998474121094,41.470001220703125,41.54999923706055,37.763614654541016,2776000,,,,,,,,
2020-05-08,41.83000183105469,42.45000076293945,41.83000183105469,42.13999938964844,38.299842834472656,3792200,,,,,,,,
2020-05-11,41.619998931884766,41.81999969482422,41.27000045776367,41.540000915527344,37.7545280456543,2398100,,,,,,,,
2020-05-12,41.54999923706055,41.70000076293945,40.130001068115234,40.150001525878906,36.491188049316406,2546200,,,,,,,,
2020-05-13,39.880001068115234,40.130001068115234,39.209999084472656,39.86000061035156,36.227630615234375,3383500,,,,,,,,
2020-05-14,39.34000015258789,41.43000030517578,38.97999954223633,41.38999938964844,37.61819076538086,3682600,,,,,,,,
2020-05-15,41.029998779296875,42.849998474121094,40.70000076293945,42.720001220703125,38.82698059082031,3177600,,,,,,,,
2020-05-18,44.099998474121094,44.83000183105469,43.97999954223633,44.43000030517578,40.38116455078125,5549100,,,,,,,,
2020-05-19,44.5,45.95000076293945,44.36000061035156,45.15999984741211,41.04463195800781,3446500,,,,,,,,
2020-05-20,45.77000045776367,47.130001068115234,45.77000045776367,45.91999816894531,41.73537826538086,3652300,,,,,,,,
2020-05-21,45.790000915527344,46.27000045776367,44.900001525878906,44.939998626708984,40.84468460083008,3347700,,,,,,,,
2020-05-22,45.130001068115234,45.150001525878906,44.45000076293945,44.81999969482422,40.73561477661133,2935100,,,,,,,,
2020-05-26,46.13999938964844,47.29999923706055,46.099998474121094,46.790000915527344,42.526100158691406,3912800,,,,,,,,
2020-05-27,47.31999969482422,47.709999084472656,46.4900016784668,47.06999969482422,42.780582427978516,4110300,,,,,,,,
2020-05-28,47.86000061035156,47.88999938964844,46.65999984741211,46.83000183105469,42.56245040893555,2353300,,,,,,,,
2020-05-29,45.599998474121094,46.790000915527344,45.540000915527344,46.650001525878906,42.39885711669922,3856800,,,,,,,,
2020-06-01,46.7400016784668,46.79999923706055,46.22999954223633,46.70000076293945,42.44429016113281,2194600,,,,,,,,
2020-06-02,46.91999816894531,47.630001068115234,46.7400016784668,47.5,43.171390533447266,2972900,,,,,,,,
2020-06-03,47.939998626708984,48.849998474121094,47.849998474121094,48.560001373291016,44.13479995727539,2594800,,,,,,,,
2020-06-04,48.33000183105469,48.5099983215332,47.68000030517578,47.79999923706055,43.44405746459961,3240200,,,,,,,,
2020-06-05,49.0,49.04999923706055,48.33000183105469,48.630001068115234,44.198421478271484,4219000,,,,,,,,
2020-06-08,48.529998779296875,49.209999084472656,48.119998931884766,48.310001373291016,43.90758514404297,2921500,,,,,,,,
2020-06-09,47.7400016784668,48.310001373291016,47.5099983215332,47.84000015258789,43.48042297363281,2448300,,,,,,,,
2020-06-10,47.880001068115234,48.16999816894531,47.02000045776367,47.7599983215332,43.40769958496094,2522800,,,,,,,,
2020-06-11,46.439998626708984,46.970001220703125,45.5099983215332,45.529998779296875,41.380916595458984,3340400,,,,,,,,
2020-06-12,46.720001220703125,46.790000915527344,44.630001068115234,45.790000915527344,41.61722946166992,2863600,,,,,,,,
2020-06-15,44.7400016784668,47.040000915527344,44.439998626708984,47.029998779296875,42.74422836303711,2850800,,,,,,,,
2020-06-16,48.7599983215332,49.209999084472656,47.33000183105469,48.33000183105469,43.92576217651367,3151000,,,,,,,,
2020-06-17,48.59000015258789,49.119998931884766,48.279998779296875,48.380001068115234,43.97121047973633,3485100,,,,,,,,
2020-06-18,48.2599983215332,48.599998474121094,47.939998626708984,48.2599983215332,43.86213684082031,2951700,,,,,,,,
2020-06-19,49.25,49.25,47.470001220703125,48.4900016784668,44.07118225097656,7482200,,,,,,,,
2020-06-22,48.25,49.369998931884766,47.7400016784668,49.209999084472656,44.72557067871094,3887500,,,,,,,,
2020-06-23,49.81999969482422,50.099998474121094,49.06999969482422,49.099998474121094,44.62559127807617,3314400,,,,,,,,
2020-06-24,48.7599983215332,49.16999816894531,47.68000030517578,47.72999954223633,43.380435943603516,2572600,,,,,,,,
2020-06-25,47.599998474121094,48.81999969482422,47.58000183105469,48.70000076293945,44.26203918457031,3286400,,,,,,,,
2020-06-26,48.599998474121094,48.77000045776367,47.83000183105469,48.29999923706055,43.898494720458984,4512300,,,,,,,,
2020-06-29,48.81999969482422,49.459999084472656,48.349998474121094,48.880001068115234,44.425636291503906,2481400,,,,,,,,
2020-06-30,48.849998474121094,50.47999954223633,48.61000061035156,50.209999084472656,45.634437561035156,3501300,,,,,,,,
2020-07-01,50.439998626708984,50.439998626708984,49.20000076293945,49.650001525878906,45.12548065185547,2276300,,,,,,,,
2020-07-02,50.2599983215332,50.959999084472656,49.81999969482422,50.13999938964844,45.57080841064453,2163100,,,,,,,,
2020-07-06,51.040000915527344,51.18000030517578,50.08000183105469,50.34000015258789,45.752593994140625,2511400,,,,,,,,
2020-07-07,50.09000015258789,50.779998779296875,49.880001068115234,50.02000045776367,45.46174621582031,2116800,,,,,,,,
2020-07-08,49.959999084472656,50.54999923706055,49.650001525878906,50.189998626708984,45.61625671386719,2176200,,,,,,,,
2020-07-09,50.119998931884766,50.25,49.310001373291016,49.689998626708984,45.28363037109375,1848500,,,,,,,,
2020-07-10,49.86000061035156,50.02000045776367,49.31999969482422,49.79999923706055,45.383872985839844,1674300,,,,,,,,
2020-07-13,50.119998931884766,50.97999954223633,49.880001068115234,49.95000076293945,45.52056121826172,2411500,,,,,,,,
2020-07-14,50.02000045776367,51.06999969482422,49.790000915527344,51.029998779296875,46.50479507446289,3162300,,,,,,,,
2020-07-15,51.599998474121094,51.83000183105469,51.209999084472656,51.529998779296875,46.96046829223633,2431300,,,,,,,,
2020-07-16,51.65999984741211,52.400001525878906,51.560001373291016,52.34000015258789,47.698631286621094,1838500,,,,,,,,
2020-07-17,52.540000915527344,53.40999984741211,52.380001068115234,53.310001373291016,48.58260726928711,2402800,,,,,,,,
2020-07-20,53.099998474121094,53.61000061035156,52.86000061035156,53.41999816894531,48.682861328125,2167200,,,,,,,,
2020-07-21,53.84000015258789,53.9900016784668,53.54999923706055,53.900001525878906,49.120296478271484,1651800,,,,,,,,
2020-07-22,53.849998474121094,55.25,53.79999923706055,55.150001525878906,50.25944519042969,1744800,,,,,,,,
2020-07-23,55.36000061035156,55.36000061035156,53.97999954223633,54.29999923706055,49.48482894897461,2341900,,,,,,,,
2020-07-24,54.349998474121094,54.380001068115234,53.810001373291016,54.099998474121094,49.30255889892578,1806500,,,,,,,,
2020-07-27,54.02000045776367,56.029998779296875,54.02000045776367,55.88999938964844,50.933834075927734,2190700,,,,,,,,
2020-07-28,55.5,55.560001373291016,54.34000015258789,54.47999954223633,49.648860931396484,2514800,,,,,,,,
2020-07-29,54.81999969482422,56.5,54.81999969482422,56.34000015258789,51.343929290771484,2157800,,,,,,,,
2020-07-30,55.08000183105469,57.849998474121094,54.88999938964844,57.029998779296875,51.972747802734375,2714300,,,,,,,,
2020-07-31,57.20000076293945,57.349998474121094,56.099998474121094,57.15999984741211,52.09121322631836,2861000,,,,,,,,
2020-08-03,57.470001220703125,57.959999084472656,57.220001220703125,57.720001220703125,52.60155487060547,1703600,,,,,,,,
2020-08-04,57.29999923706055,57.58000183105469,56.970001220703125,57.2599983215332,52.18233871459961,2006600,,,,,,,,
2020-08-05,57.650001525878906,58.150001525878906,56.79999923706055,57.09000015258789,52.02741622924805,2177400,,,,,,,,
2020-08-06,57.15999984741211,57.52000045776367,56.84000015258789,57.43000030517578,52.33727264404297,1407800,,,,,,,,
2020-08-07,57.2599983215332,58.18000030517578,57.2599983215332,58.16999816894531,53.01164627075195,1702200,,,,,,,,
2020-08-10,58.16999816894531,58.529998779296875,57.880001068115234,58.33000183105469,53.157447814941406,1665900,,,,,,,,
2020-08-11,58.54999923706055,58.650001525878906,56.97999954223633,57.16999816894531,52.10032272338867,2659400,,,,,,,,
2020-08-12,57.61000061035156,58.380001068115234,57.43000030517578,58.209999084472656,53.048099517822266,1558000,,,,,,,,
2020-08-13,57.91999816894531,58.470001220703125,57.79999923706055,58.220001220703125,53.05721664428711,1630600,,,,,,,,
2020-08-14,57.97999954223633,58.41999816894531,57.7599983215332,57.959999084472656,52.82026672363281,957900,,,,,,,,
2020-08-17,58.119998931884766,59.29999923706055,58.02000045776367,59.189998626708984,53.941184997558594,1265600,,,,,,,,
2020-08-18,59.619998931884766,60.099998474121094,58.79999923706055,58.900001525878906,53.67690658569336,1896100,,,,,,,,
2020-08-19,58.810001373291016,58.959999084472656,58.34000015258789,58.5,53.3123779296875,1070500,,,,,,,,
2020-08-20,58.209999084472656,58.689998626708984,57.83000183105469,58.0,52.85670852661133,902100,,,,,,,,
2020-08-21,58.20000076293945,58.72999954223633,58.0,58.70000076293945,53.494659423828125,1094100,,,,,,,,
2020-08-24,59.040000915527344,59.22999954223633,58.70000076293945,59.06999969482422,53.83183670043945,961700,,,,,,,,
2020-08-25,59.38999938964844,59.529998779296875,58.81999969482422,59.34000015258789,54.07789611816406,1510400,,,,,,,,
2020-08-26,59.54999923706055,59.54999923706055,58.75,59.099998474121094,53.85917282104492,1280500,,,,,,,,
2020-08-27,59.45000076293945,59.45000076293945,58.22999954223633,58.400001525878906,53.221248626708984,1198700,,,,,,,,
2020-08-28,58.4900016784668,58.84000015258789,58.11000061035156,58.540000915527344,53.348838806152344,1634900,,,,,,,,
2020-08-31,58.70000076293945,58.95000076293945,58.119998931884766,58.29999923706055,53.13011932373047,1800800,,,,,,,,
2020-09-01,58.31999969482422,59.38999938964844,57.939998626708984,59.36000061035156,54.09611892700195,1416900,,,,,,,,
2020-09-02,59.54999923706055,60.06999969482422,58.779998779296875,59.83000183105469,54.524436950683594,1568700,,,,,,,,
2020-09-03,59.66999816894531,59.70000076293945,56.61000061035156,57.15999984741211,52.09121322631836,1757600,,,,,,,,
2020-09-04,57.529998779296875,57.790000915527344,55.349998474121094,56.41999816894531,51.41682434082031,1510800,,,,,,,,
2020-09-08,55.959999084472656,56.869998931884766,55.47999954223633,56.0,51.03407287597656,1659900,,,,,,,,
2020-09-09,56.560001373291016,58.31999969482422,56.560001373291016,57.95000076293945,52.8111572265625,1670500,,,,,,,,
2020-09-10,58.0099983215332,58.5,57.470001220703125,57.689998626708984,52.57419967651367,1657600,,,,,,,,
2020-09-11,58.220001220703125,58.88999938964844,57.90999984741211,58.540000915527344,53.348838806152344,1595300,,,,,,,,
2020-09-14,59.029998779296875,59.58000183105469,58.81999969482422,59.400001525878906,54.132572174072266,1821000,,,,,,,,
2020-09-15,59.630001068115234,59.880001068115234,58.9900016784668,59.150001525878906,53.90473175048828,1850700,,,,,,,,
2020-09-16,59.5099983215332,60.15999984741211,58.90999984741211,59.06999969482422,53.83183670043945,2174100,,,,,,,,
2020-09-17,58.34000015258789,58.5,56.83000183105469,57.54999923706055,52.44662094116211,2749000,,,,,,,,
2020-09-18,57.209999084472656,58.5,57.209999084472656,57.689998626708984,52.57419967651367,3341000,,,,,,,,
2020-09-21,56.810001373291016,56.97999954223633,54.900001525878906,55.88999938964844,50.933834075927734,2164200,,,,,,,,
2020-09-22,56.0,56.7400016784668,55.83000183105469,56.58000183105469,51.56263732910156,2451000,,,,,,,,
2020-09-23,56.619998931884766,56.689998626708984,54.119998931884766,54.279998779296875,49.46659851074219,2318600,,,,,,,,
2020-09-24,54.349998474121094,55.209999084472656,54.08000183105469,54.4900016784668,49.65797424316406,3164900,,,,,,,,
2020-09-25,54.119998931884766,55.349998474121094,53.93000030517578,54.9900016784668,50.11363983154297,1874700,,,,,,,,
2020-09-28,55.709999084472656,57.02000045776367,55.540000915527344,56.720001220703125,51.69023132324219,2439000,,,,,,,,
2020-09-29,56.61000061035156,57.04999923706055,56.040000915527344,56.119998931884766,51.1434326171875,1448600,,,,,,,,
2020-09-30,55.22999954223633,56.900001525878906,54.529998779296875,55.130001068115234,50.24122619628906,4448500,,,,,,,,
2020-10-01,55.66999816894531,56.150001525878906,54.650001525878906,55.13999938964844,50.250335693359375,2476300,,,,,,,,
2020-10-02,54.33000183105469,55.63999938964844,54.290000915527344,55.290000915527344,50.38703155517578,1404100,,,,,,,,
2020-10-05,55.900001525878906,56.220001220703125,55.45000076293945,56.06999969482422,51.097869873046875,1408000,,,,,,,,
2020-10-06,56.25,56.290000915527344,54.31999969482422,54.349998474121094,49.5303840637207,2046400,,,,,,,,
2020-10-07,55.060001373291016,56.16999816894531,55.0,55.88999938964844,50.933834075927734,1716000,,,,,,,,
2020-10-08,56.16999816894531,57.380001068115234,55.970001220703125,57.34000015258789,52.3864631652832,1745500,,,,,,,,
2020-10-09,57.869998931884766,58.43000030517578,57.439998626708984,57.470001220703125,52.50524139404297,1811900,,,,,,,,
2020-10-12,57.86000061035156,58.04999923706055,57.29999923706055,57.68000030517578,52.69710159301758,2278000,,,,,,,,
2020-10-13,57.66999816894531,57.900001525878906,56.43000030517578,56.709999084472656,51.81090545654297,1786900,,,,,,,,
2020-10-14,57.04999923706055,57.61000061035156,56.810001373291016,56.880001068115234,51.96621322631836,1078900,,,,,,,,
2020-10-15,56.279998779296875,57.560001373291016,56.25,57.45000076293945,52.48697280883789,959700,,,,,,,,
2020-10-16,57.66999816894531,58.540000915527344,57.38999938964844,57.459999084472656,52.496097564697266,1268700,,,,,,,,
2020-10-19,57.4900016784668,57.599998474121094,55.689998626708984,55.869998931884766,51.04345703125,1150100,,,,,,,,
2020-10-20,56.29999923706055,57.040000915527344,56.0099983215332,56.18000030517578,51.326683044433594,1444000,,,,,,,,
2020-10-21,56.11000061035156,56.93000030517578,55.84000015258789,56.11000061035156,51.262725830078125,1389800,,,,,,,,
2020-10-22,56.220001220703125,56.689998626708984,55.41999816894531,55.439998626708984,50.65060043334961,1403400,,,,,,,,
2020-10-23,55.7400016784668,55.900001525878906,54.2400016784668,54.7599983215332,50.029361724853516,2142200,,,,,,,,
2020-10-26,54.209999084472656,54.310001373291016,53.04999923706055,53.95000076293945,49.289329528808594,1932700,,,,,,,,
2020-10-27,54.119998931884766,54.15999984741211,52.869998931884766,53.56999969482422,48.94215774536133,2629500,,,,,,,,
2020-10-28,53.22999954223633,56.63999938964844,52.7400016784668,53.77000045776367,49.12488555908203,3158400,,,,,,,,
2020-10-29,53.9900016784668,54.40999984741211,52.88999938964844,53.970001220703125,49.30759811401367,1998000,,,,,,,,
2020-10-30,53.9900016784668,54.400001525878906,52.13999938964844,53.599998474121094,48.96956253051758,2374500,,,,,,,,
2020-11-02,54.16999816894531,55.15999984741211,53.93000030517578,54.7400016784668,50.01108169555664,1802500,,,,,,,,
2020-11-03,55.290000915527344,56.33000183105469,55.04999923706055,55.959999084472656,51.12568283081055,1355200,,,,,,,,
2020-11-04,56.130001068115234,58.15999984741211,55.58000183105469,57.31999969482422,52.36820602416992,1672900,,,,,,,,
2020-11-05,58.20000076293945,58.790000915527344,57.58000183105469,57.66999816894531,52.687965393066406,1384500,,,,,,,,
2020-11-06,57.88999938964844,58.22999954223633,57.20000076293945,58.06999969482422,53.05339813232422,2002800,,,,,,,,
2020-11-09,60.02000045776367,60.04999923706055,53.720001220703125,53.7400016784668,49.09746551513672,3089400,,,,,,,,
2020-11-10,53.619998931884766,54.380001068115234,52.9900016784668,53.56999969482422,48.94215774536133,3255900,,,,,,,,
2020-11-11,54.060001373291016,54.7599983215332,53.34000015258789,54.650001525878906,49.92884826660156,2445900,,,,,,,,
2020-11-12,54.529998779296875,54.91999816894531,53.70000076293945,54.08000183105469,49.40810775756836,1609200,,,,,,,,
2020-11-13,54.45000076293945,55.4900016784668,54.439998626708984,55.150001525878906,50.385658264160156,1331600,,,,,,,,
2020-11-16,55.540000915527344,56.099998474121094,55.029998779296875,55.290000915527344,50.513572692871094,1783700,,,,,,,,
2020-11-17,55.130001068115234,56.029998779296875,54.619998931884766,55.720001220703125,50.906429290771484,1656100,,,,,,,,
2020-11-18,55.79999923706055,55.86000061035156,54.560001373291016,55.029998779296875,50.276031494140625,1696100,,,,,,,,
2020-11-19,54.7599983215332,55.86000061035156,54.65999984741211,55.2400016784668,50.4678840637207,985000,,,,,,,,
2020-11-20,55.130001068115234,55.2400016784668,54.0,54.599998474121094,49.883174896240234,1638600,,,,,,,,
2020-11-23,54.900001525878906,55.400001525878906,54.22999954223633,55.20000076293945,50.43133544921875,1488800,,,,,,,,
2020-11-24,55.5,55.7400016784668,54.560001373291016,54.630001068115234,49.91058349609375,2254000,,,,,,,,
2020-11-25,54.63999938964844,55.0099983215332,53.619998931884766,54.15999984741211,49.48118209838867,1374400,,,,,,,,
2020-11-27,54.290000915527344,54.70000076293945,53.88999938964844,54.2400016784668,49.55427551269531,763200,,,,,,,,
2020-11-30,53.90999984741211,54.43000030517578,52.9900016784668,53.66999816894531,49.03352355957031,2379900,,,,,,,,
2020-12-01,54.15999984741211,54.689998626708984,53.7599983215332,53.83000183105469,49.1796989440918,2808300,,,,,,,,
2020-12-02,53.54999923706055,53.810001373291016,51.58000183105469,51.81999969482422,47.343326568603516,2878400,,,,,,,,
2020-12-03,51.709999084472656,52.689998626708984,51.54999923706055,52.060001373291016,47.56260681152344,1808100,,,,,,,,
2020-12-04,52.20000076293945,52.36000061035156,51.529998779296875,51.59000015258789,47.133201599121094,2175000,,,,,,,,
2020-12-07,51.880001068115234,52.68000030517578,51.689998626708984,52.630001068115234,48.0833625793457,2493400,,,,,,,,
